"Month","Day","Year","Time","Flux","Temperature (C)","Soil sig","Soil STD","ATM sig","ATM STD","Mode","Soil VR","Soil VA","ATM VR","ATM VA"
07,16,21,09:01:17,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1,0,0,0,0
07,16,21,09:02:11,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1,0,0,0,0
07,16,21,09:02:38,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,2,0,0,0,0
07,16,21,09:05:00,  -1.00,  20.7,  391.06,  12.098,  446.70,   7.127,0,1.24104,1.73447,1.23904,1.73064
07,16,21,09:10:00,   0.11,  23.0,  362.19,   2.836,  356.25,   5.053,0,1.24183,1.73251,1.24158,1.73405
07,16,21,09:15:00,   1.94,  24.4,  460.46,  50.938,  352.10,   6.129,0,1.24425,1.72018,1.24308,1.73176
07,16,21,09:20:00,   3.56,  25.5,  975.83,  20.197,  777.37,  82.912,0,1.24541,1.69430,1.24516,1.69680
07,16,21,09:25:00,   0.15,  26.3,  936.39,   8.542,  928.24,   8.332,0,1.24645,1.69464,1.24608,1.69426
07,16,21,09:30:00,  -2.81,  26.9,  355.16,   4.257,  511.48,  60.851,0,1.24641,1.72976,1.24579,1.72418
07,16,21,09:35:00,   0.52,  27.3,  391.34,   2.785,  362.63,  12.604,0,1.24720,1.72743,1.24666,1.72776
07,16,21,09:40:00,  -0.04,  27.6,  429.02,   1.730,  431.09,   8.456,0,1.24733,1.72484,1.24745,1.72418
07,16,21,09:45:00,   0.51,  27.7,  484.44,  12.168,  455.93,   9.400,0,1.24762,1.71964,1.24745,1.72201
07,16,21,09:50:00,   0.83,  27.8,  672.30,   7.271,  626.01,  16.956,0,1.24791,1.70839,1.24770,1.70997
07,16,21,09:55:00,  -2.37,  27.9,  246.95,   8.775,  379.25,  48.574,0,1.24825,1.73830,1.24758,1.73222
07,16,21,10:00:00,   0.03,  27.7,  226.30,   8.798,  224.47,   2.813,0,1.24725,1.73897,1.24762,1.73947
07,16,21,10:05:00,  -0.03,  26.4,  216.82,   2.983,  218.50,   4.750,0,1.24562,1.74180,1.24583,1.74014
07,16,21,10:10:00,   0.27,  24.2,  240.51,  10.386,  225.47,   3.877,0,1.24220,1.74122,1.24304,1.74147
07,16,21,10:15:00,   0.13,  23.0,  235.45,   2.971,  227.97,   2.039,0,1.24183,1.74326,1.24233,1.74414
07,16,21,10:20:00,   0.34,  22.3,  235.31,   2.593,  216.41,   2.486,0,1.24145,1.74410,1.24166,1.74530
07,16,21,10:25:00,   0.40,  21.7,  239.05,   2.666,  216.64,   2.913,0,1.24070,1.74489,1.24083,1.74622
07,16,21,10:30:00,  -0.11,  21.0,  229.38,   4.853,  235.73,   2.766,0,1.23987,1.74626,1.24062,1.74614
07,16,21,10:35:00,   0.70,  20.5,  256.55,   3.378,  217.57,   1.404,0,1.23979,1.74493,1.24000,1.74789
07,16,21,10:40:00,   0.50,  20.0,  244.96,   1.914,  216.90,   3.170,0,1.23925,1.74643,1.23929,1.74839
07,16,21,10:45:00,   0.38,  19.5,  238.96,   2.657,  217.60,   3.789,0,1.23883,1.74764,1.23887,1.74926
07,16,21,10:50:00,   0.03,  19.0,  222.17,  10.833,  220.52,   2.678,0,1.23741,1.74985,1.23875,1.74972
07,16,21,10:55:00,   0.24,  18.4,  231.84,   2.824,  218.47,   3.076,0,1.23787,1.74918,1.23770,1.75018
07,16,21,11:00:00,   0.60,  18.2,  255.11,   2.756,  221.47,   1.456,0,1.23783,1.74818,1.23791,1.75055
07,16,21,11:05:00,   0.66,  18.0,  266.08,   6.336,  229.31,   2.217,0,1.23791,1.74751,1.23795,1.75068
07,16,21,11:10:00,   0.27,  17.9,  248.81,  11.647,  233.68,   2.465,0,1.23725,1.75010,1.23783,1.75085
07,16,21,11:15:00,   0.55,  17.1,  282.97,  17.058,  252.11,   4.938,0,1.23641,1.74576,1.23691,1.74989
07,16,21,11:20:00,   3.02,  16.8,  661.07,  21.429,  492.84,  32.928,0,1.23716,1.72126,1.23687,1.73018
07,16,21,11:25:00,   2.00,  16.7,  912.63,  27.930,  801.10,   9.365,0,1.23725,1.70584,1.23679,1.71339
07,16,21,11:30:00,  -8.62,  16.8,  301.83,  28.630,  782.34, 100.748,0,1.23691,1.74943,1.23741,1.72526
07,16,21,11:35:00,   0.16,  16.9,  323.10,  10.075,  314.23,   2.019,0,1.23787,1.74543,1.23729,1.74639
07,16,21,11:40:00,   0.74,  17.1,  427.21,   6.713,  385.86,   8.923,0,1.23804,1.73805,1.23791,1.74093
07,16,21,11:45:00,   0.68,  17.4,  502.43,   1.718,  464.70,   7.690,0,1.23858,1.73372,1.23825,1.73534
07,16,21,11:50:00,  -1.29,  17.6,  295.59,   3.909,  367.62,  22.309,0,1.23829,1.74734,1.23825,1.74418
07,16,21,11:55:00,  -0.20,  17.8,  316.21,   5.525,  327.51,   5.526,0,1.23908,1.74580,1.23858,1.74460
07,16,21,12:00:00,   0.61,  18.0,  403.06,   7.618,  369.25,   5.417,0,1.23916,1.73889,1.23870,1.74134
07,16,21,12:05:00,   0.59,  18.3,  469.60,   9.078,  436.68,   8.122,0,1.23975,1.73443,1.23950,1.73655
07,16,21,12:10:00,   0.54,  18.5,  536.08,   5.682,  505.72,   5.676,0,1.23979,1.72989,1.23950,1.73205
07,16,21,12:15:00,  -1.10,  18.7,  400.12,   2.483,  461.14,  25.251,0,1.23987,1.73926,1.23979,1.73734
07,16,21,12:20:00,   0.16,  18.9,  432.03,   2.823,  423.19,   6.871,0,1.24016,1.73693,1.24025,1.73734
07,16,21,12:25:00,  -0.98,  19.1,  351.29,   6.950,  405.82,   4.641,0,1.24029,1.74134,1.24025,1.73922
07,16,21,12:30:00,  -1.99,  19.3,  326.88,  12.533,  437.81,   9.046,0,1.24012,1.74426,1.24050,1.73651
07,16,21,12:35:00,   0.70,  19.4,  415.81,  10.611,  376.78,  11.452,0,1.24083,1.73639,1.24062,1.73914
07,16,21,12:40:00,   0.71,  19.6,  532.13,   6.354,  492.63,  11.323,0,1.24104,1.72905,1.24100,1.73118
07,16,21,12:45:00,   0.40,  19.7,  604.56,   4.973,  582.27,   6.941,0,1.24116,1.72414,1.24112,1.72568
07,16,21,12:50:00,   0.47,  19.9,  668.59,   7.757,  642.65,   8.538,0,1.24166,1.72039,1.24137,1.72164
07,16,21,12:55:00,   0.48,  20.0,  719.74,   9.451,  693.17,   7.218,0,1.24204,1.71672,1.24175,1.71847
07,16,21,13:00:00,   0.26,  20.1,  748.05,   6.302,  733.72,   2.650,0,1.24166,1.71501,1.24158,1.71614
07,16,21,13:05:00,   0.52,  20.2,  792.64,   4.941,  763.88,   4.169,0,1.24220,1.71239,1.24187,1.71393
