"Month","Day","Year","Time","Flux","Temperature (C)","Soil sig","Soil STD","ATM sig","ATM STD","Mode","Soil VR","Soil VA","ATM VR","ATM VA"
07,06,21,11:05:00,   0.32,  19.5,  207.61,   3.969,  189.79,   1.774,0,1.23937,1.75014,1.23929,1.75135
07,06,21,11:10:00,   0.30,  19.7,  211.27,   3.842,  194.44,   2.242,0,1.23970,1.75005,1.23958,1.75122
07,06,21,11:15:00,   0.27,  19.7,  214.35,   2.587,  199.49,   2.680,0,1.23987,1.74972,1.23983,1.75126
07,06,21,11:20:00,  -0.02,  19.5,  199.02,   4.006,  200.35,   3.568,0,1.23875,1.75051,1.23933,1.75064
07,06,21,11:25:00,   0.02,  18.9,  202.37,   3.172,  201.51,   2.809,0,1.23787,1.75072,1.23833,1.75114
07,06,21,11:30:00,   0.20,  18.2,  216.62,   4.687,  205.50,   3.806,0,1.23716,1.75055,1.23737,1.75126
07,06,21,11:35:00,   0.33,  17.6,  228.64,   1.103,  210.52,   3.717,0,1.23670,1.75043,1.23670,1.75176
07,06,21,11:40:00,  -0.17,  17.2,  206.88,   6.972,  216.36,   6.629,0,1.23545,1.75193,1.23658,1.75235
07,06,21,11:45:00,  -0.05,  16.9,  207.11,   1.575,  209.68,   1.543,0,1.23583,1.75264,1.23620,1.75243
07,06,21,11:50:00,  -0.01,  16.8,  206.56,   2.102,  207.22,   2.600,0,1.23612,1.75285,1.23583,1.75280
07,06,21,11:55:00,   0.05,  16.9,  206.12,   2.253,  203.47,   2.257,0,1.23625,1.75268,1.23637,1.75343
07,06,21,12:00:00,   0.10,  17.0,  203.58,   7.613,  197.93,   3.660,0,1.23583,1.75343,1.23675,1.75372
07,06,21,12:05:00,  -0.13,  16.6,  217.69,   2.298,  225.05,   5.955,0,1.23541,1.75251,1.23600,1.75172
07,06,21,12:10:00,  -0.01,  16.3,  215.03,   7.322,  215.78,   4.740,0,1.23570,1.75322,1.23520,1.75235
07,06,21,12:15:00,  -0.05,  16.5,  212.55,   5.557,  215.34,   7.313,0,1.23708,1.75418,1.23670,1.75360
07,06,21,12:20:00,  -0.12,  16.8,  211.73,   4.500,  218.42,   4.716,0,1.23633,1.75289,1.23708,1.75364
07,06,21,12:25:00,  -0.14,  17.1,  216.13,   7.018,  223.68,   6.996,0,1.23754,1.75289,1.23791,1.75260
07,06,21,12:30:00,   0.99,  17.3,  285.20,   6.537,  230.14,   8.268,0,1.23750,1.74755,1.23795,1.75147
07,06,21,12:35:00,   0.19,  16.9,  341.66,   3.997,  331.33,   2.857,0,1.23733,1.74476,1.23750,1.74543
07,06,21,12:40:00,   0.11,  16.8,  352.28,   2.785,  346.10,   3.595,0,1.23770,1.74464,1.23741,1.74455
07,06,21,12:45:00,   0.35,  16.8,  376.49,   4.455,  356.82,   8.443,0,1.23775,1.74255,1.23770,1.74422
07,06,21,12:50:00,  -0.64,  16.9,  274.24,   3.296,  310.00,  16.230,0,1.23812,1.75010,1.23762,1.74901
07,06,21,12:55:00,   0.02,  17.1,  293.60,   3.419,  292.37,   2.896,0,1.23787,1.74830,1.23779,1.74826
07,06,21,13:00:00,   0.05,  17.3,  412.38,   3.837,  409.49,  12.378,0,1.23825,1.73943,1.23816,1.73955
07,06,21,13:05:00,   1.34,  17.5,  625.44,  24.667,  550.55,  18.574,0,1.23870,1.72347,1.23891,1.72918
07,06,21,13:10:00,   1.72,  17.7,  947.17,  15.829,  851.46,  27.417,0,1.23920,1.70501,1.23929,1.70959
07,06,21,13:15:00,   1.85,  17.9, 1153.33,  16.920, 1050.53,  16.683,0,1.23950,1.69259,1.23929,1.69830
07,06,21,13:20:00,  -1.48,  18.1, 1102.01,  79.121, 1184.40,  10.959,0,1.23987,1.70426,1.23975,1.69334
07,06,21,13:25:00,  -4.00,  18.5,  260.68,  10.912,  483.76,  82.184,0,1.23975,1.74901,1.23966,1.74051
07,06,21,13:30:00,  -0.08,  19.4,  248.67,   4.770,  253.11,   5.326,0,1.24025,1.74847,1.23979,1.74872
07,06,21,13:35:00,   1.04,  20.3,  300.04,   5.668,  241.84,   5.330,0,1.24162,1.74422,1.24129,1.74826
07,06,21,13:40:00,   0.60,  20.7,  284.85,  12.390,  251.23,   3.786,0,1.24183,1.74484,1.24125,1.74689
07,06,21,13:45:00,  -0.24,  20.9,  256.14,   2.201,  269.29,   5.451,0,1.24170,1.74593,1.24166,1.74605
07,06,21,13:50:00,  -0.05,  21.3,  245.65,   8.740,  248.27,   2.006,0,1.24208,1.74680,1.24212,1.74639
07,06,21,13:55:00,  -0.21,  21.5,  245.58,   2.738,  257.46,   7.959,0,1.24233,1.74576,1.24183,1.74568
07,06,21,14:00:00,  -0.18,  22.8,  267.46,   7.656,  277.47,  14.989,0,1.24295,1.74168,1.24300,1.74064
07,06,21,14:05:00,   1.19,  22.6,  314.63,   5.709,  248.49,   3.391,0,1.24316,1.73914,1.24304,1.74464
07,06,21,14:10:00,   1.29,  22.7,  323.48,   7.048,  251.40,   3.256,0,1.24345,1.73872,1.24337,1.74464
07,06,21,14:15:00,   1.40,  23.3,  323.83,   7.208,  245.92,   4.873,0,1.24358,1.73734,1.24370,1.74380
07,06,21,14:20:00,   1.20,  24.0,  318.38,   5.327,  251.67,   5.985,0,1.24470,1.73718,1.24412,1.74276
07,06,21,14:25:00,  -0.31,  24.7,  244.25,   7.908,  261.61,   4.487,0,1.24445,1.74080,1.24512,1.74147
07,06,21,14:30:00,   0.14,  25.2,  271.70,   9.141,  264.01,   5.134,0,1.24562,1.73851,1.24558,1.73934
07,06,21,14:35:00,   2.40,  25.3,  389.18,  11.130,  255.61,   2.592,0,1.24570,1.73034,1.24579,1.74093
07,06,21,14:40:00,   2.31,  25.2,  392.47,   6.687,  263.98,   6.839,0,1.24620,1.73097,1.24541,1.74026
07,06,21,14:45:00,   1.99,  25.3,  376.47,   6.415,  265.80,   7.266,0,1.24625,1.73168,1.24595,1.74055
07,06,21,14:50:00,   1.40,  25.8,  333.83,  31.509,  255.98,   7.396,0,1.24612,1.73701,1.24600,1.74014
07,06,21,14:55:00,  -0.15,  26.1,  245.03,   6.079,  253.20,   5.523,0,1.24625,1.73972,1.24612,1.73947
07,06,21,15:00:00,   1.12,  26.1,  307.60,   8.490,  244.92,   2.947,0,1.24691,1.73564,1.24637,1.74030
07,06,21,15:05:00,   1.50,  25.9,  329.26,   6.890,  245.71,   4.180,0,1.24637,1.73430,1.24600,1.74047
07,06,21,15:10:00,   1.47,  25.6,  327.87,   5.894,  245.80,   5.327,0,1.24575,1.73447,1.24587,1.74093
07,06,21,15:15:00,   1.23,  25.4,  310.77,   8.654,  242.42,   6.341,0,1.24587,1.73726,1.24537,1.74139
07,06,21,15:20:00,  -0.33,  24.8,  277.82,   8.225,  295.95,   5.226,0,1.24520,1.73989,1.24508,1.73822
07,06,21,15:25:00,   0.08,  24.3,  279.04,   3.512,  274.71,   8.068,0,1.24454,1.73993,1.24454,1.74035
07,06,21,15:30:00,   0.02,  24.0,  277.03,   2.356,  276.02,   2.753,0,1.24458,1.74064,1.24441,1.74072
07,06,21,15:35:00,   4.01,  23.9,  564.71,  83.456,  341.45,  31.415,0,1.24441,1.71334,1.24479,1.73376
07,06,21,15:40:29,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,2,0,0,0,0
