fecha,velocidad,direccion
6/10/2021 11:00,3.2,113
6/10/2021 11:05,3.4,84
6/10/2021 11:10,3.2,104
6/10/2021 11:15,3.3,113
6/10/2021 11:20,3.5,143
6/10/2021 11:25,3.5,112
6/10/2021 11:30,3.1,126
6/10/2021 11:35,4,113
6/10/2021 11:40,3.5,139
6/10/2021 11:45,3.9,104
6/10/2021 11:50,3.4,112
6/10/2021 11:55,3.6,140
6/10/2021 12:00,4.1,126
6/10/2021 12:05,3.3,127
6/10/2021 12:10,3.5,131
6/10/2021 12:15,4.4,108
6/10/2021 12:20,3.9,113
6/10/2021 12:25,3.4,95
6/10/2021 12:30,3.2,103
6/10/2021 12:35,3.9,81
6/10/2021 12:40,2.9,130
6/10/2021 12:45,3.4,109
6/10/2021 12:50,3.6,111
6/10/2021 12:55,2.8,115
6/10/2021 13:00,3.3,114
6/10/2021 13:05,3.1,139
6/10/2021 13:10,3,110
6/10/2021 13:15,2.9,97
6/10/2021 13:20,3.6,110
6/10/2021 13:25,4.3,98
6/10/2021 13:30,4,100
6/10/2021 13:35,3.3,125
6/10/2021 13:40,2.6,78
6/10/2021 13:45,3.1,84
6/10/2021 13:50,2.8,82
6/10/2021 13:55,3.4,72
6/10/2021 14:00,3.1,97
6/10/2021 14:05,3.1,113
6/10/2021 14:10,2.3,94
6/10/2021 14:15,3.1,80
6/10/2021 14:20,3.1,69
6/10/2021 14:25,3.3,72
6/10/2021 14:30,3.2,71
6/10/2021 14:35,2.3,76
6/10/2021 14:40,1.9,145
6/10/2021 14:45,2.2,107
6/10/2021 14:50,2,88
6/10/2021 14:55,2.8,74
6/10/2021 15:00,3.1,77
6/10/2021 15:05,1.5,119
6/10/2021 15:10,3.4,174
6/10/2021 15:15,4,170
6/10/2021 15:20,3.1,170
6/10/2021 15:25,3.4,173
6/10/2021 15:30,4.2,74
6/10/2021 15:35,4.4,72
6/10/2021 15:40,5,76
6/10/2021 15:45,3,84
6/10/2021 15:50,3.7,69
6/10/2021 15:55,3.2,77
6/10/2021 16:00,2.8,76
6/10/2021 16:05,2.1,66
6/10/2021 16:10,1.6,73
6/10/2021 16:15,1.6,64
6/10/2021 16:20,2.4,76
6/10/2021 16:25,2.3,68
6/10/2021 16:30,1.7,102
6/10/2021 16:35,1.9,114
6/10/2021 16:40,1.6,172
6/10/2021 16:45,1.5,206
6/10/2021 16:50,1.4,175
6/10/2021 16:55,1.5,175
6/10/2021 17:00,3.1,189
6/10/2021 17:05,3.4,177
6/10/2021 17:10,2.2,179
6/10/2021 17:15,2.1,108
6/10/2021 17:20,2,101
6/10/2021 17:25,1.8,114
6/10/2021 17:30,2.2,82
6/10/2021 17:35,1.3,106
6/10/2021 17:40,1.6,109
6/10/2021 17:45,2,83
6/10/2021 17:50,2.3,74
6/10/2021 17:55,1.7,78
6/10/2021 18:00,2.8,78
6/10/2021 18:05,2.6,81
6/10/2021 18:10,1.9,77
6/10/2021 18:15,2,81
6/10/2021 18:20,2.2,99
6/10/2021 18:25,1.6,104
6/10/2021 18:30,1,101
6/10/2021 18:35,1.7,100
6/10/2021 18:40,1.6,93
6/10/2021 18:45,1.6,115
6/10/2021 18:50,1.6,105
6/10/2021 18:55,1.5,111
6/10/2021 19:00,1.8,113
6/10/2021 19:05,2.3,89
6/10/2021 19:10,1.6,89
6/10/2021 19:15,1.7,93
6/10/2021 19:20,2,101
6/10/2021 19:25,1.5,112
6/10/2021 19:30,1.3,103
6/10/2021 19:35,1.4,113
6/10/2021 19:40,2,104
6/10/2021 19:45,1.8,102
6/10/2021 19:50,1.6,124
6/10/2021 19:55,2.1,116
6/10/2021 20:00,1.7,125
6/10/2021 20:05,2,98
6/10/2021 20:10,1.7,114
6/11/2021 1:15,0.8,1
6/11/2021 1:20,0.6,79
6/11/2021 1:25,0.7,41
6/11/2021 1:30,0.5,101
6/11/2021 1:35,1.1,118
6/11/2021 1:40,1.4,146
6/11/2021 1:45,1.7,155
6/11/2021 1:50,1.3,131
6/11/2021 1:55,1.3,121
6/11/2021 2:00,1.6,132
6/11/2021 2:05,2.1,140
6/11/2021 2:10,2.1,129
6/11/2021 2:15,3.7,94
6/11/2021 2:20,4.4,117
6/11/2021 2:25,3.8,99
6/11/2021 2:30,3.9,101
6/11/2021 2:35,3.9,113
6/11/2021 2:40,3.8,124
6/11/2021 2:45,2.7,115
6/11/2021 2:50,2.4,114
6/11/2021 2:55,2.5,101
6/11/2021 3:00,3.1,84
6/11/2021 3:05,2.8,81
6/11/2021 3:10,2.8,87
6/11/2021 3:15,2.9,78
6/11/2021 3:20,3,75
6/11/2021 3:25,1.9,87
6/11/2021 3:30,0.9,92
6/11/2021 3:35,1.2,76
6/11/2021 3:40,1.3,80
6/11/2021 3:45,1.3,78
6/11/2021 3:50,1,92
6/11/2021 3:55,2.5,84
6/11/2021 4:00,2.2,97
6/11/2021 4:05,2.5,154
6/11/2021 4:10,1.6,152
6/11/2021 4:15,2.3,143
6/11/2021 4:20,2.2,119
6/11/2021 4:25,1.7,126
6/11/2021 4:30,2.7,107
6/11/2021 4:35,2.4,109
6/11/2021 4:40,2.4,115
6/11/2021 4:45,2.7,119
6/11/2021 4:50,2.5,104
6/11/2021 4:55,2.8,120
6/11/2021 5:00,1.8,114
6/11/2021 5:05,2.5,113
6/11/2021 5:10,2.6,121
6/11/2021 5:15,2.3,123
6/11/2021 5:20,2.7,101
6/11/2021 5:25,2.5,117
6/11/2021 5:30,2.6,130
6/11/2021 5:35,2.5,136
6/11/2021 5:40,2.1,120
6/11/2021 5:45,1.8,105
6/11/2021 5:50,3,94
6/11/2021 5:55,2.7,105
6/11/2021 6:00,2.2,107
6/11/2021 6:05,2.4,92
6/11/2021 6:10,2.1,92
6/11/2021 6:15,2.1,99
6/11/2021 6:20,2,105
6/11/2021 6:25,2.4,115
6/11/2021 6:30,1.8,131
6/11/2021 6:35,1.7,137
6/11/2021 6:40,2.1,150
6/11/2021 6:45,2.5,151
6/11/2021 6:50,2.8,126
6/11/2021 6:55,3.1,124
6/11/2021 7:00,3.1,126
6/11/2021 7:05,3.9,111
6/11/2021 7:10,3.7,123
6/11/2021 7:15,3.3,115
6/11/2021 7:20,2.7,130
6/11/2021 7:25,2.5,144
6/11/2021 7:30,3,118
6/11/2021 7:35,2.1,111
6/11/2021 7:40,4.1,123
6/11/2021 7:45,3.3,113
6/11/2021 7:50,3,135
6/11/2021 7:55,3.5,121
6/11/2021 8:00,4.3,130
6/11/2021 8:05,4.3,115
6/11/2021 8:10,4,119
6/11/2021 8:15,4.3,117
6/11/2021 8:20,3.8,104
6/11/2021 8:25,3.9,113
6/11/2021 8:30,3.5,135
6/11/2021 8:35,4.1,126
6/11/2021 8:40,2.2,126
6/11/2021 8:45,4,102
6/11/2021 8:50,3.5,115
6/11/2021 8:55,2.4,128
6/11/2021 9:00,3,131
6/11/2021 9:05,3.1,145
6/11/2021 9:10,2.7,155
6/11/2021 9:15,3.5,163
6/11/2021 9:20,3.4,142
6/11/2021 9:25,3.2,159
6/11/2021 9:30,4.5,170
6/11/2021 9:35,1.8,143
6/11/2021 9:40,2.3,134
6/11/2021 9:45,3.1,105
6/11/2021 9:50,3.4,104
6/11/2021 9:55,3.3,120
6/11/2021 10:00,3,111
6/11/2021 10:05,3.1,83
6/11/2021 10:10,2.3,88
6/11/2021 10:15,2.7,84
6/11/2021 10:20,2.6,101
6/11/2021 10:25,2.6,153
6/11/2021 10:30,1.7,136
6/11/2021 10:35,2,96
6/11/2021 10:40,1.9,101
6/11/2021 10:45,2.5,129
6/11/2021 10:50,3.8,114
6/11/2021 10:55,2.5,109
6/11/2021 11:00,2.5,78
6/11/2021 11:05,2.2,149
6/11/2021 11:10,2.7,148
6/11/2021 11:15,2.7,152
6/11/2021 11:20,3.4,146
6/11/2021 11:25,3.4,135
6/11/2021 11:30,3.5,113
6/11/2021 11:35,3.3,105
6/11/2021 11:40,3.3,100
6/11/2021 11:45,3.4,102
6/11/2021 11:50,3.8,123
6/11/2021 11:55,3.8,123
6/11/2021 12:00,3.8,120
6/11/2021 12:05,3.1,122
6/11/2021 12:10,2.6,138
6/11/2021 12:15,3.7,117
6/11/2021 12:20,2.6,102
6/11/2021 12:25,3.5,85
6/11/2021 12:30,3.1,126
6/11/2021 12:35,2.9,106
6/11/2021 12:40,3.1,107
6/11/2021 12:45,3.2,120
6/11/2021 12:50,3.3,95
6/11/2021 12:55,3,104
6/11/2021 13:00,2.6,121
6/11/2021 13:05,3.4,99
6/11/2021 13:10,3.1,117
6/11/2021 13:15,3,131
6/11/2021 13:20,2.3,138
6/11/2021 13:25,1.9,134
6/11/2021 13:30,2.2,145
6/11/2021 13:35,2.6,122
6/11/2021 13:40,2.3,121
6/11/2021 13:45,2.5,125
6/11/2021 13:50,2.7,112
6/11/2021 13:55,2,117
6/11/2021 14:00,2.5,100
6/11/2021 14:05,1.2,118
6/11/2021 14:10,1.8,139
6/11/2021 14:15,2.2,148
6/11/2021 14:20,2,135
6/11/2021 14:25,1.9,121
6/11/2021 14:30,2,121
6/11/2021 14:35,2.5,112
6/11/2021 14:40,1.2,124
6/11/2021 14:45,0.8,128
6/11/2021 14:50,2.1,104
6/11/2021 14:55,1.2,126
6/11/2021 15:00,2.4,169
6/11/2021 15:05,1.8,153
6/11/2021 15:10,2.4,94
6/11/2021 15:15,1,169
6/11/2021 15:20,2.9,175
6/11/2021 15:25,3.7,184
6/11/2021 15:30,3.5,170
6/11/2021 15:35,4.4,185
6/11/2021 15:40,4.4,187
6/11/2021 15:45,4.1,167
6/11/2021 15:50,2.7,126
6/11/2021 15:55,3.4,111
6/11/2021 16:00,2.8,107
6/11/2021 16:05,2.6,91
6/11/2021 16:10,3.1,104
6/11/2021 16:15,2.3,107
6/11/2021 16:20,2.6,115
6/11/2021 16:25,3.2,119
6/11/2021 16:30,3,112
6/11/2021 16:35,2.4,94
6/11/2021 16:40,1.5,118
6/11/2021 16:45,1,131
6/11/2021 16:50,1.9,124
6/11/2021 16:55,1.2,97
6/11/2021 17:00,1.5,100
6/11/2021 17:05,1.3,143
6/11/2021 17:10,2.2,110
6/11/2021 17:15,2,104
6/11/2021 17:20,1.5,113
6/11/2021 17:25,1.5,118
6/11/2021 17:30,1.5,123
6/11/2021 17:35,1.6,132
6/11/2021 17:40,1.7,129
6/11/2021 17:45,1.4,140
6/11/2021 17:50,1.6,103
6/11/2021 17:55,1.8,110
6/11/2021 18:00,1.1,139
6/11/2021 18:05,0.8,122
6/11/2021 18:10,1.4,79
6/11/2021 18:15,1.3,87
6/11/2021 18:20,1.4,99
6/11/2021 18:25,0.9,66
6/11/2021 18:30,0.1,202
6/11/2021 18:35,1.6,122
6/11/2021 18:40,1.3,143
6/11/2021 18:45,1.1,148
6/11/2021 18:50,0.9,115
6/11/2021 18:55,0.7,124
6/11/2021 19:00,1.4,130
6/11/2021 19:05,1.8,145
6/11/2021 19:10,1.7,119
6/11/2021 19:15,1.7,124
6/11/2021 19:20,1.4,151
6/11/2021 19:25,1.6,157
6/11/2021 19:30,1.4,157
6/11/2021 19:35,1.5,152
6/11/2021 19:40,1.5,167
6/11/2021 19:45,1.5,125
6/11/2021 19:50,0.7,123
6/11/2021 19:55,2,95
6/11/2021 20:00,2.2,106
6/11/2021 20:05,1.1,123
6/11/2021 20:10,1.4,122
6/11/2021 20:15,1.1,125
6/11/2021 20:20,1.7,109
6/11/2021 20:25,1.7,112
6/11/2021 20:30,1.4,130
6/11/2021 20:35,1.6,160
6/11/2021 20:40,1.9,143
6/11/2021 20:45,2.5,149
6/11/2021 20:50,1.9,141
6/11/2021 20:55,1.8,145
6/11/2021 21:00,1.2,143
6/11/2021 21:05,1.2,127
6/11/2021 21:10,1.5,106
6/11/2021 21:15,1.9,102
6/11/2021 21:20,1.9,97
6/11/2021 21:25,1.9,97
6/11/2021 21:30,1.9,97
6/11/2021 21:35,2.1,120
6/11/2021 21:40,1.5,90
6/11/2021 21:45,1.9,95
6/11/2021 21:50,1.4,115
6/11/2021 21:55,1.8,81
6/11/2021 22:00,1.6,106
6/11/2021 22:05,1.3,109
6/11/2021 22:10,1.6,115
6/11/2021 22:15,1.8,94
6/11/2021 22:20,1.8,102
6/11/2021 22:25,2.4,96
6/11/2021 22:30,2.6,104
6/11/2021 22:35,1.8,95
6/11/2021 22:40,2.5,90
6/11/2021 22:45,2.1,101
6/11/2021 22:50,2.3,104
6/11/2021 22:55,1.6,101
6/11/2021 23:00,1.9,100
6/11/2021 23:05,2.5,93
6/11/2021 23:10,2.4,116
6/11/2021 23:15,2,124
6/11/2021 23:20,2.3,125
6/11/2021 23:25,2.2,126
6/11/2021 23:30,1.9,124
6/11/2021 23:35,1.6,125
6/11/2021 23:40,1.8,114
6/11/2021 23:45,2.2,108
6/11/2021 23:50,1.6,122
6/11/2021 23:55,2,121
6/12/2021 0:00,1.6,108
6/12/2021 0:05,1.8,116
6/12/2021 0:10,1.6,104
6/12/2021 0:15,1.9,111
6/12/2021 0:20,2.6,114
6/12/2021 0:25,2.5,117
6/12/2021 0:30,3.2,107
6/12/2021 0:35,3.2,105
6/12/2021 0:40,3.1,103
6/12/2021 0:45,3.3,90
6/12/2021 0:50,2.9,100
6/12/2021 0:55,3.4,110
6/12/2021 1:00,2.6,110
6/12/2021 1:05,3.1,107
6/12/2021 1:10,3.3,115
6/12/2021 1:15,4.3,116
6/12/2021 1:20,3.6,110
6/12/2021 1:25,2.8,100
6/12/2021 1:30,3.5,119
6/12/2021 1:35,3.2,122
6/12/2021 1:40,2.6,117
6/12/2021 1:45,2.6,124
6/12/2021 1:50,3,121
6/12/2021 1:55,3.4,128
6/12/2021 2:00,2.7,126
6/12/2021 2:05,2.7,106
6/12/2021 2:10,2.4,105
6/12/2021 2:15,2.4,116
6/12/2021 2:20,1.9,98
6/12/2021 2:25,2,117
6/12/2021 2:30,2.5,109
6/12/2021 2:35,2.5,119
6/12/2021 2:40,2.3,97
6/12/2021 2:45,2.4,107
6/12/2021 2:50,2,103
6/12/2021 2:55,2,104
6/12/2021 3:00,2.7,101
6/12/2021 3:05,2.9,109
6/12/2021 3:10,3,124
6/12/2021 3:15,3.2,109
6/12/2021 3:20,2.3,117
6/12/2021 3:25,2.3,107
6/12/2021 3:30,2.6,96
6/12/2021 3:35,1.8,84
6/12/2021 3:40,2.3,95
6/12/2021 3:45,2.4,93
6/12/2021 3:50,2.2,100
6/12/2021 3:55,2.1,116
6/12/2021 4:00,2,111
6/12/2021 4:05,2.2,89
6/12/2021 4:10,2.9,109
6/12/2021 4:15,2.5,107
6/12/2021 4:20,3.1,109
6/12/2021 4:25,2.8,119
6/12/2021 4:30,3.8,105
6/12/2021 4:35,2.6,125
6/12/2021 4:40,3.1,109
6/12/2021 4:45,3,111
6/12/2021 4:50,3.3,119
6/12/2021 4:55,3.1,130
6/12/2021 5:00,2.7,128
6/12/2021 5:05,2.6,116
6/12/2021 5:10,2.1,111
6/12/2021 5:15,2.5,101
6/12/2021 5:20,2.9,113
6/12/2021 5:25,3,111
6/12/2021 5:30,3,124
6/12/2021 5:35,2.1,116
6/12/2021 5:40,2.6,107
6/12/2021 5:45,2.5,97
6/12/2021 5:50,2.7,108
6/12/2021 5:55,3.1,109
6/12/2021 6:00,2.9,106
6/12/2021 6:05,3.5,124
6/12/2021 6:10,3.1,121
6/12/2021 6:15,2.8,116
6/12/2021 6:20,2.6,126
6/12/2021 6:25,1.8,125
6/12/2021 6:30,2.4,120
6/12/2021 6:35,2.4,111
6/12/2021 6:40,1.9,112
6/12/2021 6:45,2.6,118
6/12/2021 6:50,2.4,118
6/12/2021 6:55,2.3,108
6/12/2021 7:00,2.7,109
6/12/2021 7:05,1.8,117
6/12/2021 7:10,2.2,103
6/12/2021 7:15,1.9,119
6/12/2021 7:20,2.4,110
6/12/2021 7:25,2.1,125
6/12/2021 7:30,2.3,123
6/12/2021 7:35,2.4,117
6/12/2021 7:40,2,123
6/12/2021 7:45,2.5,112
6/12/2021 7:50,2.4,105
6/12/2021 7:55,2.5,117
6/12/2021 8:00,2.6,139
6/12/2021 8:05,2.5,129
6/12/2021 8:10,2.9,131
6/12/2021 8:15,2.4,125
6/12/2021 8:20,2.7,120
6/12/2021 8:25,2.5,122
6/12/2021 8:30,2.5,108
6/12/2021 8:35,2.8,126
6/12/2021 8:40,2.8,123
6/12/2021 8:45,2.1,120
6/12/2021 8:50,3.8,126
6/12/2021 8:55,2.4,131
6/12/2021 9:00,2.9,125
6/12/2021 9:05,2.4,121
6/12/2021 9:10,2.5,140
6/12/2021 9:15,2.4,126
6/12/2021 9:20,2.3,104
6/12/2021 9:25,2.8,117
6/12/2021 9:30,2.5,109
6/12/2021 9:35,3.1,107
6/12/2021 9:40,3.1,124
6/12/2021 9:45,2.3,108
6/12/2021 9:50,2.8,122
6/12/2021 9:55,2.5,140
6/12/2021 10:00,2.7,124
6/12/2021 10:05,2.1,117
6/12/2021 10:10,2.9,105
6/12/2021 10:15,3.1,127
6/12/2021 10:20,3.2,119
6/12/2021 10:25,2.8,115
6/12/2021 10:30,3,107
6/12/2021 10:35,2.7,131
6/12/2021 10:40,3.2,117
6/12/2021 10:45,2,121
6/12/2021 10:50,3.4,110
6/12/2021 10:55,2.5,130
6/12/2021 11:00,2,132
6/12/2021 11:05,2,121
6/12/2021 11:10,1.9,117
6/12/2021 11:15,2.2,137
6/12/2021 11:20,2,134
6/12/2021 11:25,2,148
6/12/2021 11:30,2.4,87
6/12/2021 11:35,1.8,91
6/12/2021 11:40,2.7,93
6/12/2021 11:45,2.6,114
6/12/2021 11:50,1.9,124
6/12/2021 11:55,3.2,101
6/12/2021 12:00,2.4,100
6/12/2021 12:05,1.5,112
6/12/2021 12:10,1.6,107
6/12/2021 12:15,2.4,167
6/12/2021 12:20,1.4,150
6/12/2021 12:25,2,86
6/12/2021 12:30,2.9,88
6/12/2021 12:35,2.8,90
6/12/2021 12:40,2.9,82
6/12/2021 12:45,2.5,88
6/12/2021 12:50,2.5,80
6/12/2021 12:55,2.6,71
6/12/2021 13:00,1.8,87
6/12/2021 13:05,2,92
6/12/2021 13:10,1.3,117
6/12/2021 13:15,1.8,85
6/12/2021 13:20,1.6,110
6/12/2021 13:25,3.2,80
6/12/2021 13:30,3.8,75
6/12/2021 13:35,3,74
6/12/2021 13:40,2.7,81
6/12/2021 13:45,1.9,104
6/12/2021 13:50,2.8,117
6/12/2021 13:55,2.1,113
6/12/2021 14:00,2.6,85
6/12/2021 14:05,2.2,121
6/12/2021 14:10,2.4,78
6/12/2021 14:15,2.2,112
6/12/2021 14:20,1.7,117
6/12/2021 14:25,2.3,107
6/12/2021 14:30,2,143
6/12/2021 14:35,2.2,130
6/12/2021 14:40,3.3,172
6/12/2021 14:45,2.3,146
6/12/2021 14:50,3.1,88
6/12/2021 14:55,3,78
6/12/2021 15:00,3.2,84
6/12/2021 15:05,2.6,74
6/12/2021 15:10,2.8,88
6/12/2021 15:15,3.8,75
6/12/2021 15:20,3.1,73
6/12/2021 15:25,2.1,105
6/12/2021 15:30,2.3,154
6/12/2021 15:35,2.9,83
6/12/2021 15:40,2.6,75
6/12/2021 15:45,1.1,81
6/12/2021 15:50,1.4,97
6/12/2021 15:55,2,174
6/12/2021 16:00,2.8,185
6/12/2021 16:05,2.3,142
6/12/2021 16:10,2.1,128
6/12/2021 16:15,2.2,171
6/12/2021 16:20,4.6,187
6/12/2021 16:25,4.1,186
6/12/2021 16:30,3.3,182
6/12/2021 16:35,4.2,173
6/12/2021 16:40,3.7,172
6/12/2021 16:45,3.6,174
6/12/2021 16:50,3.4,170
6/12/2021 16:55,3,170
6/12/2021 17:00,2.3,89
6/12/2021 17:05,3,107
6/12/2021 17:10,2.2,112
6/12/2021 17:15,2,108
6/12/2021 17:20,1.8,117
6/12/2021 17:25,2.2,117
6/12/2021 17:30,2.2,126
6/12/2021 17:35,2.4,125
6/12/2021 17:40,2.5,150
6/12/2021 17:45,3.2,109
6/12/2021 17:50,2.6,113
6/12/2021 17:55,3.4,103
6/12/2021 18:00,2.3,103
6/12/2021 18:05,1.7,115
6/12/2021 18:10,1.6,115
6/12/2021 18:15,1.8,120
6/12/2021 18:20,2.4,120
6/12/2021 18:25,1.8,103
6/12/2021 18:30,2.3,116
6/12/2021 18:35,2.1,110
6/12/2021 18:40,2.8,109
6/12/2021 18:45,2.4,96
6/12/2021 18:50,2.4,89
6/12/2021 18:55,2.8,73
6/12/2021 19:00,0.9,140
6/12/2021 19:05,1.4,165
6/12/2021 19:10,0.8,138
6/12/2021 19:15,1.4,117
6/12/2021 19:20,2,165
6/12/2021 19:25,1.8,167
6/12/2021 19:30,1.6,127
6/12/2021 19:35,1.4,157
6/12/2021 19:40,2,177
6/12/2021 19:45,3.1,168
6/12/2021 19:50,3.4,167
6/12/2021 19:55,3.4,169
6/12/2021 20:00,2.4,147
6/12/2021 20:05,1.4,150
6/12/2021 20:10,1.5,104
6/12/2021 20:15,2,102
6/12/2021 20:20,1.9,116
6/12/2021 20:25,1.8,121
6/12/2021 20:30,3,105
6/12/2021 20:35,1.7,131
6/12/2021 20:40,1.5,131
6/12/2021 20:45,1,120
6/12/2021 20:50,1.2,127
6/12/2021 20:55,1.9,150
6/12/2021 21:00,1.7,148
6/12/2021 21:05,1.3,148
6/12/2021 21:10,1.8,159
6/12/2021 21:15,1.8,138
6/12/2021 21:20,1.2,166
6/12/2021 21:25,1.2,129
6/12/2021 21:30,1.2,164
6/12/2021 21:35,1.2,150
6/12/2021 21:40,1.8,170
6/12/2021 21:45,1.5,155
6/12/2021 21:50,2.8,176
6/12/2021 21:55,1.4,161
6/12/2021 22:00,1.5,142
6/12/2021 22:05,2.9,99
6/12/2021 22:10,2.4,116
6/12/2021 22:15,2.3,119
6/12/2021 22:20,2,124
6/12/2021 22:25,2.1,133
6/12/2021 22:30,2.1,140
6/12/2021 22:35,1.8,149
6/12/2021 22:40,1.5,157
6/12/2021 22:45,1.1,100
6/12/2021 22:50,1,132
6/12/2021 22:55,1.3,143
6/12/2021 23:00,1.4,119
6/12/2021 23:05,1.7,101
6/12/2021 23:10,1.8,116
6/12/2021 23:15,1.5,122
6/12/2021 23:20,1.7,120
6/12/2021 23:25,1.8,122
6/12/2021 23:30,1.6,114
6/12/2021 23:35,2.1,118
6/12/2021 23:40,2,120
6/12/2021 23:45,2.3,98
6/13/2021 0:10,2.3,116
6/13/2021 0:15,2.3,112
6/13/2021 0:20,2.5,116
6/13/2021 0:25,2,103
6/13/2021 0:30,1.6,101
6/13/2021 0:35,2,109
6/13/2021 0:40,1.6,122
6/13/2021 0:45,1.7,168
6/13/2021 0:50,1.8,166
6/13/2021 0:55,0.9,163
6/13/2021 1:00,1.5,167
6/13/2021 1:05,1.7,171
6/13/2021 1:10,2,179
6/13/2021 1:15,2.7,182
6/13/2021 1:20,2.3,189
6/13/2021 1:25,2.3,182
6/13/2021 1:30,1.8,180
6/13/2021 1:35,1.8,173
6/13/2021 1:40,2.1,171
6/13/2021 1:45,1.3,168
6/13/2021 1:50,0.8,150
6/13/2021 1:55,0.6,98
6/13/2021 2:00,0.9,102
6/13/2021 2:05,0.8,84
6/13/2021 2:10,1.3,59
6/13/2021 2:15,1.4,49
6/13/2021 2:20,0.7,68
6/13/2021 2:25,0.9,63
6/13/2021 2:30,1.4,64
6/13/2021 2:35,1.8,60
6/13/2021 2:40,1.7,57
6/13/2021 2:45,1.5,61
6/13/2021 2:50,1.4,67
6/13/2021 2:55,1.4,59
6/13/2021 3:00,1.2,60
6/13/2021 3:05,1.2,64
6/13/2021 3:10,1.3,69
6/13/2021 3:15,1.4,72
6/13/2021 3:20,1.3,73
6/13/2021 3:25,1.2,78
6/13/2021 3:30,0.6,102
6/13/2021 3:35,0.2,242
6/13/2021 3:40,0.3,267
6/13/2021 3:45,0.2,214
6/13/2021 3:50,0.4,337
6/13/2021 3:55,0.4,320
6/13/2021 4:00,0.1,161
6/13/2021 4:05,0.1,81
6/13/2021 4:10,0.2,12
6/13/2021 4:15,0.3,256
6/13/2021 4:20,0.2,295
6/13/2021 4:25,0.3,11
6/13/2021 4:30,0.4,69
6/13/2021 4:35,0.6,58
6/13/2021 4:40,0.2,10
6/13/2021 4:45,0.1,351
6/13/2021 4:50,0.3,351
6/13/2021 4:55,0.4,331
6/13/2021 5:00,1.3,3
6/13/2021 5:05,1.8,350
6/13/2021 5:10,1.6,340
6/13/2021 5:15,1.3,356
6/13/2021 5:20,1.2,18
6/13/2021 5:25,1,30
6/13/2021 5:30,1.3,74
6/13/2021 5:35,1.6,97
6/13/2021 5:40,1.2,90
6/13/2021 5:45,1.8,76
6/13/2021 5:50,1.7,70
6/13/2021 5:55,1.7,67
6/13/2021 6:00,1.2,61
6/13/2021 6:05,1,72
6/13/2021 6:10,1,87
6/13/2021 6:15,1.5,79
6/13/2021 6:20,1.2,81
6/13/2021 6:25,1.2,72
6/13/2021 6:30,1.2,122
6/13/2021 6:35,2.4,86
6/13/2021 6:40,2.6,80
6/13/2021 6:45,1.5,75
6/13/2021 6:50,1.5,69
6/13/2021 6:55,1,94
6/13/2021 7:00,1.1,109
6/13/2021 7:05,0.5,147
6/13/2021 7:10,1.3,53
6/13/2021 7:15,1.3,88
6/13/2021 7:20,0.9,155
6/13/2021 7:25,0,65
6/13/2021 7:30,0.3,87
6/13/2021 7:35,1.1,71
6/13/2021 7:40,1.8,109
6/13/2021 7:45,1.8,154
6/13/2021 7:50,2.2,140
6/13/2021 7:55,2,122
6/13/2021 8:00,1.8,110
6/13/2021 8:05,2.2,130
6/13/2021 8:10,1.6,100
6/13/2021 8:15,1.2,131
6/13/2021 8:20,2.3,110
6/13/2021 8:25,2.2,133
6/13/2021 8:30,2.6,89
6/13/2021 8:35,1.9,127
6/13/2021 8:40,1.5,118
6/13/2021 8:45,2.4,117
6/13/2021 8:50,2.5,105
6/13/2021 8:55,1.8,124
6/13/2021 9:00,2.1,134
6/13/2021 9:05,1.8,106
6/13/2021 9:10,2.5,98
6/13/2021 9:15,3,91
6/13/2021 9:20,2.5,103
6/13/2021 9:25,2.6,84
6/13/2021 9:30,3,101
6/13/2021 9:35,2.9,94
6/13/2021 9:40,1.9,91
6/13/2021 9:45,3.4,89
6/13/2021 9:50,3,98
6/13/2021 9:55,2.6,99
6/13/2021 10:00,2.5,100
6/13/2021 10:05,2.2,92
6/13/2021 10:10,2.1,105
6/13/2021 10:15,2.5,98
6/13/2021 10:20,3,80
6/13/2021 10:25,2.9,87
6/13/2021 10:30,2,88
6/13/2021 10:35,1.6,83
6/13/2021 10:40,2.3,87
6/13/2021 10:45,2.2,71
6/13/2021 10:50,2.2,92
6/13/2021 10:55,1.9,85
6/13/2021 11:00,2.1,96
6/13/2021 11:05,2,97
6/13/2021 11:10,2.3,77
6/13/2021 11:15,2.3,106
6/13/2021 11:20,2.7,71
6/13/2021 11:25,2.4,85
6/13/2021 11:30,2.3,82
6/13/2021 11:35,2,98
6/13/2021 11:40,2.1,111
6/13/2021 11:45,0.8,131
6/13/2021 11:50,1.3,127
6/13/2021 11:55,0.8,109
6/13/2021 12:00,2.2,105
6/13/2021 12:05,1.8,102
6/13/2021 12:10,2.6,94
6/13/2021 12:15,2.1,124
6/13/2021 12:20,1.5,106
6/13/2021 12:25,1.8,107
6/13/2021 12:30,2.6,77
6/13/2021 12:35,2,88
6/13/2021 12:40,2,164
6/13/2021 12:45,2.5,177
6/13/2021 12:50,2.8,187
6/13/2021 12:55,2.3,174
6/13/2021 13:00,0.8,106
6/13/2021 13:05,2.4,114
6/13/2021 13:10,2.4,116
6/13/2021 13:15,2.8,92
6/13/2021 13:20,2.5,76
6/13/2021 13:25,1.1,60
6/13/2021 13:30,2.6,85
6/13/2021 13:35,2.3,77
6/13/2021 13:40,3.5,73
