fecha,valor
6/1/2021 0:00,94.986
6/1/2021 0:05,94.828
6/1/2021 0:10,95.009
6/1/2021 0:15,95.03
6/1/2021 0:20,94.902
6/1/2021 0:25,94.755
6/1/2021 0:30,94.565
6/1/2021 0:35,94.552
6/1/2021 0:40,94.477
6/1/2021 0:45,94.32
6/1/2021 0:50,94.488
6/1/2021 0:55,94.506
6/1/2021 1:00,94.624
6/1/2021 1:05,94.983
6/1/2021 1:10,95.001
6/1/2021 1:15,95.183
6/1/2021 1:20,95.47
6/1/2021 1:25,95.737
6/1/2021 1:30,95.726
6/1/2021 1:35,96.07
6/1/2021 1:40,96.699
6/1/2021 1:45,97.167
6/1/2021 1:50,97.373
6/1/2021 1:55,97.595
6/1/2021 2:00,98.019
6/1/2021 2:05,98.308
6/1/2021 2:10,98.428
6/1/2021 2:15,98.546
6/1/2021 2:20,98.668
6/1/2021 2:25,98.726
6/1/2021 2:30,98.805
6/1/2021 2:35,98.889
6/1/2021 2:40,98.956
6/1/2021 2:45,98.996
6/1/2021 2:50,99.033
6/1/2021 2:55,99.053
6/1/2021 3:00,99.068
6/1/2021 3:05,99.089
6/1/2021 3:10,99.092
6/1/2021 3:15,99.032
6/1/2021 3:20,98.919
6/1/2021 3:25,98.895
6/1/2021 3:30,98.971
6/1/2021 3:35,99.023
6/1/2021 3:40,99.083
6/1/2021 3:45,99.076
6/1/2021 3:50,99.074
6/1/2021 3:55,99.092
6/1/2021 4:00,99.107
6/1/2021 4:05,99.142
6/1/2021 4:10,99.165
6/1/2021 4:15,99.206
6/1/2021 4:20,99.22
6/1/2021 4:25,99.211
6/1/2021 4:30,99.209
6/1/2021 4:35,99.213
6/1/2021 4:40,99.215
6/1/2021 4:45,99.234
6/1/2021 4:50,99.25
6/1/2021 4:55,99.276
6/1/2021 5:00,99.291
6/1/2021 5:05,99.298
6/1/2021 5:10,99.321
6/1/2021 5:15,99.343
6/1/2021 5:20,99.331
6/1/2021 5:25,99.358
6/1/2021 5:30,99.349
6/1/2021 5:35,99.356
6/1/2021 5:40,99.36
6/1/2021 5:45,99.339
6/1/2021 5:50,99.29
6/1/2021 5:55,99.171
6/1/2021 6:00,98.894
6/1/2021 6:05,98.415
6/1/2021 6:10,97.965
6/1/2021 6:15,97.612
6/1/2021 6:20,97.27
6/1/2021 6:25,96.98
6/1/2021 6:30,96.59
6/1/2021 6:35,96.074
6/1/2021 6:40,95.226
6/1/2021 6:45,94.5
6/1/2021 6:50,94.196
6/1/2021 6:55,94.09
6/1/2021 7:00,93.664
6/1/2021 7:05,93.129
6/1/2021 7:10,91.736
6/1/2021 7:15,91.157
6/1/2021 7:20,91.677
6/1/2021 7:25,91.974
6/1/2021 7:30,91.305
6/1/2021 7:35,89.96
6/1/2021 7:40,87.559
6/1/2021 7:45,85.147
6/1/2021 7:50,84.177
6/1/2021 7:55,84.067
6/1/2021 8:00,83.507
6/1/2021 8:05,83.384
6/1/2021 8:10,84.277
6/1/2021 8:15,84.529
6/1/2021 8:20,84.915
6/1/2021 8:25,84.118
6/1/2021 8:30,80.962
6/1/2021 8:35,78.018
6/1/2021 8:40,77.396
6/1/2021 8:45,75.959
6/1/2021 8:50,75.521
6/1/2021 8:55,76.718
6/1/2021 9:00,75.867
6/1/2021 9:05,75.232
6/1/2021 9:10,76.282
6/1/2021 9:15,74.223
6/1/2021 9:20,72.015
6/1/2021 9:25,72.819
6/1/2021 9:30,74.731
6/1/2021 9:35,74.052
6/1/2021 9:40,73.282
6/1/2021 9:45,75.189
6/1/2021 9:50,73.355
6/1/2021 9:55,74.876
6/1/2021 10:00,76.48
6/1/2021 10:05,75.22
6/1/2021 10:10,76.274
6/1/2021 10:15,76.17
6/1/2021 10:20,76.199
6/1/2021 10:25,76.887
6/1/2021 10:30,76.664
6/1/2021 10:35,76.899
6/1/2021 10:40,76.192
6/1/2021 10:45,77.082
6/1/2021 10:50,76.984
6/1/2021 10:55,75.583
6/1/2021 11:00,75.492
6/1/2021 11:05,77.278
6/1/2021 11:10,76.849
6/1/2021 11:15,78.908
6/1/2021 11:20,79.394
6/1/2021 11:25,78.932
6/1/2021 11:30,76.91
6/1/2021 11:35,75.592
6/1/2021 11:40,76.16
6/1/2021 11:45,76.842
6/1/2021 11:50,76.229
6/1/2021 11:55,76.18
6/1/2021 12:00,77.987
6/1/2021 12:05,77.806
6/1/2021 12:10,79.587
6/1/2021 12:15,77.756
6/1/2021 12:20,77.019
6/1/2021 12:25,76.89
6/1/2021 12:30,79.695
6/1/2021 12:35,81.659
6/1/2021 12:40,82.304
6/1/2021 12:45,82.933
6/1/2021 12:50,83.398
6/1/2021 12:55,84.032
6/1/2021 13:00,79.884
6/1/2021 13:05,80.888
6/1/2021 13:10,79.08
6/1/2021 13:15,81.434
6/1/2021 13:20,80.265
6/1/2021 13:25,78.465
6/1/2021 13:30,79.446
6/1/2021 13:35,82.379
6/1/2021 13:40,83.975
6/1/2021 13:45,84.713
6/1/2021 13:50,85.302
6/1/2021 13:55,82.149
6/1/2021 14:00,80.309
6/1/2021 14:05,77.296
6/1/2021 14:10,76.16
6/1/2021 14:15,75.6
6/1/2021 14:20,73.175
6/1/2021 14:25,76.417
6/1/2021 14:30,77.784
6/1/2021 14:35,77.435
6/1/2021 14:40,78.423
6/1/2021 14:45,78.493
6/1/2021 14:50,79.089
6/1/2021 14:55,78.494
6/1/2021 15:00,80.402
6/1/2021 15:05,80.39
6/1/2021 15:10,79.63
6/1/2021 15:15,77.703
6/1/2021 15:20,76.203
6/1/2021 15:25,75.714
6/1/2021 15:30,80.601
6/1/2021 15:35,82.88
6/1/2021 15:40,83.761
6/1/2021 15:45,83.265
6/1/2021 15:50,81.697
6/1/2021 15:55,81.532
6/1/2021 16:00,80.601
6/1/2021 16:05,78.194
6/1/2021 16:10,77.981
6/1/2021 16:15,79.873
6/1/2021 16:20,83.704
6/1/2021 16:25,91.675
6/1/2021 16:30,92.985
6/1/2021 16:35,93.737
6/1/2021 16:40,94.345
6/1/2021 16:45,94.821
6/1/2021 16:50,95.293
6/1/2021 16:55,95.536
