
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2021-08-04T19:44:11Z,,-0.331352977082133,-78.203375022858381,-0.323973968625069,-78.199555976316333,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,
11,-0.330602964386344,-78.202371038496494,4076.1723630000001,2021-07-26T16:11:33Z,,,"119",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T16:11:33Z,
12,-0.330502968281507,-78.202232988551259,4075.451172,2021-07-26T16:22:05Z,,,"120",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T16:22:05Z,
13,-0.330390986055136,-78.202028973028064,4074.5886230000001,2021-07-26T16:26:47Z,,,"121",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T16:26:47Z,
14,-0.330351004377007,-78.201982034370303,4077.9885250000002,2021-07-26T16:29:44Z,,,"122",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T16:29:44Z,
15,-0.330260982736945,-78.201864017173648,4075.1267090000001,2021-07-26T16:48:07Z,,,"123",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T16:48:07Z,
16,-0.330184958875179,-78.201767038553953,4077.9753420000002,2021-07-26T16:53:35Z,,,"124",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T16:53:35Z,
17,-0.330141959711909,-78.201681040227413,4076.9848630000001,2021-07-26T16:59:03Z,,,"125",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T16:59:03Z,
18,-0.330089991912246,-78.201617002487183,4078.5410160000001,2021-07-26T17:01:12Z,,,"126",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T17:01:12Z,
19,-0.32988497056067,-78.201340986415744,4081.5297850000002,2021-07-26T17:19:42Z,,,"127",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T17:19:42Z,
20,-0.329809030517936,-78.201290024444461,4079.9660640000002,2021-07-26T17:21:46Z,,,"128",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T17:21:46Z,
21,-0.329459002241492,-78.200997998937964,4088.639404,2021-07-26T17:44:32Z,,,"129",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T17:44:32Z,
22,-0.32954097725451,-78.201037980616093,4087.6252439999998,2021-07-26T17:46:37Z,,,"130",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T17:46:37Z,
23,-0.329709034413099,-78.201187010854483,4083.9201659999999,2021-07-26T17:48:40Z,,,"131",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T17:48:40Z,
24,-0.329376021400094,-78.20092499256134,4087.3984380000002,2021-07-26T18:07:54Z,,,"132",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T18:07:54Z,
25,-0.329223973676562,-78.200763976201415,4092.8251949999999,2021-07-26T18:14:08Z,,,"133",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T18:14:08Z,
26,-0.329135963693261,-78.20073002949357,4100.8706050000001,2021-07-26T18:18:53Z,,,"134",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T18:18:53Z,
27,-0.329092964529991,-78.200700022280216,4100.4350590000004,2021-07-26T18:34:20Z,,,"135",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T18:34:20Z,
28,-0.329103022813797,-78.200704967603087,4093.2138669999999,2021-07-26T18:35:36Z,,,"136",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T18:35:36Z,
29,-0.329076033085585,-78.200699016451836,4100.8505859999996,2021-07-26T18:41:10Z,,,"137",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T18:41:10Z,
30,-0.328999003395438,-78.200662974268198,4103.4746089999999,2021-07-26T18:44:06Z,,,"138",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T18:44:06Z,
31,-0.328742014244199,-78.200590973719954,4107.0766599999997,2021-07-26T18:57:54Z,,,"139",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T18:57:54Z,
32,-0.32874402590096,-78.200584016740322,4107.2753910000001,2021-07-26T19:12:09Z,,,"140",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T19:12:09Z,
33,-0.328617040067911,-78.200596002861857,4105.5346680000002,2021-07-26T19:21:29Z,,,"141",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T19:21:29Z,
34,-0.328580997884274,-78.200597008690238,4107.2314450000003,2021-07-26T19:23:16Z,,,"142",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T19:23:16Z,
35,-0.328295007348061,-78.200549986213446,4108.2377930000002,2021-07-26T19:34:59Z,,,"143",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T19:34:59Z,
36,-0.328210014849901,-78.200483014807105,4108.25,2021-07-26T19:43:25Z,,,"144",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T19:43:25Z,
37,-0.328182019293308,-78.200442027300596,4108.3237300000001,2021-07-26T19:44:12Z,,,"145",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T19:44:12Z,
38,-0.328952986747026,-78.20156998001039,4102.4360349999997,2021-07-26T19:58:48Z,,,"146",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T19:58:48Z,
39,-0.329235037788749,-78.201734013855457,4093.3881839999999,2021-07-26T20:09:08Z,,,"147",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T20:09:08Z,
40,-0.329264039173722,-78.20182797499001,4093.126953,2021-07-26T20:10:30Z,,,"148",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T20:10:30Z,
41,-0.329302009195089,-78.201881032437086,4092.6840820000002,2021-07-26T20:16:35Z,,,"149",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T20:16:35Z,
42,-0.329456990584731,-78.201898969709873,4089.2768550000001,2021-07-26T20:20:25Z,,,"150",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T20:20:25Z,
43,-0.329547012224793,-78.201903998851776,4087.9858399999998,2021-07-26T20:23:33Z,,,"151",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T20:23:33Z,
44,-0.329680033028126,-78.201930988579988,4086.0939939999998,2021-07-26T20:27:26Z,,,"152",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T20:27:26Z,
45,-0.329785980284214,-78.201939035207033,4086.0578609999998,2021-07-26T20:29:39Z,,,"153",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T20:29:39Z,
46,-0.329960994422436,-78.202008018270135,4084.0290530000002,2021-07-26T20:31:23Z,,,"154",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T20:31:23Z,
47,-0.330072976648808,-78.202050011605024,4082.8173830000001,2021-07-26T20:32:31Z,,,"155",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-26T20:32:31Z,
48,-0.330080017447472,-78.202067026868463,4076.6047359999998,2021-07-27T15:14:34Z,,,"156",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T15:14:34Z,
49,-0.33014103770256,-78.202143972739577,4079.0839839999999,2021-07-27T15:15:44Z,,,"157",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T15:15:44Z,
50,-0.330384029075503,-78.202242041006684,4076.4633789999998,2021-07-27T15:20:56Z,,,"158",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T15:20:56Z,
51,-0.330466004088521,-78.2022550329566,4076.8796390000002,2021-07-27T15:21:50Z,,,"159",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T15:21:50Z,
52,-0.330632971599698,-78.202417977154255,4074.6235350000002,2021-07-27T15:35:11Z,,,"160",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T15:35:11Z,
53,-0.330582009628415,-78.202454019337893,4072.7626949999999,2021-07-27T15:36:27Z,,,"161",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T15:36:27Z,
54,-0.330369025468826,-78.202289985492826,4074.6362300000001,2021-07-27T15:39:34Z,,,"162",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T15:39:34Z,
55,-0.331214005127549,-78.203161032870412,4069.4270019999999,2021-07-27T15:50:14Z,,,"163",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T15:50:14Z,
56,-0.33110897988081,-78.203017031773925,4068.4038089999999,2021-07-27T15:51:30Z,,,"164",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T15:51:30Z,
57,-0.331057012081146,-78.203047038987279,4070.6779790000001,2021-07-27T15:52:37Z,,,"165",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T15:52:37Z,
58,-0.330932037904859,-78.203045027330518,4070.4360350000002,2021-07-27T15:58:33Z,,,"166",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T15:58:33Z,
59,-0.330868000164628,-78.202996999025345,4071.400635,2021-07-27T15:58:47Z,,,"167",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T15:58:47Z,
60,-0.330864982679486,-78.20298501290381,4069.9780270000001,2021-07-27T16:08:17Z,,,"168",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T16:08:17Z,
61,-0.330745037645102,-78.202966991811991,4069.3840329999998,2021-07-27T16:08:47Z,,,"169",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T16:08:47Z,
62,-0.3305309638381,-78.202759036794305,4073.4458009999998,2021-07-27T16:11:59Z,,,"170",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T16:11:59Z,
63,-0.330790970474482,-78.203164972364902,4065.3483890000002,2021-07-27T16:25:53Z,,,"171",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T16:25:53Z,
64,-0.330775966867805,-78.203141000121832,4066.4868160000001,2021-07-27T16:27:24Z,,,"172",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T16:27:24Z,
65,-0.330627020448446,-78.203122979030013,4069.8801269999999,2021-07-27T16:35:02Z,,,"173",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T16:35:02Z,
66,-0.330559965223074,-78.203111998736858,4067.0747070000002,2021-07-27T16:36:48Z,,,"174",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T16:36:48Z,
67,-0.331149967387319,-78.203027006238699,4069.4060060000002,2021-07-27T16:43:58Z,,,"175",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T16:43:58Z,
68,-0.33121601678431,-78.202603971585631,4069.8659670000002,2021-07-27T16:54:09Z,,,"176",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T16:54:09Z,
69,-0.331218028441072,-78.202349999919534,4071.248779,2021-07-27T17:01:50Z,,,"177",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T17:01:50Z,
70,-0.331263039261103,-78.20217096246779,4072.5754390000002,2021-07-27T17:04:57Z,,,"178",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T17:04:57Z,
71,-0.331335961818695,-78.201720016077161,4075.8066410000001,2021-07-27T17:14:27Z,,,"179",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T17:14:27Z,
72,-0.331200007349253,-78.201359007507563,4082.866943,2021-07-27T17:28:40Z,,,"180",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T17:28:40Z,
73,-0.33112901262939,-78.201208971440792,4088.9509280000002,2021-07-27T17:35:57Z,,,"181",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T17:35:57Z,
74,-0.331269996240735,-78.202112037688494,4071.2529300000001,2021-07-27T17:45:00Z,,,"182",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T17:45:00Z,
75,-0.330928014591336,-78.201944986358285,4074.3020019999999,2021-07-27T18:02:09Z,,,"183",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T18:02:09Z,
76,-0.330548984929919,-78.201796039938927,4078.016846,2021-07-27T18:09:41Z,,,"184",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T18:09:41Z,
77,-0.330256959423423,-78.201788999140263,4074.9377439999998,2021-07-27T18:22:35Z,,,"185",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T18:22:35Z,
78,-0.33018403686583,-78.201729990541935,4078.859375,2021-07-27T18:29:40Z,,,"186",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T18:29:40Z,
79,-0.329856975004077,-78.201557993888855,4082.554932,2021-07-27T18:37:40Z,,,"187",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T18:37:40Z,
80,-0.329767959192395,-78.201466966420412,4085.8439939999998,2021-07-27T18:40:20Z,,,"188",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T18:40:20Z,
81,-0.329580036923289,-78.201388008892536,4083.8151859999998,2021-07-27T18:44:25Z,,,"189",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T18:44:25Z,
82,-0.329575007781386,-78.201342998072505,4084.8728030000002,2021-07-27T18:46:31Z,,,"190",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T18:46:31Z,
83,-0.329385995864868,-78.201002022251487,4092.1357419999999,2021-07-27T19:02:32Z,,,"191",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T19:02:32Z,
84,-0.329392030835152,-78.200921975076199,4090.8569339999999,2021-07-27T19:05:56Z,,,"192",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T19:05:56Z,
85,-0.327345002442598,-78.200764982029796,4108.9648440000001,2021-07-27T19:20:58Z,,,"193",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T19:20:58Z,
86,-0.327254980802536,-78.201038986444473,4108.1987300000001,2021-07-27T19:24:18Z,,,"194",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T19:24:18Z,
87,-0.327020036056638,-78.201025994494557,4113.3549800000001,2021-07-27T19:33:22Z,,,"195",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T19:33:22Z,
88,-0.326126022264361,-78.19986904039979,4109.8247069999998,2021-07-27T19:40:11Z,,,"196",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T19:40:11Z,
89,-0.326256025582552,-78.199857976287603,4111.7583009999998,2021-07-27T19:43:41Z,,,"197",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T19:43:41Z,
90,-0.326363984495401,-78.199910027906299,4111.1704099999997,2021-07-27T19:46:51Z,,,"198",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T19:46:51Z,
91,-0.326406983658671,-78.199865017086267,4109.7182620000003,2021-07-27T19:49:12Z,,,"199",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T19:49:12Z,
92,-0.326588032767177,-78.199555976316333,4111.6552730000003,2021-07-27T19:57:27Z,,,"200",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-27T19:57:27Z,
93,-0.325778005644679,-78.199695032089949,4116.0102539999998,2021-07-28T19:04:28Z,,,"201",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-28T19:04:28Z,
94,-0.325379027053714,-78.199654966592789,4127.0483400000003,2021-07-28T19:20:51Z,,,"202",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-28T19:20:51Z,
95,-0.325153972953558,-78.199600987136364,4140.2309569999998,2021-07-28T19:34:46Z,,,"203",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-28T19:34:46Z,
96,-0.325074009597301,-78.199595035985112,4138.6494140000004,2021-07-28T19:38:22Z,,,"204",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-28T19:38:22Z,
97,-0.324967978522182,-78.199599981307983,4135.8432620000003,2021-07-28T19:39:07Z,,,"205",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-28T19:39:07Z,
98,-0.324953980743885,-78.199618002399802,4135.2280270000001,2021-07-28T19:40:01Z,,,"206",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-28T19:40:01Z,
99,-0.324948029592633,-78.19963501766324,4136.3608400000003,2021-07-28T19:40:12Z,,,"207",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-28T19:40:12Z,
100,-0.32455500215292,-78.199585983529687,4149.7880859999996,2021-07-28T20:11:02Z,,,"208",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-28T20:11:02Z,
101,-0.324193993583322,-78.199596963822842,4146.8530270000001,2021-07-28T20:21:02Z,,,"209",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-28T20:21:02Z,
102,-0.324273034930229,-78.199851019307971,4148.9819340000004,2021-07-28T20:23:40Z,,,"210",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-28T20:23:40Z,
103,-0.324262976646423,-78.199880020692945,4154.076172,2021-07-28T20:24:21Z,,,"211",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-28T20:24:21Z,
104,-0.32421100884676,-78.199868034571409,4158.4169920000004,2021-07-28T20:25:09Z,,,"212",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-28T20:25:09Z,
105,-0.324214026331902,-78.199903992936015,4159.2246089999999,2021-07-28T20:25:32Z,,,"213",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-28T20:25:32Z,
106,-0.323973968625069,-78.199913967400789,4164.7617190000001,2021-07-28T20:29:13Z,,,"214",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-28T20:29:13Z,

Address
wptID,StreetAddress1,StreetAddress2,City,State,Country,PostalCode,

PhoneNumber
wptID,Category,value,

Categories
wptID,Category,

trk
ID,name,cmt,desc,src,number,type,DisplayColor,

trkseg
ID,trkID,

trkpt
ID,trksegID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Temperature,Depth,wtemp,hr,cad,
