Device Name:,,OM-CP-VOLT101A,,,,,,,
Device Description:,,Voltage Data Logger,,,,,,,
Serial Number:,,R37297,,,,,,,
Device ID:,,SynopticOld,,,,,,,
,,,,,,,,,
,,Channel 1,,,,,,,
Date,Time,Voltage (ppm),Tract,Description,Point,X,Y,WS,Notes
7/9/2021,1:26:45 PM,486,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:26:50 PM,496,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:26:55 PM,506,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:27:00 PM,511,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:27:05 PM,521,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:27:10 PM,521,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:27:15 PM,521,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:27:20 PM,521,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:27:25 PM,521,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:27:30 PM,521,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:27:35 PM,526,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:27:40 PM,531,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:27:45 PM,536,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:27:50 PM,536,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:27:55 PM,536,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:28:00 PM,536,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:28:05 PM,536,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:28:10 PM,541,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:28:15 PM,551,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:28:20 PM,556,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:28:25 PM,561,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:28:30 PM,561,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:28:35 PM,561,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:28:40 PM,561,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:28:45 PM,561,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:28:50 PM,561,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:28:55 PM,556,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:29:00 PM,556,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:29:05 PM,551,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:29:10 PM,551,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:29:15 PM,556,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:29:20 PM,566,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:29:25 PM,571,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:29:30 PM,571,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:29:35 PM,571,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:29:40 PM,566,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:29:45 PM,561,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:29:50 PM,561,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:29:55 PM,561,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:30:00 PM,561,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:30:05 PM,571,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:30:10 PM,581,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:30:15 PM,581,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:30:20 PM,581,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:30:25 PM,586,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:30:30 PM,586,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:30:35 PM,586,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:30:40 PM,586,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:30:45 PM,581,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:30:50 PM,581,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:30:55 PM,576,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:31:00 PM,576,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:31:05 PM,576,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:31:10 PM,576,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:31:15 PM,576,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:31:20 PM,576,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:31:25 PM,576,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:31:30 PM,581,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:31:35 PM,581,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:31:40 PM,581,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:31:45 PM,581,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:31:50 PM,586,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:31:55 PM,591,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:32:00 PM,591,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:32:05 PM,586,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:32:10 PM,581,NA,NA,NA,NA,NA,NA,NA
7/9/2021,1:32:15 PM,576,NA,NA,NA,NA,NA,NA,NA
