DateTime,CO2_ppm,Vaisala,AirPress_kpa,AirTemp_c
6/29/2021 9:22,171.91,GMP252_1,62.6009,7.256
6/29/2021 9:22,173.16,GMP252_1,62.6009,7.256
6/29/2021 9:23,173.16,GMP252_1,62.6009,7.256
6/29/2021 9:23,171.91,GMP252_1,62.6009,7.256
6/29/2021 9:23,172.16,GMP252_1,62.6009,7.256
6/29/2021 9:23,171.66,GMP252_1,62.6009,7.256
6/29/2021 9:23,172.41,GMP252_1,62.6009,7.256
6/29/2021 9:23,171.66,GMP252_1,62.6009,7.256
6/29/2021 9:23,171.91,GMP252_1,62.6009,7.256
6/29/2021 9:23,171.91,GMP252_1,62.6009,7.256
6/29/2021 9:23,171.91,GMP252_1,62.6009,7.256
6/29/2021 9:23,172.16,GMP252_1,62.6009,7.256
6/29/2021 9:23,172.91,GMP252_1,62.6009,7.256
6/29/2021 9:23,173.66,GMP252_1,62.6009,7.256
6/29/2021 9:24,172.91,GMP252_1,62.6009,7.256
6/29/2021 9:24,173.16,GMP252_1,62.6009,7.256
6/29/2021 9:24,173.16,GMP252_1,62.6009,7.256
6/29/2021 9:24,173.16,GMP252_1,62.6009,7.256
6/29/2021 9:24,173.41,GMP252_1,62.6009,7.256
6/29/2021 9:24,172.91,GMP252_1,62.6009,7.256
6/29/2021 9:24,173.66,GMP252_1,62.6009,7.256
6/29/2021 9:24,172.91,GMP252_1,62.6009,7.256
6/29/2021 9:24,173.16,GMP252_1,62.6009,7.256
6/29/2021 9:24,173.16,GMP252_1,62.6009,7.256
6/29/2021 9:24,173.16,GMP252_1,62.6009,7.256
6/29/2021 9:24,174.67,GMP252_1,62.6009,7.256
6/29/2021 9:25,174.16,GMP252_1,62.6009,7.256
6/29/2021 9:25,173.66,GMP252_1,62.6009,7.256
6/29/2021 9:25,172.91,GMP252_1,62.6009,7.256
6/29/2021 9:25,173.16,GMP252_1,62.6009,7.256
6/29/2021 9:25,173.16,GMP252_1,62.6009,7.256
6/29/2021 9:25,173.16,GMP252_1,62.6009,7.256
6/29/2021 9:25,173.41,GMP252_1,62.6009,7.256
6/29/2021 9:25,172.91,GMP252_1,62.6009,7.256
6/29/2021 9:25,173.66,GMP252_1,62.6009,7.256
6/29/2021 9:25,172.91,GMP252_1,62.6009,7.256
6/29/2021 9:25,173.16,GMP252_1,62.6009,7.256
6/29/2021 9:25,173.16,GMP252_1,62.6009,7.256
6/29/2021 9:26,171.91,GMP252_1,62.6009,7.256
6/29/2021 9:26,171.91,GMP252_1,62.6009,7.256
6/29/2021 9:26,171.66,GMP252_1,62.6009,7.256
6/29/2021 9:26,172.16,GMP252_1,62.6009,7.256
6/29/2021 9:26,171.66,GMP252_1,62.6009,7.256
6/29/2021 9:26,172.16,GMP252_1,62.6009,7.256
6/29/2021 9:26,171.91,GMP252_1,62.6009,7.256
6/29/2021 9:26,171.91,GMP252_1,62.6009,7.256
6/29/2021 9:26,171.91,GMP252_1,62.6009,7.256
6/29/2021 9:26,171.66,GMP252_1,62.6009,7.256
6/29/2021 9:26,172.16,GMP252_1,62.6009,7.256
6/29/2021 9:26,171.41,GMP252_1,62.6009,7.256
6/29/2021 9:27,172.16,GMP252_1,62.6009,7.256
6/29/2021 9:27,171.91,GMP252_1,62.6009,7.256
6/29/2021 9:27,171.91,GMP252_1,62.6009,7.256
6/29/2021 9:27,173.16,GMP252_1,62.6009,7.256
6/29/2021 9:27,173.16,GMP252_1,62.6009,7.256
6/29/2021 9:27,173.41,GMP252_1,62.6009,7.256
6/29/2021 9:27,172.91,GMP252_1,62.6009,7.256
6/29/2021 9:27,173.66,GMP252_1,62.6009,7.256
6/29/2021 9:27,172.91,GMP252_1,62.6009,7.256
6/29/2021 9:27,173.16,GMP252_1,62.6009,7.256
6/29/2021 9:27,173.16,GMP252_1,62.6009,7.256
6/29/2021 9:27,173.16,GMP252_1,62.6009,7.256
6/29/2021 9:28,173.41,GMP252_1,62.6009,7.256
6/29/2021 9:28,171.66,GMP252_1,62.6009,7.256
6/29/2021 9:28,172.41,GMP252_1,62.6009,7.256
6/29/2021 9:28,173.16,GMP252_1,62.6009,7.256
6/29/2021 9:28,173.16,GMP252_1,62.6009,7.256
6/29/2021 9:28,173.16,GMP252_1,62.6009,7.256
6/29/2021 9:28,173.16,GMP252_1,62.6009,7.256
6/29/2021 9:28,173.41,GMP252_1,62.6009,7.256
6/29/2021 9:28,172.91,GMP252_1,62.6009,7.256
6/29/2021 9:28,173.66,GMP252_1,62.6009,7.256
6/29/2021 9:28,172.91,GMP252_1,62.6009,7.256
6/29/2021 9:28,173.16,GMP252_1,62.6009,7.256
6/29/2021 9:29,173.16,GMP252_1,62.6009,7.256
6/29/2021 9:29,173.16,GMP252_1,62.6009,7.256
6/29/2021 9:29,173.41,GMP252_1,62.6009,7.256
6/29/2021 9:29,172.91,GMP252_1,62.6009,7.256
6/29/2021 9:29,173.66,GMP252_1,62.6009,7.256
6/29/2021 9:29,173.16,GMP252_1,62.6009,7.256
6/29/2021 9:29,173.16,GMP252_1,62.6009,7.256
6/29/2021 9:29,173.16,GMP252_1,62.6009,7.256
6/29/2021 9:29,173.16,GMP252_1,62.6009,7.256
6/29/2021 9:29,174.67,GMP252_1,62.6009,7.256
6/29/2021 9:29,174.16,GMP252_1,62.6009,7.256
6/29/2021 9:29,174.92,GMP252_1,62.6009,7.256
6/29/2021 9:30,174.41,GMP252_1,62.6009,7.256
6/29/2021 9:30,175.67,GMP252_1,62.5976,7.262
6/29/2021 9:30,176.92,GMP252_1,62.5976,7.262
6/29/2021 9:30,178.17,GMP252_1,62.5976,7.262
6/29/2021 9:30,178.42,GMP252_1,62.5976,7.262
6/29/2021 9:30,177.92,GMP252_1,62.5976,7.262
6/29/2021 9:30,178.67,GMP252_1,62.5976,7.262
6/29/2021 9:30,178.17,GMP252_1,62.5976,7.262
6/29/2021 9:30,178.42,GMP252_1,62.5976,7.262
6/29/2021 9:30,176.92,GMP252_1,62.5976,7.262
6/29/2021 9:30,175.67,GMP252_1,62.5976,7.262
6/29/2021 9:30,174.67,GMP252_1,62.5976,7.262
6/29/2021 9:31,174.16,GMP252_1,62.5976,7.262
6/29/2021 9:31,174.92,GMP252_1,62.5976,7.262
6/29/2021 9:31,174.16,GMP252_1,62.5976,7.262
6/29/2021 9:31,174.67,GMP252_1,62.5976,7.262
6/29/2021 9:31,174.41,GMP252_1,62.5976,7.262
6/29/2021 9:31,174.41,GMP252_1,62.5976,7.262
6/29/2021 9:31,173.66,GMP252_1,62.5976,7.262
6/29/2021 9:31,172.91,GMP252_1,62.5976,7.262
6/29/2021 9:31,173.66,GMP252_1,62.5976,7.262
6/29/2021 9:31,172.91,GMP252_1,62.5976,7.262
6/29/2021 9:31,173.16,GMP252_1,62.5976,7.262
6/29/2021 9:31,173.16,GMP252_1,62.5976,7.262
6/29/2021 9:32,171.91,GMP252_1,62.5976,7.262
6/29/2021 9:32,171.91,GMP252_1,62.5976,7.262
6/29/2021 9:32,171.66,GMP252_1,62.5976,7.262
6/29/2021 9:32,172.41,GMP252_1,62.5976,7.262
6/29/2021 9:32,171.66,GMP252_1,62.5976,7.262
6/29/2021 9:32,171.91,GMP252_1,62.5976,7.262
6/29/2021 9:32,171.91,GMP252_1,62.5976,7.262
6/29/2021 9:32,170.66,GMP252_1,62.5976,7.262
6/29/2021 9:32,170.66,GMP252_1,62.5976,7.262
6/29/2021 9:32,170.41,GMP252_1,62.5976,7.262
6/29/2021 9:32,171.16,GMP252_1,62.5976,7.262
6/29/2021 9:32,170.41,GMP252_1,62.5976,7.262
6/29/2021 9:33,171.91,GMP252_1,62.5976,7.262
6/29/2021 9:33,171.91,GMP252_1,62.5976,7.262
6/29/2021 9:33,171.91,GMP252_1,62.5976,7.262
6/29/2021 9:33,170.91,GMP252_1,62.5976,7.262
6/29/2021 9:33,170.41,GMP252_1,62.5976,7.262
6/29/2021 9:33,171.16,GMP252_1,62.5976,7.262
6/29/2021 9:33,170.41,GMP252_1,62.5976,7.262
6/29/2021 9:33,170.66,GMP252_1,62.5976,7.262
6/29/2021 9:33,170.66,GMP252_1,62.5976,7.262
6/29/2021 9:33,170.66,GMP252_1,62.5976,7.262
6/29/2021 9:33,172.16,GMP252_1,62.5976,7.262
6/29/2021 9:33,171.66,GMP252_1,62.5976,7.262
6/29/2021 9:34,172.41,GMP252_1,62.5976,7.262
6/29/2021 9:34,171.66,GMP252_1,62.5976,7.262
6/29/2021 9:34,171.91,GMP252_1,62.5976,7.262
6/29/2021 9:34,171.91,GMP252_1,62.5976,7.262
6/29/2021 9:34,171.91,GMP252_1,62.5976,7.262
6/29/2021 9:34,172.16,GMP252_1,62.5976,7.262
6/29/2021 9:34,171.41,GMP252_1,62.5976,7.262
6/29/2021 9:34,172.16,GMP252_1,62.5976,7.262
6/29/2021 9:34,171.91,GMP252_1,62.5976,7.262
6/29/2021 9:34,171.91,GMP252_1,62.5976,7.262
6/29/2021 9:34,171.91,GMP252_1,62.5976,7.262
6/29/2021 9:34,184.44,GMP252_1,62.5976,7.262
6/29/2021 9:35,192.46,GMP252_1,62.5976,7.262
6/29/2021 9:35,192.96,GMP252_1,62.5976,7.262
6/29/2021 9:35,192.46,GMP252_1,62.5976,7.262
6/29/2021 9:35,190.95,GMP252_1,62.5976,7.262
6/29/2021 9:35,188.95,GMP252_1,62.5976,7.262
6/29/2021 9:35,187.2,GMP252_1,62.5976,7.262
6/29/2021 9:35,185.69,GMP252_1,62.5976,7.262
6/29/2021 9:35,184.94,GMP252_1,62.5976,7.262
6/29/2021 9:35,182.94,GMP252_1,62.5976,7.262
6/29/2021 9:35,182.18,GMP252_1,62.5976,7.262
6/29/2021 9:35,181.93,GMP252_1,62.5976,7.262
6/29/2021 9:35,181.93,GMP252_1,62.5976,7.262
6/29/2021 9:36,180.68,GMP252_1,62.5976,7.262
6/29/2021 9:36,179.43,GMP252_1,62.5976,7.262
6/29/2021 9:36,178.42,GMP252_1,62.5976,7.262
6/29/2021 9:36,176.67,GMP252_1,62.5976,7.262
6/29/2021 9:36,177.17,GMP252_1,62.5976,7.262
6/29/2021 9:36,175.67,GMP252_1,62.5976,7.262
6/29/2021 9:36,174.41,GMP252_1,62.5976,7.262
6/29/2021 9:36,174.41,GMP252_1,62.5976,7.262
6/29/2021 9:36,174.41,GMP252_1,62.5976,7.262
6/29/2021 9:36,174.92,GMP252_1,62.5976,7.262
6/29/2021 9:36,172.91,GMP252_1,62.5976,7.262
6/29/2021 9:36,173.41,GMP252_1,62.5976,7.262
6/29/2021 9:37,173.16,GMP252_1,62.5976,7.262
6/29/2021 9:37,171.91,GMP252_1,62.5976,7.262
6/29/2021 9:37,171.91,GMP252_1,62.5976,7.262
6/29/2021 9:37,171.66,GMP252_1,62.5976,7.262
6/29/2021 9:37,171.91,GMP252_1,62.5976,7.262
6/29/2021 9:37,171.41,GMP252_1,62.5976,7.262
6/29/2021 9:37,170.91,GMP252_1,62.5976,7.262
6/29/2021 9:37,169.4,GMP252_1,62.5976,7.262
6/29/2021 9:37,169.4,GMP252_1,62.5976,7.262
6/29/2021 9:37,169.4,GMP252_1,62.5976,7.262
6/29/2021 9:37,169.15,GMP252_1,62.5976,7.262
6/29/2021 9:37,169.9,GMP252_1,62.5976,7.262
6/29/2021 9:38,167.9,GMP252_1,62.5976,7.262
6/29/2021 9:38,168.4,GMP252_1,62.5976,7.262
6/29/2021 9:38,168.15,GMP252_1,62.5976,7.262
6/29/2021 9:38,168.15,GMP252_1,62.5976,7.262
6/29/2021 9:38,166.9,GMP252_1,62.5976,7.262
6/29/2021 9:38,167.9,GMP252_1,62.5976,7.262
6/29/2021 9:38,172.41,GMP252_1,62.5976,7.262
6/29/2021 9:38,171.66,GMP252_1,62.5976,7.262
6/29/2021 9:38,172.16,GMP252_1,62.5976,7.262
6/29/2021 9:38,170.66,GMP252_1,62.5976,7.262
6/29/2021 9:38,170.66,GMP252_1,62.5976,7.262
6/29/2021 9:38,170.91,GMP252_1,62.5976,7.262
6/29/2021 9:39,170.41,GMP252_1,62.5976,7.262
6/29/2021 9:39,171.16,GMP252_1,62.5976,7.262
6/29/2021 9:39,171.66,GMP252_1,62.5976,7.262
6/29/2021 9:39,171.91,GMP252_1,62.5976,7.262
6/29/2021 9:39,171.91,GMP252_1,62.5976,7.262
6/29/2021 9:39,171.91,GMP252_1,62.5976,7.262
6/29/2021 9:39,172.16,GMP252_1,62.5976,7.262
6/29/2021 9:39,171.66,GMP252_1,62.5976,7.262
6/29/2021 9:39,172.41,GMP252_1,62.5976,7.262
6/29/2021 9:39,172.91,GMP252_1,62.5976,7.262
6/29/2021 9:39,171.91,GMP252_1,62.5976,7.262
6/29/2021 9:39,171.91,GMP252_1,62.5976,7.262
6/29/2021 9:40,171.91,GMP252_1,62.5976,7.262
6/29/2021 9:40,172.16,GMP252_1,62.5976,7.262
6/29/2021 9:40,171.66,GMP252_1,62.5976,7.262
6/29/2021 9:40,171.41,GMP252_1,62.5976,7.262
6/29/2021 9:40,170.66,GMP252_1,62.5976,7.262
6/29/2021 9:40,171.91,GMP252_1,62.5976,7.262
6/29/2021 9:40,171.91,GMP252_1,62.5976,7.262
6/29/2021 9:40,171.91,GMP252_1,62.5976,7.262
6/29/2021 9:40,172.16,GMP252_1,62.5976,7.262
6/29/2021 9:40,171.66,GMP252_1,62.5976,7.262
6/29/2021 9:40,172.16,GMP252_1,62.5976,7.262
6/29/2021 9:40,171.91,GMP252_1,62.5976,7.262
6/29/2021 9:41,171.91,GMP252_1,62.5976,7.262
6/29/2021 9:41,171.91,GMP252_1,62.5976,7.262
6/29/2021 9:41,171.66,GMP252_1,62.5976,7.262
6/29/2021 9:41,172.16,GMP252_1,62.5976,7.262
6/29/2021 9:41,171.41,GMP252_1,62.5976,7.262
6/29/2021 9:41,172.16,GMP252_1,62.5976,7.262
6/29/2021 9:41,171.91,GMP252_1,62.5976,7.262
6/29/2021 9:41,171.91,GMP252_1,62.5976,7.262
6/29/2021 9:41,171.91,GMP252_1,62.5976,7.262
6/29/2021 9:41,171.66,GMP252_1,62.5976,7.262
6/29/2021 9:41,171.16,GMP252_1,62.5976,7.262
6/29/2021 9:41,170.41,GMP252_1,62.5976,7.262
6/29/2021 9:42,170.66,GMP252_1,62.5976,7.262
6/29/2021 9:42,170.66,GMP252_1,62.5976,7.262
6/29/2021 9:42,170.66,GMP252_1,62.5976,7.262
6/29/2021 9:42,170.91,GMP252_1,62.5976,7.262
6/29/2021 9:42,170.41,GMP252_1,62.5976,7.262
6/29/2021 9:42,171.16,GMP252_1,62.5976,7.262
6/29/2021 9:42,170.66,GMP252_1,62.5976,7.262
6/29/2021 9:42,170.66,GMP252_1,62.5976,7.262
6/29/2021 9:42,170.66,GMP252_1,62.5976,7.262
6/29/2021 9:42,170.66,GMP252_1,62.5976,7.262
6/29/2021 9:42,169.65,GMP252_1,62.5976,7.262
6/29/2021 9:42,168.9,GMP252_1,62.5976,7.262
6/29/2021 9:43,169.65,GMP252_1,62.5976,7.262
6/29/2021 9:43,169.4,GMP252_1,62.5976,7.262
6/29/2021 9:43,169.4,GMP252_1,62.5976,7.262
6/29/2021 9:43,169.4,GMP252_1,62.5976,7.262
6/29/2021 9:43,169.15,GMP252_1,62.5976,7.262
6/29/2021 9:43,169.9,GMP252_1,62.5976,7.262
6/29/2021 9:43,169.15,GMP252_1,62.5976,7.262
6/29/2021 9:43,169.65,GMP252_1,62.5976,7.262
6/29/2021 9:43,168.15,GMP252_1,62.5976,7.262
6/29/2021 9:43,168.15,GMP252_1,62.5976,7.262
6/29/2021 9:43,168.15,GMP252_1,62.5976,7.262
6/29/2021 9:43,167.9,GMP252_1,62.5976,7.262
6/29/2021 9:44,168.65,GMP252_1,62.5976,7.262
6/29/2021 9:44,167.9,GMP252_1,62.5976,7.262
6/29/2021 9:44,168.15,GMP252_1,62.5976,7.262
6/29/2021 9:44,168.15,GMP252_1,62.5976,7.262
6/29/2021 9:44,168.15,GMP252_1,62.5976,7.262
6/29/2021 9:44,168.4,GMP252_1,62.5976,7.262
6/29/2021 9:44,167.9,GMP252_1,62.5976,7.262
6/29/2021 9:44,168.65,GMP252_1,62.5976,7.262
6/29/2021 9:44,167.9,GMP252_1,62.5976,7.262
6/29/2021 9:44,168.15,GMP252_1,62.5976,7.262
6/29/2021 9:44,168.15,GMP252_1,62.5976,7.262
6/29/2021 9:44,168.15,GMP252_1,62.5976,7.262
6/29/2021 9:45,168.4,GMP252_1,62.5976,7.262
6/29/2021 9:45,169.15,GMP252_1,62.6049,7.264
6/29/2021 9:45,170.66,GMP252_1,62.6049,7.264
6/29/2021 9:45,170.66,GMP252_1,62.6049,7.264
6/29/2021 9:45,169.4,GMP252_1,62.6049,7.264
6/29/2021 9:45,169.4,GMP252_1,62.6049,7.264
6/29/2021 9:45,169.4,GMP252_1,62.6049,7.264
6/29/2021 9:45,169.65,GMP252_1,62.6049,7.264
6/29/2021 9:45,168.9,GMP252_1,62.6049,7.264
6/29/2021 9:45,169.65,GMP252_1,62.6049,7.264
6/29/2021 9:45,169.4,GMP252_1,62.6049,7.264
6/29/2021 9:45,171.91,GMP252_1,62.6049,7.264
6/29/2021 9:46,174.41,GMP252_1,62.6049,7.264
6/29/2021 9:46,174.41,GMP252_1,62.6049,7.264
6/29/2021 9:46,174.92,GMP252_1,62.6049,7.264
6/29/2021 9:46,171.66,GMP252_1,62.6049,7.264
6/29/2021 9:46,172.16,GMP252_1,62.6049,7.264
6/29/2021 9:46,166.9,GMP252_1,62.6049,7.264
6/29/2021 9:46,166.9,GMP252_1,62.6049,7.264
6/29/2021 9:46,169.4,GMP252_1,62.6049,7.264
6/29/2021 10:07,179.43,GMP252_1,62.6049,7.264
6/29/2021 10:07,178.67,GMP252_1,62.6049,7.264
6/29/2021 10:07,176.92,GMP252_1,62.6049,7.264
6/29/2021 10:08,175.92,GMP252_1,62.6049,7.264
6/29/2021 10:08,174.67,GMP252_1,62.6049,7.264
6/29/2021 10:08,173.16,GMP252_1,62.6049,7.264
6/29/2021 10:08,172.16,GMP252_1,62.6049,7.264
6/29/2021 10:08,171.66,GMP252_1,62.6049,7.264
6/29/2021 10:30,179.43,GMP252_1,62.5704,7.276
6/29/2021 10:30,179.68,GMP252_1,62.5704,7.276
6/29/2021 10:30,179.68,GMP252_1,62.5704,7.276
6/29/2021 10:30,178.42,GMP252_1,62.5704,7.276
6/29/2021 10:30,178.42,GMP252_1,62.5704,7.276
6/29/2021 10:30,177.67,GMP252_1,62.5704,7.276
6/29/2021 10:30,177.42,GMP252_1,62.5704,7.276
6/29/2021 10:30,176.92,GMP252_1,62.5704,7.276
6/29/2021 10:30,175.92,GMP252_1,62.5704,7.276
6/29/2021 10:30,174.67,GMP252_1,62.5704,7.276
6/29/2021 10:30,173.16,GMP252_1,62.5704,7.276
6/29/2021 10:31,173.66,GMP252_1,62.5704,7.276
6/29/2021 10:31,172.91,GMP252_1,62.5704,7.276
6/29/2021 10:31,172.41,GMP252_1,62.5704,7.276
6/29/2021 10:31,171.91,GMP252_1,62.5704,7.276
6/29/2021 10:31,170.91,GMP252_1,62.5704,7.276
6/29/2021 10:31,169.65,GMP252_1,62.5704,7.276
6/29/2021 10:31,169.4,GMP252_1,62.5704,7.276
6/29/2021 10:31,168.65,GMP252_1,62.5704,7.276
6/29/2021 10:31,167.9,GMP252_1,62.5704,7.276
6/29/2021 10:31,168.4,GMP252_1,62.5704,7.276
6/29/2021 10:31,166.9,GMP252_1,62.5704,7.276
6/29/2021 10:31,166.9,GMP252_1,62.5704,7.276
6/29/2021 10:32,165.89,GMP252_1,62.5704,7.276
6/29/2021 10:32,162.89,GMP252_1,62.5704,7.276
6/29/2021 10:32,162.39,GMP252_1,62.5704,7.276
6/29/2021 10:32,159.13,GMP252_1,62.5704,7.276
6/29/2021 10:32,158.13,GMP252_1,62.5704,7.276
6/29/2021 10:32,156.87,GMP252_1,62.5704,7.276
6/29/2021 10:32,155.62,GMP252_1,62.5704,7.276
6/29/2021 10:32,155.87,GMP252_1,62.5704,7.276
6/29/2021 10:32,155.37,GMP252_1,62.5704,7.276
6/29/2021 10:32,154.87,GMP252_1,62.5704,7.276
6/29/2021 10:57,154.12,GMP252_1,62.5704,7.276
6/29/2021 11:19,195.21,GMP252_1,62.5704,7.276
6/29/2021 11:19,184.69,GMP252_1,62.5704,7.276
6/29/2021 11:19,175.17,GMP252_1,62.5704,7.276
6/29/2021 11:19,156.62,GMP252_1,62.5704,7.276
6/29/2021 11:19,140.58,GMP252_1,62.5704,7.276
6/29/2021 11:19,136.83,GMP252_1,62.5704,7.276
6/29/2021 11:19,125.3,GMP252_1,62.5704,7.276
6/29/2021 11:19,121.79,GMP252_1,62.5704,7.276
6/29/2021 11:19,118.78,GMP252_1,62.5704,7.276
6/29/2021 11:20,116.78,GMP252_1,62.5704,7.276
6/29/2021 11:20,113.77,GMP252_1,62.5704,7.276
6/29/2021 11:20,112.77,GMP252_1,62.5704,7.276
6/29/2021 11:20,109.01,GMP252_1,62.5704,7.276
6/29/2021 11:20,105,GMP252_1,62.5704,7.276
6/29/2021 11:20,104.25,GMP252_1,62.5704,7.276
6/29/2021 11:20,102.24,GMP252_1,62.5704,7.276
6/29/2021 11:20,102.74,GMP252_1,62.5704,7.276
6/29/2021 11:20,101.24,GMP252_1,62.5704,7.276
6/29/2021 11:20,101.24,GMP252_1,62.5704,7.276
6/29/2021 11:20,101.49,GMP252_1,62.5704,7.276
6/29/2021 11:20,100.99,GMP252_1,62.5704,7.276
6/29/2021 11:21,102.99,GMP252_1,62.5704,7.276
6/29/2021 11:21,103.75,GMP252_1,62.5704,7.276
6/29/2021 11:21,103.75,GMP252_1,62.5704,7.276
6/29/2021 11:21,104,GMP252_1,62.5704,7.276
6/29/2021 11:21,103.75,GMP252_1,62.5704,7.276
6/29/2021 11:21,104,GMP252_1,62.5704,7.276
6/29/2021 11:21,103.5,GMP252_1,62.5704,7.276
6/29/2021 11:21,104.25,GMP252_1,62.5704,7.276
6/29/2021 11:21,102.49,GMP252_1,62.5704,7.276
6/29/2021 11:21,101.24,GMP252_1,62.5704,7.276
6/29/2021 11:21,101.24,GMP252_1,62.5704,7.276
6/29/2021 11:21,101.24,GMP252_1,62.5704,7.276
6/29/2021 11:22,100.74,GMP252_1,62.5704,7.276
6/29/2021 11:22,99.74,GMP252_1,62.5704,7.276
6/29/2021 11:22,98.99,GMP252_1,62.5704,7.276
6/29/2021 11:22,98.73,GMP252_1,62.5704,7.276
6/29/2021 11:22,98.73,GMP252_1,62.5704,7.276
6/29/2021 11:22,98.99,GMP252_1,62.5704,7.276
6/29/2021 11:22,98.48,GMP252_1,62.5704,7.276
6/29/2021 11:22,99.24,GMP252_1,62.5704,7.276
6/29/2021 11:22,98.73,GMP252_1,62.5704,7.276
6/29/2021 11:22,98.73,GMP252_1,62.5704,7.276
6/29/2021 11:22,99.99,GMP252_1,62.5704,7.276
6/29/2021 11:46,194.96,GMP252_1,62.555,7.274
6/29/2021 11:46,188.2,GMP252_1,62.555,7.274
6/29/2021 11:46,186.44,GMP252_1,62.555,7.274
6/29/2021 11:46,181.68,GMP252_1,62.555,7.274
6/29/2021 11:46,178.42,GMP252_1,62.555,7.274
6/29/2021 11:46,174.67,GMP252_1,62.555,7.274
6/29/2021 11:46,171.91,GMP252_1,62.555,7.274
6/29/2021 11:46,170.91,GMP252_1,62.555,7.274
6/29/2021 11:46,169.4,GMP252_1,62.555,7.274
6/29/2021 11:46,168.65,GMP252_1,62.555,7.274
6/29/2021 11:46,165.64,GMP252_1,62.555,7.274
6/29/2021 11:47,165.89,GMP252_1,62.555,7.274
6/29/2021 11:47,178.42,GMP252_1,62.555,7.274
6/29/2021 11:47,188.45,GMP252_1,62.555,7.274
6/29/2021 11:47,204.99,GMP252_1,62.555,7.274
6/29/2021 11:47,209.5,GMP252_1,62.555,7.274
6/29/2021 11:47,212.76,GMP252_1,62.555,7.274
6/29/2021 11:47,211,GMP252_1,62.555,7.274
6/29/2021 11:47,207.24,GMP252_1,62.555,7.274
6/29/2021 11:47,198.97,GMP252_1,62.555,7.274
6/29/2021 11:47,188.45,GMP252_1,62.555,7.274
6/29/2021 11:47,174.92,GMP252_1,62.555,7.274
6/29/2021 11:47,167.9,GMP252_1,62.555,7.274
6/29/2021 11:48,162.14,GMP252_1,62.555,7.274
6/29/2021 11:48,156.87,GMP252_1,62.555,7.274
6/29/2021 11:48,150.61,GMP252_1,62.555,7.274
6/29/2021 11:48,148.1,GMP252_1,62.555,7.274
6/29/2021 11:48,144.09,GMP252_1,62.555,7.274
6/29/2021 11:48,142.09,GMP252_1,62.555,7.274
6/29/2021 11:48,140.08,GMP252_1,62.555,7.274
6/29/2021 11:48,139.33,GMP252_1,62.555,7.274
6/29/2021 11:48,139.08,GMP252_1,62.555,7.274
6/29/2021 11:48,139.08,GMP252_1,62.555,7.274
6/29/2021 11:48,146.85,GMP252_1,62.555,7.274
6/29/2021 12:10,144.34,GMP252_1,62.555,7.274
6/29/2021 12:10,134.07,GMP252_1,62.555,7.274
6/29/2021 12:10,125.55,GMP252_1,62.555,7.274
6/29/2021 12:10,120.79,GMP252_1,62.555,7.274
6/29/2021 12:10,119.28,GMP252_1,62.555,7.274
6/29/2021 12:10,117.78,GMP252_1,62.555,7.274
6/29/2021 12:10,116.53,GMP252_1,62.555,7.274
6/29/2021 12:10,116.53,GMP252_1,62.555,7.274
6/29/2021 12:10,115.02,GMP252_1,62.555,7.274
6/29/2021 12:10,114.27,GMP252_1,62.555,7.274
6/29/2021 12:10,113.52,GMP252_1,62.555,7.274
6/29/2021 12:10,111.52,GMP252_1,62.555,7.274
6/29/2021 12:11,111.52,GMP252_1,62.555,7.274
6/29/2021 12:11,114.02,GMP252_1,62.555,7.274
