"","lat_fit","lon_fit","ele_fit","x_pred","x","d","w","Flux_ave","adjusted_ppm","notes"
"22",-0.327347139022899,-78.2007588468582,4107.56683596276,45.3027583850281,NA,NA,NA,NA,NA,NA
"23",-0.327347039022899,-78.200758997329,4107.5698025637,45.2826465831559,NA,NA,NA,NA,NA,NA
"24",-0.327346939022899,-78.2007591476994,4107.57276430102,45.2625440817499,NA,NA,NA,NA,NA,NA
"25",-0.327346839022899,-78.2007592979695,4107.57572118757,45.2424508765464,NA,NA,NA,NA,NA,NA
"26",-0.327346739022899,-78.2007594481394,4107.57867323681,45.2223669585655,NA,NA,NA,NA,NA,NA
"27",-0.327346639022899,-78.2007595982091,4107.58162046169,45.2022923223737,NA,NA,NA,NA,NA,NA
"28",-0.327346539022899,-78.2007597481787,4107.584562876,45.1822269566363,NA,NA,NA,NA,NA,NA
"29",-0.327346439022899,-78.2007598980482,4107.58750049191,45.1621708606276,NA,NA,NA,NA,NA,NA
"30",-0.327346339022899,-78.2007600478178,4107.59043332334,45.142124021837,NA,NA,NA,NA,NA,NA
"31",-0.327346239022899,-78.2007601974874,4107.5933613831,45.1220864348326,NA,NA,NA,NA,NA,NA
"32",-0.327346139022899,-78.200760347057,4107.59628468418,45.1020580929956,NA,NA,NA,NA,NA,NA
"33",-0.327346039022899,-78.2007604965269,4107.59920323953,45.0820389897072,NA,NA,NA,NA,NA,NA
"34",-0.327345939022899,-78.200760645897,4107.60211706258,45.062029114828,NA,NA,NA,NA,NA,NA
"35",-0.327345839022899,-78.2007607951674,4107.60502616588,45.0420284640943,NA,NA,NA,NA,NA,NA
"36",-0.327345739022899,-78.200760944338,4107.60793056231,45.0220370308889,NA,NA,NA,NA,NA,NA
"37",-0.327345639022899,-78.2007610934092,4107.61083026539,45.0020548038997,NA,NA,NA,NA,NA,NA
"38",-0.327345539022899,-78.2007612423807,4107.61372528742,44.9820817800424,NA,NA,NA,NA,NA,NA
"39",-0.327345439022899,-78.2007613912528,4107.61661564152,44.9621179503467,NA,NA,NA,NA,NA,NA
"40",-0.327345339022899,-78.2007615400254,4107.61950134064,44.9421633070257,NA,NA,NA,NA,NA,NA
"41",-0.327345239022899,-78.2007616886986,4107.62238239699,44.9222178470001,NA,NA,NA,NA,NA,NA
"42",-0.327345139022899,-78.2007618372725,4107.62525882413,44.9022815577804,NA,NA,NA,NA,NA,NA
"43",-0.327345039022899,-78.2007619857472,4107.6281306344,44.8823544351034,NA,NA,NA,NA,NA,NA
"44",-0.327344939022899,-78.2007621341226,4107.6309978408,44.8624364700167,NA,NA,NA,NA,NA,NA
"45",-0.327344839022899,-78.2007622823989,4107.63386045544,44.8425276594309,NA,NA,NA,NA,NA,NA
"46",-0.327344739022899,-78.2007624305761,4107.63671849194,44.8226279896929,NA,NA,NA,NA,NA,NA
"47",-0.327344639022899,-78.2007625786543,4107.63957196237,44.8027374577139,NA,NA,NA,NA,NA,NA
"48",-0.327344539022899,-78.2007627266335,4107.6424208791,44.7828560580658,NA,NA,NA,NA,NA,NA
"49",-0.327344439022899,-78.2007628745138,4107.64526525517,44.7629837806181,NA,NA,NA,NA,NA,NA
"50",-0.327344339022899,-78.2007630222952,4107.64810510323,44.7431206175887,NA,NA,NA,NA,NA,NA
"51",-0.327344239022899,-78.2007631699777,4107.65094043542,44.7232665647239,NA,NA,NA,NA,NA,NA
"52",-0.327344139022899,-78.2007633175616,4107.65377126486,44.7034216107249,NA,NA,NA,NA,NA,NA
"53",-0.327344039022899,-78.2007634650467,4107.65659760329,44.6835857536736,NA,NA,NA,NA,NA,NA
"54",-0.327343939022899,-78.2007636124332,4107.65941946344,44.6637589846271,NA,NA,NA,NA,NA,NA
"55",-0.327343839022899,-78.2007637597211,4107.66223685817,44.6439412934632,NA,NA,NA,NA,NA,NA
"56",-0.327343739022899,-78.2007639069105,4107.66504979932,44.6241326770911,NA,NA,NA,NA,NA,NA
"57",-0.327343539022899,-78.200764200994,4107.67066237211,44.5845426282752,NA,NA,NA,NA,NA,NA
"58",-0.327343439022899,-78.2007643478882,4107.6734620278,44.5647611861359,NA,NA,NA,NA,NA,NA
"59",-0.327343339022899,-78.200764494684,4107.6762572795,44.5449887888679,NA,NA,NA,NA,NA,NA
"60",-0.327343239022899,-78.2007646413816,4107.67904813977,44.5252254275368,NA,NA,NA,NA,NA,NA
"61",-0.327343139022899,-78.2007647879811,4107.68183462078,44.5054710955402,NA,NA,NA,NA,NA,NA
"62",-0.327343039022899,-78.2007649344824,4107.68461673453,44.4857257874491,NA,NA,NA,NA,NA,NA
"63",-0.327342939022899,-78.2007650808856,4107.68739449348,44.4659894943225,NA,NA,NA,NA,NA,NA
"64",-0.327342839022899,-78.2007652271909,4107.69016790957,44.4462622107385,NA,NA,NA,NA,NA,NA
"65",-0.327342739022899,-78.2007653733981,4107.69293699522,44.4265439277583,NA,NA,NA,NA,NA,NA
"66",-0.327342639022899,-78.2007655195075,4107.69570176248,44.4068346387824,NA,NA,NA,NA,NA,NA
"67",-0.327342539022899,-78.200765665519,4107.69846222339,44.3871343372211,NA,NA,NA,NA,NA,NA
"68",-0.327342439022899,-78.2007658114328,4107.70121839027,44.3674430141394,NA,NA,NA,NA,NA,NA
"69",-0.327342339022899,-78.2007659572488,4107.70397027495,44.3477606641078,NA,NA,NA,NA,NA,NA
"70",-0.327342239022899,-78.2007661029672,4107.70671788938,44.3280872805382,NA,NA,NA,NA,NA,NA
"71",-0.327342139022899,-78.2007662485879,4107.70946124565,44.3084228556662,NA,NA,NA,NA,NA,NA
"72",-0.327342039022899,-78.2007663941111,4107.71220035601,44.2887673805611,NA,NA,NA,NA,NA,NA
"73",-0.327341939022899,-78.2007665395368,4107.71493523183,44.2691208521384,NA,NA,NA,NA,NA,NA
"74",-0.327341839022899,-78.200766684865,4107.71766588579,44.2494832579685,NA,NA,NA,NA,NA,NA
"75",-0.327341739022899,-78.2007668300958,4107.72039232891,44.2298545972938,NA,NA,NA,NA,NA,NA
"76",-0.327341639022899,-78.2007669752294,4107.72311457412,44.210234855359,NA,NA,NA,NA,NA,NA
"77",-0.327341539022899,-78.2007671202656,4107.72583263257,44.1906240302396,NA,NA,NA,NA,NA,NA
"78",-0.327341439022899,-78.2007672652046,4107.72854651633,44.1710221130146,NA,NA,NA,NA,NA,NA
"79",-0.327341339022899,-78.2007674100465,4107.73125623698,44.1514290982579,NA,NA,NA,NA,NA,NA
"80",-0.327341239022899,-78.2007675547913,4107.73396180637,44.1318449782221,NA,NA,NA,NA,NA,NA
"81",-0.327341139022899,-78.200767699439,4107.73666323652,44.1122697439868,NA,NA,NA,NA,NA,NA
"82",-0.327341039022899,-78.2007678439897,4107.73936053892,44.0927033901305,NA,NA,NA,NA,NA,NA
"83",-0.327340939022899,-78.2007679884435,4107.74205372521,44.0731459100639,NA,NA,NA,NA,NA,NA
"84",-0.327340839022899,-78.2007681328004,4107.74474280763,44.0535972925508,NA,NA,NA,NA,NA,NA
"85",-0.327340739022899,-78.2007682770605,4107.74742779698,44.0340575368242,NA,NA,NA,NA,NA,NA
"86",-0.327340639022899,-78.2007684212239,4107.75010870561,44.0145266304772,NA,NA,NA,NA,NA,NA
"87",-0.327340539022899,-78.2007685652905,4107.75278554489,43.9950045680971,NA,NA,NA,NA,NA,NA
"88",-0.327340439022899,-78.2007687092605,4107.75545832618,43.9754913442613,NA,NA,NA,NA,NA,NA
"89",-0.327340339022899,-78.2007688531339,4107.75812706112,43.9559869512209,NA,NA,NA,NA,NA,NA
"90",-0.327340239022899,-78.2007689969108,4107.76079176167,43.9364913789127,NA,NA,NA,NA,NA,NA
"91",-0.327340139022899,-78.2007691405911,4107.76345243892,43.9170046230785,NA,NA,NA,NA,NA,NA
"92",-0.327340039022899,-78.2007692841751,4107.76610910463,43.8975266748137,NA,NA,NA,NA,NA,NA
"93",-0.327339939022899,-78.2007694276627,4107.76876176987,43.8780575298599,NA,NA,NA,NA,NA,NA
"94",-0.327339839022899,-78.200769571054,4107.77141044647,43.8585971781592,NA,NA,NA,NA,NA,NA
"95",-0.327339739022899,-78.2007697143491,4107.77405514578,43.839145613134,NA,NA,NA,NA,NA,NA
"96",-0.327339639022899,-78.2007698575479,4107.77669587896,43.8197028293588,NA,NA,NA,NA,NA,NA
"97",-0.327339539022899,-78.2007700006506,4107.77933265778,43.8002688167836,NA,NA,NA,NA,NA,NA
"98",-0.327339439022899,-78.2007701436573,4107.78196549304,43.7808435723117,NA,NA,NA,NA,NA,NA
"99",-0.327339339022899,-78.2007702865679,4107.78459439662,43.7614270847256,NA,NA,NA,NA,NA,NA
"100",-0.327339239022899,-78.2007704293826,4107.78721937943,43.7420193497685,NA,NA,NA,NA,NA,NA
"101",-0.327339139022899,-78.2007705721013,4107.78984045282,43.7226203597128,NA,NA,NA,NA,NA,NA
"102",-0.327339039022899,-78.2007707147242,4107.79245762812,43.7032301068223,NA,NA,NA,0.905,4965.087468,NA
"103",-0.327338939022899,-78.2007708572513,4107.79507091682,43.683848582203,NA,NA,NA,NA,NA,NA
"104",-0.327338839022899,-78.2007709996827,4107.79768032956,43.6644757827675,NA,NA,NA,NA,NA,NA
"105",-0.327338739022899,-78.2007711420184,4107.80028587808,43.6451116973055,NA,NA,NA,NA,NA,NA
"106",-0.327338639022899,-78.2007712842584,4107.80288757299,43.6257563227202,NA,NA,NA,NA,NA,NA
"107",-0.327338539022899,-78.2007714264029,4107.80548542582,43.6064096489726,NA,NA,NA,NA,NA,NA
"108",-0.327338439022899,-78.2007715684519,4107.80807944746,43.5870716706491,NA,NA,NA,NA,NA,NA
"109",-0.327338339022899,-78.2007717104054,4107.81066964923,43.5677423788659,NA,NA,NA,NA,NA,NA
"110",-0.327338239022899,-78.2007718522636,4107.81325604195,43.5484217682102,NA,NA,NA,NA,NA,NA
"111",-0.327338139022899,-78.2007719940264,4107.81583863677,43.5291098309643,NA,NA,NA,NA,NA,NA
"112",-0.327338039022899,-78.2007721356939,4107.81841744476,43.5098065594021,NA,NA,NA,NA,NA,NA
"113",-0.327337939022899,-78.2007722772662,4107.82099247687,43.4905119469554,NA,NA,NA,NA,NA,NA
"114",-0.327337839022899,-78.2007724187433,4107.82356374413,43.4712259859098,NA,NA,NA,NA,NA,NA
"115",-0.327337739022899,-78.2007725601253,4107.82613125726,43.4519486708579,NA,NA,NA,NA,NA,NA
"116",-0.327337639022899,-78.2007727014123,4107.8286950276,43.4326799917623,NA,NA,NA,NA,NA,NA
"117",-0.327337539022899,-78.2007728426042,4107.83125506549,43.4134199455286,NA,NA,NA,NA,NA,NA
"118",-0.327337439022899,-78.2007729837012,4107.83381138221,43.3941685221344,NA,NA,NA,NA,NA,NA
"119",-0.327337339022899,-78.2007731247034,4107.83636398855,43.3749257150162,NA,NA,NA,NA,NA,NA
"120",-0.327337239022899,-78.2007732656107,4107.83891289542,43.3556915164562,NA,NA,NA,NA,NA,NA
"121",-0.327337139022899,-78.2007734064232,4107.8414581134,43.3364659210566,NA,NA,NA,NA,NA,NA
"122",-0.327337039022899,-78.200773547141,4107.84399965351,43.3172489199466,NA,NA,NA,NA,NA,NA
"123",-0.327336939022899,-78.2007736877642,4107.84653752631,43.2980405077199,NA,NA,NA,NA,NA,NA
"124",-0.327336839022899,-78.2007738282928,4107.8490717426,43.2788406766719,NA,NA,NA,NA,NA,NA
"125",-0.327336739022899,-78.2007739687268,4107.85160231319,43.2596494190896,NA,NA,NA,NA,NA,NA
"126",-0.327336639022899,-78.2007741090663,4107.85412924872,43.2404667284179,NA,NA,NA,NA,NA,NA
"127",-0.327336539022899,-78.2007742493114,4107.85665255992,43.2212925969459,NA,NA,NA,NA,NA,NA
"128",-0.327336439022899,-78.2007743894622,4107.85917225754,43.2021270169737,NA,NA,NA,NA,NA,NA
"129",-0.327336339022899,-78.2007745295186,4107.86168835184,43.1829699842509,NA,NA,NA,NA,NA,NA
"130",-0.327336239022899,-78.2007746694808,4107.86420085379,43.1638214887643,NA,NA,NA,NA,NA,NA
"131",-0.327336139022899,-78.2007748093487,4107.86670977393,43.1446815239696,NA,NA,NA,NA,NA,NA
"132",-0.327336039022899,-78.2007749491225,4107.86921512258,43.1255500844651,NA,NA,NA,NA,NA,NA
"133",-0.327335939022899,-78.2007750888023,4107.87171691068,43.1064271602427,NA,NA,NA,NA,NA,NA
"134",-0.327335839022899,-78.200775228388,4107.87421514822,43.0873127482178,NA,NA,NA,NA,NA,NA
"135",-0.327335739022899,-78.2007753678797,4107.87670984592,43.0682068395296,NA,NA,NA,NA,NA,NA
"136",-0.327335639022899,-78.2007755072775,4107.87920101465,43.0491094241817,NA,NA,NA,NA,NA,NA
"137",-0.327335539022899,-78.2007756465814,4107.88168866433,43.0300204990768,NA,NA,NA,NA,NA,NA
"138",-0.327335439022899,-78.2007757857916,4107.88417280548,43.0109400565248,NA,NA,NA,NA,NA,NA
"139",-0.327335339022899,-78.200775924908,4107.88665344888,42.9918680865275,NA,NA,NA,NA,NA,NA
"140",-0.327335239022899,-78.2007760639307,4107.88913060456,42.9728045848378,NA,NA,NA,NA,NA,NA
"141",-0.327335139022899,-78.2007762028598,4107.8916042831,42.9537495426198,NA,NA,NA,NA,NA,NA
"142",-0.327335039022899,-78.2007763416953,4107.89407449493,42.9347029521791,NA,NA,NA,NA,NA,NA
"143",-0.327334939022899,-78.2007764804372,4107.89654124955,42.9156648127193,NA,NA,NA,NA,NA,NA
"144",-0.327334839022899,-78.2007766190858,4107.8990045581,42.8966351108027,NA,NA,NA,NA,NA,NA
"145",-0.327334739022899,-78.2007767576409,4107.90146443093,42.877613838748,NA,NA,NA,NA,NA,NA
"146",-0.327334639022899,-78.2007768961026,4107.90392087777,42.8586009934585,NA,NA,NA,NA,NA,NA
"147",-0.327334539022899,-78.2007770344711,4107.9063739094,42.8395965638005,NA,NA,NA,NA,NA,NA
"148",-0.327334439022899,-78.2007771727464,4107.9088235355,42.8206005466869,NA,NA,NA,NA,NA,NA
"149",-0.327334339022899,-78.2007773109284,4107.91126976666,42.8016129321353,NA,NA,NA,NA,NA,NA
"150",-0.327334239022899,-78.2007774490174,4107.91371261281,42.7826337147545,NA,NA,NA,NA,NA,NA
"151",-0.327334139022899,-78.2007775870133,4107.91615208404,42.7636628880159,NA,NA,NA,NA,NA,NA
"152",-0.327334039022899,-78.2007777249161,4107.91858819072,42.7447004430889,NA,NA,NA,NA,NA,NA
"153",-0.327333939022899,-78.2007778627261,4107.92102094301,42.7257463722978,NA,NA,NA,NA,NA,NA
"154",-0.327333839022899,-78.2007780004431,4107.92345035065,42.7068006713933,NA,NA,NA,NA,NA,NA
"155",-0.327333739022899,-78.2007781380673,4107.92587642407,42.6878633304159,NA,NA,NA,NA,NA,NA
"156",-0.327333639022899,-78.2007782755987,4107.92829917296,42.6689343451236,NA,NA,NA,NA,NA,NA
"157",-0.327333539022899,-78.2007784130374,4107.93071860756,42.6500137066925,NA,NA,NA,NA,NA,NA
"158",-0.327333439022899,-78.2007785503834,4107.9331347378,42.6311014086007,NA,NA,NA,NA,NA,NA
"159",-0.327333339022899,-78.2007786876368,4107.93554757389,42.6121974420277,NA,NA,NA,NA,NA,NA
"160",-0.327333239022899,-78.2007788247977,4107.93795712573,42.5933018004473,NA,NA,NA,NA,NA,NA
"161",-0.327333139022899,-78.2007789618661,4107.94036340274,42.574414480763,NA,NA,NA,NA,NA,NA
"162",-0.327333039022899,-78.200779098842,4107.9427664155,42.5555354707358,NA,NA,NA,NA,NA,NA
"163",-0.327332939022899,-78.2007792357256,4107.94516617354,42.5366647661263,NA,NA,NA,NA,NA,NA
"164",-0.327332839022899,-78.2007793725168,4107.9475626867,42.5178023604075,NA,NA,NA,NA,NA,NA
"165",-0.327332739022899,-78.2007795092158,4107.94995596531,42.4989482424911,NA,NA,NA,NA,NA,NA
"166",-0.327332639022899,-78.2007796458225,4107.95234601873,42.4801024092818,NA,NA,NA,NA,NA,NA
"167",-0.327332539022899,-78.2007797823371,4107.95473285683,42.4612648531129,NA,NA,NA,NA,NA,NA
"168",-0.327332439022899,-78.2007799187596,4107.9571164895,42.4424355663286,NA,NA,NA,NA,NA,NA
"169",-0.327332339022899,-78.2007800550901,4107.95949692644,42.4236145424071,NA,NA,NA,NA,NA,NA
"170",-0.327332239022899,-78.2007801913286,4107.96187417761,42.4048017725469,NA,NA,NA,NA,NA,NA
"171",-0.327332139022899,-78.2007803274751,4107.96424825255,42.38599725137,NA,NA,NA,NA,NA,NA
"172",-0.327332039022899,-78.2007804635298,4107.96661916104,42.3672009712255,NA,NA,NA,NA,NA,NA
"173",-0.327331939022899,-78.2007805994927,4107.9689869127,42.3484129255985,NA,NA,NA,NA,NA,NA
"174",-0.327331839022899,-78.2007807353638,4107.97135151729,42.3296331068244,NA,NA,NA,NA,NA,NA
"175",-0.327331739022899,-78.2007808711432,4107.97371298438,42.3108615083998,NA,NA,NA,NA,NA,NA
"176",-0.327331639022899,-78.200781006831,4107.97607132368,42.2920981226693,NA,NA,NA,NA,NA,NA
"177",-0.327331539022899,-78.2007811424272,4107.97842654475,42.2733429431216,NA,NA,NA,NA,NA,NA
"178",-0.327331439022899,-78.2007812779319,4107.98077865723,42.2545959621034,NA,NA,NA,NA,NA,NA
"179",-0.327331339022899,-78.2007814133451,4107.98312767064,42.2358571731123,NA,NA,NA,NA,NA,NA
"180",-0.327331239022899,-78.2007815486669,4107.98547359446,42.2171265696364,NA,NA,NA,NA,NA,NA
"181",-0.327331139022899,-78.2007816838973,4107.98781643844,42.1984041428872,NA,NA,NA,NA,NA,NA
"182",-0.327331039022899,-78.2007818190364,4107.99015621202,42.1796898863653,NA,NA,NA,NA,NA,NA
"183",-0.327330939022899,-78.2007819540843,4107.99249292434,42.1609837958385,NA,NA,NA,NA,NA,NA
"184",-0.327330839022899,-78.200782089041,4107.99482658551,42.1422858591083,NA,NA,NA,NA,NA,NA
"185",-0.327330739022899,-78.2007822239066,4107.9971572045,42.123596073092,NA,NA,NA,NA,NA,NA
"186",-0.327330639022899,-78.2007823586811,4107.99948479095,42.1049144290085,NA,NA,NA,NA,NA,NA
"187",-0.327330539022899,-78.2007824933645,4108.00180935406,42.0862409214933,NA,NA,NA,NA,NA,NA
"188",-0.327330439022899,-78.2007826279571,4108.00413090345,42.0675755417687,NA,NA,NA,NA,NA,NA
"189",-0.327330339022899,-78.2007827624587,4108.00644944827,42.0489182844782,NA,NA,NA,NA,NA,NA
"190",-0.327330239022899,-78.2007828968695,4108.00876499809,42.030269140847,NA,NA,NA,NA,NA,NA
"191",-0.327330139022899,-78.2007830311894,4108.01107756205,42.0116281055103,NA,NA,NA,NA,NA,NA
"192",-0.327330039022899,-78.2007831654187,4108.01338714966,41.9929951697096,NA,NA,NA,NA,NA,NA
"193",-0.327329939022899,-78.2007832995573,4108.01569377029,41.9743703258043,NA,NA,NA,NA,NA,NA
"194",-0.327329839022899,-78.2007834336052,4108.01799743274,41.955753570709,NA,NA,NA,NA,NA,NA
"195",-0.327329739022899,-78.2007835675626,4108.02029814675,41.937144893386,NA,NA,NA,NA,NA,NA
"196",-0.327329639022899,-78.2007837014295,4108.02259592135,41.9185442884846,NA,NA,NA,NA,NA,NA
"197",-0.327329539022899,-78.200783835206,4108.02489076584,41.8999517483754,NA,NA,NA,NA,NA,NA
"198",-0.327329439022899,-78.2007839688921,4108.02718268919,41.8813672676986,NA,NA,NA,NA,NA,NA
"199",-0.327329339022899,-78.2007841024878,4108.02947170095,41.8627908365693,NA,NA,NA,NA,NA,NA
"200",-0.327329239022899,-78.2007842359932,4108.03175780992,41.8442224507634,NA,NA,NA,NA,NA,NA
"201",-0.327329139022899,-78.2007843694085,4108.03404102532,41.8256621026561,NA,NA,NA,NA,NA,NA
"202",-0.327329039022899,-78.2007845027335,4108.03632135648,41.8071097835013,NA,NA,NA,NA,NA,NA
"203",-0.327328939022899,-78.2007846359685,4108.03859881244,41.7885654868106,NA,NA,NA,NA,NA,NA
"204",-0.327328839022899,-78.2007847691134,4108.04087340193,41.7700292083648,NA,NA,NA,NA,NA,NA
"205",-0.327328739022899,-78.2007849021684,4108.04314513451,41.7515009371474,NA,NA,NA,NA,NA,NA
"206",-0.327328639022899,-78.2007850351334,4108.04541401916,41.7329806666835,NA,NA,NA,NA,NA,NA
"207",-0.327328539022899,-78.2007851680085,4108.04768006455,41.7144683927523,NA,NA,NA,NA,NA,NA
"208",-0.327328439022899,-78.2007853007938,4108.04994327977,41.6959641077379,NA,NA,NA,NA,NA,NA
"209",-0.327328339022899,-78.2007854334893,4108.05220367387,41.6774678040363,NA,NA,NA,NA,NA,NA
"210",-0.327328239022899,-78.2007855660951,4108.05446125619,41.6589794717736,NA,NA,NA,NA,NA,NA
"211",-0.327328139022899,-78.2007856986113,4108.05671603517,41.6404991078685,NA,NA,NA,NA,NA,NA
"212",-0.327328039022899,-78.2007858310378,4108.05896801997,41.622026703574,NA,NA,NA,NA,NA,NA
"213",-0.327327939022899,-78.2007859633749,4108.06121721944,41.6035622524251,NA,NA,NA,NA,NA,NA
"214",-0.327327839022899,-78.2007860956225,4108.06346364253,41.5851057468149,NA,NA,NA,NA,NA,NA
"215",-0.327327739022899,-78.2007862277806,4108.06570729807,41.5666571802672,NA,NA,NA,NA,NA,NA
"216",-0.327327639022899,-78.2007863598494,4108.0679481947,41.5482165474459,NA,NA,NA,NA,NA,NA
"217",-0.327327539022899,-78.2007864918288,4108.07018634175,41.529783837361,NA,NA,NA,NA,NA,NA
"218",-0.327327439022899,-78.200786623719,4108.07242174769,41.5113590457974,NA,NA,NA,NA,NA,NA
"219",-0.327327339022899,-78.2007867555201,4108.0746544214,41.4929421651649,NA,NA,NA,NA,NA,NA
"220",-0.327327239022899,-78.2007868872319,4108.07688437187,41.4745331867366,NA,NA,NA,NA,NA,NA
"221",-0.327327139022899,-78.2007870188547,4108.07911160739,41.4561321074301,NA,NA,NA,NA,NA,NA
"222",-0.327327039022899,-78.2007871503885,4108.08133613705,41.4377389173933,NA,NA,NA,NA,NA,NA
"223",-0.327326939022899,-78.2007872818333,4108.08355796952,41.4193536101693,NA,NA,NA,NA,NA,NA
"224",-0.327326839022899,-78.2007874131892,4108.08577711343,41.4009761792915,NA,NA,NA,NA,NA,NA
"225",-0.327326739022899,-78.2007875444562,4108.08799357756,41.382606617168,NA,NA,NA,NA,NA,NA
"226",-0.327326639022899,-78.2007876756345,4108.09020737051,41.3642449173445,NA,NA,NA,NA,NA,NA
"227",-0.327326539022899,-78.200787806724,4108.09241850114,41.3458910711059,NA,NA,NA,NA,NA,NA
"228",-0.327326439022899,-78.2007879377248,4108.09462697776,41.3275450742423,NA,NA,NA,NA,NA,NA
"229",-0.327326339022899,-78.200788068637,4108.09683280919,41.3092069180513,NA,NA,NA,NA,NA,NA
"230",-0.327326239022899,-78.2007881994606,4108.09903600396,41.2908765960767,NA,NA,NA,NA,NA,NA
"231",-0.327326139022899,-78.2007883301957,4108.10123657087,41.2725540996067,NA,NA,NA,NA,NA,NA
"232",-0.327326039022899,-78.2007884608424,4108.10343451828,41.2542394233124,NA,NA,NA,NA,NA,NA
"233",-0.327325939022899,-78.2007885914007,4108.10562985454,41.2359325618717,NA,NA,NA,NA,NA,NA
"234",-0.327325839022899,-78.2007887218706,4108.10782258852,41.2176335054566,NA,NA,NA,NA,NA,NA
"235",-0.327325739022899,-78.2007888522522,4108.11001272867,41.1993422476135,NA,NA,NA,NA,NA,NA
"236",-0.327325639022899,-78.2007889825456,4108.11220028356,41.1810587807763,NA,NA,NA,NA,NA,NA
"237",-0.327325539022899,-78.2007891127508,4108.11438526118,41.1627831018632,NA,NA,NA,NA,NA,NA
"238",-0.327325439022899,-78.200789242868,4108.11656767047,41.1445151999307,NA,NA,NA,NA,NA,NA
"239",-0.327325339022899,-78.200789372897,4108.11874751981,41.12625506854,NA,NA,NA,NA,NA,NA
"240",-0.327325239022899,-78.2007895028381,4108.1209248173,41.1080027034878,NA,NA,NA,NA,NA,NA
"241",-0.327325139022899,-78.2007896326912,4108.12309957207,41.0897580915968,NA,NA,NA,NA,NA,NA
"242",-0.327325039022899,-78.2007897624564,4108.12527179165,41.0715212331538,NA,NA,NA,NA,NA,NA
"243",-0.327324939022899,-78.2007898921338,4108.12744148488,41.0532921172364,NA,NA,NA,NA,NA,NA
"244",-0.327324839022899,-78.2007900217234,4108.12960866005,41.0350707374015,NA,NA,NA,NA,NA,NA
"245",-0.327324739022899,-78.2007901512253,4108.13177332543,41.0168570872066,NA,NA,NA,NA,NA,NA
"246",-0.327324639022899,-78.2007902806396,4108.13393548927,40.9986511602204,NA,NA,NA,NA,NA,NA
"247",-0.327324539022899,-78.2007904099662,4108.13609516022,40.9804529466415,NA,NA,NA,NA,NA,NA
"248",-0.327324439022899,-78.2007905392053,4108.1382523461,40.9622624433919,NA,NA,NA,NA,NA,NA
"249",-0.327324339022899,-78.200790668357,4108.1404070555,40.9440796406839,NA,NA,NA,NA,NA,NA
"250",-0.327324239022899,-78.2007907974211,4108.14255929675,40.9259045309654,NA,NA,NA,NA,NA,NA
"251",-0.327324139022899,-78.2007909263979,4108.14470907748,40.9077371122751,NA,NA,NA,NA,NA,NA
"252",-0.327324039022899,-78.2007910552874,4108.14685640664,40.889577371467,NA,NA,NA,NA,NA,NA
"253",-0.327323939022899,-78.2007911840897,4108.1490012921,40.871425304357,NA,NA,NA,NA,NA,NA
