"","lat_fit","lon_fit","ele_fit","dist","Date","Point","Flux_ave","CO2_ppm_ave","adjusted_ppm","DOC","TDN","WaterTemp_c","BaroPress_kpa","AirTemp_c","Total_hPa","VaisalaType","EOS_no"
"1211",-0.330457993153572,-78.2022024984509,4077.57691446973,337.611493272147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1212",-0.330456993153572,-78.2022010733866,4077.58530276501,337.417696926957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213",-0.330455993153572,-78.2021996473128,4077.59352092761,337.223808573543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1214",-0.330454993153572,-78.2021982202316,4077.60156983462,337.029828392228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1215",-0.330453993153572,-78.2021967921451,4077.6094503671,336.835756556561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1216",-0.330452993153572,-78.2021953630556,4077.61716340938,336.641593253002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1217",-0.330451993153572,-78.2021939329652,4077.62470985006,336.447338653113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1218",-0.330450993153572,-78.2021925018763,4077.63209058069,336.252992949505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219",-0.330449993153572,-78.2021910697911,4077.63930649663,336.058556332649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1220",-0.330448993153572,-78.202189636712,4077.64635849717,335.864028988537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221",-0.330447993153572,-78.2021882026413,4077.65324748499,335.669411112633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222",-0.330446993153572,-78.2021867675814,4077.65997436627,335.474702907537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223",-0.330445993153572,-78.2021853315348,4077.66654005128,335.279904566744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224",-0.330444993153572,-78.2021838945038,4077.67294545358,335.085016296693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225",-0.330443993153572,-78.2021824564909,4077.67919149059,334.890038301692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1226",-0.330442993153572,-78.2021810174987,4077.68527908328,334.69497079203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227",-0.330441993153572,-78.2021795775296,4077.69120915629,334.499813981675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1228",-0.330440993153572,-78.2021781365863,4077.69698263817,334.30456807895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229",-0.330439993153572,-78.2021766946713,4077.7026004608,334.109233307497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1230",-0.330438993153572,-78.2021752517873,4077.70806356,333.913809885308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231",-0.330437993153572,-78.2021738079368,4077.71337287526,333.718298032902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232",-0.330436993153572,-78.2021723631226,4077.71852934957,333.522697981445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233",-0.330435993153572,-78.2021709173475,4077.72353392978,333.327009958811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234",-0.330434993153572,-78.202169470614,4077.72838756649,333.131234193051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235",-0.330433993153572,-78.2021680229251,4077.73309121379,332.935370922883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1236",-0.330432993153572,-78.2021665742834,4077.73764582968,332.739420382567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1237",-0.330431993153572,-78.2021651246918,4077.74205237578,332.543382811195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
