"","lat_fit","lon_fit","ele_fit","dist","Date","Point","Flux_ave","CO2_ppm_ave","adjusted_ppm","DOC","TDN","AirTemp_c","Total_hPa","VaisalaType","EOS_no"
"58",-0.317447145205021,-78.1921643728655,4320.97075860717,6.86360379459869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",-0.317446145205021,-78.1921646854675,4320.94424431048,6.98023544025876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",-0.317445145205021,-78.1921649955598,4320.91778758803,7.09678403869326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",-0.317444145205021,-78.1921653031771,4320.89138808352,7.21325133542101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",-0.317443145205021,-78.192165608354,4320.86504544901,7.32963904723132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",-0.317442145205021,-78.1921659111244,4320.83875934751,7.44594885071036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",-0.317441145205021,-78.192166211522,4320.81252945152,7.56218238822259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",-0.317440145205021,-78.1921665095801,4320.78635544191,7.67834127296777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",-0.317439145205021,-78.1921668053318,4320.76023700948,7.79442708173946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",-0.317438145205021,-78.1921670988096,4320.73417385423,7.91044135800606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",-0.317437145205021,-78.192167390046,4320.70816568357,8.02638561956544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",-0.317436145205021,-78.1921676790728,4320.68221221528,8.14226134558036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",-0.317435145205021,-78.1921679659217,4320.65631317438,8.25806998976531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",-0.317434145205021,-78.1921682506239,4320.63046829452,8.37381297459951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",-0.317433145205021,-78.1921685332104,4320.60467731765,8.4894916922081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",-0.317432145205021,-78.1921688137118,4320.57893999357,8.60510750648185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",-0.317431145205021,-78.1921690921584,4320.55325607941,8.72066175499941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",-0.317430145205021,-78.19216936858,4320.52762534095,8.83615574310718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",-0.317429145205021,-78.1921696430063,4320.50204755031,8.95159075421365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",-0.317428145205021,-78.1921699154666,4320.47652248802,9.0669680401082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",-0.317427145205021,-78.1921701859898,4320.45104994074,9.18228883112612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",-0.317426145205021,-78.1921704546046,4320.42562970306,9.29755432807017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",-0.317425145205021,-78.1921707213392,4320.40026157584,9.41276570928505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",-0.317424145205021,-78.1921709862217,4320.37494536725,9.52792412599075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",-0.317423145205021,-78.1921712492797,4320.34968089183,9.6430307063368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",-0.317422145205021,-78.1921715105406,4320.32446797006,9.75808655727067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",-0.317421145205021,-78.1921717700313,4320.29930642987,9.87309275737714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",-0.317420145205021,-78.1921720277786,4320.27419610465,9.98805036593534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",-0.317419145205021,-78.1921722838089,4320.24913683385,10.102960420055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",-0.317418145205021,-78.1921725381483,4320.22412846339,10.2178239326057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",-0.317417145205021,-78.1921727908226,4320.19917084429,10.3326418982486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",-0.317416145205021,-78.1921730418572,4320.17426383432,10.4474152861074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",-0.317415145205021,-78.1921732912774,4320.14940729573,10.5621450495444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",-0.317414145205021,-78.1921735391079,4320.12460109698,10.6768321185313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",-0.317413145205021,-78.1921737853733,4320.09984511198,10.7914774028333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",-0.317412145205021,-78.192174030098,4320.07513921917,10.9060817960247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",-0.317411145205021,-78.1921742733059,4320.0504833027,11.0206461701372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",-0.317410145205021,-78.1921745150206,4320.02587725167,11.1351713789483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",-0.317409145205021,-78.1921747552655,4320.0013209602,11.2496582574278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",-0.317408145205021,-78.1921749940636,4319.97681432706,11.3641076236171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",-0.317407145205021,-78.1921752314379,4319.9523572555,11.4785202789932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",-0.317406145205021,-78.1921754674107,4319.92794965407,11.5928970048071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",-0.317405145205021,-78.1921757020044,4319.90359143529,11.707238567996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",-0.317404145205021,-78.1921759352407,4319.87928251627,11.8215457181666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",-0.317403145205021,-78.1921761671413,4319.85502281859,11.9358191882675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",-0.317402145205021,-78.1921763977277,4319.8308122677,12.0500596970692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",-0.317401145205021,-78.1921766270208,4319.8066507936,12.16426794597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",-0.317400145205021,-78.1921768550415,4319.78253833015,12.2784446220983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",-0.317399145205021,-78.1921770818102,4319.75847481532,12.3925903970381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",-0.317398145205021,-78.1921773073473,4319.73446019074,12.5067059289296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",-0.317397145205021,-78.1921775316726,4319.71049440211,12.6207918602651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",-0.317396145205021,-78.1921777548059,4319.68657739874,12.7348488202819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",-0.317395145205021,-78.1921779767665,4319.66270913363,12.8488774240068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",-0.317394145205021,-78.1921781975737,4319.63888956307,12.9628782745996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",-0.317393145205021,-78.1921784172463,4319.61511864738,13.0768519593442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",-0.317392145205021,-78.1921786358029,4319.59139634966,13.1907990556312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",-0.317391145205021,-78.1921788532618,4319.5677226369,13.304720125744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",-0.317390145205021,-78.1921790696412,4319.54409747916,13.4186157204012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",-0.317389145205021,-78.1921792849588,4319.52052084962,13.5324863786341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",-0.317388145205021,-78.1921794992323,4319.49699272455,13.6463326277479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",-0.317387145205021,-78.192179712479,4319.47351308354,13.7601549822647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",-0.317386145205021,-78.1921799247157,4319.45008190908,13.8739539456757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",-0.317385145205021,-78.1921801359595,4319.42669918654,13.9877300105793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",-0.317384145205021,-78.1921803462267,4319.40336490403,14.1014836591974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",-0.317383145205021,-78.1921805555338,4319.38007905264,14.2152153623457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",-0.317382145205021,-78.1921807638967,4319.35684162619,14.3289255802446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",-0.317381145205021,-78.1921809713312,4319.33365262118,14.4426147629398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",-0.317380145205021,-78.1921811778529,4319.31051203683,14.5562833499395,"2021-07-05",2,1,3554.46153846154,5341.61136046959,3.226,0.125,6.667,627.6114,"old","EOS2"
"127",-0.317379145205021,-78.192181383477,4319.2874198748,14.6699317714859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",-0.317378145205021,-78.1921815882186,4319.26437613921,14.7835604484645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",-0.317377145205021,-78.1921817920925,4319.24138083699,14.8971697905326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",-0.317376145205021,-78.1921819951134,4319.21843397696,15.0107602005699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",-0.317375145205021,-78.1921821972954,4319.19553557084,15.1243320696922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",-0.317374145205021,-78.1921823986527,4319.17268563228,15.2378857819542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",-0.317373145205021,-78.1921825991992,4319.14988417735,15.3514217119121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",-0.317372145205021,-78.1921827989484,4319.12713122439,15.4649402250928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",-0.317371145205021,-78.1921829979138,4319.1044257678,15.5784416786444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",-0.317370145205021,-78.1921831961085,4319.08176667564,15.6919264228851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",-0.317369145205021,-78.1921833935455,4319.05915378045,15.8053947988968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",-0.317368145205021,-78.1921835902374,4319.03658691705,15.918847138982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",-0.317367145205021,-78.1921837861967,4319.01406592222,16.0322837686534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",-0.317366145205021,-78.1921839814356,4318.99159063477,16.1457050059868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",-0.317365145205021,-78.1921841759663,4318.9691608956,16.2591111611155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",-0.317364145205021,-78.1921843698005,4318.9467765476,16.3725025369454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",-0.317363145205021,-78.1921845629497,4318.92443743571,16.4858794284329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",-0.317362145205021,-78.1921847554253,4318.90214340663,16.5992421242891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",-0.317361145205021,-78.1921849472386,4318.87989430869,16.7125909073746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",-0.317360145205021,-78.1921851384003,4318.85768999267,16.8259260504862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",-0.317359145205021,-78.1921853289212,4318.8355303106,16.9392478223687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",-0.317358145205021,-78.1921855188119,4318.81341511644,17.0525564842962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",-0.317357145205021,-78.1921857080826,4318.7913442657,17.1658522917977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",-0.317356145205021,-78.1921858967434,4318.76931761591,17.2791354923295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",-0.317355145205021,-78.1921860848041,4318.74733502571,17.3924063296133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",-0.317354145205021,-78.1921862722745,4318.72539635586,17.5056650386875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",-0.317353145205021,-78.192186459164,4318.70350146816,17.6189118512653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",-0.317352145205021,-78.1921866454818,4318.68165022633,17.7321469910681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",-0.317351145205021,-78.192186831237,4318.65984249548,17.8453706765565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",-0.317350145205021,-78.1921870164385,4318.63807814211,17.9585831209539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",-0.317349145205021,-78.1921872010949,4318.6163570343,18.0717845310704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",-0.317348145205021,-78.1921873852147,4318.59467904109,18.1849751104157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",-0.317347145205021,-78.1921875688061,4318.57304403354,18.2981550539145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",-0.317346145205021,-78.1921877518773,4318.55145188366,18.411324553065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",-0.317345145205021,-78.192187934436,4318.52990246468,18.5244837947528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",-0.317344145205021,-78.1921881164899,4318.50839565139,18.637632959228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",-0.317343145205021,-78.1921882980466,4318.48693131968,18.7507722225235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",-0.317342145205021,-78.1921884791134,4318.46550934656,18.8639017564276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",-0.317341145205021,-78.1921886596973,4318.44412961057,18.9770217260818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",-0.317340145205021,-78.1921888398053,4318.4227919911,19.0901322935189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",-0.317339145205021,-78.1921890194442,4318.40149636896,19.2032336147372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",-0.317338145205021,-78.1921891986204,4318.38024262565,19.3163258434689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",-0.317337145205021,-78.1921893773405,4318.35903064433,19.4294091260117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",-0.317336145205021,-78.1921895556105,4318.33786030882,19.5424836062602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",-0.317335145205021,-78.1921897334365,4318.31673150432,19.655549422245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",-0.317334145205021,-78.1921899108243,4318.2956441167,19.7686067094457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",-0.317333145205021,-78.1921900877797,4318.27459803312,19.8816555978136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",-0.317332145205021,-78.192190264308,4318.25359314171,19.9946962131006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",-0.317331145205021,-78.1921904404146,4318.23262933142,20.1077286778398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",-0.317330145205021,-78.1921906161048,4318.21170649213,20.2207531106861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",-0.317329145205021,-78.1921907913833,4318.19082451504,20.3337696242091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",-0.317328145205021,-78.1921909662552,4318.16998329173,20.4467783298731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",-0.317327145205021,-78.1921911407249,4318.149182715,20.5597793336236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",-0.317326145205021,-78.1921913147969,4318.12842267847,20.6727727379239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",-0.317325145205021,-78.1921914884757,4318.10770307652,20.7857586419865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",-0.317324145205021,-78.1921916617652,4318.08702380447,20.8987371408786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",-0.317323145205021,-78.1921918346696,4318.06638475837,21.0117083264751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",-0.317322145205021,-78.1921920071926,4318.0457858351,21.1246722870704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",-0.317321145205021,-78.1921921793379,4318.02522693241,21.2376291068535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",-0.317320145205021,-78.192192351109,4318.00470794865,21.350578867686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",-0.317319145205021,-78.1921925225092,4317.98422878306,21.4635216471596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",-0.317318145205021,-78.1921926935418,4317.96378933553,21.576457520108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",-0.317317145205021,-78.1921928642098,4317.94338950676,21.689386557633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",-0.317316145205021,-78.1921930345161,4317.923029198,21.8023088283679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",-0.317315145205021,-78.1921932044634,4317.90270831139,21.9152243967934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",-0.317314145205021,-78.1921933740542,4317.88242674956,22.0281333252085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",-0.317313145205021,-78.1921935432912,4317.86218441587,22.1410356725236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",-0.317312145205021,-78.1921937121765,4317.84198121438,22.2539314943305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",-0.317311145205021,-78.1921938807123,4317.82181704963,22.3668208440623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",-0.317310145205021,-78.1921940489005,4317.80169182703,22.4797037709396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",-0.317309145205021,-78.1921942167431,4317.78160545221,22.5925803232421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",-0.317308145205021,-78.1921943842418,4317.76155783177,22.7054505446103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
