Device Name:,,OM-CP-VOLT101A,,,,,,,
Device Description:,,Voltage Data Logger,,,,,,,
Serial Number:,,R37298,,,,,,,
Device ID:,,SynopticNew,,,,,,,
,,,,,,,,,
,,Channel 1,,,,,,,
6/30/2021,10:48:25 AM,693.9,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-63,2,NA,NA,NA,NA
6/30/2021,10:48:30 AM,695.15,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-64,2,NA,NA,NA,NA
6/30/2021,10:48:35 AM,696.41,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-65,2,NA,NA,NA,NA
6/30/2021,10:48:40 AM,698.91,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-66,2,NA,NA,NA,NA
6/30/2021,10:48:45 AM,700.92,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-67,2,NA,NA,NA,NA
6/30/2021,10:48:50 AM,702.92,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-68,2,NA,NA,NA,NA
6/30/2021,10:48:55 AM,703.92,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-69,2,NA,NA,NA,NA
6/30/2021,10:49:00 AM,707.68,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-70,2,NA,NA,NA,NA
6/30/2021,10:49:05 AM,712.69,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-71,2,NA,NA,NA,NA
6/30/2021,10:49:10 AM,714.95,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-72,2,NA,NA,NA,NA
6/30/2021,10:49:15 AM,716.95,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-73,2,NA,NA,NA,NA
6/30/2021,10:49:20 AM,718.71,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-74,2,NA,NA,NA,NA
6/30/2021,10:49:25 AM,720.21,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-75,2,NA,NA,NA,NA
6/30/2021,10:49:30 AM,721.47,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-76,2,NA,NA,NA,NA
6/30/2021,10:49:35 AM,722.72,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-77,2,NA,NA,NA,NA
6/30/2021,10:49:40 AM,725.48,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-78,2,NA,NA,NA,NA
6/30/2021,10:49:45 AM,726.23,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-79,2,NA,NA,NA,NA
6/30/2021,10:49:50 AM,729.23,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-80,2,NA,NA,NA,NA
6/30/2021,10:49:55 AM,731.74,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-81,2,NA,NA,NA,NA
6/30/2021,10:50:00 AM,734,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-82,2,NA,NA,NA,NA
6/30/2021,10:50:05 AM,735.5,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-83,2,NA,NA,NA,NA
6/30/2021,10:50:10 AM,735,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-84,2,NA,NA,NA,NA
6/30/2021,10:50:15 AM,736.75,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-85,2,NA,NA,NA,NA
6/30/2021,10:50:20 AM,737.75,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-86,2,NA,NA,NA,NA
6/30/2021,10:50:25 AM,741.51,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-87,2,NA,NA,NA,NA
6/30/2021,10:50:30 AM,744.27,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-88,2,NA,NA,NA,NA
6/30/2021,10:50:35 AM,748.78,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-89,2,NA,NA,NA,NA
6/30/2021,10:50:40 AM,752.04,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-90,2,NA,NA,NA,NA
6/30/2021,10:50:45 AM,752.79,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-91,2,NA,NA,NA,NA
6/30/2021,10:50:50 AM,754.04,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-92,2,NA,NA,NA,NA
6/30/2021,10:50:55 AM,755.3,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-93,2,NA,NA,NA,NA
6/30/2021,10:51:00 AM,756.55,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-94,2,NA,NA,NA,NA
6/30/2021,10:51:05 AM,758.3,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-95,2,NA,NA,NA,NA
6/30/2021,10:51:10 AM,759.81,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-96,2,NA,NA,NA,NA
6/30/2021,10:51:15 AM,760.56,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-97,2,NA,NA,NA,NA
6/30/2021,10:51:20 AM,760.31,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-98,2,NA,NA,NA,NA
6/30/2021,10:51:25 AM,761.56,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-99,2,NA,NA,NA,NA
6/30/2021,10:51:30 AM,761.81,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-100,2,NA,NA,NA,NA
6/30/2021,10:51:35 AM,761.31,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-101,2,NA,NA,NA,NA
6/30/2021,10:51:40 AM,764.57,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-102,2,NA,NA,NA,NA
6/30/2021,10:51:45 AM,765.32,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-103,2,NA,NA,NA,NA
6/30/2021,10:51:50 AM,769.08,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-104,2,NA,NA,NA,NA
6/30/2021,10:51:55 AM,770.58,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-105,2,NA,NA,NA,NA
6/30/2021,10:52:00 AM,771.58,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-106,2,NA,NA,NA,NA
6/30/2021,10:52:05 AM,773.34,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-107,2,NA,NA,NA,NA
6/30/2021,10:52:10 AM,772.84,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-108,2,NA,NA,NA,NA
6/30/2021,10:52:15 AM,774.34,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-109,2,NA,NA,NA,NA
6/30/2021,10:52:20 AM,774.34,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-110,2,NA,NA,NA,NA
6/30/2021,10:52:25 AM,775.34,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-111,2,NA,NA,NA,NA
6/30/2021,10:52:30 AM,777.1,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-112,2,NA,NA,NA,NA
6/30/2021,10:52:35 AM,777.85,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-113,2,NA,NA,NA,NA
6/30/2021,10:52:40 AM,779.35,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-114,2,NA,NA,NA,NA
6/30/2021,10:52:45 AM,779.35,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-115,2,NA,NA,NA,NA
6/30/2021,10:52:50 AM,779.1,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-116,2,NA,NA,NA,NA
6/30/2021,10:52:55 AM,779.6,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-117,2,NA,NA,NA,NA
6/30/2021,10:53:00 AM,778.85,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-118,2,NA,NA,NA,NA
6/30/2021,10:53:05 AM,780.61,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-119,2,NA,NA,NA,NA
6/30/2021,10:53:10 AM,780.61,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-120,2,NA,NA,NA,NA
6/30/2021,10:53:15 AM,780.61,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-121,2,NA,NA,NA,NA
6/30/2021,10:53:20 AM,781.86,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-122,2,NA,NA,NA,NA
6/30/2021,10:53:25 AM,782.61,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-123,2,NA,NA,NA,NA
6/30/2021,10:53:30 AM,783.36,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-124,2,NA,NA,NA,NA
6/30/2021,10:53:35 AM,784.11,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-125,2,NA,NA,NA,NA
6/30/2021,10:53:40 AM,785.62,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-126,2,NA,NA,NA,NA
6/30/2021,10:53:45 AM,786.87,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-127,2,NA,NA,NA,NA
6/30/2021,10:53:50 AM,787.87,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-128,2,NA,NA,NA,NA
6/30/2021,10:53:55 AM,788.37,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-129,2,NA,NA,NA,NA
6/30/2021,10:54:00 AM,790.38,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-130,2,NA,NA,NA,NA
6/30/2021,10:54:05 AM,793.14,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-131,2,NA,NA,NA,NA
6/30/2021,10:54:10 AM,794.39,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-132,2,NA,NA,NA,NA
6/30/2021,10:54:15 AM,795.39,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-133,2,NA,NA,NA,NA
6/30/2021,10:54:20 AM,795.89,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-134,2,NA,NA,NA,NA
6/30/2021,10:54:25 AM,797.9,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-135,2,NA,NA,NA,NA
6/30/2021,10:54:30 AM,798.15,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-136,2,NA,NA,NA,NA
6/30/2021,10:54:35 AM,798.15,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-137,2,NA,NA,NA,NA
6/30/2021,10:54:40 AM,799.4,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-138,2,NA,NA,NA,NA
6/30/2021,10:54:45 AM,800.9,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-139,2,NA,NA,NA,NA
6/30/2021,10:54:50 AM,800.4,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-140,2,NA,NA,NA,NA
6/30/2021,10:54:55 AM,802.16,2,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,NA,NA,NA,NA
6/30/2021,10:55:00 AM,803.16,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,NA,NA,NA,NA
6/30/2021,10:55:05 AM,806.92,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,NA,NA,NA,NA
6/30/2021,10:55:10 AM,809.17,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,NA,NA,NA,NA
6/30/2021,10:55:15 AM,810.43,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,-0.3269833,-78.20078,NA,NA
6/30/2021,10:55:20 AM,813.43,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,-0.3269833,-78.20078,NA,NA
6/30/2021,10:55:25 AM,814.44,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,-0.3269833,-78.20078,NA,NA
6/30/2021,10:55:30 AM,815.69,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,-0.3269833,-78.20078,NA,NA
6/30/2021,10:55:35 AM,815.69,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,-0.3269833,-78.20078,NA,NA
6/30/2021,10:55:40 AM,815.44,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,-0.3269833,-78.20078,NA,NA
6/30/2021,10:55:45 AM,816.19,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,-0.3269833,-78.20078,NA,NA
6/30/2021,10:55:50 AM,815.44,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,-0.3269833,-78.20078,NA,NA
6/30/2021,10:55:55 AM,816.94,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,-0.3269833,-78.20078,NA,NA
6/30/2021,10:56:00 AM,818.2,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,-0.3269833,-78.20078,NA,NA
6/30/2021,10:56:05 AM,821.2,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,-0.3269833,-78.20078,NA,NA
6/30/2021,10:56:10 AM,823.71,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,-0.3269833,-78.20078,NA,NA
6/30/2021,10:56:15 AM,824.21,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,-0.3269833,-78.20078,NA,NA
6/30/2021,10:56:20 AM,824.71,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,-0.3269833,-78.20078,NA,NA
6/30/2021,10:56:25 AM,825.71,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,-0.3269833,-78.20078,NA,NA
6/30/2021,10:56:30 AM,825.71,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,-0.3269833,-78.20078,NA,NA
6/30/2021,10:56:35 AM,825.96,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,-0.3269833,-78.20078,NA,NA
6/30/2021,10:56:40 AM,825.46,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,-0.3269833,-78.20078,NA,NA
6/30/2021,10:56:45 AM,825.96,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,-0.3269833,-78.20078,NA,NA
6/30/2021,10:56:50 AM,825.71,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,-0.3269833,-78.20078,NA,NA
6/30/2021,10:56:55 AM,825.71,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,-0.3269833,-78.20078,NA,NA
6/30/2021,10:57:00 AM,825.96,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,-0.3269833,-78.20078,NA,NA
6/30/2021,10:57:05 AM,825.46,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,-0.3269833,-78.20078,NA,NA
6/30/2021,10:57:10 AM,826.21,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,-0.3269833,-78.20078,NA,NA
6/30/2021,10:57:15 AM,825.71,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,-0.3269833,-78.20078,NA,NA
6/30/2021,10:57:20 AM,825.71,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,-0.3269833,-78.20078,NA,NA
6/30/2021,10:57:25 AM,825.71,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,-0.3269833,-78.20078,NA,NA
6/30/2021,10:57:30 AM,825.46,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,-0.3269833,-78.20078,NA,NA
6/30/2021,10:57:35 AM,826.21,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,-0.3269833,-78.20078,NA,NA
6/30/2021,10:57:40 AM,825.46,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,-0.3269833,-78.20078,NA,NA
6/30/2021,10:57:45 AM,825.71,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,-0.3269833,-78.20078,NA,NA
6/30/2021,10:57:50 AM,825.71,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-141,2,-0.3269833,-78.20078,NA,NA
6/30/2021,10:57:55 AM,824.46,NA,NA,NA,NA,NA,NA,NA
6/30/2021,10:58:00 AM,806.17,NA,NA,NA,NA,NA,NA,NA
6/30/2021,10:58:05 AM,780.36,NA,NA,NA,NA,NA,NA,NA
6/30/2021,10:58:10 AM,719.21,NA,NA,NA,NA,NA,NA,NA
6/30/2021,10:58:15 AM,661.82,NA,NA,NA,NA,NA,NA,NA
6/30/2021,10:58:20 AM,619.72,NA,NA,NA,NA,NA,NA,NA
6/30/2021,10:58:25 AM,582.89,NA,NA,NA,NA,NA,NA,NA
6/30/2021,10:58:30 AM,529.01,NA,NA,NA,NA,NA,NA,NA
6/30/2021,10:58:35 AM,478.39,NA,NA,NA,NA,NA,NA,NA
6/30/2021,10:58:40 AM,450.07,NA,NA,NA,NA,NA,NA,NA
6/30/2021,10:58:45 AM,416.24,NA,NA,NA,NA,NA,NA,NA
6/30/2021,10:58:50 AM,401.2,NA,NA,NA,NA,NA,NA,NA
6/30/2021,10:58:55 AM,383.41,NA,NA,NA,NA,NA,NA,NA
6/30/2021,10:59:00 AM,375.14,NA,NA,NA,NA,NA,NA,NA
6/30/2021,10:59:05 AM,360.86,NA,NA,NA,NA,NA,NA,NA
6/30/2021,10:59:10 AM,352.09,NA,NA,NA,NA,NA,NA,NA
6/30/2021,10:59:15 AM,342.06,NA,NA,NA,NA,NA,NA,NA
6/30/2021,10:59:20 AM,321.26,NA,NA,NA,NA,NA,NA,NA
6/30/2021,10:59:25 AM,313.5,NA,NA,NA,NA,NA,NA,NA
6/30/2021,10:59:30 AM,302.97,NA,NA,NA,NA,NA,NA,NA
6/30/2021,10:59:35 AM,293.2,NA,NA,NA,NA,NA,NA,NA
6/30/2021,10:59:40 AM,284.43,NA,NA,NA,NA,NA,NA,NA
6/30/2021,10:59:45 AM,269.14,NA,NA,NA,NA,NA,NA,NA
6/30/2021,10:59:50 AM,254.61,NA,NA,NA,NA,NA,NA,NA
6/30/2021,10:59:55 AM,245.08,NA,NA,NA,NA,NA,NA,NA
6/30/2021,11:00:00 AM,238.07,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:00:05 AM,229.8,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:00:10 AM,216.51,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:00:15 AM,208.5,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:00:20 AM,202.23,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:00:25 AM,192.96,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:00:30 AM,187.45,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:00:35 AM,181.43,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:00:40 AM,178.93,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:00:45 AM,172.16,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:00:50 AM,170.41,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:00:55 AM,164.89,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:01:00 AM,163.64,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:01:05 AM,159.88,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:01:10 AM,157.62,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:01:15 AM,154.12,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:01:20 AM,149.86,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:01:25 AM,146.1,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:01:30 AM,141.09,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:01:35 AM,138.33,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:01:40 AM,133.82,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:01:45 AM,129.56,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:01:50 AM,122.29,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:01:55 AM,119.78,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:02:00 AM,118.53,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:02:05 AM,118.78,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:02:10 AM,118.03,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:02:15 AM,120.54,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:02:20 AM,136.07,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:02:25 AM,161.63,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:02:30 AM,178.93,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:02:35 AM,194.71,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:02:40 AM,209.25,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:02:45 AM,227.79,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:02:50 AM,240.32,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:02:55 AM,255.36,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:03:00 AM,265.13,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:03:05 AM,283.42,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:03:10 AM,289.69,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:03:15 AM,304.47,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:03:20 AM,315.25,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:03:25 AM,321.77,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:03:30 AM,333.54,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:03:35 AM,341.81,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:03:40 AM,354.59,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:03:45 AM,359.61,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:03:50 AM,367.12,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:03:55 AM,373.89,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:04:00 AM,379.4,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:04:05 AM,384.92,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:04:10 AM,392.43,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:04:15 AM,398.2,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:04:20 AM,405.21,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:04:25 AM,410.48,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:04:30 AM,414.99,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:04:35 AM,418.75,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:04:40 AM,421.25,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:04:45 AM,431.28,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:04:50 AM,435.79,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:04:55 AM,441.55,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:05:00 AM,447.56,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:05:05 AM,452.58,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:05:10 AM,456.34,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:05:15 AM,462.6,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:05:20 AM,473.13,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:05:25 AM,478.89,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
6/30/2021,11:05:30 AM,486.41,NA,Starts about 20-30 meters to the right of point 1 at 1320 on 2021-06-37,3,NA,NA,NA,NA
