trkpt,,,,,,,,,,,,,,,,,,,,,,,,,
ID,trksegID,lat,lon,ele,time,,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Temperature,Depth,wtemp,hr,cad
551,1,-0.204484155,-78.42758582,2309.22,7/6/2021,9:35:58,4:35:58,,,,,,,,,,,,,,,,,,
552,1,-0.204464709,-78.42763318,2310.67,7/6/2021,9:36:28,4:36:28,,,,,,,,,,,,,,,,,,
553,1,-0.204467643,-78.42759496,2308.74,7/6/2021,9:36:58,4:36:58,,,,,,,,,,,,,,,,,,
554,1,-0.204448532,-78.42759554,2306.34,7/6/2021,9:37:28,4:37:28,,,,,,,,,,,,,,,,,,
555,1,-0.204434283,-78.42758724,2305.38,7/6/2021,9:37:58,4:37:58,,,,,,,,,,,,,,,,,,
556,1,-0.204436043,-78.42763125,2309.22,7/6/2021,9:38:28,4:38:28,,,,,,,,,,,,,,,,,,
557,1,-0.204431266,-78.4276424,2308.26,7/6/2021,9:38:58,4:38:58,,,,,,,,,,,,,,,,,,
558,1,-0.204421794,-78.42765715,2312.11,7/6/2021,9:39:28,4:39:28,,,,,,,,,,,,,,,,,,
559,1,-0.204443755,-78.42763846,2314.03,7/6/2021,9:39:58,4:39:58,,,,,,,,,,,,,,,,,,
560,1,-0.204469236,-78.42760937,2316.43,7/6/2021,9:40:28,4:40:28,,,,,,,,,,,,,,,,,,
561,1,-0.204460267,-78.42760057,2315.95,7/6/2021,9:40:58,4:40:58,,,,,,,,,,,,,,,,,,
562,1,-0.204440486,-78.42763117,2317.88,7/6/2021,9:41:28,4:41:28,,,,,,,,,,,,,,,,,,
563,1,-0.204455741,-78.42763519,2314.03,7/6/2021,9:41:58,4:41:58,,,,,,,,,,,,,,,,,,
564,1,-0.204463033,-78.42761331,2314.99,7/6/2021,9:42:28,4:42:28,,,,,,,,,,,,,,,,,,
565,1,-0.204426488,-78.42764424,2308.26,7/6/2021,9:42:58,4:42:58,,,,,,,,,,,,,,,,,,
566,1,-0.204401175,-78.42762547,2303.46,7/6/2021,9:43:28,4:43:28,,,,,,,,,,,,,,,,,,
567,1,-0.204420201,-78.427631,2302.01,7/6/2021,9:43:58,4:43:58,,,,,,,,,,,,,,,,,,
568,1,-0.204434451,-78.42763234,2304.9,7/6/2021,9:44:28,4:44:28,,,,,,,,,,,,,,,,,,
569,1,-0.204430008,-78.42761164,2299.61,7/6/2021,9:44:58,4:44:58,,,,,,,,,,,,,,,,,,
570,1,-0.204425985,-78.42761817,2302.01,7/6/2021,9:45:28,4:45:28,,,,,,,,,,,,,,,,,,
571,1,-0.204422129,-78.42762337,2303.46,7/6/2021,9:45:58,4:45:58,,,,,,,,,,,,,,,,,,
572,1,-0.204454316,-78.42763184,2306.82,7/6/2021,9:46:28,4:46:28,,,,,,,,,,,,,,,,,,
573,1,-0.204451717,-78.42764097,2305.38,7/6/2021,9:46:58,4:46:58,,,,,,,,,,,,,,,,,,
574,1,-0.204436295,-78.42763469,2306.34,7/6/2021,9:47:28,4:47:28,,,,,,,,,,,,,,,,,,
575,1,-0.204442581,-78.4276175,2308.26,7/6/2021,9:47:58,4:47:58,,,,,,,,,,,,,,,,,,
576,1,-0.204434535,-78.42763234,2310.19,7/6/2021,9:48:28,4:48:28,,,,,,,,,,,,,,,,,,
577,1,-0.204445599,-78.42763376,2310.19,7/6/2021,9:48:58,4:48:58,,,,,,,,,,,,,,,,,,
578,1,-0.204452723,-78.42761977,2313.55,7/6/2021,9:49:28,4:49:28,,,,,,,,,,,,,,,,,,
579,1,-0.204426069,-78.42762019,2312.11,7/6/2021,9:49:58,4:49:58,,,,,,,,,,,,,,,,,,
580,1,-0.204441659,-78.42761105,2313.07,7/6/2021,9:50:28,4:50:28,,,,,,,,,,,,,,,,,,
581,1,-0.204474935,-78.42760082,2314.99,7/6/2021,9:50:58,4:50:58,,,,,,,,,,,,,,,,,,
582,1,-0.204452639,-78.42760594,2314.03,7/6/2021,9:51:28,4:51:28,,,,,,,,,,,,,,,,,,
583,1,-0.204488765,-78.42761968,2312.59,7/6/2021,9:51:58,4:51:58,,,,,,,,,,,,,,,,,,
584,1,-0.204461357,-78.42762538,2316.43,7/6/2021,9:52:28,4:52:28,,,,,,,,,,,,,,,,,,
585,1,-0.204466805,-78.42760828,2318.36,7/6/2021,9:52:58,4:52:58,,,,,,,,,,,,,,,,,,
586,1,-0.204464374,-78.42765195,2321.72,7/6/2021,9:53:28,4:53:28,,,,,,,,,,,,,,,,,,
587,1,-0.204472085,-78.42762002,2321.72,7/6/2021,9:53:58,4:53:58,,,,,,,,,,,,,,,,,,
588,1,-0.204456998,-78.42764441,2317.88,7/6/2021,9:54:28,4:54:28,,,,,,,,,,,,,,,,,,
589,1,-0.204483652,-78.42764357,2319.32,7/6/2021,9:54:58,4:54:58,,,,,,,,,,,,,,,,,,
590,1,-0.204503853,-78.42762924,2325.09,7/6/2021,9:55:28,4:55:28,,,,,,,,,,,,,,,,,,
591,1,-0.204525646,-78.42765732,2324.61,7/6/2021,9:55:58,4:55:58,,,,,,,,,,,,,,,,,,
592,1,-0.204519443,-78.42764055,2325.57,7/6/2021,9:56:28,4:56:28,,,,,,,,,,,,,,,,,,
593,1,-0.204506367,-78.42760451,2326.05,7/6/2021,9:56:58,4:56:58,,,,,,,,,,,,,,,,,,
594,1,-0.204457836,-78.42756914,2323.64,7/6/2021,9:57:28,4:57:28,,,,,,,,,,,,,,,,,,
595,1,-0.204442246,-78.42757911,2317.88,7/6/2021,9:57:58,4:57:58,,,,,,,,,,,,,,,,,,
596,1,-0.204465715,-78.42758968,2308.74,7/6/2021,9:58:28,4:58:28,,,,,,,,,,,,,,,,,,
597,1,-0.204429505,-78.42760979,2304.42,7/6/2021,9:58:58,4:58:58,,,,,,,,,,,,,,,,,,
598,1,-0.2044487,-78.42760711,2309.22,7/6/2021,9:59:28,4:59:28,,,,,,,,,,,,,,,,,,
599,1,-0.204438558,-78.42759412,2312.59,7/6/2021,9:59:58,4:59:58,,,,,,,,,,,,,,,,,,
600,1,-0.204445012,-78.42756453,2314.51,7/6/2021,10:00:28,5:00:28,,,,,,,,,,,,,,,,,,
601,1,-0.204429673,-78.42758884,2314.03,7/6/2021,10:00:58,5:00:58,,,,,,,,,,,,,,,,,,
602,1,-0.204438055,-78.42751977,2316.43,7/6/2021,10:01:28,5:01:28,,,,,,,,,,,,,,,,,,
603,1,-0.204428919,-78.42755187,2318.36,7/6/2021,10:01:58,5:01:58,,,,,,,,,,,,,,,,,,
604,1,-0.204412993,-78.42755355,2319.32,7/6/2021,10:02:28,5:02:28,,,,,,,,,,,,,,,,,,
605,1,-0.204425734,-78.42754282,2321.24,7/6/2021,10:02:58,5:02:58,,,,,,,,,,,,,,,,,,
606,1,-0.20444015,-78.42754793,2323.64,7/6/2021,10:03:28,5:03:28,,,,,,,,,,,,,,,,,,
607,1,-0.204464877,-78.42755791,2319.8,7/6/2021,10:03:58,5:03:58,,,,,,,,,,,,,,,,,,
608,1,-0.20447569,-78.42758515,2316.43,7/6/2021,10:04:28,5:04:28,,,,,,,,,,,,,,,,,,
609,1,-0.204482647,-78.42757744,2314.51,7/6/2021,10:04:58,5:04:58,,,,,,,,,,,,,,,,,,
610,1,-0.204466386,-78.42757585,2313.55,7/6/2021,10:05:28,5:05:28,,,,,,,,,,,,,,,,,,
611,1,-0.204458423,-78.4275947,2309.7,7/6/2021,10:05:58,5:05:58,,,,,,,,,,,,,,,,,,
612,1,-0.204457333,-78.42759009,2307.78,7/6/2021,10:06:28,5:06:28,,,,,,,,,,,,,,,,,,
613,1,-0.204447526,-78.42760049,2307.78,7/6/2021,10:06:58,5:06:58,,,,,,,,,,,,,,,,,,
614,1,-0.204445682,-78.42757325,2310.19,7/6/2021,10:07:28,5:07:28,,,,,,,,,,,,,,,,,,
615,1,-0.204454567,-78.42758498,2309.7,7/6/2021,10:07:58,5:07:58,,,,,,,,,,,,,,,,,,
616,1,-0.20445616,-78.42759588,2306.82,7/6/2021,10:08:28,5:08:28,,,,,,,,,,,,,,,,,,
617,1,-0.204450125,-78.42758942,2305.86,7/6/2021,10:08:58,5:08:58,,,,,,,,,,,,,,,,,,
618,1,-0.204446856,-78.4275823,2306.34,7/6/2021,10:09:28,5:09:28,,,,,,,,,,,,,,,,,,
619,1,-0.204475019,-78.4275543,2309.22,7/6/2021,10:09:58,5:09:58,,,,,,,,,,,,,,,,,,
620,1,-0.204504272,-78.42762245,2305.38,7/6/2021,10:10:28,5:10:28,,,,,,,,,,,,,,,,,,
621,1,-0.20449941,-78.42760451,2305.38,7/6/2021,10:10:58,5:10:58,,,,,,,,,,,,,,,,,,
622,1,-0.204493459,-78.42760577,2307.3,7/6/2021,10:11:28,5:11:28,,,,,,,,,,,,,,,,,,
623,1,-0.204436714,-78.42758574,2310.67,7/6/2021,10:11:58,5:11:58,,,,,,,,,,,,,,,,,,
624,1,-0.204413245,-78.42759429,2310.67,7/6/2021,10:12:28,5:12:28,,,,,,,,,,,,,,,,,,
625,1,-0.204425147,-78.42759445,2310.19,7/6/2021,10:12:58,5:12:58,,,,,,,,,,,,,,,,,,
626,1,-0.20442741,-78.42760342,2311.63,7/6/2021,10:13:28,5:13:28,,,,,,,,,,,,,,,,,,
627,1,-0.204422884,-78.42758004,2313.55,7/6/2021,10:13:58,5:13:58,,,,,,,,,,,,,,,,,,
628,1,-0.204447107,-78.42760837,2311.63,7/6/2021,10:14:28,5:14:28,,,,,,,,,,,,,,,,,,
629,1,-0.204462782,-78.42760451,2307.78,7/6/2021,10:14:58,5:14:58,,,,,,,,,,,,,,,,,,
630,1,-0.204464793,-78.42758867,2303.46,7/6/2021,10:15:28,5:15:28,,,,,,,,,,,,,,,,,,
631,1,-0.204459177,-78.42756461,2300.09,7/6/2021,10:15:58,5:15:58,,,,,,,,,,,,,,,,,,
632,1,-0.204454064,-78.42758507,2303.46,7/6/2021,10:16:28,5:16:28,,,,,,,,,,,,,,,,,,
633,1,-0.204447946,-78.42758029,2306.34,7/6/2021,10:16:58,5:16:58,,,,,,,,,,,,,,,,,,
634,1,-0.204445096,-78.42759521,2308.74,7/6/2021,10:17:28,5:17:28,,,,,,,,,,,,,,,,,,
635,1,-0.204461189,-78.42760795,2310.19,7/6/2021,10:17:58,5:17:58,,,,,,,,,,,,,,,,,,
636,1,-0.204476109,-78.42760745,2314.03,7/6/2021,10:18:28,5:18:28,,,,,,,,,,,,,,,,,,
637,1,-0.20445507,-78.42761105,2310.19,7/6/2021,10:18:58,5:18:58,,,,,,,,,,,,,,,,,,
638,1,-0.204471415,-78.42761809,2307.78,7/6/2021,10:19:28,5:19:28,,,,,,,,,,,,,,,,,,
639,1,-0.204448029,-78.42761667,2308.74,7/6/2021,10:19:58,5:19:58,,,,,,,,,,,,,,,,,,
640,1,-0.204459094,-78.42759923,2312.59,7/6/2021,10:20:28,5:20:28,,,,,,,,,,,,,,,,,,
641,1,-0.204465045,-78.42759554,2315.47,7/6/2021,10:20:58,5:20:58,,,,,,,,,,,,,,,,,,
642,1,-0.204468733,-78.42759387,2317.88,7/6/2021,10:21:28,5:21:28,,,,,,,,,,,,,,,,,,
643,1,-0.204473343,-78.42756537,2322.2,7/6/2021,10:21:58,5:21:58,,,,,,,,,,,,,,,,,,
644,1,-0.204418525,-78.42755523,2324.61,7/6/2021,10:22:28,5:22:28,,,,,,,,,,,,,,,,,,
645,1,-0.204425985,-78.42759227,2321.72,7/6/2021,10:22:58,5:22:58,,,,,,,,,,,,,,,,,,
646,1,-0.204407629,-78.4276051,2314.51,7/6/2021,10:23:28,5:23:28,,,,,,,,,,,,,,,,,,
647,1,-0.204424057,-78.4276232,2310.67,7/6/2021,10:23:58,5:23:58,,,,,,,,,,,,,,,,,,
648,1,-0.204418777,-78.42767995,2312.59,7/6/2021,10:24:28,5:24:28,,,,,,,,,,,,,,,,,,
649,1,-0.204433193,-78.42766729,2314.51,7/6/2021,10:24:58,5:24:58,,,,,,,,,,,,,,,,,,
650,1,-0.204514414,-78.42769043,2314.99,7/6/2021,10:25:28,5:25:28,,,,,,,,,,,,,,,,,,
651,1,-0.204472505,-78.4276263,2314.99,7/6/2021,10:25:58,5:25:58,,,,,,,,,,,,,,,,,,
652,1,-0.204448029,-78.42756076,2314.51,7/6/2021,10:26:28,5:26:28,,,,,,,,,,,,,,,,,,
653,1,-0.204484574,-78.42762521,2313.07,7/6/2021,10:26:58,5:26:58,,,,,,,,,,,,,,,,,,
654,1,-0.204483317,-78.42758431,2314.99,7/6/2021,10:27:28,5:27:28,,,,,,,,,,,,,,,,,,
655,1,-0.204463704,-78.42761817,2311.63,7/6/2021,10:27:58,5:27:58,,,,,,,,,,,,,,,,,,
656,1,-0.20443378,-78.42762203,2309.22,7/6/2021,10:28:28,5:28:28,,,,,,,,,,,,,,,,,,
657,1,-0.204471666,-78.42759504,2309.22,7/6/2021,10:28:58,5:28:58,,,,,,,,,,,,,,,,,,
658,1,-0.2044487,-78.42765925,2314.51,7/6/2021,10:29:28,5:29:28,,,,,,,,,,,,,,,,,,
659,1,-0.204467727,-78.42764365,2315.95,7/6/2021,10:29:58,5:29:58,,,,,,,,,,,,,,,,,,
660,1,-0.20442565,-78.42760996,2311.63,7/6/2021,10:30:28,5:30:28,,,,,,,,,,,,,,,,,,
661,1,-0.204380639,-78.42758322,2306.34,7/6/2021,10:30:58,5:30:58,,,,,,,,,,,,,,,,,,
662,1,-0.204439647,-78.42761122,2306.82,7/6/2021,10:31:28,5:31:28,,,,,,,,,,,,,,,,,,
663,1,-0.204419615,-78.42758255,2306.82,7/6/2021,10:31:58,5:31:58,,,,,,,,,,,,,,,,,,
664,1,-0.204439899,-78.42759001,2309.7,7/6/2021,10:32:28,5:32:28,,,,,,,,,,,,,,,,,,
665,1,-0.204474349,-78.42760242,2313.07,7/6/2021,10:32:58,5:32:58,,,,,,,,,,,,,,,,,,
666,1,-0.204463871,-78.42758867,2311.63,7/6/2021,10:33:28,5:33:28,,,,,,,,,,,,,,,,,,
667,1,-0.20442741,-78.4275859,2311.63,7/6/2021,10:33:58,5:33:58,,,,,,,,,,,,,,,,,,
668,1,-0.204422381,-78.4276279,2311.63,7/6/2021,10:34:28,5:34:28,,,,,,,,,,,,,,,,,,
669,1,-0.204457669,-78.42761826,2313.07,7/6/2021,10:34:58,5:34:58,,,,,,,,,,,,,,,,,,
670,1,-0.204470325,-78.42759722,2313.07,7/6/2021,10:35:28,5:35:28,,,,,,,,,,,,,,,,,,
671,1,-0.204468565,-78.42756989,2309.22,7/6/2021,10:35:58,5:35:58,,,,,,,,,,,,,,,,,,
672,1,-0.204453645,-78.42758113,2311.15,7/6/2021,10:36:28,5:36:28,,,,,,,,,,,,,,,,,,
673,1,-0.204478372,-78.42757811,2313.07,7/6/2021,10:36:58,5:36:58,,,,,,,,,,,,,,,,,,
674,1,-0.204438809,-78.42763276,2315.95,7/6/2021,10:37:28,5:37:28,,,,,,,,,,,,,,,,,,
675,1,-0.204382818,-78.42763603,2313.07,7/6/2021,10:37:58,5:37:58,,,,,,,,,,,,,,,,,,
676,1,-0.204377873,-78.42762454,2312.11,7/6/2021,10:38:28,5:38:28,,,,,,,,,,,,,,,,,,
677,1,-0.204437552,-78.42762756,2311.63,7/6/2021,10:38:58,5:38:58,,,,,,,,,,,,,,,,,,
678,1,-0.204458926,-78.42759429,2311.63,7/6/2021,10:39:28,5:39:28,,,,,,,,,,,,,,,,,,
679,1,-0.204431433,-78.42765505,2315.95,7/6/2021,10:39:58,5:39:58,,,,,,,,,,,,,,,,,,
680,1,-0.204456663,-78.42763837,2314.51,7/6/2021,10:40:28,5:40:28,,,,,,,,,,,,,,,,,,
681,1,-0.20449522,-78.4276025,2310.67,7/6/2021,10:40:58,5:40:58,,,,,,,,,,,,,,,,,,
682,1,-0.204467392,-78.42759714,2308.26,7/6/2021,10:41:28,5:41:28,,,,,,,,,,,,,,,,,,
683,1,-0.20445683,-78.42757761,2310.19,7/6/2021,10:41:58,5:41:58,,,,,,,,,,,,,,,,,,
684,1,-0.204456327,-78.42758708,2312.11,7/6/2021,10:42:28,5:42:28,,,,,,,,,,,,,,,,,,
685,1,-0.204424141,-78.42759496,2308.74,7/6/2021,10:42:58,5:42:58,,,,,,,,,,,,,,,,,,
686,1,-0.204471499,-78.42760384,2310.67,7/6/2021,10:43:28,5:43:28,,,,,,,,,,,,,,,,,,
687,1,-0.204465128,-78.42761197,2311.15,7/6/2021,10:43:58,5:43:58,,,,,,,,,,,,,,,,,,
688,1,-0.204415089,-78.42761775,2311.63,7/6/2021,10:44:28,5:44:28,,,,,,,,,,,,,,,,,,
689,1,-0.204466973,-78.42763033,2316.43,7/6/2021,10:44:58,5:44:58,,,,,,,,,,,,,,,,,,
690,1,-0.204446269,-78.42763494,2317.88,7/6/2021,10:45:28,5:45:28,,,,,,,,,,,,,,,,,,
691,1,-0.204450963,-78.42762907,2316.43,7/6/2021,10:45:58,5:45:58,,,,,,,,,,,,,,,,,,
692,1,-0.204455657,-78.42760552,2316.43,7/6/2021,10:46:28,5:46:28,,,,,,,,,,,,,,,,,,
693,1,-0.204443755,-78.42762941,2315.95,7/6/2021,10:46:58,5:46:58,,,,,,,,,,,,,,,,,,
694,1,-0.204440653,-78.42762815,2317.4,7/6/2021,10:47:28,5:47:28,,,,,,,,,,,,,,,,,,
695,1,-0.204454064,-78.42764743,2319.32,7/6/2021,10:47:58,5:47:58,,,,,,,,,,,,,,,,,,
696,1,-0.204447862,-78.42764986,2320.28,7/6/2021,10:48:28,5:48:28,,,,,,,,,,,,,,,,,,
697,1,-0.204468314,-78.42760895,2315.47,7/6/2021,10:48:58,5:48:58,,,,,,,,,,,,,,,,,,
698,1,-0.20448315,-78.42760761,2311.15,7/6/2021,10:49:28,5:49:28,,,,,,,,,,,,,,,,,,
699,1,-0.204446856,-78.42763544,2312.11,7/6/2021,10:49:58,5:49:58,,,,,,,,,,,,,,,,,,
700,1,-0.204434367,-78.42762714,2312.11,7/6/2021,10:50:28,5:50:28,,,,,,,,,,,,,,,,,,
701,1,-0.204415256,-78.42760962,2311.63,7/6/2021,10:50:58,5:50:58,,,,,,,,,,,,,,,,,,
702,1,-0.20445507,-78.42760351,2313.07,7/6/2021,10:51:28,5:51:28,,,,,,,,,,,,,,,,,,
703,1,-0.204452891,-78.42760099,2314.51,7/6/2021,10:51:58,5:51:58,,,,,,,,,,,,,,,,,,
704,1,-0.204460016,-78.42759638,2316.43,7/6/2021,10:52:28,5:52:28,,,,,,,,,,,,,,,,,,
705,1,-0.204445431,-78.42759755,2315.47,7/6/2021,10:52:58,5:52:58,,,,,,,,,,,,,,,,,,
706,1,-0.204473427,-78.42762278,2312.11,7/6/2021,10:53:28,5:53:28,,,,,,,,,,,,,,,,,,
707,1,-0.204449203,-78.42762731,2308.26,7/6/2021,10:53:58,5:53:58,,,,,,,,,,,,,,,,,,
708,1,-0.204435792,-78.42763376,2306.82,7/6/2021,10:54:28,5:54:28,,,,,,,,,,,,,,,,,,
709,1,-0.20443948,-78.42761884,2305.38,7/6/2021,10:54:58,5:54:58,,,,,,,,,,,,,,,,,,
710,1,-0.20446714,-78.42761608,2304.42,7/6/2021,10:55:28,5:55:28,,,,,,,,,,,,,,,,,,
711,1,-0.204479964,-78.42760853,2303.94,7/6/2021,10:55:58,5:55:58,,,,,,,,,,,,,,,,,,
712,1,-0.204472756,-78.42761859,2307.3,7/6/2021,10:56:28,5:56:28,,,,,,,,,,,,,,,,,,
713,1,-0.204444425,-78.4276046,2307.78,7/6/2021,10:56:58,5:56:58,,,,,,,,,,,,,,,,,,
714,1,-0.204443336,-78.42761868,2310.19,7/6/2021,10:57:28,5:57:28,,,,,,,,,,,,,,,,,,
715,1,-0.204459429,-78.42761457,2310.67,7/6/2021,10:57:58,5:57:58,,,,,,,,,,,,,,,,,,
716,1,-0.204478623,-78.42761147,2313.07,7/6/2021,10:58:28,5:58:28,,,,,,,,,,,,,,,,,,
717,1,-0.204457082,-78.42760594,2312.59,7/6/2021,10:58:58,5:58:58,,,,,,,,,,,,,,,,,,
718,1,-0.204458591,-78.42761717,2307.3,7/6/2021,10:59:28,5:59:28,,,,,,,,,,,,,,,,,,
719,1,-0.204454903,-78.42760342,2306.82,7/6/2021,10:59:58,5:59:58,,,,,,,,,,,,,,,,,,
720,1,-0.204442414,-78.42760149,2309.22,7/6/2021,11:00:28,6:00:28,,,,,,,,,,,,,,,,,,
721,1,-0.204450544,-78.42760426,2310.19,7/6/2021,11:00:58,6:00:58,,,,,,,,,,,,,,,,,,
722,1,-0.204456579,-78.42765371,2316.43,7/6/2021,11:01:28,6:01:28,,,,,,,,,,,,,,,,,,
723,1,-0.204456663,-78.42763351,2317.4,7/6/2021,11:01:58,6:01:58,,,,,,,,,,,,,,,,,,
724,1,-0.204457836,-78.42764801,2317.4,7/6/2021,11:02:28,6:02:28,,,,,,,,,,,,,,,,,,
725,1,-0.204440905,-78.42761105,2317.88,7/6/2021,11:02:58,6:02:58,,,,,,,,,,,,,,,,,,
726,1,-0.204438893,-78.42759839,2317.88,7/6/2021,11:03:28,6:03:28,,,,,,,,,,,,,,,,,,
727,1,-0.204443252,-78.42761516,2314.03,7/6/2021,11:03:58,6:03:58,,,,,,,,,,,,,,,,,,
728,1,-0.204480719,-78.42759102,2315.47,7/6/2021,11:04:28,6:04:28,,,,,,,,,,,,,,,,,,
729,1,-0.204433445,-78.42757618,2313.07,7/6/2021,11:04:58,6:04:58,,,,,,,,,,,,,,,,,,
730,1,-0.204464206,-78.42761373,2311.63,7/6/2021,11:05:28,6:05:28,,,,,,,,,,,,,,,,,,
731,1,-0.20446362,-78.42756369,2312.59,7/6/2021,11:05:58,6:05:58,,,,,,,,,,,,,,,,,,
732,1,-0.204417938,-78.42758968,2322.2,7/6/2021,11:06:28,6:06:28,,,,,,,,,,,,,,,,,,
733,1,-0.204432439,-78.42757861,2323.16,7/6/2021,11:06:58,6:06:58,,,,,,,,,,,,,,,,,,
734,1,-0.204447694,-78.4275595,2326.53,7/6/2021,11:07:28,6:07:28,,,,,,,,,,,,,,,,,,
735,1,-0.204460267,-78.42760728,2318.84,7/6/2021,11:07:58,6:07:58,,,,,,,,,,,,,,,,,,
736,1,-0.204461357,-78.42762052,2315.95,7/6/2021,11:08:28,6:08:28,,,,,,,,,,,,,,,,,,
737,1,-0.20446605,-78.42762488,2314.99,7/6/2021,11:08:58,6:08:58,,,,,,,,,,,,,,,,,,
738,1,-0.204448868,-78.42762052,2314.99,7/6/2021,11:09:28,6:09:28,,,,,,,,,,,,,,,,,,
739,1,-0.204469236,-78.42762882,2314.03,7/6/2021,11:09:58,6:09:58,,,,,,,,,,,,,,,,,,
740,1,-0.204483233,-78.42760367,2313.55,7/6/2021,11:10:28,6:10:28,,,,,,,,,,,,,,,,,,
741,1,-0.204457082,-78.42760099,2306.82,7/6/2021,11:10:58,6:10:58,,,,,,,,,,,,,,,,,,
742,1,-0.204449454,-78.42759864,2310.19,7/6/2021,11:11:28,6:11:28,,,,,,,,,,,,,,,,,,
743,1,-0.204440067,-78.42764282,2310.67,7/6/2021,11:11:58,6:11:58,,,,,,,,,,,,,,,,,,
744,1,-0.204452053,-78.4276051,2313.55,7/6/2021,11:12:28,6:12:28,,,,,,,,,,,,,,,,,,
745,1,-0.204460351,-78.42762622,2314.51,7/6/2021,11:12:58,6:12:58,,,,,,,,,,,,,,,,,,
746,1,-0.204470577,-78.42764089,2315.47,7/6/2021,11:13:28,6:13:28,,,,,,,,,,,,,,,,,,
747,1,-0.204459848,-78.42764248,2319.32,7/6/2021,11:13:58,6:13:58,,,,,,,,,,,,,,,,,,
748,1,-0.204456747,-78.42765598,2315.95,7/6/2021,11:14:28,6:14:28,,,,,,,,,,,,,,,,,,
749,1,-0.20444518,-78.42764458,2315.47,7/6/2021,11:14:58,6:14:58,,,,,,,,,,,,,,,,,,
750,1,-0.204446353,-78.42763326,2315.95,7/6/2021,11:15:28,6:15:28,,,,,,,,,,,,,,,,,,
751,1,-0.204462949,-78.42761742,2315.95,7/6/2021,11:15:58,6:15:58,,,,,,,,,,,,,,,,,,
752,1,-0.204469822,-78.42763527,2316.43,7/6/2021,11:16:28,6:16:28,,,,,,,,,,,,,,,,,,
753,1,-0.204458255,-78.42762882,2314.51,7/6/2021,11:16:58,6:16:58,,,,,,,,,,,,,,,,,,
754,1,-0.204454819,-78.42764189,2315.47,7/6/2021,11:17:28,6:17:28,,,,,,,,,,,,,,,,,,
755,1,-0.204431266,-78.42761843,2314.99,7/6/2021,11:17:58,6:17:58,,,,,,,,,,,,,,,,,,
756,1,-0.204432188,-78.42760627,2314.03,7/6/2021,11:18:28,6:18:28,,,,,,,,,,,,,,,,,,
757,1,-0.204449119,-78.42759554,2312.11,7/6/2021,11:18:58,6:18:58,,,,,,,,,,,,,,,,,,
758,1,-0.204434954,-78.42761214,2311.63,7/6/2021,11:19:28,6:19:28,,,,,,,,,,,,,,,,,,
759,1,-0.204436546,-78.42762111,2312.59,7/6/2021,11:19:58,6:19:58,,,,,,,,,,,,,,,,,,
760,1,-0.204438893,-78.4276144,2311.63,7/6/2021,11:20:28,6:20:28,,,,,,,,,,,,,,,,,,
761,1,-0.204443503,-78.42761541,2311.63,7/6/2021,11:20:58,6:20:58,,,,,,,,,,,,,,,,,,
762,1,-0.204439731,-78.42761164,2311.63,7/6/2021,11:21:28,6:21:28,,,,,,,,,,,,,,,,,,
763,1,-0.204437217,-78.42762236,2312.11,7/6/2021,11:21:58,6:21:58,,,,,,,,,,,,,,,,,,
764,1,-0.204441072,-78.42761658,2311.63,7/6/2021,11:22:28,6:22:28,,,,,,,,,,,,,,,,,,
765,1,-0.204443587,-78.42760912,2314.51,7/6/2021,11:22:58,6:22:58,,,,,,,,,,,,,,,,,,
766,1,-0.204446521,-78.42764877,2318.36,7/6/2021,11:23:28,6:23:28,,,,,,,,,,,,,,,,,,
767,1,-0.20445616,-78.42762974,2318.36,7/6/2021,11:23:58,6:23:58,,,,,,,,,,,,,,,,,,
768,1,-0.204470744,-78.42761826,2317.88,7/6/2021,11:24:28,6:24:28,,,,,,,,,,,,,,,,,,
769,1,-0.204450712,-78.42761097,2314.51,7/6/2021,11:24:58,6:24:58,,,,,,,,,,,,,,,,,,
770,1,-0.204449538,-78.42761507,2311.63,7/6/2021,11:25:28,6:25:28,,,,,,,,,,,,,,,,,,
771,1,-0.204456076,-78.42760845,2312.59,7/6/2021,11:25:58,6:25:58,,,,,,,,,,,,,,,,,,
772,1,-0.204445766,-78.4276263,2315.47,7/6/2021,11:26:28,6:26:28,,,,,,,,,,,,,,,,,,
773,1,-0.20443554,-78.42761298,2313.07,7/6/2021,11:26:58,6:26:58,,,,,,,,,,,,,,,,,,
774,1,-0.204439228,-78.42761063,2310.67,7/6/2021,11:27:28,6:27:28,,,,,,,,,,,,,,,,,,
775,1,-0.204448868,-78.4275989,2311.15,7/6/2021,11:27:58,6:27:58,,,,,,,,,,,,,,,,,,
776,1,-0.204438977,-78.42760962,2307.78,7/6/2021,11:28:28,6:28:28,,,,,,,,,,,,,,,,,,
777,1,-0.204437971,-78.42759663,2306.82,7/6/2021,11:28:58,6:28:58,,,,,,,,,,,,,,,,,,
778,1,-0.204443587,-78.42760392,2304.9,7/6/2021,11:29:28,6:29:28,,,,,,,,,,,,,,,,,,
779,1,-0.204437301,-78.4275989,2305.38,7/6/2021,11:29:58,6:29:58,,,,,,,,,,,,,,,,,,
780,1,-0.204415424,-78.42760057,2307.3,7/6/2021,11:30:28,6:30:28,,,,,,,,,,,,,,,,,,
781,1,-0.20444409,-78.42760485,2308.26,7/6/2021,11:30:58,6:30:58,,,,,,,,,,,,,,,,,,
