,,Channel 1,,,,,,,,,
7/6/2021,11:35:36 AM,589.65,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:35:41 AM,589.65,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:35:46 AM,589.65,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:35:51 AM,590.91,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:35:56 AM,590.65,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:36:01 AM,591.16,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:36:06 AM,592.16,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:36:11 AM,592.16,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:36:16 AM,592.16,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:36:21 AM,590.65,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:36:26 AM,568.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:36:31 AM,536.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:36:36 AM,495.43,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:36:41 AM,436.04,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:36:46 AM,374.64,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:36:51 AM,325.02,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:36:56 AM,287.93,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:37:01 AM,258.87,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:37:06 AM,230.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:37:11 AM,202.73,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:37:16 AM,190.45,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:37:21 AM,178.42,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:37:26 AM,173.91,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:37:31 AM,166.15,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:37:36 AM,162.39,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:37:41 AM,157.62,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:37:46 AM,154.62,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:37:51 AM,155.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:37:56 AM,154.87,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:38:01 AM,153.62,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:38:06 AM,153.62,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:38:11 AM,153.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:38:16 AM,155.37,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:38:21 AM,154.87,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:38:26 AM,154.87,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:38:31 AM,156.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:38:36 AM,156.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:38:41 AM,155.37,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:38:46 AM,154.62,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:38:51 AM,154.87,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:38:56 AM,154.87,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:39:01 AM,154.87,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:39:06 AM,155.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:39:11 AM,154.37,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:39:16 AM,155.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:39:21 AM,154.87,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:39:26 AM,153.62,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:39:31 AM,153.87,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:39:36 AM,153.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:39:41 AM,154.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:39:46 AM,152.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:39:51 AM,151.11,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:39:56 AM,151.11,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:40:01 AM,149.86,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:40:06 AM,150.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:40:11 AM,149.61,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:40:16 AM,149.86,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:40:21 AM,149.86,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:40:26 AM,149.86,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:40:31 AM,150.11,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:40:36 AM,149.61,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:40:41 AM,149.86,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:40:46 AM,149.86,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:40:51 AM,149.86,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:40:56 AM,150.11,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:41:01 AM,148.35,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:41:06 AM,148.85,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:41:11 AM,147.35,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:41:16 AM,147.35,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:41:21 AM,146.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:41:26 AM,144.59,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:41:31 AM,142.59,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:41:36 AM,142.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:41:41 AM,139.83,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:41:46 AM,137.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:41:51 AM,137.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:41:56 AM,137.83,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:42:01 AM,137.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:42:06 AM,137.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:42:11 AM,137.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:42:16 AM,135.82,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:42:21 AM,136.32,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:42:26 AM,134.57,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:42:31 AM,134.82,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:42:36 AM,133.57,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:42:41 AM,133.57,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:42:46 AM,133.82,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:42:51 AM,133.07,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:42:56 AM,133.82,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:43:01 AM,133.57,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:43:06 AM,133.57,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:43:11 AM,133.57,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:43:16 AM,133.07,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:43:21 AM,132.57,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:43:26 AM,132.31,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:43:31 AM,132.31,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:43:36 AM,132.31,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:43:41 AM,132.06,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:43:46 AM,132.82,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:43:51 AM,132.06,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:43:56 AM,132.31,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:44:01 AM,132.31,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:44:06 AM,132.06,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:44:11 AM,133.82,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:44:16 AM,133.07,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:44:21 AM,133.57,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:44:26 AM,134.82,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:44:31 AM,136.07,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:44:36 AM,136.32,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:44:41 AM,135.57,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:44:46 AM,137.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:44:51 AM,137.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:44:56 AM,137.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:45:01 AM,137.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:45:06 AM,138.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:45:11 AM,138.83,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:45:16 AM,138.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:45:21 AM,138.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:45:26 AM,138.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:45:31 AM,138.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:45:36 AM,138.83,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:45:41 AM,138.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:45:46 AM,138.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:45:51 AM,138.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:45:56 AM,137.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:46:01 AM,137.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:46:06 AM,136.83,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:46:11 AM,137.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:46:16 AM,138.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:46:21 AM,138.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:46:26 AM,138.83,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:46:31 AM,138.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:46:36 AM,138.83,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:46:41 AM,138.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:46:46 AM,138.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:46:51 AM,138.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:46:56 AM,138.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:47:01 AM,140.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:47:06 AM,139.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:47:11 AM,139.83,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:47:16 AM,139.83,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:47:21 AM,139.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:47:26 AM,140.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:47:31 AM,139.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:47:36 AM,139.83,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:47:41 AM,139.83,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:47:46 AM,139.83,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:47:51 AM,140.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:47:56 AM,139.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:48:01 AM,138.83,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:48:06 AM,138.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:48:11 AM,139.83,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:48:16 AM,139.83,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:48:21 AM,139.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:48:26 AM,141.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:48:31 AM,141.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:48:36 AM,142.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:48:41 AM,142.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:48:46 AM,142.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:48:51 AM,141.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:48:56 AM,140.83,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:49:01 AM,141.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:49:06 AM,141.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:49:11 AM,141.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:49:16 AM,141.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:49:21 AM,140.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:49:26 AM,141.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:49:31 AM,142.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:49:36 AM,141.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:49:41 AM,141.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:49:46 AM,140.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:49:51 AM,141.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:49:56 AM,141.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:50:01 AM,142.34,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:50:06 AM,142.34,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:50:11 AM,142.09,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:50:16 AM,142.59,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:50:21 AM,142.09,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:50:26 AM,143.59,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:50:31 AM,143.59,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:50:36 AM,143.59,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:50:41 AM,143.84,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:50:46 AM,143.34,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:50:51 AM,143.59,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:50:56 AM,143.59,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:51:01 AM,143.09,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:51:06 AM,142.59,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:51:11 AM,140.83,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:51:16 AM,141.34,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:51:21 AM,142.34,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:51:26 AM,142.34,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:51:31 AM,142.34,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:51:36 AM,142.09,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:51:41 AM,142.59,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:51:46 AM,142.34,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:51:51 AM,141.09,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:51:56 AM,141.09,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:52:01 AM,140.83,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:52:06 AM,141.34,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:52:11 AM,140.83,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:52:16 AM,141.09,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:52:21 AM,141.09,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:52:26 AM,141.09,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:52:31 AM,141.34,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:52:36 AM,140.58,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:52:41 AM,141.34,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:52:46 AM,141.09,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:52:51 AM,141.09,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:52:56 AM,141.09,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:53:01 AM,140.83,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:53:06 AM,141.34,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:53:11 AM,139.83,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:53:16 AM,139.83,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:53:21 AM,139.83,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:53:26 AM,139.58,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:53:31 AM,139.08,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:53:36 AM,139.58,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:53:41 AM,139.83,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:53:46 AM,139.83,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:53:51 AM,139.83,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:53:56 AM,140.08,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:54:01 AM,139.33,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:54:06 AM,139.83,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:54:11 AM,139.83,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:54:16 AM,139.83,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:54:21 AM,140.08,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:54:26 AM,139.33,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:54:31 AM,140.08,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:54:36 AM,139.83,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:54:41 AM,139.83,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:54:46 AM,139.83,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:54:51 AM,139.58,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:54:56 AM,140.08,1,Starting below Antenas leapfrogging with EOS2 and old Vaisala,4,-0.31512511,-78.19360591,4270.79,NA,NA,ANTE
7/6/2021,11:55:01 AM,140.83,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:55:06 AM,142.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:55:11 AM,142.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:55:16 AM,142.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:55:21 AM,142.59,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:55:26 AM,142.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:55:31 AM,143.59,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:55:36 AM,144.84,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:55:41 AM,144.84,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:55:46 AM,145.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:55:51 AM,144.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:55:56 AM,143.84,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:56:01 AM,143.59,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:56:06 AM,142.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:56:11 AM,142.59,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:56:16 AM,142.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:56:21 AM,142.84,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:56:26 AM,142.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,11:56:31 AM,141.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
