
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2021-07-08T15:36:49Z,,-0.346163213253021,-78.200025781989098,-0.341901266947389,-78.197713885456324,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,

Address
wptID,StreetAddress1,StreetAddress2,City,State,Country,PostalCode,

PhoneNumber
wptID,Category,value,

Categories
wptID,Category,

trk
ID,name,cmt,desc,src,number,type,DisplayColor,
1,"Current Track: 07 JUL 2021 10:25",,,,,,"DarkGray",

trkseg
ID,trkID,
1,1,

trkpt
ID,trksegID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Temperature,Depth,wtemp,hr,cad,
1,1,-0.34606154076755,-78.199836937710643,3771.3899999999999,2021-07-07T15:25:43Z,,,,,,,,,,,,,,,,,,,,,
2,1,-0.346086099743843,-78.199837105348706,3771.3899999999999,2021-07-07T15:25:44Z,,,,,,,,,,,,,,,,,,,,,
3,1,-0.346144856885076,-78.199884127825499,3771.3899999999999,2021-07-07T15:26:03Z,,,,,,,,,,,,,,,,,,,,,
4,1,-0.346156004816294,-78.199899466708302,3771.3899999999999,2021-07-07T15:26:25Z,,,,,,,,,,,,,,,,,,,,,
5,1,-0.346141755580902,-78.199948752298951,3770.9099999999999,2021-07-07T15:26:48Z,,,,,,,,,,,,,,,,,,,,,
6,1,-0.346114262938499,-78.199988147243857,3770.9099999999999,2021-07-07T15:27:12Z,,,,,,,,,,,,,,,,,,,,,
7,1,-0.346128763630986,-78.199978759512305,3770.9099999999999,2021-07-07T15:27:34Z,,,,,,,,,,,,,,,,,,,,,
8,1,-0.346163213253021,-78.200025781989098,3770.9099999999999,2021-07-07T15:27:51Z,,,,,,,,,,,,,,,,,,,,,
9,1,-0.346139492467046,-78.200007174164057,3770.9099999999999,2021-07-07T15:28:11Z,,,,,,,,,,,,,,,,,,,,,
10,1,-0.346128847450018,-78.199965767562389,3770.9099999999999,2021-07-07T15:28:41Z,,,,,,,,,,,,,,,,,,,,,
11,1,-0.34612599760294,-78.199952440336347,3770.9099999999999,2021-07-07T15:29:07Z,,,,,,,,,,,,,,,,,,,,,
12,1,-0.346132116392255,-78.199949590489268,3770.9099999999999,2021-07-07T15:29:37Z,,,,,,,,,,,,,,,,,,,,,
13,1,-0.346135050058365,-78.199945148080587,3775.7199999999998,2021-07-07T15:30:02Z,,,,,,,,,,,,,,,,,,,,,
14,1,-0.346135217696428,-78.199945064261556,3780.04,2021-07-07T15:30:03Z,,,,,,,,,,,,,,,,,,,,,
15,1,-0.346135217696428,-78.199944645166397,3783.8899999999999,2021-07-07T15:30:04Z,,,,,,,,,,,,,,,,,,,,,
16,1,-0.346135217696428,-78.199944393709302,3787.73,2021-07-07T15:30:05Z,,,,,,,,,,,,,,,,,,,,,
17,1,-0.346135469153523,-78.199944226071239,3791.5799999999999,2021-07-07T15:30:06Z,,,,,,,,,,,,,,,,,,,,,
18,1,-0.346135636791587,-78.19994430989027,3795.4200000000001,2021-07-07T15:30:07Z,,,,,,,,,,,,,,,,,,,,,
19,1,-0.346135636791587,-78.199943974614143,3798.79,2021-07-07T15:30:08Z,,,,,,,,,,,,,,,,,,,,,
20,1,-0.346135552972555,-78.199943639338017,3802.1500000000001,2021-07-07T15:30:09Z,,,,,,,,,,,,,,,,,,,,,
21,1,-0.346135469153523,-78.199943890795112,3805.52,2021-07-07T15:30:10Z,,,,,,,,,,,,,,,,,,,,,
22,1,-0.346135469153523,-78.199944058433175,3808.8800000000001,2021-07-07T15:30:11Z,,,,,,,,,,,,,,,,,,,,,
23,1,-0.346135133877397,-78.199943723157048,3811.7600000000002,2021-07-07T15:30:12Z,,,,,,,,,,,,,,,,,,,,,
24,1,-0.346135133877397,-78.19994380697608,3814.6500000000001,2021-07-07T15:30:13Z,,,,,,,,,,,,,,,,,,,,,
25,1,-0.346135050058365,-78.19994380697608,3820.4200000000001,2021-07-07T15:30:15Z,,,,,,,,,,,,,,,,,,,,,
26,1,-0.34613530151546,-78.199944058433175,3825.6999999999998,2021-07-07T15:30:17Z,,,,,,,,,,,,,,,,,,,,,
27,1,-0.346135217696428,-78.199943639338017,3830.5100000000002,2021-07-07T15:30:19Z,,,,,,,,,,,,,,,,,,,,,
28,1,-0.34613530151546,-78.199943639338017,3835.3200000000002,2021-07-07T15:30:21Z,,,,,,,,,,,,,,,,,,,,,
29,1,-0.346135133877397,-78.199943471699953,3839.6399999999999,2021-07-07T15:30:23Z,,,,,,,,,,,,,,,,,,,,,
30,1,-0.346127590164542,-78.199934922158718,3843.4899999999998,2021-07-07T15:30:25Z,,,,,,,,,,,,,,,,,,,,,
31,1,-0.346122477203608,-78.199920002371073,3847.3299999999999,2021-07-07T15:30:27Z,,,,,,,,,,,,,,,,,,,,,
32,1,-0.346117783337832,-78.199912374839187,3851.1799999999998,2021-07-07T15:30:29Z,,,,,,,,,,,,,,,,,,,,,
33,1,-0.346117196604609,-78.199903825297952,3854.54,2021-07-07T15:30:31Z,,,,,,,,,,,,,,,,,,,,,
34,1,-0.346116526052356,-78.199900975450873,3857.4299999999998,2021-07-07T15:30:33Z,,,,,,,,,,,,,,,,,,,,,
35,1,-0.346117028966546,-78.199899885803461,3861.75,2021-07-07T15:30:36Z,,,,,,,,,,,,,,,,,,,,,
