
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2021-07-08T15:26:52Z,,-0.346535202115774,-78.199948081746697,-0.341540426015854,-78.197829136624932,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,

Address
wptID,StreetAddress1,StreetAddress2,City,State,Country,PostalCode,

PhoneNumber
wptID,Category,value,

Categories
wptID,Category,

trk
ID,name,cmt,desc,src,number,type,DisplayColor,
1,"2021-07-07 10:18:20 Day",,,,,,"Cyan",

trkseg
ID,trkID,
1,1,

trkpt
ID,trksegID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Temperature,Depth,wtemp,hr,cad,
1,1,-0.346486922353506,-78.199903154745698,3901.1700000000001,2021-07-07T15:18:20Z,,,,,,,,,,,,,,,,,,,,,
2,1,-0.346492873504758,-78.199875745922327,3908.8600000000001,2021-07-07T15:18:50Z,,,,,,,,,,,,,,,,,,,,,
3,1,-0.346526233479381,-78.199901478365064,3902.1300000000001,2021-07-07T15:19:20Z,,,,,,,,,,,,,,,,,,,,,
4,1,-0.346535202115774,-78.199900221079588,3900.21,2021-07-07T15:19:50Z,,,,,,,,,,,,,,,,,,,,,
5,1,-0.346523718908429,-78.199904663488269,3900.6900000000001,2021-07-07T15:20:05Z,,,,,,,,,,,,,,,,,,,,,
6,1,-0.346526904031634,-78.199904412031174,3915.1100000000001,2021-07-07T15:33:39Z,,,,,,,,,,,,,,,,,,,,,
7,1,-0.346359349787235,-78.199948081746697,3902.6100000000001,2021-07-07T15:34:11Z,,,,,,,,,,,,,,,,,,,,,
8,1,-0.34636446274817,-78.199937688186765,3904.0500000000002,2021-07-07T15:34:31Z,,,,,,,,,,,,,,,,,,,,,
9,1,-0.346526904031634,-78.199904412031174,3918.4699999999998,2021-07-07T16:17:37Z,,,,,,,,,,,,,,,,,,,,,
10,1,-0.345187727361918,-78.1995455827564,3917.0300000000002,2021-07-07T16:18:09Z,,,,,,,,,,,,,,,,,,,,,
11,1,-0.345187308266759,-78.199547762051225,3917.0300000000002,2021-07-07T16:18:16Z,,,,,,,,,,,,,,,,,,,,,
12,1,-0.346526904031634,-78.199904412031174,3930.9699999999998,2021-07-07T16:38:04Z,,,,,,,,,,,,,,,,,,,,,
13,1,-0.345084127038717,-78.199141575023532,3922.3200000000002,2021-07-07T16:38:34Z,,,,,,,,,,,,,,,,,,,,,
14,1,-0.345095274969935,-78.199140233919024,3922.8000000000002,2021-07-07T16:39:04Z,,,,,,,,,,,,,,,,,,,,,
15,1,-0.345092341303825,-78.199135959148407,3922.3200000000002,2021-07-07T16:45:28Z,,,,,,,,,,,,,,,,,,,,,
16,1,-0.345081780105829,-78.199162948876619,3923.2800000000002,2021-07-07T16:45:58Z,,,,,,,,,,,,,,,,,,,,,
17,1,-0.345080187544227,-78.19916152395308,3922.3200000000002,2021-07-07T16:46:28Z,,,,,,,,,,,,,,,,,,,,,
18,1,-0.345068871974945,-78.199147777631879,3921.8400000000001,2021-07-07T16:46:58Z,,,,,,,,,,,,,,,,,,,,,
19,1,-0.345068201422691,-78.199147526174784,3922.8000000000002,2021-07-07T16:47:28Z,,,,,,,,,,,,,,,,,,,,,
20,1,-0.345069877803326,-78.199152303859591,3923.2800000000002,2021-07-07T16:47:58Z,,,,,,,,,,,,,,,,,,,,,
21,1,-0.345065519213676,-78.199148196727037,3926.1599999999999,2021-07-07T16:48:28Z,,,,,,,,,,,,,,,,,,,,,
22,1,-0.345062334090471,-78.199147777631879,3925.1999999999998,2021-07-07T16:48:58Z,,,,,,,,,,,,,,,,,,,,,
23,1,-0.345071218907833,-78.199148196727037,3922.8000000000002,2021-07-07T16:49:28Z,,,,,,,,,,,,,,,,,,,,,
24,1,-0.345080774277449,-78.199153142049909,3922.3200000000002,2021-07-07T16:49:58Z,,,,,,,,,,,,,,,,,,,,,
25,1,-0.345082450658083,-78.199149454012513,3922.3200000000002,2021-07-07T16:50:28Z,,,,,,,,,,,,,,,,,,,,,
26,1,-0.345071721822023,-78.19912682287395,3920.3899999999999,2021-07-07T16:50:58Z,,,,,,,,,,,,,,,,,,,,,
27,1,-0.345059232786298,-78.199086003005505,3920.3899999999999,2021-07-07T16:51:28Z,,,,,,,,,,,,,,,,,,,,,
28,1,-0.345041379332542,-78.199079046025872,3922.3200000000002,2021-07-07T16:51:58Z,,,,,,,,,,,,,,,,,,,,,
29,1,-0.345009611919522,-78.199035711586475,3923.7600000000002,2021-07-07T16:52:28Z,,,,,,,,,,,,,,,,,,,,,
30,1,-0.344994524493814,-78.199057504534721,3925.1999999999998,2021-07-07T16:52:58Z,,,,,,,,,,,,,,,,,,,,,
31,1,-0.344992512837052,-78.199059600010514,3925.1999999999998,2021-07-07T16:53:28Z,,,,,,,,,,,,,,,,,,,,,
