"Month","Day","Year","Time","Flux","Temperature (C)","Soil sig","Soil STD","ATM sig","ATM STD","Mode","Soil VR","Soil VA","ATM VR","ATM VA"
07,07,21,09:40:24,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1,0,0,0,0
07,07,21,09:41:02,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1,0,0,0,0
07,07,21,09:41:12,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1,0,0,0,0
07,07,21,09:48:32,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,2,0,0,0,0
07,07,21,09:50:00,  -0.21,  25.3,  206.05,   5.662,  217.84,   0.828,0,1.24437,1.74089,1.24375,1.74064
07,07,21,09:55:00,   0.10,  26.0,  216.19,   2.897,  210.40,   3.663,0,1.24508,1.74080,1.24483,1.74064
07,07,21,10:00:00,  -0.00,  25.8,  223.66,   3.247,  223.70,   4.205,0,1.24504,1.74059,1.24529,1.74059
07,07,21,10:05:00,   0.05,  25.8,  231.25,   5.597,  228.38,   6.501,0,1.24566,1.74085,1.24558,1.74055
07,07,21,10:10:00,   0.12,  25.7,  232.05,   6.168,  225.30,   6.357,0,1.24554,1.74164,1.24600,1.74130
07,07,21,10:15:00,   0.10,  26.0,  243.31,   1.485,  237.89,   9.613,0,1.24600,1.73951,1.24579,1.73964
07,07,21,10:20:00,   0.09,  26.9,  220.33,   2.874,  215.49,   5.465,0,1.24641,1.73914,1.24591,1.74035
07,07,21,10:25:00,   0.07,  27.6,  214.23,   4.134,  210.06,   3.055,0,1.24695,1.73909,1.24662,1.73947
07,07,21,10:30:00,   0.11,  27.8,  217.38,   4.957,  211.51,   6.363,0,1.24675,1.73843,1.24708,1.73914
07,07,21,10:35:00,   0.24,  27.4,  225.83,   1.759,  212.59,   4.120,0,1.24666,1.73897,1.24608,1.73943
07,07,21,10:40:00,   0.09,  27.0,  220.05,   2.777,  215.21,   3.143,0,1.24608,1.73947,1.24650,1.73980
07,07,21,10:45:00,   0.18,  26.6,  225.69,   3.870,  215.64,   2.387,0,1.24579,1.74005,1.24558,1.74009
07,07,21,10:50:00,   1.07,  26.2,  276.22,  14.713,  216.83,   3.761,0,1.24575,1.73576,1.24533,1.74068
07,07,21,10:55:00,   0.77,  25.7,  300.80,  35.320,  257.72,   9.086,0,1.24625,1.73601,1.24554,1.73876
07,07,21,11:00:00,   0.87,  25.8,  348.53,  58.511,  299.90,   7.445,0,1.24616,1.73109,1.24600,1.73751
07,07,21,11:05:00,  -1.30,  25.9,  261.30,  15.471,  333.69,  16.235,0,1.24700,1.74085,1.24683,1.73676
07,07,21,11:10:00,  -2.19,  26.1,  265.27,  19.667,  387.54,  11.539,0,1.24658,1.74055,1.24675,1.72926
07,07,21,11:15:00,   0.01,  26.8,  269.13,   9.533,  268.76,  36.041,0,1.24729,1.73814,1.24695,1.73389
07,07,21,11:20:00,   0.25,  27.9,  248.54,   5.360,  234.82,   3.966,0,1.24775,1.73643,1.24762,1.73839
07,07,21,11:25:00,   0.41,  28.4,  251.63,   4.028,  228.53,   2.670,0,1.24825,1.73593,1.24779,1.73759
07,07,21,11:30:00,   0.13,  28.8,  231.93,   7.012,  224.83,   3.243,0,1.24812,1.73643,1.24770,1.73668
07,07,21,11:35:00,  -1.91,  29.1,  250.92,   6.329,  357.20,  17.900,0,1.24841,1.73543,1.24850,1.72951
07,07,21,11:40:00,   0.28,  29.0,  255.17,   3.019,  239.44,   3.409,0,1.24862,1.73472,1.24854,1.73647
07,07,21,11:45:00,   0.60,  29.5,  260.82,   6.580,  227.47,   4.464,0,1.24908,1.73334,1.24837,1.73564
07,07,21,11:50:00,   0.23,  29.8,  262.75,  22.556,  250.13,  12.376,0,1.24970,1.73118,1.24879,1.73193
07,07,21,11:55:00,  -0.84,  30.8,  233.90,  10.525,  280.71,  29.626,0,1.25025,1.73418,1.24995,1.72680
07,07,21,12:00:00,  -0.07,  31.1,  230.82,   4.942,  234.69,   3.100,0,1.25075,1.73389,1.25041,1.73397
07,07,21,12:05:00,   4.03,  30.9,  460.30,  20.018,  235.50,   3.841,0,1.25016,1.71697,1.24983,1.73334
07,07,21,12:10:00,   4.60,  30.6,  511.39,  16.115,  255.23,  12.666,0,1.25029,1.71459,1.24991,1.73384
07,07,21,12:15:00,   0.23,  30.2,  281.43,  24.662,  268.41,  11.863,0,1.24991,1.73414,1.24941,1.73259
