Serial_number:
2020437
Project ID:

Location:
BelowLake_upstream
BelowLake_upstream
UNIT: kPa
Offset: 0.000000 kPa
TEMPERATURE
UNIT: °C
Date,Time,ms,BelowLake_upstream,TEMPERATURE
8/21/2021,01:15:00 pm,0,65.0607,6.068
8/21/2021,01:30:00 pm,0,65.0434,6.066
8/21/2021,01:45:00 pm,0,65.0407,6.064
8/21/2021,02:00:00 pm,0,65.0265,6.062
8/21/2021,02:15:00 pm,0,65.0122,6.061
8/21/2021,02:30:00 pm,0,65.0110,6.062
8/21/2021,02:45:00 pm,0,64.9979,6.062
8/21/2021,03:00:00 pm,0,64.9966,6.063
8/21/2021,03:15:00 pm,0,64.9856,6.064
8/21/2021,03:30:00 pm,0,64.9797,6.066
8/21/2021,03:45:00 pm,0,64.9827,6.068
8/21/2021,04:00:00 pm,0,64.9815,6.071
8/21/2021,04:15:00 pm,0,64.9918,6.074
8/21/2021,04:30:00 pm,0,64.9892,6.079
8/21/2021,04:45:00 pm,0,64.9791,6.082
8/21/2021,05:00:00 pm,0,64.9774,6.087
8/21/2021,05:15:00 pm,0,64.9851,6.092
8/21/2021,05:30:00 pm,0,65.0076,6.098
8/21/2021,05:45:00 pm,0,65.0106,6.103
8/21/2021,06:00:00 pm,0,65.0178,6.110
8/21/2021,06:15:00 pm,0,65.0196,6.117
8/21/2021,06:30:00 pm,0,65.0318,6.123
8/21/2021,06:45:00 pm,0,65.0368,6.130
8/21/2021,07:00:00 pm,0,65.0476,6.138
8/21/2021,07:15:00 pm,0,65.0564,6.146
8/21/2021,07:30:00 pm,0,65.0639,6.154
8/21/2021,07:45:00 pm,0,65.0775,6.162
8/21/2021,08:00:00 pm,0,65.0906,6.171
8/21/2021,08:15:00 pm,0,65.1095,6.178
8/21/2021,08:30:00 pm,0,65.1252,6.187
8/21/2021,08:45:00 pm,0,65.1382,6.195
8/21/2021,09:00:00 pm,0,65.1479,6.203
8/21/2021,09:15:00 pm,0,65.1601,6.211
8/21/2021,09:30:00 pm,0,65.1633,6.219
8/21/2021,09:45:00 pm,0,65.1617,6.227
8/21/2021,10:00:00 pm,0,65.1571,6.234
8/21/2021,10:15:00 pm,0,65.1470,6.242
8/21/2021,10:30:00 pm,0,65.1453,6.249
8/21/2021,10:45:00 pm,0,65.1530,6.255
8/21/2021,11:00:00 pm,0,65.1591,6.259
8/21/2021,11:15:00 pm,0,65.1593,6.264
8/21/2021,11:30:00 pm,0,65.1699,6.268
8/21/2021,11:45:00 pm,0,65.1680,6.272
8/22/2021,12:00:00 am,0,65.1645,6.275
8/22/2021,12:15:00 am,0,65.1545,6.278
8/22/2021,12:30:00 am,0,65.1500,6.280
8/22/2021,12:45:00 am,0,65.1381,6.282
8/22/2021,01:00:00 am,0,65.1106,6.283
8/22/2021,01:15:00 am,0,65.1083,6.284
8/22/2021,01:30:00 am,0,65.0801,6.285
8/22/2021,01:45:00 am,0,65.0628,6.286
8/22/2021,02:00:00 am,0,65.0451,6.285
8/22/2021,02:15:00 am,0,65.0177,6.285
8/22/2021,02:30:00 am,0,65.0114,6.284
8/22/2021,02:45:00 am,0,65.0079,6.283
8/22/2021,03:00:00 am,0,65.0012,6.281
8/22/2021,03:15:00 am,0,64.9882,6.281
8/22/2021,03:30:00 am,0,64.9898,6.278
8/22/2021,03:45:00 am,0,64.9868,6.277
8/22/2021,04:00:00 am,0,64.9856,6.275
8/22/2021,04:15:00 am,0,64.9887,6.273
8/22/2021,04:30:00 am,0,64.9837,6.271
8/22/2021,04:45:00 am,0,64.9867,6.269
8/22/2021,05:00:00 am,0,64.9923,6.265
8/22/2021,05:15:00 am,0,65.0050,6.263
8/22/2021,05:30:00 am,0,65.0120,6.260
8/22/2021,05:45:00 am,0,65.0166,6.257
8/22/2021,06:00:00 am,0,65.0318,6.253
8/22/2021,06:15:00 am,0,65.0506,6.251
8/22/2021,06:30:00 am,0,65.0540,6.246
8/22/2021,06:45:00 am,0,65.0612,6.242
8/22/2021,07:00:00 am,0,65.0664,6.239
8/22/2021,07:15:00 am,0,65.0774,6.235
8/22/2021,07:30:00 am,0,65.0866,6.231
8/22/2021,07:45:00 am,0,65.0890,6.227
8/22/2021,08:00:00 am,0,65.0925,6.224
8/22/2021,08:15:00 am,0,65.1091,6.219
8/22/2021,08:30:00 am,0,65.1170,6.214
8/22/2021,08:45:00 am,0,65.1268,6.209
8/22/2021,09:00:00 am,0,65.1330,6.205
