metadata																													
ID	name	desc	time	keywords	minlat	minlon	maxlat	maxlon																					
1			2021-07-01T16:48:47Z		-0.32983996	-78.20278552	-0.324336737	-78.19913671																					
																													
author																													
ID	name	email																											
																													
copyright																													
year	license	author																											
																													
link																													
metadataID	authorID	wptID	rteptID	trkptID	rteID	trkID	text	type	href																				
1							Garmin International		http://www.garmin.com																				
																													
rte																													
ID	name	cmt	desc	src	number	type	IsAutoNamed	DisplayColor	TransportationMode	TripName	Date	DayNumber																	
																													
rtept																													
ID	rteID	lat	lon	ele	time	magvar	geoidheight	name	cmt	desc	src	sym	type	fix	sat	hdop	vdop	pdop	ageofdgpsdata	dgpsid	DepartureTime	StopDuration	ArrivalTime	CalculationMode	ElevationMode	NamedRoad_Name	NamedRoad_Id	NamedRoad_ProductId	TransportationMode
																													
wpt																													
ID	lat	lon	ele	time	magvar	geoidheight	name	cmt	desc	src	sym	type	fix	sat	hdop	vdop	pdop	ageofdgpsdata	dgpsid	Proximity	Temperature	Depth	DisplayMode	Samples	Expiration	CreationTime			
																													
Address																													
wptID	StreetAddress1	StreetAddress2	City	State	Country	PostalCode																							
																													
PhoneNumber																													
wptID	Category	value																											
259	1	-0.32955464	-78.20131232	4082.38	6/29/2021	15:17:08	10:17:08																						
260	1	-0.329534272	-78.20128114	4083.34	6/29/2021	15:17:24	10:17:24																						
261	1	-0.329509377	-78.20125063	4081.9	6/29/2021	15:17:38	10:17:38																						
262	1	-0.32950066	-78.20124149	4082.86	6/29/2021	15:17:43	10:17:43																						
263	1	-0.329482472	-78.20122632	4082.86	6/29/2021	15:17:58	10:17:58																						
264	1	-0.329443244	-78.20120528	4082.86	6/29/2021	15:18:13	10:18:13																						
265	1	-0.329433773	-78.20119212	4083.34	6/29/2021	15:18:29	10:18:29																						
266	1	-0.329420613	-78.20118676	4083.34	6/29/2021	15:18:46	10:18:46																						
267	1	-0.329419691	-78.20117821	4082.86	6/29/2021	15:19:04	10:19:04																						
268	1	-0.329420865	-78.20118089	4083.34	6/29/2021	15:19:20	10:19:20																						
269	1	-0.329418601	-78.20116438	4081.9	6/29/2021	15:19:41	10:19:41																						
270	1	-0.329413908	-78.20116346	4083.34	6/29/2021	15:20:03	10:20:03																						
271	1	-0.329410471	-78.20117083	4081.9	6/29/2021	15:20:22	10:20:22																						
272	1	-0.329411728	-78.20117326	4085.26	6/29/2021	15:20:31	10:20:31																						
273	1	-0.329411644	-78.20117301	4083.82	6/29/2021	15:20:32	10:20:32																						
274	1	-0.329411896	-78.20117318	4082.86	6/29/2021	15:20:34	10:20:34																						
275	1	-0.329419356	-78.20117502	4083.34	6/29/2021	15:21:00	10:21:00																						
276	1	-0.329417931	-78.20117301	4082.86	6/29/2021	15:21:29	10:21:29																						
277	1	-0.329416003	-78.20117159	4083.34	6/29/2021	15:21:54	10:21:54																						
278	1	-0.32941944	-78.20117058	4083.34	6/29/2021	15:22:13	10:22:13																						
279	1	-0.32941835	-78.20116974	4082.38	6/29/2021	15:22:42	10:22:42																						
280	1	-0.329418685	-78.20117285	4082.38	6/29/2021	15:23:00	10:23:00																						
281	1	-0.329423212	-78.20116673	4081.9	6/29/2021	15:23:25	10:23:25																						
282	1	-0.329428241	-78.20116153	4083.34	6/29/2021	15:23:54	10:23:54																						
283	1	-0.329429414	-78.20116304	4082.38	6/29/2021	15:24:22	10:24:22																						
284	1	-0.329430085	-78.20116363	4083.34	6/29/2021	15:24:46	10:24:46																						
285	1	-0.329430085	-78.20116295	4083.34	6/29/2021	15:25:19	10:25:19																						
286	1	-0.329427486	-78.20116287	4083.34	6/29/2021	15:25:50	10:25:50																						
287	1	-0.329425223	-78.20116228	4083.82	6/29/2021	15:26:25	10:26:25																						
288	1	-0.329422792	-78.20116262	4083.34	6/29/2021	15:26:51	10:26:51																						
289	1	-0.329422792	-78.20116237	4086.22	6/29/2021	15:27:04	10:27:04																						
290	1	-0.329422625	-78.20116228	4080.93	6/29/2021	15:27:05	10:27:05																						
291	1	-0.329422541	-78.20116212	4083.82	6/29/2021	15:27:08	10:27:08																						
292	1	-0.32942187	-78.20116195	4078.53	6/29/2021	15:27:18	10:27:18																						
293	1	-0.329421954	-78.20116195	4083.82	6/29/2021	15:27:19	10:27:19																						
294	1	-0.329421367	-78.20116312	4081.9	6/29/2021	15:27:46	10:27:46																						
295	1	-0.329422457	-78.20116471	4083.34	6/29/2021	15:28:17	10:28:17																						
296	1	-0.329424301	-78.20116765	4083.34	6/29/2021	15:28:36	10:28:36																						
297	1	-0.329425307	-78.20116849	4082.86	6/29/2021	15:28:49	10:28:49																						
298	1	-0.329335453	-78.2009084	4086.7	6/29/2021	15:42:58	10:42:58																						
299	1	-0.329348529	-78.20091292	4086.22	6/29/2021	15:42:59	10:42:59																						
300	1	-0.329366634	-78.20091099	4088.14	6/29/2021	15:43:25	10:43:25																						
301	1	-0.329364454	-78.20091569	4087.66	6/29/2021	15:43:44	10:43:44																						
302	1	-0.329359509	-78.20091577	4086.7	6/29/2021	15:44:05	10:44:05																						
303	1	-0.329356994	-78.20091711	4090.07	6/29/2021	15:44:14	10:44:14																						
304	1	-0.329355737	-78.20091703	4083.82	6/29/2021	15:44:15	10:44:15																						
305	1	-0.329355402	-78.20091728	4086.7	6/29/2021	15:44:16	10:44:16																						
306	1	-0.329353809	-78.20091611	4087.18	6/29/2021	15:44:18	10:44:18																						
307	1	-0.329356408	-78.20091695	4081.41	6/29/2021	15:44:20	10:44:20																						
308	1	-0.329357749	-78.20091812	4087.66	6/29/2021	15:44:21	10:44:21																						
309	1	-0.329358503	-78.20090865	4087.18	6/29/2021	15:44:44	10:44:44																						
310	1	-0.329359425	-78.20091275	4087.18	6/29/2021	15:45:03	10:45:03																						
311	1	-0.329366382	-78.20091066	4086.7	6/29/2021	15:45:24	10:45:24																						
312	1	-0.329375435	-78.20091644	4086.7	6/29/2021	15:45:41	10:45:41																						
313	1	-0.329364203	-78.20091426	4087.18	6/29/2021	15:45:56	10:45:56																						
314	1	-0.329368394	-78.20092097	4087.18	6/29/2021	15:46:10	10:46:10																						
315	1	-0.329368645	-78.20092357	4087.66	6/29/2021	15:46:36	10:46:36																						
316	1	-0.329368478	-78.2009291	4087.18	6/29/2021	15:46:51	10:46:51																						
317	1	-0.329369148	-78.20092659	4087.66	6/29/2021	15:47:18	10:47:18																						
318	1	-0.329369148	-78.20092684	4087.18	6/29/2021	15:47:32	10:47:32																						
319	1	-0.329368729	-78.20092382	4087.66	6/29/2021	15:47:46	10:47:46																						
320	1	-0.329369064	-78.20092902	4087.66	6/29/2021	15:48:00	10:48:00																						
321	1	-0.329370238	-78.20093153	4087.18	6/29/2021	15:48:24	10:48:24																						
322	1	-0.329368226	-78.20092835	4087.18	6/29/2021	15:48:25	10:48:25																						
323	1	-0.329367639	-78.20092466	4087.66	6/29/2021	15:48:31	10:48:31																						
324	1	-0.32937225	-78.20092742	4087.66	6/29/2021	15:48:47	10:48:47																						
325	1	-0.329371495	-78.20092801	4087.66	6/29/2021	15:49:06	10:49:06																						
326	1	-0.329372585	-78.20092181	4087.66	6/29/2021	15:49:12	10:49:12																						
327	1	-0.329380045	-78.20090278	4088.14	6/29/2021	15:49:28	10:49:28																						
328	1	-0.329376105	-78.20091267	4087.66	6/29/2021	15:49:53	10:49:53																						
329	1	-0.32937862	-78.20091468	4088.14	6/29/2021	15:50:10	10:50:10																						
330	1	-0.329378033	-78.20092055	4087.66	6/29/2021	15:50:24	10:50:24																						
331	1	-0.329379123	-78.20093203	4087.18	6/29/2021	15:50:45	10:50:45																						
332	1	-0.329371914	-78.20093027	4086.7	6/29/2021	15:51:10	10:51:10																						
333	1	-0.329368059	-78.20093396	4087.18	6/29/2021	15:51:33	10:51:33																						
334	1	-0.329366382	-78.20093321	4088.14	6/29/2021	15:51:56	10:51:56																						
335	1	-0.329364538	-78.20093472	4088.14	6/29/2021	15:52:15	10:52:15																						
336	1	-0.329364538	-78.20093396	4087.66	6/29/2021	15:52:45	10:52:45																						
337	1	-0.329365041	-78.20093472	4087.66	6/29/2021	15:53:10	10:53:10																						
338	1	-0.329364706	-78.20093572	4088.14	6/29/2021	15:53:39	10:53:39																						
339	1	-0.329365209	-78.20093421	4087.66	6/29/2021	15:54:07	10:54:07																						
340	1	-0.329365209	-78.20093145	4087.66	6/29/2021	15:54:36	10:54:36																						
341	1	-0.329364538	-78.20093044	4088.14	6/29/2021	15:55:06	10:55:06																						
342	1	-0.329362275	-78.20092876	4088.62	6/29/2021	15:55:28	10:55:28																						
343	1	-0.329364957	-78.200927	4088.14	6/29/2021	15:55:44	10:55:44																						
344	1	-0.329365628	-78.20093279	4089.59	6/29/2021	15:56:01	10:56:01																						
345	1	-0.329368645	-78.20093187	4089.1	6/29/2021	15:56:19	10:56:19																						
346	1	-0.329363868	-78.20093061	4089.59	6/29/2021	15:56:31	10:56:31																						
347	1	-0.329364371	-78.20092491	4091.03	6/29/2021	15:56:46	10:56:46																						
348	1	-0.329370573	-78.20091544	4091.03	6/29/2021	15:56:58	10:56:58																						
349	1	-0.329359761	-78.20090982	4090.07	6/29/2021	15:57:11	10:57:11																						
350	1	-0.329352887	-78.20091099	4090.07	6/29/2021	15:57:31	10:57:31																						
351	1	-0.32934811	-78.20091032	4090.55	6/29/2021	15:57:52	10:57:52																						
352	1	-0.329341991	-78.20091351	4090.07	6/29/2021	15:58:05	10:58:05																						
353	1	-0.329376943	-78.2009115	4090.07	6/29/2021	15:58:12	10:58:12																						
354	1	-0.329411225	-78.20093296	4090.55	6/29/2021	15:58:23	10:58:23																						
355	1	-0.329423379	-78.20095835	4090.07	6/29/2021	15:58:39	10:58:39																						
356	1	-0.329469563	-78.20097503	4089.1	6/29/2021	15:58:53	10:58:53																						
357	1	-0.32951558	-78.2010047	4088.14	6/29/2021	15:59:00	10:59:00																						
358	1	-0.329547767	-78.20101921	4088.14	6/29/2021	15:59:04	10:59:04																						
359	1	-0.329584144	-78.20104879	4088.14	6/29/2021	15:59:08	10:59:08																						
360	1	-0.329618845	-78.20111685	4086.22	6/29/2021	15:59:20	10:59:20																						
361	1	-0.329627646	-78.20112088	4085.74	6/29/2021	15:59:22	10:59:22																						
362	1	-0.329694115	-78.20115684	4085.74	6/29/2021	15:59:30	10:59:30																						
363	1	-0.329734851	-78.20118668	4086.22	6/29/2021	15:59:35	10:59:35																						
364	1	-0.329759326	-78.20124418	4084.3	6/29/2021	15:59:47	10:59:47																						
365	1	-0.329758571	-78.2012404	4084.78	6/29/2021	15:59:56	10:59:56																						
366	1	-0.329757147	-78.201242	4084.78	6/29/2021	16:00:00	11:00:00																						
367	1	-0.32973351	-78.20126479	4084.3	6/29/2021	16:00:08	11:00:08																						
368	1	-0.32974164	-78.20129933	4083.82	6/29/2021	16:00:15	11:00:15																						
369	1	-0.329734012	-78.20133344	4083.34	6/29/2021	16:00:19	11:00:19																						
370	1	-0.329730911	-78.20135884	4083.82	6/29/2021	16:00:22	11:00:22																						
371	1	-0.329745328	-78.20139136	4082.86	6/29/2021	16:00:27	11:00:27																						
372	1	-0.329747507	-78.20142942	4082.38	6/29/2021	16:00:31	11:00:31																						
373	1	-0.329723954	-78.20147417	4082.86	6/29/2021	16:00:36	11:00:36																						
374	1	-0.329690678	-78.20151583	4083.34	6/29/2021	16:00:48	11:00:48																						
375	1	-0.32967492	-78.20153679	4083.34	6/29/2021	16:00:57	11:00:57																						
376	1	-0.329645667	-78.20155263	4083.34	6/29/2021	16:01:01	11:01:01																						
377	1	-0.329624796	-78.20156336	4083.34	6/29/2021	16:01:03	11:01:03																						
378	1	-0.329576517	-78.20158347	4083.82	6/29/2021	16:01:08	11:01:08																						
379	1	-0.32952128	-78.20159177	4083.82	6/29/2021	16:01:16	11:01:16																						
380	1	-0.329470318	-78.20166067	4084.78	6/29/2021	16:01:24	11:01:24																						
381	1	-0.329427989	-78.2017061	4085.74	6/29/2021	16:01:35	11:01:35																						
382	1	-0.32939354	-78.20174265	4085.74	6/29/2021	16:01:46	11:01:46																						
383	1	-0.329382308	-78.20174307	4086.7	6/29/2021	16:01:56	11:01:56																						
384	1	-0.329361856	-78.20172949	4087.18	6/29/2021	16:02:07	11:02:07																						
385	1	-0.329358	-78.2017279	4087.66	6/29/2021	16:02:11	11:02:11																						
386	1	-0.329353893	-78.20174508	4087.66	6/29/2021	16:02:15	11:02:15																						
387	1	-0.329347188	-78.20175857	4088.14	6/29/2021	16:02:26	11:02:26																						
388	1	-0.329338387	-78.20176343	4088.62	6/29/2021	16:02:33	11:02:33																						
389	1	-0.329323299	-78.20177576	4086.7	6/29/2021	16:02:40	11:02:40																						
390	1	-0.32932221	-78.20178699	4087.66	6/29/2021	16:02:42	11:02:42																						
391	1	-0.329323383	-78.20180761	4087.66	6/29/2021	16:02:44	11:02:44																						
392	1	-0.329348445	-78.20184683	4086.7	6/29/2021	16:02:49	11:02:49																						
393	1	-0.329345176	-78.20198162	4085.74	6/29/2021	16:03:00	11:03:00																						
394	1	-0.329360347	-78.20203995	4085.26	6/29/2021	16:03:06	11:03:06																						
395	1	-0.329358252	-78.20207826	4085.74	6/29/2021	16:03:10	11:03:10																						
396	1	-0.329377363	-78.20214305	4085.74	6/29/2021	16:03:16	11:03:16																						
397	1	-0.329372417	-78.20218672	4086.7	6/29/2021	16:03:20	11:03:20																						
398	1	-0.329394797	-78.20227071	4085.26	6/29/2021	16:03:29	11:03:29																						
399	1	-0.329417596	-78.20241194	4085.74	6/29/2021	16:03:41	11:03:41																						
400	1	-0.329416674	-78.20246525	4085.26	6/29/2021	16:03:45	11:03:45																						
401	1	-0.329457158	-78.20258897	4084.3	6/29/2021	16:03:56	11:03:56																						
402	1	-0.329453805	-78.20260984	4083.82	6/29/2021	16:03:58	11:03:58																						
403	1	-0.329473419	-78.20264638	4084.3	6/29/2021	16:04:02	11:04:02																						
404	1	-0.329536619	-78.20270388	4087.18	6/29/2021	16:04:12	11:04:12																						
405	1	-0.329520358	-78.20271587	4083.34	6/29/2021	16:04:16	11:04:16																						
406	1	-0.329519017	-78.20271746	4083.34	6/29/2021	16:04:17	11:04:17																						
407	1	-0.329518346	-78.20272375	4083.34	6/29/2021	16:04:21	11:04:21																						
408	1	-0.329542654	-78.20271394	4082.38	6/29/2021	16:04:32	11:04:32																						
409	1	-0.32955355	-78.20271629	4082.38	6/29/2021	16:04:48	11:04:48																						
410	1	-0.329554472	-78.20271922	4083.82	6/29/2021	16:04:58	11:04:58																						
411	1	-0.329559501	-78.20272719	4083.82	6/29/2021	16:05:11	11:05:11																						
412	1	-0.329555897	-78.20272869	4083.82	6/29/2021	16:05:29	11:05:29																						
413	1	-0.32956101	-78.20272475	4084.78	6/29/2021	16:05:47	11:05:47																						
414	1	-0.329561848	-78.20272643	4084.3	6/29/2021	16:06:03	11:06:03																						
415	1	-0.329564782	-78.20272199	4083.82	6/29/2021	16:06:21	11:06:21																						
416	1	-0.329568889	-78.20272467	4083.34	6/29/2021	16:06:39	11:06:39																						
417	1	-0.329573918	-78.20272341	4083.82	6/29/2021	16:07:04	11:07:04																						
418	1	-0.32958054	-78.2027209	4084.78	6/29/2021	16:07:27	11:07:27																						
419	1	-0.32958054	-78.20272065	4083.82	6/29/2021	16:07:29	11:07:29																						
420	1	-0.329581797	-78.20272107	4084.78	6/29/2021	16:07:48	11:07:48																						
421	1	-0.329576684	-78.20273205	4084.78	6/29/2021	16:08:00	11:08:00																						
422	1	-0.329572912	-78.20273037	4084.3	6/29/2021	16:08:21	11:08:21																						
423	1	-0.329555226	-78.20273096	4083.82	6/29/2021	16:08:44	11:08:44																						
424	1	-0.329440311	-78.20259023	4085.74	6/29/2021	16:08:59	11:08:59																						
425	1	-0.329429498	-78.20254463	4084.3	6/29/2021	16:09:02	11:09:02																						
426	1	-0.329422709	-78.20249559	4085.74	6/29/2021	16:09:05	11:09:05																						
427	1	-0.329375686	-78.20212151	4086.7	6/29/2021	16:09:26	11:09:26																						
428	1	-0.3293176	-78.20173301	4088.14	6/29/2021	16:09:44	11:09:44																						
429	1	-0.329280216	-78.20149505	4091.51	6/29/2021	16:09:55	11:09:55																						
430	1	-0.32924518	-78.20125281	4094.39	6/29/2021	16:10:07	11:10:07																						
431	1	-0.329239648	-78.20122967	4094.87	6/29/2021	16:10:08	11:10:08																						
432	1	-0.329099	-78.20083732	4097.28	6/29/2021	16:10:27	11:10:27																						
433	1	-0.328924321	-78.20072249	4100.16	6/29/2021	16:10:37	11:10:37																						
434	1	-0.32885584	-78.20067496	4102.08	6/29/2021	16:10:42	11:10:42																						
435	1	-0.328607149	-78.20068904	4104.49	6/29/2021	16:10:56	11:10:56																						
436	1	-0.328226527	-78.20077571	4107.85	6/29/2021	16:11:15	11:11:15																						
437	1	-0.328224096	-78.20075945	4107.85	6/29/2021	16:11:34	11:11:34																						
438	1	-0.328214625	-78.20075325	4107.37	6/29/2021	16:11:52	11:11:52																						
439	1	-0.3282132	-78.20073154	4108.33	6/29/2021	16:12:06	11:12:06																						
440	1	-0.328216469	-78.20073481	4106.89	6/29/2021	16:12:19	11:12:19																						
441	1	-0.32821672	-78.20073782	4107.85	6/29/2021	16:12:30	11:12:30																						
442	1	-0.328214876	-78.20074277	4107.85	6/29/2021	16:12:46	11:12:46																						
443	1	-0.328214876	-78.20074277	4107.85	6/29/2021	16:12:47	11:12:47																						
444	1	-0.328214625	-78.20074361	4104.49	6/29/2021	16:12:59	11:12:59																						
445	1	-0.32821496	-78.20074386	4107.85	6/29/2021	16:13:07	11:13:07																						
446	1	-0.328216804	-78.20074327	4105.45	6/29/2021	16:13:26	11:13:26																						
447	1	-0.328222336	-78.20074512	4104.97	6/29/2021	16:13:39	11:13:39																						
448	1	-0.328224432	-78.20074503	4107.85	6/29/2021	16:13:48	11:13:48																						
449	1	-0.328224096	-78.20074344	4104.49	6/29/2021	16:14:02	11:14:02																						
450	1	-0.328222085	-78.2007421	4104.97	6/29/2021	16:14:26	11:14:26																						
451	1	-0.32822242	-78.20074118	4107.37	6/29/2021	16:14:33	11:14:33																						
452	1	-0.328223845	-78.20074176	4100.16	6/29/2021	16:14:40	11:14:40																						
453	1	-0.328223845	-78.20074185	4114.1	6/29/2021	16:14:41	11:14:41																						
454	1	-0.32822418	-78.2007421	4108.33	6/29/2021	16:14:42	11:14:42																						
455	1	-0.328224516	-78.2007421	4107.37	6/29/2021	16:14:44	11:14:44																						
456	1	-0.328224767	-78.20073917	4107.85	6/29/2021	16:14:58	11:14:58																						
457	1	-0.328224264	-78.20073808	4106.89	6/29/2021	16:15:27	11:15:27																						
458	1	-0.328215882	-78.20068661	4107.37	6/29/2021	16:15:42	11:15:42																						
459	1	-0.328175398	-78.20063749	4104.97	6/29/2021	16:15:53	11:15:53																						
460	1	-0.328074647	-78.20066314	4103.52	6/29/2021	16:16:05	11:16:05																						
461	1	-0.328034749	-78.20070011	4104.49	6/29/2021	16:16:13	11:16:13																						
462	1	-0.32797331	-78.20074319	4103.04	6/29/2021	16:16:24	11:16:24																						
463	1	-0.327893766	-78.2007649	4105.45	6/29/2021	16:16:32	11:16:32																						
464	1	-0.327800559	-78.20083028	4105.45	6/29/2021	16:16:46	11:16:46																						
465	1	-0.327716321	-78.20083346	4105.93	6/29/2021	16:16:59	11:16:59																						
466	1	-0.327643566	-78.20083447	4105.93	6/29/2021	16:17:07	11:17:07																						
467	1	-0.32750275	-78.20079465	4105.93	6/29/2021	16:17:22	11:17:22																						
468	1	-0.327404011	-78.20077672	4105.93	6/29/2021	16:17:33	11:17:33																						
469	1	-0.327371238	-78.20075241	4106.41	6/29/2021	16:17:39	11:17:39																						
470	1	-0.327338381	-78.20074721	4105.45	6/29/2021	16:17:43	11:17:43																						
471	1	-0.32725255	-78.20073539	4105.45	6/29/2021	16:17:54	11:17:54																						
472	1	-0.327181723	-78.2007053	4105.45	6/29/2021	16:18:03	11:18:03																						
473	1	-0.327117434	-78.2006478	4105.93	6/29/2021	16:18:15	11:18:15																						
474	1	-0.327051217	-78.20058611	4106.41	6/29/2021	16:18:26	11:18:26																						
475	1	-0.326975444	-78.20054093	4104.49	6/29/2021	16:18:41	11:18:41																						
476	1	-0.326966224	-78.20052082	4105.45	6/29/2021	16:18:56	11:18:56																						
477	1	-0.326962117	-78.20049341	4105.45	6/29/2021	16:18:59	11:18:59																						
478	1	-0.326924985	-78.200438	4105.45	6/29/2021	16:19:07	11:19:07																						
479	1	-0.326884082	-78.20039626	4106.41	6/29/2021	16:19:14	11:19:14																						
480	1	-0.326804537	-78.20030012	4106.41	6/29/2021	16:19:29	11:19:29																						
481	1	-0.326727591	-78.20020683	4107.37	6/29/2021	16:19:44	11:19:44																						
482	1	-0.326692471	-78.20012025	4105.45	6/29/2021	16:19:56	11:19:56																						
483	1	-0.326653328	-78.20006677	4106.41	6/29/2021	16:20:03	11:20:03																						
484	1	-0.326605635	-78.19996803	4106.41	6/29/2021	16:20:16	11:20:16																						
485	1	-0.326569006	-78.19993325	4105.45	6/29/2021	16:20:22	11:20:22																						
486	1	-0.3264903	-78.1999428	4104.97	6/29/2021	16:20:35	11:20:35																						
487	1	-0.326477727	-78.19996929	4104.49	6/29/2021	16:20:40	11:20:40																						
488	1	-0.326432716	-78.19996711	4105.45	6/29/2021	16:20:54	11:20:54																						
489	1	-0.32635049	-78.19992067	4105.93	6/29/2021	16:21:07	11:21:07																						
490	1	-0.326275472	-78.19987893	4105.45	6/29/2021	16:21:20	11:21:20																						
491	1	-0.32619467	-78.19985571	4108.33	6/29/2021	16:21:32	11:21:32																						
492	1	-0.326114455	-78.19987516	4108.33	6/29/2021	16:21:45	11:21:45																						
493	1	-0.32609283	-78.1998563	4109.77	6/29/2021	16:22:02	11:22:02																						
494	1	-0.325992834	-78.19981816	4109.77	6/29/2021	16:22:18	11:22:18																						
495	1	-0.325944638	-78.19978128	4110.25	6/29/2021	16:22:34	11:22:34																						
496	1	-0.32586853	-78.1997066	4111.22	6/29/2021	16:22:50	11:22:50																						
497	1	-0.325859645	-78.19969478	4111.22	6/29/2021	16:23:06	11:23:06																						
498	1	-0.32581782	-78.19969042	4109.77	6/29/2021	16:23:22	11:23:22																						
499	1	-0.325805163	-78.19968715	4110.73	6/29/2021	16:23:26	11:23:26																						
500	1	-0.325785968	-78.19969302	4111.22	6/29/2021	16:23:47	11:23:47																						
501	1	-0.325783202	-78.19969797	4110.73	6/29/2021	16:24:08	11:24:08																						
502	1	-0.32578337	-78.19969755	4112.18	6/29/2021	16:24:30	11:24:30																						
503	1	-0.325783202	-78.19969579	4112.66	6/29/2021	16:24:54	11:24:54																						
504	1	-0.325751184	-78.19968916	4113.14	6/29/2021	16:25:11	11:25:11																						
505	1	-0.325743556	-78.19969973	4111.22	6/29/2021	16:25:31	11:25:31																						
506	1	-0.325742885	-78.19970191	4109.29	6/29/2021	16:25:50	11:25:50																						
507	1	-0.325742131	-78.19970333	4111.22	6/29/2021	16:26:20	11:26:20																						
508	1	-0.325742215	-78.19970065	4112.18	6/29/2021	16:26:40	11:26:40																						
509	1	-0.325749591	-78.19969595	4111.7	6/29/2021	16:27:01	11:27:01																						
510	1	-0.325742634	-78.19961918	4110.25	6/29/2021	16:27:27	11:27:27																						
511	1	-0.325771887	-78.19964214	4111.7	6/29/2021	16:27:51	11:27:51																						
512	1	-0.325740119	-78.19976259	4111.7	6/29/2021	16:28:11	11:28:11																						
513	1	-0.325742299	-78.19974239	4111.7	6/29/2021	16:28:33	11:28:33																						
514	1	-0.3257252	-78.1996983	4111.22	6/29/2021	16:28:57	11:28:57																						
515	1	-0.325743388	-78.1996802	4111.7	6/29/2021	16:29:16	11:29:16																						
516	1	-0.325750597	-78.19968799	4109.77	6/29/2021	16:29:22	11:29:22																						
517	1	-0.325749759	-78.19969327	4113.14	6/29/2021	16:29:45	11:29:45																						
518	1	-0.325747663	-78.19970123	4111.7	6/29/2021	16:30:08	11:30:08																						
519	1	-0.325742634	-78.19970744	4112.66	6/29/2021	16:30:33	11:30:33																						
520	1	-0.325741628	-78.19970869	4111.7	6/29/2021	16:30:38	11:30:38																						
521	1	-0.325749507	-78.19969403	4112.66	6/29/2021	16:30:59	11:30:59																						
522	1	-0.325742215	-78.19970937	4112.18	6/29/2021	16:31:17	11:31:17																						
523	1	-0.325743472	-78.19971221	4112.18	6/29/2021	16:31:38	11:31:38																						
524	1	-0.325743221	-78.19971121	4111.7	6/29/2021	16:31:59	11:31:59																						
525	1	-0.325743975	-78.19971129	4110.73	6/29/2021	16:32:09	11:32:09																						
526	1	-0.325744143	-78.19971029	4112.18	6/29/2021	16:32:36	11:32:36																						
527	1	-0.325741461	-78.1997092	4111.7	6/29/2021	16:32:54	11:32:54																						
528	1	-0.325738611	-78.19971372	4113.62	6/29/2021	16:33:16	11:33:16																						
529	1	-0.325742969	-78.19969025	4113.14	6/29/2021	16:33:35	11:33:35																						
530	1	-0.325738443	-78.19967927	4113.62	6/29/2021	16:33:47	11:33:47																						
531	1	-0.325740119	-78.19968246	4113.62	6/29/2021	16:33:57	11:33:57																						
532	1	-0.325742047	-78.19968615	4114.1	6/29/2021	16:34:18	11:34:18																						
533	1	-0.325743472	-78.19968447	4114.1	6/29/2021	16:34:38	11:34:38																						
534	1	-0.325739952	-78.19968875	4113.62	6/29/2021	16:34:59	11:34:59																						
535	1	-0.325740371	-78.1996895	4112.18	6/29/2021	16:35:14	11:35:14																						
536	1	-0.325747328	-78.19968523	4113.62	6/29/2021	16:35:25	11:35:25																						
537	1	-0.325745819	-78.19968707	4112.66	6/29/2021	16:35:46	11:35:46																						
538	1	-0.325746154	-78.19968606	4112.18	6/29/2021	16:36:07	11:36:07																						
539	1	-0.325741963	-78.19968749	4113.14	6/29/2021	16:36:21	11:36:21																						
540	1	-0.32574255	-78.19968724	4114.1	6/29/2021	16:36:42	11:36:42																						
541	1	-0.325741712	-78.19968933	4111.22	6/29/2021	16:36:50	11:36:50																						
542	1	-0.325740874	-78.19969017	4111.7	6/29/2021	16:36:56	11:36:56																						
543	1	-0.325742802	-78.19969134	4112.66	6/29/2021	16:37:33	11:37:33																						
544	1	-0.325744646	-78.19969101	4113.62	6/29/2021	16:38:06	11:38:06																						
545	1	-0.325745149	-78.19969109	4111.7	6/29/2021	16:38:13	11:38:13																						
546	1	-0.325745903	-78.19969235	4112.18	6/29/2021	16:38:45	11:38:45																						
547	1	-0.325746238	-78.19969143	4112.66	6/29/2021	16:39:02	11:39:02																						
548	1	-0.325746657	-78.19969227	4113.14	6/29/2021	16:39:31	11:39:31																						
549	1	-0.325746406	-78.19969294	4111.7	6/29/2021	16:39:59	11:39:59																						
550	1	-0.325749256	-78.19969327	4111.22	6/29/2021	16:40:23	11:40:23																						
551	1	-0.32575001	-78.19969411	4111.7	6/29/2021	16:40:51	11:40:51																						
552	1	-0.325724529	-78.19969654	4111.7	6/29/2021	16:41:19	11:41:19																						
553	1	-0.325721847	-78.19969755	4112.66	6/29/2021	16:41:45	11:41:45																						
554	1	-0.325704413	-78.19969805	4112.66	6/29/2021	16:42:09	11:42:09																						
555	1	-0.32570391	-78.19969973	4112.18	6/29/2021	16:42:36	11:42:36																						
556	1	-0.325702485	-78.19970098	4111.22	6/29/2021	16:43:07	11:43:07																						
557	1	-0.325694438	-78.19970191	4112.66	6/29/2021	16:43:36	11:43:36																						
558	1	-0.325702988	-78.19970325	4113.62	6/29/2021	16:44:03	11:44:03																						
559	1	-0.32570458	-78.19970266	4111.22	6/29/2021	16:44:10	11:44:10																						
560	1	-0.325709023	-78.19970056	4113.62	6/29/2021	16:44:44	11:44:44																						
561	1	-0.325716985	-78.19969696	4111.22	6/29/2021	16:45:14	11:45:14																						
562	1	-0.325722601	-78.19969461	4113.62	6/29/2021	16:45:47	11:45:47																						
