OBJECTID,pointid,FloAccu,lat,lon,ele
1351,183031,96263,-0.33830129,-78.19819592,3973
1352,183032,302,-0.33830125,-78.19806128,3974
1353,183033,301,-0.33830125,-78.19803436,3974
1354,183034,5236,-0.33830085,-78.19668794,3993
1355,183108,2481,-0.3383298,-78.20301609,4050
1356,183109,2532,-0.3383298,-78.20298916,4050
1357,183110,410,-0.33832962,-78.20239673,4035
1358,183111,1054,-0.33832915,-78.20078103,3999
1359,183112,1077,-0.33832877,-78.19946155,3973
1360,183113,613,-0.33832874,-78.19935383,3972
1361,183114,1122,-0.33832866,-78.19908455,3970
1362,183115,851,-0.33832865,-78.19905762,3970
1363,183116,96264,-0.3383284,-78.19819592,3973
1364,183117,312,-0.33832838,-78.19811513,3973
1365,183118,304,-0.33832837,-78.1980882,3973
1366,183119,5239,-0.33832796,-78.19668794,3993
1367,183222,357,-0.33835739,-78.20465871,4132
1368,183223,2482,-0.33835691,-78.20301608,4050
1369,183224,2533,-0.33835691,-78.20298915,4050
1370,183225,459,-0.33835673,-78.20239673,4034
1371,183226,1079,-0.33835626,-78.2007541,3999
1372,183227,1079,-0.33835587,-78.19943461,3972
1373,183228,616,-0.33835585,-78.19935383,3971
1374,183229,1123,-0.33835577,-78.19908454,3970
1375,183230,1012,-0.33835575,-78.19903069,3969
1376,183231,96265,-0.33835551,-78.19819591,3972
1377,183232,341,-0.3383555,-78.19814205,3972
1378,183233,5277,-0.33835508,-78.19671486,3993
1379,183335,358,-0.33838449,-78.20463177,4129
1380,183336,359,-0.33838448,-78.20460485,4126
1381,183337,362,-0.33838448,-78.20457792,4123
1382,183338,2539,-0.33838402,-78.20301607,4050
1383,183339,2534,-0.33838401,-78.20298914,4050
1384,183340,503,-0.33838384,-78.20236979,4034
1385,183341,1083,-0.33838336,-78.20072716,3998
1386,183342,1105,-0.33838297,-78.19940767,3971
1387,183343,619,-0.33838295,-78.19932689,3970
1388,183344,1124,-0.33838288,-78.19908453,3969
1389,183345,1013,-0.33838286,-78.19903068,3969
1390,183346,96266,-0.33838262,-78.1981959,3972
1391,183347,342,-0.33838261,-78.19814204,3972
1392,183348,5302,-0.33838219,-78.19671485,3993
1393,183435,363,-0.33841158,-78.20455098,4120
1394,183436,364,-0.33841157,-78.20452405,4117
1395,183437,2540,-0.33841113,-78.20301606,4050
1396,183438,2535,-0.33841112,-78.20298913,4050
1397,183439,507,-0.33841094,-78.20234285,4033
1398,183440,1084,-0.33841047,-78.20072715,3998
1399,183441,1108,-0.33841008,-78.19938074,3970
1400,183442,622,-0.33841005,-78.19929995,3969
1401,183443,1125,-0.33840999,-78.19908453,3968
1402,183444,1014,-0.33840997,-78.19903067,3968
1403,183445,96267,-0.33840973,-78.19819589,3972
1404,183446,343,-0.33840972,-78.19814204,3972
1405,183447,5353,-0.33840931,-78.19674177,3992
1406,183520,365,-0.33843867,-78.20449712,4114
1407,183521,366,-0.33843866,-78.20447019,4111
1408,183522,498,-0.3384384,-78.20355462,4055
1409,183523,499,-0.33843839,-78.20352769,4055
1410,183524,500,-0.33843838,-78.20350077,4054
1411,183525,501,-0.33843837,-78.20347384,4054
1412,183526,509,-0.33843837,-78.20344691,4053
1413,183527,510,-0.33843836,-78.20341998,4053
1414,183528,511,-0.33843835,-78.20339305,4053
1415,183529,512,-0.33843834,-78.20336612,4053
1416,183530,513,-0.33843834,-78.2033392,4053
1417,183531,514,-0.33843833,-78.20331227,4052
1418,183532,515,-0.33843832,-78.20328534,4052
1419,183533,516,-0.33843831,-78.20325841,4052
1420,183534,517,-0.3384383,-78.20323148,4052
1421,183535,518,-0.3384383,-78.20320455,4052
1422,183536,519,-0.33843829,-78.20317763,4051
1423,183537,520,-0.33843828,-78.2031507,4051
1424,183538,521,-0.33843827,-78.20312377,4051
1425,183539,522,-0.33843827,-78.20309684,4051
1426,183540,523,-0.33843826,-78.20306991,4050
1427,183541,2543,-0.33843824,-78.20301605,4050
1428,183542,2536,-0.33843823,-78.20298913,4050
1429,183543,508,-0.33843805,-78.20234285,4033
1430,183544,1085,-0.33843758,-78.20072715,3998
1431,183545,1111,-0.33843718,-78.1993538,3969
1432,183546,700,-0.33843715,-78.19927302,3968
1433,183547,1126,-0.3384371,-78.19908452,3967
1434,183548,1015,-0.33843708,-78.19903066,3967
1435,183549,96268,-0.33843684,-78.19819589,3971
1436,183550,349,-0.33843682,-78.19814203,3971
1437,183551,5361,-0.33843642,-78.19676869,3992
1438,183645,367,-0.33846577,-78.20444325,4108
1439,183646,407,-0.33846576,-78.20441632,4105
1440,183647,408,-0.33846575,-78.2043894,4103
1441,183648,524,-0.33846536,-78.20304298,4050
1442,183649,2583,-0.33846535,-78.20301605,4050
1443,183650,2537,-0.33846534,-78.20298912,4050
1444,183651,519,-0.33846515,-78.20231591,4032
1445,183652,1089,-0.33846468,-78.20070021,3998
1446,183653,1114,-0.33846428,-78.19932687,3968
1447,183654,704,-0.33846425,-78.19924608,3967
1448,183655,1151,-0.33846421,-78.19908451,3966
1449,183656,1016,-0.33846419,-78.19903065,3966
1450,183657,96269,-0.33846395,-78.19819588,3971
1451,183658,350,-0.33846393,-78.19814202,3971
1452,183659,5362,-0.33846353,-78.19676868,3992
1453,183777,409,-0.33849285,-78.20436246,4101
1454,183778,529,-0.33849247,-78.20304297,4050
1455,183779,5122,-0.33849245,-78.20298911,4049
1456,183780,644,-0.33849225,-78.20228897,4032
1457,183781,1090,-0.33849179,-78.2007002,3998
1458,183782,1117,-0.33849138,-78.19929993,3967
1459,183783,879,-0.33849136,-78.19921914,3966
1460,183784,1157,-0.33849131,-78.19905758,3965
1461,183785,1017,-0.3384913,-78.19903065,3965
1462,183786,96270,-0.33849106,-78.19819587,3970
1463,183787,389,-0.33849105,-78.19816894,3970
1464,183788,5409,-0.33849064,-78.19676867,3992
1465,183930,412,-0.33851995,-78.20433552,4098
1466,183931,599,-0.33851957,-78.20301603,4049
1467,183932,5140,-0.33851955,-78.20296217,4049
1468,183933,650,-0.33851935,-78.20226204,4031
1469,183934,655,-0.33851934,-78.20223511,4031
1470,183935,1147,-0.3385189,-78.20070019,3998
1471,183936,1120,-0.33851848,-78.19927299,3966
1472,183937,884,-0.33851846,-78.19919221,3965
1473,183938,1158,-0.33851842,-78.19905757,3965
1474,183939,1018,-0.33851841,-78.19903064,3965
1475,183940,96271,-0.33851817,-78.19819586,3970
1476,183941,390,-0.33851816,-78.19816893,3970
1477,183942,5419,-0.33851775,-78.19676867,3992
1478,184036,413,-0.33854705,-78.20430859,4096
1479,184037,415,-0.33854705,-78.20428166,4094
1480,184038,600,-0.33854667,-78.2029891,4049
1481,184039,5142,-0.33854666,-78.20296217,4049
1482,184040,677,-0.33854644,-78.20220817,4030
1483,184041,680,-0.33854644,-78.20218124,4030
1484,184042,711,-0.33854643,-78.20215432,4030
1485,184043,1150,-0.33854601,-78.20070019,3998
1486,184044,1123,-0.33854558,-78.19924606,3965
1487,184045,945,-0.33854556,-78.19916527,3964
1488,184046,1159,-0.33854553,-78.19905756,3964
1489,184047,1019,-0.33854552,-78.19903063,3964
1490,184048,96664,-0.33854528,-78.19819585,3969
1491,184049,5451,-0.33854487,-78.19679559,3991
1492,184135,417,-0.33857415,-78.20425472,4092
1493,184136,605,-0.33857378,-78.20298909,4049
1494,184137,5155,-0.33857376,-78.20293523,4048
1495,184138,5166,-0.33857376,-78.2029083,4048
1496,184139,712,-0.33857353,-78.20212738,4030
1497,184140,1158,-0.33857311,-78.20067325,3997
1498,184141,1125,-0.33857269,-78.19924605,3964
1499,184142,951,-0.33857266,-78.19913834,3963
1500,184143,1160,-0.33857264,-78.19905755,3963
1501,184144,1020,-0.33857263,-78.19903062,3963
1502,184145,96665,-0.33857239,-78.19819585,3969
1503,184146,326,-0.33857228,-78.19781885,3972
1504,184147,325,-0.33857227,-78.19779192,3972
1505,184148,5454,-0.33857198,-78.19679558,3991
1506,184264,419,-0.33860125,-78.20422779,4090
1507,184265,736,-0.33860088,-78.20296215,4048
1508,184266,740,-0.33860087,-78.20293522,4048
1509,184267,741,-0.33860087,-78.20290829,4048
1510,184268,5914,-0.33860086,-78.20288137,4048
1511,184269,724,-0.33860063,-78.20210044,4028
1512,184270,1159,-0.33860022,-78.20067324,3997
1513,184271,1129,-0.33859979,-78.19921911,3963
1514,184272,952,-0.33859977,-78.19913833,3963
1515,184273,1161,-0.33859975,-78.19905754,3963
1516,184274,1021,-0.33859974,-78.19903062,3963
1517,184275,96666,-0.3385995,-78.19819584,3969
1518,184276,334,-0.33859941,-78.19789963,3971
1519,184277,333,-0.3385994,-78.1978727,3971
1520,184278,332,-0.33859939,-78.19784577,3971
1521,184279,5470,-0.33859909,-78.19679557,3991
1522,184369,420,-0.33862835,-78.20420085,4088
1523,184370,5915,-0.33862796,-78.20285443,4048
1524,184371,6026,-0.33862785,-78.20247743,4034
1525,184372,6027,-0.33862784,-78.2024505,4034
1526,184373,6028,-0.33862783,-78.20242358,4033
1527,184374,6029,-0.33862783,-78.20239665,4033
1528,184375,6030,-0.33862782,-78.20236972,4032
1529,184376,6031,-0.33862781,-78.20234279,4032
1530,184377,6100,-0.3386278,-78.20231586,4031
1531,184378,6101,-0.3386278,-78.20228893,4031
1532,184379,6102,-0.33862779,-78.20226201,4031
1533,184380,6165,-0.33862778,-78.20223508,4030
1534,184381,6166,-0.33862777,-78.20220815,4030
1535,184382,736,-0.33862774,-78.20210044,4027
1536,184383,1160,-0.33862733,-78.20067323,3997
1537,184384,1133,-0.33862689,-78.19919218,3962
1538,184385,953,-0.33862688,-78.19913832,3962
1539,184386,1162,-0.33862686,-78.19905754,3962
1540,184387,1022,-0.33862685,-78.19903061,3962
1541,184388,96667,-0.3386266,-78.19819583,3968
1542,184389,355,-0.33862656,-78.19803426,3969
1543,184390,354,-0.33862655,-78.19800733,3969
1544,184391,346,-0.33862654,-78.19798041,3970
1545,184392,345,-0.33862653,-78.19795348,3970
1546,184393,344,-0.33862653,-78.19792655,3970
1547,184394,5473,-0.3386262,-78.19679556,3991
1548,184503,421,-0.33865545,-78.20417391,4086
1549,184504,5918,-0.33865506,-78.20282749,4046
1550,184505,5920,-0.33865505,-78.20280057,4045
1551,184506,5927,-0.33865505,-78.20277364,4044
1552,184507,5981,-0.33865497,-78.20250435,4035
1553,184508,6172,-0.33865487,-78.20218121,4029
1554,184509,737,-0.33865484,-78.2020735,4026
1555,184510,343,-0.33865465,-78.20142722,4005
1556,184511,1161,-0.33865444,-78.20067323,3997
1557,184512,1134,-0.338654,-78.19919217,3962
1558,184513,954,-0.33865399,-78.19913831,3962
1559,184514,1163,-0.33865396,-78.19905753,3962
1560,184515,1023,-0.33865396,-78.1990306,3962
1561,184516,96668,-0.33865371,-78.19819582,3968
1562,184517,593,-0.33865368,-78.19808811,3968
1563,184518,360,-0.33865367,-78.19806118,3968
1564,184519,5485,-0.33865331,-78.19682248,3990
1565,184620,422,-0.33868255,-78.20414698,4084
1566,184621,424,-0.33868255,-78.20412005,4082
1567,184622,5929,-0.33868215,-78.2027467,4042
1568,184623,5931,-0.33868214,-78.20271977,4041
1569,184624,5933,-0.33868213,-78.20269284,4040
1570,184625,5970,-0.33868212,-78.20266592,4039
1571,184626,5971,-0.33868212,-78.20263899,4039
1572,184627,5972,-0.33868211,-78.20261206,4038
1573,184628,5976,-0.3386821,-78.20258513,4037
1574,184629,5977,-0.33868209,-78.2025582,4037
1575,184630,5978,-0.33868209,-78.20253127,4036
1576,184631,6176,-0.33868198,-78.20215428,4028
1577,184632,6178,-0.33868197,-78.20212735,4027
1578,184633,6180,-0.33868196,-78.20210042,4026
1579,184634,738,-0.33868194,-78.20204656,4024
1580,184635,345,-0.33868176,-78.20142721,4005
1581,184636,1162,-0.33868154,-78.20067322,3997
1582,184637,1137,-0.33868111,-78.19919216,3961
1583,184638,955,-0.3386811,-78.19913831,3961
1584,184639,1164,-0.33868107,-78.19905752,3961
1585,184640,1024,-0.33868107,-78.19903059,3961
1586,184641,96669,-0.33868082,-78.19819582,3967
1587,184642,603,-0.3386808,-78.19811503,3967
1588,184643,5501,-0.33868043,-78.1968494,3990
1589,184743,426,-0.33870965,-78.20409311,4080
1590,184744,6182,-0.33870906,-78.20207348,4024
1591,184745,754,-0.33870905,-78.20201963,4022
1592,184746,346,-0.33870887,-78.2014272,4005
1593,184747,1163,-0.33870865,-78.20067321,3996
1594,184748,1143,-0.33870821,-78.19916523,3961
1595,184749,956,-0.33870821,-78.1991383,3961
1596,184750,1165,-0.33870818,-78.19905751,3961
1597,184751,1025,-0.33870818,-78.19903058,3961
1598,184752,96706,-0.33870793,-78.19819581,3966
1599,184753,604,-0.33870791,-78.19811502,3967
1600,184754,5526,-0.33870754,-78.1968494,3990
1601,184833,428,-0.33873675,-78.20406618,4078
1602,184834,311,-0.33873643,-78.20296211,4048
1603,184835,6184,-0.33873616,-78.20204655,4022
1604,184836,756,-0.33873615,-78.20199269,4020
1605,184837,351,-0.33873599,-78.20145412,4004
1606,184838,1164,-0.33873576,-78.2006732,3996
1607,184839,2101,-0.33873532,-78.19913829,3960
1608,184840,1166,-0.33873529,-78.1990575,3960
1609,184841,1026,-0.33873529,-78.19903058,3960
1610,184842,96707,-0.33873504,-78.1981958,3966
1611,184843,610,-0.33873502,-78.19811502,3966
1612,184844,5531,-0.33873465,-78.19684939,3990
1613,184951,430,-0.33876385,-78.20403924,4076
1614,184952,432,-0.33876384,-78.20401231,4075
1615,184953,738,-0.33876367,-78.20341989,4054
1616,184954,739,-0.33876366,-78.20339296,4054
1617,184955,742,-0.33876366,-78.20336603,4053
1618,184956,743,-0.33876365,-78.2033391,4053
1619,184957,744,-0.33876364,-78.20331217,4053
1620,184958,745,-0.33876363,-78.20328525,4052
1621,184959,746,-0.33876362,-78.20325832,4052
1622,184960,747,-0.33876362,-78.20323139,4052
1623,184961,748,-0.33876361,-78.20320446,4051
1624,184962,749,-0.3387636,-78.20317753,4051
1625,184963,750,-0.33876359,-78.2031506,4051
1626,184964,751,-0.33876359,-78.20312368,4050
1627,184965,752,-0.33876358,-78.20309675,4050
1628,184966,753,-0.33876357,-78.20306982,4049
1629,184967,754,-0.33876356,-78.20304289,4049
1630,184968,755,-0.33876355,-78.20301596,4049
1631,184969,756,-0.33876355,-78.20298903,4048
1632,184970,757,-0.33876354,-78.2029621,4048
1633,184971,1071,-0.33876353,-78.20293518,4047
1634,184972,1072,-0.33876352,-78.20290825,4047
1635,184973,1075,-0.33876351,-78.20288132,4046
1636,184974,6185,-0.33876326,-78.20201961,4020
1637,184975,761,-0.33876326,-78.20199268,4019
1638,184976,352,-0.3387631,-78.20145412,4004
1639,184977,1213,-0.33876287,-78.2006732,3996
1640,184978,2102,-0.33876243,-78.19913828,3960
1641,184979,1167,-0.3387624,-78.1990575,3960
1642,184980,1027,-0.33876239,-78.19903057,3960
1643,184981,96708,-0.33876215,-78.19819579,3965
1644,184982,613,-0.33876214,-78.19814194,3965
1645,184983,5535,-0.33876176,-78.19684938,3990
1646,185050,434,-0.33879095,-78.20398538,4073
1647,185051,435,-0.33879094,-78.20395845,4072
1648,185052,436,-0.33879093,-78.20393152,4071
1649,185053,733,-0.3387908,-78.20350066,4056
1650,185054,734,-0.3387908,-78.20347374,4056
1651,185055,735,-0.33879079,-78.20344681,4055
1652,185056,1095,-0.33879062,-78.20285438,4045
1653,185057,6187,-0.33879037,-78.2020196,4019
1654,185058,783,-0.33879036,-78.20196575,4018
1655,185059,353,-0.33879021,-78.20145411,4003
1656,185060,1251,-0.33878998,-78.20067319,3996
1657,185061,2103,-0.33878953,-78.19913827,3960
1658,185062,1168,-0.33878951,-78.19905749,3960
