OBJECTID,pointid,FloAccu,Ele,lat,lon
1469,183934,655,4031,-0.33851934,-78.20223511
1470,183935,1147,3998,-0.3385189,-78.20070019
1471,183936,1120,3966,-0.33851848,-78.19927299
1472,183937,884,3965,-0.33851846,-78.19919221
1473,183938,1158,3965,-0.33851842,-78.19905757
1474,183939,1018,3965,-0.33851841,-78.19903064
1475,183940,96271,3970,-0.33851817,-78.19819586
1476,183941,390,3970,-0.33851816,-78.19816893
1477,183942,5419,3992,-0.33851775,-78.19676867
1478,184036,413,4096,-0.33854705,-78.20430859
1479,184037,415,4094,-0.33854705,-78.20428166
1480,184038,600,4049,-0.33854667,-78.2029891
1481,184039,5142,4049,-0.33854666,-78.20296217
1482,184040,677,4030,-0.33854644,-78.20220817
1483,184041,680,4030,-0.33854644,-78.20218124
1484,184042,711,4030,-0.33854643,-78.20215432
1485,184043,1150,3998,-0.33854601,-78.20070019
1486,184044,1123,3965,-0.33854558,-78.19924606
1487,184045,945,3964,-0.33854556,-78.19916527
1488,184046,1159,3964,-0.33854553,-78.19905756
1489,184047,1019,3964,-0.33854552,-78.19903063
1490,184048,96664,3969,-0.33854528,-78.19819585
1491,184049,5451,3991,-0.33854487,-78.19679559
1492,184135,417,4092,-0.33857415,-78.20425472
1493,184136,605,4049,-0.33857378,-78.20298909
1494,184137,5155,4048,-0.33857376,-78.20293523
1495,184138,5166,4048,-0.33857376,-78.2029083
1496,184139,712,4030,-0.33857353,-78.20212738
1497,184140,1158,3997,-0.33857311,-78.20067325
1498,184141,1125,3964,-0.33857269,-78.19924605
1499,184142,951,3963,-0.33857266,-78.19913834
1500,184143,1160,3963,-0.33857264,-78.19905755
1501,184144,1020,3963,-0.33857263,-78.19903062
1502,184145,96665,3969,-0.33857239,-78.19819585
1503,184146,326,3972,-0.33857228,-78.19781885
1504,184147,325,3972,-0.33857227,-78.19779192
1505,184148,5454,3991,-0.33857198,-78.19679558
1506,184264,419,4090,-0.33860125,-78.20422779
1507,184265,736,4048,-0.33860088,-78.20296215
1508,184266,740,4048,-0.33860087,-78.20293522
1509,184267,741,4048,-0.33860087,-78.20290829
1510,184268,5914,4048,-0.33860086,-78.20288137
1511,184269,724,4028,-0.33860063,-78.20210044
1512,184270,1159,3997,-0.33860022,-78.20067324
1513,184271,1129,3963,-0.33859979,-78.19921911
1514,184272,952,3963,-0.33859977,-78.19913833
1515,184273,1161,3963,-0.33859975,-78.19905754
1516,184274,1021,3963,-0.33859974,-78.19903062
1517,184275,96666,3969,-0.3385995,-78.19819584
1518,184276,334,3971,-0.33859941,-78.19789963
1519,184277,333,3971,-0.3385994,-78.1978727
1520,184278,332,3971,-0.33859939,-78.19784577
1521,184279,5470,3991,-0.33859909,-78.19679557
1522,184369,420,4088,-0.33862835,-78.20420085
1523,184370,5915,4048,-0.33862796,-78.20285443
1524,184371,6026,4034,-0.33862785,-78.20247743
1525,184372,6027,4034,-0.33862784,-78.2024505
1526,184373,6028,4033,-0.33862783,-78.20242358
1527,184374,6029,4033,-0.33862783,-78.20239665
1528,184375,6030,4032,-0.33862782,-78.20236972
1529,184376,6031,4032,-0.33862781,-78.20234279
1530,184377,6100,4031,-0.3386278,-78.20231586
1531,184378,6101,4031,-0.3386278,-78.20228893
1532,184379,6102,4031,-0.33862779,-78.20226201
1533,184380,6165,4030,-0.33862778,-78.20223508
1534,184381,6166,4030,-0.33862777,-78.20220815
1535,184382,736,4027,-0.33862774,-78.20210044
1536,184383,1160,3997,-0.33862733,-78.20067323
1537,184384,1133,3962,-0.33862689,-78.19919218
1538,184385,953,3962,-0.33862688,-78.19913832
1539,184386,1162,3962,-0.33862686,-78.19905754
1540,184387,1022,3962,-0.33862685,-78.19903061
1541,184388,96667,3968,-0.3386266,-78.19819583
1542,184389,355,3969,-0.33862656,-78.19803426
1543,184390,354,3969,-0.33862655,-78.19800733
1544,184391,346,3970,-0.33862654,-78.19798041
1545,184392,345,3970,-0.33862653,-78.19795348
1546,184393,344,3970,-0.33862653,-78.19792655
1547,184394,5473,3991,-0.3386262,-78.19679556
1548,184503,421,4086,-0.33865545,-78.20417391
1549,184504,5918,4046,-0.33865506,-78.20282749
1550,184505,5920,4045,-0.33865505,-78.20280057
1551,184506,5927,4044,-0.33865505,-78.20277364
1552,184507,5981,4035,-0.33865497,-78.20250435
1553,184508,6172,4029,-0.33865487,-78.20218121
1554,184509,737,4026,-0.33865484,-78.2020735
1555,184510,343,4005,-0.33865465,-78.20142722
1556,184511,1161,3997,-0.33865444,-78.20067323
1557,184512,1134,3962,-0.338654,-78.19919217
1558,184513,954,3962,-0.33865399,-78.19913831
1559,184514,1163,3962,-0.33865396,-78.19905753
1560,184515,1023,3962,-0.33865396,-78.1990306
1561,184516,96668,3968,-0.33865371,-78.19819582
1562,184517,593,3968,-0.33865368,-78.19808811
1563,184518,360,3968,-0.33865367,-78.19806118
1564,184519,5485,3990,-0.33865331,-78.19682248
1565,184620,422,4084,-0.33868255,-78.20414698
1566,184621,424,4082,-0.33868255,-78.20412005
1567,184622,5929,4042,-0.33868215,-78.2027467
1568,184623,5931,4041,-0.33868214,-78.20271977
1569,184624,5933,4040,-0.33868213,-78.20269284
1570,184625,5970,4039,-0.33868212,-78.20266592
1571,184626,5971,4039,-0.33868212,-78.20263899
1572,184627,5972,4038,-0.33868211,-78.20261206
1573,184628,5976,4037,-0.3386821,-78.20258513
1574,184629,5977,4037,-0.33868209,-78.2025582
1575,184630,5978,4036,-0.33868209,-78.20253127
1576,184631,6176,4028,-0.33868198,-78.20215428
1577,184632,6178,4027,-0.33868197,-78.20212735
1578,184633,6180,4026,-0.33868196,-78.20210042
1579,184634,738,4024,-0.33868194,-78.20204656
1580,184635,345,4005,-0.33868176,-78.20142721
1581,184636,1162,3997,-0.33868154,-78.20067322
1582,184637,1137,3961,-0.33868111,-78.19919216
1583,184638,955,3961,-0.3386811,-78.19913831
1584,184639,1164,3961,-0.33868107,-78.19905752
1585,184640,1024,3961,-0.33868107,-78.19903059
1586,184641,96669,3967,-0.33868082,-78.19819582
1587,184642,603,3967,-0.3386808,-78.19811503
1588,184643,5501,3990,-0.33868043,-78.1968494
1589,184743,426,4080,-0.33870965,-78.20409311
1590,184744,6182,4024,-0.33870906,-78.20207348
1591,184745,754,4022,-0.33870905,-78.20201963
1592,184746,346,4005,-0.33870887,-78.2014272
1593,184747,1163,3996,-0.33870865,-78.20067321
1594,184748,1143,3961,-0.33870821,-78.19916523
1595,184749,956,3961,-0.33870821,-78.1991383
1596,184750,1165,3961,-0.33870818,-78.19905751
1597,184751,1025,3961,-0.33870818,-78.19903058
1598,184752,96706,3966,-0.33870793,-78.19819581
1599,184753,604,3967,-0.33870791,-78.19811502
1600,184754,5526,3990,-0.33870754,-78.1968494
1601,184833,428,4078,-0.33873675,-78.20406618
1602,184834,311,4048,-0.33873643,-78.20296211
1603,184835,6184,4022,-0.33873616,-78.20204655
1604,184836,756,4020,-0.33873615,-78.20199269
1605,184837,351,4004,-0.33873599,-78.20145412
1606,184838,1164,3996,-0.33873576,-78.2006732
1607,184839,2101,3960,-0.33873532,-78.19913829
1608,184840,1166,3960,-0.33873529,-78.1990575
1609,184841,1026,3960,-0.33873529,-78.19903058
1610,184842,96707,3966,-0.33873504,-78.1981958
1611,184843,610,3966,-0.33873502,-78.19811502
1612,184844,5531,3990,-0.33873465,-78.19684939
1613,184951,430,4076,-0.33876385,-78.20403924
1614,184952,432,4075,-0.33876384,-78.20401231
1615,184953,738,4054,-0.33876367,-78.20341989
1616,184954,739,4054,-0.33876366,-78.20339296
1617,184955,742,4053,-0.33876366,-78.20336603
1618,184956,743,4053,-0.33876365,-78.2033391
1619,184957,744,4053,-0.33876364,-78.20331217
1620,184958,745,4052,-0.33876363,-78.20328525
1621,184959,746,4052,-0.33876362,-78.20325832
1622,184960,747,4052,-0.33876362,-78.20323139
1623,184961,748,4051,-0.33876361,-78.20320446
1624,184962,749,4051,-0.3387636,-78.20317753
1625,184963,750,4051,-0.33876359,-78.2031506
1626,184964,751,4050,-0.33876359,-78.20312368
1627,184965,752,4050,-0.33876358,-78.20309675
1628,184966,753,4049,-0.33876357,-78.20306982
1629,184967,754,4049,-0.33876356,-78.20304289
1630,184968,755,4049,-0.33876355,-78.20301596
1631,184969,756,4048,-0.33876355,-78.20298903
1632,184970,757,4048,-0.33876354,-78.2029621
1633,184971,1071,4047,-0.33876353,-78.20293518
1634,184972,1072,4047,-0.33876352,-78.20290825
1635,184973,1075,4046,-0.33876351,-78.20288132
1636,184974,6185,4020,-0.33876326,-78.20201961
1637,184975,761,4019,-0.33876326,-78.20199268
1638,184976,352,4004,-0.3387631,-78.20145412
1639,184977,1213,3996,-0.33876287,-78.2006732
1640,184978,2102,3960,-0.33876243,-78.19913828
1641,184979,1167,3960,-0.3387624,-78.1990575
1642,184980,1027,3960,-0.33876239,-78.19903057
1643,184981,96708,3965,-0.33876215,-78.19819579
1644,184982,613,3965,-0.33876214,-78.19814194
1645,184983,5535,3990,-0.33876176,-78.19684938
1646,185050,434,4073,-0.33879095,-78.20398538
1647,185051,435,4072,-0.33879094,-78.20395845
1648,185052,436,4071,-0.33879093,-78.20393152
1649,185053,733,4056,-0.3387908,-78.20350066
1650,185054,734,4056,-0.3387908,-78.20347374
1651,185055,735,4055,-0.33879079,-78.20344681
1652,185056,1095,4045,-0.33879062,-78.20285438
1653,185057,6187,4019,-0.33879037,-78.2020196
1654,185058,783,4018,-0.33879036,-78.20196575
1655,185059,353,4003,-0.33879021,-78.20145411
1656,185060,1251,3996,-0.33878998,-78.20067319
1657,185061,2103,3960,-0.33878953,-78.19913827
1658,185062,1168,3960,-0.33878951,-78.19905749
1659,185063,1028,3960,-0.3387895,-78.19903056
1660,185064,96709,3965,-0.33878926,-78.19819578
1661,185065,614,3965,-0.33878924,-78.19814193
1662,185066,5609,3989,-0.33878888,-78.1968763
1663,185141,438,4069,-0.33881803,-78.20390458
1664,185142,439,4068,-0.33881802,-78.20387765
1665,185143,440,4067,-0.33881802,-78.20385073
1666,185144,441,4066,-0.33881801,-78.2038238
1667,185145,442,4065,-0.338818,-78.20379687
1668,185146,443,4064,-0.33881799,-78.20376994
1669,185147,444,4063,-0.33881798,-78.20374301
1670,185148,445,4062,-0.33881798,-78.20371608
1671,185149,630,4061,-0.33881797,-78.20368916
1672,185150,631,4061,-0.33881796,-78.20366223
1673,185151,632,4060,-0.33881795,-78.2036353
1674,185152,636,4059,-0.33881795,-78.20360837
1675,185153,637,4059,-0.33881794,-78.20358144
1676,185154,638,4058,-0.33881793,-78.20355451
1677,185155,639,4057,-0.33881792,-78.20352759
1678,185156,1110,4044,-0.33881772,-78.20282745
1679,185157,6200,4018,-0.33881748,-78.2020196
1680,185158,785,4017,-0.33881747,-78.20196574
1681,185159,354,4003,-0.33881732,-78.2014541
1682,185160,1293,3995,-0.3388171,-78.20070011
1683,185161,2104,3959,-0.33881664,-78.19913827
1684,185162,1169,3959,-0.33881662,-78.19905748
1685,185163,1029,3959,-0.33881661,-78.19903055
1686,185164,96710,3964,-0.33881637,-78.19819578
1687,185165,680,3964,-0.33881635,-78.19814192
1688,185166,5620,3989,-0.33881599,-78.19690322
1689,185240,444,4057,-0.33884503,-78.20352758
1690,185241,445,4057,-0.33884502,-78.20350065
1691,185242,446,4056,-0.33884502,-78.20347372
1692,185243,1979,4055,-0.33884501,-78.20344679
1693,185244,1980,4055,-0.338845,-78.20341986
1694,185245,1981,4054,-0.33884499,-78.20339294
1695,185246,1982,4054,-0.33884498,-78.20336601
1696,185247,1983,4053,-0.33884498,-78.20333908
1697,185248,1984,4053,-0.33884497,-78.20331215
1698,185249,1985,4052,-0.33884496,-78.20328522
1699,185250,1986,4052,-0.33884495,-78.20325829
1700,185251,1987,4052,-0.33884494,-78.20323137
1701,185252,1988,4051,-0.33884494,-78.20320444
1702,185253,2000,4051,-0.33884493,-78.20317751
1703,185254,1124,4043,-0.33884482,-78.20280051
1704,185255,1125,4043,-0.33884481,-78.20277358
1705,185256,1126,4042,-0.3388448,-78.20274665
1706,185257,1127,4041,-0.3388448,-78.20271973
1707,185258,1128,4040,-0.33884479,-78.2026928
1708,185259,1129,4039,-0.33884478,-78.20266587
1709,185260,6201,4017,-0.33884458,-78.20199266
1710,185261,787,4016,-0.33884458,-78.20196573
1711,185262,355,4002,-0.33884443,-78.20145409
1712,185263,1299,3995,-0.33884422,-78.20072703
1713,185264,2119,3959,-0.33884375,-78.19911133
1714,185265,1170,3959,-0.33884373,-78.19905747
1715,185266,1030,3959,-0.33884372,-78.19903055
1716,185267,96717,3963,-0.33884349,-78.1982227
1717,185268,704,3964,-0.33884346,-78.19814191
1718,185269,5621,3989,-0.3388431,-78.19690321
1719,185336,434,4062,-0.3388722,-78.20371607
1720,185337,435,4062,-0.33887219,-78.20368914
1721,185338,436,4061,-0.33887218,-78.20366221
1722,185339,437,4060,-0.33887217,-78.20363528
1723,185340,438,4060,-0.33887216,-78.20360836
1724,185341,439,4059,-0.33887216,-78.20358143
1725,185342,440,4058,-0.33887215,-78.2035545
1726,185343,1530,4056,-0.33887212,-78.20347371
1727,185344,2178,4050,-0.33887203,-78.20315057
1728,185345,2179,4050,-0.33887202,-78.20312364
1729,185346,2180,4050,-0.33887202,-78.20309672
1730,185347,2181,4049,-0.33887201,-78.20306979
1731,185348,2182,4049,-0.338872,-78.20304286
1732,185349,2183,4049,-0.33887199,-78.20301593
1733,185350,2184,4048,-0.33887198,-78.202989
1734,185351,2185,4048,-0.33887198,-78.20296207
1735,185352,2186,4047,-0.33887197,-78.20293515
1736,185353,2187,4047,-0.33887196,-78.20290822
1737,185354,2188,4046,-0.33887195,-78.20288129
1738,185355,2189,4045,-0.33887194,-78.20285436
1739,185356,2190,4044,-0.33887194,-78.20282743
1740,185357,2191,4043,-0.33887193,-78.2028005
1741,185358,2192,4043,-0.33887192,-78.20277358
1742,185359,2193,4042,-0.33887191,-78.20274665
1743,185360,2194,4041,-0.33887191,-78.20271972
1744,185361,2195,4040,-0.3388719,-78.20269279
1745,185362,3326,4039,-0.33887189,-78.20266586
1746,185363,6990,4015,-0.33887169,-78.20196572
1747,185364,358,4001,-0.33887153,-78.20142716
1748,185365,1353,3994,-0.33887133,-78.20075395
1749,185366,2134,3958,-0.33887085,-78.19908439
1750,185367,1171,3958,-0.33887084,-78.19905747
1751,185368,1305,3958,-0.33887083,-78.19903054
1752,185369,96718,3963,-0.3388706,-78.19822269
1753,185370,725,3963,-0.33887058,-78.19816883
1754,185371,5648,3989,-0.33887021,-78.19690321
1755,185435,344,4063,-0.33889931,-78.20374299
1756,185436,1519,4060,-0.33889928,-78.20363528
1757,185437,1520,4060,-0.33889927,-78.20360835
1758,185438,1521,4059,-0.33889927,-78.20358142
1759,185439,1525,4058,-0.33889926,-78.20355449
1760,185440,1526,4058,-0.33889925,-78.20352756
1761,185441,1527,4057,-0.33889924,-78.20350063
1762,185442,846,4043,-0.33889904,-78.2028005
1763,185443,847,4043,-0.33889903,-78.20277357
1764,185444,848,4042,-0.33889902,-78.20274664
1765,185445,849,4041,-0.33889901,-78.20271971
1766,185446,850,4040,-0.33889901,-78.20269278
1767,185447,851,4039,-0.338899,-78.20266585
1768,185448,3327,4039,-0.33889899,-78.20263893
1769,185449,6993,4014,-0.3388988,-78.20196572
1770,185450,361,4000,-0.33889863,-78.20140022
1771,185451,1355,3994,-0.33889844,-78.20075394
1772,185452,2135,3958,-0.33889796,-78.19908439
1773,185453,1172,3958,-0.33889795,-78.19905746
1774,185454,1306,3958,-0.33889794,-78.19903053
1775,185455,96719,3962,-0.33889771,-78.19822268
1776,185456,805,3962,-0.3388977,-78.19819575
1777,185457,5664,3989,-0.33889732,-78.1969032
1778,185525,1515,4061,-0.3389264,-78.2036622
1779,185526,771,4054,-0.33892631,-78.20336598
1780,185527,772,4054,-0.3389263,-78.20333906
1781,185528,795,4053,-0.3389263,-78.20331213
1782,185529,796,4053,-0.33892629,-78.2032852
1783,185530,812,4052,-0.33892628,-78.20325827
1784,185531,813,4052,-0.33892627,-78.20323134
1785,185532,814,4051,-0.33892627,-78.20320441
1786,185533,815,4051,-0.33892626,-78.20317749
1787,185534,816,4050,-0.33892625,-78.20315056
1788,185535,817,4050,-0.33892624,-78.20312363
1789,185536,818,4050,-0.33892623,-78.2030967
1790,185537,819,4049,-0.33892623,-78.20306977
1791,185538,820,4049,-0.33892622,-78.20304284
1792,185539,821,4049,-0.33892621,-78.20301592
1793,185540,822,4048,-0.3389262,-78.20298899
1794,185541,823,4048,-0.33892619,-78.20296206
1795,185542,824,4047,-0.33892619,-78.20293513
1796,185543,825,4047,-0.33892618,-78.2029082
1797,185544,826,4046,-0.33892617,-78.20288127
1798,185545,827,4045,-0.33892616,-78.20285434
1799,185546,828,4044,-0.33892616,-78.20282742
1800,185547,858,4038,-0.3389261,-78.20263892
1801,185548,4187,4037,-0.33892609,-78.20261199
1802,185549,4189,4036,-0.33892609,-78.20258506
1803,185550,4191,4035,-0.33892608,-78.20255813
1804,185551,4193,4034,-0.33892607,-78.2025312
1805,185552,4218,4033,-0.33892606,-78.20250428
1806,185553,4221,4032,-0.33892605,-78.20247735
1807,185554,4224,4031,-0.33892605,-78.20245042
1808,185555,4229,4030,-0.33892604,-78.20242349
1809,185556,7004,4013,-0.3389259,-78.20193878
1810,185557,362,4000,-0.33892574,-78.20140021
1811,185558,1364,3993,-0.33892556,-78.20078086
1812,185559,2136,3958,-0.33892507,-78.19908438
1813,185560,1173,3958,-0.33892506,-78.19905745
1814,185561,1307,3958,-0.33892505,-78.19903052
1815,185562,96720,3962,-0.33892481,-78.19822267
1816,185563,807,3962,-0.33892481,-78.19819575
1817,185564,5689,3988,-0.33892444,-78.19693012
1818,185634,1511,4062,-0.33895352,-78.20368912
1819,185635,768,4055,-0.33895343,-78.2033929
1820,185636,4230,4029,-0.33895314,-78.20239655
1821,185637,4238,4028,-0.33895313,-78.20236963
1822,185638,7006,4012,-0.33895301,-78.20193877
1823,185639,364,3999,-0.33895284,-78.20137328
1824,185640,396,3999,-0.33895283,-78.20134635
1825,185641,1470,3993,-0.33895267,-78.20078085
1826,185642,2143,3957,-0.33895217,-78.19908437
1827,185643,1174,3957,-0.33895217,-78.19905744
1828,185644,1308,3957,-0.33895216,-78.19903051
1829,185645,97544,3961,-0.33895193,-78.19824959
1830,185646,97543,3961,-0.33895192,-78.19822267
1831,185647,5729,3988,-0.33895155,-78.19695704
1832,185712,1504,4064,-0.33898064,-78.20374297
1833,185713,1507,4063,-0.33898063,-78.20371604
1834,185714,714,4057,-0.33898056,-78.20347368
1835,185715,715,4057,-0.33898055,-78.20344675
1836,185716,765,4056,-0.33898055,-78.20341983
1837,185717,4239,4028,-0.33898024,-78.20236962
1838,185718,7011,4011,-0.33898011,-78.20191184
1839,185719,400,3998,-0.33897994,-78.20131941
1840,185720,1482,3992,-0.33897979,-78.20080777
1841,185721,2144,3957,-0.33897928,-78.19908436
1842,185722,1175,3957,-0.33897928,-78.19905743
1843,185723,1309,3957,-0.33897927,-78.19903051
1844,185724,97576,3960,-0.33897905,-78.19827651
1845,185725,5730,3988,-0.33897866,-78.19695703
1846,185821,308,4095,-0.33900795,-78.2044431
1847,185822,1502,4065,-0.33900776,-78.20376989
1848,185823,686,4060,-0.3390077,-78.20358139
1849,185824,689,4059,-0.3390077,-78.20355446
1850,185825,690,4059,-0.33900769,-78.20352753
1851,185826,711,4058,-0.33900768,-78.2035006
1852,185827,4245,4027,-0.33900735,-78.20236961
1853,185828,7012,4011,-0.33900722,-78.20191183
1854,185829,401,3998,-0.33900704,-78.20129248
1855,185830,1483,3992,-0.3390069,-78.20080777
1856,185831,2145,3957,-0.33900639,-78.19908436
1857,185832,1176,3957,-0.33900639,-78.19905743
1858,185833,1310,3957,-0.33900638,-78.1990305
1859,185834,97879,3960,-0.33900616,-78.19827651
1860,185835,301,3960,-0.33900615,-78.19824958
1861,185836,5802,3988,-0.33900577,-78.19695702
1862,185919,412,4104,-0.33903511,-78.20460466
1863,185920,413,4103,-0.3390351,-78.20457773
1864,185921,414,4101,-0.33903509,-78.2045508
1865,185922,415,4100,-0.33903509,-78.20452387
1866,185923,416,4098,-0.33903508,-78.20449695
1867,185924,311,4093,-0.33903506,-78.20441616
1868,185925,312,4092,-0.33903505,-78.20438923
1869,185926,322,4090,-0.33903504,-78.2043623
1870,185927,323,4089,-0.33903503,-78.20433538
1871,185928,326,4087,-0.33903502,-78.20430845
1872,185929,327,4086,-0.33903502,-78.20428152
1873,185930,330,4084,-0.33903501,-78.20425459
1874,185931,331,4083,-0.339035,-78.20422766
1875,185932,1085,4068,-0.3390349,-78.20387759
1876,185933,1086,4068,-0.33903489,-78.20385066
1877,185934,1087,4067,-0.33903488,-78.20382374
1878,185935,1498,4066,-0.33903488,-78.20379681
1879,185936,685,4061,-0.33903482,-78.20360831
1880,185937,4246,4027,-0.33903445,-78.20234267
1881,185938,7013,4010,-0.33903433,-78.20191182
1882,185939,403,3997,-0.33903414,-78.20126554
1883,185940,404,3997,-0.33903413,-78.20123861
1884,185941,454,3996,-0.33903412,-78.20121168
1885,185942,1508,3991,-0.339034,-78.20080776
1886,185943,2152,3956,-0.3390335,-78.19908435
1887,185944,1177,3956,-0.3390335,-78.19905742
1888,185945,1311,3956,-0.33903349,-78.19903049
1889,185946,97894,3959,-0.33903328,-78.19830343
1890,185947,5859,3988,-0.33903288,-78.19695701
1891,186053,419,4096,-0.33906218,-78.20447001
1892,186054,420,4095,-0.33906217,-78.20444308
1893,186055,421,4093,-0.33906216,-78.20441615
1894,186056,422,4092,-0.33906216,-78.20438922
1895,186057,423,4090,-0.33906215,-78.2043623
1896,186058,337,4081,-0.3390621,-78.20420073
1897,186059,338,4080,-0.33906209,-78.2041738
1898,186060,339,4079,-0.33906209,-78.20414687
1899,186061,343,4077,-0.33906208,-78.20411994
1900,186062,344,4076,-0.33906207,-78.20409301
1901,186063,345,4075,-0.33906206,-78.20406608
1902,186064,346,4074,-0.33906206,-78.20403915
1903,186065,347,4073,-0.33906205,-78.20401223
1904,186066,348,4072,-0.33906204,-78.2039853
1905,186067,349,4071,-0.33906203,-78.20395837
1906,186068,1078,4070,-0.33906202,-78.20393144
1907,186069,1081,4069,-0.33906202,-78.20390451
1908,186070,408,4067,-0.33906199,-78.20382373
1909,186071,683,4062,-0.33906194,-78.20363523
1910,186072,4252,4025,-0.33906155,-78.20231574
1911,186073,7014,4010,-0.33906144,-78.20191181
1912,186074,455,3996,-0.33906123,-78.20121168
1913,186075,1510,3991,-0.33906111,-78.20080775
1914,186076,302,3956,-0.33906063,-78.1991382
1915,186077,2153,3956,-0.33906061,-78.19908434
1916,186078,1178,3956,-0.3390606,-78.19905741
1917,186079,1312,3956,-0.3390606,-78.19903048
1918,186080,97907,3959,-0.3390604,-78.19835728
1919,186081,97895,3959,-0.33906039,-78.19833035
1920,186082,305,3967,-0.33906029,-78.19798028
1921,186083,302,3967,-0.33906028,-78.19795335
1922,186084,301,3967,-0.33906027,-78.19792642
1923,186085,5875,3987,-0.33906,-78.19698394
1924,186163,426,4088,-0.33908925,-78.20433536
1925,186164,427,4087,-0.33908924,-78.20430843
1926,186165,724,4072,-0.33908915,-78.20398529
1927,186166,727,4071,-0.33908914,-78.20395836
1928,186167,405,4068,-0.33908911,-78.20385065
1929,186168,680,4063,-0.33908905,-78.20366215
1930,186169,4253,4024,-0.33908865,-78.2022888
1931,186170,7091,4009,-0.33908855,-78.20191181
1932,186171,7093,4009,-0.33908854,-78.20188488
1933,186172,461,3995,-0.33908833,-78.20118474
1934,186173,462,3995,-0.33908833,-78.20115781
1935,186174,504,3994,-0.33908832,-78.20113088
1936,186175,505,3994,-0.33908831,-78.20110396
1937,186176,543,3993,-0.3390883,-78.20107703
1938,186177,1580,3990,-0.33908823,-78.20083467
1939,186178,303,3956,-0.33908774,-78.19913819
1940,186179,2156,3956,-0.33908772,-78.19908433
1941,186180,1179,3956,-0.33908771,-78.1990574
1942,186181,1313,3956,-0.33908771,-78.19903048
1943,186182,97911,3958,-0.33908752,-78.1983842
1944,186183,316,3962,-0.33908745,-78.19816877
1945,186184,315,3963,-0.33908745,-78.19814184
1946,186185,314,3964,-0.33908744,-78.19811491
1947,186186,313,3965,-0.33908743,-78.19808799
1948,186187,312,3965,-0.33908742,-78.19806106
1949,186188,309,3966,-0.33908742,-78.19803413
1950,186189,308,3966,-0.33908741,-78.1980072
1951,186190,5876,3987,-0.33908711,-78.19698393
1952,186273,503,4085,-0.33911634,-78.20428149
1953,186274,504,4084,-0.33911634,-78.20425457
1954,186275,505,4083,-0.33911633,-78.20422764
1955,186276,506,4081,-0.33911632,-78.20420071
1956,186277,507,4080,-0.33911631,-78.20417378
1957,186278,508,4079,-0.33911631,-78.20414685
1958,186279,509,4077,-0.3391163,-78.20411992
1959,186280,510,4076,-0.33911629,-78.204093
1960,186281,511,4075,-0.33911628,-78.20406607
1961,186282,512,4074,-0.33911627,-78.20403914
1962,186283,712,4073,-0.33911627,-78.20401221
1963,186284,402,4069,-0.33911623,-78.20387757
1964,186285,677,4064,-0.33911617,-78.20368907
1965,186286,4254,4022,-0.33911576,-78.20226187
1966,186287,7096,4008,-0.33911564,-78.20185794
1967,186288,7098,4007,-0.33911563,-78.20183101
1968,186289,7100,4006,-0.33911562,-78.20180408
1969,186290,544,3993,-0.33911541,-78.20107702
1970,186291,1581,3990,-0.33911534,-78.20083466
1971,186292,306,3956,-0.33911485,-78.19913818
1972,186293,3337,3955,-0.33911482,-78.1990574
1973,186294,1314,3955,-0.33911482,-78.19903047
1974,186295,97913,3958,-0.33911463,-78.19841112
1975,186296,343,3958,-0.33911462,-78.19835726
1976,186297,326,3959,-0.33911461,-78.19833033
1977,186298,325,3959,-0.3391146,-78.1983034
1978,186299,324,3960,-0.3391146,-78.19827648
1979,186300,323,3960,-0.33911459,-78.19824955
1980,186301,322,3961,-0.33911458,-78.19822262
1981,186302,321,3961,-0.33911457,-78.19819569
1982,186303,5877,3987,-0.33911422,-78.19698392
1983,186382,395,4071,-0.33914335,-78.20393142
1984,186383,398,4070,-0.33914334,-78.20390449
1985,186384,674,4065,-0.33914329,-78.20371599
1986,186385,4255,4020,-0.33914286,-78.20223493
1987,186386,4257,4018,-0.33914285,-78.202208
1988,186387,7102,4004,-0.33914272,-78.20177715
1989,186388,546,3992,-0.33914251,-78.20105008
1990,186389,1582,3989,-0.33914245,-78.20083466
1991,186390,309,3955,-0.33914195,-78.19911124
1992,186391,3338,3955,-0.33914193,-78.19905739
1993,186392,1315,3955,-0.33914192,-78.19903046
1994,186393,97915,3958,-0.33914175,-78.19843804
1995,186394,611,3958,-0.33914174,-78.19838418
1996,186395,6007,3987,-0.33914133,-78.19698391
1997,186467,389,4073,-0.33917048,-78.20398527
1998,186468,392,4072,-0.33917047,-78.20395834
1999,186469,671,4066,-0.33917041,-78.20374291
2000,186470,4258,4016,-0.33916995,-78.20218107
2001,186471,7104,4002,-0.33916983,-78.20175021
2002,186472,7107,4001,-0.33916982,-78.20172328
2003,186473,548,3991,-0.33916961,-78.20102315
2004,186474,549,3991,-0.33916961,-78.20099622
2005,186475,557,3990,-0.3391696,-78.20096929
2006,186476,1583,3989,-0.33916956,-78.20083465
2007,186477,310,3955,-0.33916906,-78.19911124
2008,186478,3341,3955,-0.33916904,-78.19905738
2009,186479,1316,3955,-0.33916903,-78.19903045
2010,186480,98538,3958,-0.33916888,-78.19849189
2011,186481,98532,3958,-0.33916887,-78.19846496
2012,186482,615,3958,-0.33916886,-78.19843803
2013,186483,614,3958,-0.33916885,-78.1984111
2014,186484,6105,3987,-0.33916844,-78.1969839
2015,186552,384,4075,-0.3391976,-78.20403912
2016,186553,387,4074,-0.33919759,-78.20401219
