OBJECTID,pointid,FloAccu,ele,lat,lon
1567,54253,345,3998,-0.30474172,-78.20469479
1568,54254,325,3999,-0.30474171,-78.20466786
1569,54255,300,4000,-0.3047417,-78.20464093
1570,54329,17191,4002,-0.30477021,-78.20999967
1571,54330,19396,4002,-0.30477011,-78.20962268
1572,54331,2161,4002,-0.30477011,-78.20959575
1573,54332,523,4023,-0.30476945,-78.20709141
1574,54333,330,3989,-0.30476898,-78.20526028
1575,54334,459,3988,-0.30476895,-78.20515256
1576,54335,6531,3991,-0.30476891,-78.20501792
1577,54336,927,3992,-0.3047689,-78.20499099
1578,54337,926,3992,-0.3047689,-78.20496406
1579,54338,782,3993,-0.30476889,-78.20493714
1580,54339,781,3993,-0.30476888,-78.20491021
1581,54340,644,3994,-0.30476888,-78.20488328
1582,54341,643,3994,-0.30476887,-78.20485635
1583,54342,445,3995,-0.30476886,-78.20482942
1584,54343,444,3995,-0.30476886,-78.20480249
1585,54344,353,3996,-0.30476885,-78.20477557
1586,54345,352,3997,-0.30476884,-78.20474864
1587,54346,351,3997,-0.30476883,-78.20472171
1588,54413,17192,4001,-0.30479732,-78.20999967
1589,54414,19422,4001,-0.30479723,-78.2096496
1590,54415,524,4022,-0.30479656,-78.2070914
1591,54416,397,3988,-0.30479608,-78.20526027
1592,54417,7351,3988,-0.30479606,-78.20517948
1593,54418,6890,3988,-0.30479606,-78.20515256
1594,54419,6874,3989,-0.30479605,-78.20512563
1595,54420,6873,3989,-0.30479604,-78.2050987
1596,54421,6872,3990,-0.30479604,-78.20507177
1597,54422,6871,3990,-0.30479603,-78.20504484
1598,54484,17322,4001,-0.30482444,-78.21002659
1599,54485,19423,4001,-0.30482434,-78.20964959
1600,54486,525,4020,-0.30482367,-78.20709139
1601,54487,373,4023,-0.30482349,-78.20639125
1602,54488,399,3988,-0.3048232,-78.20528719
1603,54489,7367,3988,-0.30482318,-78.20520641
1604,54550,17323,4001,-0.30485155,-78.21002658
1605,54551,19537,4001,-0.30485145,-78.20964958
1606,54552,526,4019,-0.30485078,-78.20709138
1607,54553,377,4022,-0.30485061,-78.20641817
1608,54554,302,3988,-0.30485032,-78.20534104
1609,54555,400,3988,-0.30485032,-78.20531411
1610,54556,7378,3988,-0.3048503,-78.20523333
1611,54625,17355,4001,-0.30487866,-78.21002657
1612,54626,19561,4001,-0.30487857,-78.2096765
1613,54627,527,4017,-0.30487789,-78.20709138
1614,54628,379,4022,-0.30487772,-78.2064451
1615,54629,322,3988,-0.30487744,-78.20536796
1616,54630,401,3988,-0.30487743,-78.20534103
1617,54631,7381,3988,-0.30487741,-78.20526025
1618,54711,17372,4001,-0.30490577,-78.21002657
1619,54712,19584,4001,-0.30490568,-78.20970343
1620,54713,342,4002,-0.30490536,-78.20846472
1621,54714,562,4015,-0.304905,-78.20709137
1622,54715,518,4021,-0.30490484,-78.20647202
1623,54716,791,3988,-0.30490455,-78.20536795
1624,54717,7383,3988,-0.30490453,-78.20528717
1625,54791,17387,4000,-0.30493288,-78.21005349
1626,54792,19585,4001,-0.30493279,-78.20970342
1627,54793,485,4001,-0.30493249,-78.2085455
1628,54794,393,4001,-0.30493248,-78.20851857
1629,54795,387,4001,-0.30493248,-78.20849164
1630,54796,563,4014,-0.30493211,-78.20709136
1631,54797,519,4021,-0.30493195,-78.20647201
1632,54798,924,3987,-0.30493167,-78.20539488
1633,54799,7386,3988,-0.30493164,-78.20528716
1634,54864,17395,4000,-0.30495999,-78.21002655
1635,54865,19626,4001,-0.3049599,-78.20970341
1636,54866,492,4001,-0.30495961,-78.20857242
1637,54867,575,4012,-0.30495922,-78.20709136
1638,54868,520,4021,-0.30495906,-78.206472
1639,54869,931,3987,-0.30495878,-78.2054218
1640,54870,7388,3988,-0.30495875,-78.20528716
1641,54949,17399,4000,-0.30498709,-78.20999962
1642,54950,19713,4001,-0.30498701,-78.20970341
1643,54951,501,4001,-0.30498672,-78.20859934
1644,54952,577,4011,-0.30498633,-78.20709135
1645,54953,521,4020,-0.30498617,-78.206472
1646,54954,1000,3986,-0.3049859,-78.20544872
1647,54955,7389,3988,-0.30498586,-78.20528715
1648,55021,17400,4000,-0.30501419,-78.20997268
1649,55022,19763,4000,-0.30501413,-78.20973033
1650,55023,566,4001,-0.30501384,-78.20862626
1651,55024,580,4010,-0.30501344,-78.20709134
1652,55025,522,4020,-0.30501328,-78.20647199
1653,55026,1001,3986,-0.30501301,-78.20544871
1654,55027,7390,3987,-0.30501297,-78.20528714
1655,55030,364,4181,-0.30501087,-78.19728945
1656,55031,362,4181,-0.30501086,-78.19726252
1657,55102,17401,4000,-0.30504129,-78.20994575
1658,55103,19785,4000,-0.30504125,-78.20975725
1659,55104,794,4001,-0.30504096,-78.20865318
1660,55105,669,4009,-0.30504056,-78.20714519
1661,55106,668,4009,-0.30504056,-78.20711826
1662,55107,672,4019,-0.30504039,-78.20647198
1663,55108,1007,3985,-0.30504013,-78.20547563
1664,55109,7391,3986,-0.30504008,-78.20528713
1665,55112,392,4180,-0.30503799,-78.19731637
1666,55187,17402,4000,-0.3050684,-78.20991881
1667,55188,19786,4000,-0.30506835,-78.20975724
1668,55189,870,4001,-0.30506807,-78.2086801
1669,55190,1484,4005,-0.30506776,-78.20746833
1670,55191,1360,4006,-0.30506775,-78.2074414
1671,55192,1359,4006,-0.30506774,-78.20741447
1672,55193,1358,4006,-0.30506774,-78.20738754
1673,55194,1357,4006,-0.30506773,-78.20736061
1674,55195,1232,4007,-0.30506772,-78.20733368
1675,55196,1231,4007,-0.30506771,-78.20730676
1676,55197,1230,4007,-0.30506771,-78.20727983
1677,55198,1143,4008,-0.3050677,-78.2072529
1678,55199,1142,4008,-0.30506769,-78.20722597
1679,55200,1141,4008,-0.30506769,-78.20719904
1680,55201,1140,4008,-0.30506768,-78.20717211
1681,55202,673,4019,-0.3050675,-78.20647198
1682,55203,1008,3985,-0.30506724,-78.20547563
1683,55204,7396,3984,-0.30506719,-78.20528713
1684,55207,393,4180,-0.3050651,-78.19731637
1685,55261,17403,4000,-0.3050955,-78.20989188
1686,55262,19792,4000,-0.30509546,-78.20975723
1687,55263,904,4001,-0.30509519,-78.20870703
1688,55264,1517,4005,-0.30509489,-78.2075491
1689,55265,1514,4005,-0.30509488,-78.20752218
1690,55266,1513,4005,-0.30509487,-78.20749525
1691,55267,707,4018,-0.30509462,-78.20652583
1692,55268,692,4018,-0.30509461,-78.2064989
1693,55269,1009,3984,-0.30509434,-78.20547562
1694,55270,7397,3983,-0.3050943,-78.20528712
1695,55273,511,4179,-0.30509221,-78.19731636
1696,55332,17501,4000,-0.3051226,-78.20986494
1697,55333,19830,4000,-0.30512257,-78.20975723
1698,55334,930,4001,-0.30512231,-78.20873395
1699,55335,1592,4005,-0.305122,-78.20757603
1700,55336,710,4017,-0.30512174,-78.20655275
1701,55337,1012,3983,-0.30512145,-78.20544868
1702,55338,7403,3981,-0.30512141,-78.20528711
1703,55345,516,4178,-0.30511933,-78.19737021
1704,55346,515,4178,-0.30511932,-78.19734328
1705,55406,17520,3999,-0.3051497,-78.20983801
1706,55407,19859,3999,-0.30514969,-78.20978415
1707,55408,950,4001,-0.30514942,-78.20876087
1708,55409,1617,4005,-0.30514912,-78.20760295
1709,55410,712,4017,-0.30514885,-78.20657967
1710,55411,1013,3982,-0.30514856,-78.20544868
1711,55412,7404,3980,-0.30514851,-78.20528711
1712,55414,528,4177,-0.30514645,-78.19742406
1713,55415,527,4177,-0.30514645,-78.19739713
1714,55484,17521,3999,-0.30517681,-78.209838
1715,55485,19872,3999,-0.3051768,-78.20978414
1716,55486,1005,4001,-0.30517654,-78.20878779
1717,55487,1624,4005,-0.30517624,-78.20762987
1718,55488,714,4016,-0.30517597,-78.20660659
1719,55489,1015,3980,-0.30517566,-78.20542174
1720,55490,7409,3978,-0.30517562,-78.2052871
1721,55492,303,4177,-0.30517375,-78.19812418
1722,55493,547,4176,-0.30517357,-78.19745098
1723,55550,17688,3999,-0.30520392,-78.20983799
1724,55551,19876,3999,-0.30520391,-78.20978413
1725,55552,1026,4001,-0.30520366,-78.20881471
1726,55553,2023,4005,-0.3052034,-78.20784529
1727,55554,1979,4005,-0.3052034,-78.20781836
1728,55555,1897,4005,-0.30520339,-78.20779143
1729,55556,1896,4005,-0.30520338,-78.2077645
1730,55557,1656,4005,-0.30520337,-78.20773757
1731,55558,1655,4005,-0.30520337,-78.20771065
1732,55559,1654,4005,-0.30520336,-78.20768372
1733,55560,1653,4005,-0.30520335,-78.20765679
1734,55561,773,4016,-0.30520309,-78.20663351
1735,55562,1016,3979,-0.30520277,-78.20542173
1736,55563,7410,3977,-0.30520273,-78.20528709
1737,55564,457,3981,-0.30520261,-78.20482931
1738,55565,346,4169,-0.30520177,-78.20159792
1739,55567,336,4177,-0.30520089,-78.19825882
1740,55568,337,4177,-0.30520088,-78.19823189
1741,55569,393,4177,-0.30520088,-78.19820496
1742,55570,553,4177,-0.30520087,-78.19817803
1743,55571,307,4176,-0.30520085,-78.19809725
1744,55572,549,4176,-0.30520069,-78.1974779
1745,55630,17712,3999,-0.30523103,-78.20981106
1746,55631,19881,3999,-0.30523102,-78.20978413
1747,55632,1046,4001,-0.30523077,-78.20884163
1748,55633,2042,4004,-0.30523053,-78.20792607
1749,55634,2041,4004,-0.30523053,-78.20789914
1750,55635,2040,4004,-0.30523052,-78.20787221
1751,55636,780,4015,-0.3052302,-78.20666043
1752,55637,1018,3977,-0.30522987,-78.2053948
1753,55638,7411,3976,-0.30522984,-78.20528709
1754,55639,458,3980,-0.30522973,-78.20485623
1755,55640,368,3995,-0.3052296,-78.20437152
1756,55641,374,4168,-0.30522888,-78.20162484
1757,55643,587,4176,-0.30522797,-78.1981511
1758,55644,308,4176,-0.30522795,-78.19807031
1759,55645,552,4176,-0.3052278,-78.19750482
1760,55703,37608,3999,-0.30525813,-78.20978412
1761,55704,1069,4001,-0.30525789,-78.20886855
1762,55705,2155,4004,-0.30525769,-78.20808763
1763,55706,2049,4004,-0.30525768,-78.2080607
1764,55707,2048,4004,-0.30525767,-78.20803377
1765,55708,2047,4004,-0.30525766,-78.20800684
1766,55709,2046,4004,-0.30525766,-78.20797992
1767,55710,2045,4004,-0.30525765,-78.20795299
1768,55711,791,4015,-0.30525733,-78.20671428
1769,55712,789,4015,-0.30525732,-78.20668735
1770,55713,1019,3976,-0.30525698,-78.20539479
1771,55714,7412,3975,-0.30525695,-78.20528708
1772,55715,469,3978,-0.30525685,-78.20488315
1773,55716,369,3993,-0.30525672,-78.20439844
1774,55717,420,4168,-0.305256,-78.20165176
1775,55719,640,4176,-0.30525507,-78.19812416
1776,55720,309,4176,-0.30525505,-78.19804338
1777,55721,555,4176,-0.30525491,-78.19750481
1778,55777,37613,3999,-0.30528524,-78.20978411
1779,55778,1092,4001,-0.30528501,-78.20889548
1780,55779,2163,4004,-0.3052848,-78.20811455
1781,55780,1021,4014,-0.30528445,-78.20676813
1782,55781,806,4014,-0.30528444,-78.2067412
1783,55782,1020,3975,-0.30528409,-78.20539479
1784,55783,7413,3974,-0.30528406,-78.20528707
1785,55784,474,3976,-0.30528397,-78.204937
1786,55785,472,3977,-0.30528396,-78.20491008
1787,55786,370,3991,-0.30528384,-78.20442537
1788,55787,325,3996,-0.30528379,-78.2042638
1789,55788,428,4167,-0.30528312,-78.20167868
1790,55790,642,4176,-0.30528218,-78.19809723
1791,55791,310,4176,-0.30528216,-78.19801644
1792,55792,559,4176,-0.30528203,-78.19753174
1793,55861,37616,3999,-0.30531235,-78.20978411
1794,55862,1115,4001,-0.30531212,-78.2089224
1795,55863,2171,4004,-0.30531192,-78.20814147
1796,55864,1030,4013,-0.30531157,-78.20682198
1797,55865,1029,4013,-0.30531157,-78.20679505
1798,55866,1033,3974,-0.3053112,-78.20539478
1799,55867,7414,3974,-0.30531117,-78.20528706
1800,55868,479,3975,-0.30531109,-78.20499085
1801,55869,478,3975,-0.30531109,-78.20496392
1802,55870,371,3989,-0.30531095,-78.20445229
1803,55871,327,3994,-0.30531091,-78.20429072
1804,55872,479,4166,-0.30531024,-78.20173253
1805,55873,475,4166,-0.30531023,-78.2017056
1806,55875,644,4176,-0.30530928,-78.19807029
1807,55876,320,4176,-0.30530926,-78.19798951
1808,55877,376,4176,-0.30530917,-78.19766637
1809,55878,609,4176,-0.30530914,-78.19755866
1810,55936,37618,3999,-0.30533946,-78.2097841
1811,55937,3807,4001,-0.30533924,-78.20894932
1812,55938,2689,4001,-0.30533923,-78.20892239
1813,55939,2688,4001,-0.30533922,-78.20889546
1814,55940,2687,4001,-0.30533922,-78.20886853
1815,55941,2686,4001,-0.30533921,-78.2088416
1816,55942,2685,4001,-0.3053392,-78.20881468
1817,55943,2684,4001,-0.3053392,-78.20878775
1818,55944,2683,4001,-0.30533919,-78.20876082
1819,55945,2682,4001,-0.30533918,-78.20873389
1820,55946,2681,4001,-0.30533918,-78.20870696
1821,55947,2680,4001,-0.30533917,-78.20868003
1822,55948,2679,4001,-0.30533916,-78.20865311
1823,55949,2678,4001,-0.30533915,-78.20862618
1824,55950,2677,4001,-0.30533915,-78.20859925
1825,55951,2676,4001,-0.30533914,-78.20857232
1826,55952,2675,4001,-0.30533913,-78.20854539
1827,55953,2674,4001,-0.30533913,-78.20851846
1828,55954,2673,4001,-0.30533912,-78.20849153
1829,55955,2672,4001,-0.30533911,-78.20846461
1830,55956,2671,4001,-0.30533911,-78.20843768
1831,55957,2670,4001,-0.3053391,-78.20841075
1832,55958,2669,4001,-0.30533909,-78.20838382
1833,55959,2668,4002,-0.30533908,-78.20835689
1834,55960,2470,4004,-0.30533908,-78.20832996
1835,55961,2469,4004,-0.30533907,-78.20830304
1836,55962,2467,4004,-0.30533906,-78.20827611
1837,55963,2465,4004,-0.30533906,-78.20824918
1838,55964,2419,4004,-0.30533905,-78.20822225
1839,55965,2418,4004,-0.30533904,-78.20819532
1840,55966,2417,4004,-0.30533903,-78.20816839
1841,55967,1038,4012,-0.30533869,-78.2068489
1842,55968,1034,3974,-0.30533831,-78.20539477
1843,55969,7415,3974,-0.30533828,-78.20528706
1844,55970,778,3974,-0.30533827,-78.2052332
1845,55971,727,3974,-0.30533826,-78.20520627
1846,55972,681,3974,-0.30533825,-78.20517934
1847,55973,680,3974,-0.30533825,-78.20515242
1848,55974,488,3974,-0.30533824,-78.20512549
1849,55975,487,3974,-0.30533823,-78.20509856
1850,55976,486,3974,-0.30533822,-78.20507163
1851,55977,485,3974,-0.30533822,-78.2050447
1852,55978,484,3974,-0.30533821,-78.20501777
1853,55979,395,3987,-0.30533807,-78.20447921
1854,55980,707,3993,-0.30533802,-78.20429071
1855,55981,364,3994,-0.30533801,-78.20426378
1856,55982,317,3995,-0.30533801,-78.20423685
1857,55983,489,4165,-0.30533736,-78.20175945
1858,55985,646,4176,-0.30533638,-78.19804336
1859,55986,323,4176,-0.30533636,-78.19796257
1860,55987,377,4176,-0.30533628,-78.19766636
1861,55988,610,4176,-0.30533625,-78.19755865
1862,56050,315,4003,-0.30536677,-78.21056502
1863,56051,37790,3999,-0.30536657,-78.20978409
1864,56052,3834,4001,-0.30536636,-78.20897624
1865,56053,1043,4012,-0.3053658,-78.2068489
1866,56054,1035,3973,-0.30536542,-78.20539476
1867,56055,7455,3973,-0.3053654,-78.20531398
1868,56056,7416,3973,-0.30536539,-78.20528705
1869,56057,826,3973,-0.30536538,-78.20526012
1870,56058,396,3986,-0.30536519,-78.20450613
1871,56059,708,3992,-0.30536514,-78.20431763
1872,56060,560,4164,-0.30536447,-78.20178637
1873,56062,648,4176,-0.30536348,-78.19801642
1874,56063,326,4176,-0.30536346,-78.19793564
1875,56064,394,4176,-0.30536339,-78.19766636
1876,56065,722,4176,-0.30536336,-78.19755864
1877,56154,316,4003,-0.30539387,-78.21053808
1878,56155,37791,3999,-0.30539368,-78.20978409
1879,56156,3862,4001,-0.30539347,-78.20900316
1880,56157,1049,4011,-0.30539292,-78.20687582
1881,56158,1036,3973,-0.30539253,-78.20542169
1882,56159,7457,3973,-0.30539251,-78.2053409
1883,56160,827,3973,-0.3053925,-78.20528704
1884,56161,2180,3973,-0.30539249,-78.20526012
1885,56162,399,3984,-0.3053923,-78.20453305
1886,56163,736,3987,-0.30539227,-78.20442534
1887,56164,716,3988,-0.30539227,-78.20439841
1888,56165,712,3989,-0.30539226,-78.20437148
1889,56166,709,3990,-0.30539225,-78.20434455
1890,56167,562,4163,-0.30539158,-78.20178636
1891,56169,782,4176,-0.30539059,-78.19798949
1892,56170,329,4176,-0.30539056,-78.1979087
1893,56171,415,4176,-0.3053905,-78.19766635
1894,56172,826,4176,-0.30539047,-78.19755864
1895,56257,318,4001,-0.30542098,-78.21051115
1896,56258,38030,3999,-0.30542079,-78.20978408
1897,56259,3887,4001,-0.30542059,-78.20903008
1898,56260,1050,4011,-0.30542002,-78.20687581
1899,56261,1037,3973,-0.30541965,-78.20544861
1900,56262,7459,3973,-0.30541963,-78.20536782
1901,56263,828,3973,-0.30541962,-78.20531397
1902,56264,2182,3973,-0.30541961,-78.20528704
1903,56265,2141,3974,-0.30541959,-78.20523318
1904,56266,2135,3974,-0.30541959,-78.20520625
1905,56267,2114,3974,-0.30541958,-78.20517932
1906,56268,2113,3974,-0.30541957,-78.2051524
1907,56269,402,3982,-0.30541943,-78.2045869
1908,56270,400,3983,-0.30541942,-78.20455997
1909,56271,905,3984,-0.3054194,-78.20450612
1910,56272,739,3985,-0.3054194,-78.20447919
1911,56273,737,3986,-0.30541939,-78.20445226
1912,56274,398,3989,-0.30541936,-78.20434455
1913,56275,395,3990,-0.30541935,-78.20431762
1914,56276,392,3991,-0.30541935,-78.20429069
1915,56277,389,3992,-0.30541934,-78.20426376
1916,56278,386,3993,-0.30541933,-78.20423683
1917,56279,383,3994,-0.30541933,-78.2042099
1918,56280,380,3995,-0.30541932,-78.20418298
1919,56281,332,3996,-0.30541931,-78.20415605
1920,56282,563,4161,-0.3054187,-78.20181329
1921,56284,797,4176,-0.30541769,-78.19796255
1922,56285,332,4176,-0.30541767,-78.19788177
1923,56286,432,4175,-0.3054176,-78.19763941
1924,56287,884,4175,-0.30541759,-78.19758556
1925,56357,320,4000,-0.30544808,-78.21048421
1926,56358,38108,3999,-0.3054479,-78.20978407
1927,56359,3917,4001,-0.30544771,-78.209057
1928,56360,1051,4011,-0.30544713,-78.2068758
1929,56361,1038,3973,-0.30544677,-78.20547553
1930,56362,7461,3973,-0.30544675,-78.20539474
1931,56363,3030,3973,-0.30544673,-78.20534089
1932,56364,2200,3973,-0.30544673,-78.20531396
1933,56365,2074,3974,-0.30544668,-78.20512546
1934,56366,404,3981,-0.30544654,-78.20461382
1935,56367,909,3982,-0.30544653,-78.20455996
1936,56368,907,3983,-0.30544652,-78.20453304
1937,56369,405,3985,-0.3054465,-78.20445225
1938,56370,403,3986,-0.30544649,-78.20442532
1939,56371,401,3987,-0.30544649,-78.20439839
1940,56372,399,3988,-0.30544648,-78.20437147
1941,56373,564,4158,-0.30544581,-78.20184021
1942,56375,802,4176,-0.30544479,-78.19793562
1943,56376,335,4176,-0.30544477,-78.19785483
1944,56377,343,4176,-0.30544476,-78.1978279
1945,56378,433,4175,-0.30544471,-78.19763941
1946,56379,885,4175,-0.3054447,-78.19758555
1947,56453,321,4000,-0.30547519,-78.2104842
1948,56454,38121,3998,-0.305475,-78.20975714
1949,56455,4121,4001,-0.30547482,-78.20908393
1950,56456,1088,4010,-0.30547424,-78.2068758
1951,56457,1048,3973,-0.30547388,-78.20550245
1952,56458,7463,3973,-0.30547386,-78.20542166
1953,56459,3042,3973,-0.30547385,-78.20536781
1954,56460,2070,3974,-0.30547378,-78.20509852
1955,56461,2068,3974,-0.30547377,-78.2050716
1956,56462,406,3980,-0.30547366,-78.20464074
1957,56463,911,3981,-0.30547364,-78.20458689
1958,56464,409,3983,-0.30547362,-78.2045061
1959,56465,407,3984,-0.30547362,-78.20447917
1960,56466,565,4154,-0.30547293,-78.20186713
1961,56468,852,4176,-0.30547189,-78.19790868
1962,56469,853,4176,-0.30547188,-78.19788175
1963,56470,854,4176,-0.30547188,-78.19785482
1964,56471,855,4176,-0.30547187,-78.1978279
1965,56472,1200,4176,-0.30547186,-78.19780097
1966,56473,1201,4176,-0.30547186,-78.19777404
1967,56474,1232,4176,-0.30547185,-78.19774711
1968,56475,1243,4176,-0.30547184,-78.19772018
1969,56476,434,4175,-0.30547182,-78.1976394
1970,56477,886,4175,-0.30547181,-78.19758554
1971,56548,330,4000,-0.3055023,-78.2104842
1972,56549,38130,3998,-0.30550211,-78.20975713
1973,56550,4350,4001,-0.30550194,-78.20911085
1974,56551,1096,4010,-0.30550136,-78.20690272
1975,56552,1050,3972,-0.305501,-78.20552937
1976,56553,10521,3973,-0.30550099,-78.20547551
1977,56554,10512,3973,-0.30550098,-78.20544859
1978,56555,3047,3973,-0.30550097,-78.20542166
1979,56556,3046,3973,-0.30550097,-78.20539473
1980,56557,2065,3974,-0.30550087,-78.20504466
1981,56558,408,3979,-0.30550077,-78.20466766
1982,56559,913,3980,-0.30550076,-78.20461381
1983,56560,413,3981,-0.30550075,-78.20455995
1984,56561,411,3982,-0.30550074,-78.20453302
1985,56562,566,4149,-0.30550005,-78.20189405
1986,56563,1271,4175,-0.30549894,-78.19769325
1987,56564,435,4175,-0.30549893,-78.19763939
1988,56565,887,4175,-0.30549892,-78.19758554
1989,56630,370,4000,-0.3055294,-78.21045726
1990,56631,38143,3998,-0.30552922,-78.20975712
1991,56632,4352,4001,-0.30552905,-78.20911084
1992,56633,1113,4009,-0.30552848,-78.20692964
1993,56634,1051,3972,-0.30552812,-78.20555629
1994,56635,10535,3972,-0.3055281,-78.20550244
1995,56636,2061,3975,-0.30552798,-78.20501773
1996,56637,467,3978,-0.3055279,-78.20472151
1997,56638,410,3978,-0.30552789,-78.20469459
1998,56639,915,3979,-0.30552788,-78.20464073
1999,56640,415,3980,-0.30552786,-78.20458687
2000,56641,567,4144,-0.30552716,-78.20192097
2001,56642,1331,4175,-0.30552605,-78.19769324
2002,56643,436,4175,-0.30552604,-78.19763939
2003,56644,888,4175,-0.30552603,-78.19758553
2004,56717,432,4000,-0.3055565,-78.21043033
2005,56718,38161,3998,-0.30555633,-78.20975712
2006,56719,4353,4001,-0.30555616,-78.20911083
2007,56720,1114,4009,-0.30555559,-78.20692963
2008,56721,1347,3972,-0.30555524,-78.20561014
2009,56722,1052,3972,-0.30555523,-78.20558321
2010,56723,10543,3972,-0.30555522,-78.20552936
2011,56724,2053,3975,-0.30555508,-78.20499079
2012,56725,2050,3976,-0.30555507,-78.20496386
2013,56726,2049,3976,-0.30555506,-78.20493693
2014,56727,690,3977,-0.30555506,-78.20491001
2015,56728,689,3977,-0.30555505,-78.20488308
2016,56729,688,3977,-0.30555504,-78.20485615
2017,56730,687,3977,-0.30555504,-78.20482922
2018,56731,686,3977,-0.30555503,-78.20480229
2019,56732,684,3977,-0.30555502,-78.20477536
2020,56733,680,3977,-0.30555501,-78.20474844
2021,56734,918,3978,-0.305555,-78.20469458
2022,56735,917,3978,-0.30555499,-78.20466765
2023,56736,417,3979,-0.30555498,-78.20461379
2024,56737,568,4138,-0.30555428,-78.20194789
2025,56738,1334,4175,-0.30555316,-78.19769323
2026,56739,437,4175,-0.30555315,-78.19763938
2027,56740,889,4175,-0.30555313,-78.19758552
2028,56815,433,4000,-0.30558361,-78.21043032
2029,56816,38174,3998,-0.30558344,-78.20975711
2030,56817,4354,4001,-0.30558327,-78.20911083
2031,56818,1149,4009,-0.3055827,-78.20692962
2032,56819,1351,3971,-0.30558236,-78.20563706
2033,56820,10548,3972,-0.30558234,-78.20558321
2034,56821,10545,3972,-0.30558234,-78.20555628
2035,56822,1357,3977,-0.30558217,-78.20491
2036,56823,1355,3977,-0.30558216,-78.20488307
2037,56824,1352,3977,-0.30558215,-78.20485614
2038,56825,1351,3977,-0.30558215,-78.20482921
2039,56826,1346,3977,-0.30558214,-78.20480228
2040,56827,1345,3977,-0.30558213,-78.20477536
2041,56828,1344,3977,-0.30558212,-78.20474843
2042,56829,1343,3977,-0.30558212,-78.2047215
2043,56830,420,3978,-0.3055821,-78.20466764
2044,56831,419,3978,-0.3055821,-78.20464071
2045,56832,569,4132,-0.3055814,-78.20197481
2046,56833,1335,4175,-0.30558027,-78.19769323
2047,56834,438,4175,-0.30558026,-78.19763937
2048,56835,890,4175,-0.30558024,-78.19758551
2049,56903,434,4000,-0.30561072,-78.21043031
2050,56904,38185,3998,-0.30561055,-78.2097571
2051,56905,4371,4001,-0.30561038,-78.20911082
2052,56906,1214,4008,-0.30560981,-78.20695655
2053,56907,1352,3971,-0.30560947,-78.20563706
2054,56908,10551,3971,-0.30560946,-78.20561013
2055,56909,422,3977,-0.30560922,-78.20469456
2056,56910,570,4127,-0.30560851,-78.20200173
2057,56911,1336,4175,-0.30560738,-78.19769322
2058,56912,439,4175,-0.30560737,-78.19763936
2059,56913,891,4175,-0.30560735,-78.19758551
2060,56981,509,4000,-0.30563783,-78.21043031
2061,56982,38187,3998,-0.30563766,-78.20975709
2062,56983,4375,4001,-0.30563748,-78.20908388
2063,56984,1256,4008,-0.30563694,-78.2070104
2064,56985,1225,4008,-0.30563693,-78.20698347
2065,56986,1355,3971,-0.30563658,-78.20566398
2066,56987,10552,3971,-0.30563658,-78.20563705
2067,56988,571,4123,-0.30563563,-78.20202866
2068,56989,1347,4175,-0.30563449,-78.19769321
2069,56990,440,4175,-0.30563448,-78.19763936
2070,56991,892,4175,-0.30563446,-78.1975855
2071,57049,544,4000,-0.30566494,-78.2104303
2072,57050,38188,3998,-0.30566476,-78.20975709
2073,57051,4376,4001,-0.30566459,-78.20908388
2074,57052,1271,4007,-0.30566406,-78.20706425
2075,57053,1268,4007,-0.30566405,-78.20703732
2076,57054,11912,3971,-0.30566369,-78.20566397
2077,57055,572,4119,-0.30566275,-78.20205558
2078,57056,1359,4175,-0.3056616,-78.19769321
2079,57057,441,4175,-0.30566159,-78.19763935
2080,57058,893,4175,-0.30566157,-78.19758549
2081,57112,545,4000,-0.30569205,-78.21043029
2082,57113,38264,3998,-0.30569187,-78.20975708
2083,57114,4387,4001,-0.30569169,-78.20905694
2084,57115,1273,4007,-0.30569118,-78.20709117
2085,57116,12186,3970,-0.30569081,-78.20569089
2086,57117,573,4116,-0.30568986,-78.2020825
2087,57118,1442,4174,-0.3056887,-78.19766627
2088,57119,442,4174,-0.3056887,-78.19763934
2089,57120,894,4174,-0.30568868,-78.19758549
2090,57186,640,4000,-0.30571916,-78.21043028
2091,57187,38389,3998,-0.30571898,-78.20975707
2092,57188,4392,4001,-0.30571879,-78.20903001
2093,57189,1342,4007,-0.3057183,-78.20714502
2094,57190,1297,4007,-0.30571829,-78.20711809
2095,57191,12187,3970,-0.30571792,-78.20569088
2096,57192,576,4113,-0.30571697,-78.20208249
2097,57193,1443,4174,-0.30571581,-78.19766626
2098,57194,443,4174,-0.3057158,-78.19763934
2099,57195,895,4174,-0.30571579,-78.19758548
2100,57271,641,4000,-0.30574626,-78.21040335
2101,57272,38393,3998,-0.3057461,-78.20978399
2102,57273,4393,4001,-0.3057459,-78.20903
2103,57274,1361,4006,-0.30574542,-78.20717194
2104,57275,12188,3970,-0.30574503,-78.20569088
2105,57276,316,3997,-0.30574455,-78.20388668
2106,57277,577,4109,-0.30574409,-78.20210941
2107,57278,1444,4174,-0.30574292,-78.19766626
2108,57279,444,4174,-0.30574291,-78.19763933
2109,57280,896,4174,-0.3057429,-78.19758547
2110,57345,645,3998,-0.30577337,-78.21037641
2111,57346,38412,3998,-0.30577322,-78.20981092
2112,57347,4415,4001,-0.30577301,-78.20902999
2113,57348,1429,4006,-0.30577255,-78.20727964
2114,57349,1394,4006,-0.30577255,-78.20725272
