"Plot Title: LUXabajo_06"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10801148, SEN S/N: 10801148)","Intensity, Lux (LGR S/N: 10801148, SEN S/N: 10801148)","Coupler Attached (LGR S/N: 10801148)","Coupler Detached (LGR S/N: 10801148)","Host Connected (LGR S/N: 10801148)","Stopped (LGR S/N: 10801148)","End Of File (LGR S/N: 10801148)"
53,07/28/21 12:00:00 AM,15.282,0.0,,,,,
54,07/28/21 12:15:00 AM,15.187,0.0,,,,,
55,07/28/21 12:30:00 AM,14.996,0.0,,,,,
56,07/28/21 12:45:00 AM,14.996,0.0,,,,,
57,07/28/21 01:00:00 AM,14.900,0.0,,,,,
58,07/28/21 01:15:00 AM,14.709,0.0,,,,,
59,07/28/21 01:30:00 AM,14.325,0.0,,,,,
60,07/28/21 01:45:00 AM,14.038,0.0,,,,,
61,07/28/21 02:00:00 AM,13.750,0.0,,,,,
62,07/28/21 02:15:00 AM,13.558,0.0,,,,,
63,07/28/21 02:30:00 AM,13.654,0.0,,,,,
64,07/28/21 02:45:00 AM,13.654,0.0,,,,,
65,07/28/21 03:00:00 AM,13.461,0.0,,,,,
66,07/28/21 03:15:00 AM,13.365,0.0,,,,,
67,07/28/21 03:30:00 AM,13.269,0.0,,,,,
68,07/28/21 03:45:00 AM,13.076,0.0,,,,,
69,07/28/21 04:00:00 AM,12.980,0.0,,,,,
70,07/28/21 04:15:00 AM,12.883,0.0,,,,,
71,07/28/21 04:30:00 AM,12.690,0.0,,,,,
72,07/28/21 04:45:00 AM,12.497,0.0,,,,,
73,07/28/21 05:00:00 AM,12.401,0.0,,,,,
74,07/28/21 05:15:00 AM,12.304,0.0,,,,,
75,07/28/21 05:30:00 AM,12.013,0.0,,,,,
76,07/28/21 05:45:00 AM,12.110,0.0,,,,,
77,07/28/21 06:00:00 AM,11.916,0.0,,,,,
78,07/28/21 06:15:00 AM,11.625,0.0,,,,,
79,07/28/21 06:30:00 AM,11.431,0.0,,,,,
80,07/28/21 06:45:00 AM,11.528,21.5,,,,,
81,07/28/21 07:00:00 AM,11.528,75.3,,,,,
82,07/28/21 07:15:00 AM,11.722,107.6,,,,,
83,07/28/21 07:30:00 AM,12.013,322.9,,,,,
84,07/28/21 07:45:00 AM,12.207,215.3,,,,,
85,07/28/21 08:00:00 AM,12.594,322.9,,,,,
86,07/28/21 08:15:00 AM,12.883,452.1,,,,,
87,07/28/21 08:30:00 AM,13.365,495.1,,,,,
88,07/28/21 08:45:00 AM,13.654,1108.7,,,,,
89,07/28/21 09:00:00 AM,14.230,1377.8,,,,,
90,07/28/21 09:15:00 AM,14.517,1550.0,,,,,
91,07/28/21 09:30:00 AM,14.900,1550.0,,,,,
92,07/28/21 09:45:00 AM,15.282,1636.1,,,,,
93,07/28/21 10:00:00 AM,15.664,1636.1,,,,,
94,07/28/21 10:15:00 AM,15.951,1808.3,,,,,
95,07/28/21 10:30:00 AM,16.332,1894.5,,,,,
96,07/28/21 10:45:00 AM,17.189,1980.6,,,,,
97,07/28/21 11:00:00 AM,18.331,1227.1,,,,,
98,07/28/21 11:15:00 AM,18.331,1022.6,,,,,
99,07/28/21 11:30:00 AM,18.331,2066.7,,,,,
100,07/28/21 11:45:00 AM,19.092,850.4,,,,,
101,07/28/21 12:00:00 PM,18.901,1065.6,,,,,
102,07/28/21 12:15:00 PM,19.092,1334.7,,,,,
103,07/28/21 12:30:00 PM,19.092,1280.9,,,,,
104,07/28/21 12:45:00 PM,18.806,1259.4,,,,,
105,07/28/21 01:00:00 PM,19.187,3272.2,,,,,
106,07/28/21 01:15:00 PM,19.758,2583.4,,,,,
107,07/28/21 01:30:00 PM,20.424,2066.7,,,,,
108,07/28/21 01:45:00 PM,22.046,3444.5,,,,,
109,07/28/21 02:00:00 PM,21.855,1377.8,,,,,
110,07/28/21 02:15:00 PM,23.773,1463.9,,,,,
111,07/28/21 02:30:00 PM,26.097,7233.4,,,,,
112,07/28/21 02:45:00 PM,27.370,27555.7,,,,,
113,07/28/21 03:00:00 PM,24.062,2411.1,,,,,
114,07/28/21 03:15:00 PM,22.525,2152.8,,,,,
115,07/28/21 03:30:00 PM,22.333,947.2,,,,,
116,07/28/21 03:45:00 PM,22.238,1463.9,,,,,
117,07/28/21 04:00:00 PM,22.142,1808.3,,,,,
118,07/28/21 04:15:00 PM,22.238,721.2,,,,,
119,07/28/21 04:30:00 PM,21.855,505.9,,,,,
120,07/28/21 04:45:00 PM,21.760,258.3,,,,,
121,07/28/21 05:00:00 PM,21.473,635.1,,,,,
122,07/28/21 05:15:00 PM,20.996,699.7,,,,,
123,07/28/21 05:30:00 PM,20.901,419.8,,,,,
124,07/28/21 05:45:00 PM,20.901,96.9,,,,,
125,07/28/21 06:00:00 PM,20.615,53.8,,,,,
126,07/28/21 06:15:00 PM,20.329,43.1,,,,,
127,07/28/21 06:30:00 PM,19.948,10.8,,,,,
128,07/28/21 06:45:00 PM,19.662,0.0,,,,,
129,07/28/21 07:00:00 PM,19.472,0.0,,,,,
130,07/28/21 07:15:00 PM,19.092,0.0,,,,,
131,07/28/21 07:30:00 PM,18.901,0.0,,,,,
132,07/28/21 07:45:00 PM,18.521,0.0,,,,,
133,07/28/21 08:00:00 PM,18.236,0.0,,,,,
134,07/28/21 08:15:00 PM,18.045,0.0,,,,,
135,07/28/21 08:30:00 PM,17.855,0.0,,,,,
136,07/28/21 08:45:00 PM,17.570,0.0,,,,,
137,07/28/21 09:00:00 PM,17.475,0.0,,,,,
138,07/28/21 09:15:00 PM,17.189,0.0,,,,,
139,07/28/21 09:30:00 PM,17.094,0.0,,,,,
140,07/28/21 09:45:00 PM,16.903,0.0,,,,,
141,07/28/21 10:00:00 PM,16.427,0.0,,,,,
142,07/28/21 10:15:00 PM,16.237,0.0,,,,,
143,07/28/21 10:30:00 PM,15.951,0.0,,,,,
144,07/28/21 10:45:00 PM,15.951,0.0,,,,,
145,07/28/21 11:00:00 PM,15.664,0.0,,,,,
146,07/28/21 11:15:00 PM,15.378,0.0,,,,,
147,07/28/21 11:30:00 PM,15.187,0.0,,,,,
148,07/28/21 11:45:00 PM,15.187,0.0,,,,,
149,07/29/21 12:00:00 AM,14.900,0.0,,,,,
150,07/29/21 12:15:00 AM,14.804,0.0,,,,,
151,07/29/21 12:30:00 AM,14.613,0.0,,,,,
152,07/29/21 12:45:00 AM,14.421,0.0,,,,,
153,07/29/21 01:00:00 AM,14.230,0.0,,,,,
154,07/29/21 01:15:00 AM,14.134,0.0,,,,,
155,07/29/21 01:30:00 AM,13.846,0.0,,,,,
156,07/29/21 01:45:00 AM,13.654,0.0,,,,,
157,07/29/21 02:00:00 AM,13.558,0.0,,,,,
158,07/29/21 02:15:00 AM,13.173,0.0,,,,,
159,07/29/21 02:30:00 AM,13.076,0.0,,,,,
160,07/29/21 02:45:00 AM,12.980,0.0,,,,,
161,07/29/21 03:00:00 AM,12.787,0.0,,,,,
162,07/29/21 03:15:00 AM,12.690,0.0,,,,,
163,07/29/21 03:30:00 AM,12.497,0.0,,,,,
164,07/29/21 03:45:00 AM,12.594,0.0,,,,,
165,07/29/21 04:00:00 AM,12.207,0.0,,,,,
166,07/29/21 04:15:00 AM,12.207,0.0,,,,,
167,07/29/21 04:30:00 AM,12.110,0.0,,,,,
168,07/29/21 04:45:00 AM,12.110,0.0,,,,,
169,07/29/21 05:00:00 AM,12.013,0.0,,,,,
170,07/29/21 05:15:00 AM,11.819,0.0,,,,,
171,07/29/21 05:30:00 AM,11.819,0.0,,,,,
172,07/29/21 05:45:00 AM,11.819,0.0,,,,,
173,07/29/21 06:00:00 AM,11.431,0.0,,,,,
174,07/29/21 06:15:00 AM,11.334,0.0,,,,,
175,07/29/21 06:30:00 AM,11.334,10.8,,,,,
176,07/29/21 06:45:00 AM,11.334,10.8,,,,,
177,07/29/21 07:00:00 AM,11.236,10.8,,,,,
178,07/29/21 07:15:00 AM,11.334,64.6,,,,,
179,07/29/21 07:30:00 AM,11.722,731.9,,,,,
180,07/29/21 07:45:00 AM,12.304,1065.6,,,,,
181,07/29/21 08:00:00 AM,12.787,366.0,,,,,
182,07/29/21 08:15:00 AM,13.173,441.3,,,,,
183,07/29/21 08:30:00 AM,13.654,376.7,,,,,
184,07/29/21 08:45:00 AM,14.804,53.8,,,,,
185,07/29/21 09:00:00 AM,17.760,0.0,,,,,
186,07/29/21 09:15:00 AM,18.806,0.0,,,,,
187,07/29/21 09:30:00 AM,19.567,0.0,,,,,
188,07/29/21 09:45:00 AM,20.234,0.0,,,,,
189,07/29/21 10:00:00 AM,21.091,43.1,,,,,
190,07/29/21 10:13:32 AM,,,Logged,,,,
191,07/29/21 10:15:00 AM,22.525,0.0,,,,,
192,07/29/21 10:24:38 AM,,,,Logged,,,
193,07/29/21 10:26:53 AM,,,Logged,,,,
194,07/29/21 10:26:55 AM,,,,Logged,,,
195,07/29/21 10:27:21 AM,,,Logged,,,,
196,07/29/21 10:30:00 AM,25.319,0.0,,,,,
197,07/29/21 10:40:40 AM,,,,Logged,,,
198,07/29/21 10:43:39 AM,,,Logged,,Logged,,
199,07/29/21 10:43:49 AM,,,,,,Logged,Logged
