"Plot Title: luxarriba_02"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10163225, SEN S/N: 10163225)","Intensity, Lux (LGR S/N: 10163225, SEN S/N: 10163225)","Coupler Attached (LGR S/N: 10163225)","Host Connected (LGR S/N: 10163225)","Stopped (LGR S/N: 10163225)","End Of File (LGR S/N: 10163225)"
1,06/11/21 11:00:00 AM,9.571,16533.4,,,,
2,06/11/21 11:15:00 AM,12.980,44089.2,,,,
3,06/11/21 11:30:00 AM,13.365,33066.9,,,,
4,06/11/21 11:45:00 AM,9.768,22044.6,,,,
5,06/11/21 12:00:00 PM,10.357,23422.4,,,,
6,06/11/21 12:15:00 PM,11.722,33066.9,,,,
7,06/11/21 12:30:00 PM,11.528,19289.0,,,,
8,06/11/21 12:45:00 PM,12.304,22044.6,,,,
9,06/11/21 01:00:00 PM,10.063,18600.1,,,,
10,06/11/21 01:15:00 PM,9.077,15844.5,,,,
11,06/11/21 01:30:00 PM,11.334,28933.5,,,,
12,06/11/21 01:45:00 PM,10.357,14466.8,,,,
13,06/11/21 02:00:00 PM,9.669,15155.7,,,,
14,06/11/21 02:15:00 PM,13.173,35822.5,,,,
15,06/11/21 02:30:00 PM,13.269,34444.7,,,,
16,06/11/21 02:45:00 PM,13.173,38578.0,,,,
17,06/11/21 03:00:00 PM,13.365,23422.4,,,,
18,06/11/21 03:15:00 PM,12.883,15844.5,,,,
19,06/11/21 03:30:00 PM,12.690,13089.0,,,,
20,06/11/21 03:45:00 PM,12.594,22044.6,,,,
21,06/11/21 04:00:00 PM,9.866,8266.7,,,,
22,06/11/21 04:15:00 PM,8.680,8266.7,,,,
23,06/11/21 04:30:00 PM,7.481,1894.5,,,,
24,06/11/21 04:45:00 PM,6.877,1894.5,,,,
25,06/11/21 05:00:00 PM,6.573,667.4,,,,
26,06/11/21 05:15:00 PM,6.166,818.1,,,,
27,06/11/21 05:30:00 PM,5.655,559.7,,,,
28,06/11/21 05:45:00 PM,4.831,366.0,,,,
29,06/11/21 06:00:00 PM,4.311,161.5,,,,
30,06/11/21 06:15:00 PM,4.207,107.6,,,,
31,06/11/21 06:30:00 PM,4.207,0.0,,,,
32,06/11/21 06:45:00 PM,4.207,0.0,,,,
33,06/11/21 07:00:00 PM,4.727,0.0,,,,
34,06/11/21 07:15:00 PM,4.934,0.0,,,,
35,06/11/21 07:30:00 PM,4.831,0.0,,,,
36,06/11/21 07:45:00 PM,5.037,0.0,,,,
37,06/11/21 08:00:00 PM,5.141,0.0,,,,
38,06/11/21 08:15:00 PM,5.141,0.0,,,,
39,06/11/21 08:30:00 PM,5.037,0.0,,,,
40,06/11/21 08:45:00 PM,4.934,0.0,,,,
41,06/11/21 09:00:00 PM,4.831,0.0,,,,
42,06/11/21 09:15:00 PM,4.623,0.0,,,,
43,06/11/21 09:30:00 PM,4.311,0.0,,,,
