"Plot Title: LUXarriba_03"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10801183, SEN S/N: 10801183)","Intensity, Lux (LGR S/N: 10801183, SEN S/N: 10801183)","Coupler Attached (LGR S/N: 10801183)","Host Connected (LGR S/N: 10801183)","Stopped (LGR S/N: 10801183)","End Of File (LGR S/N: 10801183)"
1,06/25/21 01:15:00 PM,9.669,66133.8,,,,
2,06/25/21 01:30:00 PM,11.334,46844.8,,,,
3,06/25/21 01:45:00 PM,9.176,30311.3,,,,
4,06/25/21 02:00:00 PM,9.275,34444.7,,,,
5,06/25/21 02:15:00 PM,11.625,30311.3,,,,
6,06/25/21 02:30:00 PM,11.819,27555.7,,,,
7,06/25/21 02:45:00 PM,11.334,26178.0,,,,
8,06/25/21 03:00:00 PM,12.110,24800.2,,,,
9,06/25/21 03:15:00 PM,10.455,24800.2,,,,
10,06/25/21 03:30:00 PM,11.528,26178.0,,,,
11,06/25/21 03:45:00 PM,11.139,8611.2,,,,
12,06/25/21 04:00:00 PM,10.161,15155.7,,,,
13,06/25/21 04:15:00 PM,9.176,16533.4,,,,
14,06/25/21 04:30:00 PM,8.082,8611.2,,,,
15,06/25/21 04:45:00 PM,7.481,5511.1,,,,
16,06/25/21 05:00:00 PM,6.775,4305.6,,,,
17,06/25/21 05:15:00 PM,7.280,7577.8,,,,
18,06/25/21 05:30:00 PM,5.450,1463.9,,,,
19,06/25/21 05:45:00 PM,5.141,5511.1,,,,
20,06/25/21 06:00:00 PM,5.552,1463.9,,,,
21,06/25/21 06:15:00 PM,4.311,172.2,,,,
22,06/25/21 06:30:00 PM,2.837,10.8,,,,
23,06/25/21 06:45:00 PM,1.872,0.0,,,,
24,06/25/21 07:00:00 PM,2.195,0.0,,,,
25,06/25/21 07:15:00 PM,2.943,0.0,,,,
26,06/25/21 07:30:00 PM,3.578,0.0,,,,
27,06/25/21 07:45:00 PM,3.893,0.0,,,,
28,06/25/21 08:00:00 PM,3.683,0.0,,,,
29,06/25/21 08:15:00 PM,3.578,0.0,,,,
30,06/25/21 08:30:00 PM,3.788,0.0,,,,
31,06/25/21 08:45:00 PM,3.683,0.0,,,,
32,06/25/21 09:00:00 PM,3.683,0.0,,,,
33,06/25/21 09:15:00 PM,3.788,0.0,,,,
34,06/25/21 09:30:00 PM,3.683,0.0,,,,
35,06/25/21 09:45:00 PM,3.578,0.0,,,,
36,06/25/21 10:00:00 PM,3.578,0.0,,,,
37,06/25/21 10:15:00 PM,3.472,0.0,,,,
38,06/25/21 10:30:00 PM,3.578,0.0,,,,
39,06/25/21 10:45:00 PM,3.578,0.0,,,,
40,06/25/21 11:00:00 PM,3.578,0.0,,,,
41,06/25/21 11:15:00 PM,3.578,0.0,,,,
42,06/25/21 11:30:00 PM,3.578,0.0,,,,
43,06/25/21 11:45:00 PM,3.472,0.0,,,,
44,06/26/21 12:00:00 AM,3.472,0.0,,,,
45,06/26/21 12:15:00 AM,3.367,0.0,,,,
46,06/26/21 12:30:00 AM,3.367,0.0,,,,
47,06/26/21 12:45:00 AM,3.367,0.0,,,,
48,06/26/21 01:00:00 AM,3.367,0.0,,,,
49,06/26/21 01:15:00 AM,3.261,0.0,,,,
50,06/26/21 01:30:00 AM,3.155,0.0,,,,
51,06/26/21 01:45:00 AM,3.155,0.0,,,,
52,06/26/21 02:00:00 AM,3.261,0.0,,,,
53,06/26/21 02:15:00 AM,3.367,0.0,,,,
