"Plot Title: LUXarriba_03"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10801183, SEN S/N: 10801183)","Intensity, Lux (LGR S/N: 10801183, SEN S/N: 10801183)","Coupler Attached (LGR S/N: 10801183)","Host Connected (LGR S/N: 10801183)","Stopped (LGR S/N: 10801183)","End Of File (LGR S/N: 10801183)"
1,06/18/21 01:15:00 PM,8.382,33066.9,,,,
2,06/18/21 01:30:00 PM,8.978,31689.1,,,,
3,06/18/21 01:45:00 PM,8.779,24800.2,,,,
4,06/18/21 02:00:00 PM,8.779,19289.0,,,,
5,06/18/21 02:15:00 PM,7.782,21355.7,,,,
6,06/18/21 02:30:00 PM,6.674,11022.3,,,,
7,06/18/21 02:45:00 PM,5.141,2755.6,,,,
8,06/18/21 03:00:00 PM,4.727,4133.4,,,,
9,06/18/21 03:15:00 PM,5.347,11022.3,,,,
10,06/18/21 03:30:00 PM,5.655,15155.7,,,,
11,06/18/21 03:45:00 PM,8.680,31689.1,,,,
12,06/18/21 04:00:00 PM,5.757,2325.0,,,,
13,06/18/21 04:15:00 PM,6.268,3616.7,,,,
14,06/18/21 04:30:00 PM,5.552,5166.7,,,,
15,06/18/21 04:45:00 PM,6.064,10333.4,,,,
16,06/18/21 05:00:00 PM,5.757,8266.7,,,,
17,06/18/21 05:15:00 PM,5.244,3272.2,,,,
18,06/18/21 05:30:00 PM,4.831,6200.0,,,,
19,06/18/21 05:45:00 PM,4.727,8266.7,,,,
20,06/18/21 06:00:00 PM,4.415,1550.0,,,,
21,06/18/21 06:15:00 PM,4.102,118.4,,,,
22,06/18/21 06:30:00 PM,3.998,32.3,,,,
23,06/18/21 06:45:00 PM,3.893,0.0,,,,
24,06/18/21 07:00:00 PM,3.893,0.0,,,,
25,06/18/21 07:15:00 PM,3.893,0.0,,,,
26,06/18/21 07:30:00 PM,3.893,0.0,,,,
27,06/18/21 07:45:00 PM,3.893,0.0,,,,
28,06/18/21 08:00:00 PM,3.893,0.0,,,,
29,06/18/21 08:15:00 PM,3.788,0.0,,,,
30,06/18/21 08:30:00 PM,3.788,0.0,,,,
31,06/18/21 08:45:00 PM,3.788,0.0,,,,
32,06/18/21 09:00:00 PM,3.788,0.0,,,,
33,06/18/21 09:15:00 PM,3.683,0.0,,,,
34,06/18/21 09:30:00 PM,3.683,0.0,,,,
35,06/18/21 09:45:00 PM,3.578,0.0,,,,
36,06/18/21 10:00:00 PM,3.578,0.0,,,,
37,06/18/21 10:15:00 PM,3.578,0.0,,,,
38,06/18/21 10:30:00 PM,3.683,0.0,,,,
39,06/18/21 10:45:00 PM,3.683,0.0,,,,
40,06/18/21 11:00:00 PM,3.683,0.0,,,,
41,06/18/21 11:15:00 PM,3.683,0.0,,,,
42,06/18/21 11:30:00 PM,3.683,0.0,,,,
43,06/18/21 11:45:00 PM,3.683,0.0,,,,
44,06/19/21 12:00:00 AM,3.683,0.0,,,,
45,06/19/21 12:15:00 AM,3.683,0.0,,,,
46,06/19/21 12:30:00 AM,3.788,0.0,,,,
47,06/19/21 12:45:00 AM,3.788,0.0,,,,
48,06/19/21 01:00:00 AM,3.788,0.0,,,,
49,06/19/21 01:15:00 AM,3.788,0.0,,,,
50,06/19/21 01:30:00 AM,3.788,0.0,,,,
51,06/19/21 01:45:00 AM,3.788,0.0,,,,
52,06/19/21 02:00:00 AM,3.788,0.0,,,,
53,06/19/21 02:15:00 AM,3.578,0.0,,,,
54,06/19/21 02:30:00 AM,3.578,0.0,,,,
55,06/19/21 02:45:00 AM,3.472,0.0,,,,
56,06/19/21 03:00:00 AM,3.155,0.0,,,,
57,06/19/21 03:15:00 AM,3.155,0.0,,,,
58,06/19/21 03:30:00 AM,2.943,0.0,,,,
59,06/19/21 03:45:00 AM,2.730,0.0,,,,
