"Plot Title: LUXarriba_02"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10163225, SEN S/N: 10163225)","Intensity, Lux (LGR S/N: 10163225, SEN S/N: 10163225)","Coupler Attached (LGR S/N: 10163225)","Host Connected (LGR S/N: 10163225)","Stopped (LGR S/N: 10163225)","End Of File (LGR S/N: 10163225)"
1,07/09/21 11:00:00 AM,6.268,4650.0,,,,
2,07/09/21 11:15:00 AM,6.775,9300.1,,,,
3,07/09/21 11:30:00 AM,7.179,10677.8,,,,
4,07/09/21 11:45:00 AM,7.079,9644.5,,,,
5,07/09/21 12:00:00 PM,6.775,6544.5,,,,
6,07/09/21 12:15:00 PM,7.280,8266.7,,,,
7,07/09/21 12:30:00 PM,6.877,6544.5,,,,
8,07/09/21 12:45:00 PM,6.471,9644.5,,,,
9,07/09/21 01:00:00 PM,7.280,10677.8,,,,
10,07/09/21 01:15:00 PM,7.682,13089.0,,,,
11,07/09/21 01:30:00 PM,7.179,7233.4,,,,
12,07/09/21 01:45:00 PM,8.282,12400.1,,,,
13,07/09/21 02:00:00 PM,7.481,5511.1,,,,
14,07/09/21 02:15:00 PM,7.782,8611.2,,,,
15,07/09/21 02:30:00 PM,7.079,5511.1,,,,
16,07/09/21 02:45:00 PM,7.079,6544.5,,,,
17,07/09/21 03:00:00 PM,6.370,4650.0,,,,
18,07/09/21 03:15:00 PM,6.268,4477.8,,,,
19,07/09/21 03:30:00 PM,6.166,5338.9,,,,
20,07/09/21 03:45:00 PM,5.962,4477.8,,,,
21,07/09/21 04:00:00 PM,5.655,3272.2,,,,
22,07/09/21 04:15:00 PM,5.141,2669.5,,,,
23,07/09/21 04:30:00 PM,4.727,1377.8,,,,
24,07/09/21 04:45:00 PM,4.519,1184.0,,,,
25,07/09/21 05:00:00 PM,4.102,958.0,,,,
26,07/09/21 05:15:00 PM,4.207,1216.3,,,,
27,07/09/21 05:30:00 PM,4.102,462.9,,,,
28,07/09/21 05:45:00 PM,3.998,204.5,,,,
29,07/09/21 06:00:00 PM,3.893,96.9,,,,
30,07/09/21 06:15:00 PM,3.893,10.8,,,,
31,07/09/21 06:30:00 PM,3.788,0.0,,,,
32,07/09/21 06:45:00 PM,3.683,0.0,,,,
33,07/09/21 07:00:00 PM,3.683,0.0,,,,
34,07/09/21 07:15:00 PM,3.788,0.0,,,,
35,07/09/21 07:30:00 PM,3.788,0.0,,,,
