"Plot Title: LUXbajo_01"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10856119, SEN S/N: 10856119)","Intensity, Lux (LGR S/N: 10856119, SEN S/N: 10856119)","Coupler Attached (LGR S/N: 10856119)","Host Connected (LGR S/N: 10856119)","Stopped (LGR S/N: 10856119)","End Of File (LGR S/N: 10856119)"
1,06/25/21 10:45:00 AM,9.669,409.0,,,,
2,06/25/21 11:00:00 AM,9.866,893.4,,,,
3,06/25/21 11:15:00 AM,10.063,785.8,,,,
4,06/25/21 11:30:00 AM,9.866,215.3,,,,
5,06/25/21 11:45:00 AM,9.768,441.3,,,,
6,06/25/21 12:00:00 PM,9.768,1377.8,,,,
7,06/25/21 12:15:00 PM,9.768,731.9,,,,
8,06/25/21 12:30:00 PM,9.768,968.8,,,,
9,06/25/21 12:45:00 PM,9.768,796.5,,,,
10,06/25/21 01:00:00 PM,9.866,1033.3,,,,
11,06/25/21 01:15:00 PM,10.259,1377.8,,,,
12,06/25/21 01:30:00 PM,10.944,1044.1,,,,
13,06/25/21 01:45:00 PM,11.041,1044.1,,,,
14,06/25/21 02:00:00 PM,11.041,1033.3,,,,
15,06/25/21 02:15:00 PM,11.334,785.8,,,,
16,06/25/21 02:30:00 PM,12.013,904.2,,,,
17,06/25/21 02:45:00 PM,12.304,1001.0,,,,
18,06/25/21 03:00:00 PM,12.401,635.1,,,,
19,06/25/21 03:15:00 PM,12.401,452.1,,,,
20,06/25/21 03:30:00 PM,12.594,452.1,,,,
21,06/25/21 03:45:00 PM,12.690,355.2,,,,
22,06/25/21 04:00:00 PM,12.690,258.3,,,,
23,06/25/21 04:15:00 PM,12.594,312.2,,,,
24,06/25/21 04:30:00 PM,12.401,204.5,,,,
25,06/25/21 04:45:00 PM,12.207,129.2,,,,
26,06/25/21 05:00:00 PM,11.916,118.4,,,,
27,06/25/21 05:15:00 PM,11.819,366.0,,,,
28,06/25/21 05:30:00 PM,11.528,75.3,,,,
29,06/25/21 05:45:00 PM,11.334,161.5,,,,
30,06/25/21 06:00:00 PM,11.139,21.5,,,,
31,06/25/21 06:15:00 PM,10.944,0.0,,,,
32,06/25/21 06:30:00 PM,10.651,0.0,,,,
33,06/25/21 06:45:00 PM,10.455,0.0,,,,
34,06/25/21 07:00:00 PM,10.357,0.0,,,,
35,06/25/21 07:15:00 PM,10.161,0.0,,,,
36,06/25/21 07:30:00 PM,10.161,0.0,,,,
37,06/25/21 07:45:00 PM,10.161,0.0,,,,
38,06/25/21 08:00:00 PM,10.063,0.0,,,,
39,06/25/21 08:15:00 PM,9.965,0.0,,,,
40,06/25/21 08:30:00 PM,9.866,0.0,,,,
41,06/25/21 08:45:00 PM,9.768,0.0,,,,
42,06/25/21 09:00:00 PM,9.768,0.0,,,,
43,06/25/21 09:15:00 PM,9.669,0.0,,,,
44,06/25/21 09:30:00 PM,9.571,0.0,,,,
45,06/25/21 09:45:00 PM,9.571,0.0,,,,
46,06/25/21 10:00:00 PM,9.472,0.0,,,,
47,06/25/21 10:15:00 PM,9.472,0.0,,,,
48,06/25/21 10:30:00 PM,9.373,0.0,,,,
49,06/25/21 10:45:00 PM,9.373,0.0,,,,
50,06/25/21 11:00:00 PM,9.275,0.0,,,,
51,06/25/21 11:15:00 PM,9.275,0.0,,,,
52,06/25/21 11:30:00 PM,9.176,0.0,,,,
53,06/25/21 11:45:00 PM,9.077,0.0,,,,
54,06/26/21 12:00:00 AM,9.077,0.0,,,,
55,06/26/21 12:15:00 AM,8.978,0.0,,,,
56,06/26/21 12:30:00 AM,8.978,0.0,,,,
57,06/26/21 12:45:00 AM,8.879,0.0,,,,
58,06/26/21 01:00:00 AM,8.879,0.0,,,,
59,06/26/21 01:15:00 AM,8.779,0.0,,,,
60,06/26/21 01:30:00 AM,8.779,0.0,,,,
61,06/26/21 01:45:00 AM,8.779,0.0,,,,
62,06/26/21 02:00:00 AM,8.680,0.0,,,,
63,06/26/21 02:15:00 AM,8.680,0.0,,,,
64,06/26/21 02:30:00 AM,8.680,0.0,,,,
65,06/26/21 02:45:00 AM,8.581,0.0,,,,
66,06/26/21 03:00:00 AM,8.481,0.0,,,,
67,06/26/21 03:15:00 AM,8.481,0.0,,,,
68,06/26/21 03:30:00 AM,8.481,0.0,,,,
69,06/26/21 03:45:00 AM,8.382,0.0,,,,
70,06/26/21 04:00:00 AM,8.382,0.0,,,,
71,06/26/21 04:15:00 AM,8.382,0.0,,,,
72,06/26/21 04:30:00 AM,8.382,0.0,,,,
73,06/26/21 04:45:00 AM,8.282,0.0,,,,
74,06/26/21 05:00:00 AM,8.282,0.0,,,,
75,06/26/21 05:15:00 AM,8.182,0.0,,,,
76,06/26/21 05:30:00 AM,8.182,0.0,,,,
77,06/26/21 05:45:00 AM,8.182,0.0,,,,
78,06/26/21 06:00:00 AM,8.082,0.0,,,,
79,06/26/21 06:15:00 AM,8.082,0.0,,,,
80,06/26/21 06:30:00 AM,7.983,0.0,,,,
81,06/26/21 06:45:00 AM,7.983,53.8,,,,
82,06/26/21 07:00:00 AM,7.983,75.3,,,,
83,06/26/21 07:15:00 AM,7.983,75.3,,,,
84,06/26/21 07:30:00 AM,8.082,96.9,,,,
85,06/26/21 07:45:00 AM,8.082,139.9,,,,
86,06/26/21 08:00:00 AM,8.082,333.7,,,,
87,06/26/21 08:15:00 AM,8.082,193.8,,,,
88,06/26/21 08:30:00 AM,8.182,581.3,,,,
89,06/26/21 08:45:00 AM,8.282,226.0,,,,
90,06/26/21 09:00:00 AM,8.481,796.5,,,,
91,06/26/21 09:15:00 AM,8.779,1302.4,,,,
92,06/26/21 09:30:00 AM,8.978,1302.4,,,,
93,06/26/21 09:45:00 AM,9.571,3616.7,,,,
94,06/26/21 10:00:00 AM,9.373,753.5,,,,
95,06/26/21 10:15:00 AM,9.472,570.5,,,,
