"Plot Title: luxabajo_02"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10801144, SEN S/N: 10801144, LBL: Green)","Intensity, Lux (LGR S/N: 10801144, SEN S/N: 10801144)","Coupler Attached (LGR S/N: 10801144)","Host Connected (LGR S/N: 10801144)","Stopped (LGR S/N: 10801144)","End Of File (LGR S/N: 10801144)"
57,06/26/21 02:00:00 AM,8.680,0.0,,,,
58,06/26/21 02:15:00 AM,8.680,0.0,,,,
59,06/26/21 02:30:00 AM,8.581,0.0,,,,
60,06/26/21 02:45:00 AM,8.581,0.0,,,,
61,06/26/21 03:00:00 AM,8.481,0.0,,,,
62,06/26/21 03:15:00 AM,8.481,0.0,,,,
63,06/26/21 03:30:00 AM,8.382,0.0,,,,
64,06/26/21 03:45:00 AM,8.382,0.0,,,,
65,06/26/21 04:00:00 AM,8.282,0.0,,,,
66,06/26/21 04:15:00 AM,8.282,0.0,,,,
67,06/26/21 04:30:00 AM,8.282,0.0,,,,
68,06/26/21 04:45:00 AM,8.282,0.0,,,,
69,06/26/21 05:00:00 AM,8.182,0.0,,,,
70,06/26/21 05:15:00 AM,8.182,0.0,,,,
71,06/26/21 05:30:00 AM,8.182,0.0,,,,
72,06/26/21 05:45:00 AM,8.082,0.0,,,,
73,06/26/21 06:00:00 AM,8.082,0.0,,,,
74,06/26/21 06:15:00 AM,7.983,10.8,,,,
75,06/26/21 06:30:00 AM,7.983,139.9,,,,
76,06/26/21 06:45:00 AM,7.983,441.3,,,,
77,06/26/21 07:00:00 AM,7.983,699.7,,,,
78,06/26/21 07:15:00 AM,7.983,710.4,,,,
79,06/26/21 07:30:00 AM,7.983,656.6,,,,
80,06/26/21 07:45:00 AM,7.983,1119.5,,,,
81,06/26/21 08:00:00 AM,7.983,882.6,,,,
82,06/26/21 08:15:00 AM,7.983,1345.5,,,,
83,06/26/21 08:30:00 AM,8.082,4822.3,,,,
84,06/26/21 08:45:00 AM,8.082,1636.1,,,,
85,06/26/21 09:00:00 AM,8.282,4477.8,,,,
86,06/26/21 09:15:00 AM,8.382,2325.0,,,,
87,06/26/21 09:30:00 AM,8.680,6200.0,,,,
88,06/26/21 09:45:00 AM,8.879,6200.0,,,,
89,06/26/21 10:00:00 AM,9.176,3961.1,,,,
90,06/26/21 10:15:00 AM,9.373,4133.4,,,,
91,06/26/21 10:30:00 AM,9.373,4477.8,,,,
92,06/26/21 10:45:00 AM,9.275,5511.1,,,,
93,06/26/21 11:00:00 AM,9.373,6200.0,,,,
94,06/26/21 11:15:00 AM,9.373,6200.0,,,,
95,06/26/21 11:30:00 AM,9.571,10333.4,,,,
96,06/26/21 11:45:00 AM,9.669,4477.8,,,,
97,06/26/21 12:00:00 PM,10.944,93689.5,,,,
98,06/26/21 12:15:00 PM,10.259,4477.8,,,,
99,06/26/21 12:30:00 PM,10.357,3961.1,,,,
100,06/26/21 12:45:00 PM,10.259,3616.7,,,,
101,06/26/21 01:00:00 PM,10.259,4133.4,,,,
102,06/26/21 01:15:00 PM,10.259,6200.0,,,,
103,06/26/21 01:30:00 PM,10.259,4650.0,,,,
104,06/26/21 01:45:00 PM,10.259,6200.0,,,,
105,06/26/21 02:00:00 PM,10.455,8266.7,,,,
106,06/26/21 02:15:00 PM,10.651,9300.1,,,,
107,06/26/21 02:30:00 PM,11.139,5511.1,,,,
108,06/26/21 02:45:00 PM,11.334,3788.9,,,,
109,06/26/21 03:00:00 PM,11.334,5166.7,,,,
110,06/26/21 03:15:00 PM,11.236,2325.0,,,,
111,06/26/21 03:30:00 PM,11.236,2583.4,,,,
112,06/26/21 03:45:00 PM,11.139,2669.5,,,,
113,06/26/21 04:00:00 PM,11.139,3272.2,,,,
114,06/26/21 04:15:00 PM,11.041,1216.3,,,,
115,06/26/21 04:30:00 PM,10.944,3100.0,,,,
116,06/26/21 04:45:00 PM,10.846,2755.6,,,,
117,06/26/21 05:00:00 PM,10.944,2755.6,,,,
118,06/26/21 05:15:00 PM,10.846,1636.1,,,,
119,06/26/21 05:30:00 PM,10.651,366.0,,,,
120,06/26/21 05:45:00 PM,10.553,710.4,,,,
121,06/26/21 06:00:00 PM,10.357,161.5,,,,
122,06/26/21 06:15:00 PM,10.259,21.5,,,,
123,06/26/21 06:30:00 PM,10.161,0.0,,,,
124,06/26/21 06:45:00 PM,10.063,0.0,,,,
125,06/26/21 07:00:00 PM,9.965,0.0,,,,
126,06/26/21 07:15:00 PM,9.866,0.0,,,,
127,06/26/21 07:30:00 PM,9.768,0.0,,,,
128,06/26/21 07:45:00 PM,9.669,0.0,,,,
129,06/26/21 08:00:00 PM,9.571,0.0,,,,
130,06/26/21 08:15:00 PM,9.571,0.0,,,,
131,06/26/21 08:30:00 PM,9.472,0.0,,,,
132,06/26/21 08:45:00 PM,9.373,0.0,,,,
133,06/26/21 09:00:00 PM,9.275,0.0,,,,
134,06/26/21 09:15:00 PM,9.176,0.0,,,,
135,06/26/21 09:30:00 PM,9.176,0.0,,,,
136,06/26/21 09:45:00 PM,9.077,0.0,,,,
137,06/26/21 10:00:00 PM,8.978,0.0,,,,
138,06/26/21 10:15:00 PM,8.879,0.0,,,,
139,06/26/21 10:30:00 PM,8.879,0.0,,,,
140,06/26/21 10:45:00 PM,8.779,0.0,,,,
141,06/26/21 11:00:00 PM,8.680,0.0,,,,
142,06/26/21 11:15:00 PM,8.680,0.0,,,,
143,06/26/21 11:30:00 PM,8.680,0.0,,,,
144,06/26/21 11:45:00 PM,8.581,0.0,,,,
145,06/27/21 12:00:00 AM,8.581,0.0,,,,
146,06/27/21 12:15:00 AM,8.481,0.0,,,,
147,06/27/21 12:30:00 AM,8.481,0.0,,,,
148,06/27/21 12:45:00 AM,8.382,0.0,,,,
149,06/27/21 01:00:00 AM,8.382,0.0,,,,
150,06/27/21 01:15:00 AM,8.282,0.0,,,,
151,06/27/21 01:30:00 AM,8.182,0.0,,,,
152,06/27/21 01:45:00 AM,7.983,0.0,,,,
153,06/27/21 02:00:00 AM,7.882,0.0,,,,
154,06/27/21 02:15:00 AM,7.782,0.0,,,,
155,06/27/21 02:30:00 AM,7.682,0.0,,,,
156,06/27/21 02:45:00 AM,7.582,0.0,,,,
157,06/27/21 03:00:00 AM,7.582,0.0,,,,
158,06/27/21 03:15:00 AM,7.582,0.0,,,,
159,06/27/21 03:30:00 AM,7.582,0.0,,,,
160,06/27/21 03:45:00 AM,7.582,0.0,,,,
161,06/27/21 04:00:00 AM,7.582,0.0,,,,
162,06/27/21 04:15:00 AM,7.582,0.0,,,,
163,06/27/21 04:30:00 AM,7.582,0.0,,,,
164,06/27/21 04:45:00 AM,7.481,0.0,,,,
165,06/27/21 05:00:00 AM,7.481,0.0,,,,
166,06/27/21 05:15:00 AM,7.381,0.0,,,,
167,06/27/21 05:30:00 AM,7.381,0.0,,,,
168,06/27/21 05:45:00 AM,7.280,0.0,,,,
169,06/27/21 06:00:00 AM,7.280,0.0,,,,
170,06/27/21 06:15:00 AM,7.280,21.5,,,,
171,06/27/21 06:30:00 AM,7.280,64.6,,,,
172,06/27/21 06:45:00 AM,7.280,366.0,,,,
173,06/27/21 07:00:00 AM,7.280,796.5,,,,
174,06/27/21 07:15:00 AM,7.280,979.5,,,,
175,06/27/21 07:30:00 AM,7.280,1463.9,,,,
176,06/27/21 07:45:00 AM,7.381,2497.2,,,,
177,06/27/21 08:00:00 AM,7.381,3100.0,,,,
178,06/27/21 08:15:00 AM,7.481,1722.2,,,,
179,06/27/21 08:30:00 AM,7.582,3616.7,,,,
180,06/27/21 08:45:00 AM,7.682,7233.4,,,,
181,06/27/21 09:00:00 AM,7.882,2066.7,,,,
182,06/27/21 09:15:00 AM,8.282,2927.8,,,,
183,06/27/21 09:30:00 AM,8.581,990.3,,,,
184,06/27/21 09:45:00 AM,8.581,1463.9,,,,
185,06/27/21 10:00:00 AM,8.879,6200.0,,,,
186,06/27/21 10:15:00 AM,8.978,9644.5,,,,
187,06/27/21 10:30:00 AM,9.275,8611.2,,,,
188,06/27/21 10:45:00 AM,9.472,10333.4,,,,
189,06/27/21 11:00:00 AM,9.669,11022.3,,,,
190,06/27/21 11:15:00 AM,9.768,8611.2,,,,
191,06/27/21 11:30:00 AM,9.768,5166.7,,,,
192,06/27/21 11:45:00 AM,9.866,8611.2,,,,
193,06/27/21 12:00:00 PM,10.553,46844.8,,,,
194,06/27/21 12:15:00 PM,10.357,7577.8,,,,
195,06/27/21 12:30:00 PM,10.553,10333.4,,,,
196,06/27/21 12:45:00 PM,10.651,10677.8,,,,
197,06/27/21 01:00:00 PM,10.553,4822.3,,,,
198,06/27/21 01:15:00 PM,10.455,4477.8,,,,
199,06/27/21 01:30:00 PM,10.357,7233.4,,,,
200,06/27/21 01:45:00 PM,10.259,5511.1,,,,
201,06/27/21 02:00:00 PM,10.357,8611.2,,,,
202,06/27/21 02:15:00 PM,10.553,7233.4,,,,
203,06/27/21 02:30:00 PM,10.553,4477.8,,,,
204,06/27/21 02:45:00 PM,10.455,3100.0,,,,
205,06/27/21 03:00:00 PM,10.455,6200.0,,,,
206,06/27/21 03:15:00 PM,10.357,4133.4,,,,
207,06/27/21 03:30:00 PM,10.357,3961.1,,,,
208,06/27/21 03:45:00 PM,10.259,3616.7,,,,
209,06/27/21 04:00:00 PM,10.161,2325.0,,,,
210,06/27/21 04:15:00 PM,10.063,2669.5,,,,
211,06/27/21 04:30:00 PM,10.161,5166.7,,,,
212,06/27/21 04:45:00 PM,10.259,2325.0,,,,
213,06/27/21 05:00:00 PM,10.357,979.5,,,,
214,06/27/21 05:15:00 PM,10.161,721.2,,,,
215,06/27/21 05:30:00 PM,9.965,731.9,,,,
216,06/27/21 05:45:00 PM,9.768,635.1,,,,
217,06/27/21 06:00:00 PM,9.669,333.7,,,,
218,06/27/21 06:15:00 PM,9.571,96.9,,,,
219,06/27/21 06:30:00 PM,9.472,10.8,,,,
220,06/27/21 06:45:00 PM,9.373,0.0,,,,
221,06/27/21 07:00:00 PM,9.275,0.0,,,,
222,06/27/21 07:15:00 PM,9.275,0.0,,,,
223,06/27/21 07:30:00 PM,9.275,0.0,,,,
224,06/27/21 07:45:00 PM,9.176,0.0,,,,
225,06/27/21 08:00:00 PM,9.176,0.0,,,,
226,06/27/21 08:15:00 PM,9.077,0.0,,,,
227,06/27/21 08:30:00 PM,9.077,0.0,,,,
228,06/27/21 08:45:00 PM,9.077,0.0,,,,
229,06/27/21 09:00:00 PM,8.978,0.0,,,,
230,06/27/21 09:15:00 PM,8.978,0.0,,,,
231,06/27/21 09:30:00 PM,8.978,0.0,,,,
232,06/27/21 09:45:00 PM,8.879,0.0,,,,
233,06/27/21 10:00:00 PM,8.879,0.0,,,,
234,06/27/21 10:15:00 PM,8.879,0.0,,,,
235,06/27/21 10:30:00 PM,8.779,0.0,,,,
236,06/27/21 10:45:00 PM,8.779,0.0,,,,
237,06/27/21 11:00:00 PM,8.779,0.0,,,,
238,06/27/21 11:15:00 PM,8.680,0.0,,,,
239,06/27/21 11:30:00 PM,8.680,0.0,,,,
240,06/27/21 11:45:00 PM,8.680,0.0,,,,
241,06/28/21 12:00:00 AM,8.581,0.0,,,,
242,06/28/21 12:15:00 AM,8.581,0.0,,,,
243,06/28/21 12:30:00 AM,8.581,0.0,,,,
244,06/28/21 12:45:00 AM,8.481,0.0,,,,
245,06/28/21 01:00:00 AM,8.481,0.0,,,,
246,06/28/21 01:15:00 AM,8.382,0.0,,,,
247,06/28/21 01:30:00 AM,8.382,0.0,,,,
248,06/28/21 01:45:00 AM,8.282,0.0,,,,
249,06/28/21 02:00:00 AM,8.282,0.0,,,,
250,06/28/21 02:15:00 AM,8.282,0.0,,,,
251,06/28/21 02:30:00 AM,8.282,0.0,,,,
252,06/28/21 02:45:00 AM,8.182,0.0,,,,
253,06/28/21 03:00:00 AM,8.182,0.0,,,,
254,06/28/21 03:15:00 AM,8.182,0.0,,,,
255,06/28/21 03:30:00 AM,8.182,0.0,,,,
256,06/28/21 03:45:00 AM,8.082,0.0,,,,
257,06/28/21 04:00:00 AM,8.082,0.0,,,,
258,06/28/21 04:15:00 AM,8.082,0.0,,,,
259,06/28/21 04:30:00 AM,8.082,0.0,,,,
260,06/28/21 04:45:00 AM,7.983,0.0,,,,
261,06/28/21 05:00:00 AM,7.983,0.0,,,,
262,06/28/21 05:15:00 AM,7.983,0.0,,,,
263,06/28/21 05:30:00 AM,7.983,0.0,,,,
264,06/28/21 05:45:00 AM,7.882,0.0,,,,
265,06/28/21 06:00:00 AM,7.882,0.0,,,,
266,06/28/21 06:15:00 AM,7.882,10.8,,,,
267,06/28/21 06:30:00 AM,7.782,204.5,,,,
268,06/28/21 06:45:00 AM,7.782,473.6,,,,
269,06/28/21 07:00:00 AM,7.782,505.9,,,,
270,06/28/21 07:15:00 AM,7.782,1022.6,,,,
271,06/28/21 07:30:00 AM,7.782,1334.7,,,,
272,06/28/21 07:45:00 AM,7.782,1980.6,,,,
273,06/28/21 08:00:00 AM,7.782,2497.2,,,,
274,06/28/21 08:15:00 AM,7.782,2755.6,,,,
275,06/28/21 08:30:00 AM,7.882,2927.8,,,,
276,06/28/21 08:45:00 AM,7.882,3444.5,,,,
277,06/28/21 09:00:00 AM,7.983,2583.4,,,,
278,06/28/21 09:15:00 AM,7.983,1722.2,,,,
279,06/28/21 09:30:00 AM,7.983,2755.6,,,,
280,06/28/21 09:45:00 AM,7.983,3444.5,,,,
281,06/28/21 10:00:00 AM,7.983,2497.2,,,,
282,06/28/21 10:15:00 AM,7.983,2755.6,,,,
283,06/28/21 10:30:00 AM,8.082,3961.1,,,,
284,06/28/21 10:45:00 AM,8.082,1808.3,,,,
285,06/28/21 11:00:00 AM,8.082,3616.7,,,,
286,06/28/21 11:15:00 AM,8.182,5166.7,,,,
287,06/28/21 11:30:00 AM,8.282,6544.5,,,,
288,06/28/21 11:45:00 AM,8.382,6200.0,,,,
289,06/28/21 12:00:00 PM,8.581,4650.0,,,,
290,06/28/21 12:15:00 PM,8.680,8266.7,,,,
291,06/28/21 12:30:00 PM,8.779,10677.8,,,,
292,06/28/21 12:45:00 PM,8.978,8611.2,,,,
293,06/28/21 01:00:00 PM,9.176,7577.8,,,,
294,06/28/21 01:15:00 PM,9.472,11022.3,,,,
295,06/28/21 01:30:00 PM,9.965,12400.1,,,,
296,06/28/21 01:45:00 PM,10.553,14466.8,,,,
297,06/28/21 02:00:00 PM,10.651,6200.0,,,,
298,06/28/21 02:15:00 PM,10.651,4994.5,,,,
299,06/28/21 02:30:00 PM,10.357,2927.8,,,,
300,06/28/21 02:45:00 PM,10.063,2927.8,,,,
301,06/28/21 03:00:00 PM,9.768,3788.9,,,,
302,06/28/21 03:15:00 PM,9.669,3788.9,,,,
303,06/28/21 03:30:00 PM,9.571,2411.1,,,,
304,06/28/21 03:45:00 PM,9.571,2152.8,,,,
305,06/28/21 04:00:00 PM,9.373,1636.1,,,,
306,06/28/21 04:15:00 PM,9.275,1377.8,,,,
307,06/28/21 04:30:00 PM,9.176,1324.0,,,,
308,06/28/21 04:45:00 PM,9.176,1980.6,,,,
309,06/28/21 05:00:00 PM,9.077,2325.0,,,,
310,06/28/21 05:15:00 PM,9.077,1377.8,,,,
311,06/28/21 05:30:00 PM,8.978,667.4,,,,
312,06/28/21 05:45:00 PM,8.978,1463.9,,,,
313,06/28/21 06:00:00 PM,8.779,290.6,,,,
314,06/28/21 06:15:00 PM,8.680,53.8,,,,
315,06/28/21 06:30:00 PM,8.680,0.0,,,,
316,06/28/21 06:45:00 PM,8.581,0.0,,,,
317,06/28/21 07:00:00 PM,8.481,0.0,,,,
318,06/28/21 07:15:00 PM,8.382,0.0,,,,
319,06/28/21 07:30:00 PM,8.282,0.0,,,,
320,06/28/21 07:45:00 PM,8.082,0.0,,,,
321,06/28/21 08:00:00 PM,7.983,0.0,,,,
322,06/28/21 08:15:00 PM,7.882,0.0,,,,
323,06/28/21 08:30:00 PM,7.882,0.0,,,,
324,06/28/21 08:45:00 PM,7.782,0.0,,,,
325,06/28/21 09:00:00 PM,7.882,0.0,,,,
326,06/28/21 09:15:00 PM,7.782,0.0,,,,
327,06/28/21 09:30:00 PM,7.782,0.0,,,,
328,06/28/21 09:45:00 PM,7.782,0.0,,,,
329,06/28/21 10:00:00 PM,7.782,0.0,,,,
330,06/28/21 10:15:00 PM,7.782,0.0,,,,
331,06/28/21 10:30:00 PM,7.782,0.0,,,,
332,06/28/21 10:45:00 PM,7.682,0.0,,,,
333,06/28/21 11:00:00 PM,7.682,0.0,,,,
334,06/28/21 11:15:00 PM,7.682,0.0,,,,
335,06/28/21 11:30:00 PM,7.682,0.0,,,,
336,06/28/21 11:45:00 PM,7.582,0.0,,,,
337,06/29/21 12:00:00 AM,7.582,0.0,,,,
338,06/29/21 12:15:00 AM,7.582,0.0,,,,
339,06/29/21 12:30:00 AM,7.481,0.0,,,,
340,06/29/21 12:45:00 AM,7.481,0.0,,,,
341,06/29/21 01:00:00 AM,7.481,0.0,,,,
342,06/29/21 01:15:00 AM,7.381,0.0,,,,
343,06/29/21 01:30:00 AM,7.381,0.0,,,,
344,06/29/21 01:45:00 AM,7.280,0.0,,,,
345,06/29/21 02:00:00 AM,7.280,0.0,,,,
346,06/29/21 02:15:00 AM,7.280,0.0,,,,
347,06/29/21 02:30:00 AM,7.179,0.0,,,,
348,06/29/21 02:45:00 AM,7.179,0.0,,,,
349,06/29/21 03:00:00 AM,7.079,0.0,,,,
350,06/29/21 03:15:00 AM,7.079,0.0,,,,
351,06/29/21 03:30:00 AM,6.978,0.0,,,,
352,06/29/21 03:45:00 AM,6.978,0.0,,,,
353,06/29/21 04:00:00 AM,6.877,0.0,,,,
354,06/29/21 04:15:00 AM,6.775,0.0,,,,
355,06/29/21 04:30:00 AM,6.674,0.0,,,,
356,06/29/21 04:45:00 AM,6.674,0.0,,,,
357,06/29/21 05:00:00 AM,6.573,0.0,,,,
358,06/29/21 05:15:00 AM,6.471,0.0,,,,
359,06/29/21 05:30:00 AM,6.471,0.0,,,,
360,06/29/21 05:45:00 AM,6.471,0.0,,,,
361,06/29/21 06:00:00 AM,6.471,0.0,,,,
362,06/29/21 06:15:00 AM,6.471,43.1,,,,
363,06/29/21 06:30:00 AM,6.471,269.1,,,,
364,06/29/21 06:45:00 AM,6.370,441.3,,,,
365,06/29/21 07:00:00 AM,6.370,366.0,,,,
366,06/29/21 07:15:00 AM,6.370,645.8,,,,
367,06/29/21 07:30:00 AM,6.471,1151.7,,,,
368,06/29/21 07:45:00 AM,6.471,3272.2,,,,
369,06/29/21 08:00:00 AM,6.573,4477.8,,,,
370,06/29/21 08:15:00 AM,6.573,958.0,,,,
371,06/29/21 08:30:00 AM,6.674,1980.6,,,,
372,06/29/21 08:45:00 AM,6.775,1259.4,,,,
373,06/29/21 09:00:00 AM,6.978,1377.8,,,,
374,06/29/21 09:15:00 AM,7.179,5338.9,,,,
375,06/29/21 09:30:00 AM,7.481,6200.0,,,,
376,06/29/21 09:45:00 AM,7.882,6200.0,,,,
377,06/29/21 10:00:00 AM,8.082,7577.8,,,,
378,06/29/21 10:15:00 AM,8.182,4477.8,,,,
379,06/29/21 10:30:00 AM,8.382,6200.0,,,,
380,06/29/21 10:45:00 AM,8.481,11022.3,,,,
381,06/29/21 11:00:00 AM,8.680,7233.4,,,,
382,06/29/21 11:15:00 AM,8.779,9300.1,,,,
383,06/29/21 11:30:00 AM,8.978,4133.4,,,,
384,06/29/21 11:45:00 AM,9.275,15844.5,,,,
385,06/29/21 12:00:00 PM,9.669,8611.2,,,,
386,06/29/21 12:15:00 PM,10.063,38578.0,,,,
387,06/29/21 12:30:00 PM,9.965,8611.2,,,,
388,06/29/21 12:45:00 PM,10.259,8266.7,,,,
389,06/29/21 01:00:00 PM,10.455,11711.2,,,,
390,06/29/21 01:15:00 PM,10.357,7233.4,,,,
391,06/29/21 01:30:00 PM,10.161,7233.4,,,,
392,06/29/21 01:45:00 PM,10.063,7233.4,,,,
393,06/29/21 02:00:00 PM,9.965,5166.7,,,,
394,06/29/21 02:15:00 PM,9.866,6544.5,,,,
395,06/29/21 02:30:00 PM,9.866,12400.1,,,,
396,06/29/21 02:45:00 PM,9.866,9300.1,,,,
397,06/29/21 03:00:00 PM,9.965,11022.3,,,,
398,06/29/21 03:15:00 PM,9.965,4994.5,,,,
399,06/29/21 03:30:00 PM,9.965,3100.0,,,,
400,06/29/21 03:45:00 PM,9.866,3444.5,,,,
401,06/29/21 04:00:00 PM,9.669,5166.7,,,,
402,06/29/21 04:15:00 PM,9.472,3788.9,,,,
403,06/29/21 04:30:00 PM,9.472,4133.4,,,,
404,06/29/21 04:45:00 PM,9.373,3100.0,,,,
405,06/29/21 05:00:00 PM,9.275,1248.6,,,,
406,06/29/21 05:15:00 PM,9.176,1356.3,,,,
407,06/29/21 05:30:00 PM,9.077,1808.3,,,,
408,06/29/21 05:45:00 PM,8.879,559.7,,,,
409,06/29/21 06:00:00 PM,8.779,75.3,,,,
410,06/29/21 06:15:00 PM,8.581,43.1,,,,
411,06/29/21 06:30:00 PM,8.481,0.0,,,,
412,06/29/21 06:45:00 PM,8.382,0.0,,,,
413,06/29/21 07:00:00 PM,8.282,0.0,,,,
414,06/29/21 07:15:00 PM,8.282,0.0,,,,
415,06/29/21 07:30:00 PM,8.282,0.0,,,,
416,06/29/21 07:45:00 PM,8.182,0.0,,,,
417,06/29/21 08:00:00 PM,8.182,0.0,,,,
418,06/29/21 08:15:00 PM,8.182,0.0,,,,
419,06/29/21 08:30:00 PM,8.082,0.0,,,,
420,06/29/21 08:45:00 PM,8.182,0.0,,,,
421,06/29/21 09:00:00 PM,8.082,0.0,,,,
422,06/29/21 09:15:00 PM,8.082,0.0,,,,
423,06/29/21 09:30:00 PM,7.983,0.0,,,,
424,06/29/21 09:45:00 PM,7.983,0.0,,,,
425,06/29/21 10:00:00 PM,7.983,0.0,,,,
426,06/29/21 10:15:00 PM,7.983,0.0,,,,
427,06/29/21 10:30:00 PM,7.983,0.0,,,,
428,06/29/21 10:45:00 PM,7.983,0.0,,,,
429,06/29/21 11:00:00 PM,7.983,0.0,,,,
430,06/29/21 11:15:00 PM,7.983,0.0,,,,
431,06/29/21 11:30:00 PM,7.983,0.0,,,,
432,06/29/21 11:45:00 PM,7.882,0.0,,,,
433,06/30/21 12:00:00 AM,7.882,0.0,,,,
434,06/30/21 12:15:00 AM,7.782,0.0,,,,
435,06/30/21 12:30:00 AM,7.782,0.0,,,,
436,06/30/21 12:45:00 AM,7.782,0.0,,,,
437,06/30/21 01:00:00 AM,7.682,0.0,,,,
438,06/30/21 01:15:00 AM,7.582,0.0,,,,
439,06/30/21 01:30:00 AM,7.582,0.0,,,,
440,06/30/21 01:45:00 AM,7.481,0.0,,,,
441,06/30/21 02:00:00 AM,7.381,0.0,,,,
442,06/30/21 02:15:00 AM,7.381,0.0,,,,
443,06/30/21 02:30:00 AM,7.381,0.0,,,,
444,06/30/21 02:45:00 AM,7.381,0.0,,,,
445,06/30/21 03:00:00 AM,7.280,0.0,,,,
446,06/30/21 03:15:00 AM,7.179,0.0,,,,
447,06/30/21 03:30:00 AM,7.179,0.0,,,,
448,06/30/21 03:45:00 AM,7.079,0.0,,,,
449,06/30/21 04:00:00 AM,6.978,0.0,,,,
450,06/30/21 04:15:00 AM,6.978,0.0,,,,
451,06/30/21 04:30:00 AM,6.877,0.0,,,,
452,06/30/21 04:45:00 AM,6.775,0.0,,,,
453,06/30/21 05:00:00 AM,6.674,0.0,,,,
454,06/30/21 05:15:00 AM,6.674,0.0,,,,
455,06/30/21 05:30:00 AM,6.573,0.0,,,,
456,06/30/21 05:45:00 AM,6.471,0.0,,,,
457,06/30/21 06:00:00 AM,6.268,0.0,,,,
458,06/30/21 06:15:00 AM,6.064,21.5,,,,
459,06/30/21 06:30:00 AM,5.962,215.3,,,,
460,06/30/21 06:45:00 AM,5.860,452.1,,,,
461,06/30/21 07:00:00 AM,5.757,731.9,,,,
462,06/30/21 07:15:00 AM,5.552,505.9,,,,
463,06/30/21 07:30:00 AM,5.450,893.4,,,,
464,06/30/21 07:45:00 AM,5.244,1463.9,,,,
