"Plot Title: LUXbajo_01"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10856119, SEN S/N: 10856119)","Intensity, Lux (LGR S/N: 10856119, SEN S/N: 10856119)","Coupler Attached (LGR S/N: 10856119)","Host Connected (LGR S/N: 10856119)","Stopped (LGR S/N: 10856119)","End Of File (LGR S/N: 10856119)"
1,06/11/21 10:45:00 AM,9.768,893.4,,,,
2,06/11/21 11:00:00 AM,9.768,1097.9,,,,
3,06/11/21 11:15:00 AM,10.161,2325.0,,,,
4,06/11/21 11:30:00 AM,10.357,1550.0,,,,
5,06/11/21 11:45:00 AM,10.161,1550.0,,,,
6,06/11/21 12:00:00 PM,10.161,1980.6,,,,
7,06/11/21 12:15:00 PM,10.259,1463.9,,,,
8,06/11/21 12:30:00 PM,10.259,1044.1,,,,
9,06/11/21 12:45:00 PM,10.259,968.8,,,,
10,06/11/21 01:00:00 PM,10.161,914.9,,,,
11,06/11/21 01:15:00 PM,10.063,796.5,,,,
12,06/11/21 01:30:00 PM,10.259,1184.0,,,,
13,06/11/21 01:45:00 PM,10.161,699.7,,,,
14,06/11/21 02:00:00 PM,10.063,667.4,,,,
15,06/11/21 02:15:00 PM,10.357,1377.8,,,,
16,06/11/21 02:30:00 PM,10.455,1463.9,,,,
17,06/11/21 02:45:00 PM,10.553,1636.1,,,,
18,06/11/21 03:00:00 PM,10.651,1173.3,,,,
19,06/11/21 03:15:00 PM,10.553,1141.0,,,,
20,06/11/21 03:30:00 PM,10.651,1173.3,,,,
21,06/11/21 03:45:00 PM,10.651,861.1,,,,
22,06/11/21 04:00:00 PM,10.357,409.0,,,,
23,06/11/21 04:15:00 PM,10.161,409.0,,,,
24,06/11/21 04:30:00 PM,9.965,96.9,,,,
25,06/11/21 04:45:00 PM,9.866,86.1,,,,
26,06/11/21 05:00:00 PM,9.768,21.5,,,,
27,06/11/21 05:15:00 PM,9.768,32.3,,,,
28,06/11/21 05:30:00 PM,9.669,32.3,,,,
29,06/11/21 05:45:00 PM,9.571,21.5,,,,
30,06/11/21 06:00:00 PM,9.472,0.0,,,,
31,06/11/21 06:15:00 PM,9.472,0.0,,,,
32,06/11/21 06:30:00 PM,9.472,0.0,,,,
33,06/11/21 06:45:00 PM,9.472,0.0,,,,
34,06/11/21 07:00:00 PM,9.472,0.0,,,,
35,06/11/21 07:15:00 PM,9.373,0.0,,,,
36,06/11/21 07:30:00 PM,9.373,0.0,,,,
37,06/11/21 07:45:00 PM,9.472,0.0,,,,
38,06/11/21 08:00:00 PM,9.472,0.0,,,,
39,06/11/21 08:15:00 PM,9.472,0.0,,,,
40,06/11/21 08:30:00 PM,9.373,0.0,,,,
41,06/11/21 08:45:00 PM,9.373,0.0,,,,
42,06/11/21 09:00:00 PM,9.373,0.0,,,,
43,06/11/21 09:15:00 PM,9.373,0.0,,,,
44,06/11/21 09:30:00 PM,9.373,0.0,,,,
45,06/11/21 09:45:00 PM,9.275,0.0,,,,
46,06/11/21 10:00:00 PM,9.275,0.0,,,,
47,06/11/21 10:15:00 PM,9.275,0.0,,,,
48,06/11/21 10:30:00 PM,9.275,0.0,,,,
49,06/11/21 10:45:00 PM,9.275,0.0,,,,
50,06/11/21 11:00:00 PM,9.176,0.0,,,,
51,06/11/21 11:15:00 PM,9.176,0.0,,,,
52,06/11/21 11:30:00 PM,9.077,0.0,,,,
53,06/11/21 11:45:00 PM,9.077,0.0,,,,
54,06/12/21 12:00:00 AM,8.978,0.0,,,,
55,06/12/21 12:15:00 AM,8.978,0.0,,,,
56,06/12/21 12:30:00 AM,8.978,0.0,,,,
57,06/12/21 12:45:00 AM,8.978,0.0,,,,
58,06/12/21 01:00:00 AM,8.978,0.0,,,,
59,06/12/21 01:15:00 AM,9.077,0.0,,,,
60,06/12/21 01:30:00 AM,8.978,0.0,,,,
61,06/12/21 01:45:00 AM,8.978,0.0,,,,
62,06/12/21 02:00:00 AM,8.978,0.0,,,,
63,06/12/21 02:15:00 AM,8.978,0.0,,,,
64,06/12/21 02:30:00 AM,8.978,0.0,,,,
65,06/12/21 02:45:00 AM,8.978,0.0,,,,
66,06/12/21 03:00:00 AM,8.978,0.0,,,,
67,06/12/21 03:15:00 AM,8.978,0.0,,,,
68,06/12/21 03:30:00 AM,8.978,0.0,,,,
69,06/12/21 03:45:00 AM,8.978,0.0,,,,
70,06/12/21 04:00:00 AM,8.978,0.0,,,,
71,06/12/21 04:15:00 AM,8.978,0.0,,,,
72,06/12/21 04:30:00 AM,8.879,0.0,,,,
73,06/12/21 04:45:00 AM,8.879,0.0,,,,
74,06/12/21 05:00:00 AM,8.879,0.0,,,,
75,06/12/21 05:15:00 AM,8.779,0.0,,,,
76,06/12/21 05:30:00 AM,8.779,0.0,,,,
77,06/12/21 05:45:00 AM,8.779,0.0,,,,
78,06/12/21 06:00:00 AM,8.779,0.0,,,,
79,06/12/21 06:15:00 AM,8.779,0.0,,,,
80,06/12/21 06:30:00 AM,8.779,10.8,,,,
81,06/12/21 06:45:00 AM,8.779,43.1,,,,
82,06/12/21 07:00:00 AM,8.779,86.1,,,,
83,06/12/21 07:15:00 AM,8.779,193.8,,,,
84,06/12/21 07:30:00 AM,8.879,785.8,,,,
85,06/12/21 07:45:00 AM,8.879,333.7,,,,
86,06/12/21 08:00:00 AM,8.879,398.3,,,,
87,06/12/21 08:15:00 AM,8.978,505.9,,,,
88,06/12/21 08:30:00 AM,8.978,409.0,,,,
89,06/12/21 08:45:00 AM,9.077,731.9,,,,
90,06/12/21 09:00:00 AM,9.176,1108.7,,,,
91,06/12/21 09:15:00 AM,9.373,1044.1,,,,
92,06/12/21 09:30:00 AM,9.373,1194.8,,,,
93,06/12/21 09:45:00 AM,9.669,1980.6,,,,
94,06/12/21 10:00:00 AM,9.571,1184.0,,,,
95,06/12/21 10:15:00 AM,9.571,990.3,,,,
96,06/12/21 10:30:00 AM,9.472,688.9,,,,
97,06/12/21 10:45:00 AM,9.472,785.8,,,,
98,06/12/21 11:00:00 AM,9.373,785.8,,,,
99,06/12/21 11:15:00 AM,9.571,1237.9,,,,
100,06/12/21 11:30:00 AM,9.669,947.2,,,,
101,06/12/21 11:45:00 AM,9.669,1162.5,,,,
102,06/12/21 12:00:00 PM,9.669,1248.6,,,,
103,06/12/21 12:15:00 PM,9.866,1722.2,,,,
104,06/12/21 12:30:00 PM,9.768,807.3,,,,
105,06/12/21 12:45:00 PM,9.669,914.9,,,,
106,06/12/21 01:00:00 PM,9.768,1722.2,,,,
107,06/12/21 01:15:00 PM,10.063,1808.3,,,,
108,06/12/21 01:30:00 PM,10.161,1463.9,,,,
109,06/12/21 01:45:00 PM,10.259,1808.3,,,,
110,06/12/21 02:00:00 PM,10.455,2927.8,,,,
111,06/12/21 02:15:00 PM,10.357,1808.3,,,,
112,06/12/21 02:30:00 PM,10.553,1216.3,,,,
113,06/12/21 02:45:00 PM,10.651,861.1,,,,
114,06/12/21 03:00:00 PM,10.553,592.0,,,,
115,06/12/21 03:15:00 PM,10.651,699.7,,,,
116,06/12/21 03:30:00 PM,10.553,570.5,,,,
117,06/12/21 03:45:00 PM,10.161,871.9,,,,
118,06/12/21 04:00:00 PM,10.161,462.9,,,,
119,06/12/21 04:15:00 PM,10.161,678.1,,,,
120,06/12/21 04:30:00 PM,10.161,861.1,,,,
121,06/12/21 04:45:00 PM,10.161,947.2,,,,
