"Plot Title: LUX_arriba_05"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10801162, SEN S/N: 10801162)","Intensity, Lux (LGR S/N: 10801162, SEN S/N: 10801162)","Coupler Attached (LGR S/N: 10801162)","Host Connected (LGR S/N: 10801162)","Stopped (LGR S/N: 10801162)","End Of File (LGR S/N: 10801162)"
1,07/16/21 03:00:00 PM,7.882,2411.1,,,,
2,07/16/21 03:15:00 PM,7.782,2669.5,,,,
3,07/16/21 03:30:00 PM,7.882,4305.6,,,,
4,07/16/21 03:45:00 PM,9.275,3272.2,,,,
5,07/16/21 04:00:00 PM,8.382,2755.6,,,,
6,07/16/21 04:15:00 PM,9.077,3788.9,,,,
7,07/16/21 04:30:00 PM,8.779,2583.4,,,,
8,07/16/21 04:45:00 PM,7.079,1894.5,,,,
9,07/16/21 05:00:00 PM,8.082,2755.6,,,,
10,07/16/21 05:15:00 PM,7.179,1463.9,,,,
11,07/16/21 05:30:00 PM,7.079,1463.9,,,,
12,07/16/21 05:45:00 PM,6.166,645.8,,,,
13,07/16/21 06:00:00 PM,5.552,581.3,,,,
14,07/16/21 06:15:00 PM,5.347,161.5,,,,
15,07/16/21 06:30:00 PM,5.141,10.8,,,,
16,07/16/21 06:45:00 PM,3.998,0.0,,,,
17,07/16/21 07:00:00 PM,2.730,0.0,,,,
18,07/16/21 07:15:00 PM,1.980,0.0,,,,
19,07/16/21 07:30:00 PM,3.261,0.0,,,,
20,07/16/21 07:45:00 PM,4.311,0.0,,,,
21,07/16/21 08:00:00 PM,4.623,0.0,,,,
22,07/16/21 08:15:00 PM,5.037,0.0,,,,
23,07/16/21 08:30:00 PM,5.037,0.0,,,,
24,07/16/21 08:45:00 PM,5.141,0.0,,,,
25,07/16/21 09:00:00 PM,5.244,0.0,,,,
26,07/16/21 09:15:00 PM,5.244,0.0,,,,
27,07/16/21 09:30:00 PM,5.347,0.0,,,,
28,07/16/21 09:45:00 PM,5.244,0.0,,,,
29,07/16/21 10:00:00 PM,5.141,0.0,,,,
30,07/16/21 10:15:00 PM,5.037,0.0,,,,
31,07/16/21 10:30:00 PM,5.141,0.0,,,,
32,07/16/21 10:45:00 PM,5.037,0.0,,,,
33,07/16/21 11:00:00 PM,5.141,0.0,,,,
34,07/16/21 11:15:00 PM,5.037,0.0,,,,
35,07/16/21 11:30:00 PM,4.934,0.0,,,,
36,07/16/21 11:45:00 PM,5.037,0.0,,,,
37,07/17/21 12:00:00 AM,5.037,0.0,,,,
38,07/17/21 12:15:00 AM,4.934,0.0,,,,
39,07/17/21 12:30:00 AM,4.934,0.0,,,,
40,07/17/21 12:45:00 AM,4.934,0.0,,,,
41,07/17/21 01:00:00 AM,4.934,0.0,,,,
42,07/17/21 01:15:00 AM,5.037,0.0,,,,
43,07/17/21 01:30:00 AM,5.037,0.0,,,,
44,07/17/21 01:45:00 AM,4.934,0.0,,,,
45,07/17/21 02:00:00 AM,5.037,0.0,,,,
46,07/17/21 02:15:00 AM,4.934,0.0,,,,
47,07/17/21 02:30:00 AM,5.037,0.0,,,,
48,07/17/21 02:45:00 AM,4.831,0.0,,,,
49,07/17/21 03:00:00 AM,4.831,0.0,,,,
50,07/17/21 03:15:00 AM,4.934,0.0,,,,
51,07/17/21 03:30:00 AM,4.934,0.0,,,,
52,07/17/21 03:45:00 AM,4.934,0.0,,,,
53,07/17/21 04:00:00 AM,4.727,0.0,,,,
54,07/17/21 04:15:00 AM,4.831,0.0,,,,
55,07/17/21 04:30:00 AM,4.727,0.0,,,,
56,07/17/21 04:45:00 AM,4.727,0.0,,,,
57,07/17/21 05:00:00 AM,4.727,0.0,,,,
58,07/17/21 05:15:00 AM,4.623,0.0,,,,
59,07/17/21 05:30:00 AM,4.623,0.0,,,,
60,07/17/21 05:45:00 AM,4.519,0.0,,,,
61,07/17/21 06:00:00 AM,4.623,0.0,,,,
62,07/17/21 06:15:00 AM,4.623,21.5,,,,
63,07/17/21 06:30:00 AM,4.623,86.1,,,,
64,07/17/21 06:45:00 AM,4.727,139.9,,,,
65,07/17/21 07:00:00 AM,4.727,139.9,,,,
66,07/17/21 07:15:00 AM,4.831,290.6,,,,
67,07/17/21 07:30:00 AM,5.141,742.7,,,,
68,07/17/21 07:45:00 AM,5.860,1377.8,,,,
69,07/17/21 08:00:00 AM,5.860,1636.1,,,,
70,07/17/21 08:15:00 AM,5.962,1550.0,,,,
71,07/17/21 08:30:00 AM,5.860,1367.0,,,,
72,07/17/21 08:45:00 AM,6.775,2066.7,,,,
73,07/17/21 09:00:00 AM,7.381,4133.4,,,,
74,07/17/21 09:15:00 AM,7.079,3444.5,,,,
75,07/17/21 09:30:00 AM,7.782,3788.9,,,,
76,07/17/21 09:45:00 AM,7.582,4305.6,,,,
77,07/17/21 10:00:00 AM,7.381,4650.0,,,,
78,07/17/21 10:15:00 AM,7.983,4477.8,,,,
79,07/17/21 10:30:00 AM,8.481,3961.1,,,,
80,07/17/21 10:45:00 AM,8.978,4477.8,,,,
81,07/17/21 11:00:00 AM,9.077,6544.5,,,,
82,07/17/21 11:15:00 AM,8.282,2927.8,,,,
83,07/17/21 11:30:00 AM,9.176,11711.2,,,,
84,07/17/21 11:45:00 AM,11.139,5511.1,,,,
85,07/17/21 12:00:00 PM,9.669,4477.8,,,,
86,07/17/21 12:15:00 PM,10.063,3788.9,,,,
87,07/17/21 12:30:00 PM,11.139,13777.9,,,,
88,07/17/21 12:45:00 PM,9.768,5511.1,,,,
89,07/17/21 01:00:00 PM,10.748,7577.8,,,,
90,07/17/21 01:15:00 PM,13.076,8611.2,,,,
91,07/17/21 01:30:00 PM,12.690,8266.7,,,,
92,07/17/21 01:45:00 PM,10.063,3788.9,,,,
93,07/17/21 02:00:00 PM,9.866,6200.0,,,,
94,07/17/21 02:15:00 PM,11.625,4477.8,,,,
95,07/17/21 02:30:00 PM,9.472,3961.1,,,,
96,07/17/21 02:45:00 PM,10.259,4305.6,,,,
97,07/17/21 03:00:00 PM,8.680,3100.0,,,,
98,07/17/21 03:15:00 PM,7.983,2325.0,,,,
99,07/17/21 03:30:00 PM,8.182,4305.6,,,,
100,07/17/21 03:45:00 PM,9.965,4994.5,,,,
101,07/17/21 04:00:00 PM,7.882,3100.0,,,,
102,07/17/21 04:15:00 PM,8.182,2325.0,,,,
103,07/17/21 04:30:00 PM,7.179,958.0,,,,
104,07/17/21 04:45:00 PM,8.082,1001.0,,,,
105,07/17/21 05:00:00 PM,8.481,495.1,,,,
106,07/17/21 05:15:00 PM,8.282,549.0,,,,
107,07/17/21 05:30:00 PM,8.082,505.9,,,,
108,07/17/21 05:45:00 PM,7.983,344.4,,,,
109,07/17/21 06:00:00 PM,7.882,107.6,,,,
110,07/17/21 06:15:00 PM,7.682,10.8,,,,
111,07/17/21 06:30:00 PM,7.682,0.0,,,,
112,07/17/21 06:45:00 PM,7.582,0.0,,,,
113,07/17/21 07:00:00 PM,7.582,0.0,,,,
114,07/17/21 07:15:00 PM,7.481,0.0,,,,
115,07/17/21 07:30:00 PM,7.481,0.0,,,,
116,07/17/21 07:45:00 PM,7.381,0.0,,,,
117,07/17/21 08:00:00 PM,7.381,0.0,,,,
118,07/17/21 08:15:00 PM,7.381,0.0,,,,
119,07/17/21 08:30:00 PM,7.280,0.0,,,,
120,07/17/21 08:45:00 PM,7.280,0.0,,,,
121,07/17/21 09:00:00 PM,7.179,0.0,,,,
122,07/17/21 09:15:00 PM,7.179,0.0,,,,
123,07/17/21 09:30:00 PM,7.079,0.0,,,,
124,07/17/21 09:45:00 PM,7.079,0.0,,,,
125,07/17/21 10:00:00 PM,6.978,0.0,,,,
126,07/17/21 10:15:00 PM,6.674,0.0,,,,
127,07/17/21 10:30:00 PM,6.268,0.0,,,,
128,07/17/21 10:45:00 PM,6.064,0.0,,,,
129,07/17/21 11:00:00 PM,5.860,0.0,,,,
130,07/17/21 11:15:00 PM,5.552,0.0,,,,
131,07/17/21 11:30:00 PM,5.244,0.0,,,,
132,07/17/21 11:45:00 PM,5.037,0.0,,,,
133,07/18/21 12:00:00 AM,5.037,0.0,,,,
134,07/18/21 12:15:00 AM,5.037,0.0,,,,
135,07/18/21 12:30:00 AM,5.141,0.0,,,,
136,07/18/21 12:45:00 AM,5.141,0.0,,,,
137,07/18/21 01:00:00 AM,5.037,0.0,,,,
138,07/18/21 01:15:00 AM,4.934,0.0,,,,
139,07/18/21 01:30:00 AM,4.934,0.0,,,,
140,07/18/21 01:45:00 AM,4.934,0.0,,,,
141,07/18/21 02:00:00 AM,5.244,0.0,,,,
142,07/18/21 02:15:00 AM,5.450,0.0,,,,
143,07/18/21 02:30:00 AM,5.860,0.0,,,,
144,07/18/21 02:45:00 AM,6.471,0.0,,,,
145,07/18/21 03:00:00 AM,6.573,0.0,,,,
146,07/18/21 03:15:00 AM,6.573,0.0,,,,
147,07/18/21 03:30:00 AM,6.573,0.0,,,,
148,07/18/21 03:45:00 AM,6.573,0.0,,,,
149,07/18/21 04:00:00 AM,6.573,0.0,,,,
150,07/18/21 04:15:00 AM,6.471,0.0,,,,
151,07/18/21 04:30:00 AM,6.471,0.0,,,,
152,07/18/21 04:45:00 AM,6.471,0.0,,,,
153,07/18/21 05:00:00 AM,6.370,0.0,,,,
154,07/18/21 05:15:00 AM,6.370,0.0,,,,
155,07/18/21 05:30:00 AM,6.370,0.0,,,,
156,07/18/21 05:45:00 AM,6.370,0.0,,,,
157,07/18/21 06:00:00 AM,6.268,0.0,,,,
158,07/18/21 06:15:00 AM,6.268,0.0,,,,
159,07/18/21 06:30:00 AM,6.268,0.0,,,,
160,07/18/21 06:45:00 AM,6.166,21.5,,,,
161,07/18/21 07:00:00 AM,6.166,32.3,,,,
