"Plot Title: LUXarriba_01"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10163226, SEN S/N: 10163226)","Intensity, Lux (LGR S/N: 10163226, SEN S/N: 10163226)","Coupler Attached (LGR S/N: 10163226)","Host Connected (LGR S/N: 10163226)","Stopped (LGR S/N: 10163226)","End Of File (LGR S/N: 10163226)"
1,06/09/21 12:00:00 PM,20.996,82667.2,,,,
2,06/09/21 12:30:00 PM,30.054,52355.9,,,,
3,06/09/21 01:00:00 PM,32.086,49600.3,,,,
4,06/09/21 01:30:00 PM,30.963,31689.1,,,,
5,06/09/21 02:00:00 PM,37.714,49600.3,,,,
6,06/09/21 02:30:00 PM,24.448,30311.3,,,,
7,06/09/21 03:00:00 PM,24.931,27555.7,,,,
8,06/09/21 03:30:00 PM,27.075,23422.4,,,,
9,06/09/21 04:00:00 PM,17.570,13777.9,,,,
10,06/09/21 04:30:00 PM,13.750,16533.4,,,,
11,06/09/21 05:00:00 PM,10.553,9300.1,,,,
12,06/09/21 05:30:00 PM,8.879,4305.6,,,,
13,06/09/21 06:00:00 PM,5.037,538.2,,,,
14,06/09/21 06:30:00 PM,2.410,0.0,,,,
15,06/09/21 07:00:00 PM,0.232,0.0,,,,
16,06/09/21 07:30:00 PM,-0.325,0.0,,,,
17,06/09/21 08:00:00 PM,0.343,0.0,,,,
18,06/09/21 08:30:00 PM,-1.341,0.0,,,,
19,06/09/21 09:00:00 PM,-1.684,0.0,,,,
20,06/09/21 09:30:00 PM,-0.662,0.0,,,,
21,06/09/21 10:00:00 PM,-2.145,0.0,,,,
22,06/09/21 10:30:00 PM,-1.456,0.0,,,,
23,06/09/21 11:00:00 PM,0.121,0.0,,,,
24,06/09/21 11:30:00 PM,0.010,0.0,,,,
25,06/10/21 12:00:00 AM,0.563,0.0,,,,
26,06/10/21 12:30:00 AM,0.674,0.0,,,,
27,06/10/21 01:00:00 AM,0.453,0.0,,,,
28,06/10/21 01:30:00 AM,0.232,0.0,,,,
29,06/10/21 02:00:00 AM,-0.325,0.0,,,,
30,06/10/21 02:30:00 AM,-0.213,0.0,,,,
31,06/10/21 03:00:00 AM,-0.325,0.0,,,,
32,06/10/21 03:30:00 AM,0.010,0.0,,,,
33,06/10/21 04:00:00 AM,0.784,0.0,,,,
34,06/10/21 04:30:00 AM,1.330,0.0,,,,
35,06/10/21 05:00:00 AM,1.439,0.0,,,,
36,06/10/21 05:30:00 AM,1.439,0.0,,,,
37,06/10/21 06:00:00 AM,1.439,10.8,,,,
38,06/10/21 06:30:00 AM,1.764,1377.8,,,,
39,06/10/21 07:00:00 AM,1.439,4650.0,,,,
40,06/10/21 07:30:00 AM,4.415,7577.8,,,,
41,06/10/21 08:00:00 AM,17.665,38578.0,,,,
42,06/10/21 08:30:00 AM,28.258,49600.3,,,,
43,06/10/21 09:00:00 AM,29.552,52355.9,,,,
44,06/10/21 09:30:00 AM,29.652,55111.5,,,,
45,06/10/21 10:00:00 AM,20.710,30311.3,,,,
46,06/10/21 10:30:00 AM,23.773,34444.7,,,,
47,06/10/21 11:00:00 AM,34.374,49600.3,,,,
48,06/10/21 11:07:53 AM,,,Logged,,,
49,06/10/21 11:08:00 AM,,,,Logged,,
50,06/10/21 11:08:07 AM,,,,,Logged,Logged
