"Plot Title: LUXbajo_01"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10856119, SEN S/N: 10856119)","Intensity, Lux (LGR S/N: 10856119, SEN S/N: 10856119)","Coupler Attached (LGR S/N: 10856119)","Host Connected (LGR S/N: 10856119)","Stopped (LGR S/N: 10856119)","End Of File (LGR S/N: 10856119)"
1,06/09/21 12:00:00 PM,13.365,645.8,,,,
2,06/09/21 12:15:00 PM,10.357,1550.0,,,,
3,06/09/21 12:30:00 PM,10.748,1324.0,,,,
4,06/09/21 12:45:00 PM,11.431,1259.4,,,,
5,06/09/21 01:00:00 PM,11.528,968.8,,,,
6,06/09/21 01:15:00 PM,11.722,721.2,,,,
7,06/09/21 01:30:00 PM,12.013,505.9,,,,
8,06/09/21 01:45:00 PM,12.207,1302.4,,,,
9,06/09/21 02:00:00 PM,12.594,1259.4,,,,
10,06/09/21 02:15:00 PM,12.883,850.4,,,,
11,06/09/21 02:30:00 PM,12.594,785.8,,,,
12,06/09/21 02:45:00 PM,12.883,624.3,,,,
13,06/09/21 03:00:00 PM,12.690,602.8,,,,
14,06/09/21 03:15:00 PM,12.594,731.9,,,,
15,06/09/21 03:30:00 PM,12.787,861.1,,,,
16,06/09/21 03:45:00 PM,12.497,419.8,,,,
17,06/09/21 04:00:00 PM,12.207,538.2,,,,
18,06/09/21 04:15:00 PM,11.916,516.7,,,,
19,06/09/21 04:30:00 PM,11.722,290.6,,,,
20,06/09/21 04:45:00 PM,11.625,204.5,,,,
21,06/09/21 05:00:00 PM,11.431,129.2,,,,
22,06/09/21 05:15:00 PM,11.236,344.4,,,,
23,06/09/21 05:30:00 PM,11.041,150.7,,,,
24,06/09/21 05:45:00 PM,10.846,64.6,,,,
25,06/09/21 06:00:00 PM,10.651,10.8,,,,
26,06/09/21 06:15:00 PM,10.553,0.0,,,,
27,06/09/21 06:30:00 PM,10.357,0.0,,,,
28,06/09/21 06:45:00 PM,10.161,0.0,,,,
29,06/09/21 07:00:00 PM,10.063,0.0,,,,
30,06/09/21 07:15:00 PM,9.965,0.0,,,,
31,06/09/21 07:30:00 PM,9.866,0.0,,,,
32,06/09/21 07:45:00 PM,9.768,0.0,,,,
33,06/09/21 08:00:00 PM,9.669,0.0,,,,
34,06/09/21 08:15:00 PM,9.571,0.0,,,,
35,06/09/21 08:30:00 PM,9.571,0.0,,,,
36,06/09/21 08:45:00 PM,9.472,0.0,,,,
37,06/09/21 09:00:00 PM,9.373,0.0,,,,
38,06/09/21 09:15:00 PM,9.373,0.0,,,,
39,06/09/21 09:30:00 PM,9.275,0.0,,,,
40,06/09/21 09:45:00 PM,9.275,0.0,,,,
41,06/09/21 10:00:00 PM,9.176,0.0,,,,
42,06/09/21 10:15:00 PM,9.176,0.0,,,,
43,06/09/21 10:30:00 PM,9.077,0.0,,,,
44,06/09/21 10:45:00 PM,8.978,0.0,,,,
45,06/09/21 11:00:00 PM,8.978,0.0,,,,
46,06/09/21 11:15:00 PM,8.978,0.0,,,,
47,06/09/21 11:30:00 PM,8.978,0.0,,,,
48,06/09/21 11:45:00 PM,8.879,0.0,,,,
49,06/10/21 12:00:00 AM,8.879,0.0,,,,
50,06/10/21 12:15:00 AM,8.879,0.0,,,,
51,06/10/21 12:30:00 AM,8.779,0.0,,,,
52,06/10/21 12:45:00 AM,8.779,0.0,,,,
53,06/10/21 01:00:00 AM,8.680,0.0,,,,
54,06/10/21 01:15:00 AM,8.680,0.0,,,,
55,06/10/21 01:30:00 AM,8.581,0.0,,,,
56,06/10/21 01:45:00 AM,8.481,0.0,,,,
57,06/10/21 02:00:00 AM,8.481,0.0,,,,
58,06/10/21 02:15:00 AM,8.382,0.0,,,,
59,06/10/21 02:30:00 AM,8.282,0.0,,,,
60,06/10/21 02:45:00 AM,8.282,0.0,,,,
61,06/10/21 03:00:00 AM,8.182,0.0,,,,
62,06/10/21 03:15:00 AM,8.182,0.0,,,,
63,06/10/21 03:30:00 AM,8.182,0.0,,,,
64,06/10/21 03:45:00 AM,8.182,0.0,,,,
65,06/10/21 04:00:00 AM,8.182,0.0,,,,
66,06/10/21 04:15:00 AM,8.182,0.0,,,,
67,06/10/21 04:30:00 AM,8.182,0.0,,,,
68,06/10/21 04:45:00 AM,8.082,0.0,,,,
69,06/10/21 05:00:00 AM,8.082,0.0,,,,
70,06/10/21 05:15:00 AM,8.082,0.0,,,,
71,06/10/21 05:30:00 AM,7.983,0.0,,,,
72,06/10/21 05:45:00 AM,7.983,0.0,,,,
73,06/10/21 06:00:00 AM,7.983,0.0,,,,
74,06/10/21 06:15:00 AM,7.882,0.0,,,,
75,06/10/21 06:30:00 AM,7.882,21.5,,,,
76,06/10/21 06:45:00 AM,7.882,75.3,,,,
77,06/10/21 07:00:00 AM,7.882,129.2,,,,
78,06/10/21 07:15:00 AM,7.882,269.1,,,,
79,06/10/21 07:30:00 AM,7.983,258.3,,,,
80,06/10/21 07:45:00 AM,9.571,2066.7,,,,
81,06/10/21 08:00:00 AM,9.077,1722.2,,,,
82,06/10/21 08:15:00 AM,10.259,1894.5,,,,
83,06/10/21 08:30:00 AM,10.063,1377.8,,,,
84,06/10/21 08:45:00 AM,9.866,2152.8,,,,
85,06/10/21 09:00:00 AM,9.669,1463.9,,,,
86,06/10/21 09:15:00 AM,9.768,1636.1,,,,
87,06/10/21 09:30:00 AM,10.063,1636.1,,,,
88,06/10/21 09:45:00 AM,10.357,656.6,,,,
89,06/10/21 10:00:00 AM,9.965,645.8,,,,
90,06/10/21 10:15:00 AM,10.161,688.9,,,,
91,06/10/21 10:30:00 AM,10.259,667.4,,,,
92,06/10/21 10:45:00 AM,10.259,538.2,,,,
93,06/10/21 11:00:00 AM,10.651,301.4,,,,
94,06/10/21 11:10:57 AM,,,Logged,,,
95,06/10/21 11:11:18 AM,,,,Logged,,
96,06/10/21 11:11:41 AM,,,,,Logged,Logged
