"Plot Title: LUXarriba_03"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10801183, SEN S/N: 10801183)","Intensity, Lux (LGR S/N: 10801183, SEN S/N: 10801183)","Coupler Attached (LGR S/N: 10801183)","Host Connected (LGR S/N: 10801183)","Stopped (LGR S/N: 10801183)","End Of File (LGR S/N: 10801183)"
1,07/14/21 01:45:00 PM,16.523,37200.2,,,,
2,07/14/21 02:00:00 PM,17.189,66133.8,,,,
3,07/14/21 02:15:00 PM,17.665,57867.0,,,,
4,07/14/21 02:30:00 PM,11.819,33066.9,,,,
5,07/14/21 02:45:00 PM,13.365,44089.2,,,,
6,07/14/21 03:00:00 PM,11.334,79911.6,,,,
7,07/14/21 03:15:00 PM,12.594,77156.1,,,,
8,07/14/21 03:30:00 PM,14.900,35822.5,,,,
9,07/14/21 03:45:00 PM,12.304,39955.8,,,,
10,07/14/21 04:00:00 PM,11.236,49600.3,,,,
11,07/14/21 04:15:00 PM,10.651,30311.3,,,,
12,07/14/21 04:30:00 PM,10.455,42711.4,,,,
13,07/14/21 04:45:00 PM,9.768,19289.0,,,,
14,07/14/21 05:00:00 PM,8.779,13777.9,,,,
15,07/14/21 05:15:00 PM,7.882,8266.7,,,,
16,07/14/21 05:30:00 PM,5.037,2066.7,,,,
17,07/14/21 05:45:00 PM,4.623,2755.6,,,,
18,07/14/21 06:00:00 PM,4.727,2411.1,,,,
19,07/14/21 06:15:00 PM,4.207,645.8,,,,
20,07/14/21 06:30:00 PM,4.102,96.9,,,,
21,07/14/21 06:45:00 PM,3.049,0.0,,,,
22,07/14/21 07:00:00 PM,3.788,0.0,,,,
23,07/14/21 07:15:00 PM,3.683,0.0,,,,
24,07/14/21 07:30:00 PM,3.788,0.0,,,,
25,07/14/21 07:45:00 PM,3.998,0.0,,,,
26,07/14/21 08:00:00 PM,3.893,0.0,,,,
27,07/14/21 08:15:00 PM,3.788,0.0,,,,
28,07/14/21 08:30:00 PM,3.578,0.0,,,,
29,07/14/21 08:45:00 PM,3.893,0.0,,,,
30,07/14/21 09:00:00 PM,3.893,0.0,,,,
31,07/14/21 09:15:00 PM,3.998,0.0,,,,
32,07/14/21 09:30:00 PM,3.893,0.0,,,,
33,07/14/21 09:45:00 PM,3.893,0.0,,,,
34,07/14/21 10:00:00 PM,3.893,0.0,,,,
35,07/14/21 10:15:00 PM,3.788,0.0,,,,
36,07/14/21 10:30:00 PM,3.788,0.0,,,,
37,07/14/21 10:45:00 PM,3.683,0.0,,,,
38,07/14/21 11:00:00 PM,3.683,0.0,,,,
39,07/14/21 11:15:00 PM,3.578,0.0,,,,
40,07/14/21 11:30:00 PM,3.472,0.0,,,,
41,07/14/21 11:45:00 PM,3.472,0.0,,,,
42,07/15/21 12:00:00 AM,3.472,0.0,,,,
43,07/15/21 12:15:00 AM,3.367,0.0,,,,
44,07/15/21 12:30:00 AM,3.049,0.0,,,,
45,07/15/21 12:45:00 AM,2.837,0.0,,,,
46,07/15/21 01:00:00 AM,1.548,0.0,,,,
47,07/15/21 01:15:00 AM,0.893,0.0,,,,
48,07/15/21 01:30:00 AM,1.656,0.0,,,,
49,07/15/21 01:45:00 AM,2.730,0.0,,,,
50,07/15/21 02:00:00 AM,3.049,0.0,,,,
51,07/15/21 02:15:00 AM,3.155,0.0,,,,
52,07/15/21 02:30:00 AM,3.155,0.0,,,,
53,07/15/21 02:45:00 AM,3.155,0.0,,,,
54,07/15/21 03:00:00 AM,3.155,0.0,,,,
55,07/15/21 03:15:00 AM,3.049,0.0,,,,
56,07/15/21 03:30:00 AM,2.730,0.0,,,,
57,07/15/21 03:45:00 AM,2.943,0.0,,,,
58,07/15/21 04:00:00 AM,3.049,0.0,,,,
59,07/15/21 04:15:00 AM,3.049,0.0,,,,
60,07/15/21 04:30:00 AM,2.943,0.0,,,,
61,07/15/21 04:45:00 AM,2.943,0.0,,,,
62,07/15/21 05:00:00 AM,2.943,0.0,,,,
63,07/15/21 05:15:00 AM,2.943,0.0,,,,
64,07/15/21 05:30:00 AM,2.943,0.0,,,,
65,07/15/21 05:45:00 AM,2.943,0.0,,,,
66,07/15/21 06:00:00 AM,2.943,0.0,,,,
67,07/15/21 06:15:00 AM,2.730,247.6,,,,
68,07/15/21 06:30:00 AM,2.624,818.1,,,,
69,07/15/21 06:45:00 AM,2.730,1550.0,,,,
70,07/15/21 07:00:00 AM,3.049,1894.5,,,,
71,07/15/21 07:15:00 AM,3.261,5166.7,,,,
72,07/15/21 07:30:00 AM,3.683,6200.0,,,,
73,07/15/21 07:45:00 AM,4.519,14466.8,,,,
74,07/15/21 08:00:00 AM,5.450,22044.6,,,,
75,07/15/21 08:15:00 AM,5.552,22044.6,,,,
76,07/15/21 08:30:00 AM,5.655,14466.8,,,,
77,07/15/21 08:45:00 AM,5.962,22044.6,,,,
78,07/15/21 09:00:00 AM,6.471,22044.6,,,,
79,07/15/21 09:15:00 AM,6.674,23422.4,,,,
80,07/15/21 09:30:00 AM,7.280,28933.5,,,,
81,07/15/21 09:45:00 AM,7.882,30311.3,,,,
82,07/15/21 10:00:00 AM,9.571,28933.5,,,,
83,07/15/21 10:15:00 AM,13.750,77156.1,,,,
84,07/15/21 10:30:00 AM,15.951,66133.8,,,,
85,07/15/21 10:45:00 AM,18.996,74400.5,,,,
86,07/15/21 11:00:00 AM,20.138,79911.6,,,,
87,07/15/21 11:15:00 AM,24.545,209423.6,,,,
88,07/15/21 11:30:00 AM,26.292,165334.4,,,,
89,07/15/21 11:45:00 AM,26.977,88178.4,,,,
90,07/15/21 12:00:00 PM,28.159,264535.1,,,,
91,07/15/21 12:15:00 PM,27.665,231468.2,,,,
92,07/15/21 12:30:00 PM,29.352,253512.8,,,,
93,07/15/21 12:45:00 PM,29.552,220445.9,,,,
94,07/15/21 01:00:00 PM,30.457,176356.7,,,,
95,07/15/21 01:15:00 PM,30.963,264535.1,,,,
96,07/15/21 01:30:00 PM,29.252,165334.4,,,,
97,07/15/21 01:45:00 PM,24.545,77156.1,,,,
98,07/15/21 02:00:00 PM,19.187,99200.7,,,,
99,07/15/21 02:15:00 PM,19.948,28933.5,,,,
100,07/15/21 02:30:00 PM,23.869,71644.9,,,,
101,07/15/21 02:45:00 PM,10.455,28933.5,,,,
102,07/15/21 03:00:00 PM,8.382,18600.1,,,,
103,07/15/21 03:15:00 PM,9.472,44089.2,,,,
104,07/15/21 03:30:00 PM,8.879,24800.2,,,,
105,07/15/21 03:45:00 PM,9.768,28933.5,,,,
106,07/15/21 04:00:00 PM,9.866,55111.5,,,,
107,07/15/21 04:15:00 PM,8.779,16533.4,,,,
