"Plot Title: Luxarriba_01"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10163226, SEN S/N: 10163226)","Intensity, Lux (LGR S/N: 10163226, SEN S/N: 10163226)","End Of File (LGR S/N: 10163226)"
1623,11/06/21 08:45:00 AM,6.471,2583.4,
1624,11/06/21 09:00:00 AM,6.471,4305.6,
1625,11/06/21 09:15:00 AM,9.077,4650.0,
1626,11/06/21 09:30:00 AM,7.582,3272.2,
1627,11/06/21 09:45:00 AM,15.282,20666.8,
1628,11/06/21 10:00:00 AM,11.431,4822.3,
1629,11/06/21 10:15:00 AM,9.866,4477.8,
1630,11/06/21 10:30:00 AM,8.382,2238.9,
1631,11/06/21 10:45:00 AM,6.370,2927.8,
1632,11/06/21 11:00:00 AM,7.280,2927.8,
1633,11/06/21 11:15:00 AM,9.176,4477.8,
1634,11/06/21 11:30:00 AM,8.382,2755.6,
1635,11/06/21 11:45:00 AM,10.161,5166.7,
1636,11/06/21 12:00:00 PM,8.382,3100.0,
1637,11/06/21 12:15:00 PM,7.983,3272.2,
1638,11/06/21 12:30:00 PM,7.179,2497.2,
1639,11/06/21 12:45:00 PM,7.481,2411.1,
1640,11/06/21 01:00:00 PM,7.280,2583.4,
1641,11/06/21 01:15:00 PM,8.879,4650.0,
1642,11/06/21 01:30:00 PM,8.282,2497.2,
1643,11/06/21 01:45:00 PM,9.669,4477.8,
1644,11/06/21 02:00:00 PM,11.916,5511.1,
1645,11/06/21 02:15:00 PM,12.304,5511.1,
1646,11/06/21 02:30:00 PM,15.282,7577.8,
1647,11/06/21 02:45:00 PM,17.855,11711.2,
1648,11/06/21 03:00:00 PM,16.808,10677.8,
1649,11/06/21 03:15:00 PM,22.812,17911.2,
1650,11/06/21 03:30:00 PM,14.038,1722.2,
1651,11/06/21 03:45:00 PM,8.282,3616.7,
1652,11/06/21 04:00:00 PM,13.461,4994.5,
1653,11/06/21 04:15:00 PM,13.365,3961.1,
1654,11/06/21 04:30:00 PM,13.750,5511.1,
1655,11/06/21 04:45:00 PM,12.497,3961.1,
1656,11/06/21 05:00:00 PM,11.819,3961.1,
1657,11/06/21 05:15:00 PM,10.553,3100.0,
1658,11/06/21 05:30:00 PM,9.669,1808.3,
1659,11/06/21 05:45:00 PM,6.674,215.3,
1660,11/06/21 06:00:00 PM,3.261,86.1,
1661,11/06/21 06:15:00 PM,1.439,0.0,
1662,11/06/21 06:30:00 PM,-0.102,0.0,
1663,11/06/21 06:45:00 PM,0.232,0.0,
1664,11/06/21 07:00:00 PM,-1.341,0.0,
1665,11/06/21 07:15:00 PM,-1.799,0.0,
1666,11/06/21 07:30:00 PM,-1.570,0.0,
1667,11/06/21 07:45:00 PM,-1.914,0.0,
1668,11/06/21 08:00:00 PM,-2.494,0.0,
1669,11/06/21 08:15:00 PM,-2.145,0.0,
1670,11/06/21 08:30:00 PM,-0.887,0.0,
1671,11/06/21 08:45:00 PM,0.453,0.0,
1672,11/06/21 09:00:00 PM,0.010,0.0,
1673,11/06/21 09:15:00 PM,0.010,0.0,
1674,11/06/21 09:30:00 PM,-0.437,0.0,
1675,11/06/21 09:45:00 PM,-0.774,0.0,
1676,11/06/21 10:00:00 PM,-0.213,0.0,
1677,11/06/21 10:15:00 PM,1.003,0.0,
1678,11/06/21 10:30:00 PM,2.303,0.0,
1679,11/06/21 10:45:00 PM,2.410,0.0,
1680,11/06/21 11:00:00 PM,1.112,0.0,
1681,11/06/21 11:15:00 PM,0.784,0.0,
1682,11/06/21 11:30:00 PM,1.980,0.0,
1683,11/06/21 11:45:00 PM,2.624,0.0,
1684,11/07/21 12:00:00 AM,2.730,0.0,
1685,11/07/21 12:15:00 AM,2.624,0.0,
1686,11/07/21 12:30:00 AM,2.410,0.0,
1687,11/07/21 12:45:00 AM,2.303,0.0,
1688,11/07/21 01:00:00 AM,2.410,0.0,
1689,11/07/21 01:15:00 AM,1.980,0.0,
1690,11/07/21 01:30:00 AM,1.656,0.0,
1691,11/07/21 01:45:00 AM,1.764,0.0,
1692,11/07/21 02:00:00 AM,1.764,0.0,
1693,11/07/21 02:15:00 AM,1.764,0.0,
1694,11/07/21 02:30:00 AM,1.439,0.0,
1695,11/07/21 02:45:00 AM,1.548,0.0,
1696,11/07/21 03:00:00 AM,2.195,0.0,
1697,11/07/21 03:15:00 AM,2.303,0.0,
1698,11/07/21 03:30:00 AM,2.195,0.0,
1699,11/07/21 03:45:00 AM,2.195,0.0,
1700,11/07/21 04:00:00 AM,1.548,0.0,
1701,11/07/21 04:15:00 AM,0.343,0.0,
1702,11/07/21 04:30:00 AM,1.221,0.0,
1703,11/07/21 04:45:00 AM,1.764,0.0,
1704,11/07/21 05:00:00 AM,1.764,0.0,
1705,11/07/21 05:15:00 AM,0.563,0.0,
1706,11/07/21 05:30:00 AM,1.330,0.0,
1707,11/07/21 05:45:00 AM,1.764,0.0,
1708,11/07/21 06:00:00 AM,1.980,21.5,
1709,11/07/21 06:15:00 AM,2.195,107.6,
1710,11/07/21 06:30:00 AM,2.410,269.1,
1711,11/07/21 06:45:00 AM,2.730,581.3,
1712,11/07/21 07:00:00 AM,2.943,635.1,
1713,11/07/21 07:15:00 AM,3.049,968.8,
1714,11/07/21 07:30:00 AM,3.893,1722.2,
1715,11/07/21 07:45:00 AM,4.519,2066.7,
1716,11/07/21 08:00:00 AM,4.311,1463.9,
1717,11/07/21 08:15:00 AM,4.519,3100.0,
1718,11/07/21 08:30:00 AM,7.179,4650.0,
1719,11/07/21 08:45:00 AM,6.877,3272.2,
1720,11/07/21 09:00:00 AM,6.166,5166.7,
1721,11/07/21 09:15:00 AM,8.082,3616.7,
1722,11/07/21 09:30:00 AM,9.965,6200.0,
1723,11/07/21 09:45:00 AM,12.013,5511.1,
1724,11/07/21 10:00:00 AM,12.207,9300.1,
1725,11/07/21 10:15:00 AM,14.900,30311.3,
1726,11/07/21 10:30:00 AM,12.110,5166.7,
1727,11/07/21 10:45:00 AM,7.682,3961.1,
1728,11/07/21 11:00:00 AM,7.381,4305.6,
1729,11/07/21 11:15:00 AM,7.280,4477.8,
1730,11/07/21 11:30:00 AM,8.779,5166.7,
1731,11/07/21 11:45:00 AM,8.680,4133.4,
1732,11/07/21 12:00:00 PM,9.077,4822.3,
1733,11/07/21 12:15:00 PM,9.866,5166.7,
1734,11/07/21 12:30:00 PM,14.134,8266.7,
1735,11/07/21 12:45:00 PM,12.013,6200.0,
1736,11/07/21 01:00:00 PM,18.996,11711.2,
1737,11/07/21 01:15:00 PM,20.805,9300.1,
1738,11/07/21 01:30:00 PM,21.282,8611.2,
1739,11/07/21 01:45:00 PM,22.142,10333.4,
1740,11/07/21 02:00:00 PM,18.521,7233.4,
1741,11/07/21 02:15:00 PM,18.996,9644.5,
1742,11/07/21 02:30:00 PM,16.427,4994.5,
1743,11/07/21 02:45:00 PM,22.621,19977.9,
1744,11/07/21 03:00:00 PM,23.100,8611.2,
1745,11/07/21 03:15:00 PM,21.282,13089.0,
1746,11/07/21 03:30:00 PM,26.585,6544.5,
1747,11/07/21 03:45:00 PM,13.942,2755.6,
1748,11/07/21 04:00:00 PM,13.365,4822.3,
1749,11/07/21 04:15:00 PM,13.365,4133.4,
1750,11/07/21 04:30:00 PM,13.365,4305.6,
1751,11/07/21 04:45:00 PM,10.846,2497.2,
1752,11/07/21 05:00:00 PM,9.176,2497.2,
1753,11/07/21 05:15:00 PM,8.282,2669.5,
1754,11/07/21 05:30:00 PM,5.552,904.2,
1755,11/07/21 05:45:00 PM,3.472,376.7,
1756,11/07/21 06:00:00 PM,2.303,118.4,
1757,11/07/21 06:15:00 PM,2.410,0.0,
1758,11/07/21 06:30:00 PM,3.261,0.0,
1759,11/07/21 06:45:00 PM,3.788,0.0,
1760,11/07/21 07:00:00 PM,4.102,0.0,
1761,11/07/21 07:15:00 PM,3.998,0.0,
1762,11/07/21 07:30:00 PM,4.102,0.0,
1763,11/07/21 07:45:00 PM,4.102,0.0,
1764,11/07/21 08:00:00 PM,3.788,0.0,
1765,11/07/21 08:15:00 PM,3.367,0.0,
1766,11/07/21 08:30:00 PM,1.656,0.0,
1767,11/07/21 08:45:00 PM,1.656,0.0,
1768,11/07/21 09:00:00 PM,1.656,0.0,
1769,11/07/21 09:15:00 PM,1.439,0.0,
1770,11/07/21 09:30:00 PM,1.330,0.0,
1771,11/07/21 09:45:00 PM,1.221,0.0,
1772,11/07/21 10:00:00 PM,1.003,0.0,
1773,11/07/21 10:15:00 PM,0.453,0.0,
1774,11/07/21 10:30:00 PM,0.453,0.0,
1775,11/07/21 10:45:00 PM,-0.437,0.0,
1776,11/07/21 11:00:00 PM,-0.325,0.0,
1777,11/07/21 11:15:00 PM,0.563,0.0,
1778,11/07/21 11:30:00 PM,1.764,0.0,
1779,11/07/21 11:45:00 PM,1.439,0.0,
1780,11/08/21 12:00:00 AM,1.764,0.0,
1781,11/08/21 12:15:00 AM,2.517,0.0,
1782,11/08/21 12:30:00 AM,2.943,0.0,
1783,11/08/21 12:45:00 AM,2.943,0.0,
1784,11/08/21 01:00:00 AM,3.049,0.0,
1785,11/08/21 01:15:00 AM,3.155,0.0,
1786,11/08/21 01:30:00 AM,3.155,0.0,
1787,11/08/21 01:45:00 AM,3.155,0.0,
1788,11/08/21 02:00:00 AM,3.155,0.0,
1789,11/08/21 02:15:00 AM,3.049,0.0,
1790,11/08/21 02:30:00 AM,3.049,0.0,
1791,11/08/21 02:45:00 AM,3.049,0.0,
1792,11/08/21 03:00:00 AM,3.155,0.0,
1793,11/08/21 03:15:00 AM,3.155,0.0,
1794,11/08/21 03:30:00 AM,3.155,0.0,
1795,11/08/21 03:45:00 AM,2.943,0.0,
1796,11/08/21 04:00:00 AM,3.049,0.0,
1797,11/08/21 04:15:00 AM,2.624,0.0,
1798,11/08/21 04:30:00 AM,2.730,0.0,
1799,11/08/21 04:45:00 AM,2.943,0.0,
1800,11/08/21 05:00:00 AM,3.049,0.0,
1801,11/08/21 05:15:00 AM,3.049,0.0,
1802,11/08/21 05:30:00 AM,3.049,0.0,
1803,11/08/21 05:45:00 AM,3.049,0.0,
1804,11/08/21 06:00:00 AM,3.155,10.8,
1805,11/08/21 06:15:00 AM,3.261,107.6,
1806,11/08/21 06:30:00 AM,3.155,785.8,
1807,11/08/21 06:45:00 AM,3.893,6200.0,
1808,11/08/21 07:00:00 AM,5.141,4133.4,
1809,11/08/21 07:15:00 AM,6.166,3272.2,
1810,11/08/21 07:30:00 AM,7.882,7233.4,
1811,11/08/21 07:45:00 AM,9.571,5338.9,
1812,11/08/21 08:00:00 AM,9.965,5166.7,
1813,11/08/21 08:15:00 AM,11.236,7233.4,
1814,11/08/21 08:30:00 AM,15.282,13777.9,
1815,11/08/21 08:45:00 AM,17.475,14466.8,
1816,11/08/21 09:00:00 AM,19.567,9644.5,
1817,11/08/21 09:15:00 AM,21.282,14466.8,
1818,11/08/21 09:30:00 AM,19.472,14466.8,
1819,11/08/21 09:45:00 AM,16.427,6200.0,
1820,11/08/21 10:00:00 AM,13.076,5166.7,
1821,11/08/21 10:15:00 AM,16.903,14466.8,
1822,11/08/21 10:30:00 AM,19.187,10333.4,
1823,11/08/21 10:45:00 AM,21.187,16533.4,
1824,11/08/21 11:00:00 AM,28.456,23422.4,
1825,11/08/21 11:15:00 AM,25.513,8611.2,
1826,11/08/21 11:30:00 AM,25.416,17911.2,
1827,11/08/21 11:45:00 AM,30.054,13777.9,
1828,11/08/21 12:00:00 PM,30.054,13089.0,
1829,11/08/21 12:15:00 PM,23.773,13777.9,
1830,11/08/21 12:30:00 PM,24.641,14466.8,
1831,11/08/21 12:45:00 PM,20.329,10333.4,
1832,11/08/21 01:00:00 PM,20.329,10333.4,
1833,11/08/21 01:15:00 PM,22.621,12400.1,
1834,11/08/21 01:30:00 PM,24.351,14466.8,
1835,11/08/21 01:45:00 PM,30.255,17222.3,
1836,11/08/21 02:00:00 PM,28.357,10677.8,
1837,11/08/21 02:15:00 PM,18.045,4305.6,
1838,11/08/21 02:30:00 PM,16.523,7577.8,
1839,11/08/21 02:45:00 PM,19.187,10333.4,
1840,11/08/21 03:00:00 PM,21.855,10333.4,
1841,11/08/21 03:15:00 PM,19.377,8266.7,
1842,11/08/21 03:30:00 PM,16.999,12400.1,
1843,11/08/21 03:45:00 PM,24.931,12400.1,
1844,11/08/21 04:00:00 PM,21.855,8611.2,
1845,11/08/21 04:15:00 PM,18.140,4305.6,
1846,11/08/21 04:30:00 PM,14.517,4994.5,
1847,11/08/21 04:45:00 PM,17.094,5511.1,
1848,11/08/21 05:00:00 PM,12.497,785.8,
1849,11/08/21 05:15:00 PM,8.481,613.5,
1850,11/08/21 05:30:00 PM,7.079,538.2,
1851,11/08/21 05:45:00 PM,6.877,581.3,
1852,11/08/21 06:00:00 PM,6.064,96.9,
1853,11/08/21 06:15:00 PM,6.064,0.0,
1854,11/08/21 06:30:00 PM,5.962,0.0,
1855,11/08/21 06:45:00 PM,5.962,0.0,
1856,11/08/21 07:00:00 PM,5.860,0.0,
1857,11/08/21 07:15:00 PM,3.893,0.0,
1858,11/08/21 07:30:00 PM,1.980,0.0,
1859,11/08/21 07:45:00 PM,1.872,0.0,
1860,11/08/21 08:00:00 PM,3.049,0.0,
1861,11/08/21 08:15:00 PM,2.303,0.0,
1862,11/08/21 08:30:00 PM,1.548,0.0,
1863,11/08/21 08:45:00 PM,1.980,0.0,
1864,11/08/21 09:00:00 PM,2.410,0.0,
1865,11/08/21 09:15:00 PM,1.003,0.0,
1866,11/08/21 09:30:00 PM,-0.213,0.0,
1867,11/08/21 09:45:00 PM,0.343,0.0,
1868,11/08/21 10:00:00 PM,2.088,0.0,
1869,11/08/21 10:15:00 PM,3.049,0.0,
1870,11/08/21 10:30:00 PM,3.155,0.0,
1871,11/08/21 10:45:00 PM,2.410,0.0,
1872,11/08/21 11:00:00 PM,1.330,0.0,
1873,11/08/21 11:15:00 PM,0.232,0.0,
1874,11/08/21 11:30:00 PM,1.656,0.0,
1875,11/08/21 11:45:00 PM,2.943,0.0,
1876,11/09/21 12:00:00 AM,3.578,0.0,
1877,11/09/21 12:15:00 AM,3.578,0.0,
1878,11/09/21 12:30:00 AM,3.049,0.0,
1879,11/09/21 12:45:00 AM,2.943,0.0,
1880,11/09/21 01:00:00 AM,3.367,0.0,
1881,11/09/21 01:15:00 AM,3.788,0.0,
1882,11/09/21 01:30:00 AM,3.998,0.0,
1883,11/09/21 01:45:00 AM,3.893,0.0,
1884,11/09/21 02:00:00 AM,3.367,0.0,
1885,11/09/21 02:15:00 AM,3.261,0.0,
1886,11/09/21 02:30:00 AM,2.943,0.0,
1887,11/09/21 02:45:00 AM,3.578,0.0,
1888,11/09/21 03:00:00 AM,4.102,0.0,
1889,11/09/21 03:15:00 AM,4.207,0.0,
1890,11/09/21 03:30:00 AM,3.998,0.0,
1891,11/09/21 03:45:00 AM,3.998,0.0,
1892,11/09/21 04:00:00 AM,3.893,0.0,
1893,11/09/21 04:15:00 AM,3.578,0.0,
1894,11/09/21 04:30:00 AM,3.578,0.0,
1895,11/09/21 04:45:00 AM,3.683,0.0,
1896,11/09/21 05:00:00 AM,3.893,0.0,
1897,11/09/21 05:15:00 AM,3.998,0.0,
1898,11/09/21 05:30:00 AM,4.102,0.0,
1899,11/09/21 05:45:00 AM,4.102,0.0,
1900,11/09/21 06:00:00 AM,4.102,0.0,
1901,11/09/21 06:15:00 AM,4.102,75.3,
1902,11/09/21 06:30:00 AM,4.207,172.2,
1903,11/09/21 06:45:00 AM,4.519,322.9,
1904,11/09/21 07:00:00 AM,4.727,430.6,
1905,11/09/21 07:15:00 AM,4.934,678.1,
1906,11/09/21 07:30:00 AM,5.141,925.7,
1907,11/09/21 07:45:00 AM,5.655,1463.9,
1908,11/09/21 08:00:00 AM,6.370,1980.6,
1909,11/09/21 08:15:00 AM,6.877,2238.9,
1910,11/09/21 08:30:00 AM,7.179,1980.6,
1911,11/09/21 08:45:00 AM,7.381,2583.4,
1912,11/09/21 09:00:00 AM,8.779,3444.5,
1913,11/09/21 09:15:00 AM,8.680,4650.0,
1914,11/09/21 09:30:00 AM,10.944,4650.0,
1915,11/09/21 09:45:00 AM,11.041,4650.0,
1916,11/09/21 10:00:00 AM,10.553,4133.4,
1917,11/09/21 10:15:00 AM,10.944,4477.8,
1918,11/09/21 10:30:00 AM,11.625,5166.7,
1919,11/09/21 10:45:00 AM,14.613,7577.8,
1920,11/09/21 11:00:00 AM,16.618,8266.7,
1921,11/09/21 11:15:00 AM,15.282,5511.1,
1922,11/09/21 11:30:00 AM,13.269,4133.4,
1923,11/09/21 11:45:00 AM,11.236,3100.0,
1924,11/09/21 12:00:00 PM,12.883,5511.1,
1925,11/09/21 12:15:00 PM,19.472,10333.4,
1926,11/09/21 12:30:00 PM,21.378,11022.3,
1927,11/09/21 12:45:00 PM,21.760,10677.8,
1928,11/09/21 01:00:00 PM,22.621,12400.1,
1929,11/09/21 01:15:00 PM,24.835,14466.8,
1930,11/09/21 01:30:00 PM,28.357,15844.5,
1931,11/09/21 01:45:00 PM,29.053,18600.1,
1932,11/09/21 02:00:00 PM,30.760,15155.7,
1933,11/09/21 02:15:00 PM,26.683,14466.8,
1934,11/09/21 02:30:00 PM,23.004,12400.1,
1935,11/09/21 02:45:00 PM,26.488,18600.1,
1936,11/09/21 03:00:00 PM,20.519,10333.4,
1937,11/09/21 03:15:00 PM,16.046,4477.8,
1938,11/09/21 03:30:00 PM,12.497,3961.1,
1939,11/09/21 03:45:00 PM,11.528,3272.2,
1940,11/09/21 04:00:00 PM,12.594,4650.0,
1941,11/09/21 04:15:00 PM,11.722,3788.9,
1942,11/09/21 04:30:00 PM,9.669,2755.6,
1943,11/09/21 04:45:00 PM,10.259,2325.0,
1944,11/09/21 05:00:00 PM,8.182,656.6,
1945,11/09/21 05:15:00 PM,6.775,688.9,
1946,11/09/21 05:30:00 PM,6.166,430.6,
1947,11/09/21 05:45:00 PM,5.757,107.6,
1948,11/09/21 06:00:00 PM,5.347,43.1,
1949,11/09/21 06:15:00 PM,5.141,0.0,
1950,11/09/21 06:30:00 PM,4.934,0.0,
1951,11/09/21 06:45:00 PM,4.727,0.0,
1952,11/09/21 07:00:00 PM,4.102,0.0,
1953,11/09/21 07:15:00 PM,4.311,0.0,
1954,11/09/21 07:30:00 PM,4.519,0.0,
1955,11/09/21 07:45:00 PM,4.623,0.0,
1956,11/09/21 08:00:00 PM,4.519,0.0,
1957,11/09/21 08:15:00 PM,4.519,0.0,
1958,11/09/21 08:30:00 PM,4.311,0.0,
1959,11/09/21 08:45:00 PM,4.415,0.0,
1960,11/09/21 09:00:00 PM,4.102,0.0,
1961,11/09/21 09:15:00 PM,3.893,0.0,
1962,11/09/21 09:30:00 PM,3.998,0.0,
1963,11/09/21 09:45:00 PM,3.998,0.0,
1964,11/09/21 10:00:00 PM,3.893,0.0,
1965,11/09/21 10:15:00 PM,3.578,0.0,
1966,11/09/21 10:30:00 PM,3.683,0.0,
1967,11/09/21 10:45:00 PM,3.261,0.0,
1968,11/09/21 11:00:00 PM,2.943,0.0,
1969,11/09/21 11:15:00 PM,3.261,0.0,
1970,11/09/21 11:30:00 PM,3.683,0.0,
1971,11/09/21 11:45:00 PM,3.788,0.0,
1972,11/10/21 12:00:00 AM,3.893,0.0,
1973,11/10/21 12:15:00 AM,3.683,0.0,
1974,11/10/21 12:30:00 AM,3.683,0.0,
1975,11/10/21 12:45:00 AM,3.788,0.0,
1976,11/10/21 01:00:00 AM,3.893,0.0,
1977,11/10/21 01:15:00 AM,3.788,0.0,
1978,11/10/21 01:30:00 AM,3.788,0.0,
1979,11/10/21 01:45:00 AM,3.788,0.0,
1980,11/10/21 02:00:00 AM,3.683,0.0,
1981,11/10/21 02:15:00 AM,3.788,0.0,
1982,11/10/21 02:30:00 AM,3.683,0.0,
1983,11/10/21 02:45:00 AM,3.683,0.0,
1984,11/10/21 03:00:00 AM,3.683,0.0,
1985,11/10/21 03:15:00 AM,3.578,0.0,
1986,11/10/21 03:30:00 AM,3.472,0.0,
1987,11/10/21 03:45:00 AM,3.261,0.0,
1988,11/10/21 04:00:00 AM,3.261,0.0,
1989,11/10/21 04:15:00 AM,3.367,0.0,
1990,11/10/21 04:30:00 AM,3.367,0.0,
1991,11/10/21 04:45:00 AM,3.472,0.0,
1992,11/10/21 05:00:00 AM,3.367,0.0,
1993,11/10/21 05:15:00 AM,3.367,0.0,
1994,11/10/21 05:30:00 AM,3.261,0.0,
1995,11/10/21 05:45:00 AM,3.155,0.0,
1996,11/10/21 06:00:00 AM,3.155,21.5,
1997,11/10/21 06:15:00 AM,3.049,226.0,
1998,11/10/21 06:30:00 AM,3.472,785.8,
1999,11/10/21 06:45:00 AM,3.261,1291.7,
2000,11/10/21 07:00:00 AM,4.207,1463.9,
2001,11/10/21 07:15:00 AM,5.450,1894.5,
2002,11/10/21 07:30:00 AM,6.877,3272.2,
2003,11/10/21 07:45:00 AM,8.779,4650.0,
2004,11/10/21 08:00:00 AM,11.722,7233.4,
2005,11/10/21 08:15:00 AM,11.528,4650.0,
2006,11/10/21 08:30:00 AM,10.161,3444.5,
2007,11/10/21 08:45:00 AM,9.965,3616.7,
2008,11/10/21 09:00:00 AM,10.748,4305.6,
2009,11/10/21 09:15:00 AM,12.497,4650.0,
2010,11/10/21 09:30:00 AM,13.558,4994.5,
2011,11/10/21 09:45:00 AM,14.230,5511.1,
2012,11/10/21 10:00:00 AM,17.094,9300.1,
2013,11/10/21 10:15:00 AM,19.472,9300.1,
2014,11/10/21 10:30:00 AM,18.426,7233.4,
2015,11/10/21 10:45:00 AM,18.331,6544.5,
2016,11/10/21 11:00:00 AM,14.709,5166.7,
2017,11/10/21 11:15:00 AM,12.980,3616.7,
2018,11/10/21 11:30:00 AM,10.748,3961.1,
2019,11/10/21 11:45:00 AM,14.038,7233.4,
2020,11/10/21 12:00:00 PM,13.365,5511.1,
2021,11/10/21 12:15:00 PM,17.760,11022.3,
2022,11/10/21 12:30:00 PM,22.046,15155.7,
2023,11/10/21 12:45:00 PM,22.908,14466.8,
2024,11/10/21 01:00:00 PM,28.456,21355.7,
2025,11/10/21 01:15:00 PM,30.659,22044.6,
2026,11/10/21 01:30:00 PM,31.983,19977.9,
2027,11/10/21 01:45:00 PM,22.046,9300.1,
2028,11/10/21 02:00:00 PM,20.043,10333.4,
2029,11/10/21 02:15:00 PM,25.028,12400.1,
2030,11/10/21 02:30:00 PM,22.908,8611.2,
2031,11/10/21 02:45:00 PM,24.158,9644.5,
2032,11/10/21 03:00:00 PM,18.521,5166.7,
2033,11/10/21 03:15:00 PM,15.091,4650.0,
2034,11/10/21 03:30:00 PM,11.041,2325.0,
2035,11/10/21 03:45:00 PM,9.472,2066.7,
2036,11/10/21 04:00:00 PM,10.748,4305.6,
2037,11/10/21 04:15:00 PM,9.275,2152.8,
2038,11/10/21 04:30:00 PM,8.481,1636.1,
2039,11/10/21 04:45:00 PM,7.079,947.2,
2040,11/10/21 05:00:00 PM,6.268,602.8,
2041,11/10/21 05:15:00 PM,5.860,441.3,
2042,11/10/21 05:30:00 PM,5.655,409.0,
2043,11/10/21 05:45:00 PM,5.244,107.6,
2044,11/10/21 06:00:00 PM,4.831,21.5,
2045,11/10/21 06:15:00 PM,4.623,0.0,
2046,11/10/21 06:30:00 PM,4.415,0.0,
2047,11/10/21 06:45:00 PM,4.311,0.0,
2048,11/10/21 07:00:00 PM,4.102,0.0,
2049,11/10/21 07:15:00 PM,4.102,0.0,
2050,11/10/21 07:30:00 PM,3.788,0.0,
2051,11/10/21 07:45:00 PM,3.472,0.0,
2052,11/10/21 08:00:00 PM,3.788,0.0,
2053,11/10/21 08:15:00 PM,4.102,0.0,
2054,11/10/21 08:30:00 PM,4.102,0.0,
2055,11/10/21 08:45:00 PM,4.102,0.0,
2056,11/10/21 09:00:00 PM,4.102,0.0,
2057,11/10/21 09:15:00 PM,4.207,0.0,
2058,11/10/21 09:30:00 PM,3.998,0.0,
2059,11/10/21 09:45:00 PM,3.998,0.0,
2060,11/10/21 10:00:00 PM,4.102,0.0,
2061,11/10/21 10:15:00 PM,3.893,0.0,
2062,11/10/21 10:30:00 PM,3.788,0.0,
2063,11/10/21 10:45:00 PM,3.578,0.0,
2064,11/10/21 11:00:00 PM,3.578,0.0,
2065,11/10/21 11:15:00 PM,3.788,0.0,
2066,11/10/21 11:30:00 PM,3.788,0.0,
2067,11/10/21 11:45:00 PM,3.683,0.0,
2068,11/11/21 12:00:00 AM,3.472,0.0,
2069,11/11/21 12:15:00 AM,3.367,0.0,
2070,11/11/21 12:30:00 AM,3.049,0.0,
2071,11/11/21 12:45:00 AM,2.730,0.0,
2072,11/11/21 01:00:00 AM,2.837,0.0,
2073,11/11/21 01:15:00 AM,2.837,0.0,
2074,11/11/21 01:30:00 AM,3.049,0.0,
2075,11/11/21 01:45:00 AM,2.837,0.0,
2076,11/11/21 02:00:00 AM,3.049,0.0,
2077,11/11/21 02:15:00 AM,3.472,0.0,
2078,11/11/21 02:30:00 AM,3.472,0.0,
2079,11/11/21 02:45:00 AM,3.472,0.0,
2080,11/11/21 03:00:00 AM,3.578,0.0,
2081,11/11/21 03:15:00 AM,3.367,0.0,
2082,11/11/21 03:30:00 AM,3.472,0.0,
2083,11/11/21 03:45:00 AM,3.578,0.0,
2084,11/11/21 04:00:00 AM,3.578,0.0,
2085,11/11/21 04:15:00 AM,3.683,0.0,
2086,11/11/21 04:30:00 AM,3.683,0.0,
2087,11/11/21 04:45:00 AM,3.578,0.0,
2088,11/11/21 05:00:00 AM,3.472,0.0,
2089,11/11/21 05:15:00 AM,3.367,0.0,
2090,11/11/21 05:30:00 AM,3.472,0.0,
2091,11/11/21 05:45:00 AM,3.472,0.0,
2092,11/11/21 06:00:00 AM,3.472,43.1,
2093,11/11/21 06:15:00 AM,3.683,193.8,
2094,11/11/21 06:30:00 AM,4.207,549.0,
2095,11/11/21 06:45:00 AM,4.623,882.6,
2096,11/11/21 07:00:00 AM,5.244,1808.3,
2097,11/11/21 07:15:00 AM,8.182,6200.0,
2098,11/11/21 07:30:00 AM,19.092,39955.8,
2099,11/11/21 07:45:00 AM,16.523,15844.5,
2100,11/11/21 08:00:00 AM,20.234,42711.4,
2101,11/11/21 08:15:00 AM,20.329,9300.1,
2102,11/11/21 08:30:00 AM,20.901,8266.7,
2103,11/11/21 08:45:00 AM,21.282,9644.5,
2104,11/11/21 09:00:00 AM,15.855,4650.0,
2105,11/11/21 09:15:00 AM,13.750,4650.0,
2106,11/11/21 09:30:00 AM,19.758,10333.4,
2107,11/11/21 09:45:00 AM,18.426,7233.4,
2108,11/11/21 10:00:00 AM,14.900,4994.5,
2109,11/11/21 10:15:00 AM,14.038,4994.5,
2110,11/11/21 10:30:00 AM,14.038,4650.0,
2111,11/11/21 10:45:00 AM,15.473,6544.5,
2112,11/11/21 11:00:00 AM,14.038,5166.7,
2113,11/11/21 11:15:00 AM,16.713,10333.4,
2114,11/11/21 11:30:00 AM,17.760,7233.4,
2115,11/11/21 11:45:00 AM,16.903,5166.7,
2116,11/11/21 12:00:00 PM,18.426,8611.2,
2117,11/11/21 12:15:00 PM,20.138,9300.1,
2118,11/11/21 12:30:00 PM,17.189,4305.6,
2119,11/11/21 12:45:00 PM,14.421,4994.5,
2120,11/11/21 01:00:00 PM,18.045,10333.4,
2121,11/11/21 01:15:00 PM,23.292,14466.8,
2122,11/11/21 01:30:00 PM,21.473,10333.4,
2123,11/11/21 01:45:00 PM,22.717,9644.5,
2124,11/11/21 02:00:00 PM,19.377,8266.7,
2125,11/11/21 02:15:00 PM,15.282,2669.5,
2126,11/11/21 02:30:00 PM,13.942,4305.6,
2127,11/11/21 02:45:00 PM,13.942,5166.7,
