"Plot Title: LUXarriba_01"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10163226, SEN S/N: 10163226)","Intensity, Lux (LGR S/N: 10163226, SEN S/N: 10163226)","Coupler Attached (LGR S/N: 10163226)","Coupler Detached (LGR S/N: 10163226)","Host Connected (LGR S/N: 10163226)","Stopped (LGR S/N: 10163226)","End Of File (LGR S/N: 10163226)"
148,06/20/21 12:15:00 AM,2.195,0.0,,,,,
149,06/20/21 12:30:00 AM,2.195,0.0,,,,,
150,06/20/21 12:45:00 AM,2.303,0.0,,,,,
151,06/20/21 01:00:00 AM,2.410,0.0,,,,,
152,06/20/21 01:15:00 AM,2.410,0.0,,,,,
153,06/20/21 01:30:00 AM,2.410,0.0,,,,,
154,06/20/21 01:45:00 AM,2.410,0.0,,,,,
155,06/20/21 02:00:00 AM,2.517,0.0,,,,,
156,06/20/21 02:15:00 AM,2.624,0.0,,,,,
157,06/20/21 02:30:00 AM,2.730,0.0,,,,,
158,06/20/21 02:45:00 AM,2.624,0.0,,,,,
159,06/20/21 03:00:00 AM,2.624,0.0,,,,,
160,06/20/21 03:15:00 AM,2.517,0.0,,,,,
161,06/20/21 03:30:00 AM,2.303,0.0,,,,,
162,06/20/21 03:45:00 AM,1.980,0.0,,,,,
163,06/20/21 04:00:00 AM,1.980,0.0,,,,,
164,06/20/21 04:15:00 AM,1.872,0.0,,,,,
165,06/20/21 04:30:00 AM,1.764,0.0,,,,,
166,06/20/21 04:45:00 AM,1.764,0.0,,,,,
167,06/20/21 05:00:00 AM,1.656,0.0,,,,,
168,06/20/21 05:15:00 AM,1.980,0.0,,,,,
169,06/20/21 05:30:00 AM,1.872,0.0,,,,,
170,06/20/21 05:45:00 AM,2.195,0.0,,,,,
171,06/20/21 06:00:00 AM,2.303,0.0,,,,,
172,06/20/21 06:15:00 AM,2.195,96.9,,,,,
173,06/20/21 06:30:00 AM,1.764,236.8,,,,,
174,06/20/21 06:45:00 AM,0.893,947.2,,,,,
175,06/20/21 07:00:00 AM,0.453,2411.1,,,,,
176,06/20/21 07:15:00 AM,1.221,3272.2,,,,,
177,06/20/21 07:30:00 AM,1.980,4305.6,,,,,
178,06/20/21 07:45:00 AM,2.730,4477.8,,,,,
179,06/20/21 08:00:00 AM,3.049,8611.2,,,,,
180,06/20/21 08:15:00 AM,3.367,11711.2,,,,,
181,06/20/21 08:30:00 AM,3.893,16533.4,,,,,
182,06/20/21 08:45:00 AM,4.102,12400.1,,,,,
183,06/20/21 09:00:00 AM,4.102,13089.0,,,,,
184,06/20/21 09:15:00 AM,4.311,13089.0,,,,,
185,06/20/21 09:30:00 AM,4.623,27555.7,,,,,
186,06/20/21 09:45:00 AM,4.623,15155.7,,,,,
187,06/20/21 10:00:00 AM,5.244,34444.7,,,,,
188,06/20/21 10:15:00 AM,6.775,28933.5,,,,,
189,06/20/21 10:30:00 AM,6.573,41333.6,,,,,
190,06/20/21 10:45:00 AM,6.877,41333.6,,,,,
191,06/20/21 11:00:00 AM,6.978,44089.2,,,,,
192,06/20/21 11:15:00 AM,6.775,30311.3,,,,,
193,06/20/21 11:30:00 AM,6.471,38578.0,,,,,
194,06/20/21 11:45:00 AM,6.471,20666.8,,,,,
195,06/20/21 12:00:00 PM,5.244,18600.1,,,,,
196,06/20/21 12:15:00 PM,5.141,21355.7,,,,,
197,06/20/21 12:30:00 PM,5.860,35822.5,,,,,
198,06/20/21 12:45:00 PM,6.573,44089.2,,,,,
199,06/20/21 01:00:00 PM,6.268,24800.2,,,,,
200,06/20/21 01:15:00 PM,5.347,34444.7,,,,,
201,06/20/21 01:30:00 PM,7.179,33066.9,,,,,
202,06/20/21 01:45:00 PM,8.182,68889.3,,,,,
203,06/20/21 02:00:00 PM,8.680,30311.3,,,,,
204,06/20/21 02:15:00 PM,7.381,24800.2,,,,,
205,06/20/21 02:30:00 PM,5.450,23422.4,,,,,
206,06/20/21 02:45:00 PM,6.166,33066.9,,,,,
207,06/20/21 03:00:00 PM,7.782,22044.6,,,,,
208,06/20/21 03:15:00 PM,7.582,23422.4,,,,,
209,06/20/21 03:30:00 PM,7.582,21355.7,,,,,
210,06/20/21 03:45:00 PM,6.877,24800.2,,,,,
211,06/20/21 04:00:00 PM,7.280,18600.1,,,,,
212,06/20/21 04:15:00 PM,5.757,17911.2,,,,,
213,06/20/21 04:30:00 PM,5.757,6200.0,,,,,
214,06/20/21 04:45:00 PM,5.141,12400.1,,,,,
215,06/20/21 05:00:00 PM,4.519,4133.4,,,,,
216,06/20/21 05:15:00 PM,5.141,4133.4,,,,,
217,06/20/21 05:30:00 PM,5.141,13089.0,,,,,
218,06/20/21 05:45:00 PM,3.893,1980.6,,,,,
219,06/20/21 06:00:00 PM,3.472,258.3,,,,,
220,06/20/21 06:15:00 PM,3.261,247.6,,,,,
221,06/20/21 06:30:00 PM,3.367,0.0,,,,,
222,06/20/21 06:45:00 PM,2.943,0.0,,,,,
223,06/20/21 07:00:00 PM,2.195,0.0,,,,,
224,06/20/21 07:15:00 PM,1.980,0.0,,,,,
225,06/20/21 07:30:00 PM,1.548,0.0,,,,,
226,06/20/21 07:45:00 PM,0.563,0.0,,,,,
227,06/20/21 08:00:00 PM,0.563,0.0,,,,,
228,06/20/21 08:15:00 PM,1.112,0.0,,,,,
229,06/20/21 08:30:00 PM,1.330,0.0,,,,,
230,06/20/21 08:45:00 PM,1.872,0.0,,,,,
231,06/20/21 09:00:00 PM,1.872,0.0,,,,,
232,06/20/21 09:15:00 PM,0.784,0.0,,,,,
233,06/20/21 09:30:00 PM,1.439,0.0,,,,,
234,06/20/21 09:45:00 PM,1.439,0.0,,,,,
235,06/20/21 10:00:00 PM,0.343,0.0,,,,,
236,06/20/21 10:15:00 PM,0.232,0.0,,,,,
237,06/20/21 10:30:00 PM,0.232,0.0,,,,,
238,06/20/21 10:45:00 PM,0.232,0.0,,,,,
239,06/20/21 11:00:00 PM,0.232,0.0,,,,,
240,06/20/21 11:15:00 PM,0.232,0.0,,,,,
241,06/20/21 11:30:00 PM,0.232,0.0,,,,,
242,06/20/21 11:45:00 PM,0.232,0.0,,,,,
243,06/21/21 12:00:00 AM,0.232,0.0,,,,,
244,06/21/21 12:15:00 AM,0.232,0.0,,,,,
245,06/21/21 12:30:00 AM,0.232,0.0,,,,,
246,06/21/21 12:45:00 AM,0.343,0.0,,,,,
247,06/21/21 01:00:00 AM,0.343,0.0,,,,,
248,06/21/21 01:15:00 AM,0.343,0.0,,,,,
249,06/21/21 01:30:00 AM,0.343,0.0,,,,,
250,06/21/21 01:45:00 AM,0.343,0.0,,,,,
251,06/21/21 02:00:00 AM,0.343,0.0,,,,,
252,06/21/21 02:15:00 AM,0.453,0.0,,,,,
253,06/21/21 02:30:00 AM,0.563,0.0,,,,,
254,06/21/21 02:45:00 AM,0.563,0.0,,,,,
255,06/21/21 03:00:00 AM,0.674,0.0,,,,,
256,06/21/21 03:15:00 AM,0.784,0.0,,,,,
257,06/21/21 03:30:00 AM,0.784,0.0,,,,,
258,06/21/21 03:45:00 AM,0.893,0.0,,,,,
259,06/21/21 04:00:00 AM,1.112,0.0,,,,,
260,06/21/21 04:15:00 AM,1.112,0.0,,,,,
261,06/21/21 04:30:00 AM,1.112,0.0,,,,,
262,06/21/21 04:45:00 AM,1.221,0.0,,,,,
263,06/21/21 05:00:00 AM,1.330,0.0,,,,,
264,06/21/21 05:15:00 AM,1.330,0.0,,,,,
265,06/21/21 05:30:00 AM,1.221,0.0,,,,,
266,06/21/21 05:45:00 AM,1.439,0.0,,,,,
267,06/21/21 06:00:00 AM,1.439,0.0,,,,,
268,06/21/21 06:15:00 AM,1.548,312.2,,,,,
269,06/21/21 06:30:00 AM,1.764,1334.7,,,,,
270,06/21/21 06:45:00 AM,1.980,3444.5,,,,,
271,06/21/21 07:00:00 AM,2.195,4994.5,,,,,
272,06/21/21 07:15:00 AM,2.195,3961.1,,,,,
273,06/21/21 07:30:00 AM,2.195,7577.8,,,,,
274,06/21/21 07:45:00 AM,3.155,13089.0,,,,,
275,06/21/21 08:00:00 AM,3.893,10677.8,,,,,
276,06/21/21 08:15:00 AM,4.102,18600.1,,,,,
277,06/21/21 08:30:00 AM,4.727,24800.2,,,,,
278,06/21/21 08:45:00 AM,5.141,39955.8,,,,,
279,06/21/21 09:00:00 AM,5.552,35822.5,,,,,
280,06/21/21 09:15:00 AM,7.079,52355.9,,,,,
281,06/21/21 09:30:00 AM,7.782,88178.4,,,,,
282,06/21/21 09:45:00 AM,8.779,55111.5,,,,,
283,06/21/21 10:00:00 AM,10.553,79911.6,,,,,
284,06/21/21 10:15:00 AM,11.722,121245.2,,,,,
285,06/21/21 10:30:00 AM,9.571,57867.0,,,,,
286,06/21/21 10:45:00 AM,9.373,68889.3,,,,,
287,06/21/21 11:00:00 AM,8.481,68889.3,,,,,
288,06/21/21 11:15:00 AM,8.978,77156.1,,,,,
289,06/21/21 11:30:00 AM,8.779,49600.3,,,,,
290,06/21/21 11:45:00 AM,8.182,52355.9,,,,,
291,06/21/21 12:00:00 PM,8.581,63378.2,,,,,
292,06/21/21 12:15:00 PM,12.207,121245.2,,,,,
293,06/21/21 12:30:00 PM,14.134,104711.8,,,,,
294,06/21/21 12:45:00 PM,15.378,93689.5,,,,,
295,06/21/21 01:00:00 PM,13.365,85422.8,,,,,
296,06/21/21 01:15:00 PM,10.455,68889.3,,,,,
297,06/21/21 01:30:00 PM,11.139,6544.5,,,,,
298,06/21/21 01:45:00 PM,10.259,6544.5,,,,,
299,06/21/21 02:00:00 PM,11.819,5511.1,,,,,
300,06/21/21 02:15:00 PM,12.207,4650.0,,,,,
301,06/21/21 02:30:00 PM,13.269,8266.7,,,,,
302,06/21/21 02:45:00 PM,10.161,5166.7,,,,,
303,06/21/21 03:00:00 PM,11.236,26178.0,,,,,
304,06/21/21 03:15:00 PM,14.421,11022.3,,,,,
305,06/21/21 03:30:00 PM,9.176,4994.5,,,,,
306,06/21/21 03:45:00 PM,11.625,60622.6,,,,,
307,06/21/21 04:00:00 PM,10.357,39955.8,,,,,
308,06/21/21 04:15:00 PM,9.373,24800.2,,,,,
309,06/21/21 04:30:00 PM,7.079,27555.7,,,,,
310,06/21/21 04:45:00 PM,6.166,28933.5,,,,,
311,06/21/21 05:00:00 PM,4.415,9300.1,,,,,
312,06/21/21 05:15:00 PM,4.102,9300.1,,,,,
313,06/21/21 05:30:00 PM,3.472,8266.7,,,,,
314,06/21/21 05:45:00 PM,2.943,3788.9,,,,,
315,06/21/21 06:00:00 PM,2.303,710.4,,,,,
316,06/21/21 06:15:00 PM,2.088,258.3,,,,,
317,06/21/21 06:30:00 PM,2.088,10.8,,,,,
318,06/21/21 06:45:00 PM,2.088,0.0,,,,,
319,06/21/21 07:00:00 PM,2.088,0.0,,,,,
320,06/21/21 07:15:00 PM,2.088,0.0,,,,,
321,06/21/21 07:30:00 PM,1.980,0.0,,,,,
322,06/21/21 07:45:00 PM,1.872,0.0,,,,,
323,06/21/21 08:00:00 PM,1.872,0.0,,,,,
324,06/21/21 08:15:00 PM,1.872,0.0,,,,,
325,06/21/21 08:30:00 PM,1.872,0.0,,,,,
326,06/21/21 08:45:00 PM,1.872,0.0,,,,,
327,06/21/21 09:00:00 PM,1.872,0.0,,,,,
328,06/21/21 09:15:00 PM,1.872,0.0,,,,,
329,06/21/21 09:30:00 PM,1.764,0.0,,,,,
330,06/21/21 09:45:00 PM,1.656,0.0,,,,,
331,06/21/21 10:00:00 PM,1.548,0.0,,,,,
332,06/21/21 10:15:00 PM,1.656,0.0,,,,,
333,06/21/21 10:30:00 PM,1.548,0.0,,,,,
334,06/21/21 10:45:00 PM,1.330,0.0,,,,,
335,06/21/21 11:00:00 PM,1.439,0.0,,,,,
336,06/21/21 11:15:00 PM,1.112,0.0,,,,,
337,06/21/21 11:30:00 PM,0.784,0.0,,,,,
338,06/21/21 11:45:00 PM,1.003,0.0,,,,,
339,06/22/21 12:00:00 AM,1.003,0.0,,,,,
340,06/22/21 12:15:00 AM,1.221,0.0,,,,,
341,06/22/21 12:30:00 AM,1.330,0.0,,,,,
342,06/22/21 12:45:00 AM,1.330,0.0,,,,,
343,06/22/21 01:00:00 AM,1.112,0.0,,,,,
344,06/22/21 01:15:00 AM,1.221,0.0,,,,,
345,06/22/21 01:30:00 AM,1.330,0.0,,,,,
346,06/22/21 01:45:00 AM,1.548,0.0,,,,,
347,06/22/21 02:00:00 AM,1.656,0.0,,,,,
348,06/22/21 02:15:00 AM,1.764,0.0,,,,,
349,06/22/21 02:30:00 AM,1.872,0.0,,,,,
350,06/22/21 02:45:00 AM,1.548,0.0,,,,,
351,06/22/21 03:00:00 AM,1.872,0.0,,,,,
352,06/22/21 03:15:00 AM,1.980,0.0,,,,,
353,06/22/21 03:30:00 AM,1.872,0.0,,,,,
354,06/22/21 03:45:00 AM,1.872,0.0,,,,,
355,06/22/21 04:00:00 AM,1.980,0.0,,,,,
356,06/22/21 04:15:00 AM,2.088,0.0,,,,,
357,06/22/21 04:30:00 AM,2.088,0.0,,,,,
358,06/22/21 04:45:00 AM,2.088,0.0,,,,,
359,06/22/21 05:00:00 AM,2.088,0.0,,,,,
360,06/22/21 05:15:00 AM,2.195,0.0,,,,,
361,06/22/21 05:30:00 AM,2.088,0.0,,,,,
362,06/22/21 05:45:00 AM,2.088,0.0,,,,,
363,06/22/21 06:00:00 AM,2.195,32.3,,,,,
364,06/22/21 06:15:00 AM,1.980,796.5,,,,,
365,06/22/21 06:30:00 AM,2.195,2755.6,,,,,
366,06/22/21 06:45:00 AM,2.517,5166.7,,,,,
367,06/22/21 07:00:00 AM,2.410,2927.8,,,,,
368,06/22/21 07:15:00 AM,2.943,10333.4,,,,,
369,06/22/21 07:30:00 AM,3.367,11022.3,,,,,
370,06/22/21 07:45:00 AM,4.311,23422.4,,,,,
371,06/22/21 08:00:00 AM,5.757,41333.6,,,,,
372,06/22/21 08:15:00 AM,6.166,44089.2,,,,,
373,06/22/21 08:30:00 AM,6.978,46844.8,,,,,
374,06/22/21 08:45:00 AM,6.471,15155.7,,,,,
375,06/22/21 09:00:00 AM,4.727,12400.1,,,,,
376,06/22/21 09:15:00 AM,3.788,12400.1,,,,,
377,06/22/21 09:30:00 AM,4.727,18600.1,,,,,
378,06/22/21 09:45:00 AM,5.962,39955.8,,,,,
379,06/22/21 10:00:00 AM,6.166,31689.1,,,,,
380,06/22/21 10:15:00 AM,8.779,57867.0,,,,,
381,06/22/21 10:30:00 AM,9.866,66133.8,,,,,
382,06/22/21 10:45:00 AM,9.472,49600.3,,,,,
383,06/22/21 11:00:00 AM,9.275,33066.9,,,,,
384,06/22/21 11:15:00 AM,10.748,88178.4,,,,,
385,06/22/21 11:30:00 AM,12.980,63378.2,,,,,
386,06/22/21 11:45:00 AM,10.846,44089.2,,,,,
387,06/22/21 12:00:00 PM,15.282,297602.0,,,,,
388,06/22/21 12:15:00 PM,13.750,55111.5,,,,,
389,06/22/21 12:30:00 PM,9.077,49600.3,,,,,
390,06/22/21 12:45:00 PM,9.472,82667.2,,,,,
391,06/22/21 01:00:00 PM,7.280,35822.5,,,,,
392,06/22/21 01:15:00 PM,11.916,104711.8,,,,,
393,06/22/21 01:30:00 PM,9.571,57867.0,,,,,
394,06/22/21 01:45:00 PM,8.082,31689.1,,,,,
395,06/22/21 02:00:00 PM,10.063,60622.6,,,,,
396,06/22/21 02:15:00 PM,6.674,22044.6,,,,,
397,06/22/21 02:30:00 PM,8.382,66133.8,,,,,
398,06/22/21 02:45:00 PM,7.079,66133.8,,,,,
399,06/22/21 03:00:00 PM,6.268,26178.0,,,,,
400,06/22/21 03:15:00 PM,10.748,74400.5,,,,,
401,06/22/21 03:30:00 PM,10.161,66133.8,,,,,
402,06/22/21 03:45:00 PM,8.779,52355.9,,,,,
403,06/22/21 04:00:00 PM,6.877,49600.3,,,,,
404,06/22/21 04:15:00 PM,10.259,74400.5,,,,,
405,06/22/21 04:30:00 PM,12.401,33066.9,,,,,
406,06/22/21 04:45:00 PM,9.965,24800.2,,,,,
407,06/22/21 05:00:00 PM,8.481,12400.1,,,,,
408,06/22/21 05:15:00 PM,7.381,10333.4,,,,,
409,06/22/21 05:30:00 PM,5.347,9300.1,,,,,
410,06/22/21 05:45:00 PM,4.311,7233.4,,,,,
411,06/22/21 06:00:00 PM,3.683,2583.4,,,,,
412,06/22/21 06:15:00 PM,3.049,1227.1,,,,,
413,06/22/21 06:30:00 PM,2.624,21.5,,,,,
414,06/22/21 06:45:00 PM,2.410,0.0,,,,,
415,06/22/21 07:00:00 PM,2.410,0.0,,,,,
416,06/22/21 07:15:00 PM,2.410,0.0,,,,,
417,06/22/21 07:30:00 PM,2.088,0.0,,,,,
418,06/22/21 07:45:00 PM,1.980,0.0,,,,,
419,06/22/21 08:00:00 PM,1.330,0.0,,,,,
420,06/22/21 08:15:00 PM,1.764,0.0,,,,,
421,06/22/21 08:30:00 PM,2.088,0.0,,,,,
422,06/22/21 08:45:00 PM,2.303,0.0,,,,,
423,06/22/21 09:00:00 PM,2.410,0.0,,,,,
424,06/22/21 09:15:00 PM,2.410,0.0,,,,,
425,06/22/21 09:30:00 PM,2.517,0.0,,,,,
426,06/22/21 09:45:00 PM,2.517,0.0,,,,,
427,06/22/21 10:00:00 PM,2.624,0.0,,,,,
428,06/22/21 10:15:00 PM,2.624,0.0,,,,,
429,06/22/21 10:30:00 PM,2.517,0.0,,,,,
430,06/22/21 10:45:00 PM,2.410,0.0,,,,,
431,06/22/21 11:00:00 PM,2.517,0.0,,,,,
432,06/22/21 11:15:00 PM,2.303,0.0,,,,,
433,06/22/21 11:30:00 PM,1.439,0.0,,,,,
434,06/22/21 11:45:00 PM,2.195,0.0,,,,,
435,06/23/21 12:00:00 AM,2.195,0.0,,,,,
436,06/23/21 12:15:00 AM,1.656,0.0,,,,,
437,06/23/21 12:30:00 AM,1.980,0.0,,,,,
438,06/23/21 12:45:00 AM,2.195,0.0,,,,,
439,06/23/21 01:00:00 AM,2.195,0.0,,,,,
440,06/23/21 01:15:00 AM,2.088,0.0,,,,,
441,06/23/21 01:30:00 AM,1.764,0.0,,,,,
442,06/23/21 01:45:00 AM,1.980,0.0,,,,,
443,06/23/21 02:00:00 AM,2.195,0.0,,,,,
444,06/23/21 02:15:00 AM,2.303,0.0,,,,,
445,06/23/21 02:30:00 AM,1.980,0.0,,,,,
446,06/23/21 02:45:00 AM,1.764,0.0,,,,,
