"Plot Title: LUXarriba_01"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10163226, SEN S/N: 10163226)","Intensity, Lux (LGR S/N: 10163226, SEN S/N: 10163226)","Coupler Attached (LGR S/N: 10163226)","Host Connected (LGR S/N: 10163226)","Stopped (LGR S/N: 10163226)","End Of File (LGR S/N: 10163226)"
1,06/10/21 12:00:00 PM,37.935,28933.5,,,,
2,06/10/21 12:15:00 PM,29.752,27555.7,,,,
3,06/10/21 12:30:00 PM,30.659,13777.9,,,,
4,06/10/21 12:45:00 PM,34.796,26178.0,,,,
5,06/10/21 01:00:00 PM,36.946,26178.0,,,,
6,06/10/21 01:15:00 PM,39.843,31689.1,,,,
7,06/10/21 01:30:00 PM,29.752,8611.2,,,,
8,06/10/21 01:45:00 PM,21.187,8611.2,,,,
9,06/10/21 02:00:00 PM,20.710,10333.4,,,,
10,06/10/21 02:15:00 PM,27.567,16533.4,,,,
11,06/10/21 02:30:00 PM,23.773,6200.0,,,,
12,06/10/21 02:45:00 PM,29.352,16533.4,,,,
13,06/10/21 03:00:00 PM,22.238,5166.7,,,,
14,06/10/21 03:15:00 PM,19.187,6200.0,,,,
15,06/10/21 03:30:00 PM,18.521,9644.5,,,,
16,06/10/21 03:45:00 PM,17.665,4822.3,,,,
17,06/10/21 04:00:00 PM,13.558,4994.5,,,,
18,06/10/21 04:15:00 PM,10.161,3100.0,,,,
19,06/10/21 04:30:00 PM,12.013,7233.4,,,,
20,06/10/21 04:45:00 PM,13.942,3272.2,,,,
21,06/10/21 05:00:00 PM,11.819,2927.8,,,,
22,06/10/21 05:15:00 PM,9.472,613.5,,,,
23,06/10/21 05:30:00 PM,7.179,236.8,,,,
24,06/10/21 05:45:00 PM,6.471,139.9,,,,
25,06/10/21 06:00:00 PM,6.166,107.6,,,,
26,06/10/21 06:15:00 PM,5.962,43.1,,,,
27,06/10/21 06:30:00 PM,5.244,0.0,,,,
28,06/10/21 06:45:00 PM,5.244,0.0,,,,
29,06/10/21 07:00:00 PM,4.727,0.0,,,,
30,06/10/21 07:15:00 PM,4.415,0.0,,,,
31,06/10/21 07:30:00 PM,4.831,0.0,,,,
32,06/10/21 07:45:00 PM,4.727,0.0,,,,
33,06/10/21 08:00:00 PM,4.831,0.0,,,,
34,06/10/21 08:15:00 PM,5.037,0.0,,,,
35,06/10/21 08:30:00 PM,5.141,0.0,,,,
36,06/10/21 08:45:00 PM,5.141,0.0,,,,
37,06/10/21 09:00:00 PM,4.727,0.0,,,,
38,06/10/21 09:15:00 PM,4.934,0.0,,,,
39,06/10/21 09:30:00 PM,5.037,0.0,,,,
40,06/10/21 09:45:00 PM,4.934,0.0,,,,
