"Plot Title: Tallyho_LUX"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10801161, SEN S/N: 10801161)","Intensity, Lux (LGR S/N: 10801161, SEN S/N: 10801161)","Coupler Attached (LGR S/N: 10801161)","Host Connected (LGR S/N: 10801161)","Stopped (LGR S/N: 10801161)","End Of File (LGR S/N: 10801161)"
1,07/09/21 09:00:00 AM,18.711,215.3,,,,
2,07/09/21 09:15:00 AM,19.377,0.0,,,,
3,07/09/21 09:30:00 AM,18.996,0.0,,,,
4,07/09/21 09:45:00 AM,18.901,10.8,,,,
5,07/09/21 10:00:00 AM,18.806,0.0,,,,
6,07/09/21 10:15:00 AM,18.806,0.0,,,,
7,07/09/21 10:30:00 AM,19.187,0.0,,,,
8,07/09/21 10:45:00 AM,19.853,247.6,,,,
9,07/09/21 11:00:00 AM,9.077,796.5,,,,
10,07/09/21 11:15:00 AM,7.481,1227.1,,,,
11,07/09/21 11:30:00 AM,7.682,1377.8,,,,
12,07/09/21 11:45:00 AM,7.582,1377.8,,,,
13,07/09/21 12:00:00 PM,7.682,1636.1,,,,
14,07/09/21 12:15:00 PM,7.582,936.5,,,,
15,07/09/21 12:30:00 PM,7.582,818.1,,,,
16,07/09/21 12:45:00 PM,7.682,904.2,,,,
17,07/09/21 01:00:00 PM,7.682,1216.3,,,,
18,07/09/21 01:15:00 PM,7.782,775.0,,,,
19,07/09/21 01:30:00 PM,7.782,925.7,,,,
20,07/09/21 01:45:00 PM,7.882,1367.0,,,,
21,07/09/21 02:00:00 PM,7.983,925.7,,,,
22,07/09/21 02:15:00 PM,7.983,914.9,,,,
23,07/09/21 02:30:00 PM,8.082,3444.5,,,,
24,07/09/21 02:45:00 PM,7.983,2411.1,,,,
25,07/09/21 03:00:00 PM,7.983,3100.0,,,,
26,07/09/21 03:15:00 PM,7.983,3100.0,,,,
27,07/09/21 03:30:00 PM,8.082,2755.6,,,,
28,07/09/21 03:45:00 PM,8.082,3100.0,,,,
29,07/09/21 04:00:00 PM,8.182,2583.4,,,,
30,07/09/21 04:15:00 PM,8.082,2325.0,,,,
31,07/09/21 04:30:00 PM,8.082,1356.3,,,,
32,07/09/21 04:45:00 PM,8.082,1463.9,,,,
33,07/09/21 05:00:00 PM,8.182,1894.5,,,,
34,07/09/21 05:15:00 PM,7.983,764.2,,,,
35,07/09/21 05:30:00 PM,7.882,473.6,,,,
36,07/09/21 05:45:00 PM,7.882,484.4,,,,
37,07/09/21 06:00:00 PM,7.882,602.8,,,,
38,07/09/21 06:15:00 PM,7.782,322.9,,,,
39,07/09/21 06:30:00 PM,7.682,441.3,,,,
40,07/09/21 06:45:00 PM,7.682,118.4,,,,
41,07/09/21 07:00:00 PM,7.582,43.1,,,,
42,07/09/21 07:15:00 PM,7.582,0.0,,,,
43,07/09/21 07:30:00 PM,7.481,0.0,,,,
44,07/09/21 07:45:00 PM,7.481,0.0,,,,
45,07/09/21 08:00:00 PM,7.381,0.0,,,,
46,07/09/21 08:15:00 PM,7.381,0.0,,,,
47,07/09/21 08:30:00 PM,7.381,0.0,,,,
48,07/09/21 08:45:00 PM,7.280,0.0,,,,
49,07/09/21 09:00:00 PM,7.280,0.0,,,,
50,07/09/21 09:15:00 PM,7.179,0.0,,,,
51,07/09/21 09:30:00 PM,7.179,0.0,,,,
52,07/09/21 09:45:00 PM,7.179,0.0,,,,
53,07/09/21 10:00:00 PM,7.079,0.0,,,,
54,07/09/21 10:15:00 PM,7.079,0.0,,,,
55,07/09/21 10:30:00 PM,7.079,0.0,,,,
56,07/09/21 10:45:00 PM,6.978,0.0,,,,
57,07/09/21 11:00:00 PM,6.978,0.0,,,,
58,07/09/21 11:15:00 PM,6.978,0.0,,,,
59,07/09/21 11:30:00 PM,6.978,0.0,,,,
60,07/09/21 11:45:00 PM,6.877,0.0,,,,
61,07/10/21 12:00:00 AM,6.877,0.0,,,,
62,07/10/21 12:15:00 AM,6.877,0.0,,,,
63,07/10/21 12:30:00 AM,6.877,0.0,,,,
64,07/10/21 12:45:00 AM,6.775,0.0,,,,
65,07/10/21 01:00:00 AM,6.775,0.0,,,,
66,07/10/21 01:15:00 AM,6.775,0.0,,,,
67,07/10/21 01:30:00 AM,6.775,0.0,,,,
68,07/10/21 01:45:00 AM,6.775,0.0,,,,
69,07/10/21 02:00:00 AM,6.674,0.0,,,,
70,07/10/21 02:15:00 AM,6.674,0.0,,,,
71,07/10/21 02:30:00 AM,6.674,0.0,,,,
72,07/10/21 02:45:00 AM,6.674,0.0,,,,
73,07/10/21 03:00:00 AM,6.674,0.0,,,,
74,07/10/21 03:15:00 AM,6.674,0.0,,,,
75,07/10/21 03:30:00 AM,6.674,0.0,,,,
76,07/10/21 03:45:00 AM,6.573,0.0,,,,
77,07/10/21 04:00:00 AM,6.573,0.0,,,,
78,07/10/21 04:15:00 AM,6.573,0.0,,,,
79,07/10/21 04:30:00 AM,6.573,0.0,,,,
80,07/10/21 04:45:00 AM,6.573,0.0,,,,
81,07/10/21 05:00:00 AM,6.573,0.0,,,,
82,07/10/21 05:15:00 AM,6.573,0.0,,,,
83,07/10/21 05:30:00 AM,6.573,0.0,,,,
84,07/10/21 05:45:00 AM,6.573,0.0,,,,
85,07/10/21 06:00:00 AM,6.471,0.0,,,,
86,07/10/21 06:15:00 AM,6.471,0.0,,,,
87,07/10/21 06:30:00 AM,6.471,0.0,,,,
88,07/10/21 06:45:00 AM,6.471,0.0,,,,
89,07/10/21 07:00:00 AM,6.471,0.0,,,,
90,07/10/21 07:15:00 AM,6.471,0.0,,,,
91,07/10/21 07:30:00 AM,6.471,53.8,,,,
92,07/10/21 07:45:00 AM,6.471,150.7,,,,
93,07/10/21 08:00:00 AM,6.471,226.0,,,,
94,07/10/21 08:15:00 AM,6.471,1097.9,,,,
95,07/10/21 08:30:00 AM,6.573,979.5,,,,
96,07/10/21 08:45:00 AM,6.573,1119.5,,,,
97,07/10/21 09:00:00 AM,6.573,1119.5,,,,
98,07/10/21 09:15:00 AM,6.573,1377.8,,,,
99,07/10/21 09:30:00 AM,6.674,1636.1,,,,
100,07/10/21 09:45:00 AM,6.775,2669.5,,,,
101,07/10/21 10:00:00 AM,6.775,2238.9,,,,
102,07/10/21 10:15:00 AM,6.877,2066.7,,,,
103,07/10/21 10:30:00 AM,6.978,2411.1,,,,
104,07/10/21 10:45:00 AM,6.978,2238.9,,,,
105,07/10/21 11:00:00 AM,7.079,2497.2,,,,
106,07/10/21 11:15:00 AM,7.079,2497.2,,,,
107,07/10/21 11:30:00 AM,7.179,1722.2,,,,
108,07/10/21 11:45:00 AM,7.280,3272.2,,,,
109,07/10/21 12:00:00 PM,7.280,2755.6,,,,
110,07/10/21 12:15:00 PM,7.280,1980.6,,,,
111,07/10/21 12:30:00 PM,7.381,1980.6,,,,
112,07/10/21 12:45:00 PM,7.381,2152.8,,,,
113,07/10/21 01:00:00 PM,7.381,1808.3,,,,
114,07/10/21 01:15:00 PM,7.381,2755.6,,,,
115,07/10/21 01:30:00 PM,7.381,1076.4,,,,
116,07/10/21 01:45:00 PM,7.481,1722.2,,,,
117,07/10/21 02:00:00 PM,7.481,1808.3,,,,
118,07/10/21 02:15:00 PM,7.582,1722.2,,,,
119,07/10/21 02:30:00 PM,7.682,3100.0,,,,
120,07/10/21 02:45:00 PM,7.582,1377.8,,,,
121,07/10/21 03:00:00 PM,7.782,2669.5,,,,
122,07/10/21 03:15:00 PM,7.983,5166.7,,,,
123,07/10/21 03:30:00 PM,7.782,1894.5,,,,
124,07/10/21 03:45:00 PM,7.782,3616.7,,,,
125,07/10/21 04:00:00 PM,7.782,1894.5,,,,
126,07/10/21 04:15:00 PM,7.782,1463.9,,,,
127,07/10/21 04:30:00 PM,7.782,1377.8,,,,
128,07/10/21 04:45:00 PM,7.782,1184.0,,,,
129,07/10/21 05:00:00 PM,7.682,1162.5,,,,
130,07/10/21 05:15:00 PM,7.682,850.4,,,,
131,07/10/21 05:30:00 PM,7.682,1313.2,,,,
132,07/10/21 05:45:00 PM,7.782,1550.0,,,,
133,07/10/21 06:00:00 PM,7.782,1636.1,,,,
134,07/10/21 06:15:00 PM,7.682,1894.5,,,,
135,07/10/21 06:30:00 PM,7.682,473.6,,,,
136,07/10/21 06:45:00 PM,7.582,258.3,,,,
137,07/10/21 07:00:00 PM,7.582,236.8,,,,
138,07/10/21 07:15:00 PM,7.481,10.8,,,,
139,07/10/21 07:30:00 PM,7.481,0.0,,,,
140,07/10/21 07:45:00 PM,7.381,0.0,,,,
141,07/10/21 08:00:00 PM,7.381,0.0,,,,
142,07/10/21 08:15:00 PM,7.381,0.0,,,,
143,07/10/21 08:30:00 PM,7.280,0.0,,,,
144,07/10/21 08:45:00 PM,7.280,0.0,,,,
145,07/10/21 09:00:00 PM,7.179,0.0,,,,
146,07/10/21 09:15:00 PM,7.179,0.0,,,,
147,07/10/21 09:30:00 PM,7.079,0.0,,,,
148,07/10/21 09:45:00 PM,7.079,0.0,,,,
149,07/10/21 10:00:00 PM,7.079,0.0,,,,
150,07/10/21 10:15:00 PM,6.978,0.0,,,,
151,07/10/21 10:30:00 PM,6.978,0.0,,,,
152,07/10/21 10:45:00 PM,6.978,0.0,,,,
153,07/10/21 11:00:00 PM,6.877,0.0,,,,
154,07/10/21 11:15:00 PM,6.877,0.0,,,,
155,07/10/21 11:30:00 PM,6.775,0.0,,,,
156,07/10/21 11:45:00 PM,6.775,0.0,,,,
157,07/11/21 12:00:00 AM,6.775,0.0,,,,
158,07/11/21 12:15:00 AM,6.775,0.0,,,,
159,07/11/21 12:30:00 AM,6.674,0.0,,,,
160,07/11/21 12:45:00 AM,6.674,0.0,,,,
161,07/11/21 01:00:00 AM,6.674,0.0,,,,
162,07/11/21 01:15:00 AM,6.674,0.0,,,,
163,07/11/21 01:30:00 AM,6.674,0.0,,,,
164,07/11/21 01:45:00 AM,6.573,0.0,,,,
165,07/11/21 02:00:00 AM,6.573,0.0,,,,
166,07/11/21 02:15:00 AM,6.573,0.0,,,,
167,07/11/21 02:30:00 AM,6.573,0.0,,,,
168,07/11/21 02:45:00 AM,6.573,0.0,,,,
169,07/11/21 03:00:00 AM,6.573,0.0,,,,
170,07/11/21 03:15:00 AM,6.573,0.0,,,,
171,07/11/21 03:30:00 AM,6.471,0.0,,,,
172,07/11/21 03:45:00 AM,6.471,0.0,,,,
173,07/11/21 04:00:00 AM,6.471,0.0,,,,
174,07/11/21 04:15:00 AM,6.471,0.0,,,,
175,07/11/21 04:30:00 AM,6.471,0.0,,,,
176,07/11/21 04:45:00 AM,6.471,0.0,,,,
177,07/11/21 05:00:00 AM,6.370,0.0,,,,
178,07/11/21 05:15:00 AM,6.370,0.0,,,,
179,07/11/21 05:30:00 AM,6.370,0.0,,,,
180,07/11/21 05:45:00 AM,6.370,0.0,,,,
181,07/11/21 06:00:00 AM,6.370,0.0,,,,
182,07/11/21 06:15:00 AM,6.370,0.0,,,,
183,07/11/21 06:30:00 AM,6.370,0.0,,,,
184,07/11/21 06:45:00 AM,6.268,0.0,,,,
185,07/11/21 07:00:00 AM,6.268,0.0,,,,
186,07/11/21 07:15:00 AM,6.268,0.0,,,,
187,07/11/21 07:30:00 AM,6.268,32.3,,,,
188,07/11/21 07:45:00 AM,6.268,258.3,,,,
189,07/11/21 08:00:00 AM,6.268,527.4,,,,
190,07/11/21 08:15:00 AM,6.268,258.3,,,,
191,07/11/21 08:30:00 AM,6.370,570.5,,,,
192,07/11/21 08:45:00 AM,6.370,656.6,,,,
193,07/11/21 09:00:00 AM,6.370,484.4,,,,
194,07/11/21 09:15:00 AM,6.370,742.7,,,,
195,07/11/21 09:30:00 AM,6.471,2238.9,,,,
