"Plot Title: LUXarriba_02"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10163225, SEN S/N: 10163225)","Intensity, Lux (LGR S/N: 10163225, SEN S/N: 10163225)","Coupler Attached (LGR S/N: 10163225)","Host Connected (LGR S/N: 10163225)","Stopped (LGR S/N: 10163225)","End Of File (LGR S/N: 10163225)"
1,06/25/21 12:00:00 PM,7.079,1894.5,,,,
2,06/25/21 12:15:00 PM,5.860,4133.4,,,,
3,06/25/21 12:30:00 PM,5.347,5166.7,,,,
4,06/25/21 12:45:00 PM,5.757,4477.8,,,,
5,06/25/21 01:00:00 PM,6.064,5338.9,,,,
6,06/25/21 01:15:00 PM,7.582,12400.1,,,,
7,06/25/21 01:30:00 PM,9.669,9644.5,,,,
8,06/25/21 01:45:00 PM,7.481,5338.9,,,,
9,06/25/21 02:00:00 PM,7.983,5338.9,,,,
10,06/25/21 02:15:00 PM,9.373,37200.2,,,,
11,06/25/21 02:30:00 PM,10.357,8266.7,,,,
12,06/25/21 02:45:00 PM,9.571,8611.2,,,,
13,06/25/21 03:00:00 PM,9.669,8611.2,,,,
14,06/25/21 03:15:00 PM,8.879,6544.5,,,,
15,06/25/21 03:30:00 PM,9.373,6544.5,,,,
16,06/25/21 03:45:00 PM,9.768,2238.9,,,,
17,06/25/21 04:00:00 PM,9.472,4305.6,,,,
18,06/25/21 04:15:00 PM,8.481,2497.2,,,,
19,06/25/21 04:30:00 PM,8.082,2497.2,,,,
20,06/25/21 04:45:00 PM,7.481,1550.0,,,,
21,06/25/21 05:00:00 PM,6.877,1980.6,,,,
22,06/25/21 05:15:00 PM,6.978,1980.6,,,,
23,06/25/21 05:30:00 PM,6.064,301.4,,,,
24,06/25/21 05:45:00 PM,5.655,1087.2,,,,
25,06/25/21 06:00:00 PM,5.655,538.2,,,,
26,06/25/21 06:15:00 PM,5.244,43.1,,,,
27,06/25/21 06:30:00 PM,4.727,0.0,,,,
28,06/25/21 06:45:00 PM,4.311,0.0,,,,
29,06/25/21 07:00:00 PM,4.207,0.0,,,,
30,06/25/21 07:15:00 PM,4.519,0.0,,,,
31,06/25/21 07:30:00 PM,4.934,0.0,,,,
32,06/25/21 07:45:00 PM,4.934,0.0,,,,
33,06/25/21 08:00:00 PM,4.727,0.0,,,,
34,06/25/21 08:15:00 PM,4.519,0.0,,,,
35,06/25/21 08:30:00 PM,4.415,0.0,,,,
36,06/25/21 08:45:00 PM,4.623,0.0,,,,
37,06/25/21 09:00:00 PM,4.623,0.0,,,,
38,06/25/21 09:15:00 PM,4.311,0.0,,,,
39,06/25/21 09:30:00 PM,4.207,0.0,,,,
40,06/25/21 09:45:00 PM,4.207,0.0,,,,
41,06/25/21 10:00:00 PM,4.207,0.0,,,,
42,06/25/21 10:15:00 PM,4.102,0.0,,,,
43,06/25/21 10:30:00 PM,4.519,0.0,,,,
44,06/25/21 10:45:00 PM,4.311,0.0,,,,
45,06/25/21 11:00:00 PM,4.311,0.0,,,,
46,06/25/21 11:15:00 PM,4.311,0.0,,,,
47,06/25/21 11:30:00 PM,4.311,0.0,,,,
48,06/25/21 11:45:00 PM,4.311,0.0,,,,
49,06/26/21 12:00:00 AM,4.207,0.0,,,,
50,06/26/21 12:15:00 AM,4.207,0.0,,,,
51,06/26/21 12:30:00 AM,3.998,0.0,,,,
52,06/26/21 12:45:00 AM,3.998,0.0,,,,
53,06/26/21 01:00:00 AM,3.893,0.0,,,,
54,06/26/21 01:15:00 AM,3.893,0.0,,,,
55,06/26/21 01:30:00 AM,4.311,0.0,,,,
56,06/26/21 01:45:00 AM,3.998,0.0,,,,
57,06/26/21 02:00:00 AM,4.207,0.0,,,,
58,06/26/21 02:15:00 AM,4.102,0.0,,,,
59,06/26/21 02:30:00 AM,3.998,0.0,,,,
60,06/26/21 02:45:00 AM,3.998,0.0,,,,
61,06/26/21 03:00:00 AM,3.683,0.0,,,,
62,06/26/21 03:15:00 AM,3.998,0.0,,,,
