"Plot Title: LUXarriba_03"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10801183, SEN S/N: 10801183)","Intensity, Lux (LGR S/N: 10801183, SEN S/N: 10801183)","Coupler Attached (LGR S/N: 10801183)","Host Connected (LGR S/N: 10801183)","Stopped (LGR S/N: 10801183)","End Of File (LGR S/N: 10801183)"
1,06/11/21 12:00:00 PM,11.528,31689.1,,,,
2,06/11/21 12:15:00 PM,14.134,49600.3,,,,
3,06/11/21 12:30:00 PM,13.173,28933.5,,,,
4,06/11/21 12:45:00 PM,13.461,31689.1,,,,
5,06/11/21 01:00:00 PM,11.139,27555.7,,,,
6,06/11/21 01:15:00 PM,10.161,18600.1,,,,
7,06/11/21 01:30:00 PM,12.207,31689.1,,,,
8,06/11/21 01:45:00 PM,11.625,22044.6,,,,
9,06/11/21 02:00:00 PM,11.139,18600.1,,,,
10,06/11/21 02:15:00 PM,14.421,37200.2,,,,
11,06/11/21 02:30:00 PM,15.282,49600.3,,,,
12,06/11/21 02:45:00 PM,15.855,41333.6,,,,
13,06/11/21 03:00:00 PM,15.855,41333.6,,,,
14,06/11/21 03:15:00 PM,15.187,33066.9,,,,
15,06/11/21 03:30:00 PM,14.230,18600.1,,,,
16,06/11/21 03:45:00 PM,14.038,23422.4,,,,
17,06/11/21 04:00:00 PM,10.455,8266.7,,,,
18,06/11/21 04:15:00 PM,8.879,11711.2,,,,
19,06/11/21 04:30:00 PM,7.682,3616.7,,,,
20,06/11/21 04:45:00 PM,6.775,2927.8,,,,
21,06/11/21 05:00:00 PM,6.370,979.5,,,,
22,06/11/21 05:15:00 PM,5.962,1184.0,,,,
23,06/11/21 05:30:00 PM,5.347,688.9,,,,
24,06/11/21 05:45:00 PM,4.207,430.6,,,,
25,06/11/21 06:00:00 PM,3.578,236.8,,,,
26,06/11/21 06:15:00 PM,4.102,161.5,,,,
27,06/11/21 06:30:00 PM,3.788,0.0,,,,
28,06/11/21 06:45:00 PM,3.788,0.0,,,,
29,06/11/21 07:00:00 PM,4.311,0.0,,,,
30,06/11/21 07:15:00 PM,4.727,0.0,,,,
31,06/11/21 07:30:00 PM,4.727,0.0,,,,
32,06/11/21 07:45:00 PM,4.934,0.0,,,,
33,06/11/21 08:00:00 PM,4.934,0.0,,,,
34,06/11/21 08:15:00 PM,4.934,0.0,,,,
35,06/11/21 08:30:00 PM,4.831,0.0,,,,
36,06/11/21 08:45:00 PM,4.831,0.0,,,,
37,06/11/21 09:00:00 PM,4.727,0.0,,,,
38,06/11/21 09:15:00 PM,4.519,0.0,,,,
39,06/11/21 09:30:00 PM,4.207,0.0,,,,
40,06/11/21 09:45:00 PM,4.102,0.0,,,,
41,06/11/21 10:00:00 PM,4.102,0.0,,,,
42,06/11/21 10:15:00 PM,4.102,0.0,,,,
43,06/11/21 10:30:00 PM,4.102,0.0,,,,
44,06/11/21 10:45:00 PM,4.207,0.0,,,,
45,06/11/21 11:00:00 PM,4.102,0.0,,,,
46,06/11/21 11:15:00 PM,3.788,0.0,,,,
47,06/11/21 11:30:00 PM,3.472,0.0,,,,
48,06/11/21 11:45:00 PM,3.049,0.0,,,,
49,06/12/21 12:00:00 AM,3.155,0.0,,,,
50,06/12/21 12:15:00 AM,3.155,0.0,,,,
51,06/12/21 12:30:00 AM,3.472,0.0,,,,
52,06/12/21 12:45:00 AM,3.788,0.0,,,,
53,06/12/21 01:00:00 AM,3.893,0.0,,,,
54,06/12/21 01:15:00 AM,3.998,0.0,,,,
55,06/12/21 01:30:00 AM,3.998,0.0,,,,
56,06/12/21 01:45:00 AM,3.893,0.0,,,,
57,06/12/21 02:00:00 AM,3.893,0.0,,,,
58,06/12/21 02:15:00 AM,3.788,0.0,,,,
59,06/12/21 02:30:00 AM,3.683,0.0,,,,
60,06/12/21 02:45:00 AM,3.472,0.0,,,,
61,06/12/21 03:00:00 AM,3.472,0.0,,,,
