"Plot Title: EC_01"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20636125, SEN S/N: 20636125)","Full Range, μS/cm (LGR S/N: 20636125, SEN S/N: 20636125)","Temp, °C (LGR S/N: 20636125, SEN S/N: 20636125)","Coupler Detached (LGR S/N: 20636125)","Coupler Attached (LGR S/N: 20636125)","Host Connected (LGR S/N: 20636125)","Stopped (LGR S/N: 20636125)","End Of File (LGR S/N: 20636125)"
139,06/15/21 09:30:00 PM,18.5,16.7,9.65,,,,,
140,06/15/21 09:45:00 PM,18.6,17.1,9.62,,,,,
141,06/15/21 10:00:00 PM,18.6,16.7,9.61,,,,,
142,06/15/21 10:15:00 PM,18.6,17.1,9.58,,,,,
143,06/15/21 10:30:00 PM,18.6,16.3,9.57,,,,,
144,06/15/21 10:45:00 PM,18.5,16.7,9.54,,,,,
145,06/15/21 11:00:00 PM,18.5,16.7,9.53,,,,,
146,06/15/21 11:15:00 PM,18.3,16.7,9.50,,,,,
147,06/15/21 11:30:00 PM,18.4,16.3,9.50,,,,,
148,06/15/21 11:45:00 PM,18.4,16.3,9.49,,,,,
149,06/16/21 12:00:00 AM,18.4,16.3,9.48,,,,,
150,06/16/21 12:15:00 AM,18.4,16.3,9.46,,,,,
151,06/16/21 12:30:00 AM,18.4,16.3,9.45,,,,,
152,06/16/21 12:45:00 AM,18.4,16.3,9.44,,,,,
153,06/16/21 01:00:00 AM,18.4,16.7,9.42,,,,,
154,06/16/21 01:15:00 AM,18.4,16.3,9.42,,,,,
155,06/16/21 01:30:00 AM,18.4,16.7,9.40,,,,,
156,06/16/21 01:45:00 AM,18.4,16.7,9.38,,,,,
157,06/16/21 02:00:00 AM,18.4,16.3,9.37,,,,,
158,06/16/21 02:15:00 AM,18.4,16.3,9.34,,,,,
159,06/16/21 02:30:00 AM,18.4,16.3,9.33,,,,,
160,06/16/21 02:45:00 AM,18.4,16.3,9.32,,,,,
161,06/16/21 03:00:00 AM,18.4,16.3,9.30,,,,,
162,06/16/21 03:15:00 AM,18.4,16.7,9.29,,,,,
163,06/16/21 03:30:00 AM,18.4,16.3,9.28,,,,,
164,06/16/21 03:45:00 AM,18.4,16.3,9.26,,,,,
165,06/16/21 04:00:00 AM,18.3,16.3,9.26,,,,,
166,06/16/21 04:15:00 AM,18.2,16.3,9.24,,,,,
167,06/16/21 04:30:00 AM,18.3,15.9,9.22,,,,,
168,06/16/21 04:45:00 AM,18.3,16.3,9.20,,,,,
169,06/16/21 05:00:00 AM,18.1,16.3,9.17,,,,,
170,06/16/21 05:15:00 AM,18.1,15.9,9.16,,,,,
171,06/16/21 05:30:00 AM,18.1,15.9,9.13,,,,,
172,06/16/21 05:45:00 AM,18.1,15.9,9.12,,,,,
173,06/16/21 06:00:00 AM,18.1,15.9,9.10,,,,,
174,06/16/21 06:15:00 AM,18.1,15.9,9.10,,,,,
175,06/16/21 06:30:00 AM,18.0,15.9,9.08,,,,,
176,06/16/21 06:45:00 AM,17.9,15.9,9.06,,,,,
177,06/16/21 07:00:00 AM,17.9,15.9,9.05,,,,,
178,06/16/21 07:15:00 AM,17.9,15.9,9.08,,,,,
179,06/16/21 07:30:00 AM,18.0,15.9,9.12,,,,,
180,06/16/21 07:45:00 AM,18.0,15.9,9.21,,,,,
181,06/16/21 08:00:00 AM,18.1,15.9,9.34,,,,,
182,06/16/21 08:15:00 AM,18.1,16.3,9.45,,,,,
183,06/16/21 08:30:00 AM,18.1,15.9,9.53,,,,,
184,06/16/21 08:45:00 AM,18.1,15.9,9.61,,,,,
185,06/16/21 09:00:00 AM,18.0,15.9,9.74,,,,,
186,06/16/21 09:15:00 AM,18.1,15.9,9.79,,,,,
187,06/16/21 09:30:00 AM,18.1,15.9,9.82,,,,,
188,06/16/21 09:45:00 AM,18.2,15.9,10.06,,,,,
189,06/16/21 10:00:00 AM,18.2,16.7,10.22,,,,,
190,06/16/21 10:15:00 AM,18.2,15.9,10.38,,,,,
191,06/16/21 10:30:00 AM,18.3,16.3,10.53,,,,,
192,06/16/21 10:45:00 AM,18.5,17.0,10.67,,,,,
193,06/16/21 11:00:00 AM,18.3,16.3,10.53,,,,,
194,06/16/21 11:15:00 AM,18.3,16.7,10.64,,,,,
195,06/16/21 11:30:00 AM,18.3,16.3,10.59,,,,,
196,06/16/21 11:45:00 AM,18.2,16.3,10.59,,,,,
197,06/16/21 12:00:00 PM,18.2,16.7,10.67,,,,,
198,06/16/21 12:15:00 PM,18.3,16.3,10.75,,,,,
199,06/16/21 12:30:00 PM,18.3,16.3,10.92,,,,,
200,06/16/21 12:45:00 PM,18.3,16.3,11.04,,,,,
201,06/16/21 01:00:00 PM,18.4,16.3,11.20,,,,,
202,06/16/21 01:15:00 PM,18.3,16.3,11.29,,,,,
203,06/16/21 01:30:00 PM,18.3,16.3,11.38,,,,,
204,06/16/21 01:45:00 PM,18.5,16.3,11.55,,,,,
205,06/16/21 02:00:00 PM,18.5,16.6,11.87,,,,,
206,06/16/21 02:15:00 PM,18.5,17.0,12.06,,,,,
207,06/16/21 02:30:00 PM,18.3,16.6,11.93,,,,,
208,06/16/21 02:45:00 PM,18.3,15.9,11.81,,,,,
209,06/16/21 03:00:00 PM,18.2,16.3,11.70,,,,,
210,06/16/21 03:15:00 PM,18.2,16.3,11.58,,,,,
211,06/16/21 03:30:00 PM,18.2,16.6,11.58,,,,,
212,06/16/21 03:45:00 PM,18.2,16.3,11.57,,,,,
213,06/16/21 04:00:00 PM,18.2,16.6,11.59,,,,,
214,06/16/21 04:15:00 PM,18.2,15.9,11.61,,,,,
215,06/16/21 04:30:00 PM,18.2,16.3,11.71,,,,,
216,06/16/21 04:45:00 PM,18.2,15.9,11.70,,,,,
217,06/16/21 05:00:00 PM,18.0,15.9,11.37,,,,,
218,06/16/21 05:15:00 PM,17.9,15.9,11.09,,,,,
219,06/16/21 05:30:00 PM,17.8,15.9,10.95,,,,,
220,06/16/21 05:45:00 PM,17.8,15.9,10.87,,,,,
221,06/16/21 06:00:00 PM,17.8,15.9,10.80,,,,,
222,06/16/21 06:15:00 PM,17.7,15.9,10.76,,,,,
223,06/16/21 06:30:00 PM,17.7,15.9,10.67,,,,,
224,06/16/21 06:45:00 PM,17.7,15.9,10.60,,,,,
225,06/16/21 07:00:00 PM,17.7,15.9,10.57,,,,,
226,06/16/21 07:15:00 PM,17.7,15.9,10.59,,,,,
227,06/16/21 07:30:00 PM,17.6,15.9,10.57,,,,,
228,06/16/21 07:45:00 PM,17.7,15.9,10.56,,,,,
229,06/16/21 08:00:00 PM,17.7,15.9,10.55,,,,,
230,06/16/21 08:15:00 PM,17.7,15.9,10.53,,,,,
231,06/16/21 08:30:00 PM,17.7,15.9,10.52,,,,,
232,06/16/21 08:45:00 PM,17.7,15.9,10.49,,,,,
233,06/16/21 09:00:00 PM,17.7,15.9,10.47,,,,,
234,06/16/21 09:15:00 PM,17.7,15.9,10.46,,,,,
235,06/16/21 09:30:00 PM,17.7,15.9,10.42,,,,,
236,06/16/21 09:45:00 PM,17.7,15.9,10.40,,,,,
237,06/16/21 10:00:00 PM,17.7,15.9,10.38,,,,,
238,06/16/21 10:15:00 PM,17.7,15.5,10.36,,,,,
239,06/16/21 10:30:00 PM,17.7,15.9,10.35,,,,,
240,06/16/21 10:45:00 PM,17.6,15.9,10.34,,,,,
241,06/16/21 11:00:00 PM,17.6,15.9,10.32,,,,,
242,06/16/21 11:15:00 PM,17.7,15.9,10.28,,,,,
243,06/16/21 11:30:00 PM,17.6,15.9,10.24,,,,,
244,06/16/21 11:45:00 PM,17.6,15.5,10.24,,,,,
245,06/17/21 12:00:00 AM,17.6,15.9,10.22,,,,,
246,06/17/21 12:15:00 AM,17.6,15.9,10.19,,,,,
247,06/17/21 12:30:00 AM,17.6,15.9,10.14,,,,,
248,06/17/21 12:45:00 AM,17.6,15.9,10.11,,,,,
249,06/17/21 01:00:00 AM,17.6,15.9,10.06,,,,,
250,06/17/21 01:15:00 AM,17.6,15.9,10.00,,,,,
251,06/17/21 01:30:00 AM,17.6,15.9,9.94,,,,,
252,06/17/21 01:45:00 AM,17.6,15.9,9.90,,,,,
253,06/17/21 02:00:00 AM,17.6,15.9,9.89,,,,,
254,06/17/21 02:15:00 AM,17.6,15.9,9.89,,,,,
255,06/17/21 02:30:00 AM,17.6,15.9,9.86,,,,,
256,06/17/21 02:45:00 AM,17.6,15.9,9.86,,,,,
257,06/17/21 03:00:00 AM,17.6,15.9,9.85,,,,,
258,06/17/21 03:15:00 AM,17.5,15.6,9.83,,,,,
259,06/17/21 03:30:00 AM,17.5,15.9,9.81,,,,,
260,06/17/21 03:45:00 AM,17.5,15.9,9.78,,,,,
261,06/17/21 04:00:00 AM,17.5,15.6,9.75,,,,,
262,06/17/21 04:15:00 AM,17.5,15.6,9.71,,,,,
263,06/17/21 04:30:00 AM,17.5,15.9,9.63,,,,,
264,06/17/21 04:45:00 AM,17.5,15.9,9.61,,,,,
265,06/17/21 05:00:00 AM,17.5,15.6,9.62,,,,,
266,06/17/21 05:15:00 AM,17.5,15.6,9.61,,,,,
267,06/17/21 05:30:00 AM,17.5,15.6,9.59,,,,,
268,06/17/21 05:45:00 AM,17.4,15.6,9.57,,,,,
269,06/17/21 06:00:00 AM,17.5,15.6,9.55,,,,,
270,06/17/21 06:15:00 AM,17.5,15.6,9.51,,,,,
271,06/17/21 06:30:00 AM,17.4,15.9,9.50,,,,,
272,06/17/21 06:45:00 AM,17.4,15.9,9.46,,,,,
273,06/17/21 07:00:00 AM,17.4,15.6,9.42,,,,,
274,06/17/21 07:15:00 AM,17.4,15.9,9.40,,,,,
275,06/17/21 07:30:00 AM,17.4,15.9,9.40,,,,,
276,06/17/21 07:45:00 AM,17.4,15.9,9.40,,,,,
277,06/17/21 08:00:00 AM,17.4,15.6,9.42,,,,,
278,06/17/21 08:15:00 AM,17.4,15.6,9.44,,,,,
279,06/17/21 08:30:00 AM,17.4,15.6,9.48,,,,,
280,06/17/21 08:45:00 AM,17.5,15.9,9.51,,,,,
281,06/17/21 09:00:00 AM,17.4,15.6,9.54,,,,,
282,06/17/21 09:15:00 AM,17.4,15.6,9.58,,,,,
283,06/17/21 09:30:00 AM,17.6,15.9,9.66,,,,,
284,06/17/21 09:45:00 AM,17.5,15.9,9.79,,,,,
285,06/17/21 10:00:00 AM,17.6,15.9,9.90,,,,,
286,06/17/21 10:15:00 AM,17.6,15.9,9.98,,,,,
287,06/17/21 10:30:00 AM,17.6,15.9,10.07,,,,,
288,06/17/21 10:45:00 AM,17.7,15.9,10.19,,,,,
289,06/17/21 11:00:00 AM,17.8,15.9,10.32,,,,,
290,06/17/21 11:15:00 AM,17.8,15.9,10.49,,,,,
291,06/17/21 11:30:00 AM,18.0,15.9,10.71,,,,,
292,06/17/21 11:45:00 AM,18.0,15.9,10.87,,,,,
293,06/17/21 12:00:00 PM,18.0,15.9,10.89,,,,,
294,06/17/21 12:15:00 PM,18.0,15.9,10.96,,,,,
295,06/17/21 12:30:00 PM,18.0,16.3,11.10,,,,,
296,06/17/21 12:45:00 PM,18.2,15.9,11.28,,,,,
297,06/17/21 01:00:00 PM,18.2,16.3,11.41,,,,,
298,06/17/21 01:15:00 PM,18.3,16.3,11.62,,,,,
299,06/17/21 01:30:00 PM,18.3,16.6,11.74,,,,,
300,06/17/21 01:45:00 PM,18.4,16.3,11.82,,,,,
301,06/17/21 02:00:00 PM,18.3,16.6,11.79,,,,,
302,06/17/21 02:15:00 PM,18.2,16.3,11.77,,,,,
303,06/17/21 02:30:00 PM,18.4,16.6,11.78,,,,,
304,06/17/21 02:45:00 PM,18.3,16.3,11.78,,,,,
305,06/17/21 03:00:00 PM,18.3,16.6,11.77,,,,,
306,06/17/21 03:15:00 PM,18.3,16.3,11.75,,,,,
307,06/17/21 03:30:00 PM,18.2,16.3,11.73,,,,,
308,06/17/21 03:45:00 PM,18.2,16.3,11.69,,,,,
309,06/17/21 04:00:00 PM,18.2,16.3,11.65,,,,,
310,06/17/21 04:15:00 PM,18.2,15.9,11.59,,,,,
311,06/17/21 04:30:00 PM,18.2,15.9,11.53,,,,,
312,06/17/21 04:45:00 PM,18.1,16.3,11.42,,,,,
313,06/17/21 05:00:00 PM,18.0,15.9,11.36,,,,,
314,06/17/21 05:15:00 PM,18.0,15.9,11.28,,,,,
315,06/17/21 05:30:00 PM,18.0,15.9,11.20,,,,,
316,06/17/21 05:45:00 PM,17.8,15.9,11.09,,,,,
317,06/17/21 06:00:00 PM,17.8,15.9,10.97,,,,,
318,06/17/21 06:15:00 PM,17.7,15.9,10.87,,,,,
319,06/17/21 06:30:00 PM,17.7,15.9,10.77,,,,,
320,06/17/21 06:45:00 PM,17.7,15.9,10.68,,,,,
321,06/17/21 07:00:00 PM,17.6,15.9,10.61,,,,,
322,06/17/21 07:15:00 PM,17.6,15.9,10.55,,,,,
323,06/17/21 07:30:00 PM,17.5,15.9,10.48,,,,,
324,06/17/21 07:45:00 PM,17.5,15.5,10.42,,,,,
325,06/17/21 08:00:00 PM,17.5,15.9,10.36,,,,,
326,06/17/21 08:15:00 PM,17.5,15.9,10.34,,,,,
327,06/17/21 08:30:00 PM,17.5,15.9,10.26,,,,,
328,06/17/21 08:45:00 PM,17.5,15.9,10.20,,,,,
329,06/17/21 09:00:00 PM,17.5,15.9,10.14,,,,,
330,06/17/21 09:15:00 PM,17.4,15.9,10.08,,,,,
331,06/17/21 09:30:00 PM,17.5,15.9,10.03,,,,,
332,06/17/21 09:45:00 PM,17.4,15.9,10.02,,,,,
333,06/17/21 10:00:00 PM,17.4,15.6,10.00,,,,,
334,06/17/21 10:15:00 PM,17.5,15.9,10.03,,,,,
335,06/17/21 10:30:00 PM,17.5,15.6,10.04,,,,,
336,06/17/21 10:45:00 PM,17.5,15.9,10.04,,,,,
337,06/17/21 11:00:00 PM,17.4,15.9,10.04,,,,,
338,06/17/21 11:15:00 PM,17.5,15.9,10.06,,,,,
339,06/17/21 11:30:00 PM,17.5,15.9,10.04,,,,,
340,06/17/21 11:45:00 PM,17.5,15.9,10.04,,,,,
341,06/18/21 12:00:00 AM,17.5,15.9,10.03,,,,,
342,06/18/21 12:15:00 AM,17.5,15.9,10.03,,,,,
343,06/18/21 12:30:00 AM,17.5,15.9,10.00,,,,,
344,06/18/21 12:45:00 AM,17.5,15.9,9.99,,,,,
345,06/18/21 01:00:00 AM,17.5,15.6,9.97,,,,,
346,06/18/21 01:15:00 AM,17.5,15.9,9.95,,,,,
347,06/18/21 01:30:00 AM,17.5,15.9,9.94,,,,,
348,06/18/21 01:45:00 AM,17.5,15.9,9.94,,,,,
349,06/18/21 02:00:00 AM,17.5,15.9,9.90,,,,,
350,06/18/21 02:15:00 AM,17.4,15.9,9.86,,,,,
351,06/18/21 02:30:00 AM,17.4,15.9,9.83,,,,,
352,06/18/21 02:45:00 AM,17.4,15.9,9.81,,,,,
353,06/18/21 03:00:00 AM,17.4,15.9,9.79,,,,,
354,06/18/21 03:15:00 AM,17.3,15.2,9.77,,,,,
355,06/18/21 03:30:00 AM,17.4,15.9,9.73,,,,,
356,06/18/21 03:45:00 AM,17.3,15.6,9.70,,,,,
357,06/18/21 04:00:00 AM,17.3,15.9,9.67,,,,,
358,06/18/21 04:15:00 AM,17.4,15.6,9.65,,,,,
359,06/18/21 04:30:00 AM,17.4,15.6,9.61,,,,,
360,06/18/21 04:45:00 AM,17.4,15.6,9.59,,,,,
361,06/18/21 05:00:00 AM,17.3,15.6,9.57,,,,,
362,06/18/21 05:15:00 AM,17.4,15.9,9.55,,,,,
363,06/18/21 05:30:00 AM,17.4,15.6,9.51,,,,,
364,06/18/21 05:45:00 AM,17.3,15.6,9.46,,,,,
365,06/18/21 06:00:00 AM,17.3,15.6,9.41,,,,,
366,06/18/21 06:15:00 AM,17.2,15.9,9.36,,,,,
367,06/18/21 06:30:00 AM,17.2,15.6,9.32,,,,,
368,06/18/21 06:45:00 AM,17.1,15.6,9.28,,,,,
369,06/18/21 07:00:00 AM,17.2,15.2,9.24,,,,,
370,06/18/21 07:15:00 AM,17.1,15.2,9.26,,,,,
371,06/18/21 07:30:00 AM,17.1,15.6,9.22,,,,,
372,06/18/21 07:45:00 AM,17.2,15.6,9.24,,,,,
373,06/18/21 08:00:00 AM,17.1,15.2,9.24,,,,,
374,06/18/21 08:15:00 AM,17.1,15.2,9.24,,,,,
375,06/18/21 08:30:00 AM,17.1,15.6,9.24,,,,,
376,06/18/21 08:45:00 AM,17.1,15.6,9.25,,,,,
377,06/18/21 09:00:00 AM,17.1,15.6,9.28,,,,,
378,06/18/21 09:15:00 AM,17.2,15.6,9.32,,,,,
379,06/18/21 09:30:00 AM,17.1,15.6,9.40,,,,,
380,06/18/21 09:45:00 AM,17.3,15.2,9.49,,,,,
381,06/18/21 10:00:00 AM,17.2,15.6,9.54,,,,,
382,06/18/21 10:15:00 AM,17.4,15.2,9.62,,,,,
383,06/18/21 10:30:00 AM,17.3,15.6,9.66,,,,,
384,06/18/21 10:45:00 AM,17.4,15.6,9.78,,,,,
385,06/18/21 10:49:47 AM,,,,,Logged,,,
386,06/18/21 10:49:48 AM,,,,,,Logged,,
387,06/18/21 10:49:55 AM,,,,Logged,,,,
388,06/18/21 10:50:05 AM,,,,,Logged,,,
389,06/18/21 10:50:09 AM,,,,,,Logged,,
390,06/18/21 10:50:19 AM,,,,,,,Logged,Logged
