"Plot Title: EC_01"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20636125, SEN S/N: 20636125)","Full Range, μS/cm (LGR S/N: 20636125, SEN S/N: 20636125)","Temp, °C (LGR S/N: 20636125, SEN S/N: 20636125)","Coupler Detached (LGR S/N: 20636125)","Coupler Attached (LGR S/N: 20636125)","Host Connected (LGR S/N: 20636125)","Stopped (LGR S/N: 20636125)","End Of File (LGR S/N: 20636125)"
83,06/11/21 07:30:00 AM,18.5,16.7,10.38,,,,,
84,06/11/21 07:45:00 AM,18.5,16.3,10.48,,,,,
85,06/11/21 08:00:00 AM,18.5,16.3,10.52,,,,,
86,06/11/21 08:15:00 AM,18.5,16.3,10.53,,,,,
87,06/11/21 08:30:00 AM,18.5,16.7,10.53,,,,,
88,06/11/21 08:45:00 AM,18.5,16.7,10.55,,,,,
89,06/11/21 09:00:00 AM,18.5,15.9,10.55,,,,,
90,06/11/21 09:15:00 AM,18.4,16.3,10.49,,,,,
91,06/11/21 09:30:00 AM,18.4,15.9,10.46,,,,,
92,06/11/21 09:45:00 AM,18.3,16.3,10.43,,,,,
93,06/11/21 10:00:00 AM,18.3,16.3,10.42,,,,,
94,06/11/21 10:15:00 AM,5.0,1.7,9.79,,,,,
95,06/11/21 10:27:56 AM,,,,,Logged,,,
96,06/11/21 10:28:06 AM,,,,,,Logged,,
97,06/11/21 10:28:13 AM,,,,,,,Logged,Logged
