"Plot Title: EC_01"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20636125, SEN S/N: 20636125)","Full Range, μS/cm (LGR S/N: 20636125, SEN S/N: 20636125)","Temp, °C (LGR S/N: 20636125, SEN S/N: 20636125)","Coupler Detached (LGR S/N: 20636125)","Coupler Attached (LGR S/N: 20636125)","Host Connected (LGR S/N: 20636125)","Stopped (LGR S/N: 20636125)","End Of File (LGR S/N: 20636125)"
128,06/19/21 06:45:00 PM,16.9,15.6,9.28,,,,,
129,06/19/21 07:00:00 PM,16.9,15.9,9.14,,,,,
130,06/19/21 07:15:00 PM,16.5,15.6,8.89,,,,,
131,06/19/21 07:30:00 PM,16.4,15.2,8.83,,,,,
132,06/19/21 07:45:00 PM,16.4,15.2,8.72,,,,,
133,06/19/21 08:00:00 PM,16.4,15.2,8.60,,,,,
134,06/19/21 08:15:00 PM,16.4,15.2,8.55,,,,,
135,06/19/21 08:30:00 PM,16.5,15.6,8.51,,,,,
136,06/19/21 08:45:00 PM,16.4,15.2,8.47,,,,,
137,06/19/21 09:00:00 PM,16.5,15.2,8.42,,,,,
138,06/19/21 09:15:00 PM,16.4,15.6,8.35,,,,,
139,06/19/21 09:30:00 PM,16.4,15.2,8.27,,,,,
140,06/19/21 09:45:00 PM,16.4,15.2,8.18,,,,,
141,06/19/21 10:00:00 PM,16.5,15.2,8.11,,,,,
142,06/19/21 10:15:00 PM,16.4,15.2,8.08,,,,,
143,06/19/21 10:30:00 PM,16.4,15.6,8.06,,,,,
144,06/19/21 10:45:00 PM,16.6,15.2,8.00,,,,,
145,06/19/21 11:00:00 PM,16.5,15.6,7.95,,,,,
146,06/19/21 11:15:00 PM,16.7,15.6,7.90,,,,,
147,06/19/21 11:30:00 PM,16.5,15.6,7.85,,,,,
148,06/19/21 11:45:00 PM,16.5,15.6,7.78,,,,,
149,06/20/21 12:00:00 AM,16.4,15.2,7.73,,,,,
150,06/20/21 12:15:00 AM,16.4,15.2,7.66,,,,,
151,06/20/21 12:30:00 AM,16.4,15.2,7.62,,,,,
152,06/20/21 12:45:00 AM,16.4,15.2,7.58,,,,,
153,06/20/21 01:00:00 AM,16.4,15.2,7.55,,,,,
154,06/20/21 01:15:00 AM,16.4,15.2,7.53,,,,,
155,06/20/21 01:30:00 AM,16.4,15.2,7.49,,,,,
156,06/20/21 01:45:00 AM,16.4,15.2,7.46,,,,,
157,06/20/21 02:00:00 AM,16.3,15.2,7.44,,,,,
158,06/20/21 02:15:00 AM,16.3,15.6,7.41,,,,,
159,06/20/21 02:30:00 AM,16.2,15.2,7.38,,,,,
160,06/20/21 02:45:00 AM,16.2,14.9,7.34,,,,,
161,06/20/21 03:00:00 AM,16.2,15.2,7.33,,,,,
162,06/20/21 03:15:00 AM,16.2,14.9,7.30,,,,,
163,06/20/21 03:30:00 AM,16.2,15.2,7.25,,,,,
164,06/20/21 03:45:00 AM,16.0,15.2,7.14,,,,,
165,06/20/21 04:00:00 AM,16.0,15.2,7.10,,,,,
166,06/20/21 04:15:00 AM,16.0,14.9,7.01,,,,,
167,06/20/21 04:30:00 AM,15.9,14.9,6.92,,,,,
168,06/20/21 04:45:00 AM,16.0,14.9,6.85,,,,,
169,06/20/21 05:00:00 AM,15.8,14.5,6.76,,,,,
170,06/20/21 05:15:00 AM,15.8,14.5,6.68,,,,,
171,06/20/21 05:30:00 AM,15.7,14.5,6.64,,,,,
172,06/20/21 05:45:00 AM,15.6,14.5,6.60,,,,,
173,06/20/21 06:00:00 AM,15.7,14.5,6.59,,,,,
174,06/20/21 06:15:00 AM,15.7,14.5,6.56,,,,,
175,06/20/21 06:30:00 AM,15.5,14.5,6.46,,,,,
176,06/20/21 06:45:00 AM,15.3,14.5,6.24,,,,,
177,06/20/21 07:00:00 AM,15.1,13.8,5.91,,,,,
178,06/20/21 07:15:00 AM,15.1,13.8,5.97,,,,,
179,06/20/21 07:30:00 AM,15.2,13.8,6.02,,,,,
180,06/20/21 07:45:00 AM,15.3,14.5,6.10,,,,,
181,06/20/21 08:00:00 AM,15.3,14.5,6.15,,,,,
182,06/20/21 08:15:00 AM,15.3,14.5,6.23,,,,,
183,06/20/21 08:30:00 AM,15.3,14.5,6.32,,,,,
184,06/20/21 08:45:00 AM,15.4,14.5,6.42,,,,,
185,06/20/21 09:00:00 AM,15.8,14.9,6.51,,,,,
186,06/20/21 09:15:00 AM,15.4,14.5,6.61,,,,,
187,06/20/21 09:30:00 AM,15.5,14.5,6.68,,,,,
188,06/20/21 09:45:00 AM,15.3,14.5,6.77,,,,,
189,06/20/21 10:00:00 AM,15.4,14.5,6.87,,,,,
190,06/20/21 10:15:00 AM,15.5,14.5,7.02,,,,,
191,06/20/21 10:30:00 AM,15.4,14.5,7.20,,,,,
192,06/20/21 10:45:00 AM,15.3,14.5,7.37,,,,,
193,06/20/21 11:00:00 AM,15.3,14.5,7.48,,,,,
194,06/20/21 11:15:00 AM,15.2,14.5,7.59,,,,,
195,06/20/21 11:30:00 AM,15.2,14.5,7.67,,,,,
196,06/20/21 11:45:00 AM,15.2,14.5,7.78,,,,,
197,06/20/21 12:00:00 PM,15.2,14.5,7.77,,,,,
198,06/20/21 12:15:00 PM,15.2,14.5,7.73,,,,,
199,06/20/21 12:30:00 PM,15.1,14.5,7.74,,,,,
200,06/20/21 12:45:00 PM,15.2,14.5,7.78,,,,,
201,06/20/21 01:00:00 PM,15.2,14.5,7.94,,,,,
202,06/20/21 01:15:00 PM,15.2,14.5,7.91,,,,,
203,06/20/21 01:30:00 PM,15.2,14.5,7.97,,,,,
204,06/20/21 01:45:00 PM,15.2,14.5,8.20,,,,,
205,06/20/21 02:00:00 PM,15.3,14.5,8.39,,,,,
206,06/20/21 02:15:00 PM,15.4,14.5,8.52,,,,,
207,06/20/21 02:30:00 PM,15.2,14.5,8.47,,,,,
208,06/20/21 02:45:00 PM,15.2,14.5,8.40,,,,,
209,06/20/21 03:00:00 PM,15.2,14.5,8.51,,,,,
210,06/20/21 03:15:00 PM,15.2,14.5,8.68,,,,,
211,06/20/21 03:30:00 PM,15.3,14.5,8.89,,,,,
212,06/20/21 03:45:00 PM,15.3,14.5,8.92,,,,,
213,06/20/21 04:00:00 PM,15.4,14.4,8.96,,,,,
214,06/20/21 04:15:00 PM,15.3,14.5,8.93,,,,,
215,06/20/21 04:30:00 PM,15.3,14.5,8.93,,,,,
216,06/20/21 04:45:00 PM,15.2,14.5,8.79,,,,,
217,06/20/21 05:00:00 PM,15.2,14.5,8.69,,,,,
218,06/20/21 05:15:00 PM,15.2,14.5,8.65,,,,,
219,06/20/21 05:30:00 PM,15.1,14.5,8.57,,,,,
220,06/20/21 05:45:00 PM,15.1,14.5,8.48,,,,,
221,06/20/21 06:00:00 PM,15.1,14.5,8.35,,,,,
222,06/20/21 06:15:00 PM,15.1,14.5,8.24,,,,,
223,06/20/21 06:30:00 PM,15.1,14.5,8.18,,,,,
224,06/20/21 06:45:00 PM,15.1,14.5,8.06,,,,,
225,06/20/21 07:00:00 PM,15.0,14.5,7.86,,,,,
226,06/20/21 07:15:00 PM,15.0,13.7,7.75,,,,,
227,06/20/21 07:30:00 PM,14.9,13.7,7.65,,,,,
228,06/20/21 07:45:00 PM,14.7,13.7,7.32,,,,,
229,06/20/21 08:00:00 PM,14.5,13.7,7.13,,,,,
230,06/20/21 08:15:00 PM,14.5,13.7,7.05,,,,,
231,06/20/21 08:30:00 PM,14.5,13.7,6.98,,,,,
232,06/20/21 08:45:00 PM,14.7,14.1,6.97,,,,,
233,06/20/21 09:00:00 PM,14.7,13.7,6.95,,,,,
234,06/20/21 09:15:00 PM,14.5,14.1,6.73,,,,,
235,06/20/21 09:30:00 PM,14.5,13.7,6.67,,,,,
236,06/20/21 09:45:00 PM,14.5,13.7,6.64,,,,,
237,06/20/21 10:00:00 PM,14.4,13.7,6.28,,,,,
238,06/20/21 10:15:00 PM,14.3,13.8,6.02,,,,,
239,06/20/21 10:30:00 PM,14.3,13.8,5.81,,,,,
240,06/20/21 10:45:00 PM,14.1,13.4,5.62,,,,,
241,06/20/21 11:00:00 PM,14.1,13.4,5.37,,,,,
242,06/20/21 11:15:00 PM,13.9,13.4,5.06,,,,,
243,06/20/21 11:30:00 PM,13.9,13.4,4.96,,,,,
244,06/20/21 11:45:00 PM,13.9,13.4,4.84,,,,,
245,06/21/21 12:00:00 AM,13.6,13.4,4.42,,,,,
246,06/21/21 12:15:00 AM,13.4,13.0,4.18,,,,,
247,06/21/21 12:30:00 AM,13.4,13.4,4.14,,,,,
248,06/21/21 12:45:00 AM,13.5,13.0,4.20,,,,,
249,06/21/21 01:00:00 AM,13.5,13.0,4.24,,,,,
250,06/21/21 01:15:00 AM,13.6,13.0,4.35,,,,,
251,06/21/21 01:30:00 AM,13.6,13.0,4.44,,,,,
252,06/21/21 01:45:00 AM,13.6,13.0,4.55,,,,,
253,06/21/21 02:00:00 AM,13.6,13.4,4.63,,,,,
254,06/21/21 02:15:00 AM,13.8,13.4,4.69,,,,,
255,06/21/21 02:30:00 AM,13.9,13.0,4.76,,,,,
256,06/21/21 02:45:00 AM,13.9,13.4,4.83,,,,,
257,06/21/21 03:00:00 AM,14.0,13.4,4.88,,,,,
258,06/21/21 03:15:00 AM,14.0,13.4,4.91,,,,,
259,06/21/21 03:30:00 AM,14.0,13.0,4.93,,,,,
260,06/21/21 03:45:00 AM,14.1,13.4,4.95,,,,,
261,06/21/21 04:00:00 AM,14.1,13.4,4.95,,,,,
262,06/21/21 04:15:00 AM,14.1,13.4,4.95,,,,,
263,06/21/21 04:30:00 AM,14.1,13.4,4.95,,,,,
264,06/21/21 04:45:00 AM,14.1,13.4,4.91,,,,,
265,06/21/21 05:00:00 AM,14.1,13.4,4.91,,,,,
266,06/21/21 05:15:00 AM,14.0,13.4,4.91,,,,,
267,06/21/21 05:30:00 AM,14.0,13.4,4.89,,,,,
268,06/21/21 05:45:00 AM,14.1,13.4,4.89,,,,,
269,06/21/21 06:00:00 AM,14.1,13.4,4.88,,,,,
270,06/21/21 06:15:00 AM,14.0,13.4,4.89,,,,,
271,06/21/21 06:30:00 AM,14.1,13.4,4.88,,,,,
272,06/21/21 06:45:00 AM,14.1,13.4,4.89,,,,,
273,06/21/21 07:00:00 AM,14.1,13.4,4.92,,,,,
274,06/21/21 07:15:00 AM,14.0,13.4,4.96,,,,,
275,06/21/21 07:30:00 AM,13.9,13.0,4.97,,,,,
276,06/21/21 07:45:00 AM,13.8,13.4,5.02,,,,,
277,06/21/21 08:00:00 AM,13.8,13.0,5.14,,,,,
278,06/21/21 08:15:00 AM,13.9,13.4,5.25,,,,,
279,06/21/21 08:30:00 AM,13.8,13.4,5.38,,,,,
280,06/21/21 08:45:00 AM,13.8,13.0,5.51,,,,,
281,06/21/21 09:00:00 AM,13.8,13.4,5.71,,,,,
282,06/21/21 09:15:00 AM,13.8,13.4,5.95,,,,,
283,06/21/21 09:30:00 AM,13.8,13.4,6.16,,,,,
284,06/21/21 09:45:00 AM,14.0,13.4,6.55,,,,,
285,06/21/21 10:00:00 AM,14.0,13.4,6.87,,,,,
286,06/21/21 10:15:00 AM,14.1,13.7,7.25,,,,,
287,06/21/21 10:30:00 AM,14.2,13.7,7.65,,,,,
288,06/21/21 10:45:00 AM,14.2,13.7,7.89,,,,,
289,06/21/21 11:00:00 AM,14.2,13.7,7.98,,,,,
290,06/21/21 11:15:00 AM,14.2,13.7,8.08,,,,,
291,06/21/21 11:30:00 AM,14.2,13.3,8.27,,,,,
292,06/21/21 11:45:00 AM,14.2,13.3,8.35,,,,,
293,06/21/21 12:00:00 PM,14.2,13.7,8.51,,,,,
294,06/21/21 12:15:00 PM,14.4,13.7,8.81,,,,,
295,06/21/21 12:30:00 PM,14.5,14.1,9.30,,,,,
296,06/21/21 12:45:00 PM,14.6,14.1,9.78,,,,,
297,06/21/21 01:00:00 PM,14.8,13.7,10.11,,,,,
298,06/21/21 01:15:00 PM,14.8,14.1,10.19,,,,,
299,06/21/21 01:30:00 PM,14.8,14.4,10.35,,,,,
300,06/21/21 01:45:00 PM,14.8,14.0,10.52,,,,,
301,06/21/21 02:00:00 PM,14.9,14.0,10.76,,,,,
302,06/21/21 02:15:00 PM,15.0,14.4,11.01,,,,,
303,06/21/21 02:30:00 PM,15.0,14.4,11.22,,,,,
304,06/21/21 02:45:00 PM,15.0,14.4,11.28,,,,,
305,06/21/21 03:00:00 PM,15.1,14.4,11.45,,,,,
306,06/21/21 03:15:00 PM,15.2,14.4,11.89,,,,,
307,06/21/21 03:30:00 PM,15.2,14.4,11.75,,,,,
308,06/21/21 03:45:00 PM,15.2,14.4,11.74,,,,,
309,06/21/21 04:00:00 PM,15.2,14.4,11.71,,,,,
310,06/21/21 04:15:00 PM,15.2,14.4,11.61,,,,,
311,06/21/21 04:30:00 PM,15.1,14.4,11.41,,,,,
312,06/21/21 04:45:00 PM,15.0,14.4,11.26,,,,,
313,06/21/21 05:00:00 PM,15.0,14.0,11.00,,,,,
314,06/21/21 05:15:00 PM,14.9,14.4,10.75,,,,,
315,06/21/21 05:30:00 PM,14.8,14.0,10.51,,,,,
316,06/21/21 05:45:00 PM,14.8,14.1,10.26,,,,,
317,06/21/21 06:00:00 PM,14.7,13.7,10.00,,,,,
318,06/21/21 06:15:00 PM,14.6,14.1,9.73,,,,,
319,06/21/21 06:30:00 PM,14.6,14.1,9.51,,,,,
320,06/21/21 06:45:00 PM,14.6,13.7,9.32,,,,,
321,06/21/21 07:00:00 PM,14.6,14.1,9.14,,,,,
322,06/21/21 07:15:00 PM,14.6,14.1,8.98,,,,,
323,06/21/21 07:30:00 PM,14.6,13.7,8.85,,,,,
324,06/21/21 07:45:00 PM,14.6,13.7,8.73,,,,,
325,06/21/21 08:00:00 PM,14.7,14.1,8.60,,,,,
326,06/21/21 08:15:00 PM,14.7,14.1,8.48,,,,,
327,06/21/21 08:30:00 PM,14.7,13.7,8.39,,,,,
328,06/21/21 08:45:00 PM,14.8,13.7,8.30,,,,,
329,06/21/21 09:00:00 PM,14.7,14.1,8.20,,,,,
330,06/21/21 09:15:00 PM,14.8,14.1,8.11,,,,,
331,06/21/21 09:30:00 PM,14.7,14.1,8.03,,,,,
332,06/21/21 09:45:00 PM,14.7,13.7,7.93,,,,,
333,06/21/21 10:00:00 PM,14.7,14.1,7.85,,,,,
334,06/21/21 10:15:00 PM,14.7,14.1,7.78,,,,,
335,06/21/21 10:30:00 PM,14.7,14.1,7.67,,,,,
336,06/21/21 10:45:00 PM,14.6,14.1,7.58,,,,,
337,06/21/21 11:00:00 PM,14.6,14.1,7.48,,,,,
338,06/21/21 11:15:00 PM,14.5,13.7,7.36,,,,,
339,06/21/21 11:30:00 PM,14.5,13.7,7.24,,,,,
340,06/21/21 11:45:00 PM,14.5,14.1,7.13,,,,,
341,06/22/21 12:00:00 AM,14.5,13.7,7.04,,,,,
342,06/22/21 12:15:00 AM,14.5,13.7,6.98,,,,,
343,06/22/21 12:30:00 AM,14.5,14.1,6.96,,,,,
344,06/22/21 12:45:00 AM,14.4,13.7,6.92,,,,,
345,06/22/21 01:00:00 AM,14.4,13.7,6.89,,,,,
346,06/22/21 01:15:00 AM,14.5,13.7,6.84,,,,,
347,06/22/21 01:30:00 AM,14.5,13.7,6.79,,,,,
348,06/22/21 01:45:00 AM,14.4,13.7,6.79,,,,,
349,06/22/21 02:00:00 AM,14.5,13.7,6.77,,,,,
350,06/22/21 02:15:00 AM,14.5,14.1,6.79,,,,,
351,06/22/21 02:30:00 AM,14.5,13.7,6.77,,,,,
352,06/22/21 02:45:00 AM,14.4,13.7,6.72,,,,,
353,06/22/21 03:00:00 AM,14.4,14.1,6.71,,,,,
354,06/22/21 03:15:00 AM,14.5,13.7,6.69,,,,,
355,06/22/21 03:30:00 AM,14.5,13.7,6.67,,,,,
356,06/22/21 03:45:00 AM,14.4,13.7,6.61,,,,,
357,06/22/21 04:00:00 AM,14.5,13.7,6.60,,,,,
358,06/22/21 04:15:00 AM,14.5,13.7,6.60,,,,,
359,06/22/21 04:30:00 AM,14.5,13.7,6.57,,,,,
360,06/22/21 04:45:00 AM,14.5,13.7,6.55,,,,,
361,06/22/21 05:00:00 AM,14.5,14.1,6.52,,,,,
362,06/22/21 05:15:00 AM,14.5,13.7,6.49,,,,,
363,06/22/21 05:30:00 AM,14.5,13.7,6.47,,,,,
364,06/22/21 05:45:00 AM,14.4,13.7,6.44,,,,,
365,06/22/21 06:00:00 AM,14.4,13.7,6.42,,,,,
366,06/22/21 06:15:00 AM,14.4,13.7,6.38,,,,,
367,06/22/21 06:30:00 AM,14.5,13.7,6.35,,,,,
368,06/22/21 06:45:00 AM,14.4,13.7,6.34,,,,,
369,06/22/21 07:00:00 AM,14.4,13.7,6.34,,,,,
370,06/22/21 07:15:00 AM,14.3,13.7,6.35,,,,,
371,06/22/21 07:30:00 AM,14.4,13.7,6.40,,,,,
372,06/22/21 07:45:00 AM,14.4,13.7,6.49,,,,,
373,06/22/21 08:00:00 AM,14.5,13.7,6.64,,,,,
374,06/22/21 08:15:00 AM,14.5,13.7,6.77,,,,,
375,06/22/21 08:30:00 AM,14.6,13.7,6.97,,,,,
376,06/22/21 08:45:00 AM,14.6,13.7,7.10,,,,,
377,06/22/21 09:00:00 AM,14.6,13.7,7.16,,,,,
378,06/22/21 09:15:00 AM,14.5,13.7,7.08,,,,,
379,06/22/21 09:30:00 AM,14.5,13.7,7.12,,,,,
380,06/22/21 09:45:00 AM,14.5,13.7,7.21,,,,,
381,06/22/21 10:00:00 AM,14.6,13.7,7.36,,,,,
382,06/22/21 10:15:00 AM,14.6,13.7,7.51,,,,,
383,06/22/21 10:30:00 AM,14.7,14.1,7.77,,,,,
384,06/22/21 10:45:00 AM,14.8,13.7,7.91,,,,,
385,06/22/21 11:00:00 AM,14.9,14.1,8.12,,,,,
386,06/22/21 11:15:00 AM,14.9,14.1,8.27,,,,,
387,06/22/21 11:30:00 AM,15.0,14.1,8.64,,,,,
388,06/22/21 11:45:00 AM,15.0,13.7,8.77,,,,,
389,06/22/21 12:00:00 PM,15.0,14.4,9.01,,,,,
390,06/22/21 12:15:00 PM,15.2,14.4,9.54,,,,,
391,06/22/21 12:30:00 PM,15.1,14.4,9.51,,,,,
392,06/22/21 12:45:00 PM,15.1,14.4,9.50,,,,,
393,06/22/21 01:00:00 PM,15.1,14.4,9.55,,,,,
394,06/22/21 01:15:00 PM,15.1,14.4,9.77,,,,,
395,06/22/21 01:30:00 PM,15.2,14.4,10.00,,,,,
396,06/22/21 01:45:00 PM,15.2,14.8,10.00,,,,,
397,06/22/21 02:00:00 PM,15.1,14.4,10.04,,,,,
398,06/22/21 02:15:00 PM,15.1,14.8,10.02,,,,,
