Serial_number:
2020430
Project ID:

Location:
Well_01
Well_01
UNIT: kPa
Offset: 0.000000 kPa
TEMPERATURE
UNIT: °C
Date,Time,ms,Well_01,TEMPERATURE
7/28/2021,04:59:00 pm,0,66.0099,7.662
7/28/2021,05:14:00 pm,0,66.0068,7.655
7/28/2021,05:29:00 pm,0,66.0025,7.653
7/28/2021,05:44:00 pm,0,66.0143,7.652
7/28/2021,05:59:00 pm,0,66.0126,7.654
7/28/2021,06:14:00 pm,0,66.0156,7.657
7/28/2021,06:29:00 pm,0,66.0237,7.661
7/28/2021,06:44:00 pm,0,66.0318,7.665
7/28/2021,06:59:00 pm,0,66.0408,7.670
7/28/2021,07:14:00 pm,0,66.0585,7.676
7/28/2021,07:29:00 pm,0,66.0685,7.682
7/28/2021,07:44:00 pm,0,66.0904,7.688
7/28/2021,07:59:00 pm,0,66.1063,7.695
7/28/2021,08:14:00 pm,0,66.1161,7.701
7/28/2021,08:29:00 pm,0,66.1389,7.707
7/28/2021,08:44:00 pm,0,66.1456,7.714
7/28/2021,08:59:00 pm,0,66.1505,7.720
7/28/2021,09:14:00 pm,0,66.1563,7.727
7/28/2021,09:29:00 pm,0,66.1653,7.733
7/28/2021,09:44:00 pm,0,66.1662,7.739
7/28/2021,09:59:00 pm,0,66.1783,7.746
7/28/2021,10:14:00 pm,0,66.1753,7.752
7/28/2021,10:29:00 pm,0,66.1697,7.757
7/28/2021,10:44:00 pm,0,66.1763,7.759
7/28/2021,10:59:00 pm,0,66.1878,7.731
7/28/2021,11:14:00 pm,0,66.1773,7.717
7/28/2021,11:29:00 pm,0,66.1722,7.707
7/28/2021,11:44:00 pm,0,66.1714,7.690
7/28/2021,11:59:00 pm,0,66.1580,7.674
7/29/2021,12:14:00 am,0,66.1475,7.656
7/29/2021,12:29:00 am,0,66.1361,7.638
7/29/2021,12:44:00 am,0,66.1229,7.619
7/29/2021,12:59:00 am,0,66.1162,7.602
7/29/2021,01:14:00 am,0,66.0987,7.586
7/29/2021,01:29:00 am,0,66.0942,7.566
7/29/2021,01:44:00 am,0,66.0738,7.545
7/29/2021,01:59:00 am,0,66.0582,7.524
7/29/2021,02:14:00 am,0,66.0373,7.520
7/29/2021,02:29:00 am,0,66.0393,7.512
7/29/2021,02:44:00 am,0,66.0326,7.491
7/29/2021,02:59:00 am,0,66.0208,7.479
7/29/2021,03:14:00 am,0,66.0253,7.457
7/29/2021,03:29:00 am,0,66.0201,7.444
7/29/2021,03:44:00 am,0,66.0128,7.430
7/29/2021,03:59:00 am,0,66.0072,7.415
7/29/2021,04:14:00 am,0,66.0021,7.403
