Serial_number:
2020421
Project ID:

Location:

Station01
UNIT: kPa
Offset: 0.000000 kPa
TEMPERATURE
UNIT: °C
Date,Time,ms,Station01,TEMPERATURE
10/21/2021,02:11:01 pm,0,64.0825,8.868
10/21/2021,02:26:01 pm,0,64.1198,8.906
10/21/2021,02:41:01 pm,0,64.1463,8.948
10/21/2021,02:56:01 pm,0,64.1555,8.952
10/21/2021,03:11:01 pm,0,64.1776,8.953
10/21/2021,03:26:01 pm,0,64.1816,8.921
10/21/2021,03:41:01 pm,0,64.1786,8.863
10/21/2021,03:56:01 pm,0,64.1756,8.807
10/21/2021,04:11:01 pm,0,64.1838,8.756
10/21/2021,04:26:01 pm,0,64.1879,8.707
10/21/2021,04:41:01 pm,0,64.1938,8.659
10/21/2021,04:56:01 pm,0,64.2052,8.608
10/21/2021,05:11:01 pm,0,64.2223,8.556
10/21/2021,05:26:01 pm,0,64.2590,8.511
10/21/2021,05:41:01 pm,0,64.3011,8.426
10/21/2021,05:56:01 pm,0,64.3256,8.354
10/21/2021,06:11:01 pm,0,64.3484,8.297
10/21/2021,06:26:01 pm,0,64.3843,8.212
10/21/2021,06:41:01 pm,0,64.4151,8.097
10/21/2021,06:56:01 pm,0,64.4455,8.009
10/21/2021,07:11:01 pm,0,64.4678,7.955
10/21/2021,07:26:01 pm,0,64.4799,7.930
10/21/2021,07:41:01 pm,0,64.4922,7.870
10/21/2021,07:56:01 pm,0,64.5057,7.826
10/21/2021,08:11:01 pm,0,64.4974,7.767
10/21/2021,08:26:01 pm,0,64.4996,7.697
10/21/2021,08:41:01 pm,0,64.5057,7.641
10/21/2021,08:56:01 pm,0,64.5054,7.575
10/21/2021,09:11:01 pm,0,64.5021,7.526
10/21/2021,09:26:01 pm,0,64.4992,7.482
10/21/2021,09:41:01 pm,0,64.4947,7.445
10/21/2021,09:56:01 pm,0,64.4798,7.416
10/21/2021,10:11:01 pm,0,64.4627,7.391
10/21/2021,10:26:01 pm,0,64.4466,7.355
10/21/2021,10:41:01 pm,0,64.4280,7.296
10/21/2021,10:56:01 pm,0,64.4001,7.228
10/21/2021,11:11:01 pm,0,64.3808,7.181
10/21/2021,11:26:01 pm,0,64.3620,7.164
10/21/2021,11:41:01 pm,0,64.3406,7.156
10/21/2021,11:56:01 pm,0,64.3245,7.156
10/22/2021,12:11:01 am,0,64.3090,7.153
10/22/2021,12:26:01 am,0,64.2878,7.146
10/22/2021,12:41:01 am,0,64.2567,7.136
10/22/2021,12:56:01 am,0,64.2263,7.120
10/22/2021,01:11:01 am,0,64.1927,7.103
10/22/2021,01:26:01 am,0,64.1722,7.093
10/22/2021,01:41:01 am,0,64.1453,7.084
10/22/2021,01:56:01 am,0,64.1253,7.068
10/22/2021,02:11:01 am,0,64.1044,7.043
10/22/2021,02:26:01 am,0,64.0837,7.022
10/22/2021,02:41:01 am,0,64.0650,7.011
10/22/2021,02:56:01 am,0,64.0463,6.995
10/22/2021,03:11:01 am,0,64.0296,6.976
10/22/2021,03:26:01 am,0,64.0117,6.961
10/22/2021,03:41:01 am,0,64.0006,6.941
10/22/2021,03:56:01 am,0,63.9890,6.910
10/22/2021,04:11:01 am,0,63.9778,6.872
10/22/2021,04:26:01 am,0,63.9659,6.834
10/22/2021,04:41:01 am,0,63.9599,6.793
10/22/2021,04:56:01 am,0,63.9608,6.743
10/22/2021,05:11:01 am,0,63.9591,6.691
10/22/2021,05:26:01 am,0,63.9560,6.641
10/22/2021,05:41:01 am,0,63.9560,6.584
10/22/2021,05:56:01 am,0,63.9500,6.527
10/22/2021,06:11:01 am,0,63.9484,6.469
10/22/2021,06:26:01 am,0,63.9429,6.418
10/22/2021,06:41:01 am,0,63.9532,6.367
10/22/2021,06:56:01 am,0,63.9587,6.332
10/22/2021,07:11:01 am,0,63.9675,6.313
10/22/2021,07:26:01 am,0,63.9816,6.316
10/22/2021,07:41:01 am,0,63.9857,6.339
10/22/2021,07:56:01 am,0,63.9964,6.381
10/22/2021,08:11:01 am,0,64.0077,6.461
10/22/2021,08:26:01 am,0,64.0246,6.607
10/22/2021,08:41:01 am,0,64.0476,6.802
10/22/2021,08:56:01 am,0,64.0609,7.019
10/22/2021,09:11:01 am,0,64.0817,7.267
10/22/2021,09:26:01 am,0,64.0866,7.544
10/22/2021,09:41:01 am,0,64.0898,7.832
10/22/2021,09:56:01 am,0,64.1075,8.098
10/22/2021,10:11:01 am,0,64.1087,8.337
10/22/2021,10:26:01 am,0,64.1049,8.578
10/22/2021,10:41:01 am,0,64.1114,8.853
10/22/2021,10:56:01 am,0,64.1111,9.119
10/22/2021,11:11:01 am,0,64.1013,9.328
10/22/2021,11:26:01 am,0,64.0887,9.481
10/22/2021,11:41:01 am,0,64.0819,9.643
10/22/2021,11:56:01 am,0,64.0730,9.812
10/22/2021,12:11:01 pm,0,64.0528,9.939
10/22/2021,12:26:01 pm,0,64.0257,10.043
10/22/2021,12:41:01 pm,0,64.0067,10.127
10/22/2021,12:56:01 pm,0,63.9838,10.198
10/22/2021,01:11:01 pm,0,63.9619,10.250
10/22/2021,01:26:01 pm,0,63.9413,10.299
10/22/2021,01:41:01 pm,0,63.9141,10.331
10/22/2021,01:56:01 pm,0,63.8839,10.337
10/22/2021,02:11:01 pm,0,63.8491,10.338
10/22/2021,02:26:01 pm,0,63.8086,10.328
10/22/2021,02:41:01 pm,0,63.7883,10.326
10/22/2021,02:56:01 pm,0,63.7744,10.313
10/22/2021,03:11:01 pm,0,63.7577,10.293
10/22/2021,03:26:01 pm,0,63.7498,10.265
10/22/2021,03:41:01 pm,0,63.7346,10.233
10/22/2021,03:56:01 pm,0,63.7140,10.195
10/22/2021,04:11:01 pm,0,63.7044,10.153
10/22/2021,04:26:01 pm,0,63.7041,10.102
10/22/2021,04:41:01 pm,0,63.7013,10.048
10/22/2021,04:56:01 pm,0,63.6983,9.990
10/22/2021,05:11:01 pm,0,63.6960,9.931
10/22/2021,05:26:01 pm,0,63.6912,9.878
10/22/2021,05:41:01 pm,0,63.6940,9.833
10/22/2021,05:56:01 pm,0,63.7001,9.792
10/22/2021,06:11:01 pm,0,63.7109,9.752
10/22/2021,06:26:01 pm,0,63.7144,9.716
10/22/2021,06:41:01 pm,0,63.7176,9.685
10/22/2021,06:56:01 pm,0,63.7147,9.658
10/22/2021,07:11:01 pm,0,63.7298,9.632
10/22/2021,07:26:01 pm,0,63.7338,9.603
10/22/2021,07:41:01 pm,0,63.7408,9.581
10/22/2021,07:56:01 pm,0,63.7539,9.563
10/22/2021,08:11:01 pm,0,63.7578,9.544
10/22/2021,08:26:01 pm,0,63.7678,9.527
10/22/2021,08:41:01 pm,0,63.7769,9.512
10/22/2021,08:56:01 pm,0,63.7852,9.499
10/22/2021,09:11:01 pm,0,63.7944,9.485
10/22/2021,09:26:01 pm,0,63.8069,9.467
10/22/2021,09:41:01 pm,0,63.8098,9.452
10/22/2021,09:56:01 pm,0,63.8050,9.437
10/22/2021,10:11:01 pm,0,63.8006,9.421
10/22/2021,10:26:01 pm,0,63.8051,9.396
10/22/2021,10:41:01 pm,0,63.8027,9.370
10/22/2021,10:56:01 pm,0,63.8082,9.347
10/22/2021,11:11:01 pm,0,63.8069,9.331
10/22/2021,11:26:01 pm,0,63.7930,9.322
10/22/2021,11:41:01 pm,0,63.7791,9.319
10/22/2021,11:56:01 pm,0,63.7686,9.318
10/23/2021,12:11:01 am,0,63.7572,9.308
10/23/2021,12:26:01 am,0,63.7442,9.284
10/23/2021,12:41:01 am,0,63.7344,9.250
10/23/2021,12:56:01 am,0,63.7233,9.215
10/23/2021,01:11:01 am,0,63.7135,9.190
10/23/2021,01:26:01 am,0,63.7031,9.173
10/23/2021,01:41:01 am,0,63.6952,9.163
10/23/2021,01:56:01 am,0,63.6894,9.160
10/23/2021,02:11:01 am,0,63.6853,9.154
10/23/2021,02:26:01 am,0,63.6764,9.143
10/23/2021,02:41:01 am,0,63.6693,9.125
10/23/2021,02:56:01 am,0,63.6634,9.109
10/23/2021,03:11:01 am,0,63.6596,9.094
10/23/2021,03:26:01 am,0,63.6506,9.076
10/23/2021,03:41:01 am,0,63.6409,9.058
10/23/2021,03:56:01 am,0,63.6361,9.032
10/23/2021,04:11:01 am,0,63.6363,9.002
10/23/2021,04:26:01 am,0,63.6457,8.965
10/23/2021,04:41:01 am,0,63.6326,8.923
10/23/2021,04:56:01 am,0,63.6504,8.878
10/23/2021,05:11:01 am,0,63.6566,8.831
10/23/2021,05:26:01 am,0,63.6698,8.794
10/23/2021,05:41:01 am,0,63.6799,8.770
10/23/2021,05:56:01 am,0,63.6872,8.757
10/23/2021,06:11:01 am,0,63.6965,8.756
10/23/2021,06:26:01 am,0,63.7132,8.758
10/23/2021,06:41:01 am,0,63.7235,8.762
10/23/2021,06:56:01 am,0,63.7350,8.764
10/23/2021,07:11:01 am,0,63.7444,8.773
10/23/2021,07:26:01 am,0,63.7611,8.790
10/23/2021,07:41:01 am,0,63.7770,8.810
10/23/2021,07:56:01 am,0,63.7877,8.832
10/23/2021,08:11:01 am,0,63.7990,8.857
10/23/2021,08:26:01 am,0,63.8096,8.885
10/23/2021,08:41:01 am,0,63.8199,8.915
10/23/2021,08:56:01 am,0,63.8344,8.951
10/23/2021,09:11:01 am,0,63.8367,8.989
10/23/2021,09:26:01 am,0,63.8349,9.044
10/23/2021,09:41:01 am,0,63.8423,9.123
10/23/2021,09:56:01 am,0,63.8480,9.217
10/23/2021,10:11:01 am,0,63.8551,9.324
10/23/2021,10:26:01 am,0,63.8642,9.428
10/23/2021,10:41:01 am,0,63.8606,9.527
10/23/2021,10:56:01 am,0,63.8630,9.636
10/23/2021,11:11:01 am,0,63.8616,9.768
10/23/2021,11:26:01 am,0,63.8564,9.886
10/23/2021,11:41:01 am,0,63.8509,9.988
10/23/2021,11:56:01 am,0,63.8323,10.043
10/23/2021,12:11:01 pm,0,63.8135,10.071
10/23/2021,12:26:01 pm,0,63.7890,10.090
10/23/2021,12:41:01 pm,0,63.7705,10.111
10/23/2021,12:56:01 pm,0,63.7544,10.149
10/23/2021,01:11:01 pm,0,63.7405,10.194
10/23/2021,01:26:01 pm,0,63.7253,10.227
10/23/2021,01:41:01 pm,0,63.7040,10.240
10/23/2021,01:56:01 pm,0,63.6910,10.240
10/23/2021,02:11:01 pm,0,63.6705,10.226
10/23/2021,02:26:01 pm,0,63.6519,10.204
10/23/2021,02:41:01 pm,0,63.6370,10.179
10/23/2021,02:56:01 pm,0,63.6230,10.153
10/23/2021,03:11:01 pm,0,63.6017,10.130
10/23/2021,03:26:01 pm,0,63.5970,10.118
10/23/2021,03:41:01 pm,0,63.6002,10.109
10/23/2021,03:56:01 pm,0,63.6055,10.094
10/23/2021,04:11:01 pm,0,63.6113,10.071
10/23/2021,04:26:01 pm,0,63.6149,10.041
10/23/2021,04:41:01 pm,0,63.6262,9.998
10/23/2021,04:56:01 pm,0,63.6420,9.935
10/23/2021,05:11:01 pm,0,63.6570,9.870
10/23/2021,05:26:01 pm,0,63.6744,9.804
10/23/2021,05:41:01 pm,0,63.6891,9.742
10/23/2021,05:56:01 pm,0,63.7113,9.696
10/23/2021,06:11:01 pm,0,63.7354,9.665
10/23/2021,06:26:01 pm,0,63.7452,9.625
10/23/2021,06:41:01 pm,0,63.7607,9.587
10/23/2021,06:56:01 pm,0,63.7721,9.556
10/23/2021,07:11:01 pm,0,63.7829,9.529
10/23/2021,07:26:01 pm,0,63.7957,9.508
10/23/2021,07:41:01 pm,0,63.8013,9.493
10/23/2021,07:56:01 pm,0,63.8154,9.478
10/23/2021,08:11:01 pm,0,63.8292,9.465
10/23/2021,08:26:01 pm,0,63.8421,9.456
10/23/2021,08:41:01 pm,0,63.8638,9.442
10/23/2021,08:56:01 pm,0,63.8765,9.431
10/23/2021,09:11:01 pm,0,63.8873,9.423
10/23/2021,09:26:01 pm,0,63.9037,9.422
10/23/2021,09:41:01 pm,0,63.9124,9.423
10/23/2021,09:56:01 pm,0,63.9207,9.413
10/23/2021,10:11:01 pm,0,63.9253,9.404
10/23/2021,10:26:01 pm,0,63.9238,9.385
10/23/2021,10:41:01 pm,0,63.9228,9.366
10/23/2021,10:56:01 pm,0,63.9228,9.345
10/23/2021,11:11:01 pm,0,63.9215,9.324
10/23/2021,11:26:01 pm,0,63.9167,9.300
10/23/2021,11:41:01 pm,0,63.9115,9.269
10/23/2021,11:56:01 pm,0,63.9004,9.238
10/24/2021,12:11:01 am,0,63.8882,9.214
10/24/2021,12:26:01 am,0,63.8814,9.187
10/24/2021,12:41:01 am,0,63.8665,9.167
10/24/2021,12:56:01 am,0,63.8545,9.142
10/24/2021,01:11:01 am,0,63.8406,9.115
10/24/2021,01:26:01 am,0,63.8315,9.074
10/24/2021,01:41:01 am,0,63.8203,9.050
10/24/2021,01:56:01 am,0,63.8083,9.020
10/24/2021,02:11:01 am,0,63.7939,8.985
10/24/2021,02:26:01 am,0,63.7828,8.948
10/24/2021,02:41:01 am,0,63.7725,8.903
10/24/2021,02:56:01 am,0,63.7643,8.864
10/24/2021,03:11:01 am,0,63.7567,8.833
10/24/2021,03:26:01 am,0,63.7549,8.806
10/24/2021,03:41:01 am,0,63.7550,8.789
10/24/2021,03:56:01 am,0,63.7569,8.765
10/24/2021,04:11:01 am,0,63.7651,8.745
10/24/2021,04:26:01 am,0,63.7666,8.724
10/24/2021,04:41:01 am,0,63.7698,8.692
10/24/2021,04:56:01 am,0,63.7742,8.656
10/24/2021,05:11:01 am,0,63.7774,8.619
10/24/2021,05:26:01 am,0,63.7852,8.585
10/24/2021,05:41:01 am,0,63.7940,8.556
10/24/2021,05:56:01 am,0,63.8071,8.494
10/24/2021,06:11:01 am,0,63.8145,8.479
10/24/2021,06:26:01 am,0,63.8261,8.468
10/24/2021,06:41:01 am,0,63.8365,8.456
10/24/2021,06:56:01 am,0,63.8551,8.439
10/24/2021,07:11:01 am,0,63.8626,8.436
10/24/2021,07:26:01 am,0,63.8792,8.459
10/24/2021,07:41:01 am,0,63.9018,8.494
10/24/2021,07:56:01 am,0,63.9175,8.530
10/24/2021,08:11:01 am,0,63.9305,8.567
10/24/2021,08:26:01 am,0,63.9387,8.605
10/24/2021,08:41:01 am,0,63.9473,8.647
10/24/2021,08:56:01 am,0,63.9603,8.700
10/24/2021,09:11:01 am,0,63.9564,8.766
10/24/2021,09:26:01 am,0,63.9652,8.844
10/24/2021,09:41:01 am,0,63.9654,8.928
10/24/2021,09:56:01 am,0,63.9750,9.010
10/24/2021,10:11:01 am,0,63.9772,9.092
10/24/2021,10:26:01 am,0,63.9712,9.177
10/24/2021,10:41:01 am,0,63.9760,9.267
10/24/2021,10:56:01 am,0,63.9814,9.355
10/24/2021,11:11:01 am,0,63.9760,9.442
10/24/2021,11:26:01 am,0,63.9676,9.522
10/24/2021,11:41:01 am,0,63.9586,9.593
10/24/2021,11:56:01 am,0,63.9464,9.658
10/24/2021,12:11:01 pm,0,63.9373,9.712
10/24/2021,12:26:01 pm,0,63.9204,9.776
10/24/2021,12:41:01 pm,0,63.9059,9.860
10/24/2021,12:56:01 pm,0,63.8920,9.951
10/24/2021,01:11:01 pm,0,63.8812,10.045
10/24/2021,01:26:01 pm,0,63.8750,10.130
10/24/2021,01:41:01 pm,0,63.8803,10.204
10/24/2021,01:56:01 pm,0,63.8503,10.266
10/24/2021,02:11:01 pm,0,63.8291,10.312
10/24/2021,02:26:01 pm,0,63.8050,10.337
10/24/2021,02:41:01 pm,0,63.7900,10.338
10/24/2021,02:56:01 pm,0,63.7702,10.322
10/24/2021,03:11:01 pm,0,63.7659,10.287
10/24/2021,03:26:01 pm,0,63.7559,10.246
10/24/2021,03:41:01 pm,0,63.7484,10.201
10/24/2021,03:56:01 pm,0,63.7483,10.153
10/24/2021,04:11:01 pm,0,63.7372,10.104
10/24/2021,04:26:01 pm,0,63.7387,10.056
10/24/2021,04:41:01 pm,0,63.7337,10.011
10/24/2021,04:56:01 pm,0,63.7431,9.968
10/24/2021,05:11:01 pm,0,63.7456,9.932
10/24/2021,05:26:01 pm,0,63.7600,9.898
10/24/2021,05:41:01 pm,0,63.7748,9.865
10/24/2021,05:56:01 pm,0,63.7763,9.834
10/24/2021,06:11:01 pm,0,63.7833,9.804
10/24/2021,06:26:01 pm,0,63.7915,9.773
10/24/2021,06:41:01 pm,0,63.8206,9.737
10/24/2021,06:56:01 pm,0,63.8318,9.705
10/24/2021,07:11:01 pm,0,63.8567,9.666
10/24/2021,07:26:01 pm,0,63.8933,9.630
10/24/2021,07:41:01 pm,0,63.9052,9.584
10/24/2021,07:56:01 pm,0,63.9160,9.558
10/24/2021,08:11:01 pm,0,63.9741,9.514
10/24/2021,08:26:01 pm,0,63.9693,9.478
10/24/2021,08:41:01 pm,0,63.9733,9.452
10/24/2021,08:56:01 pm,0,63.9523,9.430
10/24/2021,09:11:01 pm,0,63.9725,9.409
10/24/2021,09:26:01 pm,0,63.9675,9.380
10/24/2021,09:41:01 pm,0,63.9576,9.348
10/24/2021,09:56:01 pm,0,63.9502,9.318
10/24/2021,10:11:01 pm,0,63.9573,9.299
10/24/2021,10:26:01 pm,0,63.9615,9.280
10/24/2021,10:41:01 pm,0,63.9728,9.267
10/24/2021,10:56:01 pm,0,63.9270,9.259
10/24/2021,11:11:01 pm,0,63.9292,9.252
10/24/2021,11:26:01 pm,0,63.9119,9.248
10/24/2021,11:41:01 pm,0,63.8957,9.245
10/24/2021,11:56:01 pm,0,63.9042,9.241
10/25/2021,12:11:01 am,0,63.9105,9.234
10/25/2021,12:26:01 am,0,63.9106,9.224
10/25/2021,12:41:01 am,0,63.9042,9.217
10/25/2021,12:56:01 am,0,63.8976,9.211
10/25/2021,01:11:01 am,0,63.8834,9.206
10/25/2021,01:26:01 am,0,63.8917,9.203
10/25/2021,01:41:01 am,0,63.8792,9.203
10/25/2021,01:56:01 am,0,63.8862,9.205
10/25/2021,02:11:01 am,0,63.8932,9.211
10/25/2021,02:26:01 am,0,63.9155,9.218
10/25/2021,02:41:01 am,0,63.9226,9.217
10/25/2021,02:56:01 am,0,63.9260,9.212
10/25/2021,03:11:01 am,0,63.9258,9.197
10/25/2021,03:26:01 am,0,63.8999,9.174
10/25/2021,03:41:01 am,0,63.8812,9.154
10/25/2021,03:56:01 am,0,63.8787,9.127
10/25/2021,04:11:01 am,0,63.8725,9.100
10/25/2021,04:26:01 am,0,63.8747,9.071
10/25/2021,04:41:01 am,0,63.8804,9.042
10/25/2021,04:56:01 am,0,63.8935,9.008
10/25/2021,05:11:01 am,0,63.9030,8.977
10/25/2021,05:26:01 am,0,63.9135,8.952
10/25/2021,05:41:01 am,0,63.9241,8.933
10/25/2021,05:56:01 am,0,63.9368,8.915
10/25/2021,06:11:01 am,0,63.9446,8.890
10/25/2021,06:26:01 am,0,63.9537,8.872
10/25/2021,06:41:01 am,0,63.9609,8.853
10/25/2021,06:56:01 am,0,63.9617,8.835
10/25/2021,07:11:01 am,0,63.9581,8.822
10/25/2021,07:26:01 am,0,63.9715,8.815
10/25/2021,07:41:01 am,0,63.9840,8.824
10/25/2021,07:56:01 am,0,63.9975,8.841
10/25/2021,08:11:01 am,0,64.0076,8.861
10/25/2021,08:26:01 am,0,64.0200,8.891
10/25/2021,08:41:01 am,0,64.0273,8.932
10/25/2021,08:56:01 am,0,64.0349,8.982
10/25/2021,09:11:01 am,0,64.0523,9.039
10/25/2021,09:26:01 am,0,64.0638,9.117
10/25/2021,09:41:01 am,0,64.0728,9.204
10/25/2021,09:56:01 am,0,64.0766,9.286
10/25/2021,10:11:01 am,0,64.0777,9.350
10/25/2021,10:26:01 am,0,64.0748,9.410
10/25/2021,10:41:01 am,0,64.0746,9.455
10/25/2021,10:56:01 am,0,64.0601,9.492
10/25/2021,11:11:01 am,0,64.0582,9.522
10/25/2021,11:26:01 am,0,64.0536,9.547
10/25/2021,11:41:01 am,0,64.0402,9.570
10/25/2021,11:56:01 am,0,64.0349,9.587
10/25/2021,12:11:01 pm,0,64.0347,9.598
10/25/2021,12:26:01 pm,0,64.0254,9.620
10/25/2021,12:41:01 pm,0,64.0121,9.644
10/25/2021,12:56:01 pm,0,63.9969,9.662
10/25/2021,01:11:01 pm,0,63.9813,9.683
10/25/2021,01:26:01 pm,0,63.9586,9.721
10/25/2021,01:41:01 pm,0,63.9451,9.768
10/25/2021,01:56:01 pm,0,63.9533,9.822
10/25/2021,02:11:01 pm,0,63.9665,9.885
10/25/2021,02:26:01 pm,0,63.9818,9.920
10/25/2021,02:41:01 pm,0,63.9808,9.921
10/25/2021,02:56:01 pm,0,63.9646,9.901
10/25/2021,03:11:01 pm,0,63.9474,9.882
10/25/2021,03:26:01 pm,0,63.9371,9.875
10/25/2021,03:41:01 pm,0,63.9305,9.877
10/25/2021,03:56:01 pm,0,63.9341,9.890
10/25/2021,04:11:01 pm,0,63.9444,9.913
10/25/2021,04:26:01 pm,0,63.9591,9.939
10/25/2021,04:41:01 pm,0,63.9697,9.948
10/25/2021,04:56:01 pm,0,63.9742,9.940
10/25/2021,05:11:01 pm,0,63.9853,9.919
10/25/2021,05:26:01 pm,0,63.9946,9.891
10/25/2021,05:41:01 pm,0,63.9947,9.856
10/25/2021,05:56:01 pm,0,63.9940,9.820
10/25/2021,06:11:01 pm,0,64.0007,9.783
10/25/2021,06:26:01 pm,0,63.9951,9.741
10/25/2021,06:41:01 pm,0,64.0077,9.701
10/25/2021,06:56:01 pm,0,64.0133,9.660
10/25/2021,07:11:01 pm,0,64.0338,9.619
10/25/2021,07:26:01 pm,0,64.0481,9.577
10/25/2021,07:41:01 pm,0,64.0610,9.536
10/25/2021,07:56:01 pm,0,64.0691,9.495
10/25/2021,08:11:01 pm,0,64.0730,9.453
10/25/2021,08:26:01 pm,0,64.0938,9.416
10/25/2021,08:41:01 pm,0,64.1041,9.377
10/25/2021,08:56:01 pm,0,64.1169,9.340
10/25/2021,09:11:01 pm,0,64.1309,9.300
10/25/2021,09:26:01 pm,0,64.1522,9.261
