"","lat_fit","lon_fit","lon_dist","lat_dist","dist","lat","lon","ele","time","Date","EOS_no","Flux_ave","Point","CO2_ppm_ave","adjusted_ppm","AirTemp_c","VaisalaType","Total_hPa","COLM_waterTempAve","ele_fit"
"142",-0.34819041087091,-78.1996381544106,-78.1996351845625,-0.34820041087091,123.950185809764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.67910939053
"143",-0.34818041087091,-78.1996406319178,-78.1996381544106,-0.34819041087091,125.097034922798,-0.348174786195159,-78.1996366940439,3896.84,2021-07-16 10:39:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.69436659774
"144",-0.34818041087091,-78.1996406319178,-78.1996381544106,-0.34819041087091,125.097034922798,-0.348182832822204,-78.1996640190482,3898.28,2021-07-16 10:52:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.69436659774
"145",-0.34817041087091,-78.1996426504189,-78.1996406319178,-0.34818041087091,126.232680315553,-0.348169673234224,-78.1996166612953,3895.88,2021-07-16 10:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.70936880769
"146",-0.34817041087091,-78.1996426504189,-78.1996406319178,-0.34818041087091,126.232680315553,-0.348166739568114,-78.1996286474168,3900.69,2021-07-16 10:40:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.70936880769
"147",-0.34816041087091,-78.1996442475797,-78.1996426504189,-0.34817041087091,127.359983665559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.72416225539
"148",-0.34815041087091,-78.1996454647177,-78.1996442475797,-0.34816041087091,128.481393530721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.73878653402
"149",-0.34814041087091,-78.199646346132,-78.1996454647177,-0.34815041087091,129.598904070128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.75327437593
"150",-0.34813041087091,-78.1996469385023,-78.199646346132,-0.34814041087091,130.714050310275,-0.348130529746413,-78.1996578164399,3901.65,2021-07-16 10:41:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.76765187959
"151",-0.34812041087091,-78.199647290265,-78.1996469385023,-0.34813041087091,131.827933697036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.78193908618
"152",-0.34811041087091,-78.1996474510941,-78.199647290265,-0.34812041087091,132.941272559739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.79615082735
"153",-0.34810041087091,-78.1996474713093,-78.1996474510941,-0.34811041087091,134.054469742157,-0.348101360723376,-78.199615990743,3895.88,2021-07-16 10:42:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.81029774109
"154",-0.34809041087091,-78.1996474014169,-78.1996474713093,-0.34810041087091,135.167691838268,-0.348094739019871,-78.1996190920472,3896.36,2021-07-16 10:41:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.82438738562
"155",-0.34808041087091,-78.1996472915734,-78.1996474014169,-0.34809041087091,136.280953898436,-0.348077639937401,-78.1996111292392,3894.44,2021-07-16 10:42:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.83842537777
"156",-0.34808041087091,-78.1996472915734,-78.1996474014169,-0.34809041087091,136.280953898436,-0.348082669079304,-78.1996587384492,3899.24,2021-07-16 10:51:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.83842537777
"157",-0.34807041087091,-78.1996471911045,-78.1996472915734,-0.34808041087091,137.394204985842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.85241650469
"158",-0.34806041087091,-78.1996471480672,-78.1996471911045,-0.34807041087091,138.507410202685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.86636576248
"159",-0.34805041087091,-78.1996472087543,-78.1996471480672,-0.34806041087091,139.620625608703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.88027928658
"160",-0.34804041087091,-78.1996474172847,-78.1996472087543,-0.34805041087091,140.734062517419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.89416513982
"161",-0.34803041087091,-78.1996478151022,-78.1996474172847,-0.34804041087091,141.848137908812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.90803392674
"162",-0.34802041087091,-78.1996484406253,-78.1996478151022,-0.34803041087091,142.963508460549,-0.348022067919374,-78.199658067897,3897.8,2021-07-16 10:43:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.92189921106
"163",-0.34801041087091,-78.1996493287696,-78.1996484406253,-0.34802041087091,144.081085025392,-0.348017374053597,-78.1996988877654,3899.24,2021-07-16 10:52:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.93549955127
"164",-0.34800041087091,-78.1996505106204,-78.1996493287696,-0.34801041087091,145.202027082566,-0.347999688237906,-78.1996527034789,3896.84,2021-07-16 10:44:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.94859317492
"165",-0.34800041087091,-78.1996505106204,-78.1996493287696,-0.34801041087091,145.202027082566,-0.348004130646586,-78.1996418070048,3895.4,2021-07-16 10:44:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.94859317492
"166",-0.34799041087091,-78.1996520129723,-78.1996505106204,-0.34800041087091,146.327714178368,-0.347990049049258,-78.1996680423617,3898.76,2021-07-16 10:43:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.96122599402
"167",-0.34798041087091,-78.1996538581057,-78.1996520129723,-0.34799041087091,147.459699259752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.9734441049
"168",-0.34797041087091,-78.199656063418,-78.1996538581057,-0.34798041087091,148.599641408904,-0.347979571670294,-78.1996910925955,3895.4,2021-07-16 10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.98529319324
"169",-0.34796041087091,-78.1996586411454,-78.199656063418,-0.34797041087091,149.749224339979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.99681802727
"170",-0.34795041087091,-78.1996615982654,-78.1996586411454,-0.34796041087091,150.910069604933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.00806211986
"171",-0.34794041087091,-78.1996649362373,-78.1996615982654,-0.34795041087091,152.083641291114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.01906749516
