"","lon_fit","lat_fit","lon_dist","lat_dist","lon","lat","ele","time","lat_wypt","lon_wypt","ele_wypt","Date","EOS_no","Flux_ave","Tract","Point","CO2_ppm_ave","adjusted_ppm","DOC","TDN","AirTemp_c","VaisalaType","Total_hPa","GAVI_waterTempAve","ele_fit","slope","dist"
"359",-78.1921410916266,-0.317504145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-05","EOS2",0.0833333333333333,1,1,651.883333333333,984.475405793992,NA,NA,6.68,"old",627.3064,10.56925,4322.59327825943,0.238759637877324,455.492717833609
"360",-78.1921416172124,-0.317503145205021,-78.1921410916266,-0.317504145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4322.56283431249,0.238615481865617,455.245166757578
"361",-78.1921421376578,-0.317502145205021,-78.1921416172124,-0.317503145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4322.53245456494,0.238470760584489,455.245166757578
"362",-78.192142653021,-0.317501145205021,-78.1921421376578,-0.317502145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4322.50213780094,0.238325496269862,454.998154082965
"363",-78.1921431633596,-0.317500145205021,-78.192142653021,-0.317501145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4322.47188282493,0.238179709025429,454.751678251111
"364",-78.1921436687311,-0.317499145205021,-78.1921431633596,-0.317500145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4322.44168845971,0.238033417066594,454.505737697184
"365",-78.1921441691921,-0.317498145205021,-78.1921436687311,-0.317499145205021,-78.1921451166272,-0.317498780786991,4322.71,"2021-07-12 12:47:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4322.41155354766,0.237886636917336,454.260330859056
"366",-78.1921446647991,-0.317497145205021,-78.1921441691921,-0.317498145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4322.3813299962,0.237591670742691,454.015456174765
"367",-78.1921451556079,-0.317496145205021,-78.1921446647991,-0.317497145205021,-78.1921612098813,-0.317504145205021,4322.22,"2021-07-12 12:47:30",-0.317504983395338,-78.192155007273,4322.055664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4322.35120051322,0.237443510819885,453.771112083798
"368",-78.192145641674,-0.317495145205021,-78.1921451556079,-0.317496145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4322.32116393309,0.237294915169035,453.527297022037
"369",-78.1921461230523,-0.317494145205021,-78.192145641674,-0.317495145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4322.29121911108,0.237145894152666,453.527297022037
"370",-78.1921465997973,-0.317493145205021,-78.1921461230523,-0.317494145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4322.26136492572,0.236996457244424,453.527297022037
"371",-78.1921470719632,-0.317492145205021,-78.1921465997973,-0.317493145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4322.23160027715,0.236846613108568,453.284009431871
"372",-78.1921475396035,-0.317491145205021,-78.1921470719632,-0.317492145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4322.2019240868,0.23669636968396,453.04124774706
"373",-78.1921480027714,-0.317490145205021,-78.1921475396035,-0.317491145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4322.17233529719,0.236545734239887,452.7990104104
"374",-78.1921484615197,-0.317489145205021,-78.1921480027714,-0.317490145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4322.14283287221,0.236394713449698,452.557295859854
"375",-78.1921489159006,-0.317488145205021,-78.1921484615197,-0.317489145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4322.11341579708,0.23624331343313,452.316102536136
"376",-78.1921493659661,-0.317487145205021,-78.1921489159006,-0.317488145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4322.08408307626,0.23609153981089,452.07542887641
"377",-78.1921498117674,-0.317486145205021,-78.1921493659661,-0.317487145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4322.05483373563,0.235939397751731,451.835273321849
"378",-78.1921502533556,-0.317485145205021,-78.1921498117674,-0.317486145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4322.02566682011,0.23578689199812,451.59563431262
