"","lat_fit","lon_fit","lon_dist","lat_dist","lat","lon","ele","time","Date","EOS_no","Flux_ave","Point","VaisalaType","CO2_ppm_ave","WaterTemp_c","BaroPress_kpa","AirTemp_c","Total_hPa","adjusted_ppm","DOC","TDN","ele_fit","dist_diff","dist","slope50m"
"1",-0.330549572898483,-78.2030989701113,-78.2030989979651,-0.330549672898483,-0.330549571663141,-78.2030959054828,4068.92,2021-07-27 11:34:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.91360025687,0.0115556990345027,0,NA
"2",-0.330549672898483,-78.2030989979651,-78.2030990258123,-0.330549772898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.91277968272,0.0115554976693488,0.0115554976693488,-0.0710115802924553
"3",-0.330549772898483,-78.2030990258123,-78.2030990536527,-0.330549872898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.91195911062,0.0115552963334551,0.0231107940028039,-0.0710121103831525
"4",-0.330549872898483,-78.2030990536527,-78.2030990814863,-0.330549972898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.9111385406,0.011555095048152,0.0346658890509559,-0.0710126390545328
"5",-0.330549972898483,-78.2030990814863,-78.2030991093132,-0.330550072898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.91031797273,0.0115548926744538,0.0462207817254097,-0.0710131680663224
"6",-0.330550072898483,-78.2030991093132,-78.2030991371333,-0.330550172898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.90949740712,0.0115546926132737,0.0577754743386834,-0.0710136922129389
"7",-0.330550172898483,-78.2030991371333,-78.2030991649467,-0.330550272898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.90867684366,0.0115544903252669,0.0693299646639502,-0.0710142178849559
"8",-0.330550272898483,-78.2030991649467,-78.2030991927533,-0.330550372898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.90785628255,0.0115542896059537,0.080884254269904,-0.0710147404803488
"9",-0.330550372898483,-78.2030991927533,-78.2030992205532,-0.330550472898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.90703572373,0.0115540881624554,0.0924383424323594,-0.0710152623963628
"10",-0.330550472898483,-78.2030992205532,-78.2030992483464,-0.330550572898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.9062151673,0.0115538879073966,0.103992230339756,-0.0710157821063534
"11",-0.330550572898483,-78.2030992483464,-78.2030992761328,-0.330550672898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.90539461323,0.0115536861806902,0.115545916520446,-0.0710163014705244
"12",-0.330550672898483,-78.2030992761328,-78.2030993039125,-0.330550772898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.90457406167,0.0115534860211426,0.127099402541589,-0.0710168185149917
"13",-0.330550772898483,-78.2030993039125,-78.2030993316854,-0.330550872898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.90375351255,0.0115532847589606,0.138652687300549,-0.071017334832687
"14",-0.330550872898483,-78.2030993316854,-78.2030993594516,-0.330550972898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.90293296601,0.0115530843053193,0.150205771605869,-0.0710178493785454
"15",-0.330550972898483,-78.2030993594516,-78.2030993872111,-0.330551072898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.90211242203,0.0115528831445033,0.161758654750372,-0.071018362883958
"16",-0.330551072898483,-78.2030993872111,-78.2030994149638,-0.330551172898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.90129188071,0.0115526835333526,0.173311338283725,-0.0710188743648786
"17",-0.330551172898483,-78.2030994149638,-78.2030994427098,-0.330551272898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.900471342,0.0115524824577733,0.184863820741498,-0.0710193850947322
"18",-0.330551272898483,-78.2030994427098,-78.2030994704491,-0.330551372898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.89965080603,0.0115522818115181,0.196416102553016,-0.071019894279093
"19",-0.330551372898483,-78.2030994704491,-78.2030994981816,-0.330551472898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.89883027284,0.0115520819567934,0.207968184509809,-0.0710204018148404
"20",-0.330551472898483,-78.2030994981816,-78.2030995259074,-0.330551572898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.89800974242,0.0115518810172404,0.21952006552705,-0.0710209083498207
"21",-0.330551572898483,-78.2030995259074,-78.2030995536264,-0.330551672898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.89718921488,0.0115516816309622,0.231071747158012,-0.0710214130188093
"22",-0.330551672898483,-78.2030995536264,-78.2030995813388,-0.330551772898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.89636869017,0.011551481170855,0.242623228328867,-0.0710219166569453
"23",-0.330551772898483,-78.2030995813388,-78.2030996090444,-0.330551872898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.89554816841,0.0115512814962671,0.254174509825134,-0.0710224186944687
"24",-0.330551872898483,-78.2030996090444,-78.2030996367432,-0.330551972898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.8947276496,0.011551080737874,0.265725590563008,-0.0710229196617332
"25",-0.330551972898483,-78.2030996367432,-78.2030996644354,-0.330552072898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.89390713386,0.0115508819200301,0.277276472483038,-0.071023418740586
"26",-0.330552072898483,-78.2030996644354,-78.2030996921208,-0.330552172898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.8930866211,0.0115506812468169,0.288827153729855,-0.0710239169250366
"27",-0.330552172898483,-78.2030996921208,-78.2030997197995,-0.330552272898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.8922661115,0.0115504821355188,0.300377635865374,-0.0710244133504359
"28",-0.330552272898483,-78.2030997197995,-78.2030997474714,-0.330552372898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.891445605,0.0115502815582431,0.311927917423617,-0.0710249087481268
"29",-0.330552372898483,-78.2030997474714,-78.2030997751367,-0.330552472898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.89062510175,0.011550083297422,0.323478000721039,-0.0710254022467427
"30",-0.330552472898483,-78.2030997751367,-78.2030998027952,-0.330552572898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.88980460164,0.0115498828052694,0.335027883526308,-0.0710258948654505
"31",-0.330552572898483,-78.2030998027952,-78.203099830447,-0.330552672898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.88898410487,0.0115496838736675,0.346577567399976,-0.0710263857723158
"32",-0.330552672898483,-78.203099830447,-78.2030998580921,-0.330552772898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.88816361138,0.0115494842375057,0.358127051637481,-0.0710268754525542
"33",-0.330552772898483,-78.2030998580921,-78.2030998857305,-0.330552872898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.88734312127,0.0115492850130892,0.369676336650571,-0.0710273636734192
"34",-0.330552872898483,-78.2030998857305,-78.2030999133621,-0.330552972898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.88652263455,0.0115490862161636,0.381225422866734,-0.0710278504385641
"35",-0.330552972898483,-78.2030999133621,-78.203099940987,-0.330553072898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.88570215125,0.0115488867151896,0.392774309581924,-0.0710283359604623
"36",-0.330553072898483,-78.203099940987,-78.2030999686052,-0.330553172898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.88488167147,0.0115486876257052,0.404322997207629,-0.0710288200255175
"37",-0.330553172898483,-78.2030999686052,-78.2030999962167,-0.330553272898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.88406119522,0.0115484882096268,0.415871485417256,-0.071029302773303
"38",-0.330553272898483,-78.2030999962167,-78.2031000238215,-0.330553372898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.88324072257,0.0115482899692125,0.427419775386468,-0.0710297839435362
"39",-0.330553372898483,-78.2031000238215,-78.2031000514196,-0.330553472898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.8824202535,0.0115480914020338,0.438967866788502,-0.071030263791945
"40",-0.330553472898483,-78.2031000514196,-78.2031000790109,-0.330553572898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.88159978806,0.0115478921103431,0.450515758898845,-0.0710307423806047
"41",-0.330553572898483,-78.2031000790109,-78.2031001065956,-0.330553672898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.88077932637,0.0115476940095647,0.46206345290841,-0.0710312194030262
"42",-0.330553672898483,-78.2031001065956,-78.2031001341735,-0.330553772898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.87995886838,0.0115474948239296,0.47361094773234,-0.0710316952158129
"43",-0.330553772898483,-78.2031001341735,-78.2031001617447,-0.330553872898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.87913841422,0.0115472964256469,0.485158244157986,-0.0710321695300734
"44",-0.330553872898483,-78.2031001617447,-78.2031001893093,-0.330553972898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.87831796389,0.0115470984538462,0.496705342611833,-0.0710326424045466
"45",-0.330553972898483,-78.2031001893093,-78.2031002168671,-0.330554072898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.8774975174,0.0115468997742312,0.508252242386064,-0.0710331140028418
"46",-0.330554072898483,-78.2031002168671,-78.2031002444182,-0.330554172898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.87667707484,0.0115467011449368,0.519798943531001,-0.0710335842138279
"47",-0.330554172898483,-78.2031002444182,-78.2031002719626,-0.330554272898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.87585663627,0.0115465029260662,0.531345446457067,-0.071034052987167
"48",-0.330554272898483,-78.2031002719626,-78.2031002995003,-0.330554372898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.87503620171,0.0115463051333649,0.542891751590432,-0.0710345203258348
"49",-0.330554372898483,-78.2031002995003,-78.2031003270313,-0.330554472898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.87421577116,0.011546107014766,0.554437858605198,-0.0710349863297303
"50",-0.330554472898483,-78.2031003270313,-78.2031003545556,-0.330554572898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.87339534471,0.0115459093061503,0.565983767911348,-0.0710354509026278
"51",-0.330554572898483,-78.2031003545556,-78.2031003820732,-0.330554672898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.87257492238,0.0115457108960868,0.577529478807435,-0.0710359141824616
"52",-0.330554672898483,-78.2031003820732,-78.2031004095841,-0.330554772898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.87175450425,0.0115455136633216,0.589074992470756,-0.0710363759393317
"53",-0.330554772898483,-78.2031004095841,-78.2031004370883,-0.330554872898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.8709340903,0.0115453149621345,0.600620307432891,-0.0710368364919776
"54",-0.330554872898483,-78.2031004370883,-78.2031004645858,-0.330554972898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.87011368068,0.0115451181888915,0.612165425621782,-0.0710372954364036
