"","lat_fit","lon_fit","lon_dist","lat_dist","lat","lon","ele","time","Date","EOS_no","Flux_ave","Point","VaisalaType","CO2_ppm_ave","WaterTemp_c","BaroPress_kpa","AirTemp_c","Total_hPa","adjusted_ppm","ele_fit","dist_diff","dist","slope50m"
"1",-0.324193710792542,-78.1995904919508,-78.1995913967919,-0.324194710792542,-0.324224838986993,-78.1995401345193,4153.51,2021-12-18 12:46:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4150.79639624658,0.150125023478722,0,NA
"2",-0.324194710792542,-78.1995913967919,-78.199592275779,-0.324195710792542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4150.69334185069,0.148209411885773,0.148209411885773,-0.695329632475363
"3",-0.324195710792542,-78.199592275779,-78.1995931293627,-0.324196710792542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4150.5918982618,0.146357903770422,0.294567315656195,-0.694231755927803
"4",-0.324196710792542,-78.1995931293627,-78.1995939579886,-0.324197710792542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4150.49201148346,0.144569648890638,0.439136964546833,-0.693143114108416
"5",-0.324197710792542,-78.1995939579886,-78.1995947620973,-0.324198710792542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4150.39362866034,0.142843774681978,0.581980739228811,-0.692063429412288
"6",-0.324198710792542,-78.1995947620973,-78.1995955421242,-0.324199710792542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4150.2966980766,0.141179384584802,0.723160123813614,-0.690992428273018
"7",-0.324199710792542,-78.1995955421242,-78.1995962984999,-0.324200710792542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4150.20116915547,0.139575543824776,0.86273566763839,-0.689929851563238
"8",-0.324200710792542,-78.1995962984999,-78.1995970316497,-0.324201710792542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4150.1069924686,0.138031297159614,1.000766964798,-0.688875434777034
"9",-0.324201710792542,-78.1995970316497,-78.1995977419944,-0.324202710792542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4150.01411973336,0.136545660879165,1.13731262567717,-0.687828918414495
"10",-0.324202710792542,-78.1995977419944,-78.1995984299496,-0.324203710792542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4149.92250381579,0.135117618435061,1.27243024411223,-0.686790049854306
"11",-0.324203710792542,-78.1995984299496,-78.1995990959263,-0.324204710792542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4149.83209873644,0.133746130088184,1.40617637420041,-0.685758577540254
"12",-0.324204710792542,-78.1995990959263,-78.1995997403306,-0.324205710792542,-0.324193323031068,-78.1996171642095,4144.38,2021-12-18 12:24:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4149.74285966991,0.132430127145653,1.53860650134607,-0.684734255152986
"13",-0.324205710792542,-78.1995997403306,-78.1996003635636,-0.324206710792542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4149.65474294835,0.131168519815446,1.66977502116151,-0.68371683835463
