"","lon_fit","lat_fit","Date","EOS_no","Flux_ave","Point","CO2_ppm_ave","adjusted_ppm","AirTemp_c","VaisalaType","Total_hPa","COLM_waterTempAve","ele_fit","dist_diff","Total_flux","dist","slope50m","midpoint","surface_area","flux_umolpers","Totalflux_umolpers"
"229",-78.1983024759601,-0.34236041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929.31685708891,2.38530154840055,NA,333.472521506613,-0.0316714646662474,NA,NA,NA,NA
"230",-78.1982835246595,-0.34237041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929.27423521846,2.42390099701925,NA,335.896422503632,-0.0304832650178299,NA,NA,NA,NA
"231",-78.1982641821589,-0.34238041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929.23484257389,2.45649447451035,NA,338.352916978143,-0.0281638222511271,NA,NA,NA,NA
"232",-78.1982445106264,-0.34239041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929.19827612014,4.9923544229149,NA,343.345271401058,-0.026526431096842,NA,NA,NA,NA
"233",-78.1982043695169,-0.34241041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929.16377901437,2.52278897458712,NA,345.868060375645,-0.0245304589045837,NA,NA,NA,NA
"234",-78.1981840321581,-0.34242041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929.16353653012,2.53122336038268,NA,348.399283736027,-0.0224991317707367,NA,NA,NA,NA
"235",-78.1981636104001,-0.34243041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929.16329323517,2.53606409748636,NA,350.935347833514,-0.0209574886344497,NA,NA,NA,NA
"236",-78.1981431402335,-0.34244041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929.16304947495,2.53081852880109,NA,353.466166362315,-0.0189207189762355,NA,NA,NA,NA
"237",-78.1981227225249,-0.34245041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929.16280621891,2.52004114794022,NA,355.986207510255,-0.0174652813263634,NA,NA,NA,NA
"238",-78.198102412677,-0.34246041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929.16256399878,2.50161611031285,NA,358.487823620568,-0.0160672158509639,NA,NA,NA,NA
"239",-78.1980822874881,-0.34247041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929.16232354961,2.47505991295748,NA,360.962883533525,-0.0140481824018167,NA,NA,NA,NA
"240",-78.1980624290442,-0.34248041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929.16208565296,2.44342583327182,NA,363.406309366797,-0.012727988399486,NA,NA,NA,NA
"241",-78.1980428893012,-0.34249041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929.16185079689,2.40461480416241,NA,365.81092417096,-0.0114583320776944,NA,NA,NA,NA
"242",-78.1980237420491,-0.34250041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929.16161967125,2.35829889180093,NA,368.16922306276,-0.0102368386785587,NA,NA,NA,NA
"243",-78.1980050654603,-0.34251041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929.16139299738,2.30802495264334,NA,370.477248015404,-0.00906151711451818,NA,NA,NA,NA
"244",-78.1979869027729,-0.34252041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929.16117115572,2.25354179343958,NA,372.730789808843,-0.00793262593867264,NA,NA,NA,NA
"245",-78.1979693008701,-0.34253041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929.16095455084,2.18978729428363,NA,374.920577103127,-0.00684936574105224,NA,NA,NA,NA
"246",-78.1979523607955,-0.34254041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929.16074407389,2.12559313620204,NA,377.046170239329,-0.00581498529424143,NA,NA,NA,NA
"247",-78.197936093944,-0.34255041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929.16053976712,2.05724359683393,NA,379.103413836163,-0.00466357068640152,NA,NA,NA,NA
"248",-78.1979205524268,-0.34256041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929.16034202994,1.98817463949683,NA,381.09158847566,-0.00377793818829104,NA,NA,NA,NA
"249",-78.1979057541104,-0.34257041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929.1601509315,1.91687127368755,NA,383.008459749347,-0.00295508277811864,NA,NA,NA,NA
"250",-78.1978917355568,-0.34258041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929.15996668656,1.84524776350372,NA,384.853707512851,-0.00218617167968025,NA,NA,NA,NA
"251",-78.1978785153164,-0.34259041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929.1597893259,1.77054435185255,NA,386.624251864704,-0.00212315204556354,NA,NA,NA,NA
"252",-78.1978661469399,-0.34260041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929.15961914555,1.69992550116058,NA,388.324177365864,-0.00142080730999903,NA,NA,NA,NA
"253",-78.1978546057635,-0.34261041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929.1594557529,1.63312400596044,NA,389.957301371825,-0.00138447325639591,NA,NA,NA,NA
"254",-78.1978438712071,-0.34262041087091,"2021-07-07","EOS_2",2.45,12,848.538461538462,1274.30563546976,6.881,"old",625.6254,8.282,3929.15929878105,1.56524128692911,NA,391.522542658754,-0.000768146921169807,412.181464471084,109.215217127729,267.577281962935,388.147561464968
"255",-78.1978339863885,-0.34263041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929.15914833392,1.5040486701738,NA,393.026591328928,-0.00075043946037636,NA,NA,NA,NA
"256",-78.1978249005341,-0.34264041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929.15900376847,1.44477403595636,NA,394.471365364884,-0.000734201276052983,NA,NA,NA,NA
"257",-78.197816627253,-0.34265041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929.15886490036,1.39142659105096,NA,395.862791955935,-9.83454529597205e-05,NA,NA,NA,NA
"258",-78.1978091281227,-0.34266041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929.15873115987,1.34367741072708,NA,397.206469366662,-9.61800638928773e-05,NA,NA,NA,NA
"259",-78.1978023681206,-0.34267041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929.15860200891,1.3026161013363,NA,398.509085467998,-9.61800638928773e-05,NA,NA,NA,NA
"260",-78.1977962912174,-0.34268041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929.15847680466,2.49699895000208,NA,401.006084418,-0.000209762742914584,NA,NA,NA,NA
"261",-78.197786150238,-0.34270041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929.15807490489,1.20719940549452,NA,402.213283823495,-0.000321755001229438,NA,NA,NA,NA
