"","lat_fit","lon_fit","lon_dist","lat_dist","lat","lon","ele","time","Date","EOS_no","Flux_ave","Point","VaisalaType","CO2_ppm_ave","WaterTemp_c","BaroPress_kpa","AirTemp_c","Total_hPa","adjusted_ppm","ele_fit","slope","dist_diff","dist","slope50m"
"2520",-0.327096439022899,-78.2009700808176,-78.2009700032535,-0.327096539022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.19277134298,0.0931128163451929,0.0140879612699933,8.46204948846524,-0.142808335832033
"2519",-0.327096539022899,-78.2009700032535,-78.2009699257316,-0.327096639022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.19146366577,0.0928223171710829,0.0140850870518676,8.47613457551711,-0.142719073255302
"2518",-0.327096639022899,-78.2009699257316,-78.2009698482517,-0.327096739022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.19016034069,0.092532270122967,0.014082215544164,8.49021679106127,-0.142629629883479
"2517",-0.327096739022899,-78.2009698482517,-78.2009697708139,-0.327096839022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.18886135946,0.0922426749651743,0.0140793493382105,8.50429614039948,-0.142540007535513
"2516",-0.327096839022899,-78.2009697708139,-78.2009696934181,-0.327096939022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.18756671357,0.0919535311728951,0.0140764875765313,8.51837262797601,-0.142450208061027
"2515",-0.327096939022899,-78.2009696934181,-78.2009696160642,-0.327097039022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.18627639461,0.0916648387297133,0.0140736311226703,8.53244625909868,-0.142360233269869
"2514",-0.327097039022899,-78.2009696160642,-78.2009695387522,-0.327097139022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.18499039409,0.0913765969721173,0.0140707799596953,8.54651703905838,-0.14227008496702
"2513",-0.327097139022899,-78.2009695387522,-78.200969461482,-0.327097239022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.18370870355,0.091088805770107,0.0140679332310043,8.56058497228938,-0.142179764958374
"2512",-0.327097239022899,-78.200969461482,-78.2009693842536,-0.327097339022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.18243131461,0.0908014647862534,0.0140650917992815,8.57465006408867,-0.142089275010183
"2511",-0.327097339022899,-78.2009693842536,-78.2009693070669,-0.327097439022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.18115821882,0.0905145734757358,0.0140622530516055,8.58871231714027,-0.14199861693039
"2510",-0.327097439022899,-78.2009693070669,-78.2009692299218,-0.327097539022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.179889408,0.0902281317381125,0.0140594230551514,8.60277174019542,-0.141907792375881
"2509",-0.327097539022899,-78.2009692299218,-78.2009691528183,-0.327097639022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.17862487341,0.0899421391689437,0.0140565940155781,8.616828334211,-0.141816803196236
"2508",-0.327097639022899,-78.2009691528183,-78.2009690757564,-0.327097739022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.17736460705,0.0896565953025448,0.0140537711245088,8.63088210533551,-0.141725651047122
"2507",-0.327097739022899,-78.2009690757564,-78.2009689987359,-0.327097839022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.17610860045,0.0893715000051848,0.0140509543641301,8.64493305969964,-0.141634337629701
"2506",-0.327097839022899,-78.2009689987359,-78.2009689217568,-0.327097939022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.17485684514,0.0890868528045858,0.014048142015163,8.6589812017148,-0.141542864661245
"2505",-0.327097939022899,-78.2009689217568,-78.2009688448192,-0.327098039022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.17360933286,0.0888026533633934,0.0140453323475498,8.67302653406235,-0.141451233856638
"2504",-0.327098039022899,-78.2009688448192,-78.2009687679228,-0.327098139022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.17236605547,0.0885189015955788,0.0140425296633424,8.68706906372569,-0.141359446823535
"2503",-0.327098139022899,-78.2009687679228,-78.2009686910676,-0.327098239022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.17112700448,0.0882355966779793,0.0140397305181992,8.70110879424389,-0.141267505263084
"2502",-0.327098239022899,-78.2009686910676,-78.2009686142537,-0.327098339022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.16989217173,0.087952738853016,0.0140369374981546,8.71514573174205,-0.141175410781503
"2501",-0.327098339022899,-78.2009686142537,-78.2009685374809,-0.327098439022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.16866154882,0.0876703274177131,0.0140341479981601,8.72917987974021,-0.141083165044874
"2500",-0.327098439022899,-78.2009685374809,-78.2009684607492,-0.327098539022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.16743512762,0.0873883621208296,0.0140313654733859,8.74321124521359,-0.140990769618432
"2499",-0.327098539022899,-78.2009684607492,-78.2009683840584,-0.327098639022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.16621289967,0.087106842603273,0.0140285847561188,8.75723982996971,-0.140898226181255
"2498",-0.327098639022899,-78.2009683840584,-78.2009683074087,-0.327098739022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.16499485702,0.0868257685998373,0.0140258084218843,8.7712656383916,-0.140805536299858
"2497",-0.327098739022899,-78.2009683074087,-78.2009682307999,-0.327098839022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.16378099147,0.0865451398305178,0.0140230416264444,8.78528868001804,-0.140712701467472
"2496",-0.327098839022899,-78.2009682307999,-78.2009681542319,-0.327098939022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.1625712944,0.0862649559784263,0.0140202740433466,8.79930895406139,-0.140619723396929
"2495",-0.327098939022899,-78.2009681542319,-78.2009680777047,-0.327099039022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.1613657581,0.0859852164050512,0.014017516863575,8.81332647092496,-0.140526603487258
"2494",-0.327099039022899,-78.2009680777047,-78.2009680012183,-0.327099139022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.1601643739,0.08570592128885,0.014014758880009,8.82734122980497,-0.140433343435649
"2493",-0.327099139022899,-78.2009680012183,-78.2009679247725,-0.327099239022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.15896713412,0.0854270698698617,0.0140120087090168,8.84135323851399,-0.140339944662017
"2492",-0.327099239022899,-78.2009679247725,-78.2009678483674,-0.327099339022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.15777403033,0.0851486619933444,0.0140092629006148,8.8553625014146,-0.14024640872343
"2491",-0.327099339022899,-78.2009678483674,-78.2009677720028,-0.327099439022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.15658505441,0.0848706974085698,0.014006522315789,8.86936902373039,-0.140152737114732
"2490",-0.327099439022899,-78.2009677720028,-78.2009676956787,-0.327099539022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.15540019821,0.084593175721624,0.0140037869375647,8.88337281066796,-0.140058931328161
"2489",-0.327099539022899,-78.2009676956787,-78.2009676193951,-0.327099639022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.15421945356,0.0843160965012099,0.014001053339598,8.89737386400756,-0.139964992901736
"2488",-0.327099639022899,-78.2009676193951,-78.2009675431519,-0.327099739022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.1530428126,0.0840394596403474,0.013998326673466,8.91137219068102,-0.139870923240586
"2487",-0.327099739022899,-78.2009675431519,-78.200967466949,-0.327099839022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.15187026706,0.083763264694612,0.013995605203732,8.92536779588475,-0.139776723819982
"2486",-0.327099839022899,-78.200967466949,-78.2009673907864,-0.327099939022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.15070180881,0.0834875113777488,0.013992888081745,8.9393606839665,-0.139682396100521
"2485",-0.327099939022899,-78.2009673907864,-78.200967314664,-0.327100039022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.14953742982,0.0832121992566461,0.0139901735890149,8.95335085755551,-0.139587941551545
"2484",-0.327100039022899,-78.200967314664,-78.2009672385818,-0.327100139022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.1483771222,0.0829373282411104,0.0139874668561575,8.96733832441167,-0.139493361528973
"2483",-0.327100139022899,-78.2009672385818,-78.2009671625397,-0.327100239022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.14722087766,0.0826628978121253,0.0139847644611493,8.98132308887282,-0.139398657485646
"2482",-0.327100239022899,-78.2009671625397,-78.2009670865377,-0.327100339022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.14606868819,0.0823889077063536,0.0139820663966859,8.99530515526951,-0.139303830829638
"2481",-0.327100339022899,-78.2009670865377,-78.2009670105756,-0.327100439022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.14492054581,0.0821153576314019,0.0139793718032024,9.00928452707271,-0.139208882972435
"2480",-0.327100439022899,-78.2009670105756,-78.2009669346536,-0.327100539022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.1437764426,0.0818422472081588,0.0139766823913732,9.02326120946408,-0.139113815278047
"2479",-0.327100539022899,-78.2009669346536,-78.2009668587713,-0.327100639022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.14263637054,0.0815695762810931,0.0139739981574181,9.0372352076215,-0.139018629117026
"2478",-0.327100639022899,-78.2009668587713,-78.200966782929,-0.327100739022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.1415003216,0.0812973443228339,0.0139713182461989,9.0512065258677,-0.138923325863089
"2477",-0.327100739022899,-78.200966782929,-78.2009667071263,-0.327100839022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.14036828784,0.0810255511849082,0.0139686460635886,9.06517517193129,-0.138827906815728
"2476",-0.327100839022899,-78.2009667071263,-78.2009666313634,-0.327100939022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.13924026105,0.0807541964341037,0.0139659722090926,9.07914114414038,-0.138732373450523
"2475",-0.327100939022899,-78.2009666313634,-78.2009665556402,-0.327101039022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.1381162338,0.0804832799175885,0.0139633103602961,9.09310445450068,-0.138636726919623
"2474",-0.327101039022899,-78.2009665556402,-78.2009664799565,-0.327101139022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.13699619757,0.0802128010542132,0.0139606476913059,9.10706510219198,-0.138540968704246
"2473",-0.327101139022899,-78.2009664799565,-78.2009664043124,-0.327101239022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.13588014486,0.0799427598390439,0.0139579927347384,9.12102309492672,-0.138445100015398
"2472",-0.327101239022899,-78.2009664043124,-78.2009663287078,-0.327101339022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.13476806753,0.0796731556623657,0.0139553420811893,9.13497843700791,-0.138349122189766
"2471",-0.327101339022899,-78.2009663287078,-78.2009662531426,-0.327101439022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.13365995771,0.0794039885467356,0.0139526940201691,9.14893113102808,-0.138253036550205
"2470",-0.327101439022899,-78.2009662531426,-78.2009661776168,-0.327101539022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.13255580767,0.0791352578710619,0.0139500528048018,9.16288118383288,-0.138156844324707
"2469",-0.327101539022899,-78.2009661776168,-78.2009661021303,-0.327101639022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.13145560937,0.0788669633941162,0.0139474141767266,9.17682859800961,-0.138060546839898
"2468",-0.327101639022899,-78.2009661021303,-78.200966026683,-0.327101739022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.13035935509,0.0785991050421278,0.0139447849583263,9.19077338296793,-0.137964145264179
"2467",-0.327101739022899,-78.200966026683,-78.200965951275,-0.327101839022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.12926703663,0.0783316823254974,0.0139421531910386,9.20471553615897,-0.137867641010642
"2466",-0.327101839022899,-78.200965951275,-78.2009658759061,-0.327101939022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.1281786467,0.0780646947561567,0.0139395316777637,9.21865506783674,-0.137771035168209
"2465",-0.327101939022899,-78.2009658759061,-78.2009658005763,-0.327102039022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.12709417703,0.0777981424237005,0.0139369135884309,9.23259198142517,-0.137674329043122
"2464",-0.327102039022899,-78.2009658005763,-78.2009657252855,-0.327102139022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.1260136199,0.0775320246771635,0.0139343014808802,9.24652628290605,-0.137577523828948
"2463",-0.327102139022899,-78.2009657252855,-78.2009656500337,-0.327102239022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.1249369674,0.0772663413505394,0.0139316910795699,9.26045797398562,-0.137480620801291
"2462",-0.327102239022899,-78.2009656500337,-78.2009655748208,-0.327102339022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.12386421197,0.0770010921806082,0.0139290866492701,9.27438706063489,-0.137383621120711
"2461",-0.327102339022899,-78.2009655748208,-78.2009654996468,-0.327102439022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.12279534572,0.076736276801861,0.0139264864967146,9.2883135471316,-0.137286526003651
"2460",-0.327102439022899,-78.2009654996468,-78.2009654245116,-0.327102539022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.12173036091,0.076471894908339,0.0139238922938674,9.30223743942547,-0.137189336616174
"2459",-0.327102539022899,-78.2009654245116,-78.2009653494151,-0.327102639022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.12066924968,0.0762079461964375,0.0139213006521786,9.31615874007765,-0.137092054183581
"2458",-0.327102639022899,-78.2009653494151,-78.2009652743573,-0.327102739022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.11961200443,0.0759444305248327,0.0139187158167005,9.33007745589435,-0.136994679826166
"2457",-0.327102739022899,-78.2009652743573,-78.2009651993381,-0.327102839022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.11855861726,0.0756813472196122,0.0139161343870313,9.34399359028138,-0.13689721474544
"2456",-0.327102839022899,-78.2009651993381,-78.2009651243576,-0.327102939022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.11750908055,0.075418696317819,0.0139135563478447,9.35790714662922,-0.136799660105322
"2455",-0.327102939022899,-78.2009651243576,-78.2009650494155,-0.327103039022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.11646338667,0.0751564773552824,0.0139109868061382,9.37181813343536,-0.136702016981281
"2454",-0.327103039022899,-78.2009650494155,-78.2009649745119,-0.327103139022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.11542152762,0.0748946901395746,0.0139084181137008,9.38572655154906,-0.136604286603511
"2453",-0.327103139022899,-78.2009649745119,-78.2009648996467,-0.327103239022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.114383496,0.074633334383687,0.0139058561988747,9.39963240774794,-0.136506470036049
"2452",-0.327103239022899,-78.2009648996467,-78.2009648248198,-0.327103339022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.11334928397,0.0743724095387246,0.0139032993726289,9.41353570712057,-0.13640856841115
"2451",-0.327103339022899,-78.2009648248198,-78.2009647500313,-0.327103439022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.11231888382,0.0741119156117954,0.0139007450867155,9.42743645220728,-0.136310582878201
"2450",-0.327103439022899,-78.2009647500313,-78.200964675281,-0.327103539022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.11129228805,0.0738518520746893,0.0138981958703397,9.44133464807762,-0.136212514517487
"2449",-0.327103539022899,-78.200964675281,-78.2009646005688,-0.327103639022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.11026948898,0.0735922187411296,0.013895653428321,9.45523030150594,-0.136114364396527
"2448",-0.327103639022899,-78.2009646005688,-78.2009645258948,-0.327103739022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.10925047881,0.0733330154473952,0.0138931126712194,9.46912341417716,-0.136016133667307
"2447",-0.327103739022899,-78.2009645258948,-78.2009644512588,-0.327103839022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.10823525014,0.0730742416249019,0.0138905786677554,9.48301399284492,-0.135917823353386
"2446",-0.327103839022899,-78.2009644512588,-78.2009643766609,-0.327103939022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.10722379519,0.0728158971574941,0.0138880480387087,9.49690204088363,-0.135819434564387
"2445",-0.327103939022899,-78.2009643766609,-78.2009643021009,-0.327104039022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.10621610646,0.0725579815823415,0.0138855241636548,9.51078756504728,-0.135720968322445
"2444",-0.327104039022899,-78.2009643021009,-78.2009642275788,-0.327104139022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.10521217619,0.0723004949512358,0.0138830011179962,9.52467056616528,-0.135622425760234
"2443",-0.327104139022899,-78.2009642275788,-78.2009641530945,-0.327104239022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.10421199708,0.072043436583522,0.0138804856521304,9.53855105181741,-0.135523807851339
"2442",-0.327104239022899,-78.2009641530945,-78.200964078648,-0.327104339022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.10321556134,0.0717868063124855,0.0138779735580741,9.55242902537548,-0.135425115680505
"2441",-0.327104339022899,-78.200964078648,-78.2009640042392,-0.327104439022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.10222286151,0.0715306039363398,0.0138754665068532,9.56630449188233,-0.135326350265731
"2440",-0.327104439022899,-78.2009640042392,-78.2009639298681,-0.327104539022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.10123389001,0.0712748292218026,0.013872963658514,9.58017745554085,-0.135227512643708
"2439",-0.327104539022899,-78.2009639298681,-78.2009638555346,-0.327104639022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.10024863932,0.0710194815382248,0.013870465841741,9.59404792138259,-0.135128603823977
"2438",-0.327104639022899,-78.2009638555346,-78.2009637812387,-0.327104739022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.09926710189,0.0707645609241888,0.0138679739107346,9.60791589529332,-0.135029624803026
"2437",-0.327104739022899,-78.2009637812387,-78.2009637069802,-0.327104839022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.09828927012,0.070510067086297,0.0138654844837589,9.62178137977708,-0.134930576627332
"2436",-0.327104839022899,-78.2009637069802,-78.2009636327592,-0.327104939022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.09731513665,0.0702559994787238,0.0138629992343411,9.63564437901142,-0.134831460284045
"2435",-0.327104939022899,-78.2009636327592,-78.2009635585756,-0.327105039022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.09634469402,0.0700023580220708,0.0138605215479899,9.64950490055941,-0.134732276716231
"2434",-0.327105039022899,-78.2009635585756,-78.2009634844293,-0.327105139022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.09537793453,0.0697491422802392,0.0138580446706627,9.66336294523008,-0.134633026986313
"2433",-0.327105139022899,-78.2009634844293,-78.2009634103202,-0.327105239022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.09441485098,0.0694963521801482,0.0138555753351781,9.67721852056525,-0.134533711997709
"2432",-0.327105239022899,-78.2009634103202,-78.2009633362484,-0.327105339022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.09345543569,0.0692439873641761,0.0138531093340077,9.69107162989926,-0.134434332760994
"2431",-0.327105339022899,-78.2009633362484,-78.2009632622137,-0.327105439022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.09249968132,0.0689920473015171,0.0138506475078088,9.70492227740707,-0.134334890234615
"2430",-0.327105439022899,-78.2009632622137,-78.2009631882161,-0.327105539022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.09154758044,0.0687405320373627,0.0138481915251631,9.71877046893223,-0.134235385352516
"2429",-0.327105539022899,-78.2009631882161,-78.2009631142556,-0.327105639022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.09059912554,0.0684894409977559,0.0138457388685609,9.7326162078008,-0.134135819091028
"2428",-0.327105639022899,-78.2009631142556,-78.200963040332,-0.327105739022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.08965430929,0.0682387742591299,0.0138432912152311,9.74645949901603,-0.134036192376586
"2427",-0.327105739022899,-78.200963040332,-78.2009629664454,-0.327105839022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.08871312426,0.0679885311515402,0.0138408485659482,9.76030034758197,-0.133936506140957
"2426",-0.327105839022899,-78.2009629664454,-78.2009628925956,-0.327105939022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.08777556301,0.0677387117073463,0.0138384100624052,9.77413875764438,-0.133836761322224
"2425",-0.327105939022899,-78.2009628925956,-78.2009628187827,-0.327106039022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.08684161819,0.0674893153500295,0.0138359748740697,9.78797473251845,-0.133736958857079
"2424",-0.327106039022899,-78.2009628187827,-78.2009627450065,-0.327106139022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.0859112825,0.067240342028059,0.0138335455211944,9.80180827803964,-0.133637099633253
"2423",-0.327106139022899,-78.2009627450065,-78.200962671267,-0.327106239022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.08498454851,0.0669917913129881,0.0138311228220118,9.81563940086166,-0.133537184538528
"2422",-0.327106239022899,-78.200962671267,-78.2009625975641,-0.327106339022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.08406140871,0.0667436631472362,0.0138287017566157,9.82946810261827,-0.133437214533099
"2421",-0.327106339022899,-78.2009625975641,-78.2009625238978,-0.327106439022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.08314185595,0.0664959569285812,0.0138262839867025,9.84329438660497,-0.133337190509608
"2420",-0.327106439022899,-78.2009625238978,-78.2009624502681,-0.327106539022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.08222588299,0.066248672634962,0.0138238745572323,9.85711826116221,-0.133237113294267
"2419",-0.327106539022899,-78.2009624502681,-78.2009623766748,-0.327106639022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.08131348225,0.0660018098019827,0.0138214667326793,9.87093972789489,-0.133136983839879
"2418",-0.327106639022899,-78.2009623766748,-78.2009623031179,-0.327106739022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.08040464661,0.0657553683711767,0.0138190663999822,9.88475879429487,-0.133036802960551
"2417",-0.327106739022899,-78.2009623031179,-78.2009622295974,-0.327106839022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.07949936858,0.0655093477913728,0.0138166668420965,9.89857546113696,-0.132936571601908
"2416",-0.327106839022899,-78.2009622295974,-78.2009621561132,-0.327106939022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.07859764112,0.0652637480240754,0.0138142747548926,9.91238973589186,-0.132836290560484
"2415",-0.327106939022899,-78.2009621561132,-78.2009620826653,-0.327107039022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.07769945675,0.0650185686926646,0.0138118859540057,9.92620162184586,-0.132735960733542
"2414",-0.327107039022899,-78.2009620826653,-78.2009620092535,-0.327107139022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.07680480828,0.0647738094921156,0.0138095012754746,9.94001112312134,-0.13263558297089
"2413",-0.327107139022899,-78.2009620092535,-78.2009619358779,-0.327107239022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.07591368848,0.0645294702015291,0.013807121540907,9.95381824466224,-0.132535158110652
