"","lon_fit","lat_fit","Date","EOS_no","Flux_ave","Point","VaisalaType","CO2_ppm_ave","WaterTemp_c","BaroPress_kpa","AirTemp_c","Total_hPa","adjusted_ppm","DOC","TDN","ele_fit","dist_diff","dist","slope50m","midpoint","surface_area","flux_umolpers","Totalflux_umolpers"
"1",-78.2030989701113,-0.330549572898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.91360025687,0.0115556990345027,0,NA,NA,NA,NA,NA
"2",-78.2030989979651,-0.330549672898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.91277968272,0.0115554976693488,0.0115554976693488,-0.0710115802924553,NA,NA,NA,NA
"3",-78.2030990258123,-0.330549772898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.91195911062,0.0115552963334551,0.0231107940028039,-0.0710121103831525,NA,NA,NA,NA
"4",-78.2030990536527,-0.330549872898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.9111385406,0.011555095048152,0.0346658890509559,-0.0710126390545328,NA,NA,NA,NA
"5",-78.2030990814863,-0.330549972898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.91031797273,0.0115548926744538,0.0462207817254097,-0.0710131680663224,NA,NA,NA,NA
"6",-78.2030991093132,-0.330550072898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.90949740712,0.0115546926132737,0.0577754743386834,-0.0710136922129389,NA,NA,NA,NA
"7",-78.2030991371333,-0.330550172898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.90867684366,0.0115544903252669,0.0693299646639502,-0.0710142178849559,NA,NA,NA,NA
"8",-78.2030991649467,-0.330550272898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.90785628255,0.0115542896059537,0.080884254269904,-0.0710147404803488,NA,NA,NA,NA
"9",-78.2030991927533,-0.330550372898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.90703572373,0.0115540881624554,0.0924383424323594,-0.0710152623963628,NA,NA,NA,NA
"10",-78.2030992205532,-0.330550472898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.9062151673,0.0115538879073966,0.103992230339756,-0.0710157821063534,NA,NA,NA,NA
"11",-78.2030992483464,-0.330550572898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.90539461323,0.0115536861806902,0.115545916520446,-0.0710163014705244,NA,NA,NA,NA
"12",-78.2030992761328,-0.330550672898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.90457406167,0.0115534860211426,0.127099402541589,-0.0710168185149917,NA,NA,NA,NA
"13",-78.2030993039125,-0.330550772898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.90375351255,0.0115532847589606,0.138652687300549,-0.071017334832687,NA,NA,NA,NA
"14",-78.2030993316854,-0.330550872898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.90293296601,0.0115530843053193,0.150205771605869,-0.0710178493785454,NA,NA,NA,NA
"15",-78.2030993594516,-0.330550972898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.90211242203,0.0115528831445033,0.161758654750372,-0.071018362883958,NA,NA,NA,NA
"16",-78.2030993872111,-0.330551072898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.90129188071,0.0115526835333526,0.173311338283725,-0.0710188743648786,NA,NA,NA,NA
"17",-78.2030994149638,-0.330551172898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.900471342,0.0115524824577733,0.184863820741498,-0.0710193850947322,NA,NA,NA,NA
"18",-78.2030994427098,-0.330551272898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.89965080603,0.0115522818115181,0.196416102553016,-0.071019894279093,NA,NA,NA,NA
"19",-78.2030994704491,-0.330551372898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.89883027284,0.0115520819567934,0.207968184509809,-0.0710204018148404,NA,NA,NA,NA
"20",-78.2030994981816,-0.330551472898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.89800974242,0.0115518810172404,0.21952006552705,-0.0710209083498207,NA,NA,NA,NA
"21",-78.2030995259074,-0.330551572898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.89718921488,0.0115516816309622,0.231071747158012,-0.0710214130188093,NA,NA,NA,NA
"22",-78.2030995536264,-0.330551672898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.89636869017,0.011551481170855,0.242623228328867,-0.0710219166569453,NA,NA,NA,NA
"23",-78.2030995813388,-0.330551772898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.89554816841,0.0115512814962671,0.254174509825134,-0.0710224186944687,NA,NA,NA,NA
"24",-78.2030996090444,-0.330551872898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.8947276496,0.011551080737874,0.265725590563008,-0.0710229196617332,NA,NA,NA,NA
"25",-78.2030996367432,-0.330551972898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.89390713386,0.0115508819200301,0.277276472483038,-0.071023418740586,NA,NA,NA,NA
"26",-78.2030996644354,-0.330552072898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.8930866211,0.0115506812468169,0.288827153729855,-0.0710239169250366,NA,NA,NA,NA
"27",-78.2030996921208,-0.330552172898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.8922661115,0.0115504821355188,0.300377635865374,-0.0710244133504359,NA,NA,NA,NA
