"","lat_fit","lon_fit","lon_dist","lat_dist","lat","lon","ele","time","Date","EOS_no","Flux_ave","Point","CO2_ppm_ave","adjusted_ppm","AirTemp_c","VaisalaType","Total_hPa","COLM_waterTempAve","DOC","TDN","ele_fit","dist_diff","Total_flux","dist","slope50m"
"11",-0.34018041087091,-78.1995013950264,-78.1995007611261,-0.34019041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3948.2967963836,1.11542916055919,NA,11.7014676663205,-0.0297236894134891
"12",-0.34019041087091,-78.1995007611261,-78.199500890671,-0.34020041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3948.26195241433,1.11328830829643,NA,12.8147559746169,-0.0298369830357542
"13",-0.34020041087091,-78.199500890671,-78.1995021632907,-0.34021041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3948.22674578441,1.12217282066945,NA,13.9369287952863,-0.029963189252796
"14",-0.34021041087091,-78.1995021632907,-78.1995047292436,-0.34022041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3948.19082426301,1.14925652724969,NA,15.086185322536,-0.029963189252796
"15",-0.34022041087091,-78.1995047292436,-78.1995085283645,-0.34023041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3948.15358458773,1.19082102397465,NA,16.2770063465107,-0.0301217076217057
"16",-0.34023041087091,-78.1995085283645,-78.1995133389165,-0.34024041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3948.11451685247,1.2352982706218,NA,17.5123046171325,-0.0303185823390555
"17",-0.34024041087091,-78.1995133389165,-78.1995188388112,-0.34025041087091,-0.340232765302062,-78.1995190121233,3948.27,2021-07-09 11:36:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3948.07347281373,1.27044645886781,NA,18.7827510760003,-0.0305483927086837
"18",-0.34025041087091,-78.1995188388112,-78.1995246662234,-0.34026041087091,-0.340243745595217,-78.1995201855898,3949.71,2021-07-09 11:30:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3948.03071213739,1.28841207319419,NA,20.0711631491945,-0.0307993435966015
"19",-0.34026041087091,-78.1995246662234,-78.1995304712501,-0.34027041087091,-0.340257240459323,-78.1995267234743,3945.87,2021-07-09 11:32:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.98677892984,1.28715924616108,NA,21.3583223953556,-0.0310581044683251
"20",-0.34027041087091,-78.1995304712501,-78.1995359542698,-0.34028041087091,-0.340271992608905,-78.1995295733213,3950.67,2021-07-09 11:37:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.94231797108,1.26954227664874,NA,22.6278646720043,-0.0313132559896968
"21",-0.34028041087091,-78.1995359542698,-78.199540889771,-0.34029041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.89790751114,1.24139108314603,NA,23.8692557551503,-0.0317868144910172
"22",-0.34029041087091,-78.199540889771,-78.1995451365915,-0.34030041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.85394642696,1.20941773909453,NA,25.0786734942449,-0.0320025513528286
"23",-0.34030041087091,-78.1995451365915,-78.1995486368361,-0.34031041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.81060894773,1.17941558174903,NA,26.2580890759939,-0.0322072454344366
"24",-0.34031041087091,-78.1995486368361,-78.1995514063707,-0.34032041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.76786347132,1.15509757384143,NA,27.4131866498353,-0.0324044158772637
"25",-0.34032041087091,-78.1995514063707,-78.1995535199039,-0.34033041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.72553738945,1.13778575360652,NA,28.5509724034418,-0.0325971230321057
"26",-0.34033041087091,-78.1995535199039,-78.1995550934165,-0.34034041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.68339911309,1.1268911947825,NA,29.6778635982243,-0.0327874455066843
"27",-0.34034041087091,-78.1995550934165,-78.1995562662441,-0.34035041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.64122784828,1.12082462583885,NA,30.7986882240632,-0.0329765059278055
"28",-0.34035041087091,-78.1995562662441,-78.1995571845579,-0.34036041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.59885309194,1.11787867677322,NA,31.9165669008364,-0.0331647934443136
"29",-0.34036041087091,-78.1995571845579,-78.1995579874176,-0.34037041087091,-0.340365115553141,-78.1995516177267,3947.79,2021-07-09 11:31:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.55616239494,1.11677675521605,NA,33.0333436560525,-0.0333525399276429
"30",-0.34037041087091,-78.1995579874176,-78.1995587960468,-0.34038041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.51308800083,1.11682833624923,NA,34.1501719923017,-0.0335399944916086
"31",-0.34038041087091,-78.1995587960468,-78.1995597065364,-0.34039041087091,-0.340382466092706,-78.1995655316859,3946.35,2021-07-09 11:38:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.46958636465,1.11779936664811,NA,35.2679713589498,-0.0337275385315875
"32",-0.34039041087091,-78.1995597065364,-78.1995607858351,-0.34040041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.42562143448,1.11965963180728,NA,36.3876309907571,-0.0339156586406808
"33",-0.34040041087091,-78.1995607858351,-78.1995620706436,-0.34041041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.3811569647,1.12234491521144,NA,37.5099759059685,-0.0341048359053721
"34",-0.34041041087091,-78.1995620706436,-78.1995635686775,-0.34042041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.3361579418,1.12561580623969,NA,38.6355917122082,-0.0342954178504142
"35",-0.34042041087091,-78.1995635686775,-78.199565261698,-0.34043041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.29059782758,1.12903549652651,NA,39.7646272087347,-0.0344875229718009
"36",-0.34043041087091,-78.199565261698,-78.1995671097071,-0.34044041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.24446711528,1.13204323866125,NA,40.896670447396,-0.0346810018904177
"37",-0.34044041087091,-78.1995671097071,-78.1995690557515,-0.34045041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.19777929893,1.13407713895663,NA,42.0307475863526,-0.0348754559468529
"38",-0.34045041087091,-78.1995690557515,-78.1995710308603,-0.34046041087091,-0.340449186041951,-78.1995879113674,3945.87,2021-07-09 11:32:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.15057199852,1.13469960065459,NA,43.1654471870072,-0.0350702997287825
"39",-0.34046041087091,-78.1995710308603,-78.1995729587412,-0.34047041087091,-0.340456226840615,-78.1995813734829,3943.95,2021-07-09 11:39:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.10290279732,1.13369265622646,NA,44.2991398432337,-0.035264848818745
"40",-0.34047041087091,-78.1995729587412,-78.1995747599613,-0.34048041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.05484073039,1.13110835166322,NA,45.4302481948969,-0.0354584150805994
"41",-0.34048041087091,-78.1995747599613,-78.1995763554442,-0.34049041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.0064550944,1.12727393059458,NA,46.5575221254915,-0.0356503958259217
"42",-0.34049041087091,-78.1995763554442,-78.1995776692042,-0.34050041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.95780340382,1.12276015194516,NA,47.6802822774366,-0.0358403477540469
"43",-0.34050041087091,-78.1995776692042,-78.1995786303131,-0.34051041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.90892010019,1.1183243676237,NA,48.7986066450603,-0.0360280406266122
"44",-0.34051041087091,-78.1995786303131,-78.1995791741571,-0.34052041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.85980722494,1.11483986247595,NA,49.9134465075363,-0.0362134886524955
"45",-0.34052041087091,-78.1995791741571,-78.1995792430821,-0.34053041087091,-0.34052194096148,-78.1995730753988,3945.39,2021-07-09 11:31:30,"2021-07-09","EOS1",0.175,1,NA,NA,NA,NA,NA,NA,2.824,0.1087,3946.81042782927,1.11322134869624,NA,51.0266678562325,-0.0367749761930333
"46",-0.34053041087091,-78.1995792430821,-78.1995787865476,-0.34054041087091,-0.340532502159476,-78.199576260522,3944.91,2021-07-09 11:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.76070248381,1.11435434451892,NA,52.1410222007514,-0.0370450185019894
"47",-0.34054041087091,-78.1995787865476,-78.1995777609248,-0.34055041087091,-0.340539207682014,-78.1995704770088,3944.91,2021-07-09 11:40:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.71050890019,1.11903424647016,NA,53.2600564472216,-0.0373596485730979
"48",-0.34055041087091,-78.1995777609248,-78.1995761290675,-0.34056041087091,-0.340544739738107,-78.199565699324,3947.79,2021-07-09 11:44:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.65967884765,1.12791896484623,NA,54.3879754120678,-0.0377545188672501
"49",-0.34056041087091,-78.1995761290675,-78.199573859774,-0.34057041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.6080076195,1.14149717224632,NA,55.5294725843141,-0.0381416316356619
"50",-0.34057041087091,-78.199573859774,-78.1995709272397,-0.34058041087091,-0.340577093884349,-78.19958162494,3947.31,2021-07-09 11:56:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.55526634058,1.1600722315427,NA,56.6895448158568,-0.0383228789189984
"51",-0.34058041087091,-78.1995709272397,-78.1995673105771,-0.34059041087091,-0.340584050863981,-78.1995802000165,3946.83,2021-07-09 11:57:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.50120431822,1.18376010864085,NA,57.8733049244977,-0.0386848332193871
"52",-0.34059041087091,-78.1995673105771,-78.1995629934552,-0.34060041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.44555697552,1.21249812203791,NA,59.0858030465356,-0.039058206948288
"53",-0.34060041087091,-78.1995629934552,-78.1995579638869,-0.34061041087091,-0.340608945116401,-78.1995871569961,3946.83,2021-07-09 11:46:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.38805371483,1.2460607895182,NA,60.3318638360538,-0.0394385659960138
"54",-0.34061041087091,-78.1995579638869,-78.1995522141707,-0.34062041087091,-0.340630989521742,-78.1995895877481,3943.95,2021-07-09 11:58:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.32842537231,1.28407922278348,NA,61.6159430588373,-0.039820457507989
"55",-0.34062041087091,-78.1995522141707,-78.1995457409746,-0.34063041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.26641108677,1.32606133187141,NA,62.9420043907087,-0.0402072732458905
"56",-0.34063041087091,-78.1995457409746,-78.1995385455356,-0.34064041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.20176453664,1.37141145666919,NA,64.3134158473779,-0.0406089533847449
"57",-0.34064041087091,-78.1995385455356,-78.1995306339389,-0.34065041087091,-0.340657727792859,-78.1995574012399,3947.79,2021-07-09 11:46:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.13425956852,1.41944856986356,NA,65.7328644172414,-0.0412556041697822
"58",-0.34065041087091,-78.1995306339389,-78.1995220174327,-0.34066041087091,-0.340639958158135,-78.1995172519237,3941.54,2021-07-09 11:54:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.06369528516,1.46942383609371,NA,67.2022882533352,-0.0417141924032351
"59",-0.34066041087091,-78.1995220174327,-78.1995127127364,-0.34067041087091,-0.340640293434262,-78.1995061039925,3946.35,2021-07-09 11:54:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3945.98990062157,1.52053750856021,NA,68.7228257618954,-0.0421825458887848
"60",-0.34067041087091,-78.1995127127364,-78.1995027422978,-0.34068041087091,-0.340644400566816,-78.1994876638055,3946.35,2021-07-09 11:47:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3945.91273843342,1.57195628556155,NA,70.2947820474569,-0.0426534289893292
"61",-0.34068041087091,-78.1995027422978,-78.1994921344635,-0.34069041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3945.83210905449,1.62283113821218,NA,71.9176131856691,-0.0431227611527939
"62",-0.34069041087091,-78.1994921344635,-78.199480923532,-0.34070041087091,-0.340709025040269,-78.1995027512312,3946.83,2021-07-09 11:53:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3945.74795326317,1.67231570661284,NA,73.5899288922819,-0.0437723061521963
"63",-0.34070041087091,-78.199480923532,-78.1994691496671,-0.34071041087091,-0.340719753876328,-78.1994919385761,3945.87,2021-07-09 11:52:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3945.66025457375,1.71958526096341,NA,75.3095141532453,-0.0442305193021163
"64",-0.34071041087091,-78.1994691496671,-78.19945685866,-0.34072041087091,-0.340717490762472,-78.1994841434062,3949.71,2021-07-09 11:52:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3945.56904074757,1.76385553358523,NA,77.0733696868306,-0.0448635904306471
"65",-0.34072041087091,-78.19945685866,-78.1994441015388,-0.34073041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3945.47438443549,1.80440065309881,NA,78.8777703399294,-0.0453426779668427
"66",-0.34073041087091,-78.1994441015388,-78.1994309340292,-0.34074041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3945.37640288848,1.84056999651193,NA,80.7183403364413,-0.0460071169835004
"67",-0.34074041087091,-78.1994309340292,-78.1994174158826,-0.34075041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3945.27525667278,1.87180281164342,NA,82.5901431480847,-0.0466881502012512
"68",-0.34075041087091,-78.1994174158826,-78.1994036100959,-0.34076041087091,-0.340769039466977,-78.1994272302836,3945.39,2021-07-09 11:47:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3945.17114738492,1.8976398360503,NA,84.487782984135,-0.0472077836219438
"69",-0.34076041087091,-78.1994036100959,-78.1993895820404,-0.34077041087091,-0.340785551816225,-78.1994320079684,3945.39,2021-07-09 11:51:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3945.06431441071,1.91773270039675,NA,86.4055156845318,-0.0479131983323277
"70",-0.34077041087091,-78.1993895820404,-78.1993753985406,-0.34078041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3944.95503074205,1.93184881119601,NA,88.3373644957278,-0.0486310024171136
"71",-0.34078041087091,-78.1993753985406,-78.1993611269288,-0.34079041087091,-0.340788066387177,-78.1993786990643,3944.91,2021-07-09 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3944.84359801433,1.93987332606275,NA,90.2772378217905,-0.0491798065466095
"72",-0.34079041087091,-78.1993611269288,-78.1993468341027,-0.34080041087091,-0.34078823402524,-78.1993610970676,3942.98,2021-07-09 11:48:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3944.73034086584,1.9418077870755,NA,92.2190456088661,-0.0499213848227047
"73",-0.34080041087091,-78.1993468341027,-78.1993325856242,-0.34081041087091,-0.340778008103371,-78.1993364542723,3945.87,2021-07-09 11:50:00,"2021-07-09","EOS2",0.16,2,591,883.898380067138,6.927,"old",626.2844,7.179,NA,NA,3944.61560077355,1.93776493427072,NA,94.1568105431368,-0.050678935417834
"74",-0.34081041087091,-78.1993325856242,-78.1993184448796,-0.34082041087091,-0.340791502967477,-78.1993241328746,3944.43,2021-07-09 11:48:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3944.49932756916,1.92796097199357,NA,96.0847715151303,-0.0514474844753715
"75",-0.34082041087091,-78.1993184448796,-78.1993044723254,-0.34083041087091,-0.340810026973486,-78.1993176788092,3946.35,2021-07-09 12:02:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3944.38152824981,1.9127052224419,NA,97.9974767375722,-0.0520499494865179
"76",-0.34083041087091,-78.1993044723254,-78.1992907248397,-0.34084041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3944.26264024028,1.89238771908344,NA,99.8898644566557,-0.0528384954210109
"77",-0.34084041087091,-78.1992907248397,-78.1992772551815,-0.34085041087091,-0.340840956196189,-78.19928817451,3941.06,2021-07-09 12:10:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3944.14309576563,1.86746623210206,NA,101.757330688758,-0.0536420787004856
"78",-0.34085041087091,-78.1992772551815,-78.1992641115824,-0.34086041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3944.02331340193,1.83845102557279,NA,103.595781714331,-0.054272031256393
"79",-0.34086041087091,-78.1992641115824,-78.1992513374549,-0.34087041087091,-0.340836765244603,-78.1992529705167,3940.1,2021-07-09 12:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3943.90369048213,1.80589091037291,NA,105.401672624703,-0.0551126952985007
"80",-0.34087041087091,-78.1992513374549,-78.1992389712156,-0.34088041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3943.78459646889,1.77035954119629,NA,107.1720321659,-0.0557613712403048
"81",-0.34088041087091,-78.1992389712156,-78.199227046224,-0.34089041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3943.66636743678,1.73244170957901,NA,108.904473875479,-0.0566538838051359
"82",-0.34089041087091,-78.199227046224,-78.1992155908096,-0.34090041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3943.54930179025,1.69272212387182,NA,110.597195999351,-0.0573241659183245
"83",-0.34090041087091,-78.1992155908096,-78.1992046284024,-0.34091041087091,-0.340904742479324,-78.1992159225047,3938.18,2021-07-09 12:08:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3943.43365714176,1.65177312620403,NA,112.248969125555,-0.0579982932527223
"84",-0.34091041087091,-78.1992046284024,-78.1991941776844,-0.34092041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3943.31964847827,1.61014953236236,NA,113.859118657917,-0.0589764925210226
"85",-0.34092041087091,-78.1991941776844,-78.1991842528358,-0.34093041087091,-0.340930391103029,-78.1992082111537,3942.98,2021-07-09 12:03:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3943.20744715325,1.56837719030523,NA,115.427495848222,-0.059674602420534
"86",-0.34093041087091,-78.1991842528358,-78.1991748637571,-0.34094041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3943.09718113298,1.52695155173296,NA,116.954447399955,-0.0603760881410955
"87",-0.34094041087091,-78.1991748637571,-78.1991660163324,-0.34095041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3942.98893578457,1.48633054114043,NA,118.440777941096,-0.0610806339316527
"88",-0.34095041087091,-78.1991660163324,-78.1991577126609,-0.34096041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3942.88275556481,1.44693294036369,NA,119.887710881459,-0.0617878882768683
"89",-0.34096041087091,-78.1991577126609,-78.1991499512831,-0.34097041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3942.77864618153,1.40913439099791,NA,121.296845272457,-0.0624974296873423
"90",-0.34097041087091,-78.1991499512831,-78.199142727333,-0.34098041087091,-0.340988310053945,-78.1991740129888,3943.47,2021-07-09 12:11:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3942.67657734917,1.3732675154497,NA,122.670112787907,-0.0628051845833153
"91",-0.34098041087091,-78.199142727333,-78.1991360327164,-0.34099041087091,-0.340987220406532,-78.1991455983371,3937.22,2021-07-09 12:08:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3942.57648579667,1.33961481118149,NA,124.009727599088,-0.0635019394686136
"92",-0.34099041087091,-78.1991360327164,-78.1991298561138,-0.34100041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3942.47827900894,1.30841402699912,NA,125.318141626087,-0.0641999946031813
"93",-0.34100041087091,-78.1991298561138,-78.199124183085,-0.34101041087091,-0.341005995869637,-78.199129505083,3941.06,2021-07-09 12:07:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3942.38183875508,1.27984554374962,NA,126.597987169837,-0.0648985898567162
"94",-0.34101041087091,-78.199124183085,-78.1991189959943,-0.34102041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3942.28702568553,1.25403744731148,NA,127.852024617149,-0.065151349611152
"95",-0.34102041087091,-78.1991189959943,-78.1991142739625,-0.34103041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3942.19368367687,1.23105865751018,NA,129.083083274659,-0.0660660863082954
"96",-0.34103041087091,-78.1991142739625,-78.1991099927819,-0.34104041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3942.10164477657,1.21091793706182,NA,130.294001211721,-0.0667384849473284
"97",-0.34104041087091,-78.1991099927819,-78.199106124741,-0.34105041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3942.01073429725,1.19356720084647,NA,131.487568412567,-0.0669476849676457
"98",-0.34105041087091,-78.199106124741,-78.1991026385621,-0.34106041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3941.92077571735,1.17889922592531,NA,132.666467638492,-0.0676075404476613
"99",-0.34106041087091,-78.1991026385621,-78.1990994992101,-0.34107041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3941.83159579031,1.16675987249437,NA,133.833227510987,-0.0682642320781631
"100",-0.34107041087091,-78.1990994992101,-78.199096667827,-0.34108041087091,-0.341073386371136,-78.1991236377507,3944.91,2021-07-09 12:03:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3941.74302875189,1.15695416468611,NA,134.990181675673,-0.0684463806901348
"101",-0.34108041087091,-78.199096667827,-78.1990941016187,-0.34109041087091,-0.341077661141753,-78.1991027668118,3942.98,2021-07-09 12:06:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3941.65492006426,1.14926358511048,NA,136.139445260783,-0.0690887774652825
"102",-0.34109041087091,-78.1990941016187,-78.1990917538863,-0.34110041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3941.56712882504,1.14346117473337,NA,137.282906435517,-0.0692562633960946
