"","lon_fit","lat_fit","ele_fit","dist","Date","Flux_ave","pCO2_ppm","AirTemp_c","WaterTemp_c","air_pressure_hpa","surface_area","flux_umolpers","Totalflux_umolpers","DOC","TDN","Wetland","dist_ANTE","dist_GAVI","dist_COLM","dist_GAVItrib1","dist_GAVItrib2","dist_GAVItrib3","CO2_air_ppm","WaterTemp_K","KH_mol.L.atm","CO2_CO2asC_gperL","air_pressure_atm","pCO2_air_atm","deltaCO2","Flux_gC_m2_s","k_m_d","k_m_d_2","Sc","K600.effective"
"13",-78.193579527872,-0.31516541296339,4275.80654951102,372.268157854986,"2021-07-06",-0.01,316.869634609231,6.868,8.6765,626.3104,15.4120123397206,-0.154120123397206,33.8255875503003,NA,NA,"ANTE",372.268157854986,NA,NA,NA,NA,NA,416.45,281.8265,0.055789534317929,0.000212136112252096,0.61812032679232,0.000257416210092662,-2.52615557239543e-06,-0.010368,4104.26028915097,4.10426028915097,1119.2540962361,5.60561951826701
"14",-78.1935963814562,-0.31514541296339,4275.68706261336,375.179619212063,"2021-07-05",0.08,548.815690612,6.666,8.41425,627.9044,2.32403016714173,0.185922413371338,34.0115099636716,3.018,0.07629,"ANTE",375.179619212063,NA,NA,NA,NA,NA,416.45,281.56425,0.0562338008782988,0.000370343907177135,0.61969348253252,0.000258071350800668,6.31351257937182e-06,0.082944,13137.5361903932,13.1375361903932,1137.12734185186,18.0860135248533
"15",-78.1936105699277,-0.31512841296339,4275.67688080147,377.644553106243,"2021-07-06",0.075,563.844014567184,6.868,8.6765,626.3104,3.907914453532,0.2930935840149,34.3046035476865,3.413,0.1029,"ANTE",377.644553106243,NA,NA,NA,NA,NA,416.45,281.8265,0.055789534317929,0.000377479140007857,0.61812032679232,0.000257416210092662,6.6982549488149e-06,0.07776,11608.9937743797,11.6089937743797,1119.2540962361,15.8556225737244
"16",-78.1936966331167,-0.31502641296339,4275.54266423757,392.50135543669,"2021-07-05",0.223333333333333,1026.03821133262,6.666,8.905,627.7364,4.09553768567249,0.914670083133521,35.21927363082,NA,NA,"ANTE",392.50135543669,NA,NA,NA,NA,NA,416.45,282.055,0.0554059707677111,0.000682183717723796,0.61952767941812,0.000258002302093676,2.35021831146087e-05,0.231552,9852.36132621523,9.85236132621523,1103.94775259323,13.3640768831081
"17",-78.1938348147375,-0.31488741296339,4272.29812576764,414.336961351316,"2021-07-05",0.373333333333333,2425.55039149338,6.667,9.09625,627.6114,2.7975995516371,1.04443716594452,36.2637107967646,NA,NA,"ANTE",414.336961351316,NA,NA,NA,NA,NA,416.45,282.24625,0.0550874367127126,0.00160340824421864,0.61940431400562,0.00025795092656764,7.41177948357557e-05,0.387072,5222.38958751737,5.22238958751737,1091.32532592627,7.04321196330019
"18",-78.1939190450388,-0.31482041296339,4268.19946714417,426.321553807138,"2021-07-05",0.0933333333333333,1744.438455728,6.663,8.7295,627.7264,2.24670436917985,0.209692407790119,36.4734032045547,NA,NA,"ANTE",426.321553807138,NA,NA,NA,NA,NA,416.45,281.8795,0.0557002763734518,0.00116598844920632,0.61951781018512,0.000257998192051593,5.05753082679201e-05,0.096768,1913.34473904492,1.91334473904492,1115.68182537274,2.60908231223715
"19",-78.1940521108975,-0.31473441296339,4267.19322405249,443.967137466076,"2021-07-05",0.11,785.692927412308,6.669,9.31775,627.5174,0.963185584224773,0.105950414264725,36.5793536188194,3.866,0.1229,"ANTE",443.967137466076,NA,NA,NA,NA,NA,416.45,282.46775,0.0547213420662294,0.000515930057279352,0.61931154321542,0.000257912292172062,1.41190783836001e-05,0.114048,8077.58105036598,8.07758105036598,1076.91886945525,10.8217424180916
"20",-78.1941008369913,-0.31470741296339,4267.13120982319,450.168560396031,"2021-07-06",1.075,1008.52780510062,6.866,8.5785,626.4494,2.86380424224305,3.07858956041128,39.6579431792307,3.958,0.09001,"ANTE",450.168560396031,NA,NA,NA,NA,NA,416.45,281.7285,0.0559550430269703,0.000677186600739614,0.61825750913102,0.000257473339677613,2.34850735817143e-05,1.11456,47458.2289947692,47.4582289947692,1125.89463201124,65.0106901677438
"21",-78.1996055164438,-0.324216710792542,4148.74820308681,3.04375834448683,"2021-06-30",0.09,566.488203771831,6.786,8.15625,626.1104,3.4114314478313,0.307028830304817,0.307028830304817,8.737,0.2291,"GAVI",NA,3.04375834448683,NA,NA,NA,NA,416.45,281.30625,0.056675137708759,0.000385269563509873,0.61792294213232,0.000257334009251005,7.25076515546776e-06,0.093312,12869.262484613,12.869262484613,1155.0343483728,17.8556425592858
"22",-78.199602358005,-0.324359710792542,4140.19177335653,19.1069360043964,"2021-06-29",1.22,1556.69744360369,7.196,7.82575,627.1424,10.6570787601307,13.0016360873595,13.3086649176643,4.093,0.1337,"GAVI",NA,19.1069360043964,NA,NA,NA,NA,416.45,280.97575,0.0572467585436339,0.00106939059215367,0.61894144697792,0.000257758165593955,4.64633255494478e-05,1.264896,27223.5356604825,27.2235356604825,1178.44884453843,38.1526115539013
"23",-78.1996501458136,-0.324669710792542,4135.94811642437,54.1434052001352,"2021-06-30",0.235,788.703258970738,6.801,8.2105,626.2524,11.7525821520673,2.76185680573581,16.0705217234001,NA,NA,"GAVI",NA,54.1434052001352,NA,NA,NA,NA,416.45,281.3605,0.0565819831958109,0.000535516734546763,0.61806308524092,0.000257392371848581,1.57368280165342e-05,0.243648,15482.6626906011,15.4826626906011,1151.2421724871,21.4463491566429
"24",-78.1996291354391,-0.324821710792542,4135.92245622907,71.2537808366193,"2021-06-29",2.605,1111.94430211292,7.196,7.8905,627.1124,11.3490375527947,29.5642428250303,45.6347645484304,NA,NA,"GAVI",NA,71.2537808366193,NA,NA,NA,NA,416.45,281.0405,0.0571342107714834,0.000762360721476835,0.61891183927892,0.000257745835467706,2.88307732556736e-05,2.700864,93679.9015429978,93.6799015429978,1173.81914877542,131.030197437794
"25",-78.1996154875771,-0.325087710792542,4132.13038244278,101.121737278547,"2021-06-30",0.295,619.022997972983,6.829,8.50775,626.2664,19.9074724567726,5.87270437474791,51.5074689231783,NA,NA,"GAVI",NA,101.121737278547,NA,NA,NA,NA,416.45,281.65775,0.0560749071407366,0.000416539885551785,0.61807690216712,0.000257398125907497,8.92385939426687e-06,0.305856,34273.960008435,34.273960008435,1130.71720494561,47.0506535895805
"26",-78.1996179802688,-0.325100710792542,4131.93378882584,102.595733295518,"2021-06-29",0.105,1215.55054841169,7.198,8.0465,627.0824,8.17377761529606,0.858246649606086,52.3657155727843,NA,NA,"GAVI",NA,102.595733295518,NA,NA,NA,NA,416.45,281.1965,0.0568641727576412,0.000829455316566334,0.61888223157992,0.000257733505341458,3.25104878428029e-05,0.108864,3348.58094182983,3.34858094182983,1162.75006602599,4.66152869964416
"27",-78.1996886725178,-0.325347710792542,4122.52091904042,131.208359565481,"2021-06-29",0.54,921.981052672308,7.2,8.16175,626.9834,9.80018832824206,5.29210169725071,57.6578172700351,NA,NA,"GAVI",NA,131.208359565481,NA,NA,NA,NA,416.45,281.31175,0.0566656848527845,0.00062693625325161,0.61878452617322,0.000257692815924837,2.09234322535177e-05,0.559872,26758.1338098042,26.7581338098042,1154.64923413898,37.1197661809563
"28",-78.1997005589463,-0.325404710792542,4121.71135296702,137.689839533427,"2021-06-30",0.015,544.080448621915,6.828,8.57975,626.2084,5.44766538501361,0.0817149807752042,57.7395322508103,NA,NA,"GAVI",NA,137.689839533427,NA,NA,NA,NA,416.45,281.72975,0.0559529281320778,0.000365314730877728,0.61801966061572,0.000257374287663417,6.03958386171499e-06,0.015552,2575.01184785004,2.57501184785004,1125.80964283872,3.52724875223551
"29",-78.1997062434632,-0.325621710792542,4115.55147910209,161.911987764805,"2021-06-29",0.16,496.548967649538,7.206,8.3385,626.9874,14.7121055893993,2.35393689430388,60.0934691451141,NA,NA,"GAVI",NA,161.911987764805,NA,NA,NA,NA,416.45,281.4885,0.0563629380696813,0.000335843504546341,0.61878847386642,0.000257694459941671,4.40470976125781e-06,0.165888,37661.5052957834,37.6615052957834,1142.35146532759,51.9663149071063
"30",-78.199704301023,-0.325738710792542,4113.20368755591,174.945320669297,"2021-06-29",1.91,NA,NA,NA,NA,3.45327049811769,6.5957466514048,66.6892157965189,3.44,0.1274,"GAVI",NA,174.945320669297,NA,NA,NA,NA,416.45,NA,NA,NA,NA,NA,NA,1.980288,NA,NA,NA,NA
"31",-78.1997083434201,-0.325780710792542,4111.50233467722,179.644634757485,"2021-06-30",0.09,924.818518333138,6.823,8.5275,626.0904,5.41392525808237,0.487253273227413,67.1764690697463,NA,NA,"GAVI",NA,179.644634757485,NA,NA,NA,NA,416.45,281.6775,0.0560414149687627,0.000621937660280444,0.61790320366632,0.000257325789166839,2.04333651716146e-05,0.093312,4566.6486756487,4.5666486756487,1129.36856263967,6.26527046126685
"32",-78.1998132535558,-0.326028710792542,4110.96761050537,209.890098082383,"2021-06-29",0.61,1407.27990356431,7.215,8.53225,626.8724,0,0,67.1764690697463,NA,NA,"GAVI",NA,209.890098082383,NA,NA,NA,NA,416.45,281.68225,0.0560333635742802,0.000946255517846363,0.61867497768692,0.000257647194457718,3.85850405447115e-05,0.632448,16391.0155612544,16.3910155612544,1129.04448449308,22.4846309742417
"33",-78.19985738685,-0.326101710792542,4109.616035166,219.383376413626,"2021-06-30",0.43,789.007456838455,6.768,8.31275,626.1864,0,0,67.1764690697463,7.943,0.2281,"GAVI",NA,219.383376413626,NA,NA,NA,NA,416.45,281.46275,0.0564069195564332,0.000534065761767752,0.61799794830312,0.000257365245570834,1.56078237583431e-05,0.445824,28564.135968135,28.564135968135,1144.13363959745,39.4442628238697
"34",-78.1998747633596,-0.326342710792542,4108.09468859688,247.812114107941,"2021-06-30",0.145,811.609659599223,6.809,8.36025,626.2334,0,0,67.1764690697463,NA,NA,"GAVI",NA,247.812114107941,NA,NA,NA,NA,416.45,281.51025,0.0563258216376425,0.000548574971111683,0.61804433369822,0.000257384562768624,1.64015390029235e-05,0.150336,9165.96911870304,9.16596911870304,1140.8486330244,12.6391182685529
"35",-78.200611245549,-0.328361,4103.53073069565,523.585969613928,"2021-06-18",0.6,7591.788998038,7.897,8.32425,626.0454,25.4276556520685,15.2565933912411,82.4330624609874,2.393,0.1063,"GAVI",NA,523.585969613928,NA,NA,NA,NA,416.45,281.47425,0.0563872721051296,0.00513696326396517,0.61785879211782,0.000257307293977466,0.000275150488959117,0.62208,2260.87186816677,2.26087186816677,1143.33732041376,3.12095505708513
"36",-78.200607085156,-0.328581,4102.62682784092,548.178251451964,"2021-06-18",0.75,7288.1204552145,7.89,8.27225,626.2134,16.7727400914293,12.579555068572,95.0126175295594,NA,NA,"GAVI",NA,548.178251451964,NA,NA,NA,NA,416.45,281.42225,0.0564761800820971,0.00493926243946451,0.61802459523222,0.000257376342684458,0.000264415042325617,0.7776,2940.8311764745,2.9408311764745,1146.94317181221,4.06598169119439
"37",-78.200602967393,-0.328786,4101.7861263002,571.052441614179,"2021-06-18",0.505,4817.05607978062,7.886,8.29475,626.1764,12.4942914914159,6.30961720316505,101.322234732724,NA,NA,"GAVI",NA,571.052441614179,NA,NA,NA,NA,416.45,281.44475,0.056437689059088,0.00326236215853018,0.61798807907012,0.000257361135528751,0.000169595313358396,0.523584,3087.25512298527,3.08725512298527,1145.38133859095,4.26551964315483
"38",-78.2006646551911,-0.329003,4095.13662052828,596.279779936798,"2021-06-18",0.515,2236.71995176292,7.875,8.21225,626.3954,10.4415216887605,5.37738366971164,106.699618402436,NA,NA,"GAVI",NA,596.279779936798,NA,NA,NA,NA,416.45,281.36225,0.056578981359685,0.00151861603749156,0.61820421527282,0.000257451145450366,7.13554249182878e-05,0.533952,7482.9909654585,7.4829909654585,1151.12008306811,10.364775771908
"39",-78.2006861704439,-0.329048,4094.22328212172,601.835569356736,"2021-06-18",0.305,1758.93818175938,7.868,8.15625,626.4404,4.58486089375458,1.39838257259515,108.098000975031,NA,NA,"GAVI",NA,601.835569356736,NA,NA,NA,NA,416.45,281.30625,0.056675137708759,0.00119625676406888,0.61824862682132,0.000257469640639739,5.32058894995566e-05,0.316224,5943.4021867567,5.9434021867567,1155.0343483728,8.24625849070147
"40",-78.2007795258703,-0.329206,4092.82631596404,622.28492197544,"2021-06-18",0.135,899.416522357538,7.857,8.0995,626.6184,13.7642103472577,1.85816839687979,109.956169371911,NA,NA,"GAVI",NA,622.28492197544,NA,NA,NA,NA,416.45,281.2495,0.0567727877481787,0.000612748599852114,0.61842429916872,0.000257542799388813,2.01660235166249e-05,0.139968,6940.78333711207,6.94078333711207,1159.01666012996,9.64667621391115
"41",-78.2008767342562,-0.329343,4090.21018014833,640.993006510528,"2021-06-18",0.99,794.612293433846,7.844,8.009,626.7724,18.0566356705258,17.8760693138206,127.832238685732,NA,NA,"GAVI",NA,640.993006510528,NA,NA,NA,NA,416.45,281.159,0.0569289416619131,0.000542837242760812,0.61857628535692,0.000257606094036889,1.62379074258647e-05,1.026432,63212.0859591206,63.2120859591206,1165.3999571525,88.0971777459806
"42",-78.2010302394368,-0.329534,4087.79009622868,668.282808684934,"2021-06-18",0.915,760.3268293485,7.841,7.9255,626.9214,12.6341276069634,11.5602267603715,139.392465446103,2.791,0.1907,"GAVI",NA,668.282808684934,NA,NA,NA,NA,416.45,281.0755,0.0570734878401712,0.00052073404859253,0.61872333692862,0.000257667333663924,1.50141349556316e-05,0.948672,63185.2586115304,63.1852586115304,1171.32525424181,88.2833685188621
"43",-78.201204451156,-0.329722,4085.65183123015,696.833033646869,"2021-06-18",0.245,920.426249361231,7.836,7.89225,626.8364,4.39997054946074,1.07799278461788,140.470458230721,NA,NA,"GAVI",NA,696.833033646869,NA,NA,NA,NA,416.45,281.04225,0.0571311727317255,0.000631020372468849,0.61863944844812,0.00025763239830622,2.13320928478342e-05,0.254016,11907.6924056136,11.9076924056136,1173.69431014668,16.6544188225061
"44",-78.2013594264059,-0.329866,4082.19047985377,720.399095794417,"2021-06-18",0.385,1095.079669992,7.828,7.80175,626.9944,19.5848390647749,7.54016303993832,148.010621270659,NA,NA,"GAVI",NA,720.399095794417,NA,NA,NA,NA,416.45,280.95175,0.0572885445876445,0.000752826246016317,0.61879538232952,0.000257697336971129,2.83652145824671e-05,0.399168,14072.4477454414,14.0724477454414,1180.17015516138,19.7363270568761
"45",-78.2017078403642,-0.330135,4078.39205258826,769.444445376745,"2021-06-18",2.665,859.349250723692,7.825,7.745,626.9584,15.5000222066474,41.3075591807154,189.318180451375,NA,NA,"GAVI",NA,769.444445376745,NA,NA,NA,NA,416.45,280.895,0.0573875010047371,0.000591790871871911,0.61875985309072,0.00025768254081963,1.91736421839538e-05,2.763072,144107.831651953,144.107831651953,1184.25173416791,202.457548135347
"46",-78.2018864379987,-0.330257,4078.42126982876,793.528341584876,"2021-06-18",0.845,1183.10098522523,7.823,7.71375,627.1674,21.8490978478291,18.4624876814156,207.78066813279,NA,NA,"GAVI",NA,793.528341584876,NA,NA,NA,NA,416.45,280.86375,0.057442082487022,0.000815517412605416,0.61896612006042,0.000257768440699162,3.20382624512907e-05,0.876096,27345.3031771611,27.3453031771611,1186.50615153453,38.4540524792898
"47",-78.2022148533641,-0.330476,4077.49899334326,837.467800990868,"2021-06-18",0.505,1485.95788990062,7.817,7.67625,627.2534,21.0389983853824,10.6246941846181,218.405362317409,NA,NA,"GAVI",NA,837.467800990868,NA,NA,NA,NA,416.45,280.82625,0.0575076648554915,0.00102544761986134,0.61905099546422,0.000257803787061074,4.41454042650625e-05,0.523584,11860.4418447783,11.8604418447783,1189.21788933849,16.6976733172916
"48",-78.2023933118452,-0.330601,4075.51438553122,861.714400784445,"2021-06-18",0.45,1715.49378643446,7.816,7.5945,627.3824,8.7194599892343,3.92375699515544,222.329119312564,2.643,0.1286,"GAVI",NA,861.714400784445,NA,NA,NA,NA,416.45,280.7445,0.0576509549855953,0.00118679826071762,0.61917830856992,0.000257856806603943,5.3554361955361e-05,0.46656,8711.89540805081,8.71189540805081,1195.15387852545,12.2955777450088
"49",-78.2025528591991,-0.330722,4073.78554503409,883.996154685314,"2021-06-22",0.025,605.598324058462,6.728,7.6175,627.5844,10.7623476839821,0.269058692099553,222.598178004663,NA,NA,"GAVI",NA,883.996154685314,NA,NA,NA,NA,416.45,280.7675,0.0576105964468512,0.000418666567874657,0.61937766707652,0.000257939829454017,9.25956326537013e-06,0.02592,2799.26809258254,2.79926809258254,1193.48042676303,3.94799431968625
"50",-78.2027226234159,-0.330864,4071.9832255738,908.625903644886,"2021-06-22",0.25,605.539937877692,6.735,7.7205,627.3954,11.8500514869075,2.96251287172688,225.56069087639,NA,NA,"GAVI",NA,908.625903644886,NA,NA,NA,NA,416.45,280.8705,0.0574302874643223,0.000417315992441325,0.61919113857282,0.000257862149658651,9.1574800282998e-06,0.2592,28304.7300347892,28.3047300347892,1186.01878478373,39.7950610836926
"51",-78.2028858300362,-0.33101,4070.01845514274,933.00065512185,"2021-06-22",1.315,583.125358144,6.739,7.90075,627.2604,9.01314280653599,11.8522827905948,237.412973666985,NA,NA,"GAVI",NA,933.00065512185,NA,NA,NA,NA,416.45,281.05075,0.057116419374348,0.000399672390042835,0.61905790392732,0.000257806664090532,8.10286229833803e-06,1.363392,168260.541744569,168.260541744569,1173.08816664858,235.272942777999
"52",-78.202951423077,-0.331068,4068.71495874496,942.75032743049,"2021-06-22",0.26,577.621679976,6.745,8.18675,627.1784,20.3476131185631,5.2903794108264,242.703353077812,NA,NA,"GAVI",NA,942.75032743049,NA,NA,NA,NA,416.45,281.33675,0.0566227418468647,0.0003924782792452,0.61897697621672,0.000257772961745453,7.62738441818813e-06,0.269568,35342.128470304,35.342128470304,1152.9005755192,48.9906277078354
"53",-78.2032645352134,-0.331305,4066.01562890138,986.543579579734,"2021-06-22",0.43,537.64021848072,6.748,8.3405,627.1434,8.0585415455261,3.46517286457622,246.168525942388,NA,NA,"GAVI",NA,986.543579579734,NA,NA,NA,NA,416.45,281.4905,0.0563595238040405,0.000363613760297684,0.61894243390122,0.000257758576598163,5.96594774549424e-06,0.445824,74728.1101039993,74.7281101039993,1142.21317833735,103.105529530883
"54",-78.2032739596144,-0.331311,4065.99212535469,987.788687916084,"2021-06-22",0.17,567.722497859667,6.751,8.4675,627.1004,13.3263298513787,2.26547607473438,248.434002017122,3.698,0.128,"GAVI",NA,987.788687916084,NA,NA,NA,NA,416.45,281.6175,0.0561432398792382,0.000382485364586107,0.61889999619932,0.000257740903417207,7.00355820701186e-06,0.176256,25166.6359856244,25.1666359856244,1133.47149722944,34.5903410531203
"55",-78.203596332036,-0.331489,4062.5905271648,1028.84574266262,"2021-06-22",0.75,466.825536769231,6.756,8.67725,627.0284,36.9849514836081,27.7387136127061,276.172715629828,NA,NA,"GAVI",NA,1028.84574266262,NA,NA,NA,NA,416.45,281.82725,0.0557882700022892,0.000312520669070946,0.61882893772172,0.00025771131111421,3.05771926034246e-06,0.7776,254307.192319843,254.307192319843,1119.20345216535,347.3261948418
"56",-78.2037821124498,-0.331577,4055.6150428165,1051.74360687464,"2021-06-22",0.025,475.475311574154,6.76,8.6585,627.0824,12.5829504000001,0.314573760000002,276.487289389828,3.747,0.1204,"GAVI",NA,1051.74360687464,NA,NA,NA,NA,416.45,281.8085,0.055819888510653,0.000318491746579647,0.61888223157992,0.000257733505341458,3.39151825201909e-06,0.02592,7642.59487165339,7.64259487165339,1120.4703564665,10.4439647890003
"57",-78.2038431329403,-0.331605,4053.85749041201,1059.2187417169,"2021-06-22",-0.035,443.9843500834,6.759,8.755,627.0644,0,0,276.487289389828,NA,NA,"GAVI",NA,1059.2187417169,NA,NA,NA,NA,416.45,281.905,0.0556573943498078,0.000296532144692819,0.61886446696052,0.000257726107265708,2.15984292823408e-06,-0.036288,-16801.2217581348,-16.8012217581348,1113.96783888359,-22.8929397444115
"58",-78.1995077159309,-0.34009041087091,3948.60597501901,1.46350413188725,"2021-07-09",-0.665,701.356737021668,6.932,7.28,626.0484,19.4838538341244,-12.9567627996927,-12.9567627996927,2.753,0.1637,"COLM",NA,NA,1.46350413188725,NA,NA,NA,416.45,280.43,0.0582063298071362,0.000489880818570481,0.61786175288772,0.000257308526990091,1.35371795077296e-05,-0.689472,-50931.7320942902,-50.9317320942902,1218.30434817536,-72.5756138647888
"59",-78.1995791741571,-0.34052041087091,3946.81042782927,51.0266678562325,"2021-07-09",0.175,NA,NA,NA,NA,25.3252787696742,4.43192378469298,-8.52483901499975,2.824,0.1087,"COLM",NA,NA,51.0266678562325,NA,NA,NA,416.45,NA,NA,NA,NA,NA,NA,0.18144,NA,NA,NA,NA
"60",-78.1993468341027,-0.34080041087091,3944.61560077355,94.1568105431368,"2021-07-09",0.16,883.898380067138,6.927,7.179,626.2844,30.4345254925975,4.86952407881561,-3.65531493618414,NA,NA,"COLM",NA,NA,94.1568105431368,NA,NA,NA,416.45,280.329,0.0583860844312034,0.000619288385366446,0.61809466678652,0.000257405523983246,2.11289232989249e-05,0.165888,7851.22827382503,7.85122827382503,1225.84565139997,11.2222483328558
"61",-78.199079178923,-0.34116041087091,3940.95222538401,145.25273142557,"2021-07-09",1.25,NA,NA,NA,NA,38.3500927782036,47.9376159727545,44.2823010365703,NA,NA,"COLM",NA,NA,145.25273142557,NA,NA,NA,416.45,NA,NA,NA,NA,NA,NA,1.296,NA,NA,NA,NA
"62",-78.1987828311388,-0.34145041087091,3936.66545076283,193.670567008241,"2021-07-09",0.075,761.821645090177,6.925,7.129,626.2944,16.0422588975846,1.20316941731884,45.4854704538892,NA,NA,"COLM",NA,NA,193.670567008241,NA,NA,NA,416.45,280.279,0.058475325281534,0.000534573222037938,0.61810453601952,0.000257409634025329,1.62072309652344e-05,0.07776,4797.85844767688,4.79785844767688,1229.59830299099,6.86836605372429
"63",-78.1986822172428,-0.34154041087091,3935.45021630536,208.108688941974,"2021-07-07",2.47,840.945728781207,6.872,7.832,626.0604,10.3877252534246,25.6576813759589,71.1431518298481,1.505,0.06122,"COLM",NA,NA,208.108688941974,NA,NA,NA,416.45,280.982,0.0572358829351475,0.000577587255448001,0.61787359596732,0.00025731345904059,1.83311535183698e-05,2.560896,139701.846773238,139.701846773238,1178.00105607271,195.748914298216
