"","lat_fit","lon_fit","lon_dist","lat_dist","dist","lat","lon","ele","time","Date","EOS_no","Flux_ave","Point","adjusted_ppm","ele_fit"
"1",-0.331648,-78.2039369632936,-78.2039391334144,-0.331649,13.6302044654176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",-0.331647,-78.2039347922307,-78.2039369632936,-0.331648,13.89628730662,-0.331628993153572,-78.2039438188076,4067.48,2021-12-18 10:39:30,NA,NA,NA,NA,NA,4064.77207381155
"3",-0.331646,-78.2039326202553,-78.2039347922307,-0.331647,14.1624624029482,NA,NA,NA,NA,NA,NA,NA,NA,NA,4064.49300311776
"4",-0.331645,-78.2039304473973,-78.2039326202553,-0.331646,14.4287267520638,NA,NA,NA,NA,NA,NA,NA,NA,NA,4064.21862649792
"5",-0.331644,-78.2039282736862,-78.2039304473973,-0.331645,14.6950773715541,NA,NA,NA,NA,NA,NA,NA,NA,NA,4063.9490982026
"6",-0.331643,-78.2039260991514,-78.2039282736862,-0.331644,14.96151128998,-0.331622203812003,-78.2039351016283,4066.99,2021-12-18 10:39:30,NA,NA,NA,NA,NA,4063.68457253667
"7",-0.331642,-78.2039239238222,-78.2039260991514,-0.331643,15.2280255558871,NA,NA,NA,NA,NA,NA,NA,NA,NA,4063.42520383532
"8",-0.331641,-78.2039217477278,-78.2039239238222,-0.331642,15.4946172198203,NA,NA,NA,NA,NA,NA,NA,NA,NA,4063.17114646672
"9",-0.33164,-78.2039195708971,-78.2039217477278,-0.331641,15.7612833588105,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.92255479347
"10",-0.331639,-78.203917393359,-78.2039195708971,-0.33164,16.0280210519323,-0.331621281802654,-78.2039268035442,4054.98,2021-12-18 10:38:30,NA,NA,NA,NA,NA,4062.67958318116
"11",-0.331638,-78.2039152151423,-78.203917393359,-0.331639,16.2948274060841,-0.331612229347229,-78.2039262168109,4068.44,2021-12-18 10:40:00,NA,NA,NA,NA,NA,4062.44238595991
"12",-0.331637,-78.2039130362754,-78.2039152151423,-0.331638,16.5616995289681,-0.331610720604658,-78.2039250433445,4065.55,2021-12-18 10:39:30,NA,NA,NA,NA,NA,4062.21111743443
"13",-0.331636,-78.2039108567869,-78.2039130362754,-0.331637,16.8286345484367,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.98593185211
"14",-0.331635,-78.203908676705,-78.2039108567869,-0.331636,17.0956296009135,-0.33162890933454,-78.2039102073759,4070.84,2021-12-18 10:40:00,NA,NA,NA,NA,NA,4061.7669833987
"15",-0.331634,-78.2039064960579,-78.203908676705,-0.331635,17.3626818443064,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.55442617341
"16",-0.331633,-78.2039043148736,-78.2039064960579,-0.331634,17.6297884515764,-0.331608457490802,-78.2039160747081,4065.55,2021-12-18 10:40:00,NA,NA,NA,NA,NA,4061.34841418052
"17",-0.331632,-78.2039021331799,-78.2039043148736,-0.331633,17.8969465927539,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.14910132877
"18",-0.331631,-78.2038999510047,-78.2039021331799,-0.331632,18.1641534748508,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.95664138705
"19",-0.33163,-78.2038977683754,-78.2038999510047,-0.331631,18.4314063032785,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.77118799986
"20",-0.331629,-78.2038955853195,-78.2038977683754,-0.33163,18.6987023011609,-0.331578115001321,-78.2039177510887,4054.98,2021-12-18 10:35:30,NA,NA,NA,NA,NA,4060.59289465894
"21",-0.331629,-78.2038955853195,-78.2038977683754,-0.33163,18.6987023011609,-0.331604685634375,-78.2039061002433,4061.71,2021-12-18 10:39:00,NA,NA,NA,NA,NA,4060.59289465894
"22",-0.331628,-78.2038934018644,-78.2038955853195,-0.331629,18.9660387055115,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.41936346664
"23",-0.331627,-78.2038912180372,-78.2038934018644,-0.331628,19.2334127685222,-0.331586748361588,-78.2039102073759,4060.27,2021-12-18 10:34:00,NA,NA,NA,NA,NA,4060.24836542338
"24",-0.331627,-78.2038912180372,-78.2038934018644,-0.331628,19.2334127685222,-0.33159077167511,-78.2039066031575,4058.34,2021-12-18 10:34:30,NA,NA,NA,NA,NA,4060.24836542338
"25",-0.331627,-78.2038912180372,-78.2038934018644,-0.331628,19.2334127685222,-0.331626394763589,-78.2038921862841,4068.92,2021-12-18 10:40:30,NA,NA,NA,NA,NA,4060.24836542338
"26",-0.331626,-78.203889033865,-78.2038912180372,-0.331627,19.5008217563148,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.0803074126
"27",-0.331625,-78.2038868493746,-78.203889033865,-0.331626,19.7682629476532,NA,NA,NA,NA,NA,NA,NA,NA,NA,4059.9155965057
"28",-0.331624,-78.2038846645927,-78.2038868493746,-0.331625,20.0357336326941,-0.331588760018349,-78.2039018254727,4054.98,2021-12-18 10:38:00,NA,NA,NA,NA,NA,4059.75463992249
"29",-0.331623,-78.2038824795461,-78.2038846645927,-0.331624,20.3032311219981,NA,NA,NA,NA,NA,NA,NA,NA,NA,4059.59784498581
"30",-0.331622,-78.2038802942612,-78.2038824795461,-0.331623,20.5707527336994,-0.33158490434289,-78.2038974668831,4055.94,2021-12-18 10:35:00,NA,NA,NA,NA,NA,4059.44561908957
"31",-0.331621,-78.2038781087643,-78.2038802942612,-0.331622,20.8382958025051,-0.331593956798315,-78.2038906775415,4060.75,2021-12-18 10:33:30,NA,NA,NA,NA,NA,4059.298369654
"32",-0.331621,-78.2038781087643,-78.2038802942612,-0.331622,20.8382958025051,-0.331600494682789,-78.2038878276944,4057.86,2021-12-18 10:36:30,NA,NA,NA,NA,NA,4059.298369654
"33",-0.331621,-78.2038781087643,-78.2038802942612,-0.331622,20.8382958025051,-0.331585993990302,-78.2038953714073,4052.58,2021-12-18 10:37:30,NA,NA,NA,NA,NA,4059.298369654
"34",-0.331621,-78.2038781087643,-78.2038802942612,-0.331622,20.8382958025051,-0.331612564623356,-78.2038827985525,4067.48,2021-12-18 10:40:30,NA,NA,NA,NA,NA,4059.298369654
"35",-0.33162,-78.2038759230816,-78.2038781087643,-0.331621,21.1058576771654,-0.331611977890134,-78.2038793619722,4056.42,2021-12-18 10:42:00,NA,NA,NA,NA,NA,4059.15650408807
"36",-0.33162,-78.2038759230816,-78.2038781087643,-0.331621,21.1058576771654,-0.33160200342536,-78.2038835529238,4057.38,2021-12-18 10:42:00,NA,NA,NA,NA,NA,4059.15650408807
"37",-0.331619,-78.2038737372391,-78.2038759230816,-0.33162,21.3734357217582,NA,NA,NA,NA,NA,NA,NA,NA,NA,4059.02016640682
"38",-0.331618,-78.2038715512629,-78.2038737372391,-0.331619,21.6410273118613,-0.331601751968265,-78.2038791105151,4056.9,2021-12-18 10:36:00,NA,NA,NA,NA,NA,4058.88902813615
"39",-0.331617,-78.2038693651787,-78.2038715512629,-0.331618,21.9086298319745,-0.331602087244391,-78.2038753386587,4056.9,2021-12-18 10:37:00,NA,NA,NA,NA,NA,4058.76278769817
"40",-0.331617,-78.2038693651787,-78.2038715512629,-0.331618,21.9086298319745,-0.331597561016679,-78.2038793619722,4066.03,2021-12-18 10:40:30,NA,NA,NA,NA,NA,4058.76278769817
"41",-0.331617,-78.2038693651787,-78.2038715512629,-0.331618,21.9086298319745,-0.331607200205326,-78.2038739137352,4057.86,2021-12-18 10:41:30,NA,NA,NA,NA,NA,4058.76278769817
"42",-0.331616,-78.203867179012,-78.2038693651787,-0.331617,22.1762406961585,NA,NA,NA,NA,NA,NA,NA,NA,NA,4058.64114323573
"43",-0.331615,-78.2038649927885,-78.203867179012,-0.331616,22.4438573145599,NA,NA,NA,NA,NA,NA,NA,NA,NA,4058.52379265877
"44",-0.331614,-78.2038628065335,-78.2038649927885,-0.331615,22.7114771230406,-0.331594040617347,-78.2038716506213,4065.07,2021-12-18 10:41:00,NA,NA,NA,NA,NA,4058.41043366107
"45",-0.331613,-78.2038606202723,-78.2038628065335,-0.331614,22.9790975600286,NA,NA,NA,NA,NA,NA,NA,NA,NA,4058.30076376059
"46",-0.331612,-78.2038584340299,-78.2038606202723,-0.331613,23.2467160922717,NA,NA,NA,NA,NA,NA,NA,NA,NA,4058.19448031871
"47",-0.331611,-78.2038562478313,-78.2038584340299,-0.331612,23.5143301891145,-0.331600997596979,-78.2038615923375,4064.11,2021-12-18 10:41:00,NA,NA,NA,NA,NA,4058.09128058058
"48",-0.33161,-78.2038540617013,-78.2038562478313,-0.331611,23.7819373392361,NA,NA,NA,NA,NA,NA,NA,NA,NA,4057.99086169782
"49",-0.331609,-78.2038518756647,-78.2038540617013,-0.33161,24.0495350442446,-0.331600913777947,-78.2038554735482,4062.67,2021-12-18 10:41:00,NA,NA,NA,NA,NA,4057.89292076037
"50",-0.331609,-78.2038518756647,-78.2038540617013,-0.33161,24.0495350442446,-0.331597058102489,-78.2038568984717,4059.79,2021-12-18 10:41:30,NA,NA,NA,NA,NA,4057.89292076037
"51",-0.331609,-78.2038518756647,-78.2038540617013,-0.33161,24.0495350442446,-0.331583647057414,-78.2038635201752,4054.98,2021-12-18 10:42:00,NA,NA,NA,NA,NA,4057.89292076037
"52",-0.331608,-78.2038496897459,-78.2038518756647,-0.331609,24.3171208160969,-0.331597896292806,-78.2038532104343,4061.71,2021-12-18 10:41:30,NA,NA,NA,NA,NA,4057.79715482641
"53",-0.331607,-78.2038475039694,-78.2038496897459,-0.331608,24.584692186146,NA,NA,NA,NA,NA,NA,NA,NA,NA,4057.70604519897
"54",-0.331606,-78.2038453183595,-78.2038475039694,-0.331607,24.852246694834,NA,NA,NA,NA,NA,NA,NA,NA,NA,4057.62184103228
"55",-0.331605,-78.2038431329403,-78.2038453183595,-0.331606,25.1197818968752,NA,NA,NA,NA,"2021-06-22","EOS_1",-0.035,2,227.657198451216,4057.54389115147
"56",-0.331604,-78.2038409477358,-78.2038431329403,-0.331605,25.3872953638266,-0.331573756411672,-78.2038546353579,4054.5,2021-12-18 10:42:30,NA,NA,NA,NA,NA,4057.47154443057
"57",-0.331603,-78.2038387627699,-78.2038409477358,-0.331604,25.6547846815435,NA,NA,NA,NA,NA,NA,NA,NA,NA,4057.4041498541
"58",-0.331602,-78.2038365780664,-78.2038387627699,-0.331603,25.9222474385823,-0.331567553803325,-78.2038532104343,4052.58,2021-12-18 10:43:00,NA,NA,NA,NA,NA,4057.34105657971
"59",-0.331601,-78.2038343936488,-78.2038365780664,-0.331602,26.1896812597238,-0.331566212698817,-78.2038513664156,4053.06,2021-12-18 10:42:30,NA,NA,NA,NA,NA,4057.28161398979
"60",-0.331601,-78.2038343936488,-78.2038365780664,-0.331602,26.1896812597238,-0.331560764461756,-78.2038531266153,4054.02,2021-12-18 10:43:00,NA,NA,NA,NA,NA,4057.28161398979
"61",-0.3316,-78.2038322095407,-78.2038343936488,-0.331601,26.4570837608716,NA,NA,NA,NA,NA,NA,NA,NA,NA,4057.22517176107
"62",-0.331599,-78.2038300257653,-78.2038322095407,-0.3316,26.7244525825954,-0.331554897129536,-78.2038508635014,4053.06,2021-12-18 10:42:30,NA,NA,NA,NA,NA,4057.17107991522
"63",-0.331598,-78.2038278423459,-78.2038300257653,-0.331599,26.9917853772219,-0.331576019525528,-78.2038382068276,4049.21,2021-12-18 10:43:30,NA,NA,NA,NA,NA,4057.11868887985
"64",-0.331597,-78.2038256593055,-78.2038278423459,-0.331598,27.259079811452,NA,NA,NA,NA,NA,NA,NA,NA,NA,4057.06734954524
"65",-0.331596,-78.2038234766671,-78.2038256593055,-0.331597,27.5263335624888,-0.331560345366597,-78.2038410566747,4051.61,2021-12-18 10:43:00,NA,NA,NA,NA,NA,4057.01641332195
"66",-0.331595,-78.2038212944534,-78.2038234766671,-0.331596,27.7935443309422,-0.331569146364927,-78.2038344349712,4051.13,2021-12-18 10:43:30,NA,NA,NA,NA,NA,4056.96523219464
"67",-0.331595,-78.2038212944534,-78.2038234766671,-0.331596,27.7935443309422,-0.331570990383625,-78.203831249848,4049.69,2021-12-18 10:43:30,NA,NA,NA,NA,NA,4056.96523219464
"68",-0.331594,-78.2038191126872,-78.2038212944534,-0.331595,28.0607098150718,NA,NA,NA,NA,NA,NA,NA,NA,NA,4056.9169900661
"69",-0.331593,-78.203816931391,-78.2038191126872,-0.331594,28.327827740428,NA,NA,NA,NA,NA,NA,NA,NA,NA,4056.87507510967
"70",-0.331592,-78.2038147505872,-78.203816931391,-0.331593,28.5948958418195,NA,NA,NA,NA,NA,NA,NA,NA,NA,4056.83914629951
"71",-0.331591,-78.2038125702981,-78.2038147505872,-0.331592,28.8619118697793,-0.331570655107498,-78.2038220297545,4047.77,2021-12-18 10:44:00,NA,NA,NA,NA,NA,4056.80886278415
"72",-0.331591,-78.2038125702981,-78.2038147505872,-0.331592,28.8619118697793,-0.331564955413342,-78.2038247119635,4047.77,2021-12-18 10:44:00,NA,NA,NA,NA,NA,4056.80886278415
"73",-0.33159,-78.2038103905458,-78.2038125702981,-0.331591,29.1288735789709,-0.331557160243392,-78.2038254663348,4049.21,2021-12-18 10:44:00,NA,NA,NA,NA,NA,4056.78388391756
"74",-0.331589,-78.2038082113522,-78.2038103905458,-0.33159,29.3957787539618,NA,NA,NA,NA,NA,NA,NA,NA,NA,4056.76386928616
"75",-0.331588,-78.2038060327394,-78.2038082113522,-0.331589,29.6626251757472,NA,NA,NA,NA,NA,NA,NA,NA,NA,4056.74847874124
"76",-0.331587,-78.203803854729,-78.2038060327394,-0.331588,29.9294106539545,-0.331542072817683,-78.2038243766874,4051.13,2021-12-18 10:44:30,NA,NA,NA,NA,NA,4056.73737242537
"77",-0.331586,-78.2038016773427,-78.203803854729,-0.331587,30.1961329998171,-0.331554310396314,-78.2038150727749,4051.13,2021-12-18 10:44:30,NA,NA,NA,NA,NA,4056.73021080287
"78",-0.331585,-78.2037995006019,-78.2038016773427,-0.331586,30.462790046769,NA,NA,NA,NA,NA,NA,NA,NA,NA,4056.7266546872
"79",-0.331584,-78.203797324528,-78.2037995006019,-0.331585,30.7293796376001,NA,NA,NA,NA,NA,NA,NA,NA,NA,4056.72636526957
"80",-0.331583,-78.2037951491422,-78.203797324528,-0.331584,30.9958996295942,NA,NA,NA,NA,NA,NA,NA,NA,NA,4056.72900414662
"81",-0.331582,-78.2037929744656,-78.2037951491422,-0.331583,31.2623478906963,NA,NA,NA,NA,NA,NA,NA,NA,NA,4056.73423334789
"82",-0.331581,-78.2037908005191,-78.2037929744656,-0.331582,31.5287223097957,NA,NA,NA,NA,NA,NA,NA,NA,NA,4056.74171536324
"83",-0.33158,-78.2037886273237,-78.2037908005191,-0.331581,31.7950207800259,-0.331549951806664,-78.2038011588156,4053.54,2021-12-18 10:44:30,NA,NA,NA,NA,NA,4056.75111316946
"84",-0.331579,-78.2037864549,-78.2037886273237,-0.33158,32.0612412167654,-0.331562105566263,-78.2037939503789,4056.42,2021-12-18 10:45:00,NA,NA,NA,NA,NA,4056.76209025736
"85",-0.331578,-78.2037842832686,-78.2037864549,-0.331579,32.327381537088,-0.331548191606998,-78.2037973869592,4052.58,2021-12-18 10:45:00,NA,NA,NA,NA,NA,4056.77431065734
"86",-0.331578,-78.2037842832686,-78.2037864549,-0.331579,32.327381537088,-0.331552466377616,-78.2037960458547,4054.5,2021-12-18 10:45:00,NA,NA,NA,NA,NA,4056.77431065734
"87",-0.331577,-78.2037821124498,-78.2037842832686,-0.331578,32.5934396867543,NA,NA,NA,NA,"2021-06-22","EOS_1",0.025,1,239.807531791263,4056.78743896663
"88",-0.331576,-78.2037799424641,-78.2037821124498,-0.331577,32.859413618377,NA,NA,NA,NA,NA,NA,NA,NA,NA,4056.80114037402
"89",-0.331575,-78.2037777733316,-78.2037799424641,-0.331576,33.1253012926954,NA,NA,NA,NA,NA,NA,NA,NA,NA,4056.81508068531
"90",-0.331574,-78.2037756050724,-78.2037777733316,-0.331575,33.3911006876051,NA,NA,NA,NA,NA,NA,NA,NA,NA,4056.82892634892
"91",-0.331573,-78.2037734377064,-78.2037756050724,-0.331574,33.6568097955732,NA,NA,NA,NA,NA,NA,NA,NA,NA,4056.84234448056
"92",-0.331572,-78.2037712712535,-78.2037734377064,-0.331573,33.9224266223782,-0.331570319831371,-78.203773163259,4057.38,2021-12-18 10:45:30,NA,NA,NA,NA,NA,4056.85500288771
"93",-0.331571,-78.2037691057332,-78.2037712712535,-0.331572,34.1879491870976,NA,NA,NA,NA,NA,NA,NA,NA,NA,4056.87283478849
"94",-0.33157,-78.2037669411651,-78.2037691057332,-0.331571,34.4533755208476,NA,NA,NA,NA,NA,NA,NA,NA,NA,4056.90144521438
"95",-0.331569,-78.2037647775687,-78.2037669411651,-0.33157,34.7187036706283,NA,NA,NA,NA,NA,NA,NA,NA,NA,4056.94001132489
"96",-0.331568,-78.2037626149632,-78.2037647775687,-0.331569,34.983931691635,NA,NA,NA,NA,NA,NA,NA,NA,NA,4056.98771179159
"97",-0.331567,-78.2037604533678,-78.2037626149632,-0.331568,35.2490576575297,-0.331569062545896,-78.2037595845759,4057.86,2021-12-18 10:45:30,NA,NA,NA,NA,NA,4057.0437268599
"98",-0.331566,-78.2037582928017,-78.2037604533678,-0.331567,35.5140796501826,-0.331577025353909,-78.2037525437772,4059.3,2021-12-18 10:45:30,NA,NA,NA,NA,NA,4057.10723840683
"99",-0.331565,-78.2037561332835,-78.2037582928017,-0.331566,35.7789957737974,NA,NA,NA,NA,NA,NA,NA,NA,NA,4057.17743000294
"100",-0.331564,-78.2037539748322,-78.2037561332835,-0.331565,36.0438041330869,NA,NA,NA,NA,NA,NA,NA,NA,NA,4057.25348696497
"101",-0.331563,-78.2037518174664,-78.2037539748322,-0.331564,36.3085028615325,-0.331568391993642,-78.2037489395589,4059.3,2021-12-18 10:46:00,NA,NA,NA,NA,NA,4057.33459642067
"102",-0.331562,-78.2037496612047,-78.2037518174664,-0.331563,36.5730900879983,NA,NA,NA,NA,NA,NA,NA,NA,NA,4057.41994735575
"103",-0.331561,-78.2037475060654,-78.2037496612047,-0.331562,36.8375639688404,NA,NA,NA,NA,NA,NA,NA,NA,NA,4057.50873067927
"104",-0.33156,-78.2037453520669,-78.2037475060654,-0.331561,37.1019226660867,-0.331567553803325,-78.2037408929318,4059.79,2021-12-18 10:46:00,NA,NA,NA,NA,NA,4057.60013927197
"105",-0.331559,-78.2037431992272,-78.2037453520669,-0.33156,37.3661643564274,NA,NA,NA,NA,NA,NA,NA,NA,NA,4057.69336804343
"106",-0.331558,-78.2037410475646,-78.2037431992272,-0.331559,37.6302872324955,-0.331577025353909,-78.2037330139428,4060.27,2021-12-18 10:46:00,NA,NA,NA,NA,NA,4057.78761398619
"107",-0.331557,-78.2037388970967,-78.2037410475646,-0.331558,37.8942894977584,NA,NA,NA,NA,NA,NA,NA,NA,NA,4057.8820762267
"108",-0.331556,-78.2037367478415,-78.2037388970967,-0.331557,38.1581693664915,NA,NA,NA,NA,NA,NA,NA,NA,NA,4057.97595607746
"109",-0.331555,-78.2037345998167,-78.2037367478415,-0.331556,38.4219250676626,-0.331570655107498,-78.2037284038961,4060.75,2021-12-18 10:46:30,NA,NA,NA,NA,NA,4058.06845708974
"110",-0.331554,-78.2037324530397,-78.2037345998167,-0.331555,38.6855548449149,-0.331579372286797,-78.2037206087261,4060.75,2021-12-18 10:46:30,NA,NA,NA,NA,NA,4058.15878510419
"111",-0.331553,-78.2037303075279,-78.2037324530397,-0.331554,38.9490569591566,NA,NA,NA,NA,NA,NA,NA,NA,NA,4058.24614830147
"112",-0.331552,-78.2037281632987,-78.2037303075279,-0.331553,39.2124296718586,NA,NA,NA,NA,NA,NA,NA,NA,NA,4058.32975724583
"113",-0.331551,-78.2037260203693,-78.2037281632987,-0.331552,39.4756712668997,NA,NA,NA,NA,NA,NA,NA,NA,NA,4058.40882494089
"114",-0.33155,-78.2037238787567,-78.2037260203693,-0.331551,39.7387800338661,NA,NA,NA,NA,NA,NA,NA,NA,NA,4058.48256687197
"115",-0.331549,-78.2037217384778,-78.2037238787567,-0.33155,40.0017542898887,-0.331570822745562,-78.2037108018994,4060.27,2021-12-18 10:49:00,NA,NA,NA,NA,NA,4058.55020105921
"116",-0.331548,-78.2037195995494,-78.2037217384778,-0.331549,40.2645923488314,-0.331584988161922,-78.2037014979869,4061.23,2021-12-18 10:46:30,NA,NA,NA,NA,NA,4058.61094809516
"117",-0.331547,-78.2037174619882,-78.2037195995494,-0.331548,40.5272925431279,-0.33156001009047,-78.2037117239088,4060.27,2021-12-18 10:49:00,NA,NA,NA,NA,NA,4058.70548691769
"118",-0.331547,-78.2037174619882,-78.2037195995494,-0.331548,40.5272925431279,-0.331578617915511,-78.2037031743675,4061.23,2021-12-18 10:49:00,NA,NA,NA,NA,NA,4058.70548691769
"119",-0.331546,-78.2037153258108,-78.2037174619882,-0.331547,40.7898532237636,-0.331585155799985,-78.2036967203021,4059.3,2021-12-18 10:48:00,NA,NA,NA,NA,NA,4058.85215246607
"120",-0.331545,-78.2037131910336,-78.2037153258108,-0.331546,41.0522727474701,NA,NA,NA,NA,NA,NA,NA,NA,NA,4059.01673236186
"121",-0.331544,-78.203711057673,-78.2037131910336,-0.331545,41.3145494805597,-0.331580629572272,-78.2036950439215,4059.79,2021-12-18 10:47:00,NA,NA,NA,NA,NA,4059.16512391142
"122",-0.331544,-78.203711057673,-78.2037131910336,-0.331545,41.3145494805597,-0.331584233790636,-78.2036921940744,4059.79,2021-12-18 10:47:00,NA,NA,NA,NA,NA,4059.16512391142
"123",-0.331544,-78.203711057673,-78.2037131910336,-0.331545,41.3145494805597,-0.331574426963925,-78.2036978937685,4061.23,2021-12-18 10:49:30,NA,NA,NA,NA,NA,4059.16512391142
"124",-0.331543,-78.2037089257451,-78.203711057673,-0.331544,41.5766818130529,-0.331581886857748,-78.2036900985986,4060.27,2021-12-18 10:47:00,NA,NA,NA,NA,NA,4059.26333608258
"125",-0.331543,-78.2037089257451,-78.203711057673,-0.331544,41.5766818130529,-0.331569481641054,-78.203696468845,4059.3,2021-12-18 10:47:30,NA,NA,NA,NA,NA,4059.26333608258
"126",-0.331543,-78.2037089257451,-78.203711057673,-0.331544,41.5766818130529,-0.331583898514509,-78.2036909367889,4059.79,2021-12-18 10:48:30,NA,NA,NA,NA,NA,4059.26333608258
"127",-0.331543,-78.2037089257451,-78.203711057673,-0.331544,41.5766818130529,-0.331566715613008,-78.2036983966827,4059.3,2021-12-18 10:48:30,NA,NA,NA,NA,NA,4059.26333608258
"128",-0.331542,-78.203706795266,-78.2037089257451,-0.331543,41.8386681381445,-0.331580210477114,-78.2036881707609,4060.27,2021-12-18 10:47:30,NA,NA,NA,NA,NA,4059.33767792085
"129",-0.331542,-78.203706795266,-78.2037089257451,-0.331543,41.8386681381445,-0.331575181335211,-78.2036921102554,4059.79,2021-12-18 10:47:30,NA,NA,NA,NA,NA,4059.33767792085
"130",-0.331542,-78.203706795266,-78.2037089257451,-0.331543,41.8386681381445,-0.331583647057414,-78.2036874163896,4059.79,2021-12-18 10:48:00,NA,NA,NA,NA,NA,4059.33767792085
"131",-0.331542,-78.203706795266,-78.2037089257451,-0.331543,41.8386681381445,-0.331581803038716,-78.2036875002086,4059.79,2021-12-18 10:48:00,NA,NA,NA,NA,NA,4059.33767792085
"132",-0.331542,-78.203706795266,-78.2037089257451,-0.331543,41.8386681381445,-0.331585155799985,-78.2036865781993,4059.79,2021-12-18 10:48:30,NA,NA,NA,NA,NA,4059.33767792085
"133",-0.331541,-78.2037046662517,-78.203706795266,-0.331542,42.1005068676124,NA,NA,NA,NA,NA,NA,NA,NA,NA,4059.43379913426
"134",-0.33154,-78.2037025387181,-78.2037046662517,-0.331541,42.3621964228266,NA,NA,NA,NA,NA,NA,NA,NA,NA,4059.54681655485
"135",-0.331539,-78.2037004126808,-78.2037025387181,-0.33154,42.6237352411797,NA,NA,NA,NA,NA,NA,NA,NA,NA,4059.67186319814
"136",-0.331538,-78.2036982881555,-78.2037004126808,-0.331539,42.8851217683805,NA,NA,NA,NA,NA,NA,NA,NA,NA,4059.80408852939
"137",-0.331537,-78.2036961651575,-78.2036982881555,-0.331538,43.1463544661647,-0.331538300961256,-78.2036942895502,4064.59,2021-12-18 10:54:30,NA,NA,NA,NA,NA,4059.93865873228
"138",-0.331537,-78.2036961651575,-78.2036982881555,-0.331538,43.1463544661647,-0.331541150808334,-78.2036948762834,4060.27,2021-12-18 10:55:00,NA,NA,NA,NA,NA,4059.93865873228
"139",-0.331536,-78.2036940437024,-78.2036961651575,-0.331537,43.4074318058712,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.0707569665
"140",-0.331535,-78.2036919238054,-78.2036940437024,-0.331536,43.6683522735879,-0.331541486084461,-78.2036881707609,4061.71,2021-12-18 10:54:30,NA,NA,NA,NA,NA,4060.19558362667
"141",-0.331534,-78.2036898054815,-78.2036919238054,-0.331535,43.9291143675703,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.30835659271
"142",-0.331533,-78.2036876887459,-78.2036898054815,-0.331534,44.1897165944277,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.40431147598
"143",-0.331532,-78.2036855736133,-78.2036876887459,-0.331533,44.4501574831894,-0.331553220748901,-78.2036766037345,4060.75,2021-12-18 10:55:00,NA,NA,NA,NA,NA,4060.47870186739
"144",-0.331531,-78.2036834600986,-78.2036855736133,-0.331532,44.7104355673818,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.54075061538
"145",-0.33153,-78.2036813482164,-78.2036834600986,-0.331531,44.9705493927277,-0.331536121666431,-78.20367786102,4065.55,2021-12-18 10:54:30,NA,NA,NA,NA,NA,4060.60282583249
"146",-0.331529,-78.2036792379813,-78.2036813482164,-0.33153,45.2304975235283,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.6649126715
"147",-0.331528,-78.2036771294077,-78.2036792379813,-0.331529,45.490278528604,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.72699634018
"148",-0.331527,-78.2036750225099,-78.2036771294077,-0.331528,45.7498909915169,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.78906210443
"149",-0.331526,-78.2036729173021,-78.2036750225099,-0.331527,46.0093335144271,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.85109528992
"150",-0.331525,-78.2036708137983,-78.2036729173021,-0.331526,46.2686047052804,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.91308127972
"151",-0.331524,-78.2036687120126,-78.2036708137983,-0.331525,46.5277031880633,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.9750055174
"152",-0.331523,-78.2036666119589,-78.2036687120126,-0.331524,46.7866275887173,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.03685350434
"153",-0.331522,-78.2036645136507,-78.2036666119589,-0.331523,47.0453765645689,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.0986108074
"154",-0.331521,-78.2036624171018,-78.2036645136507,-0.331522,47.3039487685091,-0.33154433593154,-78.2036512065679,4060.75,2021-12-18 10:55:00,NA,NA,NA,NA,NA,4061.16026305101
"155",-0.33152,-78.2036603223256,-78.2036624171018,-0.331521,47.5623428707497,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.22179592297
"156",-0.331519,-78.2036582293356,-78.2036603223256,-0.33152,47.8205575536901,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.28319517384
"157",-0.331518,-78.203656138145,-78.2036582293356,-0.331519,48.0785915157699,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.34444661846
"158",-0.331517,-78.203654048767,-78.203656138145,-0.331518,48.3364434637825,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.4055361347
