"","lat_fit","lon_fit","lon_dist","lat_dist","dist","lat","lon","ele","time","Date","EOS_no","Flux_ave","Point","VaisalaType","CO2_ppm_ave","WaterTemp_c","BaroPress_kpa","AirTemp_c","Total_hPa","adjusted_ppm","ele_fit","slope","ante_slope"
"1",-0.331567972898483,-78.2032140787245,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47072622402,6.91488854597289e-05,6.91488855131972e-05
"2",-0.331567872898483,-78.2032140661506,-78.2032140787245,-0.331567972898483,0.0112196009768298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47072699984,6.91488855437212e-05,6.91488854772734e-05
"3",-0.331567772898483,-78.2032140535804,-78.2032140661506,-0.331567872898483,0.0224391500232566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47072777566,6.9148885541531e-05,6.91488855181066e-05
"4",-0.331567672898483,-78.203214041014,-78.2032140535804,-0.331567772898483,0.0336586467903639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47072855148,6.91488854598784e-05,6.91488854939665e-05
"5",-0.331567572898483,-78.2032140284513,-78.203214041014,-0.331567672898483,0.0448780918286284,-0.331567972898483,-78.2032109890133,4062.19,2021-07-27 11:17:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47072932729,6.91488854774704e-05,6.91488855071188e-05
"1101",-0.331567572898483,-78.2032140284513,-78.203214041014,-0.331567672898483,0.0448780918286284,-0.331567972898483,-78.2032109890133,4062.19,2021-07-27 11:17:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47072932729,6.91488854774704e-05,6.91488855071188e-05
"6",-0.331567472898483,-78.2032140158924,-78.2032140284513,-0.331567572898483,0.0560974848002157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.4707301031,6.91488854992208e-05,6.91488855021919e-05
"1102",-0.331567472898483,-78.2032140158924,-78.2032140284513,-0.331567572898483,0.0560974848002157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47056373179,6.91488854992208e-05,6.91488855021919e-05
"7",-0.331567372898483,-78.2032140033372,-78.2032140158924,-0.331567472898483,0.0673168257259304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.4707308789,6.91488855290894e-05,6.91488854819698e-05
"1103",-0.331567372898483,-78.2032140033372,-78.2032140158924,-0.331567472898483,0.0673168257259304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47039845697,6.91488855290894e-05,6.91488854819698e-05
"8",-0.331567272898483,-78.2032139907858,-78.2032140033372,-0.331567372898483,0.0785361147864775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.4707316547,6.91488854732393e-05,6.91488854941615e-05
"1104",-0.331567272898483,-78.2032139907858,-78.2032140033372,-0.331567372898483,0.0785361147864775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47023350279,6.91488854732393e-05,6.91488854941615e-05
"9",-0.331567172898483,-78.2032139782381,-78.2032139907858,-0.331567272898483,0.0897553521788745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.4707324305,6.91488855171045e-05,6.91488854917499e-05
"1105",-0.331567172898483,-78.2032139782381,-78.2032139907858,-0.331567272898483,0.0897553521788745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47006886918,6.91488855171045e-05,6.91488854917499e-05
"10",-0.331567072898483,-78.2032139656941,-78.2032139782381,-0.331567172898483,0.100974537394927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47073320629,6.91488854750981e-05,6.91488854749094e-05
"1106",-0.331567072898483,-78.2032139656941,-78.2032139782381,-0.331567172898483,0.100974537394927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46990455612,6.91488854750981e-05,6.91488854749094e-05
"11",-0.331566972898483,-78.2032139531539,-78.2032139656941,-0.331567072898483,0.112193670786012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47073398208,6.91488855255686e-05,6.91488855350348e-05
"1107",-0.331566972898483,-78.2032139531539,-78.2032139656941,-0.331567072898483,0.112193670786012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46974056355,6.91488855255686e-05,6.91488855350348e-05
"12",-0.331566872898483,-78.2032139406174,-78.2032139531539,-0.331566972898483,0.12341275255997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47073475787,6.91488854966015e-05,6.91488854898289e-05
"1108",-0.331566872898483,-78.2032139406174,-78.2032139531539,-0.331566972898483,0.12341275255997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46957689143,6.91488854966015e-05,6.91488854898289e-05
"13",-0.331566772898483,-78.2032139280847,-78.2032139406174,-0.331566872898483,0.134631782374205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47073553365,6.91488854687458e-05,6.91488854760417e-05
"1109",-0.331566772898483,-78.2032139280847,-78.2032139406174,-0.331566872898483,0.134631782374205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46941353972,6.91488854687458e-05,6.91488854760417e-05
"14",-0.331566672898483,-78.2032139155557,-78.2032139280847,-0.331566772898483,0.145850760601636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47073630943,6.9148885536378e-05,6.91488854924091e-05
"1110",-0.331566672898483,-78.2032139155557,-78.2032139280847,-0.331566772898483,0.145850760601636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46925050836,6.9148885536378e-05,6.91488854924091e-05
"15",-0.331566572898483,-78.2032139030305,-78.2032139155557,-0.331566672898483,0.157069686894384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47073708521,6.91488855183293e-05,6.91488854966871e-05
"1111",-0.331566572898483,-78.2032139030305,-78.2032139155557,-0.331566672898483,0.157069686894384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46908779733,6.91488855183293e-05,6.91488854966871e-05
"16",-0.331566472898483,-78.2032138905089,-78.2032139030305,-0.331566572898483,0.168288561801118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47073786098,6.91488855049979e-05,6.91488854860216e-05
"1112",-0.331566472898483,-78.2032138905089,-78.2032139030305,-0.331566572898483,0.168288561801118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46892540656,6.91488855049979e-05,6.91488854860216e-05
"17",-0.331566372898483,-78.2032138779912,-78.2032138905089,-0.331566472898483,0.179507384814626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47073863675,6.91488854920774e-05,6.91488855069546e-05
"1113",-0.331566372898483,-78.2032138779912,-78.2032138905089,-0.331566472898483,0.179507384814626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46876333602,6.91488854920774e-05,6.91488855069546e-05
"18",-0.331566272898483,-78.2032138654771,-78.2032138779912,-0.331566372898483,0.1907261564668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47073941252,6.91488854855e-05,6.91488854703686e-05
"1114",-0.331566272898483,-78.2032138654771,-78.2032138779912,-0.331566372898483,0.1907261564668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46860158565,6.91488854855e-05,6.91488854703686e-05
"19",-0.331566172898483,-78.2032138529668,-78.2032138654771,-0.331566272898483,0.201944876602338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47074018828,6.91488854811148e-05,6.91488855115029e-05
"1115",-0.331566172898483,-78.2032138529668,-78.2032138654771,-0.331566272898483,0.201944876602338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46844015542,6.91488854811148e-05,6.91488855115029e-05
"20",-0.331566072898483,-78.2032138404602,-78.2032138529668,-0.331566172898483,0.213163544538852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47074096404,6.91488854786796e-05,6.91488854891679e-05
"1116",-0.331566072898483,-78.2032138404602,-78.2032138529668,-0.331566172898483,0.213163544538852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46827904529,6.91488854786796e-05,6.91488854891679e-05
"21",-0.331565972898483,-78.2032138279574,-78.2032138404602,-0.331566072898483,0.224382161510755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47074173979,6.91488854799934e-05,6.91488855018076e-05
"1117",-0.331565972898483,-78.2032138279574,-78.2032138404602,-0.331566072898483,0.224382161510755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46811825519,6.91488854799934e-05,6.91488855018076e-05
"22",-0.331565872898483,-78.2032138154583,-78.2032138279574,-0.331565972898483,0.23560072666012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47074251554,6.91488854789192e-05,6.91488855008374e-05
"1118",-0.331565872898483,-78.2032138154583,-78.2032138279574,-0.331565972898483,0.23560072666012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.4679577851,6.91488854789192e-05,6.91488855008374e-05
"23",-0.331565772898483,-78.2032138029629,-78.2032138154583,-0.331565872898483,0.246819240529042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47074329129,6.91488854833652e-05,6.91488854861722e-05
"1119",-0.331565772898483,-78.2032138029629,-78.2032138154583,-0.331565872898483,0.246819240529042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46779763497,6.91488854833652e-05,6.91488854861722e-05
"24",-0.331565672898483,-78.2032137904712,-78.2032138029629,-0.331565772898483,0.258037702786938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47074406704,6.91488854869946e-05,6.91488855027669e-05
"1120",-0.331565672898483,-78.2032137904712,-78.2032138029629,-0.331565772898483,0.258037702786938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46763780474,6.91488854869946e-05,6.91488855027669e-05
"25",-0.331565572898483,-78.2032137779833,-78.2032137904712,-0.331565672898483,0.269256113789024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47074484278,6.91488854918242e-05,6.91488854612561e-05
"1121",-0.331565572898483,-78.2032137779833,-78.2032137904712,-0.331565672898483,0.269256113789024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46747829438,6.91488854918242e-05,6.91488854612561e-05
"26",-0.331565472898483,-78.2032137654991,-78.2032137779833,-0.331565572898483,0.280474473204921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47074561851,6.91488854935918e-05,6.91488854974617e-05
"1122",-0.331565472898483,-78.2032137654991,-78.2032137779833,-0.331565572898483,0.280474473204921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46731910384,6.91488854935918e-05,6.91488854974617e-05
"27",-0.331565372898483,-78.2032137530186,-78.2032137654991,-0.331565472898483,0.291692781581495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47074639425,6.91488855002057e-05,6.91488855223345e-05
"1123",-0.331565372898483,-78.2032137530186,-78.2032137654991,-0.331565472898483,0.291692781581495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46716023307,6.91488855002057e-05,6.91488855223345e-05
"28",-0.331565272898483,-78.2032137405418,-78.2032137530186,-0.331565372898483,0.302911038221334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47074716998,6.91488855034605e-05,6.91488854836185e-05
"1124",-0.331565272898483,-78.2032137405418,-78.2032137530186,-0.331565372898483,0.302911038221334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46700168204,6.91488855034605e-05,6.91488854836185e-05
"29",-0.331565172898483,-78.2032137280688,-78.2032137405418,-0.331565272898483,0.31412924384638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.4707479457,6.9148885509228e-05,6.91488854819263e-05
"1125",-0.331565172898483,-78.2032137280688,-78.2032137405418,-0.331565272898483,0.31412924384638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.4668434507,6.9148885509228e-05,6.91488854819263e-05
"30",-0.331565072898483,-78.2032137155995,-78.2032137280688,-0.331565172898483,0.325347397940356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47074872143,6.91488855133487e-05,6.91488854643906e-05
"1126",-0.331565072898483,-78.2032137155995,-78.2032137280688,-0.331565172898483,0.325347397940356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46668553899,6.91488855133487e-05,6.91488854643906e-05
"31",-0.331564972898483,-78.2032137031339,-78.2032137155995,-0.331565072898483,0.336565500885306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47074949715,6.91488855156113e-05,6.91488854799596e-05
"1127",-0.331564972898483,-78.2032137031339,-78.2032137155995,-0.331565072898483,0.336565500885306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46652794688,6.91488855156113e-05,6.91488854799596e-05
"32",-0.331564872898483,-78.2032136906721,-78.2032137031339,-0.331564972898483,0.347783552504645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47075027286,6.91488855180056e-05,6.91488854828879e-05
"1128",-0.331564872898483,-78.2032136906721,-78.2032137031339,-0.331564972898483,0.347783552504645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46637067432,6.91488855180056e-05,6.91488854828879e-05
"33",-0.331564772898483,-78.2032136782139,-78.2032136906721,-0.331564872898483,0.35900155316913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47075104857,6.91488855163468e-05,6.91488854737791e-05
"1129",-0.331564772898483,-78.2032136782139,-78.2032136906721,-0.331564872898483,0.35900155316913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46621372127,6.91488855163468e-05,6.91488854737791e-05
"34",-0.331564672898483,-78.2032136657594,-78.2032136782139,-0.331564772898483,0.370219502899158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47075182428,6.91488855124883e-05,6.91488854990808e-05
"1130",-0.331564672898483,-78.2032136657594,-78.2032136782139,-0.331564772898483,0.370219502899158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46605708767,6.91488855124883e-05,6.91488854990808e-05
"35",-0.331564572898483,-78.2032136533088,-78.2032136657594,-0.331564672898483,0.381437400823789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47075259999,6.91488855081957e-05,6.91488855073145e-05
"1131",-0.331564572898483,-78.2032136533088,-78.2032136657594,-0.331564672898483,0.381437400823789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.4659007735,6.91488855081957e-05,6.91488855073145e-05
"36",-0.331564472898483,-78.2032136408617,-78.2032136533088,-0.331564572898483,0.392655248188394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47075337569,6.91488855034628e-05,6.91488855069938e-05
"1132",-0.331564472898483,-78.2032136408617,-78.2032136533088,-0.331564572898483,0.392655248188394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46574477869,6.91488855034628e-05,6.91488855069938e-05
"37",-0.331564372898483,-78.2032136284184,-78.2032136408617,-0.331564472898483,0.403873044663423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47075415139,6.91488854921854e-05,6.91488854967102e-05
"1133",-0.331564372898483,-78.2032136284184,-78.2032136408617,-0.331564472898483,0.403873044663423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46558910321,6.91488854921854e-05,6.91488854967102e-05
"38",-0.331564272898483,-78.2032136159789,-78.2032136284184,-0.331564372898483,0.415090789553527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47075492708,6.91488854781034e-05,6.91488855114541e-05
"1134",-0.331564272898483,-78.2032136159789,-78.2032136284184,-0.331564372898483,0.415090789553527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46543374701,6.91488854781034e-05,6.91488855114541e-05
"39",-0.331564172898483,-78.203213603543,-78.2032136159789,-0.331564272898483,0.42630848357859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47075570277,6.91488854592734e-05,6.91488855181829e-05
"1135",-0.331564172898483,-78.203213603543,-78.2032136159789,-0.331564272898483,0.42630848357859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46527871005,6.91488854592734e-05,6.91488855181829e-05
"40",-0.331564072898483,-78.2032135911109,-78.203213603543,-0.331564172898483,0.437526126759011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47075647846,6.91488855230612e-05,6.91488855132224e-05
"1136",-0.331564072898483,-78.2032135911109,-78.203213603543,-0.331564172898483,0.437526126759011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46512399228,6.91488855230612e-05,6.91488855132224e-05
"41",-0.331563972898483,-78.2032135786824,-78.2032135911109,-0.331564072898483,0.448743718924055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47075725415,6.91488854959395e-05,6.91488854943664e-05
"1137",-0.331563972898483,-78.2032135786824,-78.2032135911109,-0.331564072898483,0.448743718924055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46496959366,6.91488854959395e-05,6.91488854943664e-05
"42",-0.331563872898483,-78.2032135662577,-78.2032135786824,-0.331563972898483,0.459961260094224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47075802983,6.91488854675931e-05,6.91488854645595e-05
"1138",-0.331563872898483,-78.2032135662577,-78.2032135786824,-0.331563972898483,0.459961260094224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46481551414,6.91488854675931e-05,6.91488854645595e-05
"43",-0.331563772898483,-78.2032135538367,-78.2032135662577,-0.331563872898483,0.471178750459095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.4707588055,6.91488855170848e-05,6.91488855141068e-05
"1139",-0.331563772898483,-78.2032135538367,-78.2032135662577,-0.331563872898483,0.471178750459095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46466175368,6.91488855170848e-05,6.91488855141068e-05
"44",-0.331563672898483,-78.2032135414194,-78.2032135538367,-0.331563772898483,0.482396190039068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47075958118,6.9148885479778e-05,6.91488855057016e-05
"1140",-0.331563672898483,-78.2032135414194,-78.2032135538367,-0.331563772898483,0.482396190039068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46450831223,6.9148885479778e-05,6.91488855057016e-05
"45",-0.331563572898483,-78.2032135290058,-78.2032135414194,-0.331563672898483,0.493613578314693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47076035685,6.91488855158173e-05,6.91488855276843e-05
"1141",-0.331563572898483,-78.2032135290058,-78.2032135414194,-0.331563672898483,0.493613578314693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46435518975,6.91488855158173e-05,6.91488855276843e-05
"46",-0.331563472898483,-78.2032135165959,-78.2032135290058,-0.331563572898483,0.504830916353133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47076113251,6.91488854652453e-05,6.91488854972388e-05
"1142",-0.331563472898483,-78.2032135165959,-78.2032135290058,-0.331563572898483,0.504830916353133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46420238618,6.91488854652453e-05,6.91488854972388e-05
"47",-0.331563372898483,-78.2032135041897,-78.2032135165959,-0.331563472898483,0.51604820347705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47076190818,6.91488854952255e-05,6.91488854987556e-05
"1143",-0.331563372898483,-78.2032135041897,-78.2032135165959,-0.331563472898483,0.51604820347705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.4640499015,6.91488854952255e-05,6.91488854987556e-05
"48",-0.331563272898483,-78.2032134917872,-78.2032135041897,-0.331563372898483,0.527265439516172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47076268383,6.9148885515173e-05,6.91488854845588e-05
"1144",-0.331563272898483,-78.2032134917872,-78.2032135041897,-0.331563372898483,0.527265439516172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46389773565,6.9148885515173e-05,6.91488854845588e-05
"49",-0.331563172898483,-78.2032134793884,-78.2032134917872,-0.331563272898483,0.538482625188126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47076345949,6.91488855288229e-05,6.91488855078841e-05
"1145",-0.331563172898483,-78.2032134793884,-78.2032134917872,-0.331563272898483,0.538482625188126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46374588859,6.91488855288229e-05,6.91488855078841e-05
"50",-0.331563072898483,-78.2032134669933,-78.2032134793884,-0.331563172898483,0.549699760153721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47076423514,6.91488855360699e-05,6.91488854753376e-05
"1146",-0.331563072898483,-78.2032134669933,-78.2032134793884,-0.331563172898483,0.549699760153721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46359436027,6.91488855360699e-05,6.91488854753376e-05
"51",-0.331562972898483,-78.203213454602,-78.2032134669933,-0.331563072898483,0.560916844270186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47076501079,6.91488855349103e-05,6.91488855204092e-05
"1147",-0.331562972898483,-78.203213454602,-78.2032134669933,-0.331563072898483,0.560916844270186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46344315065,6.91488855349103e-05,6.91488855204092e-05
"52",-0.331562872898483,-78.2032134422143,-78.203213454602,-0.331562972898483,0.57213387788427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47076578644,6.91488855270795e-05,6.91488854626857e-05
"1148",-0.331562872898483,-78.2032134422143,-78.203213454602,-0.331562972898483,0.57213387788427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46329225969,6.91488855270795e-05,6.91488854626857e-05
"53",-0.331562772898483,-78.2032134298303,-78.2032134422143,-0.331562872898483,0.583350860668171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47076656208,6.91488855126113e-05,6.91488854826331e-05
"1149",-0.331562772898483,-78.2032134298303,-78.2032134422143,-0.331562872898483,0.583350860668171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46314168733,6.91488855126113e-05,6.91488854826331e-05
"54",-0.331562672898483,-78.20321341745,-78.2032134298303,-0.331562772898483,0.594567793338391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47076733772,6.91488854932212e-05,6.91488854951213e-05
"1150",-0.331562672898483,-78.20321341745,-78.2032134298303,-0.331562772898483,0.594567793338391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46299143353,6.91488854932212e-05,6.91488854951213e-05
"55",-0.331562572898483,-78.2032134050734,-78.20321341745,-0.331562672898483,0.605784675028816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47076811335,6.91488854630827e-05,6.91488854949889e-05
"1151",-0.331562572898483,-78.2032134050734,-78.20321341745,-0.331562672898483,0.605784675028816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46284149826,6.91488854630827e-05,6.91488854949889e-05
"56",-0.331562472898483,-78.2032133927005,-78.2032134050734,-0.331562572898483,0.617001506281744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47076888898,6.91488855032427e-05,6.91488854823035e-05
"1152",-0.331562472898483,-78.2032133927005,-78.2032134050734,-0.331562572898483,0.617001506281744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46269188146,6.91488855032427e-05,6.91488854823035e-05
"57",-0.331562372898483,-78.2032133803313,-78.2032133927005,-0.331562472898483,0.628218287291322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47076966461,6.91488855359953e-05,6.91488855056379e-05
"1153",-0.331562372898483,-78.2032133803313,-78.2032133927005,-0.331562472898483,0.628218287291322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46254258309,6.91488855359953e-05,6.91488855056379e-05
"58",-0.331562272898483,-78.2032133679658,-78.2032133803313,-0.331562372898483,0.639435017539895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.47077044024,6.91488854805108e-05,6.91488855167635e-05
"1154",-0.331562272898483,-78.2032133679658,-78.2032133803313,-0.331562372898483,0.639435017539895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.46239360311,6.91488854805108e-05,6.91488855167635e-05
