"","lat_fit","lon_fit","lon_dist","lat_dist","lat","lon","ele","time","Date","EOS_no","Flux_ave","Point","VaisalaType","CO2_ppm_ave","WaterTemp_c","BaroPress_kpa","AirTemp_c","Total_hPa","adjusted_ppm","ele_fit","dist_diff","dist","slope50m"
"10175",-0.330550572898483,-78.2030992483464,-78.2030992761328,-0.330550672898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.90539461323,0.0115536861806902,0.115545916520446,-0.0710163014705244
"10174",-0.330550672898483,-78.2030992761328,-78.2030993039125,-0.330550772898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.90457406167,0.0115534860211426,0.127099402541589,-0.0710168185149917
"10173",-0.330550772898483,-78.2030993039125,-78.2030993316854,-0.330550872898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.90375351255,0.0115532847589606,0.138652687300549,-0.071017334832687
"10172",-0.330550872898483,-78.2030993316854,-78.2030993594516,-0.330550972898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.90293296601,0.0115530843053193,0.150205771605869,-0.0710178493785454
"10171",-0.330550972898483,-78.2030993594516,-78.2030993872111,-0.330551072898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.90211242203,0.0115528831445033,0.161758654750372,-0.071018362883958
"10170",-0.330551072898483,-78.2030993872111,-78.2030994149638,-0.330551172898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.90129188071,0.0115526835333526,0.173311338283725,-0.0710188743648786
"10169",-0.330551172898483,-78.2030994149638,-78.2030994427098,-0.330551272898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.900471342,0.0115524824577733,0.184863820741498,-0.0710193850947322
"10168",-0.330551272898483,-78.2030994427098,-78.2030994704491,-0.330551372898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.89965080603,0.0115522818115181,0.196416102553016,-0.071019894279093
"10167",-0.330551372898483,-78.2030994704491,-78.2030994981816,-0.330551472898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.89883027284,0.0115520819567934,0.207968184509809,-0.0710204018148404
"10166",-0.330551472898483,-78.2030994981816,-78.2030995259074,-0.330551572898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.89800974242,0.0115518810172404,0.21952006552705,-0.0710209083498207
"10165",-0.330551572898483,-78.2030995259074,-78.2030995536264,-0.330551672898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.89718921488,0.0115516816309622,0.231071747158012,-0.0710214130188093
"10164",-0.330551672898483,-78.2030995536264,-78.2030995813388,-0.330551772898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.89636869017,0.011551481170855,0.242623228328867,-0.0710219166569453
"10163",-0.330551772898483,-78.2030995813388,-78.2030996090444,-0.330551872898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.89554816841,0.0115512814962671,0.254174509825134,-0.0710224186944687
"10162",-0.330551872898483,-78.2030996090444,-78.2030996367432,-0.330551972898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.8947276496,0.011551080737874,0.265725590563008,-0.0710229196617332
"10161",-0.330551972898483,-78.2030996367432,-78.2030996644354,-0.330552072898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.89390713386,0.0115508819200301,0.277276472483038,-0.071023418740586
"10160",-0.330552072898483,-78.2030996644354,-78.2030996921208,-0.330552172898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.8930866211,0.0115506812468169,0.288827153729855,-0.0710239169250366
"10159",-0.330552172898483,-78.2030996921208,-78.2030997197995,-0.330552272898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.8922661115,0.0115504821355188,0.300377635865374,-0.0710244133504359
"10158",-0.330552272898483,-78.2030997197995,-78.2030997474714,-0.330552372898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.891445605,0.0115502815582431,0.311927917423617,-0.0710249087481268
"10157",-0.330552372898483,-78.2030997474714,-78.2030997751367,-0.330552472898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.89062510175,0.011550083297422,0.323478000721039,-0.0710254022467427
"10156",-0.330552472898483,-78.2030997751367,-78.2030998027952,-0.330552572898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.88980460164,0.0115498828052694,0.335027883526308,-0.0710258948654505
"10155",-0.330552572898483,-78.2030998027952,-78.203099830447,-0.330552672898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.88898410487,0.0115496838736675,0.346577567399976,-0.0710263857723158
"10154",-0.330552672898483,-78.203099830447,-78.2030998580921,-0.330552772898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.88816361138,0.0115494842375057,0.358127051637481,-0.0710268754525542
"10153",-0.330552772898483,-78.2030998580921,-78.2030998857305,-0.330552872898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.88734312127,0.0115492850130892,0.369676336650571,-0.0710273636734192
"10152",-0.330552872898483,-78.2030998857305,-78.2030999133621,-0.330552972898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.88652263455,0.0115490862161636,0.381225422866734,-0.0710278504385641
"10151",-0.330552972898483,-78.2030999133621,-78.203099940987,-0.330553072898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.88570215125,0.0115488867151896,0.392774309581924,-0.0710283359604623
"10150",-0.330553072898483,-78.203099940987,-78.2030999686052,-0.330553172898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.88488167147,0.0115486876257052,0.404322997207629,-0.0710288200255175
"10149",-0.330553172898483,-78.2030999686052,-78.2030999962167,-0.330553272898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.88406119522,0.0115484882096268,0.415871485417256,-0.071029302773303
"10148",-0.330553272898483,-78.2030999962167,-78.2031000238215,-0.330553372898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.88324072257,0.0115482899692125,0.427419775386468,-0.0710297839435362
"10147",-0.330553372898483,-78.2031000238215,-78.2031000514196,-0.330553472898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.8824202535,0.0115480914020338,0.438967866788502,-0.071030263791945
"10146",-0.330553472898483,-78.2031000514196,-78.2031000790109,-0.330553572898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.88159978806,0.0115478921103431,0.450515758898845,-0.0710307423806047
"10145",-0.330553572898483,-78.2031000790109,-78.2031001065956,-0.330553672898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.88077932637,0.0115476940095647,0.46206345290841,-0.0710312194030262
"10144",-0.330553672898483,-78.2031001065956,-78.2031001341735,-0.330553772898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.87995886838,0.0115474948239296,0.47361094773234,-0.0710316952158129
"10143",-0.330553772898483,-78.2031001341735,-78.2031001617447,-0.330553872898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.87913841422,0.0115472964256469,0.485158244157986,-0.0710321695300734
"10142",-0.330553872898483,-78.2031001617447,-78.2031001893093,-0.330553972898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.87831796389,0.0115470984538462,0.496705342611833,-0.0710326424045466
"10141",-0.330553972898483,-78.2031001893093,-78.2031002168671,-0.330554072898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.8774975174,0.0115468997742312,0.508252242386064,-0.0710331140028418
"10140",-0.330554072898483,-78.2031002168671,-78.2031002444182,-0.330554172898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.87667707484,0.0115467011449368,0.519798943531001,-0.0710335842138279
"10139",-0.330554172898483,-78.2031002444182,-78.2031002719626,-0.330554272898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.87585663627,0.0115465029260662,0.531345446457067,-0.071034052987167
"10138",-0.330554272898483,-78.2031002719626,-78.2031002995003,-0.330554372898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.87503620171,0.0115463051333649,0.542891751590432,-0.0710345203258348
"10137",-0.330554372898483,-78.2031002995003,-78.2031003270313,-0.330554472898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.87421577116,0.011546107014766,0.554437858605198,-0.0710349863297303
"10136",-0.330554472898483,-78.2031003270313,-78.2031003545556,-0.330554572898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.87339534471,0.0115459093061503,0.565983767911348,-0.0710354509026278
"10135",-0.330554572898483,-78.2031003545556,-78.2031003820732,-0.330554672898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.87257492238,0.0115457108960868,0.577529478807435,-0.0710359141824616
"10134",-0.330554672898483,-78.2031003820732,-78.2031004095841,-0.330554772898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.87175450425,0.0115455136633216,0.589074992470756,-0.0710363759393317
"10133",-0.330554772898483,-78.2031004095841,-78.2031004370883,-0.330554872898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.8709340903,0.0115453149621345,0.600620307432891,-0.0710368364919776
"10132",-0.330554872898483,-78.2031004370883,-78.2031004645858,-0.330554972898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.87011368068,0.0115451181888915,0.612165425621782,-0.0710372954364036
"10131",-0.330554972898483,-78.2031004645858,-78.2031004920766,-0.330555072898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.86929327529,0.0115449199583963,0.623710345580179,-0.0710377531712282
"10130",-0.330555072898483,-78.2031004920766,-78.2031005195606,-0.330555172898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.8684728743,0.011544722528896,0.635255068109075,-0.0710382094334467
"10129",-0.330555172898483,-78.2031005195606,-78.2031005470381,-0.330555272898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.86765247769,0.0115445258838633,0.646799593992938,-0.0710386642309361
"10128",-0.330555272898483,-78.2031005470381,-78.2031005745088,-0.330555372898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.86683208545,0.0115443274128211,0.658343921405759,-0.0710391178478666
"10127",-0.330555372898483,-78.2031005745088,-78.2031006019728,-0.330555472898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.86601169777,0.011544130487195,0.669888051892954,-0.0710395699170413
"10126",-0.330555472898483,-78.2031006019728,-78.2031006294302,-0.330555572898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.86519131458,0.0115439332311382,0.681431985124092,-0.0710400206407178
"10125",-0.330555572898483,-78.2031006294302,-78.2031006568808,-0.330555672898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.86437093596,0.0115437360197745,0.692975721143867,-0.0710404699795701
"10124",-0.330555672898483,-78.2031006568808,-78.2031006843248,-0.330555772898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.86355056194,0.0115435392279153,0.704519260371782,-0.071040917895845
"10123",-0.330555772898483,-78.2031006843248,-78.203100711762,-0.330555872898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.86273019255,0.0115433421112101,0.716062602482992,-0.0710413644642666
"10122",-0.330555872898483,-78.203100711762,-78.2031007391926,-0.330555972898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.86190982786,0.0115431450285399,0.727605747511532,-0.0710418096485266
"10121",-0.330555972898483,-78.2031007391926,-78.2031007666165,-0.330556072898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.86108946791,0.0115429479959062,0.739148695507438,-0.0710422534474974
"10120",-0.330556072898483,-78.2031007666165,-78.2031007940337,-0.330556172898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.86026911275,0.0115427517622493,0.750691447269688,-0.0710426957880298
"10119",-0.330556172898483,-78.2031007940337,-78.2031008214442,-0.330556272898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.85944876237,0.0115425544391741,0.762234001708862,-0.0710431368525787
"10118",-0.330556272898483,-78.2031008214442,-78.2031008488481,-0.330556372898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.8586284169,0.0115423582891765,0.773776359998038,-0.0710435764269105
"10117",-0.330556372898483,-78.2031008488481,-78.2031008762453,-0.330556472898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.8578080763,0.0115421618147025,0.785318521812741,-0.0710440146498463
"10116",-0.330556472898483,-78.2031008762453,-78.2031009036357,-0.330556572898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.85698774064,0.011541964625863,0.796860486438604,-0.0710444515573806
"10115",-0.330556572898483,-78.2031009036357,-78.2031009310195,-0.330556672898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.85616741003,0.011541768609348,0.808402255047952,-0.0710448869788291
"10114",-0.330556672898483,-78.2031009310195,-78.2031009583966,-0.330556772898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.85534708442,0.0115415722632832,0.819943827311235,-0.0710453210490737
"10113",-0.330556772898483,-78.2031009583966,-78.2031009857671,-0.330556872898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.85452676389,0.011541376340972,0.831485203652207,-0.0710457537015226
"10112",-0.330556872898483,-78.2031009857671,-78.2031010131308,-0.330556972898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.85370644845,0.0115411793310329,0.84302638298324,-0.0710461850669491
"10111",-0.330556972898483,-78.2031010131308,-78.2031010404879,-0.330557072898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.85288613824,0.0115409834924094,0.854567366475649,-0.0710466149508853
"10110",-0.330557072898483,-78.2031010404879,-78.2031010678384,-0.330557172898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.85206583321,0.0115407880771414,0.866108154552791,-0.0710470434206467
"10109",-0.330557172898483,-78.2031010678384,-78.2031010951821,-0.330557272898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.85124553339,0.0115405919483749,0.877648746501166,-0.0710474705683044
"10108",-0.330557272898483,-78.2031010951821,-78.2031011225192,-0.330557372898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.85042523887,0.0115403951226227,0.889189141623788,-0.0710478963908433
"10107",-0.330557372898483,-78.2031011225192,-78.2031011498496,-0.330557472898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.84960494975,0.0115402005765901,0.900729342200378,-0.0710483206495939
"10106",-0.330557472898483,-78.2031011498496,-78.2031011771733,-0.330557572898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.84878466592,0.0115400042241021,0.91226934642448,-0.0710487436714762
"10105",-0.330557572898483,-78.2031011771733,-78.2031012044904,-0.330557672898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.84796438755,0.0115398086467309,0.923809155071211,-0.0710491652510278
"10104",-0.330557672898483,-78.2031012044904,-78.2031012318007,-0.330557772898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.84714411464,0.0115396131190977,0.935348768190309,-0.0710495854468703
"10103",-0.330557772898483,-78.2031012318007,-78.2031012591045,-0.330557872898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.84632384724,0.0115394176412025,0.946888185831511,-0.0710500042580957
"10102",-0.330557872898483,-78.2031012591045,-78.2031012864015,-0.330557972898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.84550358538,0.0115392218241226,0.958427407655634,-0.0710504217140931
"10101",-0.330557972898483,-78.2031012864015,-78.2031013136919,-0.330558072898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.84468332913,0.0115390264298156,0.96996643408545,-0.0710508377560955
"10100",-0.330558072898483,-78.2031013136919,-78.2031013409756,-0.330558172898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.84386307853,0.0115388310852609,0.981505265170711,-0.0710512524144044
"10099",-0.330558172898483,-78.2031013409756,-78.2031013682527,-0.330558272898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.84304283361,0.0115386368924817,0.993043902063192,-0.0710516656092966
"10098",-0.330558272898483,-78.2031013682527,-78.2031013955231,-0.330558372898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.84222259433,0.0115384408859853,1.00458234294918,-0.0710520775536691
"10097",-0.330558372898483,-78.2031013955231,-78.2031014227868,-0.330558472898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.84140236088,0.0115382456692714,1.01612058861845,-0.0710524880601496
"10096",-0.330558472898483,-78.2031014227868,-78.2031014500439,-0.330558572898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.84058213325,0.0115380508747478,1.0276586394932,-0.0710528971561794
"10095",-0.330558572898483,-78.2031014500439,-78.2031014772943,-0.330558672898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.83976191145,0.0115378561138044,1.039196495607,-0.0710533048696066
"10094",-0.330558672898483,-78.2031014772943,-78.2031015045381,-0.330558772898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.83894169553,0.0115376614024569,1.05073415700946,-0.0710537111987053
"10093",-0.330558772898483,-78.2031015045381,-78.2031015317752,-0.330558872898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.83812148554,0.0115374667407195,1.06227162375018,-0.0710541161443911
"10092",-0.330558872898483,-78.2031015317752,-78.2031015590056,-0.330558972898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.83730128152,0.0115372713683968,1.07380889511857,-0.0710545197565703
"10091",-0.330558972898483,-78.2031015590056,-78.2031015862294,-0.330559072898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.83648108356,0.0115370775340153,1.08534597265259,-0.0710549218868
"10090",-0.330559072898483,-78.2031015862294,-78.2031016134466,-0.330559172898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.83566089162,0.0115368826331661,1.09688285528576,-0.0710553227050356
"10089",-0.330559172898483,-78.2031016134466,-78.2031016406571,-0.330559272898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.83484070581,0.0115366877660676,1.10841954305182,-0.0710557221407511
"10088",-0.330559272898483,-78.2031016406571,-78.2031016678609,-0.330559372898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.83402052617,0.0115364940586744,1.1199560371105,-0.0710561201218851
"10087",-0.330559372898483,-78.2031016678609,-78.2031016950581,-0.330559472898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.83320035267,0.0115362992908956,1.13149233640139,-0.0710565167890636
"10086",-0.330559472898483,-78.2031016950581,-78.2031017222486,-0.330559572898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.83238018544,0.011536105310725,1.14302844171212,-0.0710569120266894
"10085",-0.330559572898483,-78.2031017222486,-78.2031017494325,-0.330559672898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.83156002448,0.0115359106210065,1.15456435233313,-0.0710573059273899
"10084",-0.330559672898483,-78.2031017494325,-78.2031017766097,-0.330559772898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.83073986986,0.011535717095299,1.16610006942842,-0.0710576983762652
"10083",-0.330559772898483,-78.2031017766097,-78.2031018037803,-0.330559872898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.82991972157,0.0115355221335847,1.17763559156201,-0.0710580895317832
"10082",-0.330559872898483,-78.2031018037803,-78.2031018309442,-0.330559972898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.82909957975,0.0115353294332436,1.18917092099525,-0.0710584791704529
"10081",-0.330559972898483,-78.2031018309442,-78.2031018581015,-0.330560072898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.82827944429,0.011535135297251,1.2007060562925,-0.0710588675154474
"10080",-0.330560072898483,-78.2031018581015,-78.2031018852522,-0.330560172898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.82745931534,0.0115349412055394,1.21224099749804,-0.0710592544767445
"10079",-0.330560172898483,-78.2031018852522,-78.2031019123962,-0.330560272898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.82663919295,0.0115347475344549,1.2237757450325,-0.0710596400324436
"10078",-0.330560272898483,-78.2031019123962,-78.2031019395336,-0.330560372898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.82581907713,0.0115345535259195,1.23531029855842,-0.071060024227155
"10077",-0.330560372898483,-78.2031019395336,-78.2031019666643,-0.330560472898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.82499896795,0.0115343603086586,1.24684465886708,-0.0710604069968371
"10076",-0.330560472898483,-78.2031019666643,-78.2031019937884,-0.330560572898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.82417886541,0.0115341667699624,1.25837882563704,-0.0710607884033398
"10075",-0.330560572898483,-78.2031019937884,-78.2031020209058,-0.330560672898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.82335876958,0.0115339732647328,1.26991279890177,-0.0710611684291107
"10074",-0.330560672898483,-78.2031020209058,-78.2031020480166,-0.330560772898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.8225386805,0.0115337801795334,1.2814465790813,-0.0710615470503414
"10073",-0.330560772898483,-78.2031020480166,-78.2031020751208,-0.330560872898483,NA,NA,NA,NA,"2021-06-23","EOS_1",0.655,4,"old",2277.49090909091,11.45275,62.4457,6.775,626.9454,3450.18293088837,4069.82171859819,0.0115335867731545,1.29298016585446,-0.0710619243097789
"10072",-0.330560872898483,-78.2031020751208,-78.2031021022184,-0.330560972898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.82089852273,0.0115333930298647,1.30451355888432,-0.0710623002062886
