"","lat_fit","lon_fit","lon_dist","lat_dist","dist","lat","lon","ele","time","Date","EOS_no","Flux_ave","Point","VaisalaType","CO2_ppm_ave","WaterTemp_c","BaroPress_kpa","AirTemp_c","Total_hPa","adjusted_ppm","ele_fit","slope","ante_slope"
"6221",-0.33157,-78.2037669411651,-78.2037691057332,-0.331571,34.4533755208476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4057.74404923975,0.380586975165563,0.291357378243209
"6231",-0.331569,-78.2037647775687,-78.2037669411651,-0.33157,34.7187036706283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4057.85368147597,0.377271326393706,0.284085069892129
"6241",-0.331568,-78.2037626149632,-78.2037647775687,-0.331569,34.983931691635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4057.96173308678,0.374029465690453,0.276759079540725
"6251",-0.331567,-78.2037604533678,-78.2037626149632,-0.331568,35.2490576575297,-0.331569062545896,-78.2037595845759,4057.86,2021-12-18 10:45:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4058.06815750446,0.370874893281891,0.269401224826069
"6261",-0.331566,-78.2037582928017,-78.2037604533678,-0.331567,35.5140796501826,-0.331577025353909,-78.2037525437772,4059.3,2021-12-18 10:45:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4058.17290831972,0.367819379258989,0.262033291698607
"6271",-0.331565,-78.2037561332835,-78.2037582928017,-0.331566,35.7789957737974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4058.27593929009,0.364873224942737,0.254677034224798
"6281",-0.331564,-78.2037539748322,-78.2037561332835,-0.331565,36.0438041330869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4058.37720433425,0.362045478275315,0.247354174953586
"6291",-0.331563,-78.2037518174664,-78.2037539748322,-0.331564,36.3085028615325,-0.331568391993642,-78.2037489395589,4059.3,2021-12-18 10:46:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4058.47665754573,0.359344112121006,0.24008640487412
"6301",-0.331562,-78.2037496612047,-78.2037518174664,-0.331563,36.5730900879983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4058.57425318295,0.356363659440552,0.232895383833374
"6311",-0.331561,-78.2037475060654,-78.2037496612047,-0.331562,36.8375639688404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4058.66994568402,0.353442403372795,0.225802740438205
"6321",-0.33156,-78.2037453520669,-78.2037475060654,-0.331561,37.1019226660867,-0.331567553803325,-78.2037408929318,4059.79,2021-12-18 10:46:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4058.76368966126,0.350776565128439,0.218830072058925
"6331",-0.331559,-78.2037431992272,-78.2037453520669,-0.33156,37.3661643564274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4058.85543990717,0.344974527269898,0.21199894532737
"6341",-0.331558,-78.2037410475646,-78.2037431992272,-0.331559,37.6302872324955,-0.331577025353909,-78.2037330139428,4060.27,2021-12-18 10:46:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4058.94515139735,0.338920988095209,0.205330895933881
"6351",-0.331557,-78.2037388970967,-78.2037410475646,-0.331558,37.8942894977584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4059.0327792913,0.332638059261009,0.198847428880214
"6361",-0.331556,-78.2037367478415,-78.2037388970967,-0.331557,38.1581693664915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4059.11827893493,0.326147819105771,0.192570018548485
"6371",-0.331555,-78.2037345998167,-78.2037367478415,-0.331556,38.4219250676626,-0.331570655107498,-78.2037284038961,4060.75,2021-12-18 10:46:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4059.20160586434,0.319472312807825,0.186520108848017
"6381",-0.331554,-78.2037324530397,-78.2037345998167,-0.331555,38.6855548449149,-0.331579372286797,-78.2037206087261,4060.75,2021-12-18 10:46:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4059.28282815079,0.312633552520181,0.180707775378207
"6391",-0.331553,-78.2037303075279,-78.2037324530397,-0.331554,38.9490569591566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4059.36215798108,0.305653517589528,0.175128502098398
"6401",-0.331552,-78.2037281632987,-78.2037303075279,-0.331553,39.2124296718586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4059.43976687177,0.298554154780056,0.169781808037926
"6411",-0.331551,-78.2037260203693,-78.2037281632987,-0.331552,39.4756712668997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4059.51582589,0.291357378243209,0.164667192529739
"6421",-0.33155,-78.2037238787567,-78.2037260203693,-0.331551,39.7387800338661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4059.59050563761,0.284085069892129,0.15978413548578
"6431",-0.331549,-78.2037217384778,-78.2037238787567,-0.33155,40.0017542898887,-0.331570822745562,-78.2037108018994,4060.27,2021-12-18 10:49:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4059.66397624669,0.276759079540725,0.155132097618577
"6441",-0.331548,-78.2037195995494,-78.2037217384778,-0.331549,40.2645923488314,-0.331584988161922,-78.2037014979869,4061.23,2021-12-18 10:46:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4059.7364073603,0.269401224826069,0.14978406940372
"6451",-0.331547,-78.2037174619882,-78.2037195995494,-0.331548,40.5272925431279,-0.33156001009047,-78.2037117239088,4060.27,2021-12-18 10:49:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4059.80796812828,0.262033291698607,0.14585925674627
"6461",-0.331547,-78.2037174619882,-78.2037195995494,-0.331548,40.5272925431279,-0.331578617915511,-78.2037031743675,4061.23,2021-12-18 10:49:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4059.80796812828,0.262033291698607,0.14585925674627
"6471",-0.331546,-78.2037153258108,-78.2037174619882,-0.331547,40.7898532237636,-0.331585155799985,-78.2036967203021,4059.3,2021-12-18 10:48:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4059.87882719691,0.254677034224798,0.142173788609127
"6481",-0.331545,-78.2037131910336,-78.2037153258108,-0.331546,41.0522727474701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4059.94915269536,0.247354174953586,0.138727027075982
"6491",-0.331544,-78.203711057673,-78.2037131910336,-0.331545,41.3145494805597,-0.331580629572272,-78.2036950439215,4059.79,2021-12-18 10:47:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.01911222688,0.24008640487412,0.135518316540004
"6501",-0.331544,-78.203711057673,-78.2037131910336,-0.331545,41.3145494805597,-0.331584233790636,-78.2036921940744,4059.79,2021-12-18 10:47:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.01911222688,0.24008640487412,0.135518316540004
"6511",-0.331544,-78.203711057673,-78.2037131910336,-0.331545,41.3145494805597,-0.331574426963925,-78.2036978937685,4061.23,2021-12-18 10:49:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.01911222688,0.24008640487412,0.135518316540004
"6521",-0.331543,-78.2037089257451,-78.203711057673,-0.331544,41.5766818130529,-0.331581886857748,-78.2036900985986,4060.27,2021-12-18 10:47:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.08494761672,0.232895383833374,0.132935825750028
"6531",-0.331543,-78.2037089257451,-78.203711057673,-0.331544,41.5766818130529,-0.331569481641054,-78.203696468845,4059.3,2021-12-18 10:47:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.08494761672,0.232895383833374,0.132935825750028
"6541",-0.331543,-78.2037089257451,-78.203711057673,-0.331544,41.5766818130529,-0.331583898514509,-78.2036909367889,4059.79,2021-12-18 10:48:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.08494761672,0.232895383833374,0.132935825750028
"6551",-0.331543,-78.2037089257451,-78.203711057673,-0.331544,41.5766818130529,-0.331566715613008,-78.2036983966827,4059.3,2021-12-18 10:48:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.08494761672,0.232895383833374,0.132935825750028
"6561",-0.331542,-78.203706795266,-78.2037089257451,-0.331543,41.8386681381445,-0.331580210477114,-78.2036881707609,4060.27,2021-12-18 10:47:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.14974765454,0.225802740438205,0.130689971643431
"6571",-0.331542,-78.203706795266,-78.2037089257451,-0.331543,41.8386681381445,-0.331575181335211,-78.2036921102554,4059.79,2021-12-18 10:47:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.14974765454,0.225802740438205,0.130689971643431
"6581",-0.331542,-78.203706795266,-78.2037089257451,-0.331543,41.8386681381445,-0.331583647057414,-78.2036874163896,4059.79,2021-12-18 10:48:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.14974765454,0.225802740438205,0.130689971643431
"6591",-0.331542,-78.203706795266,-78.2037089257451,-0.331543,41.8386681381445,-0.331581803038716,-78.2036875002086,4059.79,2021-12-18 10:48:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.14974765454,0.225802740438205,0.130689971643431
"6601",-0.331542,-78.203706795266,-78.2037089257451,-0.331543,41.8386681381445,-0.331585155799985,-78.2036865781993,4059.79,2021-12-18 10:48:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.14974765454,0.225802740438205,0.130689971643431
"6611",-0.331541,-78.2037046662517,-78.203706795266,-0.331542,42.1005068676124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.21552950606,0.218830072058925,0.128478464342249
"6621",-0.33154,-78.2037025387181,-78.2037046662517,-0.331541,42.3621964228266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.27748319009,0.21199894532737,0.126665169054073
"6631",-0.331539,-78.2037004126808,-78.2037025387181,-0.33154,42.6237352411797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.33578784892,0.205330895933881,0.125232358620325
"6641",-0.331538,-78.2036982881555,-78.2037004126808,-0.331539,42.8851217683805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.39062211121,0.198847428880214,0.12416232287603
"6651",-0.331537,-78.2036961651575,-78.2036982881555,-0.331538,43.1463544661647,-0.331538300961256,-78.2036942895502,4064.59,2021-12-18 10:54:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.4421640834,0.192570018548485,0.12343736858047
"6661",-0.331537,-78.2036961651575,-78.2036982881555,-0.331538,43.1463544661647,-0.331541150808334,-78.2036948762834,4060.27,2021-12-18 10:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.4421640834,0.192570018548485,0.12343736858047
"6671",-0.331536,-78.2036940437024,-78.2036961651575,-0.331537,43.4074318058712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.49059133815,0.186520108848017,0.123039819548405
"6681",-0.331535,-78.2036919238054,-78.2036940437024,-0.331536,43.6683522735879,-0.331541486084461,-78.2036881707609,4061.71,2021-12-18 10:54:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.53608090531,0.180707775378207,0.122952016618494
"6691",-0.331534,-78.2036898054815,-78.2036919238054,-0.331535,43.9291143675703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.57880926154,0.175128502098398,0.123156317692323
"6701",-0.331533,-78.2036876887459,-78.2036898054815,-0.331534,44.1897165944277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.61895232004,0.169781808037926,0.12363509792796
"6711",-0.331532,-78.2036855736133,-78.2036876887459,-0.331533,44.4501574831894,-0.331553220748901,-78.2036766037345,4060.75,2021-12-18 10:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.65668542317,0.164667192529739,0.124370749543503
"6721",-0.331531,-78.2036834600986,-78.2036855736133,-0.331532,44.7104355673818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.69218333021,0.15978413548578,0.125345682112696
"6731",-0.33153,-78.2036813482164,-78.2036834600986,-0.331531,44.9705493927277,-0.331536121666431,-78.20367786102,4065.55,2021-12-18 10:54:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.72562020946,0.155132097618577,0.126542322439473
"6741",-0.331529,-78.2036792379813,-78.2036813482164,-0.33153,45.2304975235283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.75716962989,0.150710520746644,0.127943114689872
"6751",-0.331528,-78.2036771294077,-78.2036792379813,-0.331529,45.490278528604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.78700455047,0.146518828050771,0.129530520496604
"6761",-0.331527,-78.2036750225099,-78.2036771294077,-0.331528,45.7498909915169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.8152973127,0.142556424162954,0.131287018849747
"6771",-0.331526,-78.2036729173021,-78.2036750225099,-0.331527,46.0093335144271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.84221963235,0.138822695574212,0.13319510638181
"6781",-0.331525,-78.2036708137983,-78.2036729173021,-0.331526,46.2686047052804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.86794258958,0.135317010870553,0.135237297205258
"6791",-0.331524,-78.2036687120126,-78.2036708137983,-0.331525,46.5277031880633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.8926366218,0.13243765488753,0.137396123149552
"6801",-0.331523,-78.2036666119589,-78.2036687120126,-0.331524,46.7866275887173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.91647151418,0.129887567772637,0.139654133703393
"6811",-0.331522,-78.2036645136507,-78.2036666119589,-0.331523,47.0453765645689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.93961639438,0.127477883974589,0.141993896179851
"6821",-0.331521,-78.2036624171018,-78.2036645136507,-0.331522,47.3039487685091,-0.33154433593154,-78.2036512065679,4060.75,2021-12-18 10:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.96223972142,0.125593116984566,0.144397995692945
"6831",-0.33152,-78.2036603223256,-78.2036624171018,-0.331521,47.5623428707497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.98450928002,0.124099400517895,0.146849035263225
"6841",-0.331519,-78.2036582293356,-78.2036603223256,-0.33152,47.8205575536901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.0065921726,0.12416232287603,0.149329635914408
"6851",-0.331518,-78.203656138145,-78.2036582293356,-0.331519,48.0785915157699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.02865481222,0.12343736858047,0.151822436740124
"6861",-0.331517,-78.203654048767,-78.203656138145,-0.331518,48.3364434637825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.05086291476,0.123039819548405,0.154310094922458
"6871",-0.331516,-78.2036519612146,-78.203654048767,-0.331517,48.5941121116202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.07338149166,0.122952016618494,0.156775285811099
"6881",-0.331515,-78.2036498755009,-78.2036519612146,-0.331516,48.8515961943051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.0963748443,0.123156317692323,0.159200703092317
"6891",-0.331514,-78.2036477916385,-78.2036498755009,-0.331515,49.1088944577877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.12000655631,0.12363509792796,0.161569058808173
"6901",-0.331513,-78.2036457096402,-78.2036477916385,-0.331514,49.3660056512672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.14443948625,0.124370749543503,0.164358725059369
"6911",-0.331512,-78.2036436295187,-78.2036457096402,-0.331513,49.6229285501995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.1698357633,0.125345682112696,0.166512131708494
"6921",-0.331511,-78.2036415512864,-78.2036436295187,-0.331512,49.8796619192462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.19635677731,0.126542322439473,0.168558806502204
"6931",-0.33151,-78.2036394749557,-78.2036415512864,-0.331511,50.1362045633554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.22416317776,0.127943114689872,0.170481959802007
"6941",-0.331509,-78.2036374005388,-78.2036394749557,-0.33151,50.3925552792431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.25341486279,0.129530520496604,0.172264820023464
"6951",-0.331508,-78.203635328048,-78.2036374005388,-0.331509,50.6487128783847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.2842709756,0.131287018849747,0.173890633863584
"6961",-0.331507,-78.2036332574952,-78.203635328048,-0.331508,50.9046761933691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.31688989961,0.13319510638181,0.175393806811029
"6971",-0.331506,-78.2036311888924,-78.2036332574952,-0.331507,51.1604440562356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.3514292502,0.135237297205258,0.176805888404539
"6981",-0.331505,-78.2036291222515,-78.2036311888924,-0.331506,51.4160153252331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.38804587273,0.137396123149552,0.17810587725591
"6991",-0.331504,-78.2036270575841,-78.2036291222515,-0.331505,51.6713888504123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.42689583244,0.139654133703393,0.179272801181677
"7001",-0.331503,-78.2036249949019,-78.2036270575841,-0.331504,51.9265635156853,-0.331543497741222,-78.2036059442908,4059.3,2021-12-18 10:55:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.46813441537,0.141993896179851,0.180285717373891
"7011",-0.331502,-78.2036229342163,-78.2036249949019,-0.331503,52.1815381980294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.51072493038,0.144397995692945,0.181242550535153
"7021",-0.331501,-78.2036208755388,-78.2036229342163,-0.331502,52.4363117980898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.55352271717,0.146849035263225,0.182252375377093
"7031",-0.3315,-78.2036188188807,-78.2036208755388,-0.331501,52.6908832210455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.59652053502,0.147710500377242,0.183311004137893
"7041",-0.331499,-78.203616764253,-78.2036188188807,-0.3315,52.9452513880929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.63971117323,0.150139409145422,0.184414259668501
"7051",-0.331498,-78.2036147116669,-78.203616764253,-0.331499,53.1994152287832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.68308745012,0.152579615830219,0.185557975455432
"7061",-0.331497,-78.2036126611333,-78.2036147116669,-0.331498,53.45337368868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.7266422146,0.155014205844636,0.186737995488399
"7071",-0.331496,-78.2036106126632,-78.2036126611333,-0.331497,53.7071257216986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.77036834513,0.157426282170622,0.18795017419888
"7081",-0.331495,-78.2036085662671,-78.2036106126632,-0.331496,53.9606702850374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.81425874906,0.159798965541456,0.189190376402553
"7091",-0.331494,-78.2036065219559,-78.2036085662671,-0.331495,54.2140063671496,-0.331530505791307,-78.2035885099322,4058.34,2021-12-18 10:55:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.85830636775,0.162115394420747,0.190454477252903
"7101",-0.331493,-78.2036044797399,-78.2036065219559,-0.331494,54.4671329470451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.90250416977,0.164358725059369,0.191738362166383
"7111",-0.331492,-78.2036024396296,-78.2036044797399,-0.331493,54.7200490311607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.94684515751,0.166512131708494,0.193037926727674
"7121",-0.331491,-78.2036004016354,-78.2036024396296,-0.331492,54.9727536254038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061.99132236257,0.168558806502204,0.194349076661932
"7131",-0.33149,-78.2035983657675,-78.2036004016354,-0.331491,55.2252457491087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.03592884841,0.170481959802007,0.195667727776358
"7141",-0.331489,-78.203596332036,-78.2035983657675,-0.33149,55.4775244452286,NA,NA,NA,NA,"2021-06-22","EOS_1",0.75,3,"new",210.532786885246,8.645,62.4641,6.759,627.1294,234.907999242723,4062.08065771238,0.172264820023464,0.196989805858215
"7151",-0.331488,-78.2035943004508,-78.203596332036,-0.331489,55.7295887472656,-0.331505527719855,-78.203585408628,4058.82,2021-12-18 10:55:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.12550208008,0.173890633863584,0.198311246652243
"7161",-0.331487,-78.2035922710219,-78.2035943004508,-0.331488,55.9814377212267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.17045511302,0.175393806811029,0.199627995818996
"7171",-0.331486,-78.2035902437591,-78.2035922710219,-0.331487,56.2330704249411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.2155100016,0.176805888404539,0.20166863054339
"7181",-0.331485,-78.203588218672,-78.2035902437591,-0.331486,56.4844859398394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.26065997094,0.17810587725591,0.202927881815522
"7191",-0.331484,-78.2035861957703,-78.203588218672,-0.331485,56.7356833582254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.30589827884,0.179272801181677,0.204166209876051
"7201",-0.331483,-78.2035841750634,-78.2035861957703,-0.331484,56.9866617744082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.35121821436,0.180285717373891,0.205379710016603
"7211",-0.331482,-78.2035821565607,-78.2035841750634,-0.331483,57.237420302454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.3966131012,0.181242550535153,0.206564486847221
"7221",-0.331481,-78.2035801402716,-78.2035821565607,-0.331482,57.4879580609709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.4420762951,0.182252375377093,0.207716654300239
"7231",-0.33148,-78.2035781262052,-78.2035801402716,-0.331481,57.738274185776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.48760118637,0.183311004137893,0.208832335506013
"7241",-0.331479,-78.2035761143704,-78.2035781262052,-0.33148,57.9883678222985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.53318119863,0.184414259668501,0.209907662783726
"7251",-0.331478,-78.2035741047764,-78.2035761143704,-0.331479,58.2382381230218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.57880978853,0.185557975455432,0.210938777582703
"7261",-0.331477,-78.203572097432,-78.2035741047764,-0.331478,58.487884252572,-0.331501001492143,-78.2035600114614,4066.99,2021-12-18 10:57:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4062.62448044681,0.186737995488399,0.211921830400338
