"","lon_fit","lat_fit","dist","Date","EOS_no","Flux_ave","Tract","Point","CO2_ppm_ave","adjusted_ppm","DOC","TDN","AirTemp_c","VaisalaType","Total_hPa","GAVI_waterTempAve","ele_fit","slope50m","midpoint","surface_area","flux_umolpers","Totalflux_umolpers"
"1287",-78.1924013996946,-0.316220145205021,153.984670787183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.59460321186,-0.0760778400519065,NA,NA,NA,NA
"1288",-78.1924025839483,-0.316219145205021,154.15721290892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.58065669233,-0.0761419867854991,NA,NA,NA,NA
"1289",-78.1924037793282,-0.316218145205021,154.330703172957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.56662579327,-0.0762288014927942,NA,NA,NA,NA
"1290",-78.1924049858706,-0.316217145205021,154.505148312054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.55250947897,-0.0762929279510077,NA,NA,NA,NA
"1291",-78.1924062036062,-0.316216145205021,154.680554591129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.53830673763,-0.076400515118641,NA,NA,NA,NA
"1292",-78.1924074325608,-0.316215145205021,154.856927788659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.52401658269,-0.0764648124783385,NA,NA,NA,NA
"1293",-78.1924086727548,-0.316214145205021,155.034273199102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.5096380524,-0.0765724955811658,NA,NA,NA,NA
"1294",-78.1924099242033,-0.316213145205021,155.212595612431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.49517021139,-0.0766369970325844,NA,NA,NA,NA
"1295",-78.1924111869159,-0.316212145205021,155.391899301477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.48061215146,-0.0767448014315301,NA,NA,NA,NA
"1296",-78.1924124608968,-0.316211145205021,155.572188008239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.46596299261,-0.076809541498011,NA,NA,NA,NA
"1297",-78.1924137461447,-0.316210145205021,155.753464946014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.45122188274,-0.076917493677113,NA,NA,NA,NA
"1298",-78.1924150426525,-0.316209145205021,155.935732770453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.43638799991,-0.0769825081535031,NA,NA,NA,NA
"1299",-78.1924163504078,-0.316208145205021,156.118993589917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.42146055141,-0.0770906356412732,NA,NA,NA,NA
"1300",-78.1924176693923,-0.316207145205021,156.30324894129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.4064387757,-0.0771988376400842,NA,NA,NA,NA
"1301",-78.192418999582,-0.316206145205021,156.48849978618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.39132194267,-0.0772642927919417,NA,NA,NA,NA
"1302",-78.1924203409473,-0.316205145205021,156.67474650733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.37610935397,-0.0773499716318064,NA,NA,NA,NA
"1303",-78.1924216934526,-0.316204145205021,156.861988900791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.36080034361,-0.0774154794316469,NA,NA,NA,NA
"1304",-78.1924230570567,-0.316203145205021,157.050226159099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.34539427945,-0.077523926256423,NA,NA,NA,NA
"1305",-78.1924244317125,-0.316202145205021,157.239456886649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.32989056196,-0.0776324616272998,NA,NA,NA,NA
"1306",-78.192425817367,-0.316201145205021,157.429679064964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.31428862723,-0.0776985129756047,NA,NA,NA,NA
"1307",-78.1924272139616,-0.316200145205021,157.620890078889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.29858794487,-0.0778073094541484,NA,NA,NA,NA
"1308",-78.1924286214314,-0.316199145205021,157.813086689087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.28278802054,-0.0778738018688403,NA,NA,NA,NA
"1309",-78.1924300397062,-0.316198145205021,158.00626504153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.26688839526,-0.0779828897129809,NA,NA,NA,NA
"1310",-78.1924314687094,-0.316197145205021,158.200420658775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.25088864643,-0.0780920924106145,NA,NA,NA,NA
"1311",-78.1924329083589,-0.316196145205021,158.395548437205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.23478838826,-0.0781592739021261,NA,NA,NA,NA
"1312",-78.1924343585666,-0.316195145205021,158.591642653826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.21858727153,-0.0782688100007543,NA,NA,NA,NA
"1313",-78.1924358192386,-0.316194145205021,158.788696952311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.20228498506,-0.0783365341092747,NA,NA,NA,NA
"1314",-78.1924372902753,-0.316193145205021,158.986704352564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.18588125527,-0.0784464341653508,NA,NA,NA,NA
"1315",-78.1924387715712,-0.316192145205021,159.185657251184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.16937584655,-0.078556474586825,NA,NA,NA,NA
"1316",-78.192440263015,-0.316191145205021,159.385547411584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.15276856246,-0.0786250370292966,NA,NA,NA,NA
"1317",-78.1924417644898,-0.316190145205021,159.586365976562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.13605924522,-0.0787082733106051,NA,NA,NA,NA
"1318",-78.1924432758728,-0.316189145205021,159.788103467059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.11924777623,-0.0788184809710763,NA,NA,NA,NA
"1319",-78.1924447970358,-0.316188145205021,159.990749783402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.10233407656,-0.0788874617895476,NA,NA,NA,NA
"1320",-78.192446327845,-0.316187145205021,160.194294213891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.08531810677,-0.078998086168114,NA,NA,NA,NA
"1321",-78.1924478681606,-0.316186145205021,160.398725424575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.06819986836,-0.0791088608435529,NA,NA,NA,NA
"1322",-78.1924494178379,-0.316185145205021,160.604031481262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.05097940262,-0.079178816238625,NA,NA,NA,NA
"1323",-78.1924509767264,-0.316184145205021,160.810199840835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.03365679196,-0.0792900448404226,NA,NA,NA,NA
"1324",-78.1924525446702,-0.316183145205021,161.017217371328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.01623215898,-0.0794014333371686,NA,NA,NA,NA
"1325",-78.1924541215082,-0.316182145205021,161.225070339967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.99870566821,-0.0794724482403492,NA,NA,NA,NA
