"","lat_fit","lon_fit","lon_dist","lat_dist","dist","lat","lon","ele","time","Date","EOS_no","Flux_ave","Point","CO2_ppm_ave","adjusted_ppm","ele_fit"
"315",-0.34689041087091,-78.1997567326689,-78.1997545247613,-0.34690041087091,273.463102249416,-0.346887828782201,-78.1997292302549,3899.24,2021-07-16 11:34:00,NA,NA,NA,NA,NA,NA,3898.60719115951
"316",-0.34689041087091,-78.1997567326689,-78.1997545247613,-0.34690041087091,273.463102249416,-0.346884476020932,-78.1997355166823,3900.69,2021-07-16 11:35:00,NA,NA,NA,NA,NA,NA,3898.60719115951
"317",-0.34689041087091,-78.1997567326689,-78.1997545247613,-0.34690041087091,273.463102249416,-0.346895288676023,-78.1997842155397,3899.73,2021-07-16 11:36:30,NA,NA,NA,NA,NA,NA,3898.60719115951
"318",-0.34688041087091,-78.19975920827,-78.1997567326689,-0.34689041087091,274.609900363109,-0.346874753013253,-78.1997466646135,3901.17,2021-07-16 11:35:30,NA,NA,NA,NA,NA,NA,3898.58913463769
"319",-0.34688041087091,-78.19975920827,-78.1997567326689,-0.34689041087091,274.609900363109,-0.346887744963169,-78.1997788511217,3896.84,2021-07-16 11:45:30,NA,NA,NA,NA,NA,NA,3898.58913463769
"320",-0.34687041087091,-78.1997619470871,-78.19975920827,-0.34688041087091,275.764089941373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.56989939765
"321",-0.34686041087091,-78.1997649506104,-78.1997619470871,-0.34687041087091,276.926410546522,-0.346850864589214,-78.1997524481267,3903.09,2021-07-16 11:36:00,NA,NA,NA,NA,NA,NA,3898.54971808399
"322",-0.34685041087091,-78.1997682359052,-78.1997649506104,-0.34686041087091,278.09813883432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.52882272579
"323",-0.34684041087091,-78.1997717892401,-78.1997682359052,-0.34685041087091,279.279519919719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.50747472303
"324",-0.34683041087091,-78.1997756100186,-78.1997717892401,-0.34684041087091,280.471199166206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.4859417364
"325",-0.34682041087091,-78.1997796924126,-78.1997756100186,-0.34683041087091,281.673580204139,-0.34683695062995,-78.1998086068779,3898.28,2021-07-16 11:37:00,NA,NA,NA,NA,NA,NA,3898.46451061245
"326",-0.34681041087091,-78.1997840370053,-78.1997796924126,-0.34682041087091,282.887293471572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.44348059173
"327",-0.34680041087091,-78.1997886216518,-78.1997840370053,-0.34681041087091,284.111900029381,-0.346824964508414,-78.1998335849494,3896.84,2021-07-16 11:37:30,NA,NA,NA,NA,NA,NA,3898.42318657433
"328",-0.34679041087091,-78.1997934455673,-78.1997886216518,-0.34680041087091,285.347843733361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.40396580538
"329",-0.34678041087091,-78.1997985102131,-78.1997934455673,-0.34679041087091,286.595663712191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.38617403379
"330",-0.34677041087091,-78.199803765573,-78.1997985102131,-0.34678041087091,287.853218254023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.37022073722
"331",-0.34676041087091,-78.1998092289215,-78.199803765573,-0.34677041087091,289.121709025782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.356485184
"332",-0.34675041087091,-78.1998148765307,-78.1998092289215,-0.34676041087091,290.400160534368,-0.346741480752826,-78.1998085230589,3898.28,2021-07-16 11:39:30,NA,NA,NA,NA,NA,NA,3898.34539040552
"333",-0.34675041087091,-78.1998148765307,-78.1998092289215,-0.34676041087091,290.400160534368,-0.346781713888049,-78.199872141704,3900.69,2021-07-16 11:44:00,NA,NA,NA,NA,NA,NA,3898.34539040552
"334",-0.34674041087091,-78.1998206777589,-78.1998148765307,-0.34675041087091,291.687107330406,-0.346737541258335,-78.1998169049621,3895.88,2021-07-16 11:38:00,NA,NA,NA,NA,NA,NA,3898.33737055759
"335",-0.34674041087091,-78.1998206777589,-78.1998148765307,-0.34675041087091,291.687107330406,-0.346742905676365,-78.1998225208372,3898.28,2021-07-16 11:40:00,NA,NA,NA,NA,NA,NA,3898.33737055759
"336",-0.34673041087091,-78.1998266256757,-78.1998206777589,-0.34674041087091,292.982324883505,-0.346736451610923,-78.199827298522,3899.24,2021-07-16 11:39:00,NA,NA,NA,NA,NA,NA,3898.33285773595
"337",-0.34672041087091,-78.1998326875765,-78.1998266256757,-0.34673041087091,294.284074348798,-0.346723794937134,-78.199837943539,3896.36,2021-07-16 11:38:30,NA,NA,NA,NA,NA,NA,3898.33229437559
"338",-0.34672041087091,-78.1998326875765,-78.1998266256757,-0.34673041087091,294.284074348798,-0.346734188497067,-78.1998552940786,3898.76,2021-07-16 11:40:30,NA,NA,NA,NA,NA,NA,3898.33229437559
"339",-0.34671041087091,-78.1998388575307,-78.1998326875765,-0.34672041087091,295.592099398572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.33612028114
"340",-0.34670041087091,-78.1998450958906,-78.1998388575307,-0.34671041087091,296.904138845318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.34476601587
"341",-0.34669041087091,-78.1998514122011,-78.1998450958906,-0.34670041087091,298.220791587983,-0.346687501296401,-78.1998473312706,3899.73,2021-07-16 11:41:30,NA,NA,NA,NA,NA,NA,3898.35867238937
"342",-0.34669041087091,-78.1998514122011,-78.1998450958906,-0.34670041087091,298.220791587983,-0.346692278981209,-78.1998547911644,3901.17,2021-07-16 11:42:00,NA,NA,NA,NA,NA,NA,3898.35867238937
"343",-0.34668041087091,-78.1998577372855,-78.1998514122011,-0.34669041087091,299.537966160196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.37821798796
"344",-0.34667041087091,-78.1998640688992,-78.1998577372855,-0.34668041087091,300.855529395258,-0.346674593165517,-78.1998682022095,3898.76,2021-07-16 11:46:00,NA,NA,NA,NA,NA,NA,3898.40379865668
"345",-0.34666041087091,-78.199870397521,-78.1998640688992,-0.34667041087091,302.172914501387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.43235110311
"346",-0.34665041087091,-78.1998766896647,-78.199870397521,-0.34666041087091,303.488132601327,-0.346663445234299,-78.1998979579657,3901.65,2021-07-16 11:41:00,NA,NA,NA,NA,NA,NA,3898.46056147351
"347",-0.34664041087091,-78.1998829042236,-78.1998766896647,-0.34665041087091,304.798771666027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.48844629207
"348",-0.34663041087091,-78.1998890305387,-78.1998829042236,-0.34664041087091,306.104252513734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.51606105674
"349",-0.34662041087091,-78.1998950486741,-78.1998890305387,-0.34663041087091,307.403483214317,-0.346631091088057,-78.1999210920185,3897.8,2021-07-16 11:43:30,NA,NA,NA,NA,NA,NA,3898.54344919942
"350",-0.34661041087091,-78.1999009398783,-78.1998950486741,-0.34662041087091,308.695484944708,-0.346612650901079,-78.1999044120312,3899.24,2021-07-16 11:42:30,NA,NA,NA,NA,NA,NA,3898.57065499089
"351",-0.34660041087091,-78.1999066754486,-78.1999009398783,-0.34661041087091,309.978779796846,-0.346596892923117,-78.1999001372606,3896.84,2021-07-16 11:43:00,NA,NA,NA,NA,NA,NA,3898.59771013098
"352",-0.34660041087091,-78.1999066754486,-78.1999009398783,-0.34661041087091,309.978779796846,-0.346595887094736,-78.1998957786709,3897.32,2021-07-16 11:47:00,NA,NA,NA,NA,NA,NA,3898.59771013098
"353",-0.34659041087091,-78.1999122394746,-78.1999066754486,-0.34660041087091,311.252681706782,-0.346588091924787,-78.1999169848859,3898.76,2021-07-16 11:47:30,NA,NA,NA,NA,NA,NA,3898.62466044283
"354",-0.34658041087091,-78.1999175936315,-78.1999122394746,-0.34659041087091,312.515389967593,-0.346582140773535,-78.199922349304,3895.88,2021-07-16 11:46:30,NA,NA,NA,NA,NA,NA,3898.65152507898
"355",-0.34658041087091,-78.1999175936315,-78.1999122394746,-0.34659041087091,312.515389967593,-0.346574513241649,-78.1999127101153,3898.76,2021-07-16 11:48:00,NA,NA,NA,NA,NA,NA,3898.65152507898
"356",-0.34658041087091,-78.1999175936315,-78.1999122394746,-0.34659041087091,312.515389967593,-0.346569484099746,-78.1999079324305,3898.76,2021-07-16 12:00:30,NA,NA,NA,NA,NA,NA,3898.65152507898
"357",-0.34657041087091,-78.1999227299551,-78.1999175936315,-0.34658041087091,313.766835223221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.67835650755
"358",-0.34656041087091,-78.1999276342486,-78.1999227299551,-0.34657041087091,315.006692574009,-0.346546350046992,-78.1999053340405,3898.28,2021-07-16 11:48:30,NA,NA,NA,NA,NA,NA,3898.70519852238
"359",-0.34655041087091,-78.1999322996667,-78.1999276342486,-0.34656041087091,316.23507341858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.73210118294
"360",-0.34654041087091,-78.19993670115,-78.1999322996667,-0.34655041087091,317.451324042371,-0.346520785242319,-78.1999005563557,3899.24,2021-07-16 11:49:00,"2021-07-07","EOS_2",0.44,7,825.372093023256,1241.06624940972,3898.75909457747
"361",-0.34654041087091,-78.19993670115,-78.1999322996667,-0.34655041087091,317.451324042371,-0.346523132175207,-78.1998942699283,3901.17,2021-07-16 11:49:30,"2021-07-07","EOS_2",0.44,7,825.372093023256,1241.06624940972,3898.75909457747
"362",-0.34653041087091,-78.1999408129831,-78.19993670115,-0.34654041087091,318.654947487866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.78620852247
"363",-0.34652041087091,-78.199944668192,-78.1999408129831,-0.34653041087091,319.848000036532,NA,NA,NA,NA,"2021-07-07","EOS_2",0.08,4,868.351351351351,1305.72654926846,3898.81352804277
"364",-0.34651041087091,-78.1999482006913,-78.199944668192,-0.34652041087091,321.028606583433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.84104617288
"365",-0.34650041087091,-78.1999514482588,-78.1999482006913,-0.34651041087091,322.199030894053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.86884926182
"366",-0.34649041087091,-78.199954391152,-78.1999514482588,-0.34650041087091,323.359428082437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.8969737087
"367",-0.34648041087091,-78.1999570225825,-78.199954391152,-0.34649041087091,324.510517766923,-0.346472170203924,-78.1999134644866,3898.28,2021-07-16 11:51:30,NA,NA,NA,NA,NA,NA,3898.92546807869
"368",-0.34647041087091,-78.1999593238409,-78.1999570225825,-0.34648041087091,325.652807610925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.95437493998
"369",-0.34646041087091,-78.1999613296418,-78.1999593238409,-0.34647041087091,326.788174139611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.98377192575
"370",-0.34645041087091,-78.1999630389987,-78.1999613296418,-0.34646041087091,327.917514593276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.01371329044
"371",-0.34644041087091,-78.1999644502946,-78.1999630389987,-0.34645041087091,329.041740504271,-0.346438810229301,-78.1999748200178,3897.32,2021-07-16 12:01:00,NA,NA,NA,NA,NA,NA,3899.04425461364
"372",-0.34643041087091,-78.199965541857,-78.1999644502946,-0.34644041087091,330.161547439943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.07544667628
"373",-0.34642041087091,-78.199966378153,-78.199965541857,-0.34643041087091,331.278628215349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.10737010663
"374",-0.34641041087091,-78.199966912078,-78.199966378153,-0.34642041087091,332.393408661399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.14007218251
"375",-0.34640041087091,-78.1999671806458,-78.199966912078,-0.34641041087091,333.507004948733,-0.34640109166503,-78.1999592296779,3901.17,2021-07-16 11:50:00,NA,NA,NA,NA,NA,NA,3899.17362206092
"376",-0.34639041087091,-78.199967235865,-78.1999671806458,-0.34640041087091,334.620216827448,-0.346393967047334,-78.1999634206295,3893.96,2021-07-16 11:52:00,NA,NA,NA,NA,NA,NA,3899.20808225355
"377",-0.34639041087091,-78.199967235865,-78.1999671806458,-0.34640041087091,334.620216827448,-0.346386590972543,-78.1999867223203,3899.73,2021-07-16 12:00:00,NA,NA,NA,NA,NA,NA,3899.20808225355
"378",-0.34638041087091,-78.1999670280266,-78.199967235865,-0.34639041087091,335.733652133012,-0.34638256765902,-78.1999479979277,3896.84,2021-07-16 11:53:00,NA,NA,NA,NA,NA,NA,3899.24351164667
"379",-0.34637041087091,-78.1999666232295,-78.1999670280266,-0.34638041087091,336.847758678568,-0.346368821337819,-78.1999373529106,3896.36,2021-07-16 11:52:30,NA,NA,NA,NA,NA,NA,3899.27996596665
"380",-0.34636041087091,-78.1999660296099,-78.1999666232295,-0.34637041087091,337.962913151951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.3175002723
"381",-0.34635041087091,-78.1999652291954,-78.1999660296099,-0.34636041087091,339.079668153172,-0.346349291503429,-78.1999471597373,3897.8,2021-07-16 11:50:30,"2021-07-07","EOS_2",0.135,5,557.011904761905,838.020751857487,3899.35617744666
"382",-0.34635041087091,-78.1999652291954,-78.1999660296099,-0.34636041087091,339.079668153172,-0.346344513818622,-78.1999799329787,3898.76,2021-07-16 11:51:00,"2021-07-07","EOS_2",0.135,5,557.011904761905,838.020751857487,3899.35617744666
"383",-0.34635041087091,-78.1999652291954,-78.1999660296099,-0.34636041087091,339.079668153172,-0.346345687285066,-78.1999926734716,3897.32,2021-07-16 11:53:30,"2021-07-07","EOS_2",0.135,5,557.011904761905,838.020751857487,3899.35617744666
"384",-0.34634041087091,-78.1999642512283,-78.1999652291954,-0.34635041087091,340.198173606143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.39604832119
"385",-0.34633041087091,-78.199963177993,-78.1999642512283,-0.34634041087091,341.317761004284,-0.346321631222963,-78.2000003848225,3899.73,2021-07-16 11:54:30,NA,NA,NA,NA,NA,NA,3899.43713425131
"386",-0.34632041087091,-78.1999619623652,-78.199963177993,-0.34633041087091,342.439150574942,-0.346317524090409,-78.1999956909567,3899.24,2021-07-16 11:54:00,NA,NA,NA,NA,NA,NA,3899.47950727078
"387",-0.34632041087091,-78.1999619623652,-78.199963177993,-0.34633041087091,342.439150574942,-0.346312830224633,-78.199993930757,3899.24,2021-07-16 11:55:00,NA,NA,NA,NA,NA,NA,3899.47950727078
"388",-0.34632041087091,-78.1999619623652,-78.199963177993,-0.34633041087091,342.439150574942,-0.346315428614616,-78.1999947689474,3900.69,2021-07-16 11:55:30,NA,NA,NA,NA,NA,NA,3899.47950727078
"389",-0.34632041087091,-78.1999619623652,-78.199963177993,-0.34633041087091,342.439150574942,-0.346316434442997,-78.1999997142702,3902.13,2021-07-16 11:59:30,NA,NA,NA,NA,NA,NA,3899.47950727078
"390",-0.34631041087091,-78.1999606480156,-78.1999619623652,-0.34632041087091,343.561919265931,-0.346305035054684,-78.2000012230128,3895.4,2021-07-16 12:01:30,NA,NA,NA,NA,NA,NA,3899.52319780843
"391",-0.34630041087091,-78.1999592436699,-78.1999606480156,-0.34631041087091,344.686037323904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.56825069245
"392",-0.34629041087091,-78.1999577929548,-78.1999592436699,-0.34630041087091,345.81088482275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.6146861903
"393",-0.34628041087091,-78.1999562625174,-78.1999577929548,-0.34629041087091,346.937040642243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.66257348438
"394",-0.34627041087091,-78.199954696779,-78.1999562625174,-0.34628041087091,348.063797629849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.71192775694
"395",-0.34626041087091,-78.1999532118818,-78.199954696779,-0.34627041087091,349.189197708067,-0.34626672975719,-78.1999430526048,3900.21,2021-07-16 11:56:00,NA,NA,NA,NA,NA,NA,3899.76270342899
"396",-0.34625041087091,-78.1999516390181,-78.1999532118818,-0.34626041087091,350.316077659468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.81507043747
"397",-0.34624041087091,-78.1999500677211,-78.1999516390181,-0.34625041087091,351.442930528481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.86900343342
"398",-0.34623041087091,-78.1999485816183,-78.1999500677211,-0.34624041087091,352.568350324978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.92447373078
"399",-0.34622041087091,-78.1999471384169,-78.1999485816183,-0.34623041087091,353.693078049201,-0.346219120547175,-78.199927797541,3901.17,2021-07-16 11:59:00,NA,NA,NA,NA,NA,NA,3899.98155486603
"400",-0.34621041087091,-78.1999456971405,-78.1999471384169,-0.34622041087091,354.817775185543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900.04032034443
"401",-0.34620041087091,-78.1999443691373,-78.1999456971405,-0.34621041087091,355.940742946705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900.10071884213
"402",-0.34619041087091,-78.1999430266931,-78.1999443691373,-0.34620041087091,357.06392345881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900.16289267919
"403",-0.34618041087091,-78.1999418147974,-78.1999430266931,-0.34619041087091,358.185262971821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900.22676555147
"404",-0.34617041087091,-78.1999406248077,-78.1999418147974,-0.34618041087091,359.306311726944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900.29246177072
"405",-0.34616041087091,-78.1999394832654,-78.1999406248077,-0.34617041087091,360.426736020662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900.36000059698
"406",-0.34615041087091,-78.1999383944268,-78.1999394832654,-0.34616041087091,361.546510095795,-0.346147203817964,-78.1999391131103,3897.32,2021-07-16 12:02:00,NA,NA,NA,NA,NA,NA,3900.4294182739
"407",-0.34615041087091,-78.1999383944268,-78.1999394832654,-0.34616041087091,361.546510095795,-0.34614946693182,-78.1999426335096,3891.07,2021-07-16 12:03:00,NA,NA,NA,NA,NA,NA,3900.4294182739
"408",-0.34614041087091,-78.1999373692874,-78.1999383944268,-0.34615041087091,362.665538846443,-0.346141420304775,-78.1999368499964,3900.21,2021-07-16 11:56:30,"2021-07-07","EOS_1",1.81,1,373.735666666667,417.961057552635,3900.50228482358
"409",-0.34614041087091,-78.1999373692874,-78.1999383944268,-0.34615041087091,362.665538846443,-0.346139408648014,-78.1999302282929,3899.73,2021-07-16 11:57:00,"2021-07-07","EOS_1",1.81,1,373.735666666667,417.961057552635,3900.50228482358
"410",-0.34614041087091,-78.1999373692874,-78.1999383944268,-0.34615041087091,362.665538846443,-0.346145527437329,-78.199922349304,3904.05,2021-07-16 11:58:30,"2021-07-07","EOS_1",1.81,1,373.735666666667,417.961057552635,3900.50228482358
"411",-0.34614041087091,-78.1999373692874,-78.1999383944268,-0.34615041087091,362.665538846443,-0.346139995381236,-78.1999324075878,3897.32,2021-07-16 12:02:30,"2021-07-07","EOS_1",1.81,1,373.735666666667,417.961057552635,3900.50228482358
"412",-0.34614041087091,-78.1999373692874,-78.1999383944268,-0.34615041087091,362.665538846443,-0.346138570457697,-78.1999375205487,3895.88,2021-07-16 12:04:30,"2021-07-07","EOS_1",1.81,1,373.735666666667,417.961057552635,3900.50228482358
"413",-0.34613041087091,-78.1999363988166,-78.1999373692874,-0.34614041087091,363.783963389716,-0.346130356192589,-78.1999371852726,3901.17,2021-07-16 11:57:30,NA,NA,NA,NA,NA,NA,3900.57992320429
"414",-0.34613041087091,-78.1999363988166,-78.1999373692874,-0.34614041087091,363.783963389716,-0.34613479860127,-78.1999393645674,3902.61,2021-07-16 11:58:00,NA,NA,NA,NA,NA,NA,3900.57992320429
"415",-0.34613041087091,-78.1999363988166,-78.1999373692874,-0.34614041087091,363.783963389716,-0.346133625134826,-78.1999335810542,3894.44,2021-07-16 12:04:00,NA,NA,NA,NA,NA,NA,3900.57992320429
"416",-0.34612041087091,-78.1999354644316,-78.1999363988166,-0.34613041087091,364.902007075195,-0.346124237403274,-78.1999407894909,3899.24,2021-07-16 12:05:00,NA,NA,NA,NA,NA,NA,3900.66199583703
"417",-0.34611041087091,-78.199934444325,-78.1999354644316,-0.34612041087091,366.020978833341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900.74825498727
"418",-0.34610041087091,-78.1999334727964,-78.199934444325,-0.34611041087091,367.139414755387,-0.346104372292757,-78.1999442260712,3893.96,2021-07-16 12:03:30,NA,NA,NA,NA,NA,NA,3900.83824297972
"419",-0.34609041087091,-78.1999324530015,-78.1999334727964,-0.34610041087091,368.258382992678,-0.346090374514461,-78.1999433878809,3902.13,2021-07-16 12:23:30,NA,NA,NA,NA,NA,NA,3900.93169848744
"420",-0.34608041087091,-78.1999314274911,-78.1999324530015,-0.34609041087091,369.377415955334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3901.02823782841
"421",-0.34607041087091,-78.1999303902436,-78.1999314274911,-0.34608041087091,370.496582960025,-0.346073945984244,-78.1999298930168,3900.21,2021-07-16 12:24:00,NA,NA,NA,NA,NA,NA,3901.12752028431
"422",-0.34606041087091,-78.1999291491439,-78.1999303902436,-0.34607041087091,371.618318223691,-0.346056092530489,-78.1999248638749,3900.69,2021-07-16 12:05:30,NA,NA,NA,NA,NA,NA,3901.22942267405
"423",-0.34605041087091,-78.1999278616352,-78.1999291491439,-0.34606041087091,372.740701470913,-0.346053997054696,-78.1999131292105,3899.73,2021-07-16 12:06:00,NA,NA,NA,NA,NA,NA,3901.33343077135
"424",-0.34605041087091,-78.1999278616352,-78.1999291491439,-0.34606041087091,372.740701470913,-0.346056008711457,-78.1999200861901,3899.24,2021-07-16 12:06:30,NA,NA,NA,NA,NA,NA,3901.33343077135
"425",-0.34604041087091,-78.1999264249787,-78.1999278616352,-0.34605041087091,373.865325361982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3901.43934827555
"426",-0.34603041087091,-78.1999248986359,-78.1999264249787,-0.34604041087091,374.991412318428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3901.54675707724
"427",-0.34602041087091,-78.1999232196269,-78.1999248986359,-0.34603041087091,376.1201884896,-0.346020385622978,-78.1998982932419,3908.38,2021-07-16 12:09:00,NA,NA,NA,NA,NA,NA,3901.65542616396
"428",-0.34602041087091,-78.1999232196269,-78.1999248986359,-0.34603041087091,376.1201884896,-0.346022229641676,-78.1998894922435,3897.8,2021-07-16 12:24:30,NA,NA,NA,NA,NA,NA,3901.65542616396
"429",-0.34601041087091,-78.1999212564667,-78.1999232196269,-0.34602041087091,377.254631090576,-0.346013261005282,-78.1999019812793,3899.73,2021-07-16 12:07:00,NA,NA,NA,NA,NA,NA,3901.76529371633
"430",-0.34600041087091,-78.1999191416856,-78.1999212564667,-0.34601041087091,378.39244554829,-0.3459985088557,-78.1999258697033,3900.21,2021-07-16 12:08:00,NA,NA,NA,NA,NA,NA,3901.87578195744
"431",-0.34600041087091,-78.1999191416856,-78.1999212564667,-0.34601041087091,378.39244554829,-0.346004962921143,-78.199901310727,3904.05,2021-07-16 12:08:30,NA,NA,NA,NA,NA,NA,3901.87578195744
"432",-0.34599041087091,-78.1999167666215,-78.1999191416856,-0.34600041087091,379.536605903858,-0.346002364531159,-78.1998520251364,3906.45,2021-07-16 12:23:00,NA,NA,NA,NA,NA,NA,3901.98681483986
"433",-0.34598041087091,-78.1999141848514,-78.1999167666215,-0.34599041087091,380.686301261578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3902.09793855922
"434",-0.34597041087091,-78.1999113157674,-78.1999141848514,-0.34598041087091,381.844405721211,-0.345975207164884,-78.1998980417848,3899.73,2021-07-16 12:07:30,NA,NA,NA,NA,NA,NA,3902.20904150434
"435",-0.34597041087091,-78.1999113157674,-78.1999141848514,-0.34598041087091,381.844405721211,-0.345971770584583,-78.1999102793634,3907.42,2021-07-16 12:09:30,NA,NA,NA,NA,NA,NA,3902.20904150434
"436",-0.34596041087091,-78.1999081043349,-78.1999113157674,-0.34597041087091,383.01359387726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3902.31996814916
"437",-0.34595041087091,-78.1999046665409,-78.1999081043349,-0.34596041087091,384.19073102227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3902.42999071778
"438",-0.34594041087091,-78.1999008779785,-78.1999046665409,-0.34595041087091,385.381135052001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3902.53914929158
"439",-0.34593041087091,-78.1998968333154,-78.1999008779785,-0.34594041087091,386.581934965834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3902.64669415423
"440",-0.34592041087091,-78.1998923851767,-78.1998968333154,-0.34593041087091,387.800287080862,-0.345932794734836,-78.1998627539724,3893.96,2021-07-16 12:25:00,NA,NA,NA,NA,NA,NA,3902.75273640194
"441",-0.34591041087091,-78.1998876906209,-78.1998923851767,-0.34592041087091,389.030042775464,-0.345890549942851,-78.1999174878001,3899.73,2021-07-16 12:11:30,NA,NA,NA,NA,NA,NA,3902.85617669053
"442",-0.34590041087091,-78.1998827148076,-78.1998876906209,-0.34591041087091,390.273426257078,-0.345899350941181,-78.1998953595757,3904.05,2021-07-16 12:10:00,NA,NA,NA,NA,NA,NA,3902.95662268153
"443",-0.34590041087091,-78.1998827148076,-78.1998876906209,-0.34591041087091,390.273426257078,-0.345884431153536,-78.1999113690108,3901.65,2021-07-16 12:11:00,NA,NA,NA,NA,NA,NA,3902.95662268153
"444",-0.34590041087091,-78.1998827148076,-78.1998876906209,-0.34591041087091,390.273426257078,-0.345908990129828,-78.199877589941,3913.18,2021-07-16 12:22:00,NA,NA,NA,NA,NA,NA,3902.95662268153
"445",-0.34590041087091,-78.1998827148076,-78.1998876906209,-0.34591041087091,390.273426257078,-0.345926592126489,-78.1998335849494,3908.38,2021-07-16 12:22:30,NA,NA,NA,NA,NA,NA,3902.95662268153
"446",-0.34590041087091,-78.1998827148076,-78.1998876906209,-0.34591041087091,390.273426257078,-0.345890130847692,-78.1999113690108,3895.4,2021-07-16 12:25:30,NA,NA,NA,NA,NA,NA,3902.95662268153
"447",-0.34589041087091,-78.1998773017159,-78.1998827148076,-0.34590041087091,391.539244361281,-0.345873534679413,-78.1999122072011,3902.13,2021-07-16 12:10:30,NA,NA,NA,NA,NA,NA,3903.05887266717
"448",-0.34588041087091,-78.1998715822593,-78.1998773017159,-0.34589041087091,392.82164775055,-0.345850149169564,-78.1999132130295,3897.32,2021-07-16 12:26:00,NA,NA,NA,NA,NA,NA,3903.16691331291
"449",-0.34587041087091,-78.1998657343355,-78.1998715822593,-0.34588041087091,394.111210739858,-0.345833469182253,-78.1999150570482,3898.76,2021-07-16 12:12:00,"2021-07-07","EOS_1",0.785,2,346.127,387.21924948305,3903.27979606363
"450",-0.34587041087091,-78.1998657343355,-78.1998715822593,-0.34588041087091,394.111210739858,-0.345831289887428,-78.1999214272946,3897.32,2021-07-16 12:12:30,"2021-07-07","EOS_1",0.785,2,346.127,387.21924948305,3903.27979606363
"451",-0.34587041087091,-78.1998657343355,-78.1998715822593,-0.34588041087091,394.111210739858,-0.345838330686092,-78.1999241095036,3896.84,2021-07-16 12:13:00,"2021-07-07","EOS_1",0.785,2,346.127,387.21924948305,3903.27979606363
"452",-0.34586041087091,-78.1998595419672,-78.1998657343355,-0.34587041087091,395.42054767905,-0.345852496102452,-78.1998791825026,3913.66,2021-07-16 12:21:30,NA,NA,NA,NA,NA,NA,3903.39846967974
