"","lat_fit","lon_fit","lon_dist","lat_dist","dist","ele_fit"
"8072",-0.329738113073492,-78.2019150319478,-78.2019150344929,-0.329738213073492,102.915834648979,4078.07295014067
"8073",-0.329738013073492,-78.2019150294382,-78.2019150319478,-0.329738113073492,102.926970102748,4078.07409043181
"8074",-0.329737913073492,-78.2019150269642,-78.2019150294382,-0.329738013073492,102.938105457982,4078.07523101204
"8075",-0.329737813073492,-78.2019150245257,-78.2019150269642,-0.329737913073492,102.949240716056,4078.07637188175
"8076",-0.329737713073492,-78.2019150221228,-78.2019150245257,-0.329737813073492,102.960375878512,4078.07751304138
"8077",-0.329737613073492,-78.2019150197553,-78.2019150221228,-0.329737713073492,102.971510946757,4078.07865449135
"8078",-0.329737513073492,-78.2019150174233,-78.2019150197553,-0.329737613073492,102.982645922279,4078.07979623207
"8079",-0.329737413073492,-78.2019150151267,-78.2019150174233,-0.329737513073492,102.993780806515,4078.08093826396
"8080",-0.329737313073492,-78.2019150128655,-78.2019150151267,-0.329737413073492,103.004915600927,4078.08208058743
"8081",-0.329737213073492,-78.2019150106398,-78.2019150128655,-0.329737313073492,103.016050307035,4078.08322320292
"8082",-0.329737113073492,-78.2019150084493,-78.2019150106398,-0.329737213073492,103.027184926201,4078.08436611083
"8083",-0.329737013073492,-78.2019150062943,-78.2019150084493,-0.329737113073492,103.038319459785,4078.08550931157
"8084",-0.329736913073492,-78.2019150041746,-78.2019150062943,-0.329737013073492,103.049453909368,4078.08665280557
"8085",-0.329736813073492,-78.2019150020902,-78.2019150041746,-0.329736913073492,103.060588276355,4078.08779659325
"8086",-0.329736713073492,-78.2019150000411,-78.2019150020902,-0.329736813073492,103.071722562168,4078.08894067502
"8087",-0.329736613073492,-78.2019149980273,-78.2019150000411,-0.329736713073492,103.082856768225,4078.0900850513
"8088",-0.329736513073492,-78.2019149960487,-78.2019149980273,-0.329736613073492,103.093990895984,4078.0912297225
"8089",-0.329736413073492,-78.2019149941054,-78.2019149960487,-0.329736513073492,103.105124946888,4078.09237468905
"8090",-0.329736313073492,-78.2019149921972,-78.2019149941054,-0.329736413073492,103.116258922321,4078.09351995135
"8091",-0.329736213073492,-78.2019149903242,-78.2019149921972,-0.329736313073492,103.127392823733,4078.09466550983
"8092",-0.329736113073492,-78.2019149884864,-78.2019149903242,-0.329736213073492,103.138526652504,4078.09581136489
"8093",-0.329736013073492,-78.2019149866837,-78.2019149884864,-0.329736113073492,103.149660410197,4078.09695751698
"8094",-0.329735913073492,-78.2019149849161,-78.2019149866837,-0.329736013073492,103.160794098044,4078.09810396648
"8095",-0.329735813073492,-78.2019149831837,-78.2019149849161,-0.329735913073492,103.171927717549,4078.09925071382
"8096",-0.329735713073492,-78.2019149814863,-78.2019149831837,-0.329735813073492,103.183061270058,4078.10039775941
"8097",-0.329735613073492,-78.2019149798239,-78.2019149814863,-0.329735713073492,103.194194757087,4078.10154510369
"8098",-0.329735513073492,-78.2019149781966,-78.2019149798239,-0.329735613073492,103.205328180015,4078.10269274705
"8099",-0.329735413073492,-78.2019149766043,-78.2019149781966,-0.329735513073492,103.21646154021,4078.10384068991
"8100",-0.329735313073492,-78.201914975047,-78.2019149766043,-0.329735413073492,103.227594838987,4078.10498893268
"8101",-0.329735213073492,-78.2019149735246,-78.201914975047,-0.329735313073492,103.238728077922,4078.10613747579
"8102",-0.329735113073492,-78.2019149720372,-78.2019149735246,-0.329735213073492,103.249861258294,4078.10728631965
"8103",-0.329735013073492,-78.2019149705847,-78.2019149720372,-0.329735113073492,103.26099438157,4078.10843546468
"8104",-0.329734913073492,-78.2019149691671,-78.2019149705847,-0.329735013073492,103.27212744911,4078.10958491129
"8105",-0.329734813073492,-78.2019149677844,-78.2019149691671,-0.329734913073492,103.28326046228,4078.11073465989
"8106",-0.329734713073492,-78.2019149664365,-78.2019149677844,-0.329734813073492,103.294393422476,4078.1118847109
"8107",-0.329734613073492,-78.2019149651235,-78.2019149664365,-0.329734713073492,103.305526331113,4078.11303506473
"8108",-0.329734513073492,-78.2019149638452,-78.2019149651235,-0.329734613073492,103.316659189528,4078.1141857218
"8109",-0.329734413073492,-78.2019149626018,-78.2019149638452,-0.329734513073492,103.327791999094,4078.11533668253
"8110",-0.329734313073492,-78.2019149613931,-78.2019149626018,-0.329734413073492,103.338924761285,4078.11648794732
"8111",-0.329734213073492,-78.2019149602192,-78.2019149613931,-0.329734313073492,103.350057477381,4078.11763951659
"8112",-0.329734113073492,-78.20191495908,-78.2019149602192,-0.329734213073492,103.361190148733,4078.11879139076
"8113",-0.329734013073492,-78.2019149579754,-78.20191495908,-0.329734113073492,103.37232277684,4078.11994357024
"8114",-0.329733913073492,-78.2019149569056,-78.2019149579754,-0.329734013073492,103.383455362954,4078.12109605545
"8115",-0.329733813073492,-78.2019149558704,-78.2019149569056,-0.329733913073492,103.394587908417,4078.12224884679
"8116",-0.329733713073492,-78.2019149548699,-78.2019149558704,-0.329733813073492,103.405720414674,4078.12340194468
"8117",-0.329733613073492,-78.2019149539039,-78.2019149548699,-0.329733713073492,103.416852883064,4078.12455534953
"8118",-0.329733513073492,-78.2019149529726,-78.2019149539039,-0.329733613073492,103.427985314934,4078.12570906177
"8119",-0.329733413073492,-78.2019149520758,-78.2019149529726,-0.329733513073492,103.439117711615,4078.12686308179
"8120",-0.329733313073492,-78.2019149512135,-78.2019149520758,-0.329733413073492,103.450250074487,4078.12801741002
"8121",-0.329733213073492,-78.2019149503858,-78.2019149512135,-0.329733313073492,103.461382404911,4078.12917204687
"8122",-0.329733113073492,-78.2019149495925,-78.2019149503858,-0.329733213073492,103.472514704191,4078.13032699275
"8123",-0.329733013073492,-78.2019149488338,-78.2019149495925,-0.329733113073492,103.48364697368,4078.13148050311
"8124",-0.329732913073492,-78.2019149481095,-78.2019149488338,-0.329733013073492,103.494779214758,4078.13263086296
"8125",-0.329732813073492,-78.2019149474196,-78.2019149481095,-0.329732913073492,103.505911428714,4078.13377811702
"8126",-0.329732713073492,-78.2019149467642,-78.2019149474196,-0.329732813073492,103.517043616913,4078.13492231001
"8127",-0.329732613073492,-78.2019149461431,-78.2019149467642,-0.329732713073492,103.528175780693,4078.13606348665
