"","lat_fit","lon_fit","ele_fit","dist","Date","Point","Flux_ave","CO2_ppm_ave","adjusted_ppm","AirTemp_c","Total_hPa","VaisalaType","EOS_no"
"22",-0.34900841087091,-78.1992151311734,3895.22579532667,1257.86994542465,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",-0.34900741087091,-78.1992160866314,3895.23324938807,1257.71598344164,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",-0.34900641087091,-78.199216831668,3895.23996065926,1257.57716580666,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",-0.34900541087091,-78.1992173916626,3895.24612085687,1257.44958073545,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",-0.34900441087091,-78.199217789847,3895.25189910011,1257.32976119358,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",-0.34900341087091,-78.1992180474468,3895.25743628709,1257.21480770389,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",-0.34900241087091,-78.1992181838152,3895.26284199594,1257.10245795174,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",-0.34900141087091,-78.1992182165592,3895.26819508319,1256.99107880241,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",-0.34900041087091,-78.1992181616599,3895.27354744662,1256.87959168922,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",-0.34899941087091,-78.199218033585,3895.27892943099,1256.7673629489,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",-0.34899841087091,-78.1992178453961,3895.28435541877,1256.65408948642,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",-0.34899741087091,-78.1992176088493,3895.28982873208,1256.53969809016,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",-0.34899641087091,-78.1992173344905,3895.29534553177,1256.42426509444,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",-0.34899541087091,-78.199217031745,3895.30089773341,1256.30795612492,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",-0.34899441087091,-78.1992167090022,3895.30647509877,1256.1909827457,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",-0.34899341087091,-78.199216373695,3895.31206668739,1256.07357224922,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",-0.34899241087091,-78.1992160323747,3895.31766183193,1255.95594724992,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",-0.34899141087091,-78.1992156907819,3895.32325076614,1255.8383124424,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",-0.34899041087091,-78.1992153539117,3895.32882500343,1255.72084651828,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",-0.34898941087091,-78.1992150260766,3895.33437753664,1255.60369779523,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",-0.34898841087091,-78.1992147109645,3895.33990291011,1255.48698250991,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",-0.34898741087091,-78.1992144116932,3895.3453972014,1255.37078501063,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",-0.34898641087091,-78.1992141308615,3895.35085793994,1255.25515928689,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",-0.34898541087091,-78.199213870597,3895.35628398169,1255.14013144477,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",-0.34898441087091,-78.1992136326008,3895.36167535553,1255.02570280034,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",-0.34898341087091,-78.1992134181891,3895.36703309347,1254.91185334305,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",-0.34898241087091,-78.1992132283321,3895.37235905292,1254.79854539226,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",-0.34898141087091,-78.19921306369,3895.37765573922,1254.68572727624,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",-0.34898041087091,-78.1992129246471,3895.38292613419,1254.57333691039,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",-0.34897941087091,-78.1992128113425,3895.38817353544,1254.46130516877,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",-0.34897841087091,-78.1992127236995,3895.39340141019,1254.34955897225,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",-0.34897741087091,-78.1992126614519,3895.39861326615,1254.23802402958,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",-0.34897641087091,-78.1992126241695,3895.40381254096,1254.12662720269,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",-0.34897541087091,-78.1992126112805,3895.40900251116,1254.01529846613,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",-0.34897441087091,-78.1992126220928,3895.41418622037,1253.90397246881,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",-0.34897341087091,-78.1992126558134,3895.41936642595,1253.79258970898,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",-0.34897241087091,-78.1992127115658,3895.42454556266,1253.68109734965,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",-0.34897141087091,-78.1992127884071,3895.42972572178,1253.56944970777,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",-0.34897041087091,-78.1992128853418,3895.43490864345,1253.45760846083,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",-0.34896941087091,-78.1992130013363,3895.44009572021,1253.34554261335,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",-0.34896841087091,-78.1992131353306,3895.44528800973,1253.23322826414,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",-0.34896741087091,-78.1992132862494,3895.45048625437,1253.12064822377,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",-0.34896641087091,-78.1992134530126,3895.45569090642,1253.00779150823,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",-0.34896541087091,-78.1992136345435,3895.460902156,1252.89465276903,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",-0.34896441087091,-78.1992138297776,3895.46611996228,1252.7812316498,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",-0.34896341087091,-78.199214037669,3895.47134408438,1252.66753214261,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",-0.34896241087091,-78.1992142571971,3895.47657411316,1252.55356192352,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",-0.34896141087091,-78.1992144873719,3895.48180950133,1252.43933171703,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",-0.34896041087091,-78.199214727239,3895.48704959284,1252.32485467519,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",-0.34895941087091,-78.1992149758833,3895.49229364967,1252.21014580472,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",-0.34895841087091,-78.1992152324326,3895.49754087703,1252.09522142944,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",-0.34895741087091,-78.1992154960607,3895.50279044548,1251.98009871205,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",-0.34895641087091,-78.1992157659893,3895.5080415113,1251.86479521408,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",-0.34895541087091,-78.1992160414902,3895.51329323397,1251.74932851385,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",-0.34895441087091,-78.1992163218867,3895.51854479103,1251.63371587954,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",-0.34895341087091,-78.1992166065541,3895.52379539107,1251.5179739826,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",-0.34895241087091,-78.1992168949209,3895.52904428409,1251.40211866389,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",-0.34895141087091,-78.1992171864686,3895.53429077019,1251.28616473783,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",-0.34895041087091,-78.1992174807317,3895.53953420589,1251.17012584566,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",-0.34894941087091,-78.1992177772975,3895.54477400936,1251.05401433245,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",-0.34894841087091,-78.1992180758053,3895.55000966349,1250.93784117042,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",-0.34894741087091,-78.1992183759455,3895.55524071808,1250.82161590114,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",-0.34894641087091,-78.1992186774589,3895.56046679105,1250.70534660061,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",-0.34894541087091,-78.1992189801347,3895.56568756804,1250.58903987705,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",-0.34894441087091,-78.19921928381,3895.57090280171,1250.4727008778,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",-0.34894341087091,-78.1992195883672,3895.57611231023,1250.35633331276,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",-0.34894241087091,-78.1992198937333,3895.58131597565,1250.23993948251,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",-0.34894141087091,-78.1992201998773,3895.58651374102,1250.1235203316,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",-0.34894041087091,-78.1992205068089,3895.59170560833,1250.007075487,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",-0.34893941087091,-78.1992208145762,3895.59689163557,1249.89060331467,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",-0.34893841087091,-78.1992211232635,3895.60207193385,1249.77410097645,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",-0.34893741087091,-78.1992214329897,3895.60724666496,1249.65756447493,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",-0.34893641087091,-78.1992217439058,3895.61241603832,1249.54098871647,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",-0.34893541087091,-78.1992220561929,3895.61758030858,1249.42436755656,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",-0.34893441087091,-78.19922237006,3895.62273977324,1249.30769384621,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",-0.34893341087091,-78.199222685742,3895.62789477022,1249.19095948057,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",-0.34893241087091,-78.1992230034972,3895.63304567603,1249.07415543248,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",-0.34893141087091,-78.1992233236054,3895.63819290356,1248.95727179777,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",-0.34893041087091,-78.1992236463659,3895.64333690083,1248.84029781515,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",-0.34892941087091,-78.1992239720951,3895.64847814903,1248.72322190628,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",-0.34892841087091,-78.1992243011245,3895.65361716126,1248.60603169793,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",-0.34892741087091,-78.1992246337991,3895.65875448148,1248.48871403912,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",-0.34892641087091,-78.1992249704747,3895.66389068307,1248.37125502898,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",-0.34892541087091,-78.1992253115165,3895.66902636775,1248.25364003603,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",-0.34892441087091,-78.1992256572971,3895.67416216456,1248.13585371442,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",-0.34892341087091,-78.1992260081947,3895.67929872893,1248.01788002057,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",-0.34892241087091,-78.1992263645913,3895.68443674123,1247.89970224058,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",-0.34892141087091,-78.1992267268708,3895.68957690577,1247.78130300799,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",-0.34892041087091,-78.1992270954179,3895.69471994987,1247.6626643188,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",-0.34891941087091,-78.1992274706159,3895.6998666214,1247.54376758354,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",-0.34891841087091,-78.1992278528456,3895.70501768857,1247.42459362709,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",-0.34891741087091,-78.1992282424839,3895.71017393736,1247.30512274184,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",-0.34891641087091,-78.1992286399022,3895.71533616989,1247.18533472164,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",-0.34891541087091,-78.1992290454652,3895.72050520213,1247.06520890876,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",-0.34891441087091,-78.1992294595297,3895.72568186196,1246.944724236,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",-0.34891341087091,-78.1992298824436,3895.73086698663,1246.82385928016,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",-0.34891241087091,-78.1992303145444,3895.73606141968,1246.70259233036,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",-0.34891141087091,-78.1992307561588,3895.74126600863,1246.58090143779,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",-0.34891041087091,-78.1992312076013,3895.74648160177,1246.45876448837,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",-0.34890941087091,-78.1992316691733,3895.75170904469,1246.33615928045,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",-0.34890841087091,-78.1992321411627,3895.75694917729,1246.21306359266,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",-0.34890741087091,-78.1992326238428,3895.76220283016,1246.08945526696,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",-0.34890641087091,-78.1992331174719,3895.76747082125,1245.9653122863,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",-0.34890541087091,-78.1992336222926,3895.7727539519,1245.84061286642,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",-0.34890441087091,-78.1992341385311,3895.77805300346,1245.7153355369,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",-0.34890341087091,-78.199234666397,3895.78336873358,1245.58945922815,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",-0.34890241087091,-78.1992352060826,3895.78870187256,1245.46296335979,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",-0.34890141087091,-78.199235757763,3895.79405311983,1245.33582792588,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",-0.34890041087091,-78.1992363215953,3895.79942314037,1245.20803358338,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",-0.34889941087091,-78.1992368977186,3895.80481256124,1245.07956173676,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",-0.34889841087091,-78.199237486254,3895.81022196865,1244.95039461377,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",-0.34889741087091,-78.1992380873041,3895.81565190434,1244.82051535558,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",-0.34889641087091,-78.1992387009531,3895.82110286346,1244.68990807444,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",-0.34889541087091,-78.1992393272669,3895.82657529099,1244.5585579443,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",-0.34889441087091,-78.1992399662928,3895.83206957996,1244.42645125294,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",-0.34889341087091,-78.1992406180599,3895.83758606879,1244.29357547261,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",-0.34889241087091,-78.1992412825792,3895.84312503962,1244.159919309,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",-0.34889141087091,-78.1992419598431,3895.84868671626,1244.02547276103,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",-0.34889041087091,-78.1992426498266,3895.8542712629,1243.89022716188,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",-0.34888941087091,-78.1992433524867,3895.8598787835,1243.75417520472,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",-0.34888841087091,-78.1992440677631,3895.86550931931,1243.61731101335,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",-0.34888741087091,-78.1992447955783,3895.87116285049,1243.47963011692,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",-0.34888641087091,-78.199245535838,3895.87683929389,1243.34112951462,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",-0.34888541087091,-78.1992462884314,3895.88253850342,1243.20180768064,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",-0.34888441087091,-78.1992470532315,3895.88826027114,1243.06166455178,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",-0.34888341087091,-78.1992478300958,3895.89400432663,1242.92070155489,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",-0.34888241087091,-78.1992486188664,3895.89977033806,1242.77892159744,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",-0.34888141087091,-78.1992494193706,3895.90555791327,1242.63632905368,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",-0.34888041087091,-78.1992502314214,3895.91136660052,1242.49292976202,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",-0.34887941087091,-78.1992510548177,3895.91719589032,1242.34873099469,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",-0.34887841087091,-78.1992518893454,3895.9230452166,1242.20374144443,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",-0.34887741087091,-78.1992527347772,3895.92891395839,1242.05797119701,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",-0.34887641087091,-78.1992535908738,3895.93480144232,1241.91143168684,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",-0.34887541087091,-78.1992544573839,3895.94070694345,1241.76413568888,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",-0.34887441087091,-78.199255334045,3895.94662968892,1241.61609724526,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",-0.34887341087091,-78.1992562205841,3895.9525688592,1241.46733164811,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",-0.34887241087091,-78.199257116718,3895.95852359079,1241.31785538682,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",-0.34887141087091,-78.199258022154,3895.96449297892,1241.16768609555,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",-0.34887041087091,-78.1992589365905,3895.97047607977,1241.01684251199,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",-0.34886941087091,-78.1992598597177,3895.97647191365,1240.86534441036,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",-0.34886841087091,-78.1992607912177,3895.98247946691,1240.71321256809,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",-0.34886741087091,-78.1992617307657,3895.98849769557,1240.56046868684,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",-0.34886641087091,-78.1992626780303,3895.99452552751,1240.40713534955,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",-0.34886541087091,-78.1992636326741,3896.00056186532,1240.25323596096,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",-0.34886441087091,-78.1992645943543,3896.00660558931,1240.09879468212,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",-0.34886341087091,-78.1992655627233,3896.01265556063,1239.94383636184,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",-0.34886241087091,-78.199266537429,3896.01871062264,1239.7883865137,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",-0.34886141087091,-78.1992675181161,3896.02476960569,1239.63247120076,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",-0.34886041087091,-78.1992685044257,3896.03083132839,1239.47611701534,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",-0.34885941087091,-78.1992694959967,3896.03689460069,1239.3193510051,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",-0.34885841087091,-78.1992704924659,3896.04295822699,1239.16220060363,"2021-07-06",1,1.345,684.076923076923,1022.63297484683,6.855,626.7694,"old","EOS_2"
"173",-0.34885741087091,-78.1992714934686,3896.04902100792,1239.00469358876,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",-0.34885641087091,-78.199272498639,3896.05508174357,1238.84685800671,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",-0.34885541087091,-78.1992735076114,3896.06113923575,1238.68872211933,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",-0.34885441087091,-78.1992745200196,3896.06719229012,1238.53031435124,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",-0.34885341087091,-78.1992755354984,3896.0732397192,1238.37166321805,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",-0.34885241087091,-78.1992765536836,3896.07928034367,1238.21279729298,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",-0.34885141087091,-78.1992775742126,3896.08531299578,1238.05374512136,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",-0.34885041087091,-78.1992785967247,3896.09133652015,1237.89453520087,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",-0.34884941087091,-78.1992796208618,3896.0973497767,1237.73519590479,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",-0.34884841087091,-78.1992806462687,3896.10335164223,1237.57575544077,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",-0.34884741087091,-78.1992816725937,3896.1093410123,1237.41624180018,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",-0.34884641087091,-78.1992826994885,3896.11531680263,1237.25668271886,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",-0.34884541087091,-78.1992837266094,3896.12127795142,1237.09710561428,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",-0.34884441087091,-78.1992847536168,3896.1272234204,1236.93753755352,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",-0.34884341087091,-78.1992857801763,3896.13315219639,1236.77800520874,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",-0.34884241087091,-78.1992868059587,3896.13906329234,1236.61853482442,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",-0.34884141087091,-78.1992878306403,3896.1449557494,1236.45915215679,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",-0.34884041087091,-78.1992888539033,3896.15082863721,1236.29988246068,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",-0.34883941087091,-78.1992898754364,3896.15668105551,1236.14075043947,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",-0.34883841087091,-78.1992908949343,3896.16251213455,1235.98178022716,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",-0.34883741087091,-78.1992919120989,3896.16832103705,1235.82299532772,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",-0.34883641087091,-78.199292926639,3896.17410695726,1235.66441863291,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",-0.34883541087091,-78.1992939382707,3896.17986912313,1235.50607235512,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",-0.34883441087091,-78.1992949467175,3896.18560679656,1235.3479780103,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",-0.34883341087091,-78.1992959517108,3896.19131927331,1235.19015641185,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",-0.34883241087091,-78.1992969529898,3896.19700588398,1235.03262763499,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",-0.34883141087091,-78.1992979503017,3896.20266599418,1234.87541100002,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",-0.34883041087091,-78.1992989434023,3896.20829900481,1234.71852505544,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",-0.34882941087091,-78.1992999320555,3896.21390435195,1234.56198756971,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",-0.34882841087091,-78.1993009160338,3896.21948150733,1234.40581550791,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",-0.34882741087091,-78.1993018951187,3896.22502997823,1234.25002502214,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",-0.34882641087091,-78.1993028691,3896.23054930728,1234.09463144663,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",-0.34882541087091,-78.1993038377767,3896.2360396432,1233.9396492936,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",-0.34882441087091,-78.1993048009567,3896.24150120763,1233.78509223995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",-0.34882341087091,-78.199305758457,3896.24693370398,1233.63097311975,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",-0.34882241087091,-78.1993067101034,3896.25233686844,1233.47730393218,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",-0.34882141087091,-78.1993076557312,3896.2577104695,1233.32409584411,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",-0.34882041087091,-78.1993085951846,3896.26305430804,1233.17135917505,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",-0.34881941087091,-78.1993095283171,3896.26836821629,1233.01910341484,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",-0.34881841087091,-78.1993104549911,3896.27365205752,1232.86733722161,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",-0.34881741087091,-78.1993113750786,3896.27890572548,1232.71606842519,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",-0.34881641087091,-78.1993122884603,3896.28412914325,1232.56530405143,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",-0.34881541087091,-78.1993131950263,3896.28932226323,1232.41505030855,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",-0.34881441087091,-78.1993140946756,3896.29448506623,1232.26531260594,NA,NA,NA,NA,NA,NA,NA,NA,NA
