"","lon_fit","lat_fit","Date","EOS_no","Flux_ave","Point","VaisalaType","CO2_ppm_ave","WaterTemp_c","BaroPress_kpa","AirTemp_c","Total_hPa","adjusted_ppm","DOC","TDN","ele_fit","dist_diff","dist","slope50m","midpoint","surface_area","flux_umolpers","Totalflux_umolpers"
"1",-78.201527025092,-0.328625413073492,"2021-06-29","EOS1",1.675,6,"new",10000,8.6375,62.4463,7.22,626.9514,11095.729,NA,NA,4101.0863255388,0.0159515014371436,0,NA,12.78824950834,4.27668591346154,7.16344890504808,7.16344890504808
"2",-78.201526922458,-0.328625513073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.08429043373,0.0159121783496232,0.0159121783496232,-0.127896070007464,NA,NA,NA,NA
"3",-78.2015268203178,-0.328625613073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.0822612734,0.0158730218945777,0.031785200244201,-0.127866597518454,NA,NA,NA,NA
"4",-78.2015267186704,-0.328625713073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.08023804728,0.0158340312225391,0.0476192314667401,-0.127836828477621,NA,NA,NA,NA
"5",-78.201526617515,-0.328625813073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.07822074474,0.0157952075092567,0.0634144389759967,-0.127806761193957,NA,NA,NA,NA
"6",-78.2015265168506,-0.328625913073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.07620935481,0.0157565579172285,0.0791709968932253,-0.127776387622902,NA,NA,NA,NA
"7",-78.2015264166762,-0.328626013073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.07420386541,0.0157180695653949,0.0948890664586202,-0.127745733501146,NA,NA,NA,NA
"8",-78.2015263169909,-0.328626113073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.07220426588,0.0156797546209475,0.110568821079568,-0.127714782380441,NA,NA,NA,NA
"9",-78.2015262177938,-0.328626213073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.07021054386,0.0156416052213331,0.126210426300901,-0.127683547371616,NA,NA,NA,NA
"10",-78.2015261190839,-0.328626313073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.06822268778,0.0156036255136485,0.141814051814549,-0.12765202598257,NA,NA,NA,NA
"11",-78.2015260208603,-0.328626413073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.06624068536,0.0155658146419455,0.157379866456495,-0.12762022169089,NA,NA,NA,NA
"12",-78.201525923122,-0.328626513073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.06426452425,0.0155281697717271,0.172908036228222,-0.127588138953664,NA,NA,NA,NA
"13",-78.2015258258682,-0.328626613073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.0622941923,0.0154906959992047,0.188398732227427,-0.12755577610512,NA,NA,NA,NA
"14",-78.2015257290978,-0.328626713073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.0603296765,0.0154533895114071,0.203852121738834,-0.127523138230927,NA,NA,NA,NA
"15",-78.20152563281,-0.328626813073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.0583709642,0.0154162534001046,0.219268375138938,-0.127490225566922,NA,NA,NA,NA
"16",-78.2015255370038,-0.328626913073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.05641804214,0.015379280936628,0.234647656075566,-0.127457044159802,NA,NA,NA,NA
"17",-78.2015254416783,-0.328627013073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.05447089778,0.0153424840032415,0.249990140078808,-0.127423589633046,NA,NA,NA,NA
"18",-78.2015253468326,-0.328627113073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.0525295169,0.015305851016393,0.265295991095201,-0.127389870310201,NA,NA,NA,NA
"19",-78.2015252524657,-0.328627213073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.05059388659,0.0152693889209559,0.280565380016156,-0.127355884785846,NA,NA,NA,NA
"20",-78.2015251585767,-0.328627313073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.0486639929,0.0152330930056905,0.295798473021847,-0.127321637334895,NA,NA,NA,NA
"21",-78.2015250651647,-0.328627413073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.04673982231,0.015196973071113,0.31099544609296,-0.127287125865283,NA,NA,NA,NA
"22",-78.2015249722287,-0.328627513073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.04482135994,0.0151610147574672,0.326156460850427,-0.127252358440308,NA,NA,NA,NA
"23",-78.2015248797678,-0.328627613073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.04290859254,0.0151252268724988,0.341281687722926,-0.12721733342985,NA,NA,NA,NA
"24",-78.2015247877812,-0.328627713073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.04100150563,0.0150896104972276,0.356371298220154,-0.127182052541276,NA,NA,NA,NA
"25",-78.2015246962678,-0.328627813073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.03910008443,0.0150541609669403,0.371425459187094,-0.127146519465543,NA,NA,NA,NA
"26",-78.2015246052268,-0.328627913073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.03720431461,0.0150188822121606,0.386444341399255,-0.127110734798795,NA,NA,NA,NA
"27",-78.2015245146573,-0.328628013073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.03531418121,0.0149837734024345,0.401428114801689,-0.127074700820176,NA,NA,NA,NA
"28",-78.2015244245582,-0.328628113073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.03342966925,0.0149488289771114,0.416376943778801,-0.127038421172793,NA,NA,NA,NA
"29",-78.2015243349288,-0.328628213073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.0315507643,0.0149140594486425,0.431291003227443,-0.127001894528842,NA,NA,NA,NA
"30",-78.2015242457681,-0.328628313073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.02967745047,0.0148794554965264,0.446170458723969,-0.126965125591633,NA,NA,NA,NA
"31",-78.2015241570752,-0.328628413073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.02780971295,0.0148450238195323,0.461015482543502,-0.126928114287037,NA,NA,NA,NA
"32",-78.2015240688491,-0.328628513073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.02594753591,0.0148107598345746,0.475826242378076,-0.126890863758131,NA,NA,NA,NA
"33",-78.2015239810889,-0.328628613073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.02409090401,0.0147766655144324,0.490602907892509,-0.126853375281518,NA,NA,NA,NA
"34",-78.2015238937938,-0.328628713073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.02223980154,0.0147427400461027,0.505345647938611,-0.126815650872895,NA,NA,NA,NA
"35",-78.2015238069629,-0.328628813073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.02039421276,0.0147089835383269,0.520054631476938,-0.12677769228584,NA,NA,NA,NA
"36",-78.2015237205951,-0.328628913073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.0185541218,0.0146753960845558,0.534730027561494,-0.126739501254159,NA,NA,NA,NA
"37",-78.2015236346897,-0.328629013073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.01671951268,0.0146419824003772,0.549372009961871,-0.126701078430352,NA,NA,NA,NA
"38",-78.2015235492456,-0.328629113073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.0148903687,0.0146087324549171,0.563980742416788,-0.126662427861643,NA,NA,NA,NA
"39",-78.2015234642621,-0.328629213073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.01306667432,0.0145756564368185,0.578556398853607,-0.126623548942055,NA,NA,NA,NA
"40",-78.2015233797381,-0.328629313073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.01124841261,0.0145427480432545,0.593099146896861,-0.126584444756576,NA,NA,NA,NA
"41",-78.2015232956729,-0.328629413073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.00943556733,0.0145100073661411,0.607609154263002,-0.126545116933034,NA,NA,NA,NA
"42",-78.2015232120654,-0.328629513073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.00762812212,0.0144774390471696,0.622086593310172,-0.126505566153328,NA,NA,NA,NA
"43",-78.2015231289148,-0.328629613073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.00582605995,0.0144450395224283,0.6365316328326,-0.126465794784075,NA,NA,NA,NA
"44",-78.2015230462202,-0.328629713073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.00402936413,0.0144128088957132,0.650944441728313,-0.126425804405751,NA,NA,NA,NA
"45",-78.2015229639806,-0.328629813073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.00223801787,0.0143807481515239,0.665325189879837,-0.126385596411492,NA,NA,NA,NA
"46",-78.2015228821953,-0.328629913073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.00045200415,0.0143488582464215,0.679674048126259,-0.126345172202246,NA,NA,NA,NA
"47",-78.2015228008632,-0.328630013073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.99867130575,0.014317136585106,0.693991184711365,-0.126304533805018,NA,NA,NA,NA
"48",-78.2015227199835,-0.328630113073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.99689590569,0.0142855832506257,0.708276767961991,-0.126263682729146,NA,NA,NA,NA
"49",-78.2015226395553,-0.328630213073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.99512578687,0.0142542018695906,0.722530969831581,-0.126222619842809,NA,NA,NA,NA
"50",-78.2015225595777,-0.328630313073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.99336093169,0.0142229889474663,0.736753958779047,-0.126181347256624,NA,NA,NA,NA
"51",-78.2015224800498,-0.328630413073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.99160132286,0.0141919445746908,0.750945903353738,-0.126139866424298,NA,NA,NA,NA
"52",-78.2015224009707,-0.328630513073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.98984694304,0.0141610714515821,0.76510697480532,-0.126098178348775,NA,NA,NA,NA
"53",-78.2015223223396,-0.328630613073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.98809777444,0.0141303687358629,0.779237343541183,-0.126056284616948,NA,NA,NA,NA
"54",-78.2015222441554,-0.328630713073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.98635379933,0.0140998330125228,0.793337176553706,-0.126014187195291,NA,NA,NA,NA
