"","X","lon_fit","lat_fit","ele_fit","dist","slope50m","Date","EOS_no","VaisalaType","Flux_ave","CO2_ppm_ave","adjusted_ppm","AirTemp_c","WaterTemp_c","Total_hPa","surface_area","flux_umolpers","Totalflux_umolpers","DOC","TDN","Wetland","dist_ANTE","dist_GAVI","dist_COLM","dist_GAVItrib1","dist_GAVItrib2","dist_GAVItrib3","air_pressure_atm","VaporPressure_atm","TotalAir_atm","Total_air_MolperL","CO2_air_MolesPerLiter","CO2_air_gCO2asCPerLiter","WaterTemp_K","KH_mol.L.atm","CO2_water_gCO2asCPerLiter","deltaCO2_gCO2asCperM3","Flux_gCO2asCperM2perDay","k_m.d","Sc","K600.effective","lon","lat","Elevation","FlowAccu","Flowlen","Slope"
"96",8355,-78.2019402654874,-0.329460713073492,4080.11602502202,110.808410434789,-0.217263559418016,2021-06-23,"EOS1","old",1.015,3024.46153846154,4538.99518803228,6.753,8.67125,627.6234,NA,NA,NA,3.651,0.2276,"GAVItrib1",NA,NA,NA,110.808410434789,NA,NA,0.61941615708522,0.00984367323270911,0.609572483852511,0.0265399578490992,1.08813827181307e-05,0.000130576592617568,281.82125,0.0557983855181772,0.00303922324040371,0.162297786989325,1.052352,6.48408101873389,1119.60867961778,8.85739343275574,NA,NA,NA,NA,NA,NA
"97",9560,-78.2019395812531,-0.329581213073492,4079.74143500209,124.340011488809,-0.167415613562545,2021-06-23,"EOS1","old",0.585,1282.23076923077,1924.71627395336,6.754,8.7735,627.7474,NA,NA,NA,NA,NA,"GAVItrib1",NA,NA,NA,124.340011488809,NA,NA,0.61953853557442,0.0098443499487399,0.60969418562568,0.0265451617419691,1.08835163142073e-05,0.000130602195770488,281.9235,0.0556263093780372,0.00128477835503847,0.0642025601121955,0.606528,9.44709991221655,1112.72628581312,12.8652152542921,NA,NA,NA,NA,NA,NA
"98",11778,-78.2019227454252,-0.329803013073492,4077.42252078725,149.421176419195,-0.0692122049286256,2021-06-23,"EOS1","old",0.82,1740.53846153846,2613.96884497218,6.754,8.904,627.6564,NA,NA,NA,NA,NA,"GAVItrib1",NA,NA,NA,149.421176419195,NA,NA,0.61944872555412,0.0098443499487399,0.60960437560538,0.026541251549661,1.0881913135361e-05,0.000130582957624332,282.054,0.0554076422750784,0.00173800620816502,0.0890635324506022,0.850176,9.54572513134416,1104.01420226225,12.9485348403525,NA,NA,NA,NA,NA,NA
"99",13467,-78.20203,-0.3299719,4075.916,171.9825,-0.07761806,2021-06-23,"EOS1","old",1.34,1606.462,2415.417,6.755,9.226,627.5004,NA,NA,NA,NA,NA,"GAVItrib1",NA,NA,NA,171.9825,NA,NA,0.61929476551932,0.00984502670583813,0.609449738813482,0.0265344240995651,1.08791138808217e-05,0.00013054936656986,282.376,0.05487262050037,0.00159048312469371,0.0801103910652088,1.389312,17.3424693292175,1082.85882255253,23.2981388688895,NA,NA,NA,NA,NA,NA
"100",15496,-78.20218,-0.3301748,4075.106,199.872,-0.04555216,2021-06-23,"EOS1","old",0.68,1551.462,2334.253,6.754,9.3875,627.3444,NA,NA,NA,NA,NA,"GAVItrib1",NA,NA,NA,199.872,NA,NA,0.61914080548452,0.0098443499487399,0.60929645553578,0.0265278451760333,1.08764165221737e-05,0.000130516998266084,282.5375,0.0546066820947254,0.00152958973799591,0.076398720325823,0.705024,9.22821739674741,1072.42910293883,12.3374807302437,NA,NA,NA,NA,NA,NA
"101",18681,-78.20227,-0.3304933,4073.206,238.1902,-0.04497947,2021-06-23,"EOS1","old",1.335,3367.385,5068.857,6.754,9.54925,627.3704,NA,NA,NA,3.446,0.1113,"GAVItrib1",NA,NA,NA,238.1902,NA,NA,0.61916646549032,0.0098443499487399,0.60932211554158,0.0265289623738357,1.08768745732726e-05,0.000130522494879271,282.69925,0.0543419262153526,0.00330541743708208,0.172529906690681,1.384128,8.02253955009389,1062.10292098019,10.6738118523918,NA,NA,NA,NA,NA,NA
"102",18873,-78.2031020480166,-0.330560772898483,4069.82171859819,1.29298016585446,-0.0710619243097789,2021-06-23,"EOS1","old",0.655,2365.38461538462,3573.98327329648,6.761,10.638,627.0104,NA,NA,NA,1.835,0.07048,"GAVItrib2",NA,NA,NA,NA,1.29298016585446,NA,0.61881117310232,0.00984908811096406,0.608962084991356,0.0265126241458462,1.08701758997969e-05,0.000130442110797563,283.788,0.0526005106718145,0.00225592014369502,0.11180122995213,0.679104,6.07420866738921,995.633722517345,7.82463127067776,NA,NA,NA,NA,NA,NA
"103",20264,-78.2031337966674,-0.330699872898483,4068.70701754915,17.179571044937,-0.0702335759469365,2021-06-23,"EOS1","old",0.5,1335.5,2019.29316300797,6.763,10.8625,627.0124,NA,NA,NA,NA,NA,"GAVItrib2",NA,NA,NA,NA,17.179571044937,NA,0.61881314694892,0.00985044224130935,0.60896270470761,0.0265124616917393,1.08701092936131e-05,0.000130441311523357,284.0125,0.0522500532492422,0.00126609810351597,0.0593381278544775,0.5184,8.73637269566945,982.567477218984,11.179869139445,NA,NA,NA,NA,NA,NA
"104",22898,-78.2031686057487,-0.330963272898483,4066.64685422108,46.7681834022529,-0.0698497525057843,2021-06-23,"EOS1","old",2.59,964.692307692308,1460.88632795381,6.772,11.34625,626.9774,NA,NA,NA,NA,NA,"GAVItrib2",NA,NA,NA,NA,46.7681834022529,NA,0.61877860463342,0.00985653786190311,0.608922066771517,0.0265098400675729,1.08690344277049e-05,0.000130428413132459,284.49625,0.051504654665429,0.000902909349920491,0.0397863638848947,2.685312,67.4932750268116,955.13042537722,85.1561889338565,NA,NA,NA,NA,NA,NA
"105",25423,-78.2031855419035,-0.331215772898483,4063.57356062353,74.9406076776919,-0.0921945218019751,2021-06-23,"EOS1","old",2.28,927.384615384615,1404.89982093744,6.775,11.45275,626.9454,NA,NA,NA,2.786,0.07962,"GAVItrib2",NA,NA,NA,NA,74.9406076776919,NA,0.61874702308782,0.00985857047526499,0.608888452612555,0.0265080925576758,1.08683179486471e-05,0.000130419815383765,284.60275,0.0513423218266068,0.000865569824888548,0.0377443083788276,2.363904,62.6294162360652,949.219628692685,78.7745795142468,NA,NA,NA,NA,NA,NA
"106",67510,-78.2009587422541,-0.327111639022899,4109.03934969347,10.5727483347959,-0.127979954024007,2021-06-30,"EOS1","new",0.105,1651.49692307692,1834.58913855569,6.823,8.5275,626.0904,NA,NA,NA,NA,NA,"GAVItrib3",NA,NA,NA,NA,NA,10.5727483347959,0.61790320366632,0.00989114264997164,0.608012061016348,0.0264654005156149,1.08508142114021e-05,0.000130209770536825,281.6775,0.0560414149687627,0.00123375565453181,0.0618442728220332,0.108864,1.76029234450332,1129.36856263967,2.41505498069527,NA,NA,NA,NA,NA,NA
"107",74110,-78.2009540721612,-0.327118239022899,4108.997299055,11.4726519340721,-0.121260086575557,2021-06-29,"EOS1","new",0.105,1870.21692307692,2074.69035758062,7.196,7.8905,627.1124,NA,NA,NA,NA,NA,"GAVItrib3",NA,NA,NA,NA,NA,11.4726519340721,0.61891183927892,0.0101475099948357,0.608764329284084,0.0264628893164255,1.08497846197345e-05,0.000130197415436814,281.0405,0.0571342107714834,0.00142242955410691,0.0738306633764618,0.108864,1.47450930306428,1173.81914877542,2.06239803759506,NA,NA,NA,NA,NA,NA
"108",131210,-78.2009172874779,-0.327175439022899,4108.93329200349,19.0436786217909,-0.0749748957522816,2021-06-30,"EOS1","new",0.255,1201.12923076923,1334.11873965169,6.768,8.31275,626.1864,NA,NA,NA,NA,NA,"GAVItrib3",NA,NA,NA,NA,NA,19.0436786217909,0.61799794830312,0.00985382828622769,0.608144120016892,0.0264763499606868,1.08553034838816e-05,0.000130263641806579,281.46275,0.0564069195564332,0.000903042341115156,0.043590065926824,0.264384,6.06523514884859,1144.13363959745,8.37549329574125,NA,NA,NA,NA,NA,NA
"109",183710,-78.2008829972131,-0.327227939022899,4108.93310186604,26.0259219208937,-0.0544001945895047,2021-06-30,"EOS1","new",0.465,1814.66153846154,2015.45365622615,6.809,8.36025,626.2334,NA,NA,NA,NA,NA,"GAVItrib3",NA,NA,NA,NA,NA,26.0259219208937,0.61804433369822,0.00988163263365823,0.608162701064562,0.0264732813305651,1.08540453455317e-05,0.00013024854414638,281.51025,0.0563258216376425,0.00136226499791434,0.0693943390295752,0.482112,6.94742549236658,1140.8486330244,9.57992890035023,NA,NA,NA,NA,NA,NA
"110",29471,-78.2007707147242,-0.327339039022899,4106.81737690228,43.7060748455472,-0.0811643423579859,2021-06-29,"EOS1","new",0.905,4475.56615384615,4965.08746771569,7.198,8.0465,627.0824,NA,NA,NA,2.645,0.09103,"GAVItrib3",NA,NA,NA,NA,NA,43.7060748455472,0.61888223157992,0.0101489002762119,0.608733331303708,0.0264613530627198,1.08491547557151e-05,0.000130189857068581,281.1965,0.0568641727576412,0.00338802709825181,0.18525421969892,0.938304,5.06495345436641,1162.75006602599,7.05087507216981,NA,NA,NA,NA,NA,NA
