Nombre Dispositivo:,,OM-CP-VOLT101A
Descripci—n del dispositivo:,,Registrador de Voltaje
Nœmero de Serie:,,R37301
ID Dispositivo:,,Box 7
,,
,,Canal 1
Date,Tiempo,Voltaje (ppm)
3/16/2022,12:15:00,3259.72
3/16/2022,12:30:00,3260.97
3/16/2022,12:45:00,3254.46
3/16/2022,13:00:00,3247.94
3/16/2022,13:15:00,3262.47
3/16/2022,13:30:00,3259.72
3/16/2022,13:45:00,3255.71
3/16/2022,14:00:00,3257.21
3/16/2022,14:15:00,3254.71
3/16/2022,14:30:00,3256.96
3/16/2022,14:45:00,3269.73
3/16/2022,15:00:00,3282.76
3/16/2022,15:15:00,3284.01
3/16/2022,15:30:00,3286.26
3/16/2022,15:45:00,3302.79
3/16/2022,16:00:00,3304.29
3/16/2022,16:15:00,3188.84
3/16/2022,16:30:00,3297.78
3/16/2022,16:45:00,3173.81
3/16/2022,17:00:00,3122.73
3/16/2022,17:15:00,3147.02
3/16/2022,17:30:00,3162.04
3/16/2022,17:45:00,3120.22
3/16/2022,18:00:00,3079.4
3/16/2022,18:15:00,3058.11
3/16/2022,18:30:00,3053.6
3/16/2022,18:45:00,3039.08
3/16/2022,19:00:00,3030.81
3/16/2022,19:15:00,3028.31
3/16/2022,19:30:00,3027.31
3/16/2022,19:45:00,3021.05
3/16/2022,20:00:00,3011.53
3/16/2022,20:15:00,3008.27
3/16/2022,20:30:00,3004.77
3/16/2022,20:45:00,3001.01
3/16/2022,21:00:00,3000.01
3/16/2022,21:15:00,2993.5
3/16/2022,21:30:00,2993
3/16/2022,21:45:00,2988.49
3/16/2022,22:00:00,2981.23
3/16/2022,22:15:00,2973.46
3/16/2022,22:30:00,2967.7
3/16/2022,22:45:00,2966.95
3/16/2022,23:00:00,2958.19
3/16/2022,23:15:00,2959.19
3/16/2022,23:30:00,2943.66
3/16/2022,23:45:00,2943.66
3/17/2022,0:00:00,2945.41
3/17/2022,0:15:00,2948.92
3/17/2022,0:30:00,2939.4
3/17/2022,0:45:00,2942.16
3/17/2022,1:00:00,2943.41
3/17/2022,1:15:00,2935.65
3/17/2022,1:30:00,2936.65
3/17/2022,1:45:00,2937.65
3/17/2022,2:00:00,2935.65
3/17/2022,2:15:00,2930.39
3/17/2022,2:30:00,2925.88
3/17/2022,2:45:00,2923.13
3/17/2022,3:00:00,2920.37
3/17/2022,3:15:00,2918.12
3/17/2022,3:30:00,2915.86
3/17/2022,3:45:00,2911.35
3/17/2022,4:00:00,2905.09
3/17/2022,4:15:00,2902.84
3/17/2022,4:30:00,2899.58
3/17/2022,4:45:00,2897.83
3/17/2022,5:00:00,2895.58
3/17/2022,5:15:00,2890.32
3/17/2022,5:30:00,2889.57
3/17/2022,5:45:00,2886.31
3/17/2022,6:00:00,2881.3
3/17/2022,6:15:00,2881.3
3/17/2022,6:30:00,2878.05
3/17/2022,6:45:00,2847.49
3/17/2022,7:00:00,2863.77
3/17/2022,7:15:00,2883.31
3/17/2022,7:30:00,2915.86
3/17/2022,7:45:00,3036.07
3/17/2022,8:00:00,3039.58
3/17/2022,8:15:00,3012.78
3/17/2022,8:30:00,2971.21
3/17/2022,8:45:00,2964.45
3/17/2022,9:00:00,3001.76
3/17/2022,9:15:00,3077.4
3/17/2022,9:30:00,3155.28
3/17/2022,9:45:00,3135.5
3/17/2022,10:00:00,3165.8
3/17/2022,10:15:00,3161.79
3/17/2022,10:30:00,3168.56
3/17/2022,10:45:00,3176.57
3/17/2022,11:00:00,3187.34
3/17/2022,11:15:00,3118.47
3/17/2022,11:30:00,3178.32
3/17/2022,11:45:00,3175.32
3/17/2022,12:00:00,3185.33
3/17/2022,12:15:00,3189.09
3/17/2022,12:30:00,3198.11
3/17/2022,12:45:00,3211.88
3/17/2022,13:00:00,3219.9
3/17/2022,13:15:00,3224.4
3/17/2022,13:30:00,3225.91
3/17/2022,13:45:00,3226.16
3/17/2022,14:00:00,3182.58
3/17/2022,14:15:00,3224.65
3/17/2022,14:30:00,3221.9
3/17/2022,14:45:00,3224.65
3/17/2022,15:00:00,3229.16
3/17/2022,15:15:00,3222.65
3/17/2022,15:30:00,3221.65
3/17/2022,15:45:00,3221.65
3/17/2022,16:00:00,3211.63
3/17/2022,16:15:00,3213.63
3/17/2022,16:30:00,3155.03
3/17/2022,16:45:00,3208.63
3/17/2022,17:00:00,3085.16
3/17/2022,17:15:00,3034.82
3/17/2022,17:30:00,3032.07
3/17/2022,17:45:00,3027.81
3/17/2022,18:00:00,3014.03
3/17/2022,18:15:00,2988.99
3/17/2022,18:30:00,2984.48
3/17/2022,18:45:00,2975.72
3/17/2022,19:00:00,2969.46
3/17/2022,19:15:00,2960.19
3/17/2022,19:30:00,2956.18
3/17/2022,19:45:00,2951.17
3/17/2022,20:00:00,2956.68
3/17/2022,20:15:00,2937.9
3/17/2022,20:30:00,2940.66
3/17/2022,20:45:00,2933.14
3/17/2022,21:00:00,2931.64
3/17/2022,21:15:00,2920.37
3/17/2022,21:30:00,2920.12
3/17/2022,21:45:00,2919.87
3/17/2022,22:00:00,2913.86
3/17/2022,22:15:00,2902.84
3/17/2022,22:30:00,2909.1
3/17/2022,22:45:00,2904.84
3/17/2022,23:00:00,2901.59
3/17/2022,23:15:00,2902.84
3/17/2022,23:30:00,2900.34
3/17/2022,23:45:00,2893.57
3/18/2022,0:00:00,2877.29
3/18/2022,0:15:00,2870.78
3/18/2022,0:30:00,2873.79
3/18/2022,0:45:00,2873.79
3/18/2022,1:00:00,2870.53
3/18/2022,1:15:00,2881.55
3/18/2022,1:30:00,2872.79
3/18/2022,1:45:00,2873.54
3/18/2022,2:00:00,2871.03
3/18/2022,2:15:00,2870.78
3/18/2022,2:30:00,2867.03
3/18/2022,2:45:00,2869.28
3/18/2022,3:00:00,2864.27
3/18/2022,3:15:00,2860.01
3/18/2022,3:30:00,2855.26
3/18/2022,3:45:00,2853.25
3/18/2022,4:00:00,2848.49
3/18/2022,4:15:00,2845.99
3/18/2022,4:30:00,2848.24
3/18/2022,4:45:00,2842.48
3/18/2022,5:00:00,2841.23
3/18/2022,5:15:00,2836.72
3/18/2022,5:30:00,2839.98
3/18/2022,5:45:00,2839.23
3/18/2022,6:00:00,2830.71
3/18/2022,6:15:00,2831.21
3/18/2022,6:30:00,2828.96
3/18/2022,6:45:00,2840.48
3/18/2022,7:00:00,2868.53
3/18/2022,7:15:00,2905.59
3/18/2022,7:30:00,2952.43
3/18/2022,7:45:00,3134.5
3/18/2022,8:00:00,3164.05
3/18/2022,8:15:00,3170.56
3/18/2022,8:30:00,3167.55
3/18/2022,8:45:00,3120.22
3/18/2022,9:00:00,3102.19
3/18/2022,9:15:00,3164.05
3/18/2022,9:30:00,3175.07
3/18/2022,9:45:00,3146.27
3/18/2022,10:00:00,3178.57
3/18/2022,10:15:00,3182.08
3/18/2022,10:30:00,3184.83
3/18/2022,10:45:00,3190.59
3/18/2022,11:00:00,3191.85
3/18/2022,11:15:00,3172.06
3/18/2022,11:30:00,3195.1
3/18/2022,11:45:00,3122.22
3/18/2022,12:00:00,3190.09
3/18/2022,12:15:00,3115.46
3/18/2022,12:30:00,3138
3/18/2022,12:45:00,3110.2
3/18/2022,13:00:00,3190.84
3/18/2022,13:15:00,3194.1
3/18/2022,13:30:00,3196.86
3/18/2022,13:45:00,3199.36
3/18/2022,14:00:00,3193.35
3/18/2022,14:15:00,3194.85
3/18/2022,14:30:00,3189.59
3/18/2022,14:45:00,3166.05
3/18/2022,15:00:00,3164.8
3/18/2022,15:15:00,3158.79
3/18/2022,15:30:00,3158.54
3/18/2022,15:45:00,3163.8
3/18/2022,16:00:00,3165.8
3/18/2022,16:15:00,3167.55
3/18/2022,16:30:00,3141.76
3/18/2022,16:45:00,3171.81
3/18/2022,17:00:00,3040.33
3/18/2022,17:15:00,3001.51
3/18/2022,17:30:00,2986.49
3/18/2022,17:45:00,2981.73
3/18/2022,18:00:00,2975.97
3/18/2022,18:15:00,2965.45
3/18/2022,18:30:00,2959.19
3/18/2022,18:45:00,2953.43
3/18/2022,19:00:00,2943.66
3/18/2022,19:15:00,2935.65
3/18/2022,19:30:00,2937.65
3/18/2022,19:45:00,2931.89
3/18/2022,20:00:00,2928.38
3/18/2022,20:15:00,2923.38
3/18/2022,20:30:00,2921.37
3/18/2022,20:45:00,2922.37
3/18/2022,21:00:00,2919.37
3/18/2022,21:15:00,2918.87
3/18/2022,21:30:00,2920.62
3/18/2022,21:45:00,2920.62
3/18/2022,22:00:00,2919.87
3/18/2022,22:15:00,2918.87
3/18/2022,22:30:00,2921.87
3/18/2022,22:45:00,2917.11
3/18/2022,23:00:00,2914.36
3/18/2022,23:15:00,2914.61
3/18/2022,23:30:00,2911.1
3/18/2022,23:45:00,2912.36
3/19/2022,0:00:00,2909.85
3/19/2022,0:15:00,2907.1
3/19/2022,0:30:00,2904.59
3/19/2022,0:45:00,2902.84
3/19/2022,1:00:00,2905.09
3/19/2022,1:15:00,2900.34
3/19/2022,1:30:00,2899.58
3/19/2022,1:45:00,2898.83
3/19/2022,2:00:00,2901.34
